Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
T1,08/05/2023,Trabzonspor,Ankaragucu,2.0,0.0,H,1.0,0.0,1.75,3.6,4.2,1.82,3.7,4.0,1.83,3.7,4.2,1.83,3.6,4.0,2022/23,€135.30m,€40.48m,1.8075,0.03344772040064916,1.999751270009514,0.018504962877260944,0.008644536652835377,0.25008922582994203,3.6500000000000004,0.050000000000000044,1.9998646331239298,0.013698630136986313,0.006849315068493178,0.25004691311690747,4.1,0.10000000000000009,1.9995708393473226,0.02439024390243905,0.012195121951219523,0.2501487209994051,H
T1,16/05/2023,Sivasspor,Kasimpasa,1.0,2.0,A,0.0,0.0,1.95,3.5,3.8,1.88,3.7,3.7,2.0,3.5,3.65,1.91,3.5,3.8,2022/23,€28.93m,€39.23m,1.935,0.04500000000000004,1.9996106096245878,0.023255813953488393,0.012919896640827044,0.2501336973243794,3.55,0.08660254037844393,1.9995746455082553,0.02439508179674477,0.010563380281690016,0.25014073935072245,3.7375000000000003,0.06495190528383282,1.9997818618295147,0.01737843619634323,0.00919732441471588,0.2500760832646767,H
T1,16/05/2023,Alanyaspor,Konyaspor,0.0,3.0,A,0.0,1.0,2.4,3.6,2.7,2.35,3.6,2.7,2.45,3.6,2.65,2.38,3.6,2.7,2022/23,€43.28m,€48.58m,2.395,0.03640054944640264,1.9998336744295628,0.015198559267809036,0.008350730688935437,0.25005712932215596,3.6,0.0,2.0,0.0,0.0,0.25,2.6875000000000004,0.02165063509461108,1.9999530382297792,0.00805605026776226,0.0034883720930232176,0.250016531111552,H
T1,16/05/2023,Istanbulspor,Galatasaray,0.0,2.0,A,0.0,1.0,9.0,6.0,1.29,8.5,6.0,1.28,8.0,5.5,1.35,9.0,5.8,1.27,2022/23,€18.43m,€202.65m,8.625,0.414578098794425,1.9983191183262994,0.04806702594717971,0.0253623188405796,0.2506077013599538,5.825,0.20463381929681126,1.9991022243354921,0.0351302694071779,0.018240343347639465,0.25032450734934075,1.2975,0.03112474899497186,1.999588075618908,0.023988245853542856,0.012042389210019211,0.25013738771650823,A
T1,17/05/2023,Buyuksehyr,Umraniyespor,1.0,1.0,D,1.0,0.0,1.65,3.8,4.75,1.68,3.9,4.6,1.67,4.0,4.8,1.67,3.8,4.75,2022/23,€75.10m,€12.05m,1.6675,0.010897247358851694,1.9999691489900955,0.006535080874873579,0.0033733133433280216,0.25001076932000227,3.875,0.08291561975888508,1.9996708481591752,0.021397579292615505,0.011290322580645107,0.25011214314705843,4.725,0.07500000000000011,1.9998173829264794,0.015873015873015896,0.007936507936507908,0.250064823252402,H
T1,17/05/2023,Ankaragucu,Antalyaspor,1.0,1.0,D,0.0,0.0,2.3,3.3,2.88,2.3,3.4,2.85,2.35,3.55,2.9,2.38,3.4,2.8,2022/23,€40.48m,€41.60m,2.3325,0.03418698582794342,1.9998452391856516,0.01465679992623512,0.007770632368703012,0.25005328538978194,3.4124999999999996,0.08926785535678562,1.9995080428519536,0.026159078492830955,0.013736263736263687,0.2501677464624577,2.8575000000000004,0.03766629793329843,1.999874393075233,0.013181556582081689,0.0072178477690287846,0.250044005082492,H
T1,17/05/2023,Karagumruk,Ad. Demirspor,2.0,3.0,A,1.0,0.0,3.0,3.75,2.05,2.95,3.9,2.1,3.0,3.6,2.2,3.0,3.9,2.1,2022/23,€40.33m,€57.65m,2.9875,0.02165063509461089,1.9999620083076024,0.007247074508656365,0.003138075313807498,0.25001335256102125,3.7875,0.12437342963832741,1.9992177193358276,0.03283786921143958,0.017326732673267342,0.2502788907630464,2.1125,0.054486236794258534,1.9995227089283478,0.02579230144106913,0.013313609467455523,0.2501610715569173,A
T1,18/05/2023,Fenerbahce,Trabzonspor,3.0,1.0,H,1.0,0.0,1.55,3.8,5.25,1.57,4.2,5.0,1.6,3.9,5.5,1.57,4.0,5.5,2022/23,€193.23m,€135.30m,1.5725000000000002,0.01785357107135714,1.9999071557640973,0.011353622302929817,0.005961844197138522,0.250031937644367,3.975,0.14790199457749054,1.99900630372029,0.037208048950312086,0.020440251572327206,0.2503360921063647,5.3125,0.2072890493972125,1.9988942420654399,0.039019115180651764,0.020588235294117574,0.2503964325682371,H
T1,20/05/2023,Kasimpasa,Istanbulspor,1.0,0.0,H,0.0,0.0,1.8,3.6,3.6,1.85,3.7,3.8,1.9,3.75,3.85,1.83,3.75,3.9,2022/23,€39.23m,€18.43m,1.8450000000000002,0.036400549446402544,1.9997198739144357,0.019729295092901104,0.010840108401084292,0.2500959784474186,3.7,0.061237243569579415,1.9998014982817507,0.0165506063701566,0.008445945945946054,0.25007038913023716,3.7875,0.11388041973930368,1.9993422084553873,0.030067437554931666,0.01567656765676584,0.2502380378699903,H
T1,20/05/2023,Galatasaray,Sivasspor,2.0,0.0,H,1.0,0.0,1.25,5.5,7.5,1.29,5.75,8.75,1.3,5.75,8.5,1.27,5.5,10.0,2022/23,€202.65m,€28.93m,1.2775,0.01920286436967154,1.9998367755636002,0.015031596375476743,0.008317025440313097,0.2500569816185434,5.625,0.125,1.9996437496778559,0.022222222222222223,0.011111111111111072,0.25012345679012343,8.6875,0.8904879280484379,1.992448383088001,0.10250220754514393,0.055755395683453335,0.2525947644024602,H
T1,20/05/2023,Kayserispor,Alanyaspor,0.0,4.0,A,0.0,2.0,2.1,3.4,3.1,2.1,3.7,3.0,2.2,3.7,3.1,2.15,3.6,3.1,2022/23,€31.05m,€43.28m,2.1375,0.04145780987944252,1.9997294787125228,0.019395466610265505,0.010233918128654818,0.25009231101150525,3.5999999999999996,0.12247448713915901,1.9991570451160827,0.03402069087198862,0.01736111111111094,0.25030648374458125,3.0749999999999997,0.043301270189221974,1.999856174166598,0.014081713882673813,0.0060975609756099836,0.25005122600915236,H
T1,30/05/2023,Alanyaspor,Kasimpasa,1.0,3.0,A,0.0,0.0,2.1,3.75,3.0,2.2,3.75,2.8,2.25,3.8,2.9,2.15,3.4,2.75,2022/23,€43.28m,€39.23m,2.1750000000000003,0.05590169943749474,1.9995233995051964,0.02570193077585965,0.014367816091953811,0.2501653570037413,3.675,0.16007810593582122,1.998608508778141,0.04355866828185612,0.020408163265305923,0.250523411770841,2.8625000000000003,0.09601432184835762,1.9991907167738328,0.03354212116973192,0.018558951965065518,0.2502765520536549,H
T1,30/05/2023,Ankaragucu,Galatasaray,1.0,4.0,A,1.0,2.0,5.25,4.75,1.45,5.25,4.8,1.49,5.5,4.9,1.5,5.5,4.33,1.4,2022/23,€40.48m,€202.65m,5.375,0.125,1.9996098363678072,0.023255813953488372,0.011627906976744207,0.25013520822065977,4.695,0.21754309917807094,1.998427573953712,0.04633505839788518,0.023429179978700754,0.2505878737664717,1.46,0.03937003937005909,1.999472926092851,0.026965780390451433,0.014554794520547976,0.2501871370850324,A
T1,30/05/2023,Fenerbahce,Antalyaspor,2.0,0.0,H,1.0,0.0,1.29,5.75,9.5,1.35,5.0,7.5,1.33,5.5,8.0,1.3,4.6,7.0,2022/23,€193.23m,€41.60m,1.3175000000000001,0.023848480035423662,1.9997638932561532,0.018101313119866156,0.009962049335863199,0.250081392354311,5.2125,0.44493679326394225,1.9947087454325931,0.08535957664536062,0.04736211031175075,0.25189548387636396,8.0,0.9354143466934853,1.9903601469005883,0.11692679333668567,0.0625,0.25299207288773384,H
T1,30/05/2023,Giresunspor,Trabzonspor,2.0,4.0,A,0.0,2.0,2.4,3.5,2.75,2.5,3.6,2.5,2.5,3.6,2.65,2.4,3.4,2.4,2022/23,€18.38m,€135.30m,2.45,0.050000000000000044,1.999699542856517,0.020408163265306138,0.010204081632653184,0.25010412328196585,3.525,0.08291561975888508,1.9995992793531778,0.023522161633726262,0.012411347517730542,0.25014168271727844,2.575,0.13462912017836262,1.9980268482557546,0.05228315346732529,0.029126213592232997,0.2506860596854238,H
T1,30/05/2023,Istanbulspor,Ad. Demirspor,0.0,2.0,A,0.0,1.0,2.0,4.5,2.88,2.1,4.0,2.85,2.15,4.2,2.85,2.15,3.7,2.6,2022/23,€18.43m,€57.65m,2.1,0.061237243569579415,1.9993815629181482,0.029160592175990197,0.014880952380952328,0.25022327437191505,4.1,0.291547594742265,1.9963470081832735,0.07110916944933293,0.03963414634146312,0.25127918481764255,2.795,0.11324751652906122,1.9987971794957093,0.04051789500145303,0.01878354203935584,0.2504502630616289,H
T1,30/05/2023,Karagumruk,Kayserispor,2.0,0.0,H,2.0,0.0,1.95,4.0,3.2,2.0,4.0,3.1,2.05,4.1,3.15,1.91,3.7,3.0,2022/23,€40.33m,€31.05m,1.9775,0.05261891294962294,1.999489667418982,0.02660880553710389,0.014854614412136424,0.2501761963691004,3.9499999999999997,0.14999999999999986,1.9989474930593716,0.037974683544303764,0.018987341772151778,0.2503868058157175,3.1125000000000003,0.07395099728874524,1.999591320979759,0.023759356558633007,0.013052208835341306,0.2501442483178986,H
T1,30/05/2023,Sivasspor,Konyaspor,1.0,0.0,H,1.0,0.0,1.91,3.6,3.75,2.0,3.6,3.4,2.05,3.65,3.45,2.05,3.2,3.1,2022/23,€28.93m,€48.58m,2.0025,0.057172983130146314,1.9994075149218116,0.0285508030612466,0.01466916354556802,0.25021326528771126,3.5125,0.1815729880791743,1.9980334625485623,0.05169337738908877,0.024021352313167155,0.25075228095471125,3.425,0.23048861143232216,1.9967283101360958,0.0672959449437437,0.03649635036496335,0.2511473225010997,H
T1,03/06/2023,Konyaspor,Karagumruk,1.0,1.0,D,1.0,1.0,1.85,4.33,3.4,1.87,4.0,3.4,1.9,4.1,3.5,1.83,3.6,3.3,2022/23,€48.58m,€40.33m,1.8625000000000003,0.025860201081971443,1.9998610849020533,0.01388467172186386,0.007718120805369155,0.25004789013280054,4.0075,0.26394838510587626,1.9968350149814493,0.06586360202267655,0.03571428571428581,0.251163957377264,3.4,0.07071067811865482,1.9996879534788257,0.020797258270192596,0.011029411764705843,0.25010827189812,H
T1,03/06/2023,Ad. Demirspor,Buyuksehyr,2.0,3.0,A,1.0,2.0,1.73,3.8,4.0,1.75,3.9,4.1,1.8,3.9,4.1,1.67,3.7,3.9,2022/23,€57.65m,€75.10m,1.7375,0.046569840025492935,1.9994809631010582,0.026802785626182983,0.014748201438848918,0.25018142962169704,3.8249999999999997,0.08291561975888491,1.9996597831476666,0.02167728621147318,0.011437908496731986,0.2501200963055244,4.025,0.08291561975888487,1.9996928115940888,0.020600153977362697,0.01086956521739113,0.25010833550688544,H
T1,03/06/2023,Kasimpasa,Besiktas,2.0,5.0,A,0.0,2.0,4.0,4.2,1.65,4.0,4.5,1.66,4.3,4.3,1.7,4.2,4.0,1.57,2022/23,€39.23m,€127.70m,4.125,0.12990381056766576,1.9992860700040755,0.031491832864888665,0.016666666666666607,0.25024479264460336,4.25,0.18027756377319945,1.9987013517893018,0.04241825029957634,0.0235294117647058,0.2504519021504662,1.645,0.04716990566028297,1.9994033061462693,0.028674714687102112,0.015197568389057725,0.2502131913315701,A
T1,03/06/2023,Kayserispor,Ankaragucu,0.0,1.0,A,0.0,1.0,2.25,3.5,2.9,2.25,3.6,2.87,2.3,3.55,2.9,2.2,3.3,2.7,2022/23,€31.05m,€40.48m,2.25,0.03535533905932725,1.999821874838928,0.015713484026367668,0.008333333333333304,0.2500617741386221,3.4875,0.1138804197393038,1.9992235747235083,0.03265388379621614,0.017025089605734678,0.2502820529738353,2.8425,0.08317902379807053,1.9993755790256618,0.029262629304510304,0.01385224274406327,0.25022837292140865,H
T1,03/06/2023,Trabzonspor,Alanyaspor,5.0,1.0,H,4.0,1.0,1.5,4.5,5.5,1.5,4.5,5.5,1.5,4.7,5.75,1.44,4.0,5.5,2022/23,€135.30m,€43.28m,1.4849999999999999,0.025980762113533184,1.999777688257265,0.01749546270271595,0.007575757575757569,0.2500797109150813,4.425,0.25860201081971507,1.9974949371224655,0.05844113238863618,0.029661016949152463,0.2509442009994801,5.5625,0.10825317547305482,1.9997288037824326,0.01946124502886379,0.008426966292134797,0.2500905687718875,H
T1,03/06/2023,Umraniyespor,Giresunspor,0.0,1.0,A,0.0,1.0,2.45,3.75,2.55,2.35,3.8,2.6,2.45,3.7,2.65,2.2,3.5,2.6,2022/23,€12.05m,€18.38m,2.3625000000000003,0.10231690964840563,1.998632731246573,0.043308744824721954,0.022486772486772555,0.25049931961876987,3.6875,0.1138804197393037,1.9993058796675307,0.030882825692014563,0.016101694915254372,0.25025148901073074,2.6,0.03535533905932741,1.9998666065109507,0.013598207330510542,0.007211538461538325,0.2500462534626819,H
T1,04/06/2023,Galatasaray,Fenerbahce,3.0,0.0,H,1.0,0.0,2.0,3.6,3.3,2.05,3.7,3.25,2.15,3.6,3.15,1.91,3.6,3.1,2022/23,€202.65m,€193.23m,2.0275,0.08671072598012311,1.99868137527754,0.04276731244395715,0.023736128236744536,0.2504562669118532,3.625,0.04330127018922197,1.9998975404698254,0.011945177983233647,0.005172413793103292,0.2500347077606553,3.2,0.07905694150420942,1.999559663480514,0.02470529422006544,0.013671875,0.25015268857586875,H
T1,06/06/2023,Karagumruk,Kasimpasa,3.0,0.0,H,1.0,0.0,2.1,4.0,2.8,2.1,4.0,2.85,2.15,4.1,2.9,2.0,3.75,2.75,2022/23,€40.33m,€39.23m,2.0875,0.0544862367942584,1.9995056591740485,0.02610119127868666,0.013473053892215647,0.2501765080777618,3.9625,0.12930100540985742,1.9992249564868776,0.03263116855769273,0.016561514195583493,0.2502810590473183,2.825,0.05590169943749474,1.9997175093007118,0.019788212190263624,0.011061946902654718,0.25009796698172726,H
T1,06/06/2023,Sivasspor,Kayserispor,1.0,1.0,D,1.0,1.0,1.65,4.0,4.2,1.7,4.1,4.2,1.7,4.2,4.4,1.62,3.75,4.2,2022/23,€28.93m,€31.05m,1.6675,0.034186985827943314,1.9996961984039445,0.020501940526502737,0.01086956521739113,0.250106313939254,4.0125,0.16723860200324567,1.9987360999874786,0.04167940236841013,0.022585669781931328,0.25045745658261975,4.25,0.08660254037844395,1.9997027803132028,0.02037706832433975,0.008823529411764675,0.2500990883868411,H
T1,06/06/2023,Buyuksehyr,Trabzonspor,3.0,1.0,H,1.0,0.0,2.38,3.6,2.6,2.25,3.6,2.8,2.4,3.65,2.75,2.2,3.4,2.62,2022/23,€75.10m,€135.30m,2.3075,0.08466847110938039,1.9990272757686414,0.03669272854144329,0.019772481040086776,0.25033950602471977,3.5625,0.09601432184835763,1.9994712100662893,0.026951388589012668,0.013157894736842035,0.25019182235202614,2.6925,0.08466847110938039,1.999287353626745,0.031446043123261054,0.016945218198699985,0.2502456868628568,H
T1,07/06/2023,Ankaragucu,Ad. Demirspor,1.0,2.0,A,0.0,1.0,2.15,4.0,2.7,2.2,4.0,2.75,2.25,3.95,2.75,2.1,3.7,2.62,2022/23,€40.48m,€57.65m,2.175,0.05590169943749474,1.9995233995051962,0.025701930775859652,0.014367816091953811,0.25016535700374126,3.9124999999999996,0.12437342963832743,1.9992625423175658,0.03178873600979615,0.015175718849840258,0.2502707613071288,2.705,0.0531507290636732,1.9997201514486742,0.01964906804572022,0.010166358595194103,0.25009935239591713,H
T1,07/06/2023,Besiktas,Konyaspor,3.0,3.0,D,2.0,1.0,1.36,5.5,6.5,1.39,5.0,6.75,1.4,5.25,6.75,1.33,4.5,6.5,2022/23,€127.70m,€48.58m,1.37,0.02738612787525823,1.9997110212587619,0.019989874361502357,0.010948905109488871,0.25010142741061214,5.0625,0.369754986443726,1.9961046521181633,0.07303802201357551,0.04012345679012341,0.25143775393326484,6.625,0.125,1.999743186071085,0.018867924528301886,0.009433962264151052,0.2500889996440014,H
T1,07/06/2023,Giresunspor,Antalyaspor,2.0,0.0,H,1.0,0.0,1.8,3.75,3.6,1.85,3.9,3.6,1.9,3.9,3.6,1.8,3.5,3.5,2022/23,€18.38m,€41.60m,1.8375,0.041457809879442455,1.999634112571236,0.022562073403778207,0.01190476190476164,0.2501245468390907,3.7625,0.16345871038277524,1.9986231348465808,0.043444175517016674,0.022425249169435224,0.25050470267478225,3.5749999999999997,0.043301270189221974,1.9998936741990638,0.01211224340957258,0.005244755244755428,0.2500377244605402,H
T1,07/06/2023,Istanbulspor,Umraniyespor,4.0,0.0,H,1.0,0.0,1.45,4.5,5.25,1.49,4.6,5.5,1.5,4.7,5.5,1.44,4.2,5.5,2022/23,€18.43m,€12.05m,1.47,0.025495097567963948,1.9997830057494554,0.017343603787730578,0.009353741496598733,0.2500752101916933,4.5,0.187082869338697,1.9987406124462588,0.04157397096415489,0.022222222222222365,0.25045915230088855,5.4375,0.10825317547305482,1.9997118555221125,0.01990862997205606,0.008620689655172376,0.25010380622837375,H
T1,11/08/2023,Trabzonspor,Antalyaspor,1.0,0.0,H,1.0,0.0,1.83,3.6,3.75,1.88,3.6,3.8,1.9,3.65,3.8,1.73,3.6,3.7,2023/24,€118.43m,€31.48m,1.835,0.06576473218982949,1.9990653761600945,0.0358390911116237,0.019073569482288777,0.2503383261284833,3.6125000000000003,0.021650635094610887,1.9999741492488425,0.005993255389511664,0.0025951557093424338,0.25000885676834245,3.7625,0.04145780987944235,1.9999122585299403,0.011018687011147468,0.005813953488372103,0.2500306899404071,H
T1,12/08/2023,Kasimpasa,Ankaragucu,3.0,2.0,H,1.0,0.0,2.2,3.5,2.88,2.25,3.6,2.8,2.35,3.55,2.85,2.25,3.3,2.62,2023/24,€28.98m,€33.38m,2.2625,0.0544862367942584,1.9995837549364612,0.02408231460519708,0.012430939226519389,0.25014070612415074,3.4875,0.1138804197393038,1.9992235747235083,0.03265388379621614,0.017025089605734678,0.2502820529738353,2.7875,0.10084022015049346,1.9990453646348978,0.03617586373111873,0.018609865470851972,0.2503498193508431,H
T1,12/08/2023,Konyaspor,Istanbulspor,1.0,1.0,D,0.0,1.0,1.73,3.75,4.2,1.78,3.7,4.1,1.83,3.75,4.1,1.73,3.5,3.8,2023/24,€32.28m,€12.93m,1.7675,0.04145780987944254,1.999604611485063,0.023455620865314022,0.012376237623762387,0.2501344961740281,3.675,0.10307764064044153,1.9994268896762555,0.02804833758923579,0.013605442176870985,0.25020860059819683,4.050000000000001,0.15000000000000005,1.9989991285250752,0.03703703703703704,0.0185185185185186,0.2503672757497926,H
