Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
D1,11/02/2012,Dortmund,Leverkusen,H,1.4,4.5,8.0,1.4,4.4,7.75,1.45,3.9,6.5,1.45,4.2,7.0,2011/12,€215.95m,€134.85m,1.425,0.025000000000000022,1.9997779672118907,0.017543859649122823,0.008771929824561653,0.2500769467528471,4.25,0.22912878474779208,1.99788270762469,0.053912655234774606,0.02941176470588225,0.2507708816531928,7.3125,0.596212000885591,1.9951727870084093,0.08153326507837141,0.044871794871794934,0.2517266615691797,H
D1,11/02/2012,Mainz,Hannover,D,1.91,3.4,4.0,1.95,3.3,3.95,2.0,3.3,3.3,1.95,3.3,4.0,2011/12,€52.00m,€76.80m,1.9525,0.03191786333700929,1.9998074622493789,0.01634717712522883,0.008642765685019427,0.25006635132352295,3.325,0.043301270189221974,1.9998782669372914,0.013022938402773526,0.005639097744360999,0.25004115226337453,3.8125,0.2965952629426169,1.995494330267865,0.07779547880462083,0.03524590163934427,0.2518222099354276,H
D1,11/02/2012,M'gladbach,Schalke 04,H,2.38,3.4,2.88,2.4,3.4,2.95,2.5,3.2,2.6,2.38,3.2,3.0,2011/12,€88.30m,€155.23m,2.415,0.049749371855331036,1.9996960771316872,0.020600153977362746,0.00983436853002062,0.25010159669794146,3.3,0.09999999999999987,1.999337504168885,0.030303030303030266,0.015151515151515138,0.2502295684113866,2.8575,0.15465687828221542,1.997850172462017,0.054123142006024645,0.0277777777777779,0.25081189826378725,H
D1,11/02/2012,Stuttgart,Hertha,H,1.8,3.5,4.5,1.83,3.6,4.1,1.8,3.4,4.0,1.83,3.4,4.5,2011/12,€118.00m,€45.60m,1.815,0.015000000000000015,1.9999507304328825,0.008264462809917364,0.004132231404958553,0.25001707533638406,3.475,0.08291561975888508,1.9995908651694054,0.023860610002556855,0.0125899280575541,0.25013912875740063,4.275,0.22776083947860754,1.9979488034560346,0.053277389351721056,0.0277777777777779,0.25071563554848886,H
D1,11/02/2012,Werder Bremen,Hoffenheim,D,1.83,3.5,4.33,1.91,3.4,4.0,1.85,3.4,3.8,1.85,3.4,4.33,2011/12,€111.95m,€88.65m,1.8599999999999999,0.029999999999999933,1.9998132238071673,0.01612903225806448,0.008064516129032251,0.2500632304706003,3.4250000000000003,0.043301270189221974,1.9998852552188593,0.012642706624590357,0.005474452554744769,0.25003881786657,4.115,0.2263294059551256,1.9978051750820187,0.055001070705984346,0.029161603888214094,0.2507821055338193,H
D1,12/02/2012,Augsburg,Nurnberg,D,2.7,3.2,2.63,2.7,3.25,2.7,2.5,3.2,2.6,2.62,3.1,2.75,2011/12,€38.35m,€52.10m,2.63,0.08185352771872458,1.9992960615586688,0.03112301434172037,0.016159695817490327,0.25025318188763823,3.1875,0.0544862367942584,1.9997884208163648,0.017093721347218323,0.008823529411764675,0.2500747487103138,2.67,0.058736700622353664,1.9996512836647975,0.02199876427803508,0.01217228464419473,0.25012019496977717,No Consensus
D1,12/02/2012,FC Koln,Hamburg,A,3.1,3.4,2.25,3.0,3.5,2.35,2.8,3.2,2.3,3.0,3.4,2.3,2011/12,€60.18m,€85.90m,2.9749999999999996,0.10897247358851693,1.999023988718724,0.03662940288689645,0.01890756302521024,0.2503529927832948,3.375,0.10897247358851676,1.999242420768632,0.03228814032252349,0.01666666666666683,0.2502725314373807,2.3,0.03535533905932741,1.9998295358345703,0.015371886547533659,0.008152173913043459,0.25005911561696337,A
D1,17/02/2012,Hoffenheim,Mainz,D,2.4,3.3,2.9,2.35,3.3,3.1,2.1,3.3,3.1,2.45,3.25,2.9,2011/12,€88.65m,€52.00m,2.325,0.1346291201783626,1.9975352079799797,0.057904997926177454,0.029569892473118253,0.2509384191294654,3.2874999999999996,0.02165063509461089,1.9999686338557123,0.006585744515470994,0.002851711026615966,0.2500110098207601,3.0,0.10000000000000009,1.9991983542636398,0.03333333333333336,0.016666666666666607,0.2502777777777778,H
D1,18/02/2012,Freiburg,Bayern Munich,D,9.0,5.5,1.3,9.5,5.0,1.31,7.3,4.5,1.35,9.0,5.0,1.33,2011/12,€69.43m,€356.00m,8.7,0.8336666000266534,1.9931531713400419,0.0958237471295004,0.047413793103448176,0.2527972022563477,5.0,0.3535533905932738,1.9963872269939045,0.07071067811865475,0.03750000000000009,0.2512689073508245,1.3225000000000002,0.01920286436967154,1.999848111700745,0.014520124287086229,0.008034026465028488,0.2500523018136105,A
D1,18/02/2012,Hamburg,Werder Bremen,A,2.0,3.5,3.6,2.15,3.5,3.4,2.2,3.3,2.9,2.1,3.3,3.5,2011/12,€85.90m,€111.95m,2.1125,0.07395099728874523,1.9991112041849433,0.03500638924911017,0.019230769230769384,0.25031666989999635,3.4000000000000004,0.10000000000000009,1.999375906957651,0.029411764705882377,0.014705882352941124,0.2502162629757786,3.35,0.26925824035672524,1.9952131374263682,0.0803755941363359,0.04104477611940305,0.25189544414384163,H
