Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
N1,17/03/2013,NAC Breda,Willem II,H,1.62,3.8,5.5,1.6,3.6,5.0,1.6,3.7,4.6,1.6,3.6,5.5,2012/13,€14.25m,€7.70m,1.605,0.008660254037844393,1.9999790416188095,0.005395796908314264,0.002336448598130758,0.2500071887969788,3.675,0.08291561975888491,1.999634112571236,0.022562073403778207,0.01190476190476164,0.2501245468390907,5.15,0.3774917217635376,1.9960819448770468,0.0732993634492306,0.038834951456310884,0.2514321657460374,H
N1,30/03/2013,Heerenveen,Feyenoord,H,3.0,3.5,2.25,2.9,3.2,2.25,3.3,3.2,2.0,3.3,3.4,2.0,2012/13,€41.45m,€57.40m,3.125,0.17853571071357116,1.9976388558251825,0.05713142742834277,0.030000000000000027,0.2508280694181369,3.325,0.1299038105676657,1.9989016671133302,0.039068815208320506,0.020676691729323293,0.25037568152847844,2.125,0.125,1.9975025463691152,0.058823529411764705,0.02941176470588225,0.2508650519031142,A
N1,30/03/2013,Twente,NAC Breda,D,1.4,4.5,8.0,1.4,4.2,6.75,1.4,4.0,6.5,1.33,4.5,8.0,2012/13,€85.05m,€14.25m,1.3824999999999998,0.030310889132455283,1.9996502614850793,0.021924693766694602,0.009493670886075778,0.2501264968797436,4.3,0.21213203435596426,1.9982343231795796,0.04933303124557308,0.026162790697674465,0.25062924400181075,7.3125,0.6931585316505886,1.9934980936852678,0.0947909103111916,0.04914529914529919,0.252271383975026,H
N1,30/03/2013,Utrecht,VVV Venlo,H,1.5,4.0,7.0,1.5,4.0,5.5,1.5,3.8,5.5,1.44,4.2,6.0,2012/13,€29.75m,€15.65m,1.4849999999999999,0.025980762113533184,1.999777688257265,0.01749546270271595,0.007575757575757569,0.2500797109150813,4.0,0.14142135623730964,1.999097939521405,0.03535533905932741,0.018750000000000044,0.2503136743206856,6.0,0.6123724356957945,1.9926705313986384,0.10206207261596574,0.05208333333333326,0.25224098179299226,H
N1,30/03/2013,Willem II,Groningen,A,2.88,3.4,2.38,2.95,3.25,2.2,2.9,3.2,2.2,2.8,3.5,2.2,2012/13,€7.70m,€25.48m,2.8825,0.054025456962435894,1.9997459487204425,0.01874256963137412,0.010190806591500401,0.2500892097724183,3.3375000000000004,0.11924240017711814,1.9990809794852311,0.03572805997816273,0.0196629213483146,0.2503153380651847,2.245,0.07794228634059935,1.9991417476659066,0.034718167635010844,0.01503340757238325,0.250278556002366,A
N1,31/03/2013,Ajax,Nijmegen,H,1.22,6.5,11.0,1.2,6.0,10.0,1.17,5.7,12.0,1.2,5.5,13.0,2012/13,€133.05m,€21.23m,1.1975,0.01785357107135714,1.9998393189721406,0.014909036385266923,0.007828810020876764,0.25005629115239386,5.925,0.37666297933298404,1.997110933984305,0.0635718108578876,0.034810126582278667,0.25095796498899114,11.5,1.118033988749895,1.9931642365271873,0.09722034684781695,0.05434782608695654,0.2524065150142061,H
N1,31/03/2013,Heracles,AZ Alkmaar,A,2.38,3.5,2.8,2.25,3.4,2.75,2.3,3.3,2.7,2.4,3.4,2.62,2012/13,€19.25m,€58.83m,2.3324999999999996,0.06057020719792856,1.999512638103233,0.025967934490001534,0.01420150053590552,0.2501704940971992,3.4000000000000004,0.07071067811865482,1.9996879534788257,0.020797258270192593,0.011029411764705843,0.2501082718981202,2.7175000000000002,0.06647367900154154,1.999567292493332,0.024461335419150517,0.013569457221711101,0.25015189359684137,H
N1,31/03/2013,Roda,PSV Eindhoven,D,8.0,4.5,1.4,7.0,4.1,1.4,6.5,4.0,1.4,7.5,4.0,1.4,2012/13,€15.20m,€100.85m,7.25,0.5590169943749475,1.995704371355703,0.07710579232757896,0.0431034482758621,0.2515034617123752,4.15,0.20615528128088306,1.9982486535447208,0.04967597139298387,0.024096385542168752,0.25055914109632965,1.4,0.0,2.0,0.0,0.0,0.25,A
N1,31/03/2013,Vitesse,Zwolle,H,1.44,4.33,7.0,1.4,4.33,6.5,1.4,4.0,6.5,1.36,4.5,7.0,2012/13,€65.85m,€11.53m,1.4,0.02828427124746185,1.9997055323693778,0.02020305089104418,0.010714285714285676,0.25010216584931205,4.29,0.1812456896039186,1.9987002035188348,0.04224841249508592,0.021853146853146654,0.2504727075925037,6.75,0.25,1.9990102708804813,0.037037037037037035,0.0185185185185186,0.2503429355281207,H
N1,31/03/2013,Waalwijk,Den Haag,H,2.0,3.5,3.6,1.9,3.3,3.7,1.9,3.3,3.5,1.91,3.4,3.6,2012/13,€12.40m,€17.43m,1.9274999999999998,0.04205650960315184,1.9996593258222546,0.02181920083172599,0.010051880674448732,0.2501134020790625,3.375,0.08291561975888508,1.9995663076193988,0.024567591039669653,0.012962962962963065,0.2501473995636871,3.6,0.07071067811865482,1.9997216665451496,0.019641855032959673,0.01041666666666674,0.25009656232176186,H
N1,05/04/2013,Feyenoord,VVV Venlo,H,1.2,7.0,11.0,1.2,6.0,10.0,1.2,5.2,11.0,1.22,5.5,11.0,2012/13,€57.40m,€15.65m,1.205,0.008660254037844393,1.9999628432802958,0.0071869328114891225,0.003112033195020736,0.2500127013158564,5.925,0.6832825184358223,1.9905960062406565,0.11532194403980124,0.062236286919831185,0.25295653966763376,10.75,0.4330127018922193,1.9988106997275763,0.0402802513388111,0.01744186046511631,0.2504461629982153,H
N1,06/04/2013,Twente,Roda,H,1.36,4.5,9.0,1.36,4.25,7.75,1.45,4.2,5.5,1.36,4.33,7.5,2012/13,€85.05m,€15.20m,1.3825,0.03897114317029968,1.9994328541726747,0.028188891985750218,0.01220614828209765,0.25018632625958087,4.32,0.11379806676741037,1.9995021470536525,0.026342145085048695,0.0141782407407407,0.25016796254807017,7.4375,1.2546787437427958,1.9787539048861582,0.16869630167970362,0.09033613445378141,0.25889414006479033,H
N1,06/04/2013,Vitesse,NAC Breda,H,1.44,4.0,8.0,1.44,3.9,6.75,1.4,4.0,6.5,1.44,3.8,7.0,2012/13,€65.85m,€14.25m,1.4300000000000002,0.01732050807568879,1.9998936741990638,0.012112243409572579,0.005244755244755206,0.25003772446054023,3.925,0.08291561975888508,1.9996769295446657,0.021124998664684095,0.011146496815286566,0.2501139887023071,7.0625,0.5694020986965187,1.9954061035860289,0.08062330601012654,0.042035398230088505,0.25143814201355824,H
N1,06/04/2013,Willem II,PSV Eindhoven,A,13.0,5.75,1.22,11.0,5.25,1.22,10.0,5.0,1.22,10.0,5.0,1.25,2012/13,€7.70m,€100.85m,11.0,1.224744871391589,1.9912946632147581,0.11134044285378081,0.05681818181818188,0.2526348508725007,5.25,0.30618621784789724,1.9975827244078108,0.05832118435198043,0.029761904761904656,0.25077735351185365,1.2275,0.012990381056766592,1.999919537877265,0.01058279515826199,0.0045824847250508505,0.2500273269395043,A
N1,06/04/2013,Zwolle,Waalwijk,D,2.2,3.25,3.3,2.05,3.25,3.3,2.0,3.2,3.3,2.0,3.4,3.3,2012/13,€11.53m,€12.40m,2.0625,0.08196798155377509,1.9988745112132613,0.039742051662436405,0.019696969696969546,0.2503668345113738,3.2750000000000004,0.07499999999999991,1.9996241889469077,0.022900763358778598,0.011450381679389166,0.2501260106493258,3.3,0.0,2.0,0.0,0.0,0.25,H
N1,07/04/2013,Ajax,Heracles,H,1.18,7.0,13.0,1.15,6.75,12.0,1.12,6.5,14.0,1.18,6.5,11.0,2012/13,€133.05m,€19.25m,1.1575,0.024874685927665438,1.9996656472376677,0.02149000944074768,0.011339092872570289,0.2501180069937478,6.6875,0.2072890493972125,1.9993102974351342,0.030996493367807475,0.016355140186915973,0.2502332657528904,12.5,1.118033988749895,1.9942165286086289,0.08944271909999159,0.050000000000000044,0.2520311342351717,H
N1,07/04/2013,Groningen,Heerenveen,H,2.38,3.4,2.8,2.5,3.25,2.55,2.3,3.3,2.7,2.3,3.3,2.8,2012/13,€25.48m,€41.45m,2.37,0.08185352771872458,1.999146073510891,0.03453735346781627,0.017932489451476963,0.25028488213974875,3.3125,0.0544862367942584,1.9998055124423033,0.016448675258644047,0.008490566037735903,0.25006624807513955,2.7124999999999995,0.10231690964840562,1.9989642793208608,0.037720519686048164,0.019585253456221308,0.2503755825276677,H
N1,07/04/2013,Nijmegen,AZ Alkmaar,D,2.8,3.4,2.4,2.55,3.3,2.45,2.7,3.1,2.4,2.6,3.4,2.4,2012/13,€21.23m,€58.83m,2.6624999999999996,0.09601432184835759,1.9990647444702694,0.0360617171261437,0.0199530516431925,0.25031929882359405,3.3,0.12247448713915883,1.9989959014353837,0.037113480951260255,0.018939393939394034,0.2503667262748801,2.4125,0.02165063509461108,1.9999421022137194,0.008974356515900965,0.0038860103626943143,0.2500197238658777,A
N1,07/04/2013,Utrecht,Den Haag,H,1.57,4.0,5.5,1.62,3.75,4.6,1.6,3.6,4.8,1.57,4.0,5.0,2012/13,€29.75m,€17.43m,1.5900000000000003,0.021213203435596444,1.999871774779233,0.013341637380878265,0.0070754716981134,0.2500441361649447,3.8375,0.17093492913971675,1.9985622816144284,0.044543304010349644,0.023615635179153216,0.250509280217293,4.975,0.33447720400649145,1.9967771645344499,0.06723159879527467,0.03643216080402012,0.2510554057342958,H
N1,12/04/2013,VVV Venlo,Zwolle,A,2.3,3.4,3.0,2.2,3.3,2.9,2.2,3.1,3.0,2.38,3.4,2.62,2012/13,€15.65m,€11.53m,2.27,0.07549834435270736,1.9992053007982422,0.033259182534232316,0.017621145374449254,0.2502698027182954,3.3,0.12247448713915883,1.9989959014353837,0.037113480951260255,0.018939393939394034,0.2503667262748801,2.88,0.1555634918610404,1.9978575736604796,0.054015101340639034,0.0269097222222221,0.2508110756535208,H
N1,13/04/2013,Den Haag,Twente,A,4.33,3.6,1.8,3.75,3.4,1.85,4.2,3.3,1.75,4.0,3.75,1.73,2012/13,€17.43m,€85.05m,4.07,0.21897488440458193,1.9978983197545457,0.05380218290038868,0.029791154791154684,0.25075282659266357,3.5125,0.17455300054711184,1.9982217402432803,0.04969480442622401,0.02758007117437744,0.25061068195085967,1.7825000000000002,0.046569840025492935,1.9995089600109708,0.026126137461707114,0.014375876577840119,0.25016788356621705,A
N1,13/04/2013,Heracles,Groningen,A,1.91,3.6,3.75,1.9,3.3,3.7,1.9,3.2,3.6,1.91,3.5,3.5,2012/13,€19.25m,€25.48m,1.9049999999999998,0.0050000000000000044,1.9999950307014374,0.0026246719160105013,0.001312335958005173,0.2500017222256667,3.4000000000000004,0.15811388300841897,1.9984392266633833,0.04650408323777028,0.02573529411764719,0.2505419247860292,3.6374999999999997,0.09601432184835762,1.9994960915896325,0.02639568985521859,0.014604810996563522,0.2501769534741703,H
N1,13/04/2013,NAC Breda,Nijmegen,H,2.3,3.4,3.0,2.15,3.3,3.0,2.1,3.1,3.2,2.25,3.6,2.7,2012/13,€14.25m,€21.23m,2.1999999999999997,0.07905694150420942,1.9990682349875466,0.03593497341100428,0.019886363636363757,0.2503232817778469,3.3499999999999996,0.18027756377319948,1.9979091291498852,0.05381419814125358,0.02985074626865658,0.2507293774572419,2.9749999999999996,0.17853571071357124,1.997377441501853,0.060012003601200424,0.031512605042016695,0.2509554589880814,H
N1,13/04/2013,Roda,Vitesse,D,3.8,3.6,1.91,3.4,3.5,1.91,4.3,3.4,1.7,3.4,3.5,1.95,2012/13,€15.20m,€65.85m,3.7249999999999996,0.3699662146737185,1.993006754233507,0.09931978917415263,0.052013422818792066,0.25221977513867283,3.5,0.07071067811865482,1.9997055323693778,0.020203050891044235,0.010714285714285676,0.2501021658493121,1.8675,0.09807522622966515,1.997971551083428,0.0525168547414539,0.025100401606425793,0.25077382738755116,A
N1,14/04/2013,AZ Alkmaar,Utrecht,H,1.73,3.8,4.5,1.7,3.4,4.6,1.65,3.5,4.5,1.67,4.0,4.0,2012/13,€58.83m,€29.75m,1.6875,0.03031088913245538,1.9997675071703578,0.017962008374788372,0.010000000000000009,0.25008016732091676,3.675,0.23848480035423641,1.9969715863197923,0.06489382322564256,0.03571428571428559,0.25103231420311833,4.4,0.2345207879911714,1.9979102979339574,0.05330017908890259,0.02556818181818188,0.25079777202754266,H
N1,14/04/2013,Heerenveen,Willem II,H,1.29,5.5,9.5,1.25,5.5,8.5,1.22,5.0,10.0,1.2,6.0,11.0,2012/13,€41.45m,€7.70m,1.24,0.033911649915626375,1.9994620801690224,0.02734810477066643,0.015120967741935498,0.25018372538035133,5.5,0.3535533905932738,1.9970151057384784,0.0642824346533225,0.03409090909090917,0.25104595306554645,9.75,0.9013878188659973,1.9938182629077397,0.09245003270420485,0.05128205128205132,0.25218410889878357,H
N1,14/04/2013,PSV Eindhoven,Ajax,A,2.2,3.6,3.0,2.2,3.5,2.8,2.0,3.2,3.3,2.2,3.3,3.0,2012/13,€100.85m,€133.05m,2.1500000000000004,0.08660254037844395,1.9988106997275765,0.040280251338811135,0.01744186046511631,0.2504461629982153,3.3999999999999995,0.15811388300841897,1.9984392266633833,0.04650408323777029,0.02573529411764719,0.2505419247860292,3.0250000000000004,0.17853571071357124,1.9975047290683714,0.05902006965737892,0.030991735537190257,0.25083761566281415,H
N1,14/04/2013,Waalwijk,Feyenoord,D,4.0,3.75,1.83,4.0,3.6,1.75,4.2,3.3,1.75,4.0,3.75,1.73,2012/13,€12.40m,€57.40m,4.05,0.08660254037844395,1.9996728229883816,0.021383343303319494,0.009259259259259078,0.2501088692117869,3.5999999999999996,0.18371173070873845,1.998093697428817,0.051031036307982905,0.02604166666666674,0.2507107871140194,1.7650000000000001,0.03840572873934307,1.9996608563753613,0.02175961968234735,0.010623229461756534,0.25011345655237616,A
N1,19/04/2013,Ajax,Heerenveen,D,1.17,7.5,13.0,1.13,7.25,13.0,1.17,6.0,11.0,1.2,6.5,9.0,2012/13,€133.05m,€41.45m,1.1675,0.02487468592766552,1.9996718047879165,0.021305940837400877,0.01124197002141325,0.25011508860686804,6.8125,0.596212000885591,1.994434788850951,0.08751735792816015,0.048165137614679,0.2519962999580612,11.5,1.6583123951777,1.9845509671513721,0.14420107784153913,0.07608695652173902,0.25619267367136406,H
N1,20/04/2013,AZ Alkmaar,PSV Eindhoven,A,4.0,3.8,1.8,4.0,3.7,1.72,4.0,3.5,1.75,4.0,3.6,1.8,2012/13,€58.83m,€100.85m,4.0,0.0,2.0,0.0,0.0,0.25,3.65,0.11180339887498944,1.999323013098343,0.030631068184928615,0.017123287671233056,0.2502349888075788,1.7675,0.03418698582794339,1.9997296338644182,0.019342000468426247,0.010254596888260359,0.2500945599885191,A
N1,20/04/2013,Groningen,Den Haag,H,1.7,3.8,4.75,1.72,3.5,4.33,1.7,3.4,4.3,1.73,3.5,4.5,2012/13,€25.48m,€17.43m,1.7125000000000001,0.012990381056766592,1.9999585143782062,0.007585623974754214,0.004014598540145853,0.2500143394425529,3.5500000000000003,0.14999999999999994,1.9987274483813338,0.04225352112676054,0.02112676056338003,0.2504154956220949,4.47,0.1787456293171948,1.9988556451338193,0.03998783653628519,0.021252796420581754,0.2503811736311853,H
N1,20/04/2013,Heracles,Waalwijk,H,2.0,3.6,3.5,1.9,3.5,3.5,1.9,3.3,3.5,1.95,3.5,3.5,2012/13,€19.25m,€12.40m,1.9375,0.04145780987944254,1.9996708481591756,0.021397579292615505,0.011290322580645107,0.25011214314705854,3.4749999999999996,0.10897247358851693,1.9992855534652352,0.031358985205328614,0.01618705035971235,0.2502567235294417,3.5,0.0,2.0,0.0,0.0,0.25,H
N1,20/04/2013,Willem II,Roda,H,2.8,3.5,2.4,2.9,3.3,2.2,3.1,3.2,2.1,2.88,3.4,2.25,2012/13,€7.70m,€15.20m,2.9199999999999995,0.11045361017187272,1.9989770872196395,0.037826578825983816,0.019691780821917693,0.250339110280463,3.3499999999999996,0.11180339887498944,1.9991962939322925,0.0333741489179073,0.018656716417910557,0.2502790550615751,2.2375,0.10825317547305476,1.99831906024638,0.048381307473990956,0.026536312849162025,0.2505705767588937,A
N1,21/04/2013,Feyenoord,Vitesse,H,1.8,3.6,4.33,1.75,3.6,4.0,1.8,3.4,3.8,1.73,3.5,4.5,2012/13,€57.40m,€65.85m,1.7699999999999998,0.03082207001484491,1.999781054842187,0.017413598878443456,0.00918079096045199,0.2500762283913769,3.525,0.08291561975888508,1.9995992793531778,0.023522161633726262,0.012411347517730542,0.25014168271727844,4.1575,0.27371289702898555,1.996866623401527,0.06583593434251006,0.03653036680697519,0.2510969179585013,H
N1,21/04/2013,Nijmegen,Zwolle,A,2.0,3.6,3.5,1.91,3.4,3.5,1.9,3.3,3.5,2.0,3.5,3.4,2012/13,€21.23m,€11.53m,1.9525000000000001,0.04763139720814417,1.9995706105522253,0.02439508179674477,0.012483994878361049,0.2501489056821534,3.45,0.11180339887498958,1.999242223543839,0.03240678228260567,0.018115942028985366,0.2502630802136237,3.475,0.043301270189221974,1.9998874512721907,0.012460797176754525,0.0053956834532373765,0.25003995950769886,H
N1,21/04/2013,Utrecht,NAC Breda,H,1.73,3.75,4.5,1.75,3.6,4.0,1.7,3.5,4.1,1.73,3.6,4.33,2012/13,€29.75m,€14.25m,1.7275,0.01785357107135714,1.999922840364563,0.01033491813103163,0.00542691751085389,0.25002693889615274,3.6125,0.08926785535678562,1.9995609310092197,0.024710825012258998,0.012975778546712835,0.25014983456621864,4.2325,0.1953682420456304,1.9984663732344126,0.04615906486606743,0.02554636739515659,0.25052561903563497,H
N1,21/04/2013,VVV Venlo,Twente,D,5.0,4.0,1.62,4.75,3.8,1.6,5.0,3.7,1.55,5.0,3.75,1.62,2012/13,€15.65m,€85.05m,4.9375,0.10825317547305482,1.9996502614850793,0.021924693766694647,0.009493670886076,0.2501264968797436,3.8125,0.1138804197393037,1.9993615325930854,0.029870274029981297,0.015573770491803307,0.2502125863498094,1.5975,0.02861380785564902,1.9997673025837657,0.0179116168110479,0.008998435054773157,0.25008287992346023,A
N1,26/04/2013,Heerenveen,AZ Alkmaar,A,2.5,3.4,2.7,2.35,3.3,2.7,2.5,3.2,2.5,2.5,3.4,2.5,2012/13,€41.45m,€58.83m,2.4625,0.06495190528383286,1.9994929133900938,0.026376408237089487,0.011421319796954377,0.2501850278227023,3.325,0.08291561975888491,1.9995495096075653,0.024937028498912755,0.013157894736842035,0.25015947807254124,2.6,0.10000000000000009,1.9989326546260584,0.03846153846153849,0.019230769230769162,0.2503698224852071,H
N1,27/04/2013,Den Haag,VVV Venlo,D,2.15,3.5,3.2,2.0,3.4,3.25,1.9,3.5,3.3,1.91,3.5,3.5,2012/13,€17.43m,€15.65m,1.9900000000000002,0.10024968827881711,1.9981897306512033,0.05037672777830005,0.02638190954773867,0.25059314559871343,3.475,0.04330127018922197,1.9998874512721907,0.012460797176754523,0.0053956834532373765,0.25003995950769886,3.3125,0.1138804197393037,1.99915522525941,0.03437899463828036,0.017924528301886955,0.2502796517206158,H
N1,27/04/2013,NAC Breda,Ajax,A,9.0,5.5,1.3,9.75,4.6,1.28,8.5,4.4,1.3,8.0,4.5,1.33,2012/13,€14.25m,€133.05m,8.8125,0.6465050270492876,1.9961348758735278,0.0733622725729688,0.04078014184397172,0.25131297354292703,4.75,0.43874821936960606,1.9940292147659202,0.09236804618307497,0.044736842105263186,0.2517737549139874,1.3025,0.01785357107135714,1.9998647152361737,0.013707156292788592,0.007197696737044179,0.25004646842799433,A
N1,27/04/2013,PSV Eindhoven,Groningen,H,1.17,7.5,13.0,1.15,6.75,12.0,1.18,5.7,12.0,1.2,6.0,11.0,2012/13,€100.85m,€25.48m,1.1749999999999998,0.018027756377319962,1.9998301819956783,0.015342771384953161,0.008510638297872353,0.25005888558449163,6.4875,0.6985476003823934,1.9917116488510465,0.10767593069478126,0.05924855491329484,0.25274397545888305,12.0,0.7071067811865476,1.997492414092985,0.05892556509887897,0.03125,0.2508771503842465,H
N1,27/04/2013,Roda,Waalwijk,H,2.1,3.4,3.4,1.9,3.4,3.6,1.9,3.3,3.5,1.95,3.5,3.4,2012/13,€15.20m,€12.40m,1.9625,0.08196798155377508,1.998757632241639,0.041767124358611504,0.02070063694267521,0.2504037072406934,3.4000000000000004,0.07071067811865482,1.9996879534788257,0.020797258270192593,0.011029411764705843,0.2501082718981202,3.475,0.08291561975888508,1.9995908651694057,0.023860610002556855,0.0125899280575541,0.25013912875740074,H
N1,28/04/2013,Feyenoord,Heracles,H,1.22,6.0,13.0,1.2,6.0,10.0,1.2,5.2,11.0,1.2,6.0,11.0,2012/13,€57.40m,€19.25m,1.205,0.008660254037844393,1.9999628432802958,0.0071869328114891225,0.003112033195020736,0.2500127013158563,5.8,0.3464101615137754,1.997363872054856,0.05972588991616817,0.02586206896551735,0.2510288065843621,11.25,1.0897247358851685,1.9933532542246,0.09686442096757053,0.050000000000000044,0.2521155607233376,H
N1,28/04/2013,Twente,Nijmegen,H,1.36,5.0,7.5,1.36,4.2,7.75,1.45,3.9,6.0,1.4,4.5,6.5,2012/13,€85.05m,€21.23m,1.3925,0.03699662146737179,1.9994934217483746,0.026568489384109002,0.013913824057450785,0.25017110167631373,4.3999999999999995,0.406201920231798,1.993896294115097,0.09231861823449956,0.05113636363636376,0.2520476826139491,6.9375,0.7153451963912248,1.9922777025733054,0.10311282110143781,0.056306306306306286,0.25275707156206295,H
N1,28/04/2013,Vitesse,Willem II,H,1.29,5.75,8.5,1.22,5.75,9.5,1.22,5.0,10.0,1.2,6.0,11.0,2012/13,€65.85m,€7.70m,1.2325,0.03418698582794339,1.9994497232177368,0.02773791953585671,0.013691683569979629,0.2501827270071669,5.625,0.375,1.9967251863999238,0.06666666666666667,0.03333333333333344,0.2512620911832594,9.75,0.9013878188659973,1.9938182629077397,0.09245003270420485,0.05128205128205132,0.25218410889878357,H
N1,28/04/2013,Zwolle,Utrecht,A,2.25,3.4,3.1,2.3,3.3,2.75,2.3,3.3,2.65,2.3,3.4,2.75,2012/13,€11.53m,€29.75m,2.2874999999999996,0.02165063509461089,1.9999351428157195,0.009464758511305309,0.004098360655737654,0.250022893074082,3.3499999999999996,0.050000000000000044,1.9998393017810492,0.014925373134328374,0.007462686567164312,0.2500556916907997,2.8125,0.17093492913971686,1.9973833075568224,0.06077686369412155,0.029999999999999805,0.250828248596762,H
N1,05/05/2013,Ajax,Willem II,H,1.08,10.0,23.0,1.06,9.75,18.5,1.05,9.0,20.0,1.05,10.0,26.0,2012/13,€133.05m,€7.70m,1.06,0.012247448713915901,1.9999039990744265,0.011554196899920662,0.005896226415094352,0.25003275829802096,9.6875,0.409839907768875,1.998690636380432,0.04230605499549678,0.020967741935483897,0.25048664708694757,21.875,2.8804296554507283,1.987590462428186,0.13167678424917614,0.07285714285714295,0.25413547665231834,H
N1,05/05/2013,AZ Alkmaar,Zwolle,H,1.57,4.0,5.5,1.5,3.75,6.0,1.6,3.5,5.0,1.44,4.2,6.0,2012/13,€58.83m,€11.53m,1.5274999999999999,0.062199276523123695,1.998799508378405,0.040719657298280656,0.02250409165302769,0.250423769861451,3.8625,0.2630945647481149,1.9966406198857871,0.06811509766941486,0.03802588996763734,0.2511873654886395,5.625,0.414578098794425,1.996028012525416,0.07370277311900889,0.03888888888888897,0.25147227808101125,H
N1,05/05/2013,Den Haag,Feyenoord,H,7.0,4.33,1.44,6.0,4.2,1.44,6.5,4.0,1.4,5.5,3.6,1.5,2012/13,€17.43m,€57.40m,6.25,0.5590169943749475,1.9942165286086289,0.08944271909999159,0.050000000000000044,0.2520311342351717,4.032500000000001,0.2759868656295078,1.996570177597666,0.06844063623794365,0.03704277743335416,0.2512819619039466,1.4449999999999998,0.03570714214271428,1.9995609310092197,0.024710825012259022,0.012975778546712835,0.25014983456621864,A
N1,05/05/2013,Heerenveen,Utrecht,A,1.83,3.75,4.0,1.87,3.3,3.8,2.0,3.3,3.2,1.85,3.6,3.75,2012/13,€41.45m,€29.75m,1.8875000000000002,0.06647367900154162,1.999115426854255,0.035217843179624696,0.01754966887417231,0.2502895566215345,3.4875,0.1948557158514988,1.9977556285089246,0.055872606695770266,0.029569892473118253,0.2507636891717625,3.6875,0.29659526294261673,1.9952215157749913,0.08043261367935368,0.041525423728813626,0.2518657830089615,H
N1,05/05/2013,Heracles,Twente,D,4.0,3.6,1.85,4.0,3.4,1.8,3.7,3.4,1.8,3.5,3.75,1.83,2012/13,€19.25m,€85.05m,3.8,0.21213203435596423,1.9977371995466517,0.05582421956735901,0.029605263157894912,0.25080963473692297,3.5375,0.147372826531895,1.9987538318739895,0.04166016297721414,0.022084805653710182,0.2504217875802162,1.82,0.021213203435596444,1.9999021192094375,0.01165560628329475,0.006181318681318659,0.2500337200247288,A
N1,05/05/2013,NAC Breda,Roda,H,2.2,3.4,3.2,2.0,3.4,3.25,1.9,3.5,3.3,2.0,3.6,3.2,2012/13,€14.25m,€15.20m,2.025,0.10897247358851693,1.9979334329964376,0.053813567204205895,0.0277777777777779,0.2506797124787043,3.475,0.08291561975888508,1.9995908651694057,0.023860610002556855,0.0125899280575541,0.25013912875740074,3.2375,0.04145780987944235,1.9998819567038997,0.012805501121063274,0.006756756756756577,0.25004048964307457,H
N1,05/05/2013,PSV Eindhoven,Nijmegen,H,1.14,8.0,15.0,1.11,8.0,13.5,1.12,6.5,14.0,1.12,7.0,15.0,2012/13,€100.85m,€21.23m,1.1225,0.010897247358851605,1.9999321574125377,0.009708015464455773,0.0050111358574609355,0.25002327034450433,7.375,0.649519052838329,1.9943602486052199,0.08807038004587511,0.04661016949152552,0.2520264639781823,14.375,0.649519052838329,1.998521910835352,0.04518393411049245,0.023913043478260843,0.2505211915212312,H
N1,05/05/2013,VVV Venlo,Groningen,D,2.5,3.3,2.75,2.55,3.25,2.5,2.4,3.1,2.7,2.5,3.4,2.5,2012/13,€15.65m,€25.48m,2.4875,0.0544862367942584,1.9996522011836777,0.02190401479166167,0.011306532663316604,0.2501235665445298,3.2624999999999997,0.10825317547305476,1.999202685560242,0.033181049953426744,0.01819923371647514,0.25028200993120986,2.6125,0.11388041973930377,1.998630288357648,0.04359059128777178,0.022727272727272707,0.25047231949532933,H
N1,05/05/2013,Waalwijk,Vitesse,H,3.25,3.5,2.15,3.2,3.5,2.0,3.5,3.6,1.8,3.25,3.5,1.91,2012/13,€12.40m,€65.85m,3.3,0.1172603939955857,1.9991000781469128,0.03553345272593506,0.017045454545454586,0.2502936147166391,3.525,0.043301270189221974,1.9998916585608877,0.012284048280630348,0.005319148936170137,0.2500366766101031,1.965,0.12816005617976295,1.996941273109944,0.06522140263601167,0.03625954198473291,0.251045556205295,A
N1,12/05/2013,Feyenoord,NAC Breda,H,1.29,5.2,8.0,1.3,5.0,7.5,1.25,5.2,8.2,1.33,5.0,8.5,2012/13,€57.40m,€14.25m,1.2925,0.02861380785564902,1.999645748559194,0.022138342634931543,0.01208897485493221,0.2501240683067416,5.1,0.10000000000000009,1.9997226475394072,0.01960784313725492,0.009803921568627416,0.25009611687812383,8.05,0.3640054944640258,1.9985158118768296,0.04521807384646283,0.024844720496894457,0.2505313296648319,H
N1,12/05/2013,Groningen,Ajax,A,4.33,3.75,1.67,3.6,3.5,1.85,3.2,3.3,2.0,3.6,3.6,1.95,2012/13,€25.48m,€133.05m,3.6825,0.407944542799631,1.991302155159411,0.11077923769168527,0.057535641547861616,0.25278365027609845,3.5374999999999996,0.16345871038277532,1.9984539143695392,0.04620740929548419,0.02561837455830407,0.2505468941760276,1.8675,0.12616952880945542,1.9966580925284558,0.06756065799703102,0.03647925033467203,0.2512481920920798,A
