Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
SP1,24/09/2006,Ath Madrid,Sevilla,H,2.3,3.25,3.0,2.3,3.2,2.8,2.4,3.0,2.8,2.37,3.1,2.62,2006/7,€174.00m,€139.80m,2.3425,0.04380353866983815,1.9997480163471866,0.018699482890005618,0.009871931696904923,0.25008687976977056,3.1375,0.09601432184835762,1.999322379339828,0.03060217429429725,0.01693227091633487,0.2502384950108044,2.8049999999999997,0.1344432965974875,1.998344551481558,0.04792987400979947,0.025401069518716568,0.25057213085319197,H
SP1,24/09/2006,Barcelona,Valencia,D,1.53,4.0,5.5,1.55,3.5,5.75,1.55,3.5,5.5,1.57,3.3,5.5,2006/7,€366.50m,€232.70m,1.55,0.014142135623730963,1.9999399485920202,0.009123958466923201,0.004838709677419395,0.2500208168527473,3.575,0.25860201081971507,1.9962913303415284,0.0723362268027175,0.036713286713286664,0.2511789951283949,5.5625,0.10825317547305482,1.9997288037824326,0.01946124502886379,0.008426966292134797,0.25009056877188746,H
SP1,24/09/2006,Celta,Osasuna,A,1.9,3.25,4.0,1.95,3.25,3.55,1.9,3.1,3.8,1.9,3.1,3.6,2006/7,€54.88m,€71.35m,1.9125,0.021650635094610987,1.9999079533580346,0.011320593513522085,0.00490196078431393,0.25003121748178975,3.175,0.07499999999999996,1.9995974498364508,0.023622047244094474,0.011811023622047223,0.25013950027900056,3.7375,0.1780975856096876,1.9983716267018494,0.047651527922324445,0.02591973244147172,0.2505478997373255,H
SP1,24/09/2006,Getafe,Ath Bilbao,D,1.9,3.25,4.0,1.85,3.3,3.85,1.85,3.1,4.0,1.83,3.2,3.75,2006/7,€40.05m,€54.90m,1.8575,0.025860201081971432,1.9998606934324115,0.013922046342918671,0.0070659488559892125,0.2500474124598354,3.2125,0.0739509972887451,1.9996164131297,0.023019765692994586,0.012645914396887115,0.2501353104529847,3.9,0.10606601717798211,1.9994648451357213,0.027196414661021056,0.014423076923077094,0.25018824574532594,H
SP1,24/09/2006,Gimnastic,Santander,D,2.25,3.2,3.1,2.3,3.1,2.9,2.2,3.0,3.1,2.1,3.1,3.1,2006/7,€28.25m,€49.30m,2.2125000000000004,0.0739509972887451,1.9991899439236362,0.033424179565534506,0.01836158192090398,0.25028822647516963,3.1,0.07071067811865482,1.9996246239978286,0.022809896167308007,0.012096774193548487,0.25013027604430177,3.05,0.08660254037844395,1.9994118808032226,0.02839427553391605,0.012295081967212962,0.2502154553289285,H
SP1,24/09/2006,Levante,La Coruna,H,2.9,3.2,2.37,3.25,3.15,2.1,3.1,3.0,2.2,2.8,3.1,2.25,2006/7,€53.75m,€98.85m,3.0124999999999997,0.17455300054711184,1.9975828945558505,0.057942904745929245,0.032157676348547826,0.2508292408659556,3.1125,0.07395099728874523,1.9995913209797596,0.023759356558633007,0.013052208835341306,0.2501442483178986,2.2300000000000004,0.0972111104761179,1.9986312746982966,0.04359242622247438,0.024103139013452957,0.25047147788387963,A
SP1,24/09/2006,Mallorca,Espanol,H,2.1,3.2,3.5,2.1,3.15,3.25,2.1,3.0,3.3,2.1,3.1,3.1,2006/7,€55.30m,€62.15m,2.1,0.0,2.0,0.0,0.0,0.25,3.1125,0.07395099728874523,1.9995913209797596,0.023759356558633007,0.013052208835341306,0.2501442483178986,3.2874999999999996,0.14306903927824494,1.998637992506594,0.0435190994002266,0.023764258555132978,0.25046561441903836,H
SP1,24/09/2006,Sociedad,Recreativo,A,1.9,3.25,4.0,1.85,3.35,3.8,1.9,3.1,3.8,2.0,3.1,3.3,2006/7,€45.20m,€41.90m,1.9125,0.0544862367942584,1.999417977689527,0.0284895355786972,0.014705882352941346,0.2501959013070747,3.1999999999999997,0.10606601717798211,1.9992100543144813,0.03314563036811941,0.017578125,0.250269288897777,3.7249999999999996,0.25860201081971507,1.9964529449182962,0.06942335860931949,0.03523489932885915,0.2513601194566101,H
SP1,24/09/2006,Villarreal,Zaragoza,H,2.0,3.2,3.75,1.95,3.25,3.55,2.0,3.0,3.6,1.95,3.1,3.5,2006/7,€109.05m,€121.25m,1.975,0.025000000000000022,1.999884414871759,0.012658227848101276,0.006329113924050889,0.25004005768306364,3.1375,0.09601432184835762,1.999322379339828,0.03060217429429725,0.01693227091633487,0.2502384950108044,3.6,0.09354143466934856,1.9995157703241955,0.02598373185259682,0.01388888888888884,0.25016309187051455,H
SP1,30/09/2006,Ath Bilbao,Barcelona,A,6.0,4.0,1.5,6.5,3.85,1.45,6.0,3.6,1.5,6.0,3.75,1.44,2006/7,€54.90m,€366.50m,6.125,0.21650635094610965,1.9991105306091712,0.03534797566467096,0.015306122448979664,0.2502883506343715,3.8,0.14577379737113247,1.9989379966161716,0.03836152562398223,0.021381578947368585,0.25036916930076525,1.4725000000000001,0.02772634126602357,1.9997441542063135,0.018829433796959977,0.009762308998302105,0.2500888046061356,A
