Season,Date,PSCH,PSCD,PSCA
2018/19,05/08/2018,1.81,3.93,4.43
2018/19,06/08/2018,2.27,3.33,3.43
2018/19,10/08/2018,2.3,3.29,3.39
2018/19,10/08/2018,2.67,3.58,2.64
2018/19,11/08/2018,1.78,3.95,4.62
2018/19,11/08/2018,2.11,3.45,3.71
2018/19,12/08/2018,2.44,3.45,3.0
2018/19,12/08/2018,1.52,4.29,6.98
2018/19,12/08/2018,2.35,3.43,3.17
2018/19,13/08/2018,2.16,3.42,3.6
2018/19,17/08/2018,2.78,3.28,2.72
2018/19,17/08/2018,2.39,3.44,3.05
2018/19,18/08/2018,1.91,3.7,4.19
2018/19,18/08/2018,2.41,3.6,2.92
2018/19,19/08/2018,1.46,4.55,7.92
2018/19,19/08/2018,2.04,3.45,3.92
2018/19,19/08/2018,1.87,3.42,4.84
2018/19,20/08/2018,2.31,3.52,3.16
2018/19,24/08/2018,2.23,3.35,3.5
2018/19,24/08/2018,2.1,3.52,3.68
2018/19,25/08/2018,2.15,3.44,3.62
2018/19,25/08/2018,1.75,4.13,4.64
2018/19,26/08/2018,1.96,3.5,4.21
2018/19,26/08/2018,1.84,3.64,4.62
2018/19,26/08/2018,2.82,3.29,2.67
2018/19,27/08/2018,3.11,3.37,2.41
2018/19,31/08/2018,3.22,3.46,2.3
2018/19,31/08/2018,2.43,3.17,3.27
2018/19,01/09/2018,2.27,3.48,3.28
2018/19,01/09/2018,2.34,3.58,3.06
2018/19,01/09/2018,1.75,3.89,4.85
2018/19,02/09/2018,2.5,3.43,2.93
2018/19,02/09/2018,2.53,3.37,2.93
2018/19,02/09/2018,3.12,3.23,2.48
2018/19,14/09/2018,2.41,3.43,3.03
2018/19,14/09/2018,1.85,3.66,4.46
2018/19,15/09/2018,2.28,3.44,3.31
2018/19,15/09/2018,1.96,3.57,4.1
2018/19,15/09/2018,2.06,3.54,3.8
2018/19,16/09/2018,2.21,3.37,3.47
2018/19,16/09/2018,2.37,3.46,3.06
2018/19,17/09/2018,2.09,3.84,3.38
2018/19,21/09/2018,2.41,3.46,3.0
2018/19,21/09/2018,3.21,3.46,2.29
2018/19,22/09/2018,2.57,3.35,2.87
2018/19,22/09/2018,2.15,3.3,3.71
2018/19,22/09/2018,2.88,3.52,2.46
2018/19,23/09/2018,2.25,3.48,3.28
2018/19,23/09/2018,3.68,3.79,2.0
2018/19,24/09/2018,1.82,3.79,4.5
2018/19,28/09/2018,2.34,3.43,3.21
2018/19,28/09/2018,1.56,4.27,6.13
2018/19,29/09/2018,1.83,3.77,4.48
2018/19,29/09/2018,2.45,3.35,3.09
2018/19,29/09/2018,2.47,3.25,3.15
2018/19,30/09/2018,2.72,3.34,2.75
2018/19,30/09/2018,1.68,4.0,5.23
2018/19,01/10/2018,2.01,3.51,4.0
2018/19,05/10/2018,2.52,3.43,2.92
2018/19,05/10/2018,4.17,3.67,1.92
2018/19,06/10/2018,1.98,3.8,3.77
2018/19,06/10/2018,1.63,4.33,5.16
2018/19,06/10/2018,2.73,3.44,2.68
2018/19,07/10/2018,2.37,3.35,3.21
2018/19,07/10/2018,2.34,3.32,3.31
2018/19,07/10/2018,2.58,3.36,2.89
2018/19,19/10/2018,2.36,3.36,3.23
2018/19,19/10/2018,2.36,3.33,3.26
2018/19,20/10/2018,2.7,3.46,2.7
2018/19,20/10/2018,1.79,3.96,4.47
2018/19,20/10/2018,1.92,3.55,4.32
2018/19,21/10/2018,2.45,3.67,2.85
2018/19,21/10/2018,1.7,3.98,5.07
2018/19,22/10/2018,2.03,3.48,3.95
2018/19,26/10/2018,2.96,3.48,2.47
2018/19,26/10/2018,2.95,3.25,2.6
2018/19,27/10/2018,2.3,3.42,3.29
2018/19,27/10/2018,1.95,3.56,4.18
2018/19,27/10/2018,2.52,3.31,3.01
2018/19,28/10/2018,2.02,3.45,4.03
2018/19,28/10/2018,2.75,3.64,2.55
2018/19,29/10/2018,1.73,3.89,4.97
2018/19,02/11/2018,3.27,3.45,2.3
2018/19,02/11/2018,2.33,3.28,3.38
2018/19,03/11/2018,2.07,3.47,3.84
2018/19,03/11/2018,1.94,3.74,3.96
2018/19,03/11/2018,1.39,4.97,8.37
2018/19,04/11/2018,2.72,3.41,2.7
2018/19,04/11/2018,2.03,3.7,3.71
2018/19,05/11/2018,3.38,3.65,2.16
2018/19,09/11/2018,3.31,3.58,2.22
2018/19,09/11/2018,2.84,3.41,2.6
2018/19,10/11/2018,1.7,4.01,5.03
2018/19,10/11/2018,2.05,3.51,3.85
2018/19,10/11/2018,1.97,3.77,3.84
2018/19,11/11/2018,2.21,3.29,3.63
2018/19,11/11/2018,2.25,3.49,3.33
2018/19,11/11/2018,2.19,3.57,3.38
2018/19,23/11/2018,1.71,3.85,5.24
2018/19,24/11/2018,1.72,3.8,5.19
2018/19,24/11/2018,1.96,3.6,4.08
2018/19,24/11/2018,2.43,3.17,3.29
2018/19,25/11/2018,1.65,3.98,5.54
2018/19,25/11/2018,3.76,3.61,2.04
2018/19,25/11/2018,2.44,3.36,3.08
2018/19,26/11/2018,2.28,3.45,3.29
2018/19,30/11/2018,2.39,3.33,3.21
2018/19,30/11/2018,2.0,3.46,4.08
2018/19,01/12/2018,1.76,3.77,4.96
2018/19,01/12/2018,2.58,3.58,2.74
2018/19,01/12/2018,1.82,3.61,4.82
2018/19,02/12/2018,2.52,3.6,2.81
2018/19,02/12/2018,2.72,3.2,2.85
2018/19,03/12/2018,2.49,3.3,3.07
2018/19,07/12/2018,3.07,3.38,2.44
2018/19,07/12/2018,2.05,3.46,3.91
2018/19,08/12/2018,1.61,4.2,5.64
2018/19,08/12/2018,2.09,3.46,3.76
2018/19,08/12/2018,3.04,3.47,2.42
2018/19,09/12/2018,2.16,3.66,3.37
2018/19,09/12/2018,3.02,3.21,2.58
2018/19,10/12/2018,2.4,3.18,3.34
2018/19,14/12/2018,2.1,3.58,3.63
2018/19,14/12/2018,1.61,4.09,5.87
2018/19,15/12/2018,2.56,3.09,3.16
2018/19,15/12/2018,2.52,3.46,2.89
2018/19,15/12/2018,1.66,3.79,5.89
2018/19,16/12/2018,2.33,3.45,3.2
2018/19,16/12/2018,3.82,3.64,2.01
2018/19,17/12/2018,3.05,3.36,2.47
2018/19,20/12/2018,1.98,3.42,4.26
2018/19,20/12/2018,6.32,4.32,1.54
2018/19,21/12/2018,2.56,3.4,2.89
2018/19,21/12/2018,2.58,3.23,3.0
2018/19,21/12/2018,3.27,3.56,2.25
2018/19,22/12/2018,1.83,3.7,4.62
2018/19,22/12/2018,1.61,4.1,5.74
2018/19,22/12/2018,2.37,3.46,3.12
2018/19,08/02/2019,2.88,3.39,2.57
2018/19,08/02/2019,1.81,3.5,5.1
2018/19,09/02/2019,1.83,3.77,4.48
2018/19,09/02/2019,2.44,3.21,3.22
2018/19,09/02/2019,2.44,3.33,3.11
2018/19,10/02/2019,2.39,3.35,3.18
2018/19,10/02/2019,3.9,3.56,2.02
2018/19,11/02/2019,2.34,3.55,3.1
2018/19,15/02/2019,1.75,3.67,5.26
2018/19,15/02/2019,2.45,3.17,3.26
2018/19,16/02/2019,1.85,3.72,4.46
2018/19,16/02/2019,2.66,3.37,2.8
2018/19,16/02/2019,2.58,2.94,3.31
2018/19,17/02/2019,2.12,3.27,3.93
2018/19,17/02/2019,1.59,3.93,6.5
2018/19,18/02/2019,3.08,3.53,2.37
2018/19,22/02/2019,3.17,3.16,2.51
2018/19,22/02/2019,2.85,3.14,2.77
2018/19,23/02/2019,2.05,3.58,3.78
2018/19,23/02/2019,3.32,3.43,2.28
2018/19,23/02/2019,1.68,3.87,5.43
2018/19,24/02/2019,2.21,3.46,3.45
2018/19,24/02/2019,2.42,3.18,3.3
2018/19,25/02/2019,2.1,3.49,3.7
2018/19,01/03/2019,2.32,3.26,3.4
2018/19,01/03/2019,1.47,4.33,7.62
2018/19,02/03/2019,2.98,3.32,2.54
2018/19,02/03/2019,1.81,3.61,4.9
2018/19,02/03/2019,3.4,3.17,2.37
2018/19,03/03/2019,3.31,3.33,2.33
2018/19,03/03/2019,1.72,3.77,5.3
2018/19,04/03/2019,2.68,3.2,2.9
2018/19,08/03/2019,2.91,3.29,2.61
2018/19,08/03/2019,2.32,3.28,3.38
2018/19,09/03/2019,1.71,3.88,5.14
2018/19,09/03/2019,2.21,3.28,3.65
2018/19,09/03/2019,4.24,3.56,1.93
2018/19,10/03/2019,1.68,4.13,4.99
2018/19,10/03/2019,3.11,3.47,2.37
2018/19,11/03/2019,1.74,3.64,5.44
2018/19,15/03/2019,2.7,3.4,2.72
2018/19,15/03/2019,1.98,3.37,4.31
2018/19,16/03/2019,2.02,3.33,4.22
2018/19,16/03/2019,3.43,3.39,2.25
2018/19,16/03/2019,1.81,3.59,4.93
2018/19,17/03/2019,1.94,3.52,4.27
2018/19,17/03/2019,2.1,3.63,3.56
2018/19,17/03/2019,2.91,3.43,2.53
2018/19,29/03/2019,2.62,3.49,2.76
2018/19,29/03/2019,2.86,3.3,2.64
2018/19,29/03/2019,2.21,3.21,3.72
2018/19,30/03/2019,2.16,3.77,3.29
2018/19,30/03/2019,2.88,3.27,2.64
2018/19,30/03/2019,2.58,3.23,3.0
2018/19,31/03/2019,2.24,3.34,3.5
2018/19,31/03/2019,3.66,3.6,2.08
2018/19,02/04/2019,2.13,3.34,3.81
2018/19,02/04/2019,1.96,3.4,4.35
2018/19,02/04/2019,3.45,3.25,2.3
2018/19,02/04/2019,2.24,3.6,3.26
2018/19,03/04/2019,2.49,3.34,3.03
2018/19,03/04/2019,1.86,3.59,4.55
2018/19,03/04/2019,1.72,3.85,5.12
2018/19,03/04/2019,2.56,3.75,2.68
2018/19,05/04/2019,2.48,3.36,3.02
2018/19,05/04/2019,3.11,3.29,2.47
2018/19,06/04/2019,1.8,3.7,4.8
2018/19,06/04/2019,3.12,3.5,2.35
2018/19,06/04/2019,2.18,3.34,3.65
2018/19,07/04/2019,1.87,3.33,5.02
2018/19,07/04/2019,4.14,3.6,1.94
2018/19,08/04/2019,2.84,3.44,2.58
2018/19,13/04/2019,2.23,3.36,3.5
2018/19,13/04/2019,2.25,3.29,3.54
2018/19,13/04/2019,2.05,3.47,3.89
2018/19,13/04/2019,1.81,3.84,4.49
2018/19,13/04/2019,1.83,3.74,4.53
2018/19,13/04/2019,2.05,3.56,3.78
2018/19,13/04/2019,2.1,3.77,3.45
2018/19,13/04/2019,2.66,3.57,2.67
2018/19,20/04/2019,2.3,3.37,3.33
2018/19,20/04/2019,2.19,3.5,3.46
2018/19,20/04/2019,2.11,3.58,3.58
2018/19,20/04/2019,1.76,3.77,4.95
2018/19,22/04/2019,2.28,3.41,3.35
2018/19,22/04/2019,2.99,3.53,2.42
2018/19,22/04/2019,2.23,3.52,3.35
2018/19,22/04/2019,3.15,3.44,2.36
2018/19,23/04/2019,2.02,3.67,3.77
2018/19,23/04/2019,1.94,3.67,4.07
2018/19,24/04/2019,2.44,3.31,3.14
2018/19,24/04/2019,3.36,3.57,2.2
2018/19,25/04/2019,2.33,3.28,3.36
2018/19,25/04/2019,2.05,3.59,3.77
2018/19,25/04/2019,2.05,3.57,3.79
2018/19,25/04/2019,1.72,4.71,4.15
2018/19,26/04/2019,1.93,3.68,4.08
2018/19,26/04/2019,2.18,3.38,3.6
2018/19,27/04/2019,2.19,3.52,3.42
2018/19,27/04/2019,3.07,3.18,2.56
2018/19,28/04/2019,2.32,3.48,3.2
2018/19,28/04/2019,2.28,3.4,3.35
2018/19,28/04/2019,3.35,3.82,2.12
2018/19,29/04/2019,2.11,3.59,3.57
2018/19,03/05/2019,2.23,3.26,3.6
2018/19,03/05/2019,1.52,4.55,6.17
2018/19,04/05/2019,2.37,3.47,3.12
2018/19,04/05/2019,2.84,3.63,2.48
2018/19,04/05/2019,1.76,3.87,4.78
2018/19,05/05/2019,3.4,3.86,2.09
2018/19,05/05/2019,2.34,3.47,3.17
2018/19,06/05/2019,2.2,3.63,3.32
2018/19,10/05/2019,1.45,4.72,7.22
2018/19,10/05/2019,2.66,3.73,2.59
2018/19,11/05/2019,1.82,3.83,4.46
2018/19,11/05/2019,2.55,3.21,3.06
2018/19,11/05/2019,1.85,3.68,4.46
2018/19,12/05/2019,1.75,3.9,4.86
2018/19,12/05/2019,1.38,5.13,8.11
2018/19,12/05/2019,2.25,3.45,3.37
2018/19,13/05/2019,1.53,4.53,6.09
2018/19,14/05/2019,2.71,3.58,2.62
2018/19,14/05/2019,3.32,3.28,2.35
2018/19,14/05/2019,5.04,4.51,1.62
2018/19,15/05/2019,3.22,3.52,2.29
2018/19,15/05/2019,2.98,3.49,2.44
2018/19,15/05/2019,3.65,3.56,2.09
2018/19,15/05/2019,2.2,3.44,3.49
2018/19,18/05/2019,2.19,3.86,3.16
2018/19,18/05/2019,1.32,5.54,9.56
2018/19,18/05/2019,2.19,3.77,3.24
2018/19,18/05/2019,2.54,4.05,2.56
2018/19,19/05/2019,1.55,4.26,6.26
2018/19,19/05/2019,2.79,3.4,2.64
2018/19,19/05/2019,1.34,5.61,8.37
2018/19,19/05/2019,1.24,6.61,11.35
2019/20,19/07/2019,2.57,3.26,2.95
2019/20,19/07/2019,2.42,3.39,3.06
2019/20,20/07/2019,2.32,3.5,3.15
2019/20,20/07/2019,3.21,3.65,2.22
2019/20,20/07/2019,2.38,3.24,3.28
2019/20,21/07/2019,2.33,3.5,3.12
2019/20,21/07/2019,2.04,3.53,3.83
2019/20,22/07/2019,2.83,3.38,2.6
2019/20,26/07/2019,2.28,3.51,3.22
2019/20,26/07/2019,1.77,3.66,5.06
2019/20,27/07/2019,2.05,3.32,4.09
2019/20,27/07/2019,2.18,3.36,3.61
2019/20,28/07/2019,3.16,3.49,2.32
2019/20,28/07/2019,1.68,4.06,5.1
2019/20,28/07/2019,2.44,3.31,3.09
2019/20,29/07/2019,1.72,3.71,5.33
2019/20,02/08/2019,2.66,3.22,2.87
2019/20,02/08/2019,2.46,3.46,2.95
2019/20,03/08/2019,2.67,3.17,2.91
2019/20,03/08/2019,2.81,3.41,2.59
2019/20,04/08/2019,2.96,3.35,2.51
2019/20,04/08/2019,1.71,3.89,5.11
2019/20,04/08/2019,2.12,3.42,3.69
2019/20,05/08/2019,2.77,3.43,2.61
2019/20,09/08/2019,1.93,3.56,4.24
2019/20,10/08/2019,1.74,3.83,4.94
2019/20,10/08/2019,2.21,3.25,3.64
2019/20,10/08/2019,2.49,3.26,3.07
2019/20,11/08/2019,2.7,3.52,2.63
2019/20,11/08/2019,2.22,3.33,3.52
2019/20,12/08/2019,2.19,3.45,3.45
2019/20,16/08/2019,2.73,3.51,2.61
2019/20,17/08/2019,2.47,3.11,3.25
2019/20,17/08/2019,3.55,3.48,2.15
2019/20,17/08/2019,2.04,3.51,3.87
2019/20,18/08/2019,1.79,3.86,4.57
2019/20,18/08/2019,1.62,4.11,5.58
2019/20,18/08/2019,2.62,3.3,2.86
2019/20,19/08/2019,2.58,3.28,2.92
2019/20,23/08/2019,1.94,3.83,3.89
2019/20,24/08/2019,1.75,3.75,5.03
2019/20,24/08/2019,2.15,3.35,3.69
2019/20,24/08/2019,3.16,3.43,2.34
2019/20,25/08/2019,2.4,3.4,3.08
2019/20,25/08/2019,3.18,3.39,2.35
2019/20,25/08/2019,2.33,3.42,3.18
2019/20,26/08/2019,1.91,3.55,4.38
2019/20,30/08/2019,3.05,3.26,2.5
2019/20,30/08/2019,2.49,3.42,2.94
2019/20,31/08/2019,2.62,3.44,2.76
2019/20,31/08/2019,2.21,3.28,3.61
2019/20,31/08/2019,2.38,3.57,2.99
2019/20,01/09/2019,2.18,3.4,3.53
2019/20,01/09/2019,1.91,3.8,4.04
2019/20,01/09/2019,1.7,3.79,5.32
2019/20,13/09/2019,2.13,3.52,3.55
2019/20,13/09/2019,3.54,3.27,2.24
2019/20,14/09/2019,2.08,3.39,3.87
2019/20,14/09/2019,2.3,3.47,3.21
2019/20,14/09/2019,2.37,3.54,3.03
2019/20,15/09/2019,1.68,4.18,4.96
2019/20,15/09/2019,2.4,3.17,3.3
2019/20,16/09/2019,2.51,3.29,3.0
2019/20,18/09/2019,5.21,4.08,1.66
2019/20,20/09/2019,2.27,3.41,3.32
2019/20,20/09/2019,2.14,3.63,3.42
2019/20,21/09/2019,2.18,3.45,3.48
2019/20,21/09/2019,1.88,3.69,4.3
2019/20,21/09/2019,2.1,3.43,3.74
2019/20,22/09/2019,2.54,3.56,2.78
2019/20,22/09/2019,2.2,3.26,3.66
2019/20,22/09/2019,3.59,3.25,2.23
2019/20,27/09/2019,3.58,3.46,2.14
2019/20,28/09/2019,2.01,3.65,3.84
2019/20,28/09/2019,1.76,3.73,4.93
2019/20,28/09/2019,2.66,3.45,2.71
2019/20,29/09/2019,2.77,3.33,2.68
2019/20,29/09/2019,2.23,3.37,3.45
2019/20,29/09/2019,2.96,3.54,2.42
2019/20,30/09/2019,1.87,3.83,4.17
2019/20,04/10/2019,2.51,3.41,2.91
2019/20,04/10/2019,2.1,3.46,3.71
2019/20,05/10/2019,2.06,3.31,4.06
2019/20,05/10/2019,1.61,4.22,5.51
2019/20,05/10/2019,2.01,3.67,3.8
2019/20,06/10/2019,2.23,3.69,3.16
2019/20,06/10/2019,1.91,3.73,4.13
2019/20,06/10/2019,3.68,3.39,2.13
2019/20,18/10/2019,2.42,3.49,2.98
2019/20,18/10/2019,2.79,3.57,2.53
2019/20,19/10/2019,2.2,3.39,3.49
2019/20,19/10/2019,1.95,3.58,4.13
2019/20,19/10/2019,2.32,3.52,3.12
2019/20,20/10/2019,3.42,3.34,2.26
2019/20,20/10/2019,2.14,3.61,3.45
2019/20,21/10/2019,2.64,3.19,2.93
2019/20,25/10/2019,2.32,3.35,3.27
2019/20,25/10/2019,1.98,3.82,3.76
2019/20,26/10/2019,2.53,3.41,2.89
2019/20,26/10/2019,1.76,3.93,4.63
2019/20,26/10/2019,1.81,3.8,4.56
2019/20,27/10/2019,2.97,3.43,2.46
2019/20,27/10/2019,1.77,3.81,4.78
2019/20,27/10/2019,1.38,5.13,8.16
2019/20,02/11/2019,2.79,3.29,2.69
2019/20,02/11/2019,2.35,3.45,3.14
2019/20,02/11/2019,2.71,3.39,2.7
2019/20,03/11/2019,1.84,3.86,4.27
2019/20,03/11/2019,2.47,3.38,2.99
2019/20,03/11/2019,4.77,4.14,1.7
2019/20,04/11/2019,1.78,3.87,4.61
2019/20,04/11/2019,1.81,3.93,4.33
2019/20,08/11/2019,2.79,3.52,2.55
2019/20,08/11/2019,2.28,3.29,3.36
2019/20,09/11/2019,3.15,3.36,2.38
2019/20,09/11/2019,1.37,5.09,8.77
2019/20,09/11/2019,2.32,3.66,3.03
2019/20,10/11/2019,2.01,3.43,4.09
2019/20,10/11/2019,1.6,3.93,6.32
2019/20,10/11/2019,2.21,3.51,3.35
2019/20,22/11/2019,2.09,3.36,3.85
2019/20,22/11/2019,2.05,3.59,3.72
2019/20,23/11/2019,2.7,3.23,2.82
2019/20,23/11/2019,3.81,3.38,2.1
2019/20,23/11/2019,1.66,4.09,5.27
2019/20,24/11/2019,1.76,3.88,4.71
2019/20,24/11/2019,1.63,3.97,5.78
2019/20,25/11/2019,2.08,3.59,3.63
2019/20,29/11/2019,2.25,3.59,3.21
2019/20,29/11/2019,3.48,3.61,2.12
2019/20,30/11/2019,3.44,3.4,2.22
2019/20,30/11/2019,2.36,3.31,3.23
2019/20,30/11/2019,1.31,5.48,10.08
2019/20,01/12/2019,2.85,3.38,2.57
2019/20,01/12/2019,3.15,3.48,2.33
2019/20,01/12/2019,3.07,3.63,2.31
2019/20,06/12/2019,2.08,3.34,3.94
2019/20,06/12/2019,1.96,3.66,3.99
2019/20,07/12/2019,1.93,3.84,3.9
2019/20,07/12/2019,1.56,4.39,5.82
2019/20,07/12/2019,1.73,3.85,5.03
2019/20,08/12/2019,1.97,3.38,4.34
2019/20,08/12/2019,2.19,3.49,3.42
2019/20,08/12/2019,4.18,3.78,1.88
2019/20,13/12/2019,3.22,3.42,2.25
2019/20,13/12/2019,3.08,3.57,2.3
2019/20,14/12/2019,2.47,3.42,2.92
2019/20,14/12/2019,2.84,3.33,2.58
2019/20,14/12/2019,1.27,6.01,11.05
2019/20,15/12/2019,1.73,3.86,4.93
2019/20,15/12/2019,3.11,3.15,2.5
2019/20,15/12/2019,2.47,3.41,2.93
2019/20,19/12/2019,2.21,3.43,3.38
2019/20,19/12/2019,1.62,4.15,5.44
2019/20,20/12/2019,2.55,3.22,2.98
2019/20,20/12/2019,1.99,3.32,4.28
2019/20,20/12/2019,3.89,3.67,1.97
2019/20,21/12/2019,1.81,3.76,4.54
2019/20,21/12/2019,2.8,3.39,2.58
2019/20,21/12/2019,2.65,3.44,2.69
2019/20,07/02/2020,3.4,3.2,2.31
2019/20,07/02/2020,1.74,3.74,5.1
2019/20,08/02/2020,2.66,3.15,2.89
2019/20,08/02/2020,1.89,3.57,4.34
2019/20,08/02/2020,2.85,3.54,2.46
2019/20,09/02/2020,3.25,3.19,2.38
2019/20,09/02/2020,1.98,3.58,3.93
2019/20,09/02/2020,1.25,6.0,11.93
2019/20,14/02/2020,1.86,3.54,4.56
2019/20,14/02/2020,3.09,3.14,2.51
2019/20,15/02/2020,2.35,3.33,3.18
2019/20,15/02/2020,2.2,3.14,3.73
2019/20,15/02/2020,4.68,4.27,1.68
2019/20,16/02/2020,1.74,3.77,5.04
2019/20,16/02/2020,1.98,3.49,4.07
2019/20,16/02/2020,2.33,3.33,3.23
2019/20,21/02/2020,3.19,3.34,2.34
2019/20,21/02/2020,2.08,3.3,3.92
2019/20,22/02/2020,2.69,3.25,2.78
2019/20,22/02/2020,1.43,4.7,7.63
2019/20,22/02/2020,2.3,3.15,3.49
2019/20,23/02/2020,3.09,3.3,2.42
2019/20,23/02/2020,2.02,3.41,4.01
2019/20,23/02/2020,1.67,4.09,5.09
2019/20,28/02/2020,2.72,3.09,2.87
2019/20,28/02/2020,3.64,3.6,2.06
2019/20,29/02/2020,1.79,3.69,4.72
2019/20,29/02/2020,2.29,3.23,3.4
2019/20,29/02/2020,1.51,4.37,6.71
2019/20,01/03/2020,2.62,3.26,2.85
2019/20,01/03/2020,2.71,3.33,2.7
2019/20,01/03/2020,2.31,3.31,3.28
2019/20,03/03/2020,1.67,3.92,5.33
2019/20,03/03/2020,3.29,3.4,2.26
2019/20,03/03/2020,1.85,3.67,4.43
2019/20,03/03/2020,2.21,3.21,3.62
2019/20,04/03/2020,3.0,3.3,2.48
2019/20,04/03/2020,1.69,3.69,5.58
2019/20,04/03/2020,5.39,4.04,1.65
2019/20,04/03/2020,1.66,3.93,5.41
2019/20,06/03/2020,2.07,3.63,3.57
2019/20,07/03/2020,2.29,3.18,3.48
2019/20,07/03/2020,1.73,4.09,4.56
2019/20,07/03/2020,2.24,3.3,3.45
2019/20,08/03/2020,1.93,3.57,4.2
2019/20,08/03/2020,3.23,3.62,2.2
2019/20,08/03/2020,1.4,4.63,9.1
2019/20,09/03/2020,2.49,3.22,3.05
2019/20,29/05/2020,2.85,3.16,2.76
2019/20,29/05/2020,2.7,3.26,2.83
2019/20,30/05/2020,2.91,3.25,2.58
2019/20,30/05/2020,2.03,3.35,4.05
2019/20,30/05/2020,3.16,3.42,2.33
2019/20,31/05/2020,2.68,3.14,2.87
2019/20,31/05/2020,2.34,3.27,3.26
2019/20,31/05/2020,2.05,3.46,3.82
2019/20,05/06/2020,3.42,3.09,2.36
2019/20,05/06/2020,2.01,3.62,3.76
2019/20,06/06/2020,1.74,3.83,4.87
2019/20,06/06/2020,2.9,3.59,2.4
2019/20,06/06/2020,2.61,3.0,3.1
2019/20,07/06/2020,1.85,3.56,4.73
2019/20,07/06/2020,3.34,3.08,2.46
2019/20,07/06/2020,6.65,4.88,1.47
2019/20,09/06/2020,2.41,3.37,3.13
2019/20,09/06/2020,2.31,3.41,3.3
2019/20,09/06/2020,1.59,4.2,5.92
2019/20,09/06/2020,2.0,3.63,3.89
2019/20,10/06/2020,3.33,3.17,2.41
2019/20,10/06/2020,3.23,2.96,2.61
2019/20,10/06/2020,1.22,6.84,15.17
2019/20,10/06/2020,2.65,3.45,2.76
2019/20,14/06/2020,2.8,3.38,2.65
2019/20,14/06/2020,1.71,3.97,5.03
2019/20,14/06/2020,5.5,4.5,1.58
2019/20,14/06/2020,2.58,3.26,2.98
2019/20,14/06/2020,4.87,4.23,1.69
2019/20,14/06/2020,2.36,3.39,3.21
2019/20,14/06/2020,2.21,3.71,3.23
2019/20,14/06/2020,1.85,3.76,4.44
2019/20,19/06/2020,1.6,4.36,5.54
2019/20,19/06/2020,2.02,3.7,3.76
2019/20,20/06/2020,1.73,4.04,4.82
2019/20,20/06/2020,2.75,3.34,2.72
2019/20,20/06/2020,2.29,3.4,3.33
2019/20,21/06/2020,2.36,3.44,3.15
2019/20,21/06/2020,2.07,3.44,3.9
2019/20,21/06/2020,1.29,5.73,11.93
2019/20,23/06/2020,3.0,3.64,2.36
2019/20,23/06/2020,3.15,3.28,2.45
2019/20,23/06/2020,3.08,3.67,2.31
2019/20,23/06/2020,1.98,3.6,3.99
2019/20,24/06/2020,3.57,3.49,2.15
2019/20,24/06/2020,5.47,4.4,1.6
2019/20,24/06/2020,1.51,4.43,6.89
2019/20,25/06/2020,2.27,3.23,3.56
2019/20,26/06/2020,1.8,3.73,4.78
2019/20,26/06/2020,1.76,4.0,4.63
2019/20,27/06/2020,1.75,4.05,4.65
2019/20,27/06/2020,1.68,3.8,5.62
2019/20,27/06/2020,2.05,3.59,3.76
2019/20,28/06/2020,2.15,3.51,3.55
2019/20,28/06/2020,3.54,3.45,2.18
2019/20,29/06/2020,2.16,3.26,3.84
2019/20,03/07/2020,3.91,3.53,2.01
2019/20,03/07/2020,2.15,3.43,3.54
2019/20,04/07/2020,2.12,3.87,3.24
2019/20,04/07/2020,3.03,3.36,2.43
2019/20,04/07/2020,2.45,3.44,2.93
2019/20,05/07/2020,2.42,3.3,3.09
2019/20,05/07/2020,1.92,3.63,4.14
2019/20,06/07/2020,2.8,3.12,2.76
2019/20,10/07/2020,1.82,3.78,4.43
2019/20,10/07/2020,2.22,3.73,3.12
2019/20,11/07/2020,2.33,3.42,3.14
2019/20,11/07/2020,1.54,4.32,6.18
2019/20,11/07/2020,1.97,3.64,3.94
2019/20,12/07/2020,1.94,3.62,4.07
2019/20,12/07/2020,1.5,4.29,7.16
2019/20,12/07/2020,1.53,4.33,6.31
2019/20,14/07/2020,2.72,3.53,2.46
2019/20,14/07/2020,3.27,3.56,2.12
2019/20,14/07/2020,1.82,3.7,4.18
2019/20,14/07/2020,2.15,3.61,3.36
2019/20,15/07/2020,3.58,3.67,2.05
2019/20,15/07/2020,2.58,3.58,2.68
2019/20,15/07/2020,2.5,3.48,2.61
2019/20,15/07/2020,3.5,3.36,2.19
2019/20,18/07/2020,2.26,3.77,3.01
2019/20,18/07/2020,2.04,3.78,3.53
2019/20,18/07/2020,1.85,3.93,4.1
2019/20,18/07/2020,2.0,3.84,3.61
2019/20,19/07/2020,1.47,4.88,6.29
2019/20,19/07/2020,2.07,3.71,3.49
2019/20,19/07/2020,2.01,3.66,3.74
2019/20,19/07/2020,1.94,4.02,3.65
2020/21,21/08/2020,3.18,3.64,2.22
2020/21,22/08/2020,2.23,3.32,3.44
2020/21,22/08/2020,2.79,3.12,2.77
2020/21,22/08/2020,3.59,3.49,2.11
2020/21,23/08/2020,2.39,3.35,3.09
2020/21,23/08/2020,3.08,3.37,2.39
2020/21,23/08/2020,1.99,3.5,4.01
2020/21,24/08/2020,2.24,3.37,3.3
2020/21,28/08/2020,1.81,3.89,4.51
2020/21,28/08/2020,2.92,3.69,2.4
2020/21,29/08/2020,2.89,3.33,2.5
2020/21,29/08/2020,2.32,3.22,3.3
