Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA
B1,26/01/2013,Lokeren,Anderlecht,0.0,2.0,A,0.0,0.0,4.5,3.75,1.75,4.0,3.6,1.75,4.3,3.4,1.7,4.33,3.6,1.72,4.0,3.75,1.75,2012/13,€29.95m,€99.45m,4.5,3.9,1.75
B1,26/01/2013,Mechelen,Genk,2.0,1.0,H,0.0,0.0,2.63,3.3,2.63,2.5,3.3,2.5,2.6,3.1,2.5,2.62,3.25,2.5,2.62,3.3,2.45,2012/13,€20.65m,€66.70m,2.62,3.5,2.6
B1,26/01/2013,Waasland-Beveren,Oud-Heverlee Leuven,2.0,0.0,H,0.0,0.0,2.3,3.4,3.0,2.2,3.5,2.75,2.2,3.1,3.0,2.2,3.4,3.0,2.2,3.3,3.0,2012/13,€16.20m,€16.75m,2.38,3.5,2.9
B1,26/01/2013,Waregem,Lierse,2.0,0.0,H,1.0,0.0,1.53,4.0,6.0,1.5,3.6,6.5,1.5,3.8,5.5,1.5,4.0,6.0,1.6,3.75,5.0,2012/13,€32.95m,€16.80m,1.5,4.2,6.5
B1,27/01/2013,Club Brugge,Gent,0.0,0.0,D,0.0,0.0,1.73,3.75,4.5,1.7,3.4,4.6,1.65,3.5,4.5,1.72,3.6,4.33,1.8,3.5,4.0,2012/13,€68.70m,€40.70m,1.75,3.9,4.5
B1,02/02/2013,Bergen,Waasland-Beveren,3.0,0.0,H,1.0,0.0,1.8,3.75,4.2,1.72,3.3,4.5,1.75,3.3,4.2,1.72,3.4,4.0,1.73,3.4,4.5,2012/13,€17.35m,€16.20m,1.75,3.8,4.5
B1,02/02/2013,Cercle Brugge,Waregem,1.0,2.0,A,1.0,1.0,2.9,3.3,2.4,2.75,3.3,2.3,2.9,3.2,2.2,2.75,3.2,2.25,3.0,3.3,2.2,2012/13,€15.43m,€32.95m,3.0,3.4,2.38
B1,02/02/2013,Gent,Germinal,2.0,1.0,H,1.0,0.0,1.44,4.33,7.0,1.45,4.1,6.0,1.45,3.9,6.0,1.4,3.75,7.0,1.4,4.2,7.0,2012/13,€40.70m,€18.65m,1.45,4.5,7.0
B1,02/02/2013,Kortrijk,Mechelen,2.0,1.0,H,2.0,0.0,2.0,3.5,3.6,2.1,3.2,3.2,2.15,3.1,3.1,2.0,3.2,3.2,2.05,3.3,3.3,2012/13,€19.10m,€20.65m,2.1,3.4,3.5
B1,02/02/2013,Lierse,Lokeren,1.0,1.0,D,0.0,1.0,3.1,3.4,2.25,3.0,3.2,2.2,3.2,3.1,2.1,2.75,3.25,2.2,3.25,3.3,2.05,2012/13,€16.80m,€29.95m,3.12,3.5,2.25
B1,02/02/2013,Oud-Heverlee Leuven,Charleroi,1.0,0.0,H,0.0,0.0,1.91,3.6,3.8,1.91,3.2,3.8,2.0,3.3,3.2,1.9,3.2,3.5,1.91,3.3,3.75,2012/13,€16.75m,€17.28m,1.95,3.7,3.8
B1,03/02/2013,Anderlecht,Standard,2.0,2.0,D,1.0,1.0,1.62,3.8,5.5,1.57,3.8,5.0,1.55,3.7,5.0,1.57,3.5,5.0,1.6,3.75,5.0,2012/13,€99.45m,€65.25m,1.65,4.0,5.4
B1,03/02/2013,Genk,Club Brugge,4.0,1.0,H,1.0,0.0,2.2,3.5,3.1,2.2,3.2,3.0,2.2,3.2,2.9,2.2,3.25,2.75,2.15,3.25,3.1,2012/13,€66.70m,€68.70m,2.2,3.6,3.12
B1,09/02/2013,Charleroi,Lierse,1.0,0.0,H,1.0,0.0,2.3,3.25,3.1,2.3,3.25,2.8,2.2,3.1,3.0,2.2,3.25,2.75,2.2,3.3,3.0,2012/13,€17.28m,€16.80m,2.3,3.4,3.2
B1,09/02/2013,Club Brugge,Oud-Heverlee Leuven,3.0,1.0,H,0.0,0.0,1.4,5.0,6.5,1.4,4.6,6.0,1.4,4.0,6.5,1.4,3.75,7.0,1.4,4.33,7.0,2012/13,€68.70m,€16.75m,1.4,4.8,8.0
B1,09/02/2013,Germinal,Genk,0.0,2.0,A,0.0,1.0,3.9,3.5,1.91,3.6,3.25,1.95,3.6,3.2,1.9,3.4,3.25,1.9,3.6,3.5,1.91,2012/13,€18.65m,€66.70m,3.75,3.6,2.0
B1,09/02/2013,Kortrijk,Gent,1.0,0.0,H,0.0,0.0,2.6,3.3,2.63,2.55,3.2,2.55,2.5,3.1,2.6,2.37,3.1,2.62,2.4,3.2,2.75,2012/13,€19.10m,€40.70m,2.62,3.3,2.7
B1,09/02/2013,Lokeren,Waregem,1.0,1.0,D,0.0,1.0,2.25,3.4,3.1,2.25,3.4,2.75,2.3,3.1,2.8,2.2,3.25,2.75,2.2,3.3,3.0,2012/13,€29.95m,€32.95m,2.25,3.4,3.2
B1,09/02/2013,Mechelen,Cercle Brugge,2.0,0.0,H,0.0,0.0,1.83,3.75,4.0,1.91,3.5,3.4,1.9,3.2,3.6,1.8,3.4,3.6,1.8,3.5,4.0,2012/13,€20.65m,€15.43m,1.91,3.6,4.0
B1,10/02/2013,Standard,Bergen,0.0,1.0,A,0.0,1.0,1.44,4.5,7.0,1.4,4.33,6.5,1.45,3.9,6.0,1.4,3.75,7.0,1.44,3.8,7.0,2012/13,€65.25m,€17.35m,1.44,4.6,7.5
B1,10/02/2013,Waasland-Beveren,Anderlecht,1.0,2.0,A,1.0,0.0,5.75,4.2,1.53,6.25,4.0,1.45,5.5,3.8,1.5,6.0,3.75,1.44,6.5,3.75,1.5,2012/13,€16.20m,€99.45m,6.5,4.4,1.5
B1,15/02/2013,Anderlecht,Charleroi,2.0,0.0,H,2.0,0.0,1.2,6.5,13.0,1.2,6.0,10.0,1.2,5.2,11.0,1.16,6.0,10.0,1.18,6.0,13.0,2012/13,€99.45m,€17.28m,1.2,7.0,15.0
B1,16/02/2013,Bergen,Gent,0.0,2.0,A,0.0,0.0,2.5,3.4,2.7,2.5,3.3,2.5,2.4,3.2,2.6,2.3,3.25,2.62,2.5,3.3,2.6,2012/13,€17.35m,€40.70m,2.55,3.5,2.7
B1,16/02/2013,Cercle Brugge,Standard,0.0,1.0,A,0.0,1.0,3.8,3.6,1.91,3.6,3.4,1.9,3.8,3.2,1.85,3.5,3.4,1.83,3.6,3.5,1.91,2012/13,€15.43m,€65.25m,4.0,3.6,1.91
B1,16/02/2013,Lierse,Mechelen,0.0,2.0,A,0.0,1.0,2.7,3.3,2.6,2.6,3.2,2.5,2.6,3.2,2.4,2.6,3.2,2.37,2.5,3.25,2.6,2012/13,€16.80m,€20.65m,2.62,3.4,2.7
B1,16/02/2013,Oud-Heverlee Leuven,Germinal,1.0,1.0,D,0.0,0.0,2.1,3.5,3.3,2.05,3.3,3.25,1.9,3.3,3.5,2.0,3.3,3.1,2.05,3.4,3.25,2012/13,€16.75m,€18.65m,2.1,3.6,3.4
B1,16/02/2013,Waregem,Waasland-Beveren,2.0,0.0,H,1.0,0.0,1.5,4.0,7.0,1.45,4.1,6.0,1.5,3.8,5.5,1.4,4.0,6.5,1.5,4.2,5.5,2012/13,€32.95m,€16.20m,1.5,4.33,7.0
B1,17/02/2013,Genk,Kortrijk,2.0,0.0,H,1.0,0.0,1.7,3.75,4.75,1.7,3.5,4.4,1.65,3.5,4.5,1.61,3.75,4.2,1.65,3.75,4.6,2012/13,€66.70m,€19.10m,1.65,3.9,5.25
B1,17/02/2013,Lokeren,Club Brugge,1.0,1.0,D,1.0,1.0,2.6,3.5,2.5,2.5,3.3,2.5,2.4,3.2,2.6,2.5,3.25,2.37,2.6,3.4,2.45,2012/13,€29.95m,€68.70m,2.62,3.5,2.55
B1,20/02/2013,Charleroi,Cercle Brugge,2.0,1.0,H,2.0,1.0,2.5,3.4,2.7,2.3,3.1,2.9,2.4,3.2,2.6,2.4,3.25,2.75,2.4,3.3,2.75,2012/13,€17.28m,€15.43m,2.4,3.3,2.9
B1,23/02/2013,Gent,Cercle Brugge,2.0,0.0,H,0.0,0.0,1.57,4.33,5.0,1.5,4.0,5.5,1.5,3.8,5.5,1.53,3.8,5.5,1.53,3.8,5.5,2012/13,€40.70m,€15.43m,1.55,4.2,6.0
B1,23/02/2013,Germinal,Lierse,1.0,3.0,A,0.0,2.0,2.1,3.5,3.4,2.0,3.25,3.4,2.0,3.2,3.3,2.1,3.25,3.2,2.05,3.3,3.3,2012/13,€18.65m,€16.80m,2.1,3.4,3.5
B1,23/02/2013,Kortrijk,Bergen,0.0,1.0,A,0.0,0.0,1.91,3.4,4.0,1.95,3.3,3.5,1.9,3.2,3.6,1.9,3.4,3.6,1.91,3.3,3.75,2012/13,€19.10m,€17.35m,1.95,3.5,3.9
B1,23/02/2013,Mechelen,Oud-Heverlee Leuven,1.0,2.0,A,1.0,0.0,1.67,3.6,5.25,1.67,3.5,4.6,1.65,3.5,4.5,1.66,3.5,4.5,1.65,3.75,4.6,2012/13,€20.65m,€16.75m,1.67,3.9,5.0
B1,23/02/2013,Waasland-Beveren,Lokeren,0.0,0.0,D,0.0,0.0,3.3,3.5,2.1,3.1,3.3,2.1,3.3,3.2,2.0,3.2,3.25,2.1,3.0,3.3,2.2,2012/13,€16.20m,€29.95m,3.25,3.5,2.2
B1,24/02/2013,Club Brugge,Anderlecht,2.0,2.0,D,1.0,0.0,3.1,3.4,2.25,2.75,3.4,2.25,2.8,3.1,2.3,2.87,3.25,2.25,2.8,3.3,2.3,2012/13,€68.70m,€99.45m,3.0,3.4,2.38
B1,24/02/2013,Standard,Genk,0.0,0.0,D,0.0,0.0,1.91,3.6,3.75,1.91,3.4,3.5,1.9,3.2,3.6,1.9,3.4,3.6,2.0,3.3,3.4,2012/13,€65.25m,€66.70m,1.9,3.6,4.0
B1,27/02/2013,Anderlecht,Waregem,0.0,1.0,A,0.0,0.0,1.44,4.2,7.5,1.4,4.2,6.75,1.4,4.0,6.5,1.44,4.0,6.5,1.44,4.0,7.0,2012/13,€99.45m,€32.95m,1.44,4.8,7.5
B1,28/02/2013,Cercle Brugge,Club Brugge,0.0,3.0,A,0.0,1.0,5.0,4.1,1.62,4.5,4.1,1.57,4.8,3.6,1.6,4.5,3.3,1.67,5.0,3.75,1.6,2012/13,€15.43m,€68.70m,5.4,4.1,1.65
B1,09/03/2013,Anderlecht,Mechelen,1.0,0.0,H,0.0,0.0,1.3,5.25,9.5,1.3,5.0,7.5,1.3,4.6,8.0,1.28,5.0,8.5,1.3,4.8,9.0,2012/13,€99.45m,€20.65m,1.33,5.4,9.5
B1,09/03/2013,Cercle Brugge,Bergen,1.0,3.0,A,0.0,0.0,2.63,3.3,2.63,2.45,3.25,2.6,2.6,3.2,2.4,2.5,3.2,2.6,2.5,3.2,2.62,2012/13,€15.43m,€17.35m,2.55,3.5,2.7
B1,09/03/2013,Genk,Gent,3.0,2.0,H,1.0,1.0,1.85,3.4,4.33,1.85,3.5,3.6,1.85,3.3,3.7,1.83,3.4,3.75,1.8,3.5,4.0,2012/13,€66.70m,€40.70m,1.9,3.75,3.9
B1,09/03/2013,Lierse,Kortrijk,1.0,0.0,H,0.0,0.0,2.5,3.3,2.8,2.3,3.3,2.75,2.2,3.1,3.0,2.4,3.2,2.75,2.4,3.3,2.7,2012/13,€16.80m,€19.10m,2.5,3.3,2.9
B1,09/03/2013,Lokeren,Charleroi,1.0,1.0,D,0.0,0.0,1.53,4.0,6.0,1.5,4.0,5.5,1.5,3.8,5.5,1.53,3.8,5.5,1.5,3.8,6.0,2012/13,€29.95m,€17.28m,1.55,4.1,6.25
B1,09/03/2013,Oud-Heverlee Leuven,Standard,0.0,4.0,A,0.0,2.0,4.0,3.5,1.91,3.6,3.4,1.9,3.6,3.4,1.85,3.6,3.4,1.9,3.5,3.3,2.0,2012/13,€16.75m,€65.25m,3.9,3.7,1.91
B1,09/03/2013,Waasland-Beveren,Germinal,3.0,2.0,H,1.0,1.0,2.15,3.4,3.25,2.2,3.2,3.0,2.1,3.3,3.0,2.1,3.25,3.2,2.1,3.3,3.2,2012/13,€16.20m,€18.65m,2.2,3.4,3.25
B1,09/03/2013,Waregem,Club Brugge,1.0,2.0,A,0.0,0.0,2.4,3.3,2.9,2.45,3.2,2.65,2.3,3.1,2.8,2.37,3.25,2.75,2.3,3.2,2.9,2012/13,€32.95m,€68.70m,2.45,3.6,2.7
B1,16/03/2013,Bergen,Genk,1.0,5.0,A,1.0,0.0,2.88,3.4,2.38,2.65,3.25,2.4,3.0,3.1,2.2,2.8,3.2,2.2,2.87,3.3,2.3,2012/13,€17.35m,€66.70m,3.0,3.5,2.3
B1,16/03/2013,Charleroi,Waasland-Beveren,3.0,0.0,H,1.0,0.0,2.1,3.5,3.3,2.1,3.2,3.2,2.1,3.1,3.2,2.1,3.2,3.0,2.05,3.25,3.4,2012/13,€17.28m,€16.20m,2.15,3.5,3.4
B1,16/03/2013,Club Brugge,Lierse,3.0,0.0,H,3.0,0.0,1.3,5.5,9.0,1.28,5.0,8.5,1.3,4.4,8.5,1.25,5.0,8.0,1.25,5.5,9.0,2012/13,€68.70m,€16.80m,1.33,5.5,9.0
B1,16/03/2013,Gent,Anderlecht,1.0,1.0,D,0.0,1.0,3.8,3.6,1.91,3.75,3.4,1.85,3.8,3.2,1.85,3.75,3.25,1.8,3.75,3.75,1.8,2012/13,€40.70m,€99.45m,3.7,3.7,1.95
B1,16/03/2013,Germinal,Cercle Brugge,3.0,1.0,H,0.0,0.0,2.2,3.4,3.2,2.1,3.2,3.2,2.1,3.1,3.2,2.2,3.2,2.8,2.1,3.3,3.2,2012/13,€18.65m,€15.43m,2.2,3.6,3.2
B1,16/03/2013,Kortrijk,Oud-Heverlee Leuven,0.0,0.0,D,0.0,0.0,1.91,3.6,3.8,1.85,3.4,3.75,1.8,3.2,4.0,1.83,3.4,3.5,1.83,3.3,4.0,2012/13,€19.10m,€16.75m,1.87,3.7,4.0
B1,16/03/2013,Mechelen,Waregem,2.0,3.0,A,0.0,1.0,2.63,3.4,2.55,2.6,3.2,2.5,2.8,3.1,2.3,2.5,3.2,2.5,2.5,3.3,2.6,2012/13,€20.65m,€32.95m,2.62,3.4,2.62
B1,16/03/2013,Standard,Lokeren,0.0,2.0,A,0.0,1.0,1.8,3.6,4.33,1.7,3.8,4.0,1.6,3.6,4.8,1.66,3.3,4.5,1.7,3.6,4.5,2012/13,€65.25m,€29.95m,1.8,3.9,4.3
B1,26/07/2013,Club Brugge,Charleroi,2.0,0.0,H,0.0,0.0,1.33,5.0,9.0,1.35,4.6,7.0,1.3,4.4,8.5,1.3,5.0,8.0,1.3,5.0,9.0,2013/14,€61.40m,€17.70m,1.33,5.25,10.0
B1,27/07/2013,Bergen,Cercle Brugge,1.0,1.0,D,1.0,0.0,1.83,3.6,4.2,1.9,3.6,3.4,1.9,3.3,3.5,1.83,3.4,3.75,1.91,3.3,3.8,2013/14,€13.50m,€15.55m,1.87,3.6,4.0
B1,27/07/2013,Genk,Oostende,3.0,0.0,H,1.0,0.0,1.44,4.75,6.0,1.4,4.4,6.25,1.4,4.0,6.5,1.4,4.33,6.5,1.5,4.2,5.5,2013/14,€52.70m,€14.98m,1.4,4.8,8.0
B1,27/07/2013,Kortrijk,Oud-Heverlee Leuven,1.0,0.0,H,0.0,0.0,1.91,3.6,3.8,1.8,3.4,4.0,1.9,3.2,3.6,1.83,3.4,3.8,1.91,3.3,3.8,2013/14,€20.10m,€16.80m,1.93,3.6,4.1
B1,27/07/2013,Lierse,Waregem,1.0,2.0,A,1.0,2.0,3.0,3.4,2.3,3.0,3.4,2.1,3.0,3.1,2.2,3.0,3.25,2.2,3.0,3.1,2.15,2013/14,€17.70m,€44.70m,3.0,3.3,2.38
B1,27/07/2013,Waasland-Beveren,Gent,1.0,1.0,D,0.0,0.0,4.2,3.6,1.83,3.9,3.5,1.8,3.5,3.3,1.9,3.8,3.4,1.83,3.75,3.4,1.91,2013/14,€14.75m,€49.75m,4.1,3.6,1.87
B1,28/07/2013,Anderlecht,Lokeren,2.0,3.0,A,0.0,1.0,1.36,5.0,7.5,1.35,4.6,7.0,1.3,4.4,8.5,1.33,4.5,7.5,1.36,4.5,7.5,2013/14,€91.80m,€33.75m,1.33,5.2,8.5
B1,28/07/2013,Mechelen,Standard,0.0,2.0,A,0.0,0.0,3.1,3.3,2.3,2.95,3.4,2.15,2.9,3.2,2.2,2.88,3.25,2.25,2.88,3.3,2.3,2013/14,€21.10m,€72.60m,3.0,3.5,2.25
B1,02/08/2013,Cercle Brugge,Anderlecht,0.0,4.0,A,0.0,2.0,4.5,3.75,1.73,4.6,3.6,1.65,4.5,3.5,1.65,4.8,3.5,1.67,4.8,3.6,1.7,2013/14,€15.55m,€91.80m,4.4,3.9,1.75
B1,03/08/2013,Charleroi,Waasland-Beveren,1.0,1.0,D,0.0,0.0,2.05,3.3,3.6,2.15,3.2,3.1,2.0,3.2,3.3,2.1,3.1,3.25,2.1,3.3,3.4,2013/14,€17.70m,€14.75m,2.15,3.4,3.4
B1,03/08/2013,Lokeren,Bergen,2.0,1.0,H,0.0,1.0,1.7,3.4,5.5,1.7,3.5,4.4,1.75,3.3,4.2,1.73,3.4,4.6,1.7,3.5,5.0,2013/14,€33.75m,€13.50m,1.73,3.9,4.75
B1,03/08/2013,Oud-Heverlee Leuven,Genk,1.0,4.0,A,0.0,1.0,4.75,3.5,1.75,4.25,3.8,1.85,4.3,3.4,1.7,4.25,3.6,1.73,4.33,3.5,1.8,2013/14,€16.80m,€52.70m,4.2,3.8,1.8
B1,03/08/2013,Waregem,Kortrijk,1.0,0.0,H,0.0,0.0,1.91,3.5,4.0,1.88,3.7,4.2,1.8,3.2,4.0,1.85,3.25,4.0,1.73,3.75,4.2,2013/14,€44.70m,€20.10m,1.85,3.6,4.3
B1,04/08/2013,Gent,Mechelen,2.0,1.0,H,0.0,1.0,1.45,4.33,7.0,1.5,4.0,5.5,1.45,3.9,6.0,1.45,3.8,6.5,1.5,4.0,6.5,2013/14,€49.75m,€21.10m,1.5,4.4,6.5
B1,04/08/2013,Oostende,Club Brugge,1.0,2.0,A,1.0,1.0,6.5,4.1,1.5,6.0,3.8,1.5,5.5,3.8,1.5,6.5,4.0,1.45,6.5,3.75,1.53,2013/14,€14.98m,€61.40m,6.0,4.4,1.5
B1,04/08/2013,Standard,Lierse,3.0,0.0,H,2.0,0.0,1.36,4.5,9.0,1.33,4.33,8.5,1.35,4.2,7.5,1.3,4.6,9.0,1.33,4.5,9.0,2013/14,€72.60m,€17.70m,1.33,5.0,9.5
B1,09/08/2013,Kortrijk,Lokeren,3.0,3.0,D,0.0,0.0,2.6,3.3,2.63,2.55,3.2,2.55,2.4,3.1,2.7,2.45,3.2,2.65,2.5,3.25,2.62,2013/14,€20.10m,€33.75m,2.62,3.4,2.7
B1,10/08/2013,Bergen,Charleroi,1.0,2.0,A,1.0,0.0,1.83,3.4,4.33,1.85,3.4,3.75,1.8,3.2,4.0,1.83,3.5,3.8,1.91,3.5,3.6,2013/14,€13.50m,€17.70m,1.87,3.7,4.0
B1,10/08/2013,Lierse,Cercle Brugge,1.0,1.0,D,1.0,0.0,2.3,3.4,3.0,2.25,3.3,2.85,2.2,3.2,2.9,2.25,3.2,2.9,2.25,3.3,2.9,2013/14,€17.70m,€15.55m,2.3,3.4,3.1
B1,10/08/2013,Oostende,Oud-Heverlee Leuven,1.0,1.0,D,0.0,1.0,2.1,3.4,3.4,2.1,3.2,3.2,2.1,3.2,3.1,2.05,3.4,3.1,2.1,3.4,3.25,2013/14,€14.98m,€16.80m,2.05,3.6,3.4
B1,10/08/2013,Waasland-Beveren,Mechelen,0.0,0.0,D,0.0,0.0,2.7,3.4,2.5,2.65,3.25,2.4,2.75,3.2,2.3,2.8,3.1,2.4,2.7,3.4,2.4,2013/14,€14.75m,€21.10m,2.8,3.4,2.5
B1,11/08/2013,Anderlecht,Gent,4.0,1.0,H,2.0,0.0,1.53,4.33,5.5,1.53,4.25,4.75,1.5,3.8,5.5,1.53,3.9,5.5,1.6,3.8,5.0,2013/14,€91.80m,€49.75m,1.5,4.4,6.25
B1,11/08/2013,Club Brugge,Waregem,1.0,1.0,D,1.0,0.0,1.75,3.75,4.5,1.75,3.6,4.0,1.7,3.4,4.3,1.73,3.6,4.3,1.75,3.75,4.0,2013/14,€61.40m,€44.70m,1.75,3.9,4.5
B1,11/08/2013,Genk,Standard,0.0,2.0,A,0.0,1.0,2.25,3.4,3.1,2.2,3.2,3.0,2.2,3.2,2.9,2.2,3.3,2.9,2.2,3.5,2.88,2013/14,€52.70m,€72.60m,2.25,3.6,3.1
B1,17/08/2013,Cercle Brugge,Oostende,2.0,0.0,H,2.0,0.0,1.95,3.5,3.8,1.95,3.3,3.5,1.9,3.2,3.6,1.91,3.25,3.7,1.91,3.4,3.75,2013/14,€15.55m,€14.98m,2.0,3.5,3.9
B1,17/08/2013,Charleroi,Kortrijk,1.0,2.0,A,1.0,2.0,2.5,3.3,2.75,2.5,3.3,2.5,2.4,3.1,2.7,2.45,3.1,2.7,2.4,3.25,2.7,2013/14,€17.70m,€20.10m,2.62,3.3,2.8
B1,17/08/2013,Gent,Lierse,2.0,1.0,H,0.0,1.0,1.4,4.5,7.5,1.4,4.5,6.0,1.4,4.0,6.5,1.36,4.33,7.5,1.4,4.33,7.0,2013/14,€49.75m,€17.70m,1.36,4.8,9.5
B1,17/08/2013,Lokeren,Genk,3.0,1.0,H,1.0,0.0,2.6,3.4,2.6,2.45,3.4,2.5,2.65,3.2,2.4,2.45,3.4,2.5,2.5,3.3,2.6,2013/14,€33.75m,€52.70m,2.55,3.6,2.7
B1,17/08/2013,Mechelen,Club Brugge,1.0,2.0,A,0.0,1.0,2.9,3.5,2.3,3.1,3.2,2.15,2.8,3.1,2.3,2.9,3.25,2.25,2.8,3.3,2.38,2013/14,€21.10m,€61.40m,2.9,3.5,2.4
B1,17/08/2013,Waregem,Bergen,2.0,0.0,H,1.0,0.0,1.62,4.0,5.0,1.65,3.6,4.6,1.6,3.6,4.8,1.65,3.5,4.8,1.62,3.75,5.0,2013/14,€44.70m,€13.50m,1.67,4.0,5.25
B1,18/08/2013,Standard,Oud-Heverlee Leuven,1.0,0.0,H,0.0,0.0,1.29,5.5,9.5,1.28,4.6,9.75,1.25,4.8,9.5,1.25,5.2,9.5,1.25,5.5,10.0,2013/14,€72.60m,€16.80m,1.29,6.0,10.5
B1,18/08/2013,Waasland-Beveren,Anderlecht,0.0,3.0,A,0.0,0.0,6.5,4.5,1.44,5.5,4.4,1.44,6.0,3.9,1.45,6.0,4.33,1.4,6.5,4.33,1.44,2013/14,€14.75m,€91.80m,6.5,4.5,1.5
B1,24/08/2013,Kortrijk,Mechelen,1.0,2.0,A,0.0,1.0,1.91,3.6,3.75,1.95,3.25,3.6,1.9,3.2,3.6,1.95,3.3,3.5,1.91,3.4,3.75,2013/14,€20.10m,€21.10m,2.0,3.5,3.75
B1,24/08/2013,Lierse,Waasland-Beveren,1.0,0.0,H,0.0,0.0,2.3,3.25,3.1,2.15,3.2,3.1,2.1,3.1,3.2,2.15,3.2,3.0,2.15,3.25,3.1,2013/14,€17.70m,€14.75m,2.2,3.5,3.25
B1,24/08/2013,Oud-Heverlee Leuven,Lokeren,2.0,1.0,H,0.0,0.0,4.5,3.5,1.8,3.8,3.5,1.8,4.0,3.2,1.8,4.1,3.5,1.75,4.33,3.5,1.75,2013/14,€16.80m,€33.75m,4.4,3.8,1.8
B1,25/08/2013,Anderlecht,Charleroi,5.0,2.0,H,2.0,1.0,1.22,6.0,12.0,1.2,6.25,9.0,1.22,5.0,10.0,1.22,5.5,12.0,1.22,6.0,10.0,2013/14,€91.80m,€17.70m,1.22,6.5,13.0
B1,25/08/2013,Bergen,Standard,0.0,2.0,A,0.0,1.0,4.33,3.6,1.8,4.5,3.7,1.65,4.8,3.6,1.6,4.25,3.6,1.73,4.0,3.6,1.75,2013/14,€13.50m,€72.60m,4.3,3.8,1.8
B1,25/08/2013,Club Brugge,Gent,1.0,1.0,D,1.0,1.0,2.1,3.5,3.3,1.95,3.4,3.4,1.85,3.3,3.7,2.0,3.4,3.25,2.05,3.6,3.1,2013/14,€61.40m,€49.75m,2.1,3.7,3.3
B1,25/08/2013,Genk,Cercle Brugge,1.0,0.0,H,1.0,0.0,1.4,4.75,7.0,1.4,4.4,6.5,1.4,4.0,6.5,1.4,4.33,6.5,1.44,4.33,6.0,2013/14,€52.70m,€15.55m,1.4,4.8,7.5
B1,25/08/2013,Oostende,Waregem,1.0,1.0,D,1.0,1.0,3.4,3.4,2.1,3.4,3.4,1.95,3.3,3.2,2.0,3.3,3.2,2.05,3.1,3.3,2.15,2013/14,€14.98m,€44.70m,3.4,3.5,2.15
B1,31/08/2013,Cercle Brugge,Oud-Heverlee Leuven,1.0,1.0,D,0.0,0.0,1.95,3.5,3.75,1.95,3.3,3.5,1.9,3.3,3.5,1.91,3.4,3.4,1.91,3.4,3.75,2013/14,€15.55m,€16.80m,1.95,3.6,3.8
B1,31/08/2013,Gent,Bergen,1.0,0.0,H,1.0,0.0,1.44,4.33,7.0,1.48,3.9,6.0,1.37,4.1,7.0,1.4,4.33,6.0,1.44,4.0,6.5,2013/14,€49.75m,€13.50m,1.44,4.75,7.0
B1,31/08/2013,Lokeren,Oostende,1.0,0.0,H,0.0,0.0,1.44,4.33,7.0,1.44,4.0,6.5,1.45,3.9,6.0,1.4,4.2,6.5,1.44,4.0,6.5,2013/14,€33.75m,€14.98m,1.4,4.8,8.5
B1,31/08/2013,Mechelen,Lierse,0.0,0.0,D,0.0,0.0,1.57,3.75,6.0,1.65,3.6,4.6,1.6,3.6,4.8,1.6,3.7,5.25,1.61,3.75,5.0,2013/14,€21.10m,€17.70m,1.62,4.0,5.5
B1,01/09/2013,Charleroi,Genk,1.0,1.0,D,1.0,1.0,4.5,3.75,1.75,4.0,3.6,1.75,4.0,3.4,1.75,4.1,3.8,1.7,4.0,3.75,1.75,2013/14,€17.70m,€52.70m,4.3,3.9,1.8
B1,01/09/2013,Standard,Kortrijk,2.0,0.0,H,0.0,0.0,1.36,4.75,8.5,1.4,4.0,7.5,1.3,4.6,8.0,1.33,4.6,8.5,1.36,4.5,7.5,2013/14,€72.60m,€20.10m,1.36,4.8,9.5
B1,01/09/2013,Waasland-Beveren,Club Brugge,1.0,2.0,A,0.0,1.0,4.5,3.75,1.75,4.2,3.6,1.7,4.5,3.5,1.65,4.3,3.5,1.73,3.8,3.6,1.83,2013/14,€14.75m,€61.40m,4.75,3.8,1.75
B1,01/09/2013,Waregem,Anderlecht,4.0,3.0,H,1.0,1.0,4.5,3.5,1.8,3.9,3.3,1.85,4.0,3.2,1.8,3.9,3.6,1.75,3.5,3.6,1.91,2013/14,€44.70m,€91.80m,3.9,3.8,1.91
B1,14/09/2013,Anderlecht,Mechelen,5.0,0.0,H,4.0,0.0,1.36,4.6,8.5,1.36,4.5,7.0,1.35,4.2,7.5,1.36,4.5,7.5,1.36,4.5,7.5,2013/14,€91.80m,€21.10m,1.36,5.0,8.0
B1,14/09/2013,Bergen,Waasland-Beveren,1.0,1.0,D,1.0,0.0,2.0,3.4,3.75,2.0,3.4,3.25,1.9,3.3,3.5,1.91,3.4,3.5,1.91,3.4,3.75,2013/14,€13.50m,€14.75m,2.0,3.6,3.7
B1,14/09/2013,Club Brugge,Lierse,4.0,1.0,H,1.0,0.0,1.33,5.0,8.5,1.33,4.75,7.5,1.35,4.2,7.5,1.35,4.6,8.0,1.33,5.0,7.5,2013/14,€61.40m,€17.70m,1.36,5.25,8.5
