Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
SP1,2004/5,18/09/2004,Espanol,Real Madrid,H,€45.15m,€303.70m,3.75,3.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.35,1.8,3.8,3.3,1.95,3.5,3.1,1.9,3.75,3.25,1.8,1.0,1.0,1.0,1.0,1.0,1.0,3.8,3.4,1.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.3,1.8,1,0,0,2.382142857142857,1.3854611329880056,3.5478950059576504,0.5816028744177535,0.29717284215035344,0.09544680796588985,2.1357142857142857,1.1375770886639116,3.5920292910942986,0.5326447906787547,0.2718585762064022,0.09161179523589869,1.4342857142857144,0.4376024661349007,3.7393989872250195,0.30510132101038895,0.1585088218554355,0.07797296284400036,A
SP1,2004/5,18/09/2004,Osasuna,Betis,H,€26.70m,€85.15m,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.4,2.0,3.25,3.7,1.85,3.1,3.6,1.83,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.1,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.2,3.5,0,0,0,1.47,0.4727427569891624,3.731645590097825,0.3215937122375255,0.1661807580174928,0.07872533992555628,2.0964285714285715,1.0973123473993638,3.599683474519333,0.523419859066136,0.2653930396690193,0.09095894828756543,2.271428571428572,1.27653469060834,3.566575916646498,0.5619964046703382,0.2897574123989216,0.09376518889581768,H
SP1,2004/5,18/09/2004,Valencia,Sociedad,H,€195.90m,€53.55m,1.44,3.75,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.45,3.8,6.7,1.5,3.75,6.75,1.5,3.7,5.0,1.44,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44,3.6,6.5,0,0,0,1.2335714285714285,0.23444789682684422,3.7811732926935466,0.19005619893316844,0.09765075688642558,0.07399333154964131,2.342857142857143,1.344015457880008,3.5550541734467314,0.573665134460979,0.29115853658536583,0.09488500988698491,3.6750000000000003,2.7041469476131867,3.3760137856892034,0.7358222986702548,0.37963348604748026,0.10907312503613496,H
SP1,2004/5,19/09/2004,Ath Bilbao,La Coruna,A,€53.05m,€144.45m,2.3,3.2,2.7,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.15,2.7,2.4,3.25,2.8,2.2,3.0,2.9,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.1,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.0,2.8,0,0,0,1.6500000000000001,0.6543808414939161,3.6912196987275916,0.3965944493902521,0.20562770562770552,0.08249077771643548,2.0642857142857145,1.0662733118249765,3.6055839540775247,0.5165337842750752,0.2639644092931289,0.09039901591572613,1.9035714285714287,0.9064184396596872,3.6374051327289627,0.4761672853746948,0.24457250067006156,0.08750114975566159,H
SP1,2004/5,19/09/2004,Ath Madrid,Barcelona,D,€125.65m,€273.03m,2.75,3.25,2.25,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.2,2.3,3.1,3.25,2.2,2.9,3.0,2.2,3.0,3.2,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.2,2.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.1,2.25,0,1,0,1.9535714285714287,0.9573893605817342,3.6269904245604785,0.490071336312405,0.2526769391486028,0.08841744375895079,2.085714285714286,1.0873343176628552,3.601551689088189,0.5213246728520539,0.2654109589041096,0.09077014491697384,1.6071428571428572,0.6085278321071104,3.70146370821847,0.3786395399777576,0.19365079365079366,0.08161625542452255,A
SP1,2004/5,19/09/2004,Mallorca,Malaga,A,€42.65m,€32.85m,1.9,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,4.1,2.0,3.25,3.65,1.85,3.1,3.6,1.83,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.1,3.6,0,0,1,1.442142857142857,0.4442196781424474,3.737960704960656,0.3080275133231434,0.15902497700417476,0.07813962773209165,2.1035714285714286,1.1047728088542337,3.5982494415037896,0.525189111170094,0.2669172932330828,0.09107751630594965,2.3535714285714286,1.3595514341284833,3.5521646922927608,0.5776546305856985,0.2973119445046607,0.0950061865799165,H
SP1,2004/5,19/09/2004,Numancia,Getafe,H,€13.40m,€13.85m,1.9,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,2.0,3.25,3.7,2.0,3.0,3.3,1.8,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.1,3.5,0,0,0,1.467857142857143,0.4704128668585953,3.7321629966257768,0.32047591902775346,0.16562391379909616,0.07868073452925942,2.0964285714285715,1.0984509036616528,3.5994090619363273,0.5239629523428668,0.26660988074957415,0.09094933457778039,2.2785714285714285,1.283927329623878,3.5652662291721864,0.563479078831796,0.2906403940886698,0.09387409418218165,H
SP1,2004/5,19/09/2004,Santander,Villarreal,D,€32.90m,€66.25m,2.3,3.2,2.7,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.15,2.65,2.5,3.25,2.7,2.5,3.0,2.5,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.37,3.1,2.62,0,1,0,1.7228571428571429,0.7247701958101573,3.6758753965990394,0.4206792181319321,0.21517412935323368,0.08399099858837229,2.0714285714285716,1.0728324136392888,3.604346582194143,0.5179190962396566,0.2637931034482758,0.0905269831245649,1.8064285714285717,0.8082927965149506,3.657931623762557,0.44745350538589596,0.22902897813929826,0.08565082976648837,H
SP1,2004/5,19/09/2004,Sevilla,Levante,H,€70.55m,€24.25m,1.72,3.25,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.55,1.75,3.35,4.8,1.75,3.2,4.0,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.4,4.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.61,3.3,5.0,0,0,0,1.3442857142857143,0.34634240460054816,3.7590556132478135,0.25764047100997206,0.13359647791103704,0.07611668406787171,2.1535714285714285,1.1547207896460583,3.5888654638299275,0.5361887580446041,0.27256574271499623,0.09191381284033326,2.8200000000000003,1.836102238049785,3.4781941261181784,0.6511000844148173,0.3393038066290347,0.10105237649887597,H
SP1,2004/5,19/09/2004,Zaragoza,Albacete,H,€51.13m,€17.75m,1.72,3.25,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,4.1,1.77,3.3,4.75,1.85,3.1,3.6,1.57,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.3,4.33,0,0,0,1.367142857142857,0.371722411243132,3.7536474338950314,0.27189727050176843,0.14240931482310795,0.0765848185815264,2.1428571428571432,1.1454657728342186,3.5905224120941517,0.5345506939893019,0.27309523809523806,0.09172463484989266,2.6864285714285714,1.7122191412769283,3.495176174747041,0.6373588933229726,0.3354161127359745,0.09936590963540806,H
