Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
G1,2004/5,03/10/2004,Ergotelis,Aris,D,€8.58m,€12.16m,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.15,3.9,1.9,3.15,3.5,2.0,2.9,3.4,2.2,2.9,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.3714285714285714,0.5048742013449226,3.7149191300518476,0.36813743848067276,0.18080357142857142,0.07777388733423629,1.7285714285714289,0.9799260696811857,3.5887593238045548,0.5668993791544049,0.2753837072018891,0.08418550761630104,1.842857142857143,1.1487348853128356,3.54604782516129,0.6233445114100659,0.3067552602436321,0.08572216905000236,No Consensus
G1,2004/5,03/10/2004,Kalamaria,Panathinaikos,A,€6.94m,€56.50m,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,5.25,1.22,9.5,4.25,1.27,8.5,4.0,1.3,10.0,4.33,1.25,1.0,1.0,1.0,1.0,1.0,1.0,9.0,5.0,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,4.071428571428571,4.152697672499609,3.080239149336555,1.0199608318420093,0.5,0.09981373630223223,2.2735714285714286,1.732177024699831,3.4153050967439675,0.761874908758958,0.3746914411381894,0.09053223026735958,1.092142857142857,0.12462392406347826,3.798165125592844,0.114109544597037,0.05591890124264223,0.0722369411686819,No Consensus
G1,2004/5,03/10/2004,PAOK,Iraklis,H,€19.95m,€17.25m,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.0,3.4,2.05,3.0,3.25,2.0,3.0,3.3,2.0,2.9,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.1,3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.4,0,0,0,1.4392857142857143,0.5078591520956839,3.718770136939865,0.3528549940118895,0.1767103863878058,0.07873533332734847,1.8571428571428572,0.9904647435235973,3.6029729917026705,0.5333271695896292,0.2664835164835164,0.08666123435382063,2.017857142857143,1.1764970922884872,3.5619572418906875,0.5830428067978344,0.2921618204804044,0.08917829188526544,No Consensus
G1,2004/5,03/10/2004,Xanthi,Olympiakos,H,€13.78m,€48.60m,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.5,1.22,8.0,4.25,1.3,8.5,4.0,1.3,8.0,4.0,1.33,1.0,1.0,1.0,1.0,1.0,1.0,8.0,4.2,1.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,3.6785714285714284,3.6233722594583413,3.133826447581247,0.9849944006294521,0.48058252427184467,0.09857451066027077,2.210714285714286,1.658977586543309,3.4302446883345623,0.750426048840269,0.3670666974382645,0.08988915648782385,1.1057142857142856,0.14386076034606152,3.7954524917964534,0.13010663080393162,0.06376891842008117,0.07245399369577256,No Consensus
G1,2004/5,16/10/2004,OFI Crete,Panionios,H,€9.95m,€14.00m,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7,2.85,2.65,2.58,2.9,2.55,2.7,2.8,2.5,2.4,2.9,2.7,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.57,0.7675471134911339,3.6445976002316045,0.48888351177779227,0.238073573378396,0.08158712852726092,1.6750000000000003,0.9064747258315746,3.6078302645545017,0.5411789407949699,0.26180322875418816,0.08336265924765199,1.5642857142857143,0.7586238884201003,3.6470014940614006,0.4849650428256349,0.23548597521200246,0.08149457746794674,No Consensus
G1,2004/5,16/10/2004,Olympiakos,Ergotelis,H,€48.60m,€8.58m,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.08,8.0,21.0,1.08,7.0,19.0,1.05,9.0,18.0,1.05,8.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.08,7.5,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0242857142857142,0.033745748031479214,3.806578485683703,0.03294563964021681,0.016138673042438684,0.07150227083905306,3.4642857142857144,3.3298663943290023,3.167284204363459,0.9611985468166192,0.47054491899852724,0.09778227895014478,7.357142857142857,8.565771943006178,2.820428394014018,1.1642796815736554,0.5679611650485437,0.10496193067872199,No Consensus
G1,2004/5,16/10/2004,Panathinaikos,Egaleo,D,€56.50m,€15.06m,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.32,4.5,8.0,1.28,4.25,9.0,1.3,4.0,8.5,1.3,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.29,4.5,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.1064285714285715,0.1430088480208302,3.7955755657233547,0.1292526709032681,0.06266715853546082,0.07245535569146415,2.1607142857142856,1.5629846187238527,3.4510601930334452,0.7233647822193038,0.35242030696576143,0.08954347652455755,3.7142857142857144,3.648455082606324,3.1322566733869115,0.9822763683940103,0.4766483516483516,0.09875345063007125,No Consensus
G1,2004/5,17/10/2004,Aris,Chalkidona,A,€12.16m,€9.45m,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7,2.85,2.65,2.58,2.9,2.55,2.55,2.9,2.55,2.4,2.9,2.7,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.0,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.5521428571428575,0.7431033245924877,3.6511570636862283,0.4787596200779949,0.2331536388140162,0.08127349307406997,1.6821428571428572,0.915658846104257,3.6054348063520107,0.5443407153061403,0.26251137397634194,0.08347908353521755,1.575,0.7722300730444817,3.6433626992699204,0.49030480828221057,0.23728539034661458,0.08168832062611489,No Consensus
G1,2004/5,17/10/2004,Ionikos,Kerkyra,D,€8.41m,€8.16m,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.15,5.6,1.65,3.25,4.75,1.7,3.1,4.4,1.67,3.25,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.4,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.2349999999999999,0.3156795391351353,3.7620335024264016,0.2556109628624577,0.12381227794761632,0.07493508115959968,1.7964285714285713,1.070291062834626,3.5658039488454314,0.5957882655938277,0.28898040329451846,0.08518689731058546,2.3628571428571425,1.849094097008542,3.3923277430002643,0.782567030172902,0.38434962860597677,0.09134549382285088,No Consensus
G1,2004/5,17/10/2004,Iraklis,AEK,A,€17.25m,€31.63m,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.95,2.75,2.6,2.95,2.5,2.6,2.9,2.5,2.4,2.9,2.7,1.0,1.0,1.0,1.0,1.0,1.0,2.62,3.1,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.5514285714285714,0.7414932534406226,3.6515862542470767,0.4779422443908248,0.23204419889502773,0.08126470860920457,1.7000000000000004,0.940174755792013,3.5990511591415433,0.5530439739953019,0.2674069627851139,0.08375616456066116,1.5678571428571428,0.7647612005571093,3.645356867789077,0.4877747976218464,0.23739017246989916,0.08154915497721439,No Consensus
