Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
N1,2004/5,28/08/2004,Nijmegen,AZ Alkmaar,A,€16.88m,€50.00m,2.37,3.1,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.25,2.7,2.3,3.25,2.7,2.6,3.0,2.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.1,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.37,3.3,2.5,0,0,0,1.5957142857142856,0.6910418044591832,3.673871818932102,0.4330611129108579,0.21908172400562734,0.08190773196419715,1.9285714285714288,1.074495610194165,3.5840746693141297,0.5571458719525298,0.28068783068783076,0.08780508296552782,1.68,0.7883436524040225,3.6502515769243735,0.4692521740500134,0.23773080660835746,0.08352097651213568,H
N1,2004/5,28/08/2004,Roda,Graafschap,H,€20.93m,€12.28m,1.44,3.75,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45,3.8,6.2,1.4,3.95,7.0,1.4,3.9,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.75,7.0,0,0,0,1.1778571428571427,0.20584940998661308,3.7855931124436406,0.17476602424576004,0.0878887637529239,0.07339899364322452,2.207142857142857,1.3948703399621496,3.517263604372804,0.6319800893032393,0.31599630143319457,0.09180139580422507,3.3714285714285714,2.755625044841025,3.3087220242210784,0.8173464116053887,0.4152542372881356,0.10226633801242935,H
N1,2004/5,28/08/2004,Twente,Heerenveen,H,€13.25m,€31.20m,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.25,2.85,2.2,3.25,2.85,2.3,3.0,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.37,3.3,2.5,0,0,0,1.5407142857142857,0.6255679052522057,3.6899334915153963,0.40602460238900695,0.20435128154182394,0.080823964525231,1.9428571428571428,1.0905203775618093,3.5805515204969462,0.5612972531568137,0.2817752100840336,0.08803266378775025,1.7428571428571427,0.8612402068398519,3.632859755821012,0.4941542170392594,0.25,0.08466846682024046,H
N1,2004/5,29/08/2004,Ajax,Utrecht,D,€114.50m,€20.30m,1.25,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,6.0,9.0,1.22,5.25,10.0,1.25,4.5,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,4.75,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.28,4.5,8.0,0,0,0,1.1035714285714284,0.12074809332166006,3.798808025559532,0.10941574799373728,0.05589459084604689,0.07222434842892347,2.7142857142857144,2.008591241519838,3.4088206015964784,0.7400072995073087,0.37969924812030076,0.09718183535610234,4.321428571428571,3.8619348539723624,3.1995018302421463,0.8936708752993898,0.4551357733175915,0.10699738563719663,H
N1,2004/5,29/08/2004,Roosendaal,Groningen,D,€10.70m,€12.95m,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.3,3.0,2.1,3.3,3.0,2.0,3.0,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.3,2.87,0,1,0,1.4642857142857142,0.5366658216074811,3.7117428366737086,0.3665034879270603,0.18292682926829287,0.07925822005372302,1.95,1.099188011995348,3.5786326600563676,0.5636861599976144,0.28335949764521196,0.08814062724496298,1.8692857142857144,1.0073902938194472,3.59906236683486,0.53891723780941,0.2716032534526991,0.08684063666978725,H
N1,2004/5,29/08/2004,Vitesse,Feyenoord,D,€21.40m,€66.43m,4.0,3.4,1.72,1.0,1.0,1.0,1.0,1.0,1.0,4.5,3.55,1.65,4.1,3.4,1.75,4.0,3.2,1.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.4,1.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.3,1.8,0,0,0,2.310714285714286,1.5205941709256487,3.49292532890056,0.6580623923634955,0.3330757341576508,0.0930512926907715,2.017857142857143,1.177407433858867,3.5617301154272623,0.5834939495229783,0.293426042983565,0.0891713045125794,1.3142857142857145,0.36409799084693595,3.7528303852699665,0.27703107999223386,0.13998447204968947,0.07610009997987777,A
N1,2004/5,29/08/2004,Waalwijk,Den Haag,A,€19.33m,€9.92m,1.66,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.5,4.2,1.7,3.4,4.35,1.8,3.1,3.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.2,0,0,1,1.3021428571428573,0.35014647080958583,3.755991852601886,0.26890019700132756,0.1356868583966773,0.07584628549149301,2.014285714285714,1.174038903503106,3.5624088516324734,0.5828561932284925,0.2928064842958459,0.0891118223989377,2.3721428571428573,1.5892818619535978,3.4803177666871026,0.6699772980231968,0.33757043919645546,0.09378876856383714,H
N1,2004/5,10/09/2004,AZ Alkmaar,Den Bosch,H,€50.00m,€8.35m,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.9,7.0,1.5,3.6,6.0,1.5,3.7,5.0,1.444,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.44,3.75,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35,4.2,7.0,0,0,0,1.2167142857142856,0.21969538280193732,3.7838090659606807,0.18056448040549036,0.09487747194686272,0.0737098361702464,2.392857142857143,1.3995990679549657,3.545364266378689,0.5849070731752095,0.30149253731343273,0.0955769283419944,3.6785714285714284,2.722965445305271,3.3731703909848205,0.7402236161994911,0.3890429958391123,0.10901698426177314,H
N1,2004/5,11/09/2004,Heerenveen,Graafschap,H,€31.20m,€12.28m,1.444,3.75,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.75,5.6,1.5,3.6,6.0,1.5,3.7,5.0,1.5,3.4,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.6,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35,4.2,7.0,0,0,0,1.2352857142857143,0.23823830463617385,3.7804582699063984,0.19286089192242592,0.09987774455219825,0.07403611534848883,2.357142857142857,1.3666770366289835,3.550771270546896,0.5798023791759322,0.30021645021645016,0.09503056754084675,3.435714285714286,2.4691256818260716,3.4001123053799907,0.718664439616736,0.3764478764478765,0.10712346812662162,H
N1,2004/5,11/09/2004,PSV Eindhoven,Waalwijk,H,€86.85m,€19.33m,1.25,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.25,8.0,1.25,5.0,9.0,1.2,5.0,10.0,1.25,4.5,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,5.0,9.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,5.0,9.5,0,0,0,1.1171428571428572,0.11792422333422252,3.7993123567627767,0.1055587676904805,0.054621848739495854,0.07221919940531456,2.982142857142857,1.9876050864273407,3.458613721258174,0.666502304430725,0.34003421727972627,0.1029433962264151,5.0,4.031128874149275,3.272303677941205,0.8062257748298549,0.41938775510204074,0.11702104252651047,H
