Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
P1,2004/5,19/09/2004,Beira Mar,Gil Vicente,H,€8.10m,€8.20m,1.9,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.3,3.55,1.9,3.2,3.65,2.0,3.1,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.1,3.6,0,0,0,1.4,0.4629100498862757,3.72963911754278,0.3306500356330541,0.1661807580174929,0.07790705509759441,1.9357142857142855,1.081405925409235,3.5825939683878048,0.5586598876652875,0.27965208223510807,0.08792781528068133,2.0500000000000003,1.2183126504660922,3.5529171274508693,0.5942988538858986,0.3013937282229966,0.08961185514820232,H
P1,2004/5,19/09/2004,Belenenses,Leiria,H,€24.35m,€17.83m,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.3,3.55,2.1,3.2,3.1,1.9,3.1,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.4,0,0,0,1.4428571428571428,0.5164636423578634,3.7166328571759473,0.3579450986638657,0.18316831683168314,0.07879437461130277,1.932142857142857,1.0782934835816702,3.583244447621672,0.55808165508848,0.28082915236334816,0.08786376395882413,1.9499999999999997,1.1132321026119012,3.575016818058434,0.5708882577496929,0.2935635792778649,0.08803027445173148,H
P1,2004/5,19/09/2004,Moreirense,Nacional,H,€6.15m,€10.25m,2.2,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.3,2.2,3.0,3.1,2.0,3.1,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.1,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.0,2.85,0,0,0,1.4892857142857143,0.5688894480315421,3.7038049984616284,0.3819881185823304,0.19407331277834874,0.07976198794654554,1.8892857142857145,1.0285528272127529,3.5943393133874975,0.5444135947439901,0.273426951120713,0.08718136402214612,1.8807142857142858,1.0225211439358692,3.595574218820894,0.5436876572389734,0.27657207964841846,0.08701251956511984,H
P1,2004/5,19/09/2004,Penafiel,Rio Ave,D,€5.73m,€11.10m,2.5,3.1,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.15,2.55,2.5,3.2,2.5,2.4,2.9,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.62,2.9,2.5,0,1,0,1.6442857142857144,0.7451242876739642,3.660731281541994,0.4531598621822545,0.22731786024574888,0.08286002768394435,1.8821428571428573,1.0214847636891016,3.5958844490086688,0.5427243526241905,0.27392247221469224,0.08705585720672852,1.6607142857142858,0.7644275569312755,3.656060345362498,0.460300464388725,0.2308755760368663,0.08317002529939325,H
P1,2004/5,20/09/2004,Sp Lisbon,Maritimo,A,€89.40m,€21.20m,1.33,4.33,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.5,8.25,1.35,4.35,7.0,1.33,4.0,7.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36,3.75,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,4.0,8.0,0,0,1,1.1428571428571428,0.16541845515577291,3.7924089952182483,0.1447411482613013,0.07303571428571423,0.07280251385974375,2.3521428571428573,1.570437512157627,3.483567823575968,0.6676624710053682,0.3396165025378508,0.09352673106293319,3.8392857142857144,3.294485575030134,3.251059828927552,0.8580985683799419,0.43554817275747504,0.10488774907854194,H
P1,2004/5,21/09/2004,Sp Braga,Guimaraes,H,€33.05m,€20.40m,1.83,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.35,3.65,1.85,3.1,4.0,1.9,3.1,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.25,3.75,0,0,0,1.3614285714285714,0.41781501619149836,3.7403783871497125,0.3068945554397155,0.1538749812621795,0.07709299268372764,1.9428571428571428,1.0901928307245767,3.58064166243146,0.5611286628729439,0.28177521008403383,0.08803557034074914,2.1714285714285713,1.3561650612920935,3.5248124606163995,0.6245496992792537,0.31484962406015027,0.09131439885940773,H
P1,2004/5,22/09/2004,Porto,Leiria,D,€158.15m,€17.83m,1.25,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.0,9.0,1.25,5.0,9.0,1.3,4.2,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.29,4.5,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.28,4.5,8.0,0,0,0,1.1157142857142857,0.13430850870367106,3.7970083218735025,0.12037894506090877,0.06109383574172303,0.07238971696212909,2.585714285714286,1.8426910224130446,3.4360978581230492,0.7126429368448238,0.3622730860299922,0.0960413465803081,4.142857142857143,3.6421567954234173,3.2190387533006484,0.8791412954470317,0.4433497536945813,0.10630248691630495,H
P1,2004/5,24/09/2004,Setubal,Beira Mar,A,€9.58m,€8.10m,1.83,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.4,3.8,1.85,3.3,3.75,1.8,3.1,3.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,3.75,0,0,1,1.3521428571428573,0.4068902725275587,3.7429458406404095,0.3009225470357011,0.15044147611501027,0.07689704677271207,1.967857142857143,1.119248335596124,3.574274985461988,0.5687650344227128,0.28584392014519033,0.08842096266072397,2.1750000000000003,1.3574858589108239,3.5246624857374944,0.6241314293842869,0.3114004222378608,0.0913825315171931,H
P1,2004/5,25/09/2004,Guimaraes,Porto,A,€20.40m,€158.15m,3.5,3.2,1.9,1.0,1.0,1.0,1.0,1.0,1.0,3.65,3.35,1.85,3.6,3.25,1.9,3.6,3.1,1.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.25,1.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.3,1.83,0,0,0,2.110714285714286,1.282878817825164,3.5397488386517235,0.6077936869560844,0.3025138989605993,0.0905147917983897,1.9607142857142856,1.1105305314238278,3.57619153798882,0.5663907992689833,0.28402289877699716,0.08831469490576468,1.3699999999999999,0.4276012829060001,3.7380669508064144,0.31211772474890526,0.15618948309250694,0.07727446104628057,A
P1,2004/5,25/09/2004,Maritimo,Boavista,H,€21.20m,€29.10m,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,2.9,2.2,3.1,3.0,2.1,2.8,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.1,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.0,0,0,0,1.5071428571428573,0.5870194517515531,3.6993932176049413,0.38949157936122003,0.1963439404197699,0.08013999369397776,1.9000000000000001,1.0433462649434408,3.590920192446348,0.5491296131281267,0.27712137486573585,0.08733463511401605,1.8392857142857142,0.9761766839908371,3.606069522790699,0.5307368378979308,0.2703190013869625,0.08631684283910444,H
