Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
I1,11/02/07,Fiorentina,Udinese,2.0,0.0,H,2.0,0.0,H,1.66,3.2,5.0,1.75,3.1,4.75,N. Ayroldi,16.0,14.0,7.0,7.0,22.0,13.0,5.0,7.0,3.0,1.0,0.0,0.0
I1,11/02/07,Messina,Catania,1.0,1.0,D,1.0,0.0,H,2.5,2.87,2.75,2.6,2.7,2.9,G. Paparesta,4.0,7.0,2.0,2.0,24.0,15.0,5.0,7.0,2.0,1.0,0.0,0.0
I1,11/02/07,Milan,Livorno,2.0,1.0,H,1.0,1.0,D,1.28,4.5,9.0,1.25,5.0,10.0,R. Rosetti,23.0,10.0,13.0,5.0,13.0,15.0,15.0,6.0,0.0,0.0,0.0,0.0
I1,11/02/07,Palermo,Empoli,0.0,1.0,A,0.0,0.0,D,1.61,3.4,5.0,1.5,3.4,7.0,O. Girardi,11.0,12.0,5.0,4.0,21.0,17.0,9.0,3.0,2.0,2.0,0.0,0.0
I1,11/02/07,Roma,Parma,3.0,0.0,H,0.0,0.0,D,1.28,4.5,9.0,1.2,5.5,11.5,M. Trefoloni,20.0,7.0,10.0,2.0,13.0,21.0,6.0,2.0,1.0,3.0,0.0,1.0
I1,11/02/07,Sampdoria,Ascoli,2.0,0.0,H,0.0,0.0,D,1.53,3.4,6.0,1.45,3.75,7.0,P. Bertini,17.0,9.0,7.0,2.0,15.0,13.0,9.0,8.0,2.0,4.0,0.0,1.0
I1,11/02/07,Torino,Reggina,1.0,2.0,A,0.0,0.0,D,2.1,2.8,3.5,2.25,2.75,3.4,G. Rocchi,17.0,4.0,9.0,3.0,22.0,24.0,4.0,9.0,1.0,3.0,0.0,0.0
I1,17/02/07,Empoli,Roma,1.0,0.0,H,1.0,0.0,H,4.0,3.0,2.0,4.4,3.0,1.85,P. Dondarini,10.0,9.0,4.0,5.0,18.0,19.0,4.0,9.0,2.0,1.0,1.0,0.0
I1,17/02/07,Inter,Cagliari,1.0,0.0,H,1.0,0.0,H,1.2,5.5,17.0,1.2,5.5,11.5,M. Trefoloni,11.0,3.0,5.0,1.0,18.0,10.0,8.0,2.0,2.0,2.0,0.0,0.0
I1,17/02/07,Siena,Milan,3.0,4.0,A,2.0,2.0,D,5.0,3.0,1.83,5.5,3.0,1.7,D. Messina,10.0,12.0,4.0,4.0,18.0,18.0,4.0,5.0,4.0,2.0,0.0,1.0
I1,18/02/07,Ascoli,Udinese,2.0,2.0,D,0.0,2.0,A,3.75,3.0,2.1,3.9,2.9,2.0,A. De Marco,13.0,6.0,7.0,4.0,29.0,14.0,4.0,1.0,3.0,2.0,0.0,0.0
I1,18/02/07,Catania,Fiorentina,0.0,1.0,A,0.0,0.0,D,4.0,3.0,2.0,3.65,2.95,2.05,A. Giannoccaro,3.0,17.0,1.0,8.0,17.0,21.0,2.0,4.0,1.0,1.0,1.0,0.0
I1,18/02/07,Lazio,Torino,2.0,0.0,H,1.0,0.0,H,1.57,3.4,7.0,1.6,3.25,6.0,N. Rizzoli,16.0,10.0,10.0,5.0,21.0,14.0,6.0,5.0,1.0,0.0,0.0,0.0
I1,18/02/07,Livorno,Messina,2.0,1.0,H,1.0,0.0,H,1.66,3.2,6.0,1.7,2.9,5.85,S. Farina,14.0,9.0,7.0,4.0,20.0,18.0,6.0,9.0,1.0,3.0,0.0,0.0
I1,18/02/07,Palermo,Chievo,1.0,1.0,D,1.0,1.0,D,1.57,3.4,7.0,1.45,3.7,7.0,N. Stefanini,5.0,8.0,3.0,2.0,22.0,16.0,2.0,1.0,6.0,2.0,0.0,0.0
I1,18/02/07,Parma,Sampdoria,0.0,1.0,A,0.0,0.0,D,2.75,2.87,2.75,2.65,2.85,2.7,C. Brighi,11.0,11.0,4.0,4.0,27.0,12.0,6.0,4.0,2.0,2.0,0.0,0.0
I1,18/02/07,Reggina,Atalanta,1.0,1.0,D,0.0,0.0,D,2.2,2.87,3.6,2.1,2.9,3.6,M. Bergonzi,6.0,10.0,3.0,6.0,24.0,19.0,5.0,7.0,4.0,4.0,0.0,1.0
I1,24/02/07,Atalanta,Palermo,1.0,1.0,D,1.0,0.0,H,2.3,3.0,2.87,2.25,3.0,3.1,R. Rosetti,7.0,8.0,2.0,2.0,13.0,13.0,5.0,10.0,2.0,1.0,0.0,0.0
I1,24/02/07,Chievo,Torino,3.0,0.0,H,2.0,0.0,H,2.1,2.8,3.5,2.15,2.7,3.75,M. Saccani,10.0,5.0,5.0,4.0,15.0,23.0,2.0,3.0,4.0,3.0,0.0,0.0
I1,25/02/07,Cagliari,Lazio,0.0,2.0,A,0.0,2.0,A,3.1,2.87,2.25,3.0,2.85,2.4,D. Messina,7.0,8.0,2.0,4.0,19.0,18.0,5.0,3.0,1.0,2.0,1.0,0.0
I1,25/02/07,Catania,Inter,2.0,5.0,A,0.0,1.0,A,7.5,4.33,1.33,8.5,4.1,1.35,P. Bertini,5.0,20.0,4.0,10.0,13.0,22.0,2.0,6.0,1.0,1.0,1.0,0.0
I1,25/02/07,Fiorentina,Empoli,2.0,0.0,H,1.0,0.0,H,1.57,3.2,6.0,1.55,3.2,7.0,G. Paparesta,17.0,5.0,7.0,3.0,23.0,17.0,5.0,6.0,2.0,2.0,0.0,0.0
I1,25/02/07,Livorno,Ascoli,0.0,0.0,D,0.0,0.0,D,1.61,3.3,5.25,1.5,3.3,7.5,O. Girardi,13.0,7.0,6.0,3.0,16.0,18.0,3.0,7.0,2.0,4.0,0.0,0.0
I1,25/02/07,Messina,Siena,1.0,0.0,H,0.0,0.0,D,2.4,2.75,3.0,2.5,2.7,3.0,O. Pantana,9.0,15.0,2.0,5.0,19.0,22.0,4.0,4.0,4.0,1.0,0.0,0.0
I1,25/02/07,Milan,Sampdoria,1.0,0.0,H,0.0,0.0,D,1.4,3.75,7.5,1.35,4.0,8.85,N. Ayroldi,14.0,9.0,4.0,4.0,15.0,15.0,7.0,7.0,1.0,2.0,1.0,1.0
I1,25/02/07,Roma,Reggina,3.0,0.0,H,0.0,0.0,D,1.3,4.5,8.0,1.3,4.5,9.0,P. Tagliavento,17.0,5.0,9.0,3.0,21.0,24.0,7.0,6.0,3.0,3.0,0.0,0.0
I1,25/02/07,Udinese,Parma,3.0,3.0,D,1.0,1.0,D,1.61,3.4,5.0,1.5,3.3,7.5,T. Pieri,9.0,8.0,5.0,4.0,17.0,23.0,8.0,2.0,1.0,1.0,0.0,0.0
I1,28/02/07,Ascoli,Parma,0.0,0.0,D,0.0,0.0,D,2.87,2.87,2.62,2.45,2.75,3.05,G. Paparesta,8.0,10.0,1.0,6.0,19.0,23.0,7.0,6.0,2.0,1.0,1.0,0.0
I1,28/02/07,Chievo,Roma,2.0,2.0,D,2.0,1.0,H,4.0,3.0,2.0,4.35,3.0,1.85,P. Bertini,8.0,11.0,5.0,4.0,17.0,20.0,8.0,2.0,3.0,4.0,0.0,0.0
I1,28/02/07,Empoli,Messina,3.0,1.0,H,2.0,0.0,H,1.72,3.1,5.5,1.65,3.0,6.1,A. De Marco,12.0,4.0,6.0,3.0,11.0,13.0,5.0,5.0,1.0,2.0,0.0,1.0
I1,28/02/07,Inter,Udinese,1.0,1.0,D,0.0,0.0,D,1.33,4.5,9.5,1.3,4.5,9.0,M. Bergonzi,14.0,5.0,7.0,1.0,15.0,13.0,9.0,2.0,2.0,2.0,0.0,0.0
I1,28/02/07,Lazio,Catania,3.0,1.0,H,0.0,1.0,A,1.53,3.5,7.0,1.55,3.35,6.5,G. Rocchi,16.0,7.0,6.0,3.0,20.0,22.0,10.0,6.0,2.0,4.0,0.0,0.0
I1,28/02/07,Palermo,Milan,0.0,0.0,D,0.0,0.0,D,3.0,3.0,2.4,3.1,3.0,2.25,M. Trefoloni,11.0,11.0,3.0,6.0,22.0,16.0,2.0,1.0,3.0,2.0,0.0,0.0
I1,28/02/07,Reggina,Fiorentina,1.0,1.0,D,0.0,0.0,D,3.4,2.87,2.3,3.25,2.8,2.3,N. Rizzoli,9.0,12.0,5.0,7.0,25.0,26.0,4.0,3.0,4.0,3.0,0.0,0.0
I1,28/02/07,Sampdoria,Atalanta,2.0,1.0,H,0.0,1.0,A,2.15,2.87,3.75,2.1,2.9,3.55,D. Orsato,15.0,10.0,5.0,6.0,19.0,25.0,9.0,2.0,2.0,2.0,0.0,0.0
I1,28/02/07,Siena,Livorno,0.0,0.0,D,0.0,0.0,D,2.1,2.8,3.5,2.1,2.7,3.9,P. Dondarini,18.0,10.0,6.0,2.0,15.0,8.0,10.0,1.0,1.0,2.0,0.0,0.0
I1,28/02/07,Torino,Cagliari,1.0,0.0,H,1.0,0.0,H,2.15,2.87,3.75,2.25,2.7,3.45,S. Farina,9.0,6.0,4.0,5.0,35.0,21.0,4.0,10.0,2.0,3.0,1.0,0.0
I1,03/03/07,Ascoli,Roma,1.0,1.0,D,1.0,0.0,H,5.5,3.4,1.66,5.4,3.2,1.65,M. Saccani,5.0,19.0,1.0,9.0,23.0,15.0,9.0,15.0,5.0,1.0,0.0,0.0
I1,03/03/07,Livorno,Inter,1.0,2.0,A,1.0,1.0,D,5.0,3.1,1.8,4.6,3.2,1.75,E. Morganti,7.0,14.0,3.0,8.0,12.0,20.0,6.0,5.0,1.0,3.0,0.0,1.0
I1,03/03/07,Milan,Chievo,3.0,1.0,H,1.0,1.0,D,1.4,4.33,7.5,1.35,4.0,9.0,P. Tagliavento,12.0,8.0,6.0,2.0,18.0,16.0,7.0,4.0,2.0,0.0,0.0,0.0
I1,04/03/07,Cagliari,Atalanta,2.0,0.0,H,1.0,0.0,H,2.5,2.87,3.0,2.4,2.8,3.05,L. Palanca,11.0,11.0,5.0,3.0,16.0,23.0,3.0,4.0,2.0,3.0,0.0,1.0
I1,04/03/07,Catania,Siena,1.0,1.0,D,0.0,0.0,D,2.4,2.87,3.2,2.5,2.7,3.0,G. Gava,4.0,10.0,1.0,5.0,14.0,15.0,8.0,3.0,3.0,1.0,0.0,0.0
I1,04/03/07,Fiorentina,Torino,5.0,1.0,H,2.0,1.0,H,1.4,4.0,9.0,1.35,4.0,9.0,M. Bergonzi,19.0,6.0,11.0,3.0,18.0,17.0,5.0,5.0,2.0,4.0,0.0,0.0
I1,04/03/07,Lazio,Sampdoria,1.0,0.0,H,1.0,0.0,H,1.72,3.3,5.0,1.8,3.0,4.65,O. Girardi,10.0,14.0,4.0,4.0,13.0,20.0,5.0,8.0,2.0,0.0,0.0,0.0
I1,04/03/07,Messina,Palermo,2.0,0.0,H,1.0,0.0,H,3.3,3.0,2.25,3.15,2.8,2.35,N. Ayroldi,13.0,13.0,5.0,5.0,24.0,10.0,5.0,6.0,0.0,2.0,0.0,1.0
I1,04/03/07,Parma,Reggina,2.0,2.0,D,1.0,2.0,A,2.3,2.87,3.25,2.35,2.8,3.15,S. Farina,20.0,10.0,11.0,7.0,16.0,16.0,5.0,4.0,3.0,3.0,0.0,0.0
I1,04/03/07,Udinese,Empoli,0.0,1.0,A,0.0,1.0,A,2.0,3.0,4.0,2.0,2.9,3.9,C. Brighi,21.0,4.0,8.0,3.0,18.0,25.0,12.0,1.0,3.0,1.0,0.0,0.0
I1,10/03/07,Sampdoria,Cagliari,1.0,1.0,D,1.0,0.0,H,1.83,3.0,5.0,1.85,2.85,4.75,L. Banti,12.0,15.0,5.0,7.0,15.0,16.0,0.0,8.0,4.0,1.0,0.0,0.0
I1,11/03/07,Atalanta,Parma,1.0,1.0,D,0.0,0.0,D,1.9,3.0,4.5,1.75,3.0,5.0,A. Giannoccaro,13.0,14.0,6.0,11.0,21.0,23.0,4.0,6.0,2.0,3.0,0.0,0.0
I1,11/03/07,Chievo,Messina,1.0,1.0,D,0.0,0.0,D,1.8,3.1,5.0,1.85,2.85,4.75,T. Pieri,15.0,2.0,6.0,1.0,16.0,17.0,7.0,3.0,4.0,3.0,0.0,1.0
I1,11/03/07,Empoli,Livorno,2.0,2.0,D,2.0,0.0,H,2.0,2.87,4.33,1.95,2.75,4.4,M. Trefoloni,13.0,7.0,3.0,4.0,27.0,18.0,5.0,3.0,3.0,2.0,0.0,1.0
I1,11/03/07,Inter,Milan,2.0,1.0,H,0.0,1.0,A,2.3,3.0,3.25,2.35,2.8,3.15,N. Rizzoli,12.0,8.0,5.0,3.0,17.0,15.0,6.0,7.0,3.0,1.0,0.0,0.0
I1,11/03/07,Palermo,Fiorentina,1.0,1.0,D,0.0,1.0,A,2.75,2.87,2.75,2.65,2.9,2.65,D. Messina,8.0,8.0,2.0,4.0,19.0,15.0,6.0,4.0,1.0,2.0,1.0,0.0
I1,11/03/07,Reggina,Lazio,2.0,3.0,A,1.0,2.0,A,2.6,2.87,2.87,2.4,2.85,3.0,M. Saccani,12.0,20.0,6.0,9.0,20.0,25.0,4.0,7.0,4.0,3.0,0.0,0.0
I1,11/03/07,Roma,Udinese,3.0,1.0,H,2.0,0.0,H,1.53,3.6,6.5,1.45,3.6,7.35,P. Mazzoleni,14.0,15.0,7.0,5.0,11.0,17.0,8.0,8.0,0.0,2.0,0.0,0.0
I1,11/03/07,Siena,Ascoli,0.0,1.0,A,0.0,1.0,A,1.66,3.2,6.0,1.65,3.0,6.15,G. Rocchi,17.0,13.0,12.0,5.0,18.0,22.0,11.0,3.0,3.0,2.0,0.0,0.0
I1,11/03/07,Torino,Catania,1.0,0.0,H,0.0,0.0,D,2.05,3.0,3.8,2.1,2.75,3.8,G. Paparesta,7.0,8.0,4.0,3.0,26.0,17.0,7.0,9.0,2.0,1.0,0.0,0.0
I1,17/03/07,Sampdoria,Palermo,1.0,1.0,D,0.0,0.0,D,2.37,2.87,3.25,2.45,2.8,2.95,E. Morganti,8.0,6.0,2.0,2.0,20.0,23.0,7.0,2.0,1.0,2.0,1.0,0.0
I1,18/03/07,Ascoli,Inter,1.0,2.0,A,0.0,0.0,D,9.0,4.0,1.4,9.0,4.0,1.35,R. Rosetti,11.0,13.0,6.0,3.0,18.0,20.0,3.0,7.0,4.0,5.0,0.0,0.0
I1,18/03/07,Cagliari,Chievo,0.0,2.0,A,0.0,0.0,D,2.05,2.87,4.2,2.05,2.75,4.0,G. Rocchi,10.0,13.0,5.0,6.0,16.0,20.0,5.0,1.0,0.0,2.0,0.0,0.0
I1,18/03/07,Catania,Reggina,1.0,4.0,A,0.0,0.0,D,2.5,2.87,3.0,2.55,2.75,2.9,O. Girardi,14.0,14.0,8.0,7.0,14.0,19.0,6.0,6.0,3.0,2.0,0.0,0.0
I1,18/03/07,Fiorentina,Roma,0.0,0.0,D,0.0,0.0,D,2.4,3.0,3.0,2.4,3.0,2.85,G. Paparesta,8.0,21.0,5.0,11.0,31.0,22.0,3.0,7.0,1.0,2.0,1.0,0.0
I1,18/03/07,Lazio,Empoli,3.0,1.0,H,2.0,0.0,H,1.61,3.4,6.0,1.65,3.2,5.5,A. Giannoccaro,6.0,10.0,4.0,3.0,25.0,22.0,0.0,4.0,1.0,2.0,0.0,0.0
I1,18/03/07,Messina,Torino,0.0,3.0,A,0.0,1.0,A,2.2,2.87,3.6,2.2,2.7,3.6,P. Bertini,6.0,17.0,3.0,7.0,20.0,18.0,8.0,4.0,1.0,1.0,0.0,0.0
I1,18/03/07,Milan,Atalanta,1.0,0.0,H,1.0,0.0,H,1.4,4.0,9.0,1.35,4.0,9.0,M. Saccani,10.0,7.0,5.0,2.0,12.0,14.0,6.0,1.0,2.0,3.0,0.0,0.0
I1,18/03/07,Parma,Siena,1.0,0.0,H,1.0,0.0,H,2.25,2.87,3.5,2.3,2.8,3.2,P. Tagliavento,10.0,11.0,7.0,4.0,24.0,21.0,2.0,5.0,3.0,1.0,0.0,1.0
I1,18/03/07,Udinese,Livorno,4.0,0.0,H,2.0,0.0,H,2.0,2.87,4.33,1.9,2.85,4.4,D. Celi,14.0,5.0,7.0,2.0,12.0,17.0,4.0,5.0,3.0,2.0,0.0,0.0
I1,31/03/07,Reggina,Siena,0.0,1.0,A,0.0,1.0,A,1.9,3.2,4.33,2.0,2.7,4.3,E. Morganti,9.0,9.0,3.0,4.0,15.0,18.0,10.0,1.0,0.0,5.0,1.0,1.0
I1,31/03/07,Roma,Milan,1.0,1.0,D,1.0,0.0,H,2.37,2.87,3.25,2.35,2.9,3.0,D. Messina,14.0,8.0,7.0,2.0,16.0,20.0,9.0,4.0,3.0,2.0,0.0,0.0
I1,01/04/07,Atalanta,Fiorentina,2.0,2.0,D,1.0,2.0,A,3.25,2.87,2.37,3.05,2.8,2.4,R. Rosetti,15.0,11.0,8.0,6.0,15.0,17.0,9.0,6.0,3.0,2.0,0.0,0.0
I1,01/04/07,Cagliari,Messina,2.0,0.0,H,2.0,0.0,H,1.83,3.0,5.0,1.8,2.85,5.1,M. Bergonzi,10.0,5.0,6.0,1.0,21.0,23.0,1.0,2.0,1.0,3.0,0.0,1.0
I1,01/04/07,Chievo,Sampdoria,1.0,1.0,D,1.0,1.0,D,2.3,2.9,3.4,2.35,2.8,3.15,N. Ayroldi,6.0,5.0,2.0,2.0,24.0,24.0,3.0,3.0,0.0,1.0,0.0,0.0
I1,01/04/07,Empoli,Ascoli,4.0,1.0,H,1.0,0.0,H,1.61,3.4,6.0,1.6,3.2,6.0,P. Tagliavento,15.0,8.0,6.0,4.0,22.0,34.0,8.0,5.0,1.0,4.0,0.0,1.0
I1,01/04/07,Inter,Parma,2.0,0.0,H,0.0,0.0,D,1.25,5.5,11.0,1.17,5.9,12.75,S. Farina,18.0,12.0,9.0,7.0,11.0,12.0,5.0,3.0,2.0,3.0,0.0,0.0
I1,01/04/07,Livorno,Catania,4.0,1.0,H,2.0,1.0,H,2.0,3.0,4.2,1.95,2.7,4.55,A. Romeo,15.0,8.0,6.0,5.0,14.0,21.0,7.0,2.0,1.0,4.0,0.0,1.0
I1,01/04/07,Torino,Palermo,0.0,0.0,D,0.0,0.0,D,2.75,2.87,2.75,2.5,2.7,3.0,N. Rizzoli,12.0,8.0,6.0,5.0,12.0,21.0,4.0,2.0,1.0,3.0,0.0,0.0
I1,01/04/07,Udinese,Lazio,2.0,4.0,A,0.0,1.0,A,3.0,2.9,2.5,2.8,2.8,2.6,G. Paparesta,11.0,10.0,5.0,7.0,13.0,13.0,14.0,2.0,4.0,2.0,1.0,0.0
I1,07/04/07,Atalanta,Chievo,1.0,0.0,H,0.0,0.0,D,2.05,2.8,4.2,1.95,2.9,4.1,L. Banti,7.0,11.0,3.0,5.0,12.0,19.0,6.0,5.0,2.0,1.0,1.0,2.0
I1,07/04/07,Catania,Roma,0.0,2.0,A,0.0,1.0,A,5.0,3.2,1.75,5.0,3.0,1.75,T. Pieri,10.0,10.0,3.0,7.0,18.0,17.0,5.0,3.0,4.0,3.0,0.0,0.0
I1,07/04/07,Fiorentina,Ascoli,4.0,0.0,H,2.0,0.0,H,1.2,5.5,17.0,1.2,5.2,13.0,A. De Marco,18.0,10.0,10.0,4.0,18.0,17.0,8.0,3.0,1.0,2.0,0.0,0.0
I1,07/04/07,Lazio,Messina,1.0,0.0,H,1.0,0.0,H,1.28,4.5,13.0,1.3,4.0,12.0,O. Girardi,13.0,2.0,5.0,0.0,22.0,21.0,7.0,1.0,2.0,1.0,0.0,1.0
I1,07/04/07,Milan,Empoli,3.0,1.0,H,2.0,1.0,H,1.44,3.75,8.5,1.4,3.8,8.0,M. Trefoloni,11.0,4.0,6.0,2.0,18.0,14.0,6.0,3.0,2.0,2.0,0.0,0.0
I1,07/04/07,Palermo,Cagliari,1.0,3.0,A,1.0,1.0,D,1.72,3.3,5.0,1.65,3.0,6.25,M. Saccani,7.0,13.0,3.0,10.0,21.0,22.0,4.0,5.0,4.0,2.0,1.0,0.0
I1,07/04/07,Parma,Livorno,1.0,0.0,H,0.0,0.0,D,2.1,2.8,4.0,2.1,2.8,3.7,P. Dondarini,8.0,6.0,3.0,2.0,16.0,22.0,6.0,5.0,2.0,0.0,0.0,1.0
I1,07/04/07,Reggina,Inter,0.0,0.0,D,0.0,0.0,D,6.0,3.2,1.66,5.75,3.1,1.65,P. Bertini,8.0,11.0,4.0,6.0,22.0,17.0,5.0,7.0,1.0,2.0,0.0,0.0
I1,07/04/07,Sampdoria,Torino,1.0,0.0,H,1.0,0.0,H,1.95,2.87,4.5,1.9,2.65,5.0,O. Pantana,11.0,4.0,4.0,0.0,31.0,26.0,5.0,2.0,1.0,2.0,0.0,1.0
I1,07/04/07,Siena,Udinese,2.0,2.0,D,0.0,1.0,A,2.5,2.8,3.1,2.4,2.6,3.35,M. Ciampi,6.0,3.0,4.0,2.0,11.0,10.0,4.0,6.0,0.0,2.0,0.0,0.0
I1,14/04/07,Cagliari,Empoli,0.0,0.0,D,0.0,0.0,D,2.37,2.7,3.5,2.4,2.8,3.05,A. Giannoccaro,7.0,7.0,3.0,1.0,13.0,25.0,6.0,2.0,1.0,2.0,0.0,0.0
I1,14/04/07,Udinese,Chievo,2.0,1.0,H,1.0,1.0,D,2.0,2.87,4.33,1.9,2.65,5.0,N. Stefanini,10.0,7.0,5.0,3.0,23.0,17.0,3.0,7.0,2.0,0.0,1.0,1.0
I1,15/04/07,Ascoli,Lazio,2.0,2.0,D,0.0,0.0,D,9.0,4.0,1.4,8.75,3.65,1.4,C. Brighi,16.0,14.0,10.0,8.0,29.0,15.0,1.0,6.0,3.0,3.0,0.0,1.0
I1,15/04/07,Fiorentina,Siena,1.0,0.0,H,1.0,0.0,H,1.3,4.5,12.0,1.35,4.25,8.0,S. Farina,13.0,9.0,7.0,3.0,20.0,28.0,9.0,5.0,1.0,3.0,1.0,0.0
I1,15/04/07,Inter,Palermo,2.0,2.0,D,0.0,2.0,A,1.4,4.0,9.0,1.4,4.0,7.15,N. Rizzoli,20.0,10.0,10.0,7.0,16.0,19.0,10.0,4.0,1.0,3.0,0.0,0.0
I1,15/04/07,Livorno,Reggina,1.0,1.0,D,1.0,1.0,D,2.6,2.5,3.4,2.55,2.45,3.3,M. Saccani,10.0,6.0,6.0,1.0,16.0,13.0,5.0,1.0,2.0,1.0,0.0,0.0
I1,15/04/07,Messina,Milan,1.0,3.0,A,0.0,2.0,A,7.5,3.6,1.5,7.0,3.7,1.45,R. Rosetti,16.0,10.0,11.0,4.0,15.0,17.0,5.0,5.0,5.0,3.0,0.0,0.0
I1,15/04/07,Parma,Catania,1.0,1.0,D,1.0,1.0,D,1.72,3.3,5.0,1.7,3.1,5.2,N. Ayroldi,10.0,6.0,5.0,4.0,16.0,17.0,3.0,1.0,1.0,2.0,0.0,0.0
I1,15/04/07,Roma,Sampdoria,4.0,0.0,H,1.0,0.0,H,1.57,3.4,7.0,1.45,3.55,7.75,E. Morganti,21.0,8.0,13.0,2.0,14.0,16.0,9.0,6.0,1.0,2.0,0.0,0.0
I1,15/04/07,Torino,Atalanta,1.0,2.0,A,0.0,2.0,A,2.3,2.75,3.6,2.4,2.55,3.4,G. Gava,12.0,5.0,6.0,4.0,21.0,19.0,6.0,1.0,3.0,2.0,0.0,1.0
I1,18/04/07,Ascoli,Milan,2.0,5.0,A,2.0,4.0,A,9.5,4.5,1.33,9.0,4.5,1.3,N. Ayroldi,5.0,8.0,3.0,5.0,20.0,17.0,8.0,7.0,5.0,2.0,0.0,0.0
I1,18/04/07,Empoli,Atalanta,2.0,0.0,H,1.0,0.0,H,2.05,2.87,4.2,1.85,2.8,4.85,R. Herberg,20.0,6.0,10.0,3.0,10.0,11.0,4.0,4.0,1.0,0.0,0.0,1.0
I1,18/04/07,Inter,Roma,1.0,3.0,A,0.0,1.0,A,1.95,3.0,4.33,1.8,3.0,4.65,M. Trefoloni,17.0,16.0,6.0,8.0,18.0,12.0,2.0,1.0,4.0,4.0,0.0,0.0
I1,18/04/07,Lazio,Chievo,0.0,0.0,D,0.0,0.0,D,1.44,4.0,7.5,1.4,4.0,7.3,M. Bergonzi,6.0,1.0,3.0,0.0,16.0,18.0,5.0,1.0,1.0,4.0,2.0,1.0
I1,18/04/07,Livorno,Cagliari,2.0,1.0,H,1.0,0.0,H,2.88,1.91,4.75,2.9,1.8,4.95,G. Gava,9.0,8.0,6.0,3.0,17.0,18.0,5.0,4.0,4.0,3.0,0.0,0.0
I1,18/04/07,Parma,Fiorentina,2.0,0.0,H,1.0,0.0,H,3.75,3.0,2.1,3.4,3.0,2.1,A. Giannoccaro,8.0,8.0,5.0,6.0,17.0,22.0,0.0,7.0,3.0,3.0,0.0,0.0
I1,18/04/07,Reggina,Messina,3.0,1.0,H,1.0,1.0,D,1.72,3.1,5.5,1.65,3.2,5.5,N. Rizzoli,11.0,6.0,8.0,2.0,16.0,22.0,2.0,2.0,1.0,5.0,0.0,1.0
I1,18/04/07,Siena,Torino,1.0,0.0,H,0.0,0.0,D,2.37,2.25,4.0,2.5,2.1,4.45,A. Romeo,11.0,7.0,5.0,3.0,11.0,10.0,10.0,1.0,4.0,2.0,0.0,0.0
I1,18/04/07,Udinese,Sampdoria,1.0,0.0,H,0.0,0.0,D,2.25,2.87,3.5,2.2,2.75,3.5,A. Damato,12.0,9.0,5.0,4.0,12.0,14.0,6.0,10.0,4.0,4.0,0.0,0.0
I1,21/04/07,Milan,Cagliari,3.0,1.0,H,1.0,0.0,H,1.25,5.0,13.0,1.25,4.9,10.0,M. Bergonzi,14.0,5.0,8.0,3.0,24.0,13.0,7.0,4.0,0.0,3.0,1.0,0.0
I1,21/04/07,Sampdoria,Messina,3.0,1.0,H,1.0,0.0,H,1.53,3.6,6.5,1.55,3.35,6.25,L. Banti,15.0,10.0,9.0,4.0,16.0,18.0,11.0,2.0,4.0,4.0,0.0,0.0
I1,22/04/07,Atalanta,Roma,2.0,1.0,H,2.0,0.0,H,4.33,3.0,1.95,4.3,2.9,1.9,R. Rosetti,13.0,17.0,8.0,10.0,23.0,22.0,1.0,0.0,3.0,4.0,0.0,1.0
I1,22/04/07,Chievo,Livorno,2.0,1.0,H,0.0,1.0,A,1.66,3.2,6.0,1.75,3.0,5.1,A. De Marco,12.0,13.0,6.0,9.0,16.0,24.0,10.0,6.0,3.0,5.0,0.0,0.0
I1,22/04/07,Empoli,Torino,0.0,0.0,D,0.0,0.0,D,1.9,2.87,4.75,1.8,2.8,5.25,P. Dondarini,11.0,9.0,3.0,6.0,14.0,18.0,9.0,1.0,2.0,2.0,0.0,0.0
I1,22/04/07,Lazio,Fiorentina,0.0,1.0,A,0.0,0.0,D,2.25,2.87,3.5,2.3,3.0,3.0,M. Saccani,15.0,8.0,7.0,2.0,19.0,28.0,10.0,2.0,2.0,5.0,0.0,0.0
I1,22/04/07,Palermo,Parma,3.0,4.0,A,2.0,1.0,H,1.72,3.1,5.5,1.7,3.25,4.9,G. Rocchi,14.0,13.0,5.0,7.0,14.0,17.0,6.0,4.0,4.0,2.0,1.0,0.0
I1,22/04/07,Reggina,Udinese,1.0,1.0,D,0.0,1.0,A,2.05,2.87,4.2,2.05,2.75,4.0,P. Tagliavento,4.0,12.0,1.0,4.0,10.0,28.0,4.0,5.0,2.0,3.0,0.0,0.0
I1,22/04/07,Siena,Inter,1.0,2.0,A,1.0,1.0,D,6.0,3.2,1.66,6.6,2.9,1.65,N. Ayroldi,7.0,10.0,4.0,7.0,18.0,16.0,6.0,7.0,2.0,2.0,0.0,0.0
I1,28/04/07,Fiorentina,Chievo,1.0,0.0,H,0.0,0.0,D,1.5,3.6,7.5,1.4,3.8,8.0,L. Banti,10.0,2.0,2.0,1.0,16.0,18.0,5.0,1.0,0.0,1.0,0.0,0.0
I1,28/04/07,Torino,Milan,0.0,1.0,A,0.0,1.0,A,4.5,2.2,2.5,4.9,2.2,2.25,D. Messina,7.0,13.0,3.0,4.0,18.0,13.0,4.0,4.0,0.0,2.0,1.0,0.0
