Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,FTHG,FTAG,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
SP1,2011/12,29/04/2012,Betis,Ath Madrid,D,52.7,210.0,35,35,2,2,3.2,3.3,2.25,1.0,1.0,1.0,3.0,3.3,2.3,3.25,3.4,2.25,3.1,3.25,2.25,3.0,3.2,2.2,3.2,3.3,2.2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.4,2.25,3.1,3.4,2.25,1.0,1.0,1.0,3.3,3.6,2.2,3.1,3.4,2.25,0,1,0,1,2.5179,0.9639,3.6815,0.3828,0.1839,0.0969,2.6821,1.0676,3.6698,0.3981,0.1897,0.1003,1.8857,0.5607,3.7351,0.2974,0.1383,0.0836,A
SP1,2011/12,29/04/2012,Malaga,Valencia,H,121.3,181.0,35,35,1,0,2.2,3.4,3.2,1.0,1.0,1.0,2.25,3.3,3.1,2.25,3.4,3.2,2.2,3.25,3.2,2.15,3.2,3.1,2.25,3.5,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.15,3.2,2.25,3.5,3.1,1.0,1.0,1.0,2.2,3.6,3.4,2.25,3.25,3.2,0,0,0,0,1.875,0.5541,3.7361,0.2955,0.1378,0.0834,2.6821,1.0705,3.6693,0.3991,0.1943,0.1003,2.55,0.984,3.6792,0.3859,0.1839,0.0976,H
SP1,2011/12,29/04/2012,Real Madrid,Sevilla,H,539.2,133.0,35,35,3,0,1.22,6.0,13.0,1.0,1.0,1.0,1.25,5.5,11.0,1.23,6.25,10.5,1.2,6.5,11.0,1.22,5.3,11.0,1.2,6.5,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.222,6.0,11.5,1.2,6.5,13.0,1.0,1.0,1.0,1.25,6.5,12.0,1.25,6.5,9.5,0,0,0,0,1.1601,0.1026,3.8016,0.0885,0.0442,0.0721,4.6821,2.3564,3.5694,0.5033,0.2487,0.1345,8.4643,4.8013,3.4845,0.5672,0.2866,0.1712,H
SP1,2011/12,29/04/2012,Vallecano,Barcelona,A,47.3,618.2,35,35,0,7,9.0,5.0,1.33,1.0,1.0,1.0,7.5,5.0,1.36,7.75,5.0,1.35,7.5,5.0,1.35,7.0,4.1,1.4,7.0,5.0,1.36,1.0,1.0,1.0,1.0,1.0,1.0,8.0,4.8,1.35,8.5,5.0,1.36,1.0,1.0,1.0,9.0,5.5,1.36,7.0,5.5,1.36,0,0,0,0,5.875,3.1464,3.5321,0.5355,0.2729,0.149,3.85,1.829,3.6016,0.4751,0.2347,0.1218,1.2557,0.1623,3.7947,0.1293,0.0614,0.073,A
SP1,2011/12,29/04/2012,Zaragoza,Ath Bilbao,H,61.0,144.2,35,35,2,0,3.2,3.4,2.2,1.0,1.0,1.0,3.0,3.25,2.3,3.1,3.4,2.2,3.0,3.3,2.25,2.9,3.3,2.2,3.1,3.4,2.2,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.3,2.25,2.88,3.4,2.4,1.0,1.0,1.0,3.3,3.5,2.2,3.2,3.25,2.25,0,0,0,0,2.4843,0.9449,3.6836,0.3804,0.1855,0.0962,2.6786,1.0636,3.6704,0.3971,0.187,0.1002,1.8893,0.5648,3.7345,0.2989,0.1425,0.0837,A
SP1,2011/12,01/05/2012,Getafe,Santander,D,70.95,42.6,36,36,1,1,1.4,4.5,8.0,1.0,1.0,1.0,1.5,3.8,6.5,1.36,4.6,8.5,1.42,4.25,7.5,1.5,4.0,5.3,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.2,8.5,1.44,4.33,7.5,1.0,1.0,1.0,1.44,4.6,8.5,1.44,4.4,7.0,0,0,0,0,1.3071,0.1975,3.7901,0.1511,0.0761,0.0736,3.3164,1.4857,3.6284,0.448,0.2248,0.1125,5.5929,3.0198,3.5331,0.5399,0.2833,0.1452,H
SP1,2011/12,01/05/2012,Granada,Espanol,H,60.6,81.2,36,36,2,1,1.83,3.5,3.75,1.0,1.0,1.0,1.95,3.5,3.75,1.91,3.4,4.0,1.95,3.5,3.6,2.0,3.3,3.3,2.0,3.6,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.4,3.75,2.0,3.5,3.6,1.0,1.0,1.0,2.0,3.6,3.9,2.0,3.4,3.75,0,0,0,0,1.685,0.4355,3.754,0.2585,0.1241,0.0797,2.7643,1.1184,3.6644,0.4046,0.1914,0.102,2.9214,1.2257,3.6529,0.4196,0.2059,0.1051,H
SP1,2011/12,01/05/2012,Sp Gijon,Villarreal,A,53.4,137.0,36,36,2,3,2.4,3.4,2.8,1.0,1.0,1.0,2.38,3.4,2.75,2.35,3.5,2.8,2.45,3.4,2.7,2.4,3.2,2.7,2.3,3.4,2.9,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.4,2.75,2.5,3.25,2.88,1.0,1.0,1.0,2.6,3.5,2.8,2.45,3.3,2.8,0,0,0,0,2.0164,0.6463,3.7226,0.3205,0.1548,0.0863,2.6964,1.0758,3.669,0.399,0.1891,0.1006,2.2771,0.8095,3.7006,0.3555,0.168,0.0918,H
SP1,2011/12,02/05/2012,Ath Bilbao,Real Madrid,A,144.2,539.2,36,36,0,3,6.0,4.0,1.53,1.0,1.0,1.0,6.0,4.0,1.53,6.0,4.4,1.48,5.5,4.0,1.55,5.5,3.9,1.5,6.0,4.2,1.5,1.0,1.0,1.0,1.0,1.0,1.0,5.8,4.0,1.533,6.0,4.0,1.57,1.0,1.0,1.0,6.25,4.4,1.55,6.0,3.8,1.57,0,0,0,0,4.5036,2.2241,3.578,0.4939,0.235,0.1322,3.1929,1.3961,3.637,0.4373,0.212,0.1103,1.3795,0.2412,3.7839,0.1749,0.0846,0.0745,A
SP1,2011/12,02/05/2012,Ath Madrid,Sociedad,D,210.0,74.7,36,36,1,1,1.4,4.5,7.5,1.0,1.0,1.0,1.44,4.2,6.5,1.42,4.4,7.25,1.4,4.25,8.0,1.4,4.1,7.0,1.44,4.33,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.5,7.5,1.44,4.5,7.0,1.0,1.0,1.0,1.4,4.8,8.0,1.44,4.0,8.0,0,0,0,0,1.2986,0.1895,3.7912,0.1459,0.0695,0.0735,3.3986,1.5285,3.6255,0.4497,0.2201,0.1141,5.5536,2.9096,3.5434,0.5239,0.2593,0.1456,H
SP1,2011/12,02/05/2012,Barcelona,Malaga,H,618.2,121.3,36,36,4,1,1.2,6.0,15.0,1.0,1.0,1.0,1.2,6.5,11.0,1.2,6.5,12.0,1.2,6.5,12.0,1.22,6.0,9.0,1.22,6.5,10.5,1.0,1.0,1.0,1.0,1.0,1.0,1.2,6.5,12.0,1.18,7.0,15.0,1.0,1.0,1.0,1.2,7.5,17.0,1.22,6.0,12.0,0,0,0,0,1.1457,0.0927,3.8025,0.0809,0.039,0.072,4.9286,2.5132,3.5615,0.5099,0.2516,0.1379,9.25,5.5638,3.4572,0.6015,0.3229,0.175,H
SP1,2011/12,02/05/2012,Mallorca,Vallecano,H,62.2,47.3,36,36,1,0,1.85,3.5,4.2,1.0,1.0,1.0,1.91,3.3,4.0,1.85,3.6,4.0,1.85,3.5,4.0,1.85,3.4,3.8,1.91,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.6,4.0,1.91,3.5,4.0,1.0,1.0,1.0,1.9,3.8,4.2,1.85,3.6,4.0,0,0,0,0,1.6236,0.3951,3.7604,0.2434,0.1142,0.0785,2.8,1.1439,3.6616,0.4085,0.1968,0.1027,3.1571,1.3673,3.64,0.4331,0.2033,0.1097,H
SP1,2011/12,02/05/2012,Sevilla,Betis,A,133.0,52.7,36,36,1,2,1.73,3.6,4.75,1.0,1.0,1.0,1.73,3.6,4.5,1.7,3.7,4.75,1.7,3.6,4.75,1.8,3.4,4.0,1.73,3.6,4.8,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.6,4.8,1.8,3.5,4.75,1.0,1.0,1.0,1.73,4.0,5.0,1.73,3.5,5.0,0,0,1,1,1.525,0.3334,3.7699,0.2186,0.1042,0.0768,2.8643,1.186,3.6571,0.4141,0.199,0.104,3.65,1.6917,3.6122,0.4635,0.2255,0.1185,H
SP1,2011/12,02/05/2012,Valencia,Osasuna,H,181.0,44.4,36,36,4,0,1.44,4.0,8.0,1.0,1.0,1.0,1.5,4.0,6.5,1.5,4.1,6.25,1.45,4.0,7.0,1.5,3.9,5.5,1.53,4.2,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,4.0,6.5,1.5,4.0,7.0,1.0,1.0,1.0,1.5,4.3,8.0,1.5,4.0,7.0,0,0,0,0,1.3514,0.2233,3.7865,0.1652,0.0787,0.0741,3.1786,1.3811,3.6387,0.4345,0.2047,0.1101,5.0893,2.6786,3.5494,0.5263,0.2754,0.1394,H
SP1,2011/12,02/05/2012,Zaragoza,Levante,H,61.0,40.25,36,36,1,0,2.25,3.4,3.1,1.0,1.0,1.0,2.3,3.25,3.0,2.2,3.25,3.25,2.25,3.4,3.0,2.3,3.3,2.75,2.38,3.4,2.88,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.3,3.0,2.25,3.4,3.2,1.0,1.0,1.0,2.25,3.5,3.25,2.25,3.3,3.2,0,0,0,0,1.9093,0.5764,3.7328,0.3019,0.1424,0.0841,2.6786,1.0636,3.6704,0.3971,0.187,0.1002,2.4736,0.9416,3.6838,0.3807,0.1883,0.0959,H
SP1,2011/12,05/05/2012,Ath Bilbao,Getafe,D,144.2,70.95,37,37,0,0,1.8,3.5,4.5,1.0,1.0,1.0,1.7,3.6,4.5,1.85,3.5,4.1,1.85,3.3,4.25,1.85,3.6,3.5,1.73,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.875,3.5,4.0,1.91,3.6,4.0,1.0,1.0,1.0,1.9,3.6,4.4,1.95,3.1,4.33,0,0,0,0,1.6011,0.3853,3.7617,0.2407,0.1203,0.0782,2.7714,1.1278,3.6631,0.407,0.1962,0.1021,3.2914,1.4715,3.6294,0.4471,0.2237,0.112,H
SP1,2011/12,05/05/2012,Ath Madrid,Malaga,H,210.0,121.3,37,37,2,1,2.0,3.5,3.6,1.0,1.0,1.0,1.91,3.5,3.8,1.95,3.6,3.6,1.85,3.5,4.0,1.9,3.4,3.6,1.91,3.6,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.909,3.5,3.8,2.0,3.6,3.6,1.0,1.0,1.0,2.05,3.6,3.75,2.1,3.2,3.6,0,0,0,0,1.6842,0.4372,3.7537,0.2596,0.1284,0.0797,2.7857,1.1338,3.6627,0.407,0.1938,0.1024,2.9357,1.229,3.653,0.4186,0.1999,0.1054,H
SP1,2011/12,05/05/2012,Barcelona,Espanol,H,618.2,81.2,37,37,4,0,1.13,8.0,19.0,1.0,1.0,1.0,1.12,8.0,15.0,1.11,9.0,17.5,1.14,7.5,15.0,1.15,6.5,12.0,1.17,7.5,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.111,7.0,17.0,1.13,8.0,19.0,1.0,1.0,1.0,1.12,10.0,29.0,1.14,7.0,21.0,0,0,0,0,1.0944,0.0615,3.805,0.0562,0.0292,0.0717,5.8929,3.2026,3.5274,0.5435,0.2827,0.1489,12.9643,8.5073,3.4012,0.6562,0.3587,0.1911,H
SP1,2011/12,05/05/2012,Granada,Real Madrid,A,60.6,539.2,37,37,1,2,7.5,5.0,1.36,1.0,1.0,1.0,8.5,4.75,1.33,8.5,5.0,1.33,9.5,5.0,1.3,7.3,4.5,1.35,9.0,5.0,1.3,1.0,1.0,1.0,1.0,1.0,1.0,9.0,4.75,1.333,8.0,5.0,1.36,1.0,1.0,1.0,9.0,5.4,1.36,8.0,4.8,1.36,0,0,0,0,6.3071,3.4056,3.5236,0.54,0.2714,0.1536,3.8,1.7812,3.6061,0.4687,0.2262,0.1212,1.2416,0.154,3.7958,0.124,0.0606,0.0728,A
SP1,2011/12,05/05/2012,Mallorca,Levante,H,62.2,40.25,37,37,1,0,1.91,3.4,4.0,1.0,1.0,1.0,1.95,3.5,3.6,1.87,3.5,4.0,1.9,3.5,3.8,1.9,3.4,3.6,1.95,3.5,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.909,3.4,4.0,1.91,3.5,4.0,1.0,1.0,1.0,1.9,3.75,4.3,1.91,3.3,4.2,0,0,0,0,1.6506,0.4119,3.7578,0.2496,0.1162,0.079,2.7679,1.1221,3.6639,0.4054,0.1927,0.102,3.0714,1.3274,3.6427,0.4322,0.2159,0.1079,H
SP1,2011/12,05/05/2012,Osasuna,Sociedad,H,44.4,74.7,37,37,1,0,1.8,3.5,4.5,1.0,1.0,1.0,1.8,3.6,4.0,1.83,3.5,4.2,1.8,3.5,4.25,1.8,3.4,4.0,1.8,3.6,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.5,4.333,1.8,3.6,4.5,1.0,1.0,1.0,1.9,3.6,4.4,1.91,3.3,4.2,0,0,0,0,1.5886,0.3739,3.7636,0.2354,0.1118,0.0779,2.7929,1.1367,3.6625,0.407,0.1924,0.1026,3.3131,1.4713,3.6304,0.4441,0.2156,0.1126,H
SP1,2011/12,05/05/2012,Sevilla,Vallecano,H,133.0,47.3,37,37,5,2,1.7,3.6,5.0,1.0,1.0,1.0,1.62,3.75,5.0,1.72,3.6,4.75,1.67,3.6,5.0,1.65,3.6,4.4,1.62,3.75,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.7,5.2,1.8,3.75,4.33,1.0,1.0,1.0,1.75,3.8,5.2,1.73,3.5,5.0,0,0,0,0,1.4936,0.3158,3.7726,0.2114,0.1052,0.0763,2.9036,1.2065,3.6553,0.4155,0.1962,0.1048,3.7771,1.7731,3.6062,0.4694,0.2299,0.1207,H
SP1,2011/12,05/05/2012,Sp Gijon,Betis,H,53.4,52.7,37,37,2,1,2.3,3.25,3.1,1.0,1.0,1.0,2.25,3.5,2.8,2.35,3.4,2.85,2.3,3.3,3.0,2.0,3.3,3.3,2.25,3.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.3,3.0,2.4,3.5,2.8,1.0,1.0,1.0,2.3,3.6,3.12,2.38,3.1,3.1,0,0,0,0,1.9164,0.5864,3.7311,0.306,0.15,0.0843,2.6893,1.0747,3.6689,0.3996,0.194,0.1004,2.4336,0.9155,3.687,0.3762,0.1857,0.0951,H
SP1,2011/12,05/05/2012,Valencia,Villarreal,H,181.0,137.0,37,37,1,0,1.57,4.2,4.5,1.0,1.0,1.0,1.55,4.0,5.5,1.55,4.0,5.75,1.53,4.0,6.0,1.55,4.0,4.8,1.53,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.533,4.0,6.0,1.57,4.0,6.0,1.0,1.0,1.0,1.6,4.2,6.0,1.57,3.75,6.0,0,0,0,0,1.3966,0.2515,3.7824,0.1801,0.0854,0.0748,3.1536,1.3657,3.6401,0.4331,0.2039,0.1096,4.325,2.1501,3.5795,0.4971,0.2493,0.1291,H
SP1,2011/12,05/05/2012,Zaragoza,Santander,H,61.0,42.6,37,37,2,1,1.33,5.0,9.0,1.0,1.0,1.0,1.36,4.5,7.5,1.33,4.75,9.25,1.36,4.5,8.25,1.37,4.3,7.2,1.33,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.333,4.75,9.0,1.36,4.8,9.0,1.0,1.0,1.0,1.33,5.25,11.5,1.36,4.8,8.0,0,0,0,0,1.2474,0.157,3.7954,0.1259,0.0601,0.0729,3.6893,1.7156,3.6106,0.465,0.2287,0.1192,6.4786,3.5992,3.5127,0.5556,0.2886,0.1548,H
SP1,2011/12,12/05/2012,Betis,Barcelona,D,52.7,618.2,38,38,2,2,7.5,5.5,1.33,1.0,1.0,1.0,7.0,4.75,1.36,7.75,5.0,1.35,8.0,5.0,1.33,7.3,4.5,1.35,8.5,5.0,1.33,1.0,1.0,1.0,1.0,1.0,1.0,9.0,5.2,1.3,7.5,5.25,1.36,1.0,1.0,1.0,9.0,5.75,1.33,9.0,5.0,1.33,0,0,0,0,6.0393,3.2457,3.5287,0.5374,0.2727,0.1508,3.925,1.8718,3.599,0.4769,0.2368,0.1231,1.2407,0.1529,3.7959,0.1233,0.0592,0.0728,A
SP1,2011/12,12/05/2012,Sociedad,Valencia,H,74.7,181.0,38,38,1,0,2.7,3.4,2.5,1.0,1.0,1.0,2.6,3.3,2.5,2.7,3.4,2.45,2.75,3.3,2.45,2.6,3.2,2.5,2.8,3.4,2.4,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.4,2.4,2.8,3.5,2.4,1.0,1.0,1.0,2.9,3.6,2.45,2.9,3.1,2.5,0,0,0,0,2.25,0.7951,3.7023,0.3534,0.1714,0.0912,2.6857,1.0723,3.6692,0.3993,0.1934,0.1003,2.0393,0.6582,3.7211,0.3228,0.1512,0.0868,A
SP1,2011/12,13/05/2012,Espanol,Sevilla,D,81.2,133.0,38,38,1,1,2.8,3.5,2.38,1.0,1.0,1.0,2.6,3.3,2.5,2.8,3.5,2.35,2.75,3.3,2.45,2.6,3.4,2.4,2.7,3.4,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.4,2.45,2.75,3.5,2.4,1.0,1.0,1.0,2.88,3.6,2.45,2.9,3.1,2.5,0,1,0,1,2.2486,0.7939,3.7025,0.3531,0.171,0.0912,2.7143,1.0901,3.6672,0.4016,0.194,0.1009,2.0271,0.651,3.722,0.3212,0.1519,0.0866,A
SP1,2011/12,13/05/2012,Getafe,Zaragoza,A,70.95,61.0,38,38,0,2,5.5,4.0,1.57,1.0,1.0,1.0,5.5,4.2,1.5,4.75,3.9,1.65,5.0,3.75,1.65,6.0,4.0,1.4,4.5,3.75,1.67,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.75,1.65,5.0,4.2,1.62,1.0,1.0,1.0,5.75,4.1,1.5,5.0,3.75,1.67,0,0,0,0,4.0,1.9342,3.5939,0.4835,0.2455,0.1242,3.1,1.3366,3.6424,0.4312,0.2097,0.1086,1.42,0.2758,3.7785,0.1942,0.1012,0.0752,A
SP1,2011/12,13/05/2012,Levante,Ath Bilbao,H,40.25,144.2,38,38,3,0,1.57,4.0,5.5,1.0,1.0,1.0,1.62,4.0,4.75,1.57,4.0,5.5,1.62,3.75,5.0,1.55,3.9,5.0,1.6,4.0,4.8,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.8,5.5,1.62,4.2,5.0,1.0,1.0,1.0,1.65,4.2,5.5,1.67,3.75,5.0,0,0,0,0,1.4336,0.2758,3.7787,0.1924,0.0934,0.0753,3.1143,1.3436,3.6419,0.4314,0.2079,0.1089,3.9679,1.8934,3.5979,0.4772,0.2338,0.1239,H
SP1,2011/12,13/05/2012,Malaga,Sp Gijon,H,121.3,53.4,38,38,1,0,1.3,5.5,9.0,1.0,1.0,1.0,1.29,5.0,9.0,1.3,5.5,8.5,1.3,5.25,8.5,1.3,5.5,7.0,1.36,5.0,7.5,1.0,1.0,1.0,1.0,1.0,1.0,1.3,5.5,8.5,1.33,5.25,9.0,1.0,1.0,1.0,1.3,6.0,10.0,1.33,5.0,9.0,0,0,0,0,1.2221,0.1416,3.7973,0.1158,0.0561,0.0726,4.1071,1.9814,3.5922,0.4824,0.236,0.1261,6.4286,3.4993,3.5194,0.5443,0.2746,0.1546,H
SP1,2011/12,13/05/2012,Real Madrid,Mallorca,H,539.2,62.2,38,38,4,1,1.2,7.0,11.0,1.0,1.0,1.0,1.2,6.5,10.0,1.2,6.5,12.0,1.2,6.5,11.0,1.2,5.5,12.0,1.2,6.5,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.181,7.0,12.0,1.2,6.5,13.0,1.0,1.0,1.0,1.2,8.0,13.0,1.22,6.0,12.0,0,0,0,0,1.1429,0.0907,3.8027,0.0794,0.0373,0.072,5.0,2.5843,3.5564,0.5169,0.2612,0.1386,8.7143,4.9343,3.4829,0.5662,0.2799,0.173,H
SP1,2011/12,13/05/2012,Santander,Osasuna,A,42.6,44.4,38,38,2,4,6.0,4.0,1.53,1.0,1.0,1.0,5.0,4.0,1.57,5.0,4.1,1.6,5.25,4.0,1.57,5.3,4.0,1.5,5.0,4.0,1.62,1.0,1.0,1.0,1.0,1.0,1.0,5.5,3.75,1.6,5.5,4.0,1.57,1.0,1.0,1.0,5.75,4.0,1.62,5.5,3.75,1.62,0,0,0,0,4.1286,1.997,3.591,0.4837,0.2384,0.1264,3.1143,1.3404,3.6424,0.4304,0.202,0.1089,1.4143,0.264,3.7805,0.1867,0.0912,0.0751,A
SP1,2011/12,13/05/2012,Vallecano,Granada,H,47.3,60.6,38,38,1,0,1.83,3.5,4.33,1.0,1.0,1.0,1.83,3.3,4.2,1.8,3.45,4.4,1.83,3.4,4.25,1.9,3.3,3.7,1.9,3.5,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.5,4.333,1.83,3.6,4.33,1.0,1.0,1.0,1.83,3.6,4.8,1.83,3.4,4.5,0,0,0,0,1.5986,0.3796,3.7628,0.2375,0.1121,0.0781,2.7536,1.1123,3.665,0.404,0.1924,0.1018,3.3459,1.5019,3.6272,0.4489,0.2227,0.1131,H
SP1,2011/12,13/05/2012,Villarreal,Ath Madrid,A,137.0,210.0,38,38,0,1,2.3,3.4,3.0,1.0,1.0,1.0,2.38,3.3,2.8,2.3,3.4,2.95,2.3,3.4,2.85,2.2,3.4,2.8,2.38,3.4,2.88,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.4,2.9,2.38,3.4,2.88,1.0,1.0,1.0,2.3,3.5,3.25,2.3,3.3,3.1,0,0,0,0,1.9386,0.5952,3.73,0.3071,0.1451,0.0847,2.7071,1.0807,3.6686,0.3992,0.1849,0.1008,2.3864,0.8842,3.6909,0.3705,0.1812,0.0941,H
SP1,2012/13,18/08/2012,Celta,Malaga,A,49.1,122.9,1,1,0,1,2.25,3.25,3.2,1.0,1.0,1.0,2.3,3.3,3.0,2.25,3.4,3.25,2.25,3.4,3.25,2.4,3.2,2.7,2.38,3.2,2.88,2.31,3.38,3.43,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.25,3.0,1.0,1.0,1.0,2.3,3.3,3.4,2.25,3.3,3.2,0,0,0,0,1.935,0.5935,3.7303,0.3067,0.1466,0.0847,2.6414,1.0399,3.673,0.3937,0.1853,0.0995,2.5221,0.9804,3.6787,0.3887,0.1971,0.0969,H
SP1,2012/13,18/08/2012,Mallorca,Espanol,H,47.1,64.1,1,1,2,1,2.0,3.3,3.8,1.0,1.0,1.0,2.05,3.25,3.6,2.0,3.3,4.1,2.0,3.3,4.1,2.1,3.2,3.2,2.1,3.25,3.3,2.0,3.56,4.17,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.25,3.75,1.0,1.0,1.0,2.0,3.5,4.1,2.05,3.25,3.8,0,0,0,0,1.7429,0.4713,3.7486,0.2704,0.1285,0.0808,2.6543,1.0505,3.6717,0.3958,0.1885,0.0997,2.9943,1.2909,3.6452,0.4311,0.2208,0.1063,H
SP1,2012/13,18/08/2012,Sevilla,Getafe,H,144.8,68.3,1,1,2,1,1.62,3.75,5.5,1.0,1.0,1.0,1.7,3.6,5.0,1.6,3.75,5.5,1.6,3.75,5.5,1.7,3.5,4.4,1.7,3.6,4.5,1.65,3.94,6.15,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.6,5.5,1.0,1.0,1.0,1.67,3.8,6.0,1.7,3.75,4.8,0,0,0,0,1.4721,0.3005,3.775,0.2041,0.0991,0.0759,2.9314,1.2258,3.6533,0.4182,0.1997,0.1053,4.0607,1.9932,3.5885,0.4909,0.2546,0.125,H
SP1,2012/13,19/08/2012,Ath Bilbao,Betis,A,119.85,66.2,1,1,3,5,1.83,3.5,4.2,1.0,1.0,1.0,1.83,3.5,4.2,1.85,3.5,4.1,1.85,3.5,4.1,1.8,3.4,4.0,1.85,3.5,4.2,1.89,3.77,4.41,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.5,4.5,1.0,1.0,1.0,1.87,3.7,4.33,1.91,3.5,4.0,0,0,1,1,1.6079,0.3853,3.7619,0.2396,0.1133,0.0783,2.8121,1.1495,3.6611,0.4088,0.1927,0.1029,3.2886,1.4536,3.6321,0.442,0.2125,0.1122,H
SP1,2012/13,19/08/2012,Barcelona,Sociedad,H,586.6,112.8,1,1,5,1,1.1,9.0,26.0,1.0,1.0,1.0,1.1,9.0,21.0,1.08,10.0,23.0,1.08,10.0,23.0,1.12,7.0,14.0,1.11,8.0,17.0,1.1,12.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,9.0,29.0,1.0,1.0,1.0,1.1,12.0,31.0,1.07,11.0,29.0,0,0,0,0,1.0686,0.045,3.8061,0.0421,0.022,0.0716,7.2143,4.1435,3.4922,0.5743,0.3076,0.1608,17.7143,11.5723,3.3806,0.6533,0.3594,0.2042,H
SP1,2012/13,19/08/2012,Levante,Ath Madrid,D,41.1,267.0,1,1,1,1,3.2,3.4,2.2,1.0,1.0,1.0,3.0,3.3,2.3,3.1,3.4,2.3,3.1,3.4,2.3,2.6,3.2,2.5,2.75,3.25,2.4,3.48,3.44,2.26,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.3,2.4,1.0,1.0,1.0,3.4,3.4,2.25,3.1,3.3,2.3,0,1,0,1,2.4807,0.9602,3.6807,0.3871,0.1989,0.096,2.6707,1.0586,3.6709,0.3964,0.1866,0.1001,1.9436,0.6009,3.7291,0.3092,0.1504,0.0848,A
SP1,2012/13,19/08/2012,Real Madrid,Valencia,D,582.4,172.9,1,1,1,1,1.25,6.0,10.0,1.0,1.0,1.0,1.25,5.5,11.0,1.26,5.75,9.75,1.26,5.75,9.75,1.25,5.0,10.0,1.25,5.5,9.5,1.27,6.52,12.44,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.8,12.0,1.0,1.0,1.0,1.25,6.5,12.0,1.25,5.5,10.0,0,0,0,0,1.1814,0.1149,3.8003,0.0972,0.0452,0.0722,4.4157,2.1925,3.5783,0.4965,0.2488,0.1307,7.8886,4.4474,3.492,0.5638,0.286,0.1671,H
SP1,2012/13,20/08/2012,La Coruna,Osasuna,H,45.6,46.4,1,1,2,0,2.0,3.4,3.75,1.0,1.0,1.0,2.0,3.3,3.6,1.95,3.4,3.8,1.95,3.4,3.8,2.2,3.2,3.0,2.1,3.25,3.3,2.04,3.49,4.11,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.3,3.5,1.0,1.0,1.0,2.05,3.4,4.0,2.1,3.25,3.6,0,0,0,0,1.7493,0.478,3.7474,0.2733,0.1344,0.0809,2.6707,1.0592,3.6708,0.3966,0.1879,0.1001,2.89,1.2237,3.6518,0.4234,0.2171,0.1043,H
