Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,B365D_Prob,BWD_Prob,B365A_Prob,BWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
SC0,28/09/2013,Hearts,Dundee United,D,3.1,3.4,2.25,2.9,3.3,2.2,2013/14,€5.15m,€10.65m,32.2581,34.4828,29.4118,30.303,44.4444,45.4545,A,33.3704,1.5731,29.8574,0.6302,44.9494,0.7142,ScotishPremierLeague
SC0,28/09/2013,Inverness C,Hibernian,H,1.83,3.75,4.0,1.83,3.4,3.8,2013/14,€5.80m,€9.58m,54.6448,54.6448,26.6667,29.4118,25.0,26.3158,H,54.6448,0.0,28.0392,1.9411,25.6579,0.9304,ScotishPremierLeague
SC0,28/09/2013,Kilmarnock,Celtic,A,8.0,5.25,1.33,6.75,4.75,1.35,2013/14,€9.60m,€68.53m,12.5,14.8148,19.0476,21.0526,75.188,74.0741,A,13.6574,1.6368,20.0501,1.4177,74.631,0.7876,ScotishPremierLeague
SC0,28/09/2013,Motherwell,Ross County,H,1.8,3.6,4.33,1.8,3.6,3.7,2013/14,€7.70m,€7.68m,55.5556,55.5556,27.7778,27.7778,23.0947,27.027,H,55.5556,0.0,27.7778,0.0,25.0609,2.7806,ScotishPremierLeague
SC0,28/09/2013,St Johnstone,Partick,D,2.05,3.5,3.4,1.85,3.5,3.7,2013/14,€10.13m,€6.63m,48.7805,54.0541,28.5714,28.5714,29.4118,27.027,H,51.4173,3.729,28.5714,0.0,28.2194,1.6863,ScotishPremierLeague
SC0,30/09/2013,St Mirren,Aberdeen,D,3.75,3.4,2.0,3.5,3.3,1.95,2013/14,€9.60m,€10.93m,26.6667,28.5714,29.4118,30.303,50.0,51.2821,A,27.619,1.3468,29.8574,0.6302,50.641,0.9066,ScotishPremierLeague
SC0,05/10/2013,Celtic,Motherwell,H,1.4,4.5,8.0,1.4,4.33,6.5,2013/14,€68.53m,€7.70m,71.4286,71.4286,22.2222,23.0947,12.5,15.3846,H,71.4286,0.0,22.6585,0.617,13.9423,2.0397,ScotishPremierLeague
SC0,05/10/2013,Dundee United,Kilmarnock,H,1.75,3.75,4.5,1.78,3.4,4.1,2013/14,€10.65m,€9.60m,57.1429,56.1798,26.6667,29.4118,22.2222,24.3902,H,56.6614,0.681,28.0392,1.9411,23.3062,1.533,ScotishPremierLeague
SC0,05/10/2013,Hearts,St Mirren,A,2.2,3.3,3.25,2.1,3.3,3.1,2013/14,€5.15m,€9.60m,45.4545,47.619,30.303,30.303,30.7692,32.2581,H,46.5368,1.5305,30.303,0.0,31.5136,1.0528,ScotishPremierLeague
SC0,05/10/2013,Ross County,Aberdeen,H,3.3,3.3,2.2,3.0,3.2,2.2,2013/14,€7.68m,€10.93m,30.303,33.3333,30.303,31.25,45.4545,45.4545,A,31.8182,2.1427,30.7765,0.6696,45.4545,0.0,ScotishPremierLeague
SC0,05/10/2013,St Johnstone,Inverness C,H,2.6,3.4,2.6,2.55,3.25,2.5,2013/14,€10.13m,€5.80m,38.4615,39.2157,29.4118,30.7692,38.4615,40.0,No Consensus,38.8386,0.5333,30.0905,0.9598,39.2308,1.0879,ScotishPremierLeague
SC0,07/10/2013,Partick,Hibernian,A,2.3,3.4,3.0,2.35,3.25,2.7,2013/14,€6.63m,€9.58m,43.4783,42.5532,29.4118,30.7692,33.3333,37.037,H,43.0157,0.6541,30.0905,0.9598,35.1852,2.6189,ScotishPremierLeague
SC0,19/10/2013,Aberdeen,Dundee United,H,2.2,3.25,3.25,2.1,3.25,3.2,2013/14,€10.93m,€10.65m,45.4545,47.619,30.7692,30.7692,30.7692,31.25,H,46.5368,1.5305,30.7692,0.0,31.0096,0.34,ScotishPremierLeague
SC0,19/10/2013,Hibernian,Celtic,D,7.5,5.0,1.36,6.5,4.33,1.4,2013/14,€9.58m,€68.53m,13.3333,15.3846,20.0,23.0947,73.5294,71.4286,A,14.359,1.4505,21.5474,2.1883,72.479,1.4855,ScotishPremierLeague
SC0,19/10/2013,Kilmarnock,Ross County,H,2.4,3.4,2.8,2.3,3.2,2.8,2013/14,€9.60m,€7.68m,41.6667,43.4783,29.4118,31.25,35.7143,35.7143,H,42.5725,1.281,30.3309,1.2998,35.7143,0.0,ScotishPremierLeague
SC0,19/10/2013,Motherwell,Hearts,H,1.7,3.5,5.25,1.7,3.6,4.33,2013/14,€7.70m,€5.15m,58.8235,58.8235,28.5714,27.7778,19.0476,23.0947,H,58.8235,0.0,28.1746,0.5612,21.0712,2.8617,ScotishPremierLeague
SC0,19/10/2013,St Mirren,St Johnstone,H,3.5,3.6,2.0,3.4,3.25,2.0,2013/14,€9.60m,€10.13m,28.5714,29.4118,27.7778,30.7692,50.0,50.0,A,28.9916,0.5943,29.2735,2.1152,50.0,0.0,ScotishPremierLeague
SC0,20/10/2013,Inverness C,Partick,A,1.83,3.6,4.2,1.83,3.3,4.0,2013/14,€5.80m,€6.63m,54.6448,54.6448,27.7778,30.303,23.8095,25.0,H,54.6448,0.0,29.0404,1.7856,24.4048,0.8418,ScotishPremierLeague
SC0,26/10/2013,Dundee United,St Mirren,H,1.65,3.75,5.25,1.67,3.5,4.6,2013/14,€10.65m,€9.60m,60.6061,59.8802,26.6667,28.5714,19.0476,21.7391,H,60.2432,0.5133,27.619,1.3468,20.3933,1.9032,ScotishPremierLeague
SC0,26/10/2013,Hibernian,Aberdeen,A,3.0,3.4,2.3,2.9,3.2,2.25,2013/14,€9.58m,€10.93m,33.3333,34.4828,29.4118,31.25,43.4783,44.4444,A,33.908,0.8128,30.3309,1.2998,43.9613,0.6831,ScotishPremierLeague
SC0,26/10/2013,Kilmarnock,Hearts,H,2.25,3.4,3.1,2.25,3.2,2.95,2013/14,€9.60m,€5.15m,44.4444,44.4444,29.4118,31.25,32.2581,33.8983,H,44.4444,0.0,30.3309,1.2998,33.0782,1.1598,ScotishPremierLeague
SC0,27/10/2013,Partick,Celtic,A,7.0,5.25,1.36,7.25,4.75,1.33,2013/14,€6.63m,€68.53m,14.2857,13.7931,19.0476,21.0526,73.5294,75.188,A,14.0394,0.3483,20.0501,1.4177,74.3587,1.1728,ScotishPremierLeague
SC0,27/10/2013,St Johnstone,Motherwell,H,2.5,3.3,2.75,2.5,3.2,2.55,2013/14,€10.13m,€7.70m,40.0,40.0,30.303,31.25,36.3636,39.2157,H,40.0,0.0,30.7765,0.6696,37.7896,2.0167,ScotishPremierLeague
SC0,02/11/2013,Celtic,Dundee United,D,1.33,4.6,10.0,1.3,5.0,7.75,2013/14,€68.53m,€10.65m,75.188,76.9231,21.7391,20.0,10.0,12.9032,H,76.0556,1.2269,20.8696,1.2297,11.4516,2.0529,ScotishPremierLeague
SC0,02/11/2013,Hearts,St Johnstone,A,3.2,3.3,2.1,3.1,3.25,2.15,2013/14,€5.15m,€10.13m,31.25,32.2581,30.303,30.7692,47.619,46.5116,A,31.754,0.7128,30.5361,0.3297,47.0653,0.7831,ScotishPremierLeague
SC0,02/11/2013,Inverness C,Kilmarnock,H,1.7,3.75,4.75,1.72,3.4,4.4,2013/14,€5.80m,€9.60m,58.8235,58.1395,26.6667,29.4118,21.0526,22.7273,H,58.4815,0.4837,28.0392,1.9411,21.89,1.1842,ScotishPremierLeague
SC0,03/11/2013,Motherwell,Hibernian,H,1.8,3.5,4.5,1.75,3.4,4.2,2013/14,€7.70m,€9.58m,55.5556,57.1429,28.5714,29.4118,22.2222,23.8095,H,56.3492,1.1224,28.9916,0.5943,23.0158,1.1224,ScotishPremierLeague
SC0,04/11/2013,Aberdeen,Partick,H,1.83,3.6,4.2,1.83,3.4,3.9,2013/14,€10.93m,€6.63m,54.6448,54.6448,27.7778,29.4118,23.8095,25.641,H,54.6448,0.0,28.5948,1.1554,24.7252,1.2951,ScotishPremierLeague
SC0,09/11/2013,Aberdeen,Hearts,A,1.5,4.0,7.0,1.55,3.9,5.0,2013/14,€10.93m,€5.15m,66.6667,64.5161,25.0,25.641,14.2857,20.0,H,65.5914,1.5207,25.3205,0.4533,17.1428,4.0406,ScotishPremierLeague
SC0,09/11/2013,Hibernian,Inverness C,A,3.1,3.4,2.25,2.75,3.4,2.25,2013/14,€9.58m,€5.80m,32.2581,36.3636,29.4118,29.4118,44.4444,44.4444,A,34.3108,2.903,29.4118,0.0,44.4444,0.0,ScotishPremierLeague
SC0,09/11/2013,Motherwell,Dundee United,A,2.4,3.2,3.0,2.2,3.2,3.0,2013/14,€7.70m,€10.65m,41.6667,45.4545,31.25,31.25,33.3333,33.3333,H,43.5606,2.6784,31.25,0.0,33.3333,0.0,ScotishPremierLeague
SC0,09/11/2013,Partick,St Mirren,A,1.95,3.5,3.8,2.0,3.3,3.4,2013/14,€6.63m,€9.60m,51.2821,50.0,28.5714,30.303,26.3158,29.4118,H,50.641,0.9066,29.4372,1.2244,27.8638,2.1892,ScotishPremierLeague
SC0,09/11/2013,Ross County,Celtic,A,9.0,5.0,1.33,6.75,4.6,1.36,2013/14,€7.68m,€68.53m,11.1111,14.8148,20.0,21.7391,75.188,73.5294,A,12.963,2.6189,20.8696,1.2297,74.3587,1.1728,ScotishPremierLeague
SC0,09/11/2013,St Johnstone,Kilmarnock,H,1.8,3.5,4.5,1.8,3.5,3.9,2013/14,€10.13m,€9.60m,55.5556,55.5556,28.5714,28.5714,22.2222,25.641,H,55.5556,0.0,28.5714,0.0,23.9316,2.4175,ScotishPremierLeague
SC0,17/11/2013,St Mirren,Ross County,H,2.2,3.5,3.1,2.25,3.25,2.85,2013/14,€9.60m,€7.68m,45.4545,44.4444,28.5714,30.7692,32.2581,35.0877,H,44.9494,0.7142,29.6703,1.5541,33.6729,2.0008,ScotishPremierLeague
SC0,23/11/2013,Celtic,Aberdeen,H,1.44,4.33,7.0,1.4,4.25,6.75,2013/14,€68.53m,€10.93m,69.4444,71.4286,23.0947,23.5294,14.2857,14.8148,H,70.4365,1.403,23.312,0.3074,14.5502,0.3741,ScotishPremierLeague
SC0,23/11/2013,Dundee United,Partick,H,1.67,3.8,5.0,1.65,3.6,4.6,2013/14,€10.65m,€6.63m,59.8802,60.6061,26.3158,27.7778,20.0,21.7391,H,60.2432,0.5133,27.0468,1.0338,20.8696,1.2297,ScotishPremierLeague
SC0,23/11/2013,Hearts,Ross County,D,2.15,3.4,3.3,2.1,3.2,3.2,2013/14,€5.15m,€7.68m,46.5116,47.619,29.4118,31.25,30.303,31.25,H,47.0653,0.7831,30.3309,1.2998,30.7765,0.6696,ScotishPremierLeague
SC0,23/11/2013,Inverness C,St Johnstone,H,2.2,3.3,3.25,2.1,3.2,3.25,2013/14,€5.80m,€10.13m,45.4545,47.619,30.303,31.25,30.7692,30.7692,H,46.5368,1.5305,30.7765,0.6696,30.7692,0.0,ScotishPremierLeague
SC0,23/11/2013,Kilmarnock,Motherwell,A,3.2,3.4,2.2,3.0,3.2,2.2,2013/14,€9.60m,€7.70m,31.25,33.3333,29.4118,31.25,45.4545,45.4545,A,32.2917,1.4731,30.3309,1.2998,45.4545,0.0,ScotishPremierLeague
SC0,23/11/2013,St Mirren,Hibernian,D,2.38,3.3,2.9,2.5,3.2,2.55,2013/14,€9.60m,€9.58m,42.0168,40.0,30.303,31.25,34.4828,39.2157,H,41.0084,1.4261,30.7765,0.6696,36.8492,3.3467,ScotishPremierLeague
SC0,06/12/2013,Motherwell,Celtic,A,8.0,4.5,1.4,7.0,4.1,1.4,2013/14,€7.70m,€68.53m,12.5,14.2857,22.2222,24.3902,71.4286,71.4286,A,13.3928,1.2627,23.3062,1.533,71.4286,0.0,ScotishPremierLeague
SC0,07/12/2013,Dundee United,Hearts,H,1.44,4.33,7.0,1.42,4.0,6.75,2013/14,€10.65m,€5.15m,69.4444,70.4225,23.0947,25.0,14.2857,14.8148,H,69.9334,0.6916,24.0474,1.3473,14.5502,0.3741,ScotishPremierLeague
SC0,07/12/2013,Hibernian,Partick,D,2.1,3.4,3.4,1.95,3.4,3.4,2013/14,€9.58m,€6.63m,47.619,51.2821,29.4118,29.4118,29.4118,29.4118,H,49.4506,2.5902,29.4118,0.0,29.4118,0.0,ScotishPremierLeague
SC0,07/12/2013,Ross County,Kilmarnock,A,2.5,3.3,2.75,2.5,3.2,2.6,2013/14,€7.68m,€9.60m,40.0,40.0,30.303,31.25,36.3636,38.4615,H,40.0,0.0,30.7765,0.6696,37.4125,1.4834,ScotishPremierLeague
SC0,07/12/2013,St Johnstone,Aberdeen,A,2.55,3.25,2.75,2.55,3.25,2.5,2013/14,€10.13m,€10.93m,39.2157,39.2157,30.7692,30.7692,36.3636,40.0,H,39.2157,0.0,30.7692,0.0,38.1818,2.5713,ScotishPremierLeague
SC0,07/12/2013,St Mirren,Inverness C,D,3.5,3.3,2.1,3.25,3.25,2.05,2013/14,€9.60m,€5.80m,28.5714,30.7692,30.303,30.7692,47.619,48.7805,A,29.6703,1.5541,30.5361,0.3297,48.1998,0.8213,ScotishPremierLeague
SC0,14/12/2013,Aberdeen,St Mirren,H,1.65,3.75,5.25,1.6,3.7,5.0,2013/14,€10.93m,€9.60m,60.6061,62.5,26.6667,27.027,19.0476,20.0,H,61.553,1.3392,26.8468,0.2548,19.5238,0.6734,ScotishPremierLeague
SC0,14/12/2013,Celtic,Hibernian,H,1.2,6.0,15.0,1.2,5.75,10.5,2013/14,€68.53m,€9.58m,83.3333,83.3333,16.6667,17.3913,6.6667,9.5238,H,83.3333,0.0,17.029,0.5124,8.0952,2.0203,ScotishPremierLeague
SC0,14/12/2013,Hearts,Inverness C,A,4.1,3.6,1.85,3.75,3.3,1.87,2013/14,€5.15m,€5.80m,24.3902,26.6667,27.7778,30.303,54.0541,53.4759,A,25.5284,1.6097,29.0404,1.7856,53.765,0.4088,ScotishPremierLeague
SC0,14/12/2013,Kilmarnock,Dundee United,A,4.33,3.6,1.8,4.1,3.4,1.78,2013/14,€9.60m,€10.65m,23.0947,24.3902,27.7778,29.4118,55.5556,56.1798,A,23.7424,0.9161,28.5948,1.1554,55.8677,0.4414,ScotishPremierLeague
SC0,14/12/2013,Ross County,Motherwell,A,2.9,3.3,2.4,2.8,3.2,2.3,2013/14,€7.68m,€7.70m,34.4828,35.7143,30.303,31.25,41.6667,43.4783,A,35.0986,0.8708,30.7765,0.6696,42.5725,1.281,ScotishPremierLeague
SC0,21/12/2013,Celtic,Hearts,H,1.11,9.0,21.0,1.12,8.5,11.5,2013/14,€68.53m,€5.15m,90.0901,89.2857,11.1111,11.7647,4.7619,8.6957,H,89.6879,0.5688,11.4379,0.4622,6.7288,2.7816,ScotishPremierLeague
SC0,21/12/2013,Dundee United,Ross County,H,1.36,4.75,8.0,1.4,4.5,6.25,2013/14,€10.65m,€7.68m,73.5294,71.4286,21.0526,22.2222,12.5,16.0,H,72.479,1.4855,21.6374,0.827,14.25,2.4749,ScotishPremierLeague
SC0,21/12/2013,Hibernian,St Johnstone,D,2.75,3.5,2.4,2.55,3.25,2.5,2013/14,€9.58m,€10.13m,36.3636,39.2157,28.5714,30.7692,41.6667,40.0,A,37.7896,2.0167,29.6703,1.5541,40.8333,1.1785,ScotishPremierLeague
SC0,21/12/2013,Inverness C,Aberdeen,A,2.5,3.3,2.75,2.45,3.25,2.6,2013/14,€5.80m,€10.93m,40.0,40.8163,30.303,30.7692,36.3636,38.4615,H,40.4082,0.5772,30.5361,0.3297,37.4125,1.4834,ScotishPremierLeague
SC0,21/12/2013,Kilmarnock,Partick,H,2.45,3.4,2.75,2.35,3.2,2.75,2013/14,€9.60m,€6.63m,40.8163,42.5532,29.4118,31.25,36.3636,36.3636,H,41.6847,1.2282,30.3309,1.2998,36.3636,0.0,ScotishPremierLeague
SC0,21/12/2013,Motherwell,St Mirren,H,1.95,3.5,3.75,2.0,3.5,3.2,2013/14,€7.70m,€9.60m,51.2821,50.0,28.5714,28.5714,26.6667,31.25,H,50.641,0.9066,28.5714,0.0,28.9584,3.2409,ScotishPremierLeague
SC0,26/12/2013,Aberdeen,Motherwell,A,1.8,3.6,4.33,1.8,3.4,4.0,2013/14,€10.93m,€7.70m,55.5556,55.5556,27.7778,29.4118,23.0947,25.0,H,55.5556,0.0,28.5948,1.1554,24.0474,1.3473,ScotishPremierLeague
SC0,26/12/2013,Hearts,Kilmarnock,A,3.1,3.4,2.25,2.9,3.1,2.3,2013/14,€5.15m,€9.60m,32.2581,34.4828,29.4118,32.2581,44.4444,43.4783,A,33.3704,1.5731,30.835,2.0126,43.9613,0.6831,ScotishPremierLeague
SC0,26/12/2013,Partick,Inverness C,D,3.0,3.5,2.25,3.0,3.2,2.2,2013/14,€6.63m,€5.80m,33.3333,33.3333,28.5714,31.25,44.4444,45.4545,A,33.3333,0.0,29.9107,1.8941,44.9494,0.7142,ScotishPremierLeague
SC0,26/12/2013,Ross County,Hibernian,A,2.63,3.5,2.5,2.5,3.2,2.6,2013/14,€7.68m,€9.58m,38.0228,40.0,28.5714,31.25,40.0,38.4615,A,39.0114,1.3981,29.9107,1.8941,39.2308,1.0879,ScotishPremierLeague
SC0,26/12/2013,St Johnstone,Celtic,A,6.5,4.75,1.44,6.5,4.33,1.4,2013/14,€10.13m,€68.53m,15.3846,15.3846,21.0526,23.0947,69.4444,71.4286,A,15.3846,0.0,22.0736,1.444,70.4365,1.403,ScotishPremierLeague
SC0,26/12/2013,St Mirren,Dundee United,H,4.2,3.8,1.75,4.33,3.2,1.8,2013/14,€9.60m,€10.65m,23.8095,23.0947,26.3158,31.25,57.1429,55.5556,A,23.4521,0.5054,28.7829,3.489,56.3492,1.1224,ScotishPremierLeague
SC0,29/12/2013,Aberdeen,Ross County,H,1.4,4.33,8.5,1.44,4.2,6.0,2013/14,€10.93m,€7.68m,71.4286,69.4444,23.0947,23.8095,11.7647,16.6667,H,70.4365,1.403,23.4521,0.5054,14.2157,3.4662,ScotishPremierLeague
SC0,29/12/2013,Hibernian,Kilmarnock,H,2.1,3.3,3.5,2.0,3.25,3.4,2013/14,€9.58m,€9.60m,47.619,50.0,30.303,30.7692,28.5714,29.4118,H,48.8095,1.6836,30.5361,0.3297,28.9916,0.5943,ScotishPremierLeague
SC0,29/12/2013,Inverness C,Celtic,A,6.5,4.5,1.44,6.25,4.33,1.42,2013/14,€5.80m,€68.53m,15.3846,16.0,22.2222,23.0947,69.4444,70.4225,A,15.6923,0.4352,22.6585,0.617,69.9334,0.6916,ScotishPremierLeague
SC0,29/12/2013,Partick,Motherwell,A,3.1,3.5,2.2,3.0,3.2,2.2,2013/14,€6.63m,€7.70m,32.2581,33.3333,28.5714,31.25,45.4545,45.4545,A,32.7957,0.7603,29.9107,1.8941,45.4545,0.0,ScotishPremierLeague
SC0,29/12/2013,St Johnstone,Dundee United,H,3.0,3.5,2.25,2.75,3.3,2.3,2013/14,€10.13m,€10.65m,33.3333,36.3636,28.5714,30.303,44.4444,43.4783,A,34.8484,2.1427,29.4372,1.2244,43.9613,0.6831,ScotishPremierLeague
SC0,29/12/2013,St Mirren,Hearts,D,1.65,3.8,5.25,1.65,3.6,4.6,2013/14,€9.60m,€5.15m,60.6061,60.6061,26.3158,27.7778,19.0476,21.7391,H,60.6061,0.0,27.0468,1.0338,20.3933,1.9032,ScotishPremierLeague
SC0,01/01/2014,Celtic,Partick,H,1.14,7.5,19.0,1.14,7.0,12.5,2013/14,€68.53m,€6.63m,87.7193,87.7193,13.3333,14.2857,5.2632,8.0,H,87.7193,0.0,13.8095,0.6734,6.6316,1.9352,ScotishPremierLeague
SC0,01/01/2014,Dundee United,Aberdeen,A,2.15,3.4,3.25,2.2,3.25,2.95,2013/14,€10.65m,€10.93m,46.5116,45.4545,29.4118,30.7692,30.7692,33.8983,H,45.9831,0.7475,30.0905,0.9598,32.3338,2.2126,ScotishPremierLeague
SC0,01/01/2014,Inverness C,Ross County,A,1.53,3.9,6.5,1.5,4.0,5.5,2013/14,€5.80m,€7.68m,65.3595,66.6667,25.641,25.0,15.3846,18.1818,H,66.0131,0.9243,25.3205,0.4533,16.7832,1.9779,ScotishPremierLeague
SC0,01/01/2014,Motherwell,St Johnstone,H,2.2,3.4,3.2,2.1,3.3,3.1,2013/14,€7.70m,€10.13m,45.4545,47.619,29.4118,30.303,31.25,32.2581,H,46.5368,1.5305,29.8574,0.6302,31.754,0.7128,ScotishPremierLeague
SC0,02/01/2014,Hibernian,Hearts,H,1.7,3.6,5.0,1.7,3.4,4.5,2013/14,€9.58m,€5.15m,58.8235,58.8235,27.7778,29.4118,20.0,22.2222,H,58.8235,0.0,28.5948,1.1554,21.1111,1.5713,ScotishPremierLeague
SC0,02/01/2014,Kilmarnock,St Mirren,H,2.2,3.3,3.25,2.1,3.2,3.2,2013/14,€9.60m,€9.60m,45.4545,47.619,30.303,31.25,30.7692,31.25,H,46.5368,1.5305,30.7765,0.6696,31.0096,0.34,ScotishPremierLeague
SC0,04/01/2014,Ross County,St Johnstone,H,3.3,3.3,2.2,3.1,3.1,2.2,2013/14,€7.68m,€10.13m,30.303,32.2581,30.303,32.2581,45.4545,45.4545,A,31.2806,1.3825,31.2806,1.3825,45.4545,0.0,ScotishPremierLeague
SC0,05/01/2014,Dundee United,Hibernian,D,1.91,3.4,4.0,1.78,3.6,3.9,2013/14,€10.65m,€9.58m,52.356,56.1798,29.4118,27.7778,25.0,25.641,H,54.2679,2.7038,28.5948,1.1554,25.3205,0.4533,ScotishPremierLeague
SC0,05/01/2014,Hearts,Partick,A,3.2,3.3,2.25,3.0,3.2,2.2,2013/14,€5.15m,€6.63m,31.25,33.3333,30.303,31.25,44.4444,45.4545,A,32.2917,1.4731,30.7765,0.6696,44.9494,0.7142,ScotishPremierLeague
SC0,05/01/2014,Kilmarnock,Aberdeen,A,3.75,3.4,2.0,3.7,3.3,1.9,2013/14,€9.60m,€10.93m,26.6667,27.027,29.4118,30.303,50.0,52.6316,A,26.8468,0.2548,29.8574,0.6302,51.3158,1.8608,ScotishPremierLeague
SC0,05/01/2014,St Mirren,Celtic,A,12.0,5.0,1.29,8.0,4.5,1.33,2013/14,€9.60m,€68.53m,8.3333,12.5,20.0,22.2222,77.5194,75.188,A,10.4166,2.9463,21.1111,1.5713,76.3537,1.6485,ScotishPremierLeague
SC0,10/01/2014,Aberdeen,Hibernian,H,1.73,3.6,4.75,1.75,3.5,4.1,2013/14,€10.93m,€9.58m,57.8035,57.1429,27.7778,28.5714,21.0526,24.3902,H,57.4732,0.4671,28.1746,0.5612,22.7214,2.36,ScotishPremierLeague
SC0,11/01/2014,Hearts,Motherwell,A,7.0,4.33,1.44,5.75,4.2,1.45,2013/14,€5.15m,€7.70m,14.2857,17.3913,23.0947,23.8095,69.4444,68.9655,A,15.8385,2.196,23.4521,0.5054,69.205,0.3386,ScotishPremierLeague
SC0,11/01/2014,Partick,Ross County,D,2.05,3.3,3.6,1.95,3.5,3.3,2013/14,€6.63m,€7.68m,48.7805,51.2821,30.303,28.5714,27.7778,30.303,H,50.0313,1.7689,29.4372,1.2244,29.0404,1.7856,ScotishPremierLeague
SC0,11/01/2014,St Johnstone,St Mirren,H,1.8,3.5,4.5,1.85,3.4,3.75,2013/14,€10.13m,€9.60m,55.5556,54.0541,28.5714,29.4118,22.2222,26.6667,H,54.8048,1.0617,28.9916,0.5943,24.4444,3.1427,ScotishPremierLeague
SC0,12/01/2014,Inverness C,Dundee United,D,2.5,3.3,2.75,2.3,3.2,2.8,2013/14,€5.80m,€10.65m,40.0,43.4783,30.303,31.25,36.3636,35.7143,H,41.7391,2.4595,30.7765,0.6696,36.039,0.4591,ScotishPremierLeague
SC0,18/01/2014,Aberdeen,Inverness C,A,1.85,3.4,4.33,1.8,3.5,3.9,2013/14,€10.93m,€5.80m,54.0541,55.5556,29.4118,28.5714,23.0947,25.641,H,54.8048,1.0617,28.9916,0.5943,24.3678,1.8005,ScotishPremierLeague
SC0,18/01/2014,Celtic,Motherwell,H,1.3,5.5,8.5,1.3,4.75,8.0,2013/14,€68.53m,€7.70m,76.9231,76.9231,18.1818,21.0526,11.7647,12.5,H,76.9231,0.0,19.6172,2.03,12.1323,0.5199,ScotishPremierLeague
SC0,18/01/2014,Hibernian,St Mirren,A,1.75,3.6,4.6,1.75,3.5,4.1,2013/14,€9.58m,€9.60m,57.1429,57.1429,27.7778,28.5714,21.7391,24.3902,H,57.1429,0.0,28.1746,0.5612,23.0646,1.8746,ScotishPremierLeague
SC0,18/01/2014,Partick,Kilmarnock,D,2.38,3.4,2.88,2.35,3.0,2.95,2013/14,€6.63m,€9.60m,42.0168,42.5532,29.4118,33.3333,34.7222,33.8983,H,42.285,0.3793,31.3726,2.7729,34.3102,0.5826,ScotishPremierLeague
SC0,18/01/2014,Ross County,Dundee United,H,3.4,3.4,2.1,3.25,3.2,2.1,2013/14,€7.68m,€10.65m,29.4118,30.7692,29.4118,31.25,47.619,47.619,A,30.0905,0.9598,30.3309,1.2998,47.619,0.0,ScotishPremierLeague
SC0,18/01/2014,St Johnstone,Hearts,D,1.33,5.0,9.0,1.33,4.6,7.75,2013/14,€10.13m,€5.15m,75.188,75.188,20.0,21.7391,11.1111,12.9032,H,75.188,0.0,20.8696,1.2297,12.0072,1.2672,ScotishPremierLeague
SC0,21/01/2014,Partick,St Johnstone,A,2.7,3.4,2.5,2.75,3.2,2.35,2013/14,€6.63m,€10.13m,37.037,36.3636,29.4118,31.25,40.0,42.5532,A,36.7003,0.4762,30.3309,1.2998,41.2766,1.8054,ScotishPremierLeague
SC0,25/01/2014,Kilmarnock,Inverness C,H,3.1,3.4,2.25,2.85,3.2,2.3,2013/14,€9.60m,€5.80m,32.2581,35.0877,29.4118,31.25,44.4444,43.4783,A,33.6729,2.0008,30.3309,1.2998,43.9613,0.6831,ScotishPremierLeague
SC0,25/01/2014,Motherwell,Aberdeen,D,2.8,3.3,2.5,2.55,3.25,2.5,2013/14,€7.70m,€10.93m,35.7143,39.2157,30.303,30.7692,40.0,40.0,A,37.465,2.4759,30.5361,0.3297,40.0,0.0,ScotishPremierLeague
SC0,25/01/2014,Ross County,Hearts,A,1.57,4.0,5.5,1.5,4.0,5.5,2013/14,€7.68m,€5.15m,63.6943,66.6667,25.0,25.0,18.1818,18.1818,H,65.1805,2.1018,25.0,0.0,18.1818,0.0,ScotishPremierLeague
SC0,25/01/2014,St Mirren,Partick,D,2.3,3.3,3.1,2.2,3.2,3.0,2013/14,€9.60m,€6.63m,43.4783,45.4545,30.303,31.25,32.2581,33.3333,H,44.4664,1.3974,30.7765,0.6696,32.7957,0.7603,ScotishPremierLeague
SC0,26/01/2014,Hibernian,Celtic,A,7.5,5.0,1.36,7.0,4.75,1.33,2013/14,€9.58m,€68.53m,13.3333,14.2857,20.0,21.0526,73.5294,75.188,A,13.8095,0.6734,20.5263,0.7443,74.3587,1.1728,ScotishPremierLeague
SC0,29/01/2014,Celtic,Kilmarnock,H,1.17,7.5,13.0,1.19,6.25,10.5,2013/14,€68.53m,€9.60m,85.4701,84.0336,13.3333,16.0,7.6923,9.5238,H,84.7518,1.0158,14.6666,1.8856,8.608,1.2951,ScotishPremierLeague
SC0,29/01/2014,Hearts,St Mirren,H,3.0,3.5,2.25,2.9,3.2,2.25,2013/14,€5.15m,€9.60m,33.3333,34.4828,28.5714,31.25,44.4444,44.4444,A,33.908,0.8128,29.9107,1.8941,44.4444,0.0,ScotishPremierLeague
SC0,01/02/2014,Kilmarnock,Ross County,D,2.25,3.3,3.2,2.1,3.2,3.2,2013/14,€9.60m,€7.68m,44.4444,47.619,30.303,31.25,31.25,31.25,H,46.0317,2.2448,30.7765,0.6696,31.25,0.0,ScotishPremierLeague
