Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI
E0,15/05/2022,Tottenham,Burnley,H,1.33,5.25,9.0,1.34,5.25,9.0,2021/22,€689.35m,€137.85m,1.34,5.53,9.3,1.32,5.75,10.72,1.3,5.5,9.5,1.335,0.0050000000000000044,0.9999898813392405,0.0037453183520599286,0.001872659176029856,0.5000070137047792,5.25,0.0,1.0,0.0,0.0,0.5,9.0,0.0,1.0,0.0,0.0,0.5
E0,15/05/2022,Aston Villa,Crystal Palace,D,2.0,3.5,3.75,2.05,3.5,3.5,2021/22,€487.75m,€271.05m,2.09,3.56,3.72,1.87,3.63,4.57,1.8,3.5,4.5,2.025,0.02499999999999991,0.9998900524545516,0.012345679012345635,0.006172839506172867,0.500076207895138,3.5,0.0,1.0,0.0,0.0,0.5,3.625,0.125,0.9991421039919088,0.034482758620689655,0.01724137931034475,0.5005945303210463
E0,15/05/2022,Leeds,Brighton,D,2.62,3.5,2.62,2.6,3.4,2.6,2021/22,€299.45m,€318.00m,2.75,3.56,2.62,2.73,3.45,2.73,2.62,3.4,2.62,2.6100000000000003,0.010000000000000009,0.9999894107648843,0.0038314176245210756,0.0019157088122607746,0.5000073398805067,3.45,0.050000000000000044,0.9998484829291058,0.014492753623188418,0.007246376811594235,0.5001050199537913,2.6100000000000003,0.010000000000000009,0.9999894107648843,0.0038314176245210756,0.0019157088122607746,0.5000073398805067
E0,15/05/2022,Watford,Leicester,A,3.8,3.5,1.95,3.5,3.6,2.0,2021/22,€156.20m,€526.55m,3.7,3.8,2.02,5.54,4.01,1.67,5.5,4.0,1.65,3.65,0.1499999999999999,0.998781393072756,0.04109589041095888,0.020547945205479312,0.5008444361043347,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116,1.975,0.025000000000000022,0.9998844148717587,0.012658227848101276,0.006329113924050667,0.5000801153661273
E0,15/05/2022,West Ham,Man City,D,7.5,5.0,1.4,7.75,5.0,1.38,2021/22,€354.90m,€1.00bn,8.28,5.28,1.39,8.32,5.43,1.39,7.5,5.0,1.4,7.625,0.125,0.9998061328047111,0.01639344262295082,0.008196721311475308,0.5001343724805161,5.0,0.0,1.0,0.0,0.0,0.5,1.39,0.010000000000000009,0.999962664782203,0.007194244604316554,0.003597122302158029,0.5000258785777133
E0,15/05/2022,Wolves,Norwich,D,1.45,4.75,6.5,1.46,4.4,7.0,2021/22,€376.95m,€163.20m,1.49,4.56,7.12,1.57,4.44,5.9,1.55,4.5,5.75,1.455,0.0050000000000000044,0.9999914815727238,0.003436426116838491,0.0017182130584192379,0.5000059045122283,4.575,0.17499999999999982,0.9989442905708064,0.03825136612021854,0.0191256830601092,0.5007315835050316,6.75,0.25,0.9990102708804813,0.037037037037037035,0.0185185185185186,0.5006858710562414
E0,15/05/2022,Everton,Brentford,A,2.05,3.6,3.5,2.1,3.5,3.4,2021/22,€479.05m,€273.30m,2.13,3.62,3.55,1.93,3.64,4.32,1.85,3.5,4.2,2.075,0.025000000000000133,0.9998952874186193,0.0120481927710844,0.006024096385542244,0.5000725794745245,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116,3.45,0.050000000000000044,0.9998484829291058,0.014492753623188418,0.007246376811594235,0.5001050199537913
E0,16/05/2022,Newcastle,Arsenal,H,4.33,3.6,1.83,4.0,3.6,1.87,2021/22,€313.90m,€613.05m,4.31,3.72,1.89,4.31,3.85,1.81,4.2,3.75,1.83,4.165,0.16500000000000004,0.9988676098714759,0.039615846338535425,0.019807923169267605,0.5007847076405593,3.6,0.0,1.0,0.0,0.0,0.5,1.85,0.020000000000000018,0.999915691854237,0.01081081081081082,0.00540540540540535,0.5000584368151937
E0,17/05/2022,Southampton,Liverpool,A,7.5,5.5,1.33,7.75,5.25,1.36,2021/22,€274.30m,€918.90m,8.15,5.53,1.38,6.93,5.24,1.45,6.5,5.0,1.44,7.625,0.125,0.9998061328047111,0.01639344262295082,0.008196721311475308,0.5001343724805161,5.375,0.125,0.9996098363678071,0.023255813953488372,0.011627906976744207,0.5002704164413196,1.3450000000000002,0.015000000000000013,0.9999102795391358,0.011152416356877332,0.005576208178438735,0.5000621881952987
E0,19/05/2022,Everton,Crystal Palace,H,1.9,3.4,4.33,1.93,3.4,4.0,2021/22,€479.05m,€271.05m,1.98,3.46,4.25,1.9,3.54,4.64,1.85,3.5,4.33,1.915,0.015000000000000013,0.9999557417797363,0.007832898172323766,0.003916449086161844,0.500030677146889,3.4,0.0,1.0,0.0,0.0,0.5,4.165,0.16500000000000004,0.9988676098714759,0.039615846338535425,0.019807923169267605,0.5007847076405593
E0,19/05/2022,Aston Villa,Burnley,D,2.05,3.5,3.6,1.98,3.5,3.7,2021/22,€487.75m,€137.85m,2.07,3.59,3.75,2.04,3.46,4.1,1.95,3.5,3.8,2.0149999999999997,0.03499999999999992,0.9997823531572995,0.017369727047146365,0.008684863523573005,0.500150853708846,3.5,0.0,1.0,0.0,0.0,0.5,3.6500000000000004,0.050000000000000044,0.9998646331239297,0.013698630136986313,0.006849315068493178,0.5000938262338149
E0,19/05/2022,Chelsea,Leicester,D,1.4,4.75,8.0,1.38,4.75,8.5,2021/22,€914.50m,€526.55m,1.39,4.97,9.07,1.44,4.87,7.49,1.4,4.75,8.0,1.39,0.010000000000000009,0.999962664782203,0.007194244604316554,0.003597122302158029,0.5000258785777133,4.75,0.0,1.0,0.0,0.0,0.5,8.25,0.25,0.9993375041688846,0.030303030303030304,0.015151515151515138,0.5004591368227732
E0,22/05/2022,Arsenal,Everton,H,1.36,4.75,9.0,1.38,5.0,7.75,2021/22,€613.05m,€479.05m,1.37,5.13,9.24,1.36,5.61,8.84,1.33,5.25,8.5,1.37,0.009999999999999898,0.999961566736317,0.007299270072992626,0.0036496350364962904,0.5000266396717992,4.875,0.125,0.9995256892936492,0.02564102564102564,0.012820512820512775,0.5003287310979618,8.375,0.625,0.995978956518722,0.07462686567164178,0.03731343283582089,0.5027845845399866
E0,22/05/2022,Brentford,Leeds,A,2.45,3.8,2.62,2.4,3.6,2.75,2021/22,€273.30m,€299.45m,2.38,3.9,2.85,2.38,3.9,2.89,2.3,3.8,2.8,2.425,0.025000000000000133,0.9999233329473267,0.01030927835051552,0.005154639175257714,0.5000531406100542,3.7,0.09999999999999987,0.9994730201859837,0.02702702702702699,0.013513513513513598,0.5003652300949597,2.685,0.06499999999999995,0.9995772096127534,0.02420856610800743,0.012104283054003684,0.5002930273365028
E0,22/05/2022,Brighton,West Ham,H,2.37,3.5,2.9,2.35,3.5,2.87,2021/22,€318.00m,€354.90m,2.38,3.69,2.97,2.75,3.4,2.74,2.6,3.4,2.62,2.3600000000000003,0.010000000000000009,0.9999870484473025,0.004237288135593224,0.0021186440677967155,0.5000089773053721,3.5,0.0,1.0,0.0,0.0,0.5,2.885,0.014999999999999902,0.9999804998755459,0.005199306759098753,0.0025996533795491494,0.5000135163953875
E0,22/05/2022,Burnley,Newcastle,A,2.25,3.4,3.2,2.15,3.4,3.25,2021/22,€137.85m,€313.90m,2.27,3.51,3.3,2.55,3.31,3.05,2.45,3.3,2.9,2.2,0.050000000000000044,0.9996273710574611,0.022727272727272745,0.011363636363636243,0.50025826446281,3.4,0.0,1.0,0.0,0.0,0.5,3.225,0.02499999999999991,0.9999566519593042,0.007751937984496096,0.003875968992248069,0.5000300462712577
E0,22/05/2022,Chelsea,Watford,H,1.18,7.5,15.0,1.18,7.5,15.5,2021/22,€914.50m,€156.20m,1.16,8.35,18.77,1.18,7.58,17.72,1.2,7.0,13.0,1.18,0.0,1.0,0.0,0.0,0.5,7.5,0.0,1.0,0.0,0.0,0.5,15.25,0.25,0.9998061328047111,0.01639344262295082,0.008196721311475308,0.5001343724805161
E0,22/05/2022,Crystal Palace,Man United,H,3.0,3.6,2.25,3.0,3.5,2.25,2021/22,€271.05m,€769.15m,3.15,3.79,2.24,2.82,3.57,2.59,2.7,3.5,2.5,3.0,0.0,1.0,0.0,0.0,0.5,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116,2.25,0.0,1.0,0.0,0.0,0.5
E0,22/05/2022,Leicester,Southampton,H,1.85,4.0,3.8,1.85,3.9,3.8,2021/22,€526.55m,€274.30m,1.88,4.13,3.91,1.7,4.39,4.67,1.65,4.33,4.5,1.85,0.0,1.0,0.0,-2.220446049250313e-16,0.5,3.95,0.050000000000000044,0.9998844148717587,0.012658227848101276,0.006329113924050667,0.5000801153661273,3.8,0.0,1.0,0.0,2.220446049250313e-16,0.5
E0,22/05/2022,Liverpool,Wolves,H,1.14,8.5,15.0,1.16,7.75,15.0,2021/22,€918.90m,€376.95m,1.15,8.49,21.36,1.14,9.75,19.0,1.12,9.0,17.0,1.15,0.010000000000000009,0.9999454550766408,0.008695652173913052,0.004347826086956719,0.5000378071833648,8.125,0.375,0.9984628557283827,0.046153846153846156,0.023076923076922995,0.5010650887573965,15.0,0.0,1.0,0.0,0.0,0.5
E0,22/05/2022,Man City,Aston Villa,H,1.16,8.0,17.0,1.17,8.0,15.0,2021/22,€1.00bn,€487.75m,1.15,8.74,20.27,1.17,8.4,17.0,1.18,7.5,13.0,1.165,0.0050000000000000044,0.9999867127827923,0.004291845493562235,0.0021459227467810482,0.5000092099688702,8.0,0.0,1.0,0.0,0.0,0.5,16.0,1.0,0.9971803988942641,0.0625,0.03125,0.501953125
E0,22/05/2022,Norwich,Tottenham,A,9.5,6.5,1.25,11.0,6.5,1.24,2021/22,€163.20m,€689.35m,11.2,6.23,1.27,9.82,5.51,1.34,8.5,5.25,1.33,10.25,0.75,0.9961344835095797,0.07317073170731707,0.03658536585365857,0.5026769779892921,6.5,0.0,1.0,0.0,0.0,0.5,1.245,0.0050000000000000044,0.9999883655189507,0.0040160642570281156,0.002008032128514081,0.5000080643860583
E0,05/08/2022,Crystal Palace,Arsenal,A,4.2,3.6,1.85,4.33,3.5,1.87,2022/23,€323.05m,€1.00bn,4.5,3.65,1.89,4.58,3.63,1.88,4.5,3.6,1.8,4.265000000000001,0.06499999999999995,0.9998324478523544,0.015240328253223901,0.007620164126612039,0.500116133802633,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116,1.86,0.010000000000000009,0.9999791492948437,0.00537634408602151,0.0026881720430107503,0.5000144525378658
E0,06/08/2022,Fulham,Liverpool,D,11.0,6.0,1.25,10.0,5.75,1.28,2022/23,€295.10m,€811.85m,11.2,6.22,1.28,10.5,6.5,1.29,11.0,5.75,1.28,10.5,0.5,0.998363672593813,0.047619047619047616,0.023809523809523725,0.5011337868480725,5.875,0.125,0.999673426004892,0.02127659574468085,0.010638297872340496,0.5002263467632414,1.2650000000000001,0.015000000000000013,0.9998985723909075,0.011857707509881433,0.005928853754940677,0.5000703026136949
E0,06/08/2022,Bournemouth,Aston Villa,H,3.75,3.5,2.0,3.75,3.4,2.0,2022/23,€287.20m,€509.55m,3.93,3.58,2.04,4.09,3.59,2.0,4.0,3.5,1.95,3.75,0.0,1.0,0.0,0.0,0.5,3.45,0.050000000000000044,0.9998484829291058,0.014492753623188418,0.007246376811594235,0.5001050199537913,2.0,0.0,1.0,0.0,0.0,0.5
E0,06/08/2022,Leeds,Wolves,H,2.25,3.4,3.2,2.3,3.3,2.95,2022/23,€345.15m,€497.65m,2.39,3.33,3.3,2.45,3.44,3.09,2.37,3.3,3.0,2.275,0.02499999999999991,0.9999128895013563,0.01098901098901095,0.005494505494505475,0.5000603791812583,3.3499999999999996,0.050000000000000044,0.9998393017810485,0.014925373134328374,0.00746268656716409,0.5001113833815994,3.075,0.125,0.9988076767835601,0.04065040650406504,0.020325203252032464,0.5008262277744728
E0,06/08/2022,Newcastle,Nott'm Forest,H,1.66,3.8,5.25,1.65,3.8,5.5,2022/23,€541.60m,€376.25m,1.71,3.74,5.83,1.57,4.22,6.6,1.53,4.0,6.0,1.6549999999999998,0.0050000000000000044,0.9999934160091841,0.0030211480362537795,0.0015105740181269312,0.5000045636677284,3.8,0.0,1.0,0.0,2.220446049250313e-16,0.5,5.375,0.125,0.9996098363678071,0.023255813953488372,0.011627906976744207,0.5002704164413196
E0,06/08/2022,Tottenham,Southampton,H,1.33,5.5,8.5,1.35,5.25,8.25,2022/23,€649.10m,€419.95m,1.37,5.39,9.11,1.39,5.34,8.55,1.36,5.0,8.5,1.34,0.010000000000000009,0.9999598265640397,0.007462686567164185,0.003731343283582156,0.5000278458453998,5.375,0.125,0.9996098363678071,0.023255813953488372,0.011627906976744207,0.5002704164413196,8.375,0.125,0.9998393017810485,0.014925373134328358,0.00746268656716409,0.5001113833815994
E0,06/08/2022,Everton,Chelsea,A,5.5,4.0,1.61,5.5,3.8,1.58,2022/23,€413.15m,€994.95m,6.04,4.06,1.63,6.89,4.16,1.56,6.5,4.2,1.55,5.5,0.0,1.0,0.0,0.0,0.5,3.9,0.10000000000000009,0.9995256892936492,0.025641025641025664,0.012820512820512775,0.5003287310979619,1.5950000000000002,0.015000000000000013,0.9999362012619365,0.00940438871473355,0.004702194357366851,0.5000442212635489
E0,07/08/2022,Leicester,Brentford,D,2.0,3.75,3.5,2.0,3.6,3.6,2022/23,€490.70m,€371.20m,2.07,3.69,3.74,1.96,3.69,4.29,1.85,3.8,4.0,2.0,0.0,1.0,0.0,0.0,0.5,3.675,0.07499999999999996,0.9996995428565172,0.02040816326530611,0.010204081632653184,0.5002082465639317,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116
E0,07/08/2022,Man United,Brighton,A,1.6,4.2,5.25,1.62,3.9,5.5,2022/23,€847.75m,€529.80m,1.65,4.14,5.68,1.81,3.86,4.72,1.8,3.75,4.33,1.61,0.010000000000000009,0.9999721711292532,0.006211180124223607,0.0031055900621117516,0.5000192893792677,4.05,0.15000000000000013,0.9990102708804812,0.03703703703703707,0.01851851851851838,0.5006858710562414,5.375,0.125,0.9996098363678071,0.023255813953488372,0.011627906976744207,0.5002704164413196
E0,07/08/2022,West Ham,Man City,A,8.0,5.0,1.36,7.75,5.0,1.38,2022/23,€465.60m,€1.15bn,8.58,5.48,1.38,8.0,5.35,1.41,7.5,5.25,1.36,7.875,0.125,0.9998182469603429,0.015873015873015872,0.007936507936507908,0.5001259763164525,5.0,0.0,1.0,0.0,0.0,0.5,1.37,0.009999999999999898,0.999961566736317,0.007299270072992626,0.0036496350364962904,0.5000266396717992
E0,13/08/2022,Aston Villa,Everton,H,1.8,3.5,4.75,1.8,3.5,4.75,2022/23,€509.55m,€413.15m,1.83,3.55,5.12,1.81,3.64,5.11,1.75,3.5,5.0,1.8,0.0,1.0,0.0,0.0,0.5,3.5,0.0,1.0,0.0,0.0,0.5,4.75,0.0,1.0,0.0,0.0,0.5
E0,13/08/2022,Arsenal,Leicester,H,1.53,4.33,5.75,1.52,4.4,6.0,2022/23,€1.00bn,€490.70m,1.58,4.34,6.22,1.58,4.42,5.97,1.55,4.33,5.5,1.525,0.0050000000000000044,0.999992245645656,0.003278688524590167,0.0016393442622948395,0.5000053748992207,4.365,0.03500000000000014,0.9999536214902396,0.008018327605956504,0.004009163802978222,0.5000321467887983,5.875,0.125,0.999673426004892,0.02127659574468085,0.010638297872340496,0.5002263467632414
E0,13/08/2022,Brighton,Newcastle,D,2.45,3.2,3.0,2.35,3.25,3.1,2022/23,€529.80m,€541.60m,2.48,3.24,3.22,2.5,3.3,3.14,2.37,3.3,3.0,2.4000000000000004,0.050000000000000044,0.999686892486842,0.02083333333333335,0.01041666666666674,0.500217013888889,3.225,0.02499999999999991,0.9999566519593042,0.007751937984496096,0.003875968992248069,0.5000300462712577,3.05,0.050000000000000044,0.9998061328047111,0.016393442622950834,0.008196721311475308,0.500134372480516
E0,13/08/2022,Man City,Bournemouth,H,1.06,13.0,29.0,1.07,12.5,41.0,2022/23,€1.15bn,€287.20m,1.07,13.82,41.0,1.08,13.5,36.0,1.08,12.0,21.0,1.065,0.0050000000000000044,0.9999841003731536,0.004694835680751178,0.0023474178403755097,0.5000110207410347,12.75,0.25,0.9997226475394071,0.0196078431372549,0.009803921568627416,0.5001922337562476,35.0,6.0,0.9786961448300948,0.17142857142857143,0.08571428571428563,0.5146938775510205
E0,13/08/2022,Southampton,Leeds,D,2.25,3.5,3.1,2.25,3.4,3.1,2022/23,€419.95m,€345.15m,2.34,3.55,3.18,2.44,3.64,2.96,2.4,3.5,2.8,2.25,0.0,1.0,0.0,0.0,0.5,3.45,0.050000000000000044,0.9998484829291058,0.014492753623188418,0.007246376811594235,0.5001050199537913,3.1,0.0,1.0,0.0,0.0,0.5
E0,13/08/2022,Wolves,Fulham,D,2.3,3.3,3.2,2.35,3.25,3.1,2022/23,€497.65m,€295.10m,2.44,3.24,3.29,2.23,3.48,3.5,2.2,3.4,3.3,2.325,0.025000000000000133,0.9999165959739288,0.010752688172043067,0.005376344086021501,0.5000578101514626,3.275,0.02499999999999991,0.9999579654725078,0.007633587786259515,0.003816793893129722,0.5000291358312454,3.1500000000000004,0.050000000000000044,0.9998182469603429,0.015873015873015886,0.00793650793650813,0.5001259763164526
E0,13/08/2022,Brentford,Man United,H,3.75,3.5,2.0,3.7,3.5,2.0,2022/23,€371.20m,€847.75m,3.82,3.64,2.06,4.65,4.09,1.78,4.5,3.75,1.75,3.725,0.02499999999999991,0.9999675080881122,0.00671140939597313,0.003355704697986628,0.5000225215080402,3.5,0.0,1.0,0.0,0.0,0.5,2.0,0.0,1.0,0.0,0.0,0.5
E0,14/08/2022,Nott'm Forest,West Ham,H,4.2,3.6,1.85,4.1,3.6,1.87,2022/23,€376.25m,€465.60m,4.28,3.72,1.92,4.03,3.68,1.99,3.8,3.5,1.95,4.15,0.050000000000000266,0.9998952874186193,0.0120481927710844,0.006024096385542244,0.5000725794745245,3.6,0.0,1.0,0.0,0.0,0.5,1.86,0.010000000000000009,0.9999791492948437,0.00537634408602151,0.0026881720430107503,0.5000144525378658
E0,14/08/2022,Chelsea,Tottenham,D,2.25,3.4,3.2,2.25,3.4,3.1,2022/23,€994.95m,€649.10m,2.28,3.52,3.35,2.17,3.53,3.61,2.1,3.5,3.5,2.25,0.0,1.0,0.0,0.0,0.5,3.4,0.0,1.0,0.0,0.0,0.5,3.1500000000000004,0.050000000000000044,0.9998182469603429,0.015873015873015886,0.00793650793650813,0.5001259763164526
E0,15/08/2022,Liverpool,Crystal Palace,D,1.18,6.75,16.0,1.2,6.75,15.0,2022/23,€811.85m,€323.05m,1.2,7.09,18.57,1.29,6.25,12.0,1.28,5.75,11.0,1.19,0.010000000000000009,0.999949060376349,0.008403361344537823,0.004201680672269115,0.5000353082409434,6.75,0.0,1.0,0.0,0.0,0.5,15.5,0.5,0.9992492479956566,0.03225806451612903,0.016129032258064502,0.5005202913631636
E0,20/08/2022,Tottenham,Wolves,H,1.4,4.75,7.5,1.39,4.8,7.75,2022/23,€649.10m,€497.65m,1.43,4.94,7.95,1.48,4.88,6.99,1.4,4.75,7.5,1.395,0.0050000000000000044,0.9999907330447331,0.0035842293906810066,0.0017921146953405742,0.5000064233501625,4.775,0.02499999999999991,0.999980226670979,0.005235602094240819,0.002617801047120505,0.5000137057646445,7.625,0.125,0.9998061328047111,0.01639344262295082,0.008196721311475308,0.5001343724805161
E0,20/08/2022,Crystal Palace,Aston Villa,H,2.5,3.25,2.9,2.5,3.2,2.87,2022/23,€323.05m,€509.55m,2.58,3.19,3.12,2.56,3.26,3.08,2.45,3.2,3.0,2.5,0.0,1.0,0.0,0.0,0.5,3.225,0.02499999999999991,0.9999566519593042,0.007751937984496096,0.003875968992248069,0.5000300462712577,2.885,0.014999999999999902,0.9999804998755459,0.005199306759098753,0.0025996533795491494,0.5000135163953875
E0,20/08/2022,Everton,Nott'm Forest,D,1.9,3.6,4.0,1.9,3.5,4.0,2022/23,€413.15m,€376.25m,2.0,3.45,4.27,1.89,3.58,4.62,1.85,3.6,4.2,1.9,0.0,1.0,0.0,2.220446049250313e-16,0.5,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116,4.0,0.0,1.0,0.0,0.0,0.5
E0,20/08/2022,Fulham,Brentford,H,2.45,3.4,2.9,2.37,3.3,2.95,2022/23,€295.10m,€371.20m,2.52,3.53,2.93,2.7,3.44,2.8,2.62,3.4,2.7,2.41,0.040000000000000036,0.9998012759716273,0.016597510373443997,0.008298755186721962,0.5001377386752983,3.3499999999999996,0.050000000000000044,0.9998393017810485,0.014925373134328374,0.00746268656716409,0.5001113833815994,2.925,0.025000000000000133,0.9999473039445343,0.008547008547008593,0.004273504273504258,0.5000365256775512
E0,20/08/2022,Leicester,Southampton,A,1.83,4.0,4.0,1.87,3.8,3.9,2022/23,€490.70m,€419.95m,1.86,4.09,4.12,1.78,4.18,4.51,1.72,4.0,4.33,1.85,0.020000000000000018,0.999915691854237,0.01081081081081082,0.00540540540540535,0.5000584368151937,3.9,0.10000000000000009,0.9995256892936492,0.025641025641025664,0.012820512820512775,0.5003287310979619,3.95,0.050000000000000044,0.9998844148717587,0.012658227848101276,0.006329113924050667,0.5000801153661273
E0,20/08/2022,Bournemouth,Arsenal,A,8.0,4.75,1.4,7.25,4.6,1.42,2022/23,€287.20m,€1.00bn,7.55,4.8,1.46,7.26,4.82,1.47,7.5,4.75,1.4,7.625,0.375,0.9982545693874834,0.04918032786885246,0.024590163934426146,0.5012093523246439,4.675,0.07500000000000018,0.9998143382369136,0.01604278074866314,0.008021390374331583,0.5001286854070749,1.41,0.010000000000000009,0.9999637164343959,0.0070921985815602905,0.0035460992907800915,0.50002514964036
E0,21/08/2022,Leeds,Chelsea,H,5.75,4.5,1.53,5.75,4.33,1.55,2022/23,€345.15m,€994.95m,6.23,4.6,1.54,6.14,4.63,1.55,5.75,4.75,1.5,5.75,0.0,1.0,0.0,0.0,0.5,4.415,0.08499999999999996,0.9997326083683543,0.01925254813137032,0.00962627406568517,0.5001853303047754,1.54,0.010000000000000009,0.9999695837160619,0.006493506493506499,0.0032467532467532756,0.5000210828132906
E0,21/08/2022,West Ham,Brighton,A,2.3,3.4,3.1,2.25,3.4,3.1,2022/23,€465.60m,€529.80m,2.34,3.52,3.22,2.6,3.42,2.9,2.5,3.4,2.8,2.275,0.02499999999999991,0.9999128895013563,0.01098901098901095,0.005494505494505475,0.5000603791812583,3.4,0.0,1.0,0.0,0.0,0.5,3.1,0.0,1.0,0.0,0.0,0.5
E0,21/08/2022,Newcastle,Man City,D,7.5,5.0,1.36,8.0,5.0,1.38,2022/23,€541.60m,€1.15bn,9.43,5.22,1.37,7.0,5.0,1.47,6.5,4.75,1.44,7.75,0.25,0.9992492479956566,0.03225806451612903,0.016129032258064502,0.5005202913631636,5.0,0.0,1.0,0.0,0.0,0.5,1.37,0.009999999999999898,0.999961566736317,0.007299270072992626,0.0036496350364962904,0.5000266396717992
E0,22/08/2022,Man United,Liverpool,H,5.25,4.33,1.6,4.8,4.4,1.6,2022/23,€847.75m,€811.85m,5.39,4.35,1.64,4.65,4.5,1.7,4.75,4.2,1.66,5.025,0.2250000000000001,0.9985532860835362,0.044776119402985086,0.02238805970149249,0.5010024504343951,4.365,0.03500000000000014,0.9999536214902396,0.008018327605956504,0.004009163802978222,0.5000321467887983,1.6,0.0,1.0,0.0,-2.220446049250313e-16,0.5
E0,27/08/2022,Southampton,Man United,A,4.2,4.0,1.8,4.2,3.9,1.78,2022/23,€419.95m,€847.75m,4.31,4.0,1.85,3.65,3.95,2.02,3.4,3.8,1.95,4.2,0.0,1.0,0.0,0.0,0.5,3.95,0.050000000000000044,0.9998844148717587,0.012658227848101276,0.006329113924050667,0.5000801153661273,1.79,0.010000000000000009,0.9999774866179989,0.005586592178770954,0.0027932960893854997,0.500015605006086
E0,27/08/2022,Brentford,Everton,D,2.0,3.5,3.75,2.0,3.4,3.7,2022/23,€371.20m,€413.15m,2.1,3.49,3.84,2.08,3.51,3.91,2.05,3.3,3.8,2.0,0.0,1.0,0.0,0.0,0.5,3.45,0.050000000000000044,0.9998484829291058,0.014492753623188418,0.007246376811594235,0.5001050199537913,3.725,0.02499999999999991,0.9999675080881122,0.00671140939597313,0.003355704697986628,0.5000225215080402
E0,27/08/2022,Brighton,Leeds,H,1.9,3.8,3.8,1.88,3.6,3.5,2022/23,€529.80m,€345.15m,1.93,3.72,4.24,1.74,3.98,5.09,1.66,4.0,5.25,1.89,0.010000000000000009,0.9999798059716656,0.005291005291005296,0.002645502645502562,0.5000139973684947,3.7,0.09999999999999987,0.9994730201859837,0.02702702702702699,0.013513513513513598,0.5003652300949597,3.65,0.1499999999999999,0.998781393072756,0.04109589041095888,0.020547945205479312,0.5008444361043347
E0,27/08/2022,Chelsea,Leicester,H,1.4,5.0,7.0,1.41,4.75,7.25,2022/23,€994.95m,€490.70m,1.45,4.86,7.66,1.41,5.2,7.99,1.4,5.0,7.5,1.4049999999999998,0.0050000000000000044,0.9999908644895198,0.003558718861209968,0.001779359430605032,0.5000063322399666,4.875,0.125,0.9995256892936492,0.02564102564102564,0.012820512820512775,0.5003287310979618,7.125,0.125,0.9997779672118908,0.017543859649122806,0.00877192982456143,0.5001538935056942
E0,27/08/2022,Liverpool,Bournemouth,H,1.1,10.0,26.0,1.1,10.5,29.0,2022/23,€811.85m,€287.20m,1.13,10.48,23.11,1.15,9.25,19.5,1.14,8.0,17.0,1.1,0.0,1.0,0.0,0.0,0.5,10.25,0.25,0.9995708393473225,0.024390243902439025,0.012195121951219523,0.5002974419988102,27.5,1.5,0.9978527766088782,0.05454545454545454,0.027272727272727337,0.5014876033057851
E0,27/08/2022,Man City,Crystal Palace,H,1.18,7.5,13.0,1.19,7.25,12.5,2022/23,€1.15bn,€323.05m,1.2,7.5,16.26,1.2,7.75,16.0,1.2,7.0,15.0,1.185,0.0050000000000000044,0.9999871575128475,0.004219409282700426,0.0021097046413502962,0.5000089017073475,7.375,0.125,0.999792765854127,0.01694915254237288,0.008474576271186418,0.5001436368859522,12.75,0.25,0.9997226475394071,0.0196078431372549,0.009803921568627416,0.5001922337562476
E0,27/08/2022,Arsenal,Fulham,H,1.3,5.75,9.0,1.3,5.75,9.25,2022/23,€1.00bn,€295.10m,1.33,5.83,9.75,1.42,5.35,7.5,1.4,5.5,6.5,1.3,0.0,1.0,0.0,0.0,0.5,5.75,0.0,1.0,0.0,0.0,0.5,9.125,0.125,0.9998646331239297,0.0136986301369863,0.006849315068493178,0.500093826233815
E0,28/08/2022,Aston Villa,West Ham,A,2.3,3.4,3.1,2.2,3.4,3.2,2022/23,€509.55m,€465.60m,2.41,3.41,3.18,2.12,3.53,3.74,2.1,3.5,3.75,2.25,0.04999999999999982,0.9996437496778561,0.022222222222222143,0.011111111111111072,0.5002469135802469,3.4,0.0,1.0,0.0,0.0,0.5,3.1500000000000004,0.050000000000000044,0.9998182469603429,0.015873015873015886,0.00793650793650813,0.5001259763164526
E0,28/08/2022,Wolves,Newcastle,D,2.7,3.3,2.7,2.65,3.2,2.7,2022/23,€497.65m,€541.60m,2.76,3.32,2.79,2.59,3.3,3.0,2.45,3.25,2.9,2.675,0.025000000000000133,0.9999369937966904,0.009345794392523414,0.004672897196261516,0.5000436719364136,3.25,0.04999999999999982,0.9998292601233935,0.01538461538461533,0.007692307692307887,0.5001183431952664,2.7,0.0,1.0,0.0,-2.220446049250313e-16,0.5
