Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI
N1,13/02/2022,Sparta Rotterdam,Willem II,H,2.05,3.5,3.5,2.05,3.4,3.5,2021/22,€20.93m,€15.60m,2.07,3.45,3.92,1.99,3.48,4.17,1.95,3.5,4.0,2.05,0.0,1.0,0.0,0.0,0.5,3.45,0.050000000000000044,0.9998484829291058,0.014492753623188418,0.007246376811594235,0.5001050199537913,3.5,0.0,1.0,0.0,0.0,0.5
N1,13/02/2022,Heerenveen,Nijmegen,A,2.25,3.6,3.0,2.2,3.4,3.2,2021/22,€41.25m,€14.28m,2.3,3.64,3.14,2.22,3.45,3.47,2.15,3.6,3.25,2.225,0.02499999999999991,0.9999089303498085,0.011235955056179735,0.00561797752808979,0.5000631233430123,3.5,0.10000000000000009,0.9994110647387552,0.0285714285714286,0.014285714285714235,0.5004081632653062,3.1,0.10000000000000009,0.9992492479956566,0.03225806451612906,0.016129032258064724,0.5005202913631634
N1,13/02/2022,Waalwijk,Feyenoord,A,11.0,5.75,1.28,11.0,5.5,1.29,2021/22,€11.95m,€180.38m,14.08,5.6,1.27,12.62,5.99,1.25,9.5,5.75,1.3,11.0,0.0,1.0,0.0,0.0,0.5,5.625,0.125,0.9996437496778561,0.022222222222222223,0.011111111111111072,0.5002469135802469,1.2850000000000001,0.0050000000000000044,0.9999890785728673,0.0038910505836575906,0.0019455252918287869,0.5000075701373222
N1,13/02/2022,Ajax,Twente,H,1.12,8.5,19.0,1.14,9.0,20.0,2021/22,€386.05m,€35.28m,1.15,8.57,22.09,1.17,8.48,16.44,1.16,8.0,15.0,1.13,0.009999999999999898,0.9999435071707976,0.008849557522123803,0.004424778761061843,0.5000391573341687,8.75,0.25,0.9994110647387552,0.02857142857142857,0.014285714285714235,0.5004081632653061,19.5,0.5,0.9995256892936492,0.02564102564102564,0.012820512820512775,0.5003287310979618
N1,19/02/2022,Nijmegen,Waalwijk,D,2.05,3.5,3.5,2.0,3.3,3.75,2021/22,€14.28m,€11.95m,2.06,3.62,3.74,2.19,3.47,3.53,2.1,3.5,3.5,2.025,0.02499999999999991,0.9998900524545516,0.012345679012345635,0.006172839506172867,0.500076207895138,3.4,0.10000000000000009,0.9993759069576513,0.02941176470588238,0.014705882352941124,0.500432525951557,3.625,0.125,0.9991421039919088,0.034482758620689655,0.01724137931034475,0.5005945303210463
N1,19/02/2022,Willem II,Ajax,A,26.0,10.0,1.09,26.0,11.0,1.1,2021/22,€15.60m,€386.05m,28.13,10.15,1.11,22.79,9.14,1.14,17.0,8.5,1.14,26.0,0.0,1.0,0.0,0.0,0.5,10.5,0.5,0.998363672593813,0.047619047619047616,0.023809523809523725,0.5011337868480725,1.0950000000000002,0.0050000000000000044,0.9999849596541528,0.004566210045662104,0.0022831050228311334,0.5000104251370906
N1,19/02/2022,AZ Alkmaar,Heracles,H,1.4,5.0,7.5,1.37,5.0,8.0,2021/22,€99.23m,€18.35m,1.39,4.94,9.05,1.38,4.97,9.27,1.36,5.25,8.5,1.385,0.014999999999999902,0.9999153872120495,0.010830324909747223,0.005415162454873501,0.5000586479688253,5.0,0.0,1.0,0.0,0.0,0.5,7.75,0.25,0.9992492479956566,0.03225806451612903,0.016129032258064502,0.5005202913631636
N1,20/02/2022,Zwolle,Groningen,D,2.25,3.4,3.2,2.15,3.4,3.25,2021/22,€14.23m,€43.35m,2.24,3.49,3.39,2.33,3.22,3.47,2.25,3.25,3.25,2.2,0.050000000000000044,0.9996273710574611,0.022727272727272745,0.011363636363636243,0.50025826446281,3.4,0.0,1.0,0.0,0.0,0.5,3.225,0.02499999999999991,0.9999566519593042,0.007751937984496096,0.003875968992248069,0.5000300462712577
N1,20/02/2022,Feyenoord,Cambuur,H,1.14,8.0,17.0,1.16,8.5,16.5,2021/22,€180.38m,€12.45m,1.16,8.48,19.15,1.13,9.63,21.8,1.12,8.5,19.0,1.15,0.010000000000000009,0.9999454550766408,0.008695652173913052,0.004347826086956719,0.5000378071833648,8.25,0.25,0.9993375041688846,0.030303030303030304,0.015151515151515138,0.5004591368227732,16.75,0.25,0.9998393017810485,0.014925373134328358,0.00746268656716409,0.5001113833815994
N1,20/02/2022,Twente,Go Ahead Eagles,D,1.7,3.75,5.0,1.71,3.8,4.75,2021/22,€35.28m,€12.93m,1.75,3.76,5.17,1.68,3.91,5.5,1.66,3.75,5.5,1.705,0.0050000000000000044,0.9999937965054106,0.0029325513196480964,0.0014662756598240456,0.5000042999286213,3.775,0.02499999999999991,0.9999683631071745,0.006622516556291367,0.0033112582781456013,0.5000219288627692,4.875,0.125,0.9995256892936492,0.02564102564102564,0.012820512820512775,0.5003287310979618
N1,20/02/2022,PSV Eindhoven,Heerenveen,H,1.16,7.0,17.0,1.18,7.5,15.0,2021/22,€210.78m,€41.25m,1.18,7.35,18.69,1.16,8.14,20.28,1.14,7.5,15.0,1.17,0.010000000000000009,0.9999473039445343,0.008547008547008555,0.004273504273504258,0.5000365256775513,7.25,0.25,0.9991421039919088,0.034482758620689655,0.01724137931034475,0.5005945303210463,16.0,1.0,0.9971803988942641,0.0625,0.03125,0.501953125
N1,20/02/2022,Utrecht,Vitesse,D,1.8,3.75,4.33,1.82,3.7,4.2,2021/22,€46.60m,€47.10m,1.81,3.94,4.49,1.74,4.0,4.89,1.72,3.75,5.0,1.81,0.010000000000000009,0.9999779814050171,0.005524861878453044,0.002762430939226679,0.5000152620493878,3.725,0.02499999999999991,0.9999675080881122,0.00671140939597313,0.003355704697986628,0.5000225215080402,4.265000000000001,0.06499999999999995,0.9998324478523544,0.015240328253223901,0.007620164126612039,0.500116133802633
N1,25/02/2022,Waalwijk,Twente,A,3.2,3.6,2.15,3.25,3.3,2.2,2021/22,€11.95m,€35.28m,3.39,3.47,2.25,3.33,3.54,2.24,3.1,3.6,2.2,3.225,0.02499999999999991,0.9999566519593042,0.007751937984496096,0.003875968992248069,0.5000300462712577,3.45,0.15000000000000013,0.9986359641585719,0.04347826086956525,0.021739130434782705,0.5009451795841209,2.175,0.025000000000000133,0.9999046950184836,0.01149425287356328,0.005747126436781436,0.5000660589245607
N1,26/02/2022,Heracles,Zwolle,H,2.0,3.5,3.6,2.05,3.4,3.7,2021/22,€18.35m,€14.23m,2.13,3.45,3.72,2.28,3.39,3.39,2.25,3.4,3.2,2.025,0.02499999999999991,0.9998900524545516,0.012345679012345635,0.006172839506172867,0.500076207895138,3.45,0.050000000000000044,0.9998484829291058,0.014492753623188418,0.007246376811594235,0.5001050199537913,3.6500000000000004,0.050000000000000044,0.9998646331239297,0.013698630136986313,0.006849315068493178,0.5000938262338149
N1,26/02/2022,Groningen,Willem II,H,1.9,3.5,4.2,1.93,3.3,4.2,2021/22,€43.35m,€15.60m,1.95,3.47,4.38,1.88,3.36,4.95,1.85,3.4,4.5,1.915,0.015000000000000013,0.9999557417797363,0.007832898172323766,0.003916449086161844,0.500030677146889,3.4,0.10000000000000009,0.9993759069576513,0.02941176470588238,0.014705882352941124,0.500432525951557,4.2,0.0,1.0,0.0,0.0,0.5
N1,26/02/2022,Cambuur,For Sittard,H,2.0,3.5,3.6,2.05,3.4,3.5,2021/22,€12.45m,€18.08m,2.09,3.5,3.78,1.92,3.93,3.96,1.9,3.75,3.8,2.025,0.02499999999999991,0.9998900524545516,0.012345679012345635,0.006172839506172867,0.500076207895138,3.45,0.050000000000000044,0.9998484829291058,0.014492753623188418,0.007246376811594235,0.5001050199537913,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116
N1,27/02/2022,AZ Alkmaar,Feyenoord,H,2.7,3.5,2.55,2.6,3.5,2.6,2021/22,€99.23m,€180.38m,2.81,3.52,2.58,2.73,3.39,2.73,2.62,3.5,2.6,2.6500000000000004,0.050000000000000044,0.9997431860710851,0.0188679245283019,0.009433962264151052,0.5001779992880029,3.5,0.0,1.0,0.0,0.0,0.5,2.575,0.025000000000000133,0.9999320050095966,0.009708737864077721,0.004854368932038833,0.5000471297954567
N1,27/02/2022,Vitesse,Nijmegen,H,1.75,3.75,4.75,1.8,3.75,4.2,2021/22,€47.10m,€14.28m,1.79,4.05,4.47,1.88,3.59,4.6,1.83,3.6,4.33,1.775,0.025000000000000022,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116,3.75,0.0,1.0,0.0,0.0,0.5,4.475,0.2749999999999999,0.9972741777957876,0.06145251396648043,0.030726256983240274,0.5018882057364003
N1,27/02/2022,Sparta Rotterdam,PSV Eindhoven,A,7.5,4.75,1.4,8.0,4.6,1.41,2021/22,€20.93m,€210.78m,7.9,4.75,1.44,7.29,4.33,1.51,7.0,4.2,1.5,7.75,0.25,0.9992492479956566,0.03225806451612903,0.016129032258064502,0.5005202913631636,4.675,0.07500000000000018,0.9998143382369136,0.01604278074866314,0.008021390374331583,0.5001286854070749,1.4049999999999998,0.0050000000000000044,0.9999908644895198,0.003558718861209968,0.001779359430605032,0.5000063322399666
N1,27/02/2022,Go Ahead Eagles,Ajax,H,17.0,7.5,1.16,15.5,7.75,1.17,2021/22,€12.93m,€386.05m,20.14,8.13,1.16,16.99,7.76,1.18,15.0,7.0,1.18,16.25,0.75,0.9984628557283827,0.046153846153846156,0.023076923076922995,0.5010650887573965,7.625,0.125,0.9998061328047111,0.01639344262295082,0.008196721311475308,0.5001343724805161,1.165,0.0050000000000000044,0.9999867127827923,0.004291845493562235,0.0021459227467810482,0.5000092099688702
N1,27/02/2022,Heerenveen,Utrecht,A,3.5,3.75,2.0,3.6,3.8,1.93,2021/22,€41.25m,€46.60m,3.83,3.98,1.93,3.53,3.63,2.13,3.5,3.6,2.1,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116,3.775,0.02499999999999991,0.9999683631071745,0.006622516556291367,0.0033112582781456013,0.5000219288627692,1.9649999999999999,0.03500000000000003,0.9997711354706054,0.017811704834605615,0.008905852417302906,0.5001586284145575
N1,05/03/2022,Willem II,Heerenveen,D,2.4,3.4,2.87,2.45,3.4,2.8,2021/22,€15.60m,€41.25m,2.58,3.34,2.93,2.73,3.23,2.84,2.62,3.3,2.6,2.425,0.025000000000000133,0.9999233329473267,0.01030927835051552,0.005154639175257714,0.5000531406100542,3.4,0.0,1.0,0.0,0.0,0.5,2.835,0.03500000000000014,0.9998900524545516,0.012345679012345729,0.006172839506173089,0.500076207895138
N1,05/03/2022,Go Ahead Eagles,Utrecht,D,3.8,3.75,1.9,3.8,3.7,1.9,2021/22,€12.93m,€46.60m,4.02,3.74,1.95,4.36,3.87,1.85,4.0,4.0,1.8,3.8,0.0,1.0,0.0,2.220446049250313e-16,0.5,3.725,0.02499999999999991,0.9999675080881122,0.00671140939597313,0.003355704697986628,0.5000225215080402,1.9,0.0,1.0,0.0,2.220446049250313e-16,0.5
N1,05/03/2022,Feyenoord,Groningen,D,1.28,5.25,12.0,1.29,5.25,12.0,2021/22,€180.38m,€43.35m,1.29,5.51,13.16,1.2,7.08,16.19,1.2,6.5,15.0,1.2850000000000001,0.0050000000000000044,0.9999890785728673,0.0038910505836575906,0.0019455252918287869,0.5000075701373222,5.25,0.0,1.0,0.0,0.0,0.5,12.0,0.0,1.0,0.0,0.0,0.5
N1,06/03/2022,PSV Eindhoven,Heracles,H,1.25,6.0,10.0,1.22,6.5,13.0,2021/22,€210.78m,€18.35m,1.24,6.45,13.16,1.19,7.69,16.08,1.2,8.0,10.0,1.2349999999999999,0.015000000000000013,0.9998935847610623,0.012145748987854263,0.006072874493927127,0.5000737596092379,6.25,0.25,0.9988455359952018,0.04,0.020000000000000018,0.5008000000000001,11.5,1.5,0.9876925088958033,0.13043478260869565,0.0652173913043479,0.5085066162570888
N1,06/03/2022,Twente,Cambuur,H,1.61,4.2,5.0,1.58,4.2,5.25,2021/22,€35.28m,€12.45m,1.62,4.18,5.71,1.48,4.9,6.64,1.45,4.75,6.0,1.5950000000000002,0.015000000000000013,0.9999362012619365,0.00940438871473355,0.004702194357366851,0.5000442212635489,4.2,0.0,1.0,0.0,0.0,0.5,5.125,0.125,0.9995708393473225,0.024390243902439025,0.012195121951219523,0.5002974419988102
N1,06/03/2022,Ajax,Waalwijk,H,1.05,12.0,29.0,1.06,14.5,34.0,2021/22,€386.05m,€11.95m,1.08,13.2,35.64,1.06,15.88,45.32,1.03,17.0,41.0,1.0550000000000002,0.0050000000000000044,0.999983797528787,0.004739336492890999,0.0023696682464455776,0.5000112306551964,13.25,1.25,0.9935704757706079,0.09433962264150944,0.04716981132075482,0.5044499822000712,31.5,2.5,0.9954515828457716,0.07936507936507936,0.039682539682539764,0.5031494079113128
N1,06/03/2022,Nijmegen,AZ Alkmaar,A,6.0,4.2,1.55,5.75,4.1,1.57,2021/22,€14.28m,€99.23m,6.47,4.25,1.56,6.18,4.01,1.61,6.5,4.0,1.55,5.875,0.125,0.999673426004892,0.02127659574468085,0.010638297872340496,0.5002263467632414,4.15,0.050000000000000266,0.9998952874186193,0.0120481927710844,0.006024096385542244,0.5000725794745245,1.56,0.010000000000000009,0.9999703586266963,0.006410256410256416,0.0032051282051281937,0.5000205456936226
N1,06/03/2022,For Sittard,Zwolle,A,2.62,3.5,2.55,2.55,3.5,2.55,2021/22,€18.08m,€14.23m,2.75,3.52,2.63,2.81,3.29,2.72,2.7,3.5,2.55,2.585,0.03500000000000014,0.9998677569651847,0.013539651837524234,0.0067698259187620735,0.5000916610859407,3.5,0.0,1.0,0.0,0.0,0.5,2.55,0.0,1.0,0.0,0.0,0.5
N1,11/03/2022,Cambuur,Ajax,A,15.0,9.5,1.12,18.0,9.75,1.13,2021/22,€12.45m,€386.05m,16.99,9.78,1.15,17.98,10.31,1.13,17.0,10.0,1.12,16.5,1.5,0.9940302114769566,0.09090909090909091,0.045454545454545414,0.5041322314049586,9.625,0.125,0.9998783322990062,0.012987012987012988,0.006493506493506551,0.5000843312531624,1.125,0.004999999999999893,0.99998575111318,0.00444444444444435,0.0022222222222221255,0.5000098765432099
N1,12/03/2022,Sparta Rotterdam,Go Ahead Eagles,H,1.95,3.4,4.2,1.93,3.5,3.9,2021/22,€20.93m,€12.93m,1.92,3.52,4.46,1.96,3.47,4.3,1.95,3.4,4.33,1.94,0.010000000000000009,0.9999808334914743,0.005154639175257737,0.002577319587628857,0.5000132851525136,3.45,0.050000000000000044,0.9998484829291058,0.014492753623188418,0.007246376811594235,0.5001050199537913,4.05,0.15000000000000013,0.9990102708804812,0.03703703703703707,0.01851851851851838,0.5006858710562414
N1,12/03/2022,Groningen,Nijmegen,H,1.85,3.6,4.33,1.85,3.5,4.33,2021/22,€43.35m,€14.28m,1.89,3.58,4.5,2.01,3.39,4.21,1.95,3.6,3.8,1.85,0.0,1.0,0.0,-2.220446049250313e-16,0.5,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116,4.33,0.0,1.0,0.0,0.0,0.5
N1,12/03/2022,Waalwijk,Heerenveen,D,2.45,3.4,2.8,2.6,3.3,2.65,2021/22,€11.95m,€41.25m,2.6,3.35,2.91,2.62,3.39,2.86,2.4,3.4,2.87,2.5250000000000004,0.07499999999999996,0.999363485672765,0.02970297029702968,0.014851485148514865,0.5004411332222332,3.3499999999999996,0.050000000000000044,0.9998393017810485,0.014925373134328374,0.00746268656716409,0.5001113833815994,2.7249999999999996,0.07499999999999996,0.9994535015927484,0.0275229357798165,0.013761467889908063,0.50037875599697
N1,13/03/2022,For Sittard,Willem II,H,2.37,3.25,3.1,2.37,3.3,3.0,2021/22,€18.08m,€15.60m,2.4,3.47,3.1,2.27,3.34,3.48,2.2,3.3,3.4,2.37,0.0,1.0,0.0,0.0,0.5,3.275,0.02499999999999991,0.9999579654725078,0.007633587786259515,0.003816793893129722,0.5000291358312454,3.05,0.050000000000000044,0.9998061328047111,0.016393442622950834,0.008196721311475308,0.500134372480516
N1,13/03/2022,Heracles,Vitesse,D,2.5,3.25,2.87,2.45,3.4,2.8,2021/22,€18.35m,€47.10m,2.46,3.46,3.02,2.08,3.46,3.72,2.0,3.5,3.75,2.475,0.02499999999999991,0.999926399368686,0.010101010101010065,0.005050505050504972,0.5000510152025305,3.325,0.07499999999999996,0.9996329539081624,0.022556390977443594,0.011278195488721776,0.5002543953869636,2.835,0.03500000000000014,0.9998900524545516,0.012345679012345729,0.006172839506173089,0.500076207895138
N1,13/03/2022,Utrecht,PSV Eindhoven,A,4.0,3.6,1.9,3.7,3.9,1.88,2021/22,€46.60m,€210.78m,3.96,3.93,1.92,4.82,4.34,1.68,4.5,4.0,1.7,3.85,0.1499999999999999,0.9989047442823606,0.03896103896103894,0.01948051948051943,0.500758981278462,3.75,0.1499999999999999,0.9988455359952018,0.03999999999999997,0.020000000000000018,0.5007999999999999,1.89,0.010000000000000009,0.9999798059716656,0.005291005291005296,0.002645502645502562,0.5000139973684947
N1,13/03/2022,Zwolle,Feyenoord,A,7.0,4.2,1.5,7.0,4.5,1.46,2021/22,€14.23m,€180.38m,7.46,4.42,1.49,7.27,4.72,1.46,7.0,4.2,1.5,7.0,0.0,1.0,0.0,0.0,0.5,4.35,0.1499999999999999,0.9991421039919088,0.03448275862068964,0.017241379310344973,0.5005945303210464,1.48,0.020000000000000018,0.9998682670787313,0.013513513513513526,0.006756756756756799,0.5000913075237401
N1,13/03/2022,AZ Alkmaar,Twente,A,1.61,3.75,6.0,1.61,4.1,5.25,2021/22,€99.23m,€35.28m,1.65,4.1,5.58,1.88,3.45,4.78,1.85,3.4,4.5,1.61,0.0,1.0,0.0,0.0,0.5,3.925,0.17499999999999982,0.9985655503828758,0.04458598726114645,0.022292993630573132,0.5009939551300255,5.625,0.375,0.9967916319816367,0.06666666666666667,0.03333333333333344,0.5022222222222223
N1,18/03/2022,Heerenveen,Heracles,H,2.37,3.25,3.1,2.4,3.2,3.1,2021/22,€41.25m,€18.35m,2.44,3.26,3.2,2.27,3.4,3.42,2.2,3.3,3.3,2.385,0.014999999999999902,0.9999714666241031,0.0062893081761005885,0.0031446540880502027,0.5000197776986669,3.225,0.02499999999999991,0.9999566519593042,0.007751937984496096,0.003875968992248069,0.5000300462712577,3.1,0.0,1.0,0.0,0.0,0.5
N1,19/03/2022,Go Ahead Eagles,Cambuur,H,2.05,3.6,3.5,2.1,3.5,3.3,2021/22,€12.93m,€12.45m,2.07,3.79,3.54,1.99,3.74,3.88,1.9,3.6,3.75,2.075,0.025000000000000133,0.9998952874186193,0.0120481927710844,0.006024096385542244,0.5000725794745245,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116,3.4,0.10000000000000009,0.9993759069576513,0.02941176470588238,0.014705882352941124,0.500432525951557
N1,19/03/2022,Twente,Zwolle,H,1.66,3.75,5.5,1.68,3.6,5.25,2021/22,€35.28m,€14.23m,1.69,3.91,5.46,1.59,4.16,6.2,1.57,4.0,6.0,1.67,0.010000000000000009,0.9999741348979407,0.005988023952095814,0.0029940119760478723,0.5000179282154256,3.675,0.07499999999999996,0.9996995428565172,0.02040816326530611,0.010204081632653184,0.5002082465639317,5.375,0.125,0.9996098363678071,0.023255813953488372,0.011627906976744207,0.5002704164413196
N1,19/03/2022,Nijmegen,Sparta Rotterdam,D,2.45,3.3,2.9,2.45,3.25,2.87,2021/22,€14.28m,€20.93m,2.6,3.33,2.92,2.37,3.36,3.25,2.45,3.3,2.9,2.45,0.0,1.0,0.0,0.0,0.5,3.275,0.02499999999999991,0.9999579654725078,0.007633587786259515,0.003816793893129722,0.5000291358312454,2.885,0.014999999999999902,0.9999804998755459,0.005199306759098753,0.0025996533795491494,0.5000135163953875
N1,20/03/2022,Utrecht,Groningen,A,1.7,3.75,5.0,1.68,3.7,5.5,2021/22,€46.60m,€43.35m,1.73,3.62,5.68,1.89,3.62,4.44,1.85,3.6,4.33,1.69,0.010000000000000009,0.9999747434708205,0.0059171597633136145,0.002958579881656931,0.5000175063898323,3.725,0.02499999999999991,0.9999675080881122,0.00671140939597313,0.003355704697986628,0.5000225215080402,5.25,0.25,0.998363672593813,0.047619047619047616,0.023809523809523725,0.5011337868480725
N1,20/03/2022,Ajax,Feyenoord,H,1.4,4.75,7.0,1.41,5.0,6.5,2021/22,€386.05m,€180.38m,1.46,5.0,6.88,1.4,5.39,7.45,1.4,5.0,7.5,1.4049999999999998,0.0050000000000000044,0.9999908644895198,0.003558718861209968,0.001779359430605032,0.5000063322399666,4.875,0.125,0.9995256892936492,0.02564102564102564,0.012820512820512775,0.5003287310979618,6.75,0.25,0.9990102708804813,0.037037037037037035,0.0185185185185186,0.5006858710562414
N1,20/03/2022,PSV Eindhoven,For Sittard,H,1.1,9.0,23.0,1.12,9.0,26.0,2021/22,€210.78m,€18.08m,1.11,10.51,27.08,1.11,10.65,26.91,1.12,8.5,19.0,1.11,0.010000000000000009,0.999941453025042,0.009009009009009016,0.0045045045045044585,0.500040581121662,9.0,0.0,1.0,0.0,0.0,0.5,24.5,1.5,0.9972943816462349,0.061224489795918366,0.030612244897959107,0.5018742190753853
N1,20/03/2022,Vitesse,Waalwijk,A,1.61,4.0,5.5,1.63,3.8,5.5,2021/22,€47.10m,€11.95m,1.64,4.15,5.51,1.56,4.32,6.26,1.53,4.33,5.75,1.62,0.009999999999999898,0.9999725136373441,0.006172839506172776,0.0030864197530864335,0.5000190519737846,3.9,0.10000000000000009,0.9995256892936492,0.025641025641025664,0.012820512820512775,0.5003287310979619,5.5,0.0,1.0,0.0,0.0,0.5
N1,20/03/2022,Willem II,AZ Alkmaar,D,6.0,4.0,1.57,6.25,3.8,1.58,2021/22,€15.60m,€99.23m,5.9,4.01,1.63,5.88,3.98,1.64,5.5,4.0,1.61,6.125,0.125,0.9996995428565172,0.02040816326530612,0.010204081632652962,0.5002082465639317,3.9,0.10000000000000009,0.9995256892936492,0.025641025641025664,0.012820512820512775,0.5003287310979619,1.5750000000000002,0.0050000000000000044,0.9999927301715085,0.003174603174603177,0.0015873015873015817,0.5000050390526581
N1,02/04/2022,Groningen,Ajax,A,12.0,5.75,1.25,11.5,6.25,1.24,2021/22,€43.35m,€386.05m,11.02,6.06,1.28,10.14,5.85,1.31,11.0,5.25,1.3,11.75,0.25,0.999673426004892,0.02127659574468085,0.010638297872340496,0.5002263467632414,6.0,0.25,0.9987472979361685,0.041666666666666664,0.02083333333333326,0.5008680555555555,1.245,0.0050000000000000044,0.9999883655189507,0.0040160642570281156,0.002008032128514081,0.5000080643860583
N1,02/04/2022,Twente,PSV Eindhoven,D,4.33,3.75,1.8,4.6,3.6,1.78,2021/22,€35.28m,€210.78m,4.62,3.64,1.85,3.69,3.56,2.1,3.5,3.6,2.1,4.465,0.1349999999999998,0.999340468804219,0.03023516237402011,0.01511758118701012,0.5004570825218917,3.675,0.07499999999999996,0.9996995428565172,0.02040816326530611,0.010204081632653184,0.5002082465639317,1.79,0.010000000000000009,0.9999774866179989,0.005586592178770954,0.0027932960893854997,0.500015605006086
N1,02/04/2022,AZ Alkmaar,Vitesse,H,1.61,4.2,5.0,1.63,3.9,5.25,2021/22,€99.23m,€47.10m,1.64,4.2,5.48,1.72,3.77,5.39,1.66,3.8,5.0,1.62,0.009999999999999898,0.9999725136373441,0.006172839506172776,0.0030864197530864335,0.5000190519737846,4.05,0.15000000000000013,0.9990102708804812,0.03703703703703707,0.01851851851851838,0.5006858710562414,5.125,0.125,0.9995708393473225,0.024390243902439025,0.012195121951219523,0.5002974419988102
N1,02/04/2022,Waalwijk,Utrecht,D,3.8,3.75,1.9,4.1,3.6,1.88,2021/22,€11.95m,€46.60m,4.29,3.8,1.88,4.01,3.65,1.98,3.8,3.6,1.9,3.9499999999999997,0.1499999999999999,0.9989595114657399,0.03797468354430378,0.018987341772151778,0.500721038295145,3.675,0.07499999999999996,0.9996995428565172,0.02040816326530611,0.010204081632653184,0.5002082465639317,1.89,0.010000000000000009,0.9999798059716656,0.005291005291005296,0.002645502645502562,0.5000139973684947
N1,02/04/2022,Feyenoord,Willem II,H,1.16,7.0,19.0,1.16,8.25,16.5,2021/22,€180.38m,€15.60m,1.15,8.51,21.09,1.14,9.05,23.28,1.14,8.0,17.0,1.16,0.0,1.0,0.0,0.0,0.5,7.625,0.625,0.995148095654003,0.08196721311475409,0.040983606557376984,0.5033593120128996,17.75,1.25,0.9964196342978482,0.07042253521126761,0.035211267605633756,0.5024796667327911
N1,03/04/2022,Zwolle,Go Ahead Eagles,A,2.0,3.6,3.6,2.05,3.4,3.7,2021/22,€14.23m,€12.93m,2.09,3.37,3.95,1.98,3.37,4.42,1.9,3.6,3.8,2.025,0.02499999999999991,0.9998900524545516,0.012345679012345635,0.006172839506172867,0.500076207895138,3.5,0.10000000000000009,0.9994110647387552,0.0285714285714286,0.014285714285714235,0.5004081632653062,3.6500000000000004,0.050000000000000044,0.9998646331239297,0.013698630136986313,0.006849315068493178,0.5000938262338149
N1,03/04/2022,For Sittard,Heracles,A,2.7,3.2,2.7,2.65,3.4,2.6,2021/22,€18.08m,€18.35m,2.72,3.44,2.7,2.11,3.54,3.69,2.05,3.3,3.75,2.675,0.025000000000000133,0.9999369937966904,0.009345794392523414,0.004672897196261516,0.5000436719364136,3.3,0.09999999999999987,0.9993375041688846,0.030303030303030266,0.015151515151514916,0.5004591368227731,2.6500000000000004,0.050000000000000044,0.9997431860710851,0.0188679245283019,0.009433962264151052,0.5001779992880029
N1,03/04/2022,Sparta Rotterdam,Heerenveen,D,2.2,3.4,3.3,2.15,3.2,3.5,2021/22,€20.93m,€41.25m,2.29,3.2,3.59,2.28,3.29,3.5,2.2,3.5,3.2,2.175,0.025000000000000133,0.9999046950184836,0.01149425287356328,0.005747126436781436,0.5000660589245607,3.3,0.09999999999999987,0.9993375041688846,0.030303030303030266,0.015151515151514916,0.5004591368227731,3.4,0.10000000000000009,0.9993759069576513,0.02941176470588238,0.014705882352941124,0.500432525951557
N1,03/04/2022,Cambuur,Nijmegen,A,2.5,3.4,2.8,2.45,3.6,2.7,2021/22,€12.45m,€14.28m,2.6,3.61,2.73,2.5,3.74,2.77,2.45,3.5,2.8,2.475,0.02499999999999991,0.999926399368686,0.010101010101010065,0.005050505050504972,0.5000510152025305,3.5,0.10000000000000009,0.9994110647387552,0.0285714285714286,0.014285714285714235,0.5004081632653062,2.75,0.04999999999999982,0.9997615248696313,0.01818181818181812,0.00909090909090926,0.5001652892561984
N1,08/04/2022,Go Ahead Eagles,Willem II,H,2.05,3.25,3.8,2.1,3.25,3.6,2021/22,€12.93m,€15.60m,2.06,3.5,3.88,2.08,3.44,3.9,2.1,3.25,3.75,2.075,0.025000000000000133,0.9998952874186193,0.0120481927710844,0.006024096385542244,0.5000725794745245,3.25,0.0,1.0,0.0,0.0,0.5,3.7,0.09999999999999987,0.9994730201859837,0.02702702702702699,0.013513513513513598,0.5003652300949597
N1,09/04/2022,Utrecht,For Sittard,D,1.53,4.75,5.5,1.51,4.4,6.0,2021/22,€46.60m,€18.08m,1.52,4.52,6.64,1.44,4.96,7.84,1.4,5.25,6.5,1.52,0.010000000000000009,0.9999687780157478,0.006578947368421058,0.00328947368421062,0.5000216412742382,4.575,0.17499999999999982,0.9989442905708064,0.03825136612021854,0.0191256830601092,0.5007315835050316,5.75,0.25,0.9986359641585719,0.043478260869565216,0.021739130434782705,0.5009451795841209
