Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,B365D_Prob,BWD_Prob,B365A_Prob,BWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
B1,15/09/2018,Genk,Anderlecht,H,1.85,4.0,3.6,1.87,3.75,4.0,2018/19,€145.40m,€131.05m,54.0541,53.4759,25.0,26.6667,27.7778,25.0,H,53.765,0.4088,25.8334,1.1785,26.3889,1.9642,JupilerLeague
B1,15/09/2018,Oostende,Cercle Brugge,D,2.1,3.4,3.4,2.15,3.4,3.4,2018/19,€25.58m,€23.85m,47.619,46.5116,29.4118,29.4118,29.4118,29.4118,H,47.0653,0.7831,29.4118,0.0,29.4118,0.0,JupilerLeague
B1,15/09/2018,Standard,Charleroi,D,1.55,3.8,6.5,1.6,4.1,5.5,2018/19,€99.25m,€49.68m,64.5161,62.5,26.3158,24.3902,15.3846,18.1818,H,63.508,1.4256,25.353,1.3616,16.7832,1.9779,JupilerLeague
B1,15/09/2018,Waasland-Beveren,Eupen,D,2.2,3.5,3.1,2.25,3.5,3.1,2018/19,€20.90m,€24.20m,45.4545,44.4444,28.5714,28.5714,32.2581,32.2581,H,44.9494,0.7142,28.5714,0.0,32.2581,0.0,JupilerLeague
B1,16/09/2018,Antwerp,Waregem,H,1.9,3.5,4.0,1.87,3.6,4.2,2018/19,€34.05m,€29.85m,52.6316,53.4759,28.5714,27.7778,25.0,23.8095,H,53.0538,0.597,28.1746,0.5612,24.4048,0.8418,JupilerLeague
B1,16/09/2018,Gent,St Truiden,A,1.5,4.33,6.0,1.5,4.4,6.5,2018/19,€109.40m,€41.15m,66.6667,66.6667,23.0947,22.7273,16.6667,15.3846,H,66.6667,0.0,22.911,0.2598,16.0256,0.9066,JupilerLeague
B1,16/09/2018,Mouscron,Kortrijk,H,3.1,3.4,2.25,3.0,3.5,2.3,2018/19,€26.95m,€28.00m,32.2581,33.3333,29.4118,28.5714,44.4444,43.4783,A,32.7957,0.7603,28.9916,0.5943,43.9613,0.6831,JupilerLeague
B1,21/09/2018,Waregem,Kortrijk,A,1.64,4.2,4.75,1.72,4.1,4.4,2018/19,€29.85m,€28.00m,60.9756,58.1395,23.8095,24.3902,21.0526,22.7273,H,59.5576,2.0054,24.0998,0.4106,21.89,1.1842,JupilerLeague
B1,22/09/2018,Eupen,Oostende,A,2.25,3.5,3.0,2.3,3.6,2.95,2018/19,€24.20m,€25.58m,44.4444,43.4783,28.5714,27.7778,33.3333,33.8983,H,43.9613,0.6831,28.1746,0.5612,33.6158,0.3995,JupilerLeague
B1,22/09/2018,Lokeren,Mouscron,D,2.04,3.6,3.4,2.05,3.5,3.6,2018/19,€18.70m,€26.95m,49.0196,48.7805,27.7778,28.5714,29.4118,27.7778,H,48.9,0.1691,28.1746,0.5612,28.5948,1.1554,JupilerLeague
B1,22/09/2018,St Truiden,Antwerp,H,2.8,3.4,2.4,2.9,3.4,2.45,2018/19,€41.15m,€34.05m,35.7143,34.4828,29.4118,29.4118,41.6667,40.8163,A,35.0986,0.8708,29.4118,0.0,41.2415,0.6013,JupilerLeague
B1,22/09/2018,Waasland-Beveren,Charleroi,D,3.2,3.6,2.1,3.6,3.5,2.05,2018/19,€20.90m,€49.68m,31.25,27.7778,27.7778,28.5714,47.619,48.7805,A,29.5139,2.4552,28.1746,0.5612,48.1998,0.8213,JupilerLeague
B1,23/09/2018,Anderlecht,Standard,H,2.1,3.5,3.3,2.05,3.6,3.5,2018/19,€131.05m,€99.25m,47.619,48.7805,28.5714,27.7778,30.303,28.5714,H,48.1998,0.8213,28.1746,0.5612,29.4372,1.2244,JupilerLeague
B1,23/09/2018,Cercle Brugge,Genk,A,5.0,3.8,1.66,4.75,3.9,1.72,2018/19,€23.85m,€145.40m,20.0,21.0526,26.3158,25.641,60.241,58.1395,A,20.5263,0.7443,25.9784,0.4772,59.1902,1.486,JupilerLeague
B1,23/09/2018,Gent,Club Brugge,A,2.8,3.4,2.4,2.7,3.4,2.6,2018/19,€109.40m,€129.65m,35.7143,37.037,29.4118,29.4118,41.6667,38.4615,A,36.3756,0.9353,29.4118,0.0,40.0641,2.2664,JupilerLeague
B1,28/09/2018,Kortrijk,Eupen,A,1.9,3.6,3.75,1.95,3.7,3.7,2018/19,€28.00m,€24.20m,52.6316,51.2821,27.7778,27.027,26.6667,27.027,H,51.9568,0.9542,27.4024,0.5309,26.8468,0.2548,JupilerLeague
B1,29/09/2018,Charleroi,Lokeren,H,1.55,4.33,5.25,1.6,4.2,5.25,2018/19,€49.68m,€18.70m,64.5161,62.5,23.0947,23.8095,19.0476,19.0476,H,63.508,1.4256,23.4521,0.5054,19.0476,0.0,JupilerLeague
B1,29/09/2018,Club Brugge,Cercle Brugge,H,1.3,5.75,8.5,1.35,5.5,7.75,2018/19,€129.65m,€23.85m,76.9231,74.0741,17.3913,18.1818,11.7647,12.9032,H,75.4986,2.0145,17.7865,0.559,12.334,0.805,JupilerLeague
B1,29/09/2018,Genk,Waregem,H,1.36,4.75,8.0,1.4,5.25,7.0,2018/19,€145.40m,€29.85m,73.5294,71.4286,21.0526,19.0476,12.5,14.2857,H,72.479,1.4855,20.0501,1.4177,13.3928,1.2627,JupilerLeague
B1,29/09/2018,Mouscron,Waasland-Beveren,A,2.04,3.5,3.4,2.1,3.6,3.4,2018/19,€26.95m,€20.90m,49.0196,47.619,28.5714,27.7778,29.4118,29.4118,H,48.3193,0.9904,28.1746,0.5612,29.4118,0.0,JupilerLeague
B1,30/09/2018,Anderlecht,St Truiden,D,1.44,4.5,6.5,1.45,4.5,7.0,2018/19,€131.05m,€41.15m,69.4444,68.9655,22.2222,22.2222,15.3846,14.2857,H,69.205,0.3386,22.2222,0.0,14.8352,0.777,JupilerLeague
B1,30/09/2018,Antwerp,Gent,D,2.5,3.4,2.7,2.35,3.6,2.9,2018/19,€34.05m,€109.40m,40.0,42.5532,29.4118,27.7778,37.037,34.4828,H,41.2766,1.8054,28.5948,1.1554,35.7599,1.8061,JupilerLeague
B1,30/09/2018,Oostende,Standard,A,4.2,3.75,1.8,4.1,3.9,1.83,2018/19,€25.58m,€99.25m,23.8095,24.3902,26.6667,25.641,55.5556,54.6448,A,24.0998,0.4106,26.1538,0.7253,55.1002,0.644,JupilerLeague
B1,05/10/2018,Cercle Brugge,Charleroi,H,2.9,3.2,2.45,2.8,3.4,2.5,2018/19,€23.85m,€49.68m,34.4828,35.7143,31.25,29.4118,40.8163,40.0,A,35.0986,0.8708,30.3309,1.2998,40.4082,0.5772,JupilerLeague
B1,06/10/2018,Eupen,Antwerp,A,3.75,3.4,2.0,3.6,3.5,2.05,2018/19,€24.20m,€34.05m,26.6667,27.7778,29.4118,28.5714,50.0,48.7805,A,27.2222,0.7857,28.9916,0.5943,49.3902,0.8623,JupilerLeague
B1,06/10/2018,Lokeren,Kortrijk,A,2.7,3.4,2.5,2.75,3.4,2.55,2018/19,€18.70m,€28.00m,37.037,36.3636,29.4118,29.4118,40.0,39.2157,A,36.7003,0.4762,29.4118,0.0,39.6078,0.5546,JupilerLeague
B1,06/10/2018,St Truiden,Mouscron,H,1.53,4.2,5.75,1.57,4.25,5.5,2018/19,€41.15m,€26.95m,65.3595,63.6943,23.8095,23.5294,17.3913,18.1818,H,64.5269,1.1775,23.6694,0.1981,17.7865,0.559,JupilerLeague
B1,06/10/2018,Waasland-Beveren,Oostende,D,2.5,3.4,2.7,2.45,3.4,2.85,2018/19,€20.90m,€25.58m,40.0,40.8163,29.4118,29.4118,37.037,35.0877,H,40.4082,0.5772,29.4118,0.0,36.0623,1.3784,JupilerLeague
B1,07/10/2018,Gent,Genk,A,2.8,3.5,2.37,2.8,3.6,2.4,2018/19,€109.40m,€145.40m,35.7143,35.7143,28.5714,27.7778,42.1941,41.6667,A,35.7143,0.0,28.1746,0.5612,41.9304,0.3729,JupilerLeague
B1,07/10/2018,Standard,Club Brugge,H,2.62,3.3,2.6,2.7,3.4,2.6,2018/19,€99.25m,€129.65m,38.1679,37.037,30.303,29.4118,38.4615,38.4615,A,37.6025,0.7997,29.8574,0.6302,38.4615,0.0,JupilerLeague
B1,07/10/2018,Waregem,Anderlecht,A,3.5,3.6,2.0,3.3,3.7,2.1,2018/19,€29.85m,€131.05m,28.5714,30.303,27.7778,27.027,50.0,47.619,A,29.4372,1.2244,27.4024,0.5309,48.8095,1.6836,JupilerLeague
B1,19/10/2018,Club Brugge,Waasland-Beveren,D,1.18,7.5,12.0,1.19,7.75,12.5,2018/19,€129.65m,€20.90m,84.7458,84.0336,13.3333,12.9032,8.3333,8.0,H,84.3897,0.5036,13.1182,0.3041,8.1666,0.2357,JupilerLeague
B1,20/10/2018,Antwerp,Lokeren,H,1.36,4.5,9.0,1.4,4.75,8.25,2018/19,€34.05m,€18.70m,73.5294,71.4286,22.2222,21.0526,11.1111,12.1212,H,72.479,1.4855,21.6374,0.827,11.6162,0.7142,JupilerLeague
B1,20/10/2018,Genk,Eupen,H,1.16,7.5,13.0,1.18,7.25,15.0,2018/19,€145.40m,€24.20m,86.2069,84.7458,13.3333,13.7931,7.6923,6.6667,H,85.4764,1.0332,13.5632,0.3251,7.1795,0.7252,JupilerLeague
B1,20/10/2018,Kortrijk,St Truiden,H,2.04,3.6,3.3,2.15,3.7,3.2,2018/19,€28.00m,€41.15m,49.0196,46.5116,27.7778,27.027,30.303,31.25,H,47.7656,1.7734,27.4024,0.5309,30.7765,0.6696,JupilerLeague
B1,20/10/2018,Mouscron,Standard,D,5.75,4.2,1.53,5.75,4.25,1.55,2018/19,€26.95m,€99.25m,17.3913,17.3913,23.8095,23.5294,65.3595,64.5161,A,17.3913,0.0,23.6694,0.1981,64.9378,0.5964,JupilerLeague
B1,21/10/2018,Anderlecht,Cercle Brugge,H,1.36,5.0,7.5,1.42,4.6,7.75,2018/19,€131.05m,€23.85m,73.5294,70.4225,20.0,21.7391,13.3333,12.9032,H,71.976,2.1969,20.8696,1.2297,13.1182,0.3041,JupilerLeague
B1,21/10/2018,Charleroi,Waregem,H,1.83,3.5,4.2,1.95,3.7,3.8,2018/19,€49.68m,€29.85m,54.6448,51.2821,28.5714,27.027,23.8095,26.3158,H,52.9634,2.3778,27.7992,1.0921,25.0626,1.7722,JupilerLeague
B1,21/10/2018,Oostende,Gent,A,3.3,3.5,2.1,3.3,3.5,2.15,2018/19,€25.58m,€109.40m,30.303,30.303,28.5714,28.5714,47.619,46.5116,A,30.303,0.0,28.5714,0.0,47.0653,0.7831,JupilerLeague
B1,26/10/2018,Gent,Charleroi,H,1.66,3.8,5.0,1.67,4.0,5.0,2018/19,€109.40m,€49.68m,60.241,59.8802,26.3158,25.0,20.0,20.0,H,60.0606,0.2551,25.6579,0.9304,20.0,0.0,JupilerLeague
B1,27/10/2018,Cercle Brugge,Kortrijk,D,2.7,3.4,2.5,2.75,3.7,2.4,2018/19,€23.85m,€28.00m,37.037,36.3636,29.4118,27.027,40.0,41.6667,A,36.7003,0.4762,28.2194,1.6863,40.8333,1.1785,JupilerLeague
B1,27/10/2018,Lokeren,Oostende,D,3.0,3.4,2.3,3.1,3.4,2.3,2018/19,€18.70m,€25.58m,33.3333,32.2581,29.4118,29.4118,43.4783,43.4783,A,32.7957,0.7603,29.4118,0.0,43.4783,0.0,JupilerLeague
B1,27/10/2018,St Truiden,Club Brugge,D,4.33,4.0,1.72,4.6,3.9,1.75,2018/19,€41.15m,€129.65m,23.0947,21.7391,25.0,25.641,58.1395,57.1429,A,22.4169,0.9586,25.3205,0.4533,57.6412,0.7047,JupilerLeague
B1,27/10/2018,Waregem,Mouscron,D,1.61,4.0,5.0,1.62,4.1,5.25,2018/19,€29.85m,€26.95m,62.1118,61.7284,25.0,24.3902,20.0,19.0476,H,61.9201,0.2711,24.6951,0.4312,19.5238,0.6734,JupilerLeague
B1,28/10/2018,Eupen,Anderlecht,H,4.5,4.0,1.7,4.1,4.2,1.75,2018/19,€24.20m,€131.05m,22.2222,24.3902,25.0,23.8095,58.8235,57.1429,A,23.3062,1.533,24.4048,0.8418,57.9832,1.1884,JupilerLeague
B1,28/10/2018,Standard,Genk,D,3.0,3.25,2.37,3.0,3.6,2.3,2018/19,€99.25m,€145.40m,33.3333,33.3333,30.7692,27.7778,42.1941,43.4783,A,33.3333,0.0,29.2735,2.1152,42.8362,0.9081,JupilerLeague
B1,28/10/2018,Waasland-Beveren,Antwerp,A,4.75,3.75,1.72,4.33,3.8,1.8,2018/19,€20.90m,€34.05m,21.0526,23.0947,26.6667,26.3158,58.1395,55.5556,A,22.0736,1.444,26.4912,0.2481,56.8476,1.8271,JupilerLeague
B1,30/10/2018,Charleroi,St Truiden,H,1.9,3.6,3.75,1.91,3.7,3.9,2018/19,€49.68m,€41.15m,52.6316,52.356,27.7778,27.027,26.6667,25.641,H,52.4938,0.1949,27.4024,0.5309,26.1538,0.7253,JupilerLeague
B1,30/10/2018,Club Brugge,Oostende,H,1.36,5.25,7.0,1.36,5.5,7.75,2018/19,€129.65m,€25.58m,73.5294,73.5294,19.0476,18.1818,14.2857,12.9032,H,73.5294,0.0,18.6147,0.6122,13.5944,0.9776,JupilerLeague
B1,30/10/2018,Mouscron,Gent,H,5.5,4.2,1.55,5.25,4.1,1.62,2018/19,€26.95m,€109.40m,18.1818,19.0476,23.8095,24.3902,64.5161,61.7284,A,18.6147,0.6122,24.0998,0.4106,63.1222,1.9712,JupilerLeague
B1,31/10/2018,Antwerp,Genk,A,3.3,3.5,2.1,3.5,3.6,2.05,2018/19,€34.05m,€145.40m,30.303,28.5714,28.5714,27.7778,47.619,48.7805,A,29.4372,1.2244,28.1746,0.5612,48.1998,0.8213,JupilerLeague
B1,31/10/2018,Eupen,Cercle Brugge,H,2.04,3.5,3.4,2.05,3.5,3.6,2018/19,€24.20m,€23.85m,49.0196,48.7805,28.5714,28.5714,29.4118,27.7778,H,48.9,0.1691,28.5714,0.0,28.5948,1.1554,JupilerLeague
B1,31/10/2018,Kortrijk,Waasland-Beveren,D,1.5,4.5,6.0,1.5,4.33,6.5,2018/19,€28.00m,€20.90m,66.6667,66.6667,22.2222,23.0947,16.6667,15.3846,H,66.6667,0.0,22.6585,0.617,16.0256,0.9066,JupilerLeague
B1,01/11/2018,Anderlecht,Lokeren,D,1.25,5.5,12.0,1.25,6.25,11.5,2018/19,€131.05m,€18.70m,80.0,80.0,18.1818,16.0,8.3333,8.6957,H,80.0,0.0,17.0909,1.5428,8.5145,0.2563,JupilerLeague
B1,01/11/2018,Waregem,Standard,H,3.5,3.75,1.95,3.75,3.9,1.9,2018/19,€29.85m,€99.25m,28.5714,26.6667,26.6667,25.641,51.2821,52.6316,A,27.619,1.3468,26.1538,0.7253,51.9568,0.9542,JupilerLeague
B1,02/11/2018,Oostende,Charleroi,H,3.1,3.3,2.3,2.75,3.4,2.55,2018/19,€25.58m,€49.68m,32.2581,36.3636,30.303,29.4118,43.4783,39.2157,A,34.3108,2.903,29.8574,0.6302,41.347,3.0141,JupilerLeague
B1,03/11/2018,Cercle Brugge,Mouscron,H,2.25,3.3,3.2,2.2,3.5,3.2,2018/19,€23.85m,€26.95m,44.4444,45.4545,30.303,28.5714,31.25,31.25,H,44.9494,0.7142,29.4372,1.2244,31.25,0.0,JupilerLeague
B1,03/11/2018,Genk,Club Brugge,D,1.9,3.6,3.75,1.91,3.8,3.75,2018/19,€145.40m,€129.65m,52.6316,52.356,27.7778,26.3158,26.6667,26.6667,H,52.4938,0.1949,27.0468,1.0338,26.6667,0.0,JupilerLeague
B1,03/11/2018,Gent,Kortrijk,H,1.61,4.0,5.0,1.65,3.9,5.25,2018/19,€109.40m,€28.00m,62.1118,60.6061,25.0,25.641,20.0,19.0476,H,61.359,1.0647,25.3205,0.4533,19.5238,0.6734,JupilerLeague
B1,04/11/2018,Lokeren,Eupen,H,2.45,3.3,2.8,2.45,3.4,2.85,2018/19,€18.70m,€24.20m,40.8163,40.8163,30.303,29.4118,35.7143,35.0877,H,40.8163,0.0,29.8574,0.6302,35.401,0.4431,JupilerLeague
B1,04/11/2018,St Truiden,Waregem,H,2.0,3.5,3.6,2.0,3.6,3.7,2018/19,€41.15m,€29.85m,50.0,50.0,28.5714,27.7778,27.7778,27.027,H,50.0,0.0,28.1746,0.5612,27.4024,0.5309,JupilerLeague
B1,04/11/2018,Standard,Antwerp,A,1.95,3.5,3.75,2.05,3.6,3.5,2018/19,€99.25m,€34.05m,51.2821,48.7805,28.5714,27.7778,26.6667,28.5714,H,50.0313,1.7689,28.1746,0.5612,27.619,1.3468,JupilerLeague
B1,04/11/2018,Waasland-Beveren,Anderlecht,A,5.5,3.8,1.61,5.0,4.1,1.65,2018/19,€20.90m,€131.05m,18.1818,20.0,26.3158,24.3902,62.1118,60.6061,A,19.0909,1.2857,25.353,1.3616,61.359,1.0647,JupilerLeague
B1,09/11/2018,Antwerp,Oostende,H,1.44,4.5,6.5,1.48,4.6,6.75,2018/19,€34.05m,€25.58m,69.4444,67.5676,22.2222,21.7391,15.3846,14.8148,H,68.506,1.3271,21.9806,0.3416,15.0997,0.4029,JupilerLeague
B1,10/11/2018,Cercle Brugge,Waasland-Beveren,H,1.85,3.6,4.0,1.95,3.6,4.0,2018/19,€23.85m,€20.90m,54.0541,51.2821,27.7778,27.7778,25.0,25.0,H,52.6681,1.9601,27.7778,0.0,25.0,0.0,JupilerLeague
B1,10/11/2018,Charleroi,Club Brugge,H,3.6,3.6,1.95,3.6,3.6,2.05,2018/19,€49.68m,€129.65m,27.7778,27.7778,27.7778,27.7778,51.2821,48.7805,A,27.7778,0.0,27.7778,0.0,50.0313,1.7689,JupilerLeague
B1,10/11/2018,Eupen,St Truiden,A,2.37,3.6,2.7,2.45,3.4,2.95,2018/19,€24.20m,€41.15m,42.1941,40.8163,27.7778,29.4118,37.037,33.8983,H,41.5052,0.9743,28.5948,1.1554,35.4676,2.2194,JupilerLeague
B1,10/11/2018,Waregem,Lokeren,H,1.6,4.33,4.75,1.65,4.1,5.25,2018/19,€29.85m,€18.70m,62.5,60.6061,23.0947,24.3902,21.0526,19.0476,H,61.553,1.3392,23.7424,0.9161,20.0501,1.4177,JupilerLeague
B1,11/11/2018,Anderlecht,Gent,H,2.0,3.6,3.5,2.05,3.7,3.5,2018/19,€131.05m,€109.40m,50.0,48.7805,27.7778,27.027,28.5714,28.5714,H,49.3902,0.8623,27.4024,0.5309,28.5714,0.0,JupilerLeague
B1,11/11/2018,Kortrijk,Standard,A,2.6,3.6,2.5,2.75,3.6,2.5,2018/19,€28.00m,€99.25m,38.4615,36.3636,27.7778,27.7778,40.0,40.0,A,37.4125,1.4834,27.7778,0.0,40.0,0.0,JupilerLeague
B1,11/11/2018,Mouscron,Genk,D,7.5,5.5,1.33,8.0,5.5,1.36,2018/19,€26.95m,€145.40m,13.3333,12.5,18.1818,18.1818,75.188,73.5294,A,12.9166,0.5892,18.1818,0.0,74.3587,1.1728,JupilerLeague
B1,23/11/2018,Club Brugge,Waregem,A,1.36,5.5,7.0,1.4,5.5,6.75,2018/19,€129.65m,€29.85m,73.5294,71.4286,18.1818,18.1818,14.2857,14.8148,H,72.479,1.4855,18.1818,0.0,14.5502,0.3741,JupilerLeague
B1,24/11/2018,Genk,Cercle Brugge,A,1.16,7.0,15.0,1.2,7.5,14.0,2018/19,€145.40m,€23.85m,86.2069,83.3333,14.2857,13.3333,6.6667,7.1429,H,84.7701,2.0319,13.8095,0.6734,6.9048,0.3367,JupilerLeague
B1,24/11/2018,Oostende,Kortrijk,A,3.1,3.4,2.25,3.2,3.5,2.25,2018/19,€25.58m,€28.00m,32.2581,31.25,29.4118,28.5714,44.4444,44.4444,A,31.754,0.7128,28.9916,0.5943,44.4444,0.0,JupilerLeague
B1,24/11/2018,Standard,Eupen,H,1.4,5.0,6.5,1.45,4.75,7.0,2018/19,€99.25m,€24.20m,71.4286,68.9655,20.0,21.0526,15.3846,14.2857,H,70.197,1.7417,20.5263,0.7443,14.8352,0.777,JupilerLeague
B1,24/11/2018,Waasland-Beveren,Mouscron,A,2.62,3.4,2.54,2.8,3.4,2.55,2018/19,€20.90m,€26.95m,38.1679,35.7143,29.4118,29.4118,39.3701,39.2157,A,36.9411,1.735,29.4118,0.0,39.2929,0.1092,JupilerLeague
B1,25/11/2018,Gent,Antwerp,D,2.0,3.5,3.6,2.05,3.6,3.6,2018/19,€109.40m,€34.05m,50.0,48.7805,28.5714,27.7778,27.7778,27.7778,H,49.3902,0.8623,28.1746,0.5612,27.7778,0.0,JupilerLeague
B1,25/11/2018,Lokeren,Charleroi,A,3.5,3.6,2.0,3.7,3.5,2.05,2018/19,€18.70m,€49.68m,28.5714,27.027,27.7778,28.5714,50.0,48.7805,A,27.7992,1.0921,28.1746,0.5612,49.3902,0.8623,JupilerLeague
B1,25/11/2018,St Truiden,Anderlecht,H,3.3,3.6,2.04,3.3,3.7,2.15,2018/19,€41.15m,€131.05m,30.303,30.303,27.7778,27.027,49.0196,46.5116,A,30.303,0.0,27.4024,0.5309,47.7656,1.7734,JupilerLeague
B1,30/11/2018,Lokeren,Gent,D,6.5,4.0,1.5,6.0,4.5,1.5,2018/19,€18.70m,€109.40m,15.3846,16.6667,25.0,22.2222,66.6667,66.6667,A,16.0256,0.9066,23.6111,1.9642,66.6667,0.0,JupilerLeague
B1,01/12/2018,Antwerp,St Truiden,A,1.66,3.6,5.25,1.7,3.75,5.5,2018/19,€34.05m,€41.15m,60.241,58.8235,27.7778,26.6667,19.0476,18.1818,H,59.5322,1.0023,27.2222,0.7857,18.6147,0.6122,JupilerLeague
B1,01/12/2018,Charleroi,Cercle Brugge,H,1.57,4.0,5.5,1.62,4.1,5.5,2018/19,€49.68m,€23.85m,63.6943,61.7284,25.0,24.3902,18.1818,18.1818,H,62.7114,1.3901,24.6951,0.4312,18.1818,0.0,JupilerLeague
B1,01/12/2018,Kortrijk,Mouscron,H,1.72,3.75,4.5,1.78,3.9,4.5,2018/19,€28.00m,€26.95m,58.1395,56.1798,26.6667,25.641,22.2222,22.2222,H,57.1596,1.3857,26.1538,0.7253,22.2222,0.0,JupilerLeague
B1,01/12/2018,Waregem,Oostende,D,1.72,3.75,4.5,1.75,4.25,4.25,2018/19,€29.85m,€25.58m,58.1395,57.1429,26.6667,23.5294,22.2222,23.5294,H,57.6412,0.7047,25.098,2.2184,22.8758,0.9243,JupilerLeague
B1,02/12/2018,Anderlecht,Genk,A,3.1,3.5,2.2,3.1,3.75,2.2,2018/19,€131.05m,€145.40m,32.2581,32.2581,28.5714,26.6667,45.4545,45.4545,A,32.2581,0.0,27.619,1.3468,45.4545,0.0,JupilerLeague
B1,02/12/2018,Club Brugge,Standard,H,1.66,3.8,5.0,1.72,4.0,4.75,2018/19,€129.65m,€99.25m,60.241,58.1395,26.3158,25.0,20.0,21.0526,H,59.1902,1.486,25.6579,0.9304,20.5263,0.7443,JupilerLeague
B1,02/12/2018,Eupen,Waasland-Beveren,H,1.61,4.2,4.75,1.65,4.1,5.25,2018/19,€24.20m,€20.90m,62.1118,60.6061,23.8095,24.3902,21.0526,19.0476,H,61.359,1.0647,24.0998,0.4106,20.0501,1.4177,JupilerLeague
B1,07/12/2018,Waasland-Beveren,Club Brugge,H,7.0,5.0,1.36,7.5,5.0,1.42,2018/19,€20.90m,€129.65m,14.2857,13.3333,20.0,20.0,73.5294,70.4225,A,13.8095,0.6734,20.0,0.0,71.976,2.1969,JupilerLeague
B1,08/12/2018,Genk,Kortrijk,D,1.2,7.0,11.0,1.26,6.5,10.5,2018/19,€145.40m,€28.00m,83.3333,79.3651,14.2857,15.3846,9.0909,9.5238,H,81.3492,2.8059,14.8352,0.777,9.3074,0.3061,JupilerLeague
B1,08/12/2018,Mouscron,Waregem,D,2.7,3.4,2.5,2.65,3.6,2.6,2018/19,€26.95m,€29.85m,37.037,37.7358,29.4118,27.7778,40.0,38.4615,A,37.3864,0.4941,28.5948,1.1554,39.2308,1.0879,JupilerLeague
B1,08/12/2018,Oostende,Lokeren,H,1.8,3.8,4.0,1.85,4.0,4.0,2018/19,€25.58m,€18.70m,55.5556,54.0541,26.3158,25.0,25.0,25.0,H,54.8048,1.0617,25.6579,0.9304,25.0,0.0,JupilerLeague
B1,08/12/2018,St Truiden,Standard,D,2.3,3.4,3.0,2.45,3.5,2.85,2018/19,€41.15m,€99.25m,43.4783,40.8163,29.4118,28.5714,33.3333,35.0877,H,42.1473,1.8823,28.9916,0.5943,34.2105,1.2405,JupilerLeague
B1,09/12/2018,Anderlecht,Charleroi,D,1.83,3.75,4.0,1.9,3.9,3.9,2018/19,€131.05m,€49.68m,54.6448,52.6316,26.6667,25.641,25.0,25.641,H,53.6382,1.4235,26.1538,0.7253,25.3205,0.4533,JupilerLeague
B1,09/12/2018,Cercle Brugge,Antwerp,A,3.6,3.5,2.0,3.9,3.5,2.0,2018/19,€23.85m,€34.05m,27.7778,25.641,28.5714,28.5714,50.0,50.0,A,26.7094,1.5109,28.5714,0.0,50.0,0.0,JupilerLeague
B1,09/12/2018,Gent,Eupen,H,1.44,4.2,7.5,1.48,4.75,6.5,2018/19,€109.40m,€24.20m,69.4444,67.5676,23.8095,21.0526,13.3333,15.3846,H,68.506,1.3271,22.431,1.9494,14.359,1.4505,JupilerLeague
B1,14/12/2018,Charleroi,Gent,H,2.8,3.4,2.4,2.85,3.5,2.5,2018/19,€49.68m,€109.40m,35.7143,35.0877,29.4118,28.5714,41.6667,40.0,A,35.401,0.4431,28.9916,0.5943,40.8333,1.1785,JupilerLeague
B1,15/12/2018,Antwerp,Waasland-Beveren,A,1.36,5.0,7.5,1.35,5.0,9.75,2018/19,€34.05m,€20.90m,73.5294,74.0741,20.0,20.0,13.3333,10.2564,H,73.8018,0.3852,20.0,0.0,11.7948,2.1757,JupilerLeague
B1,15/12/2018,Eupen,Mouscron,H,2.04,3.5,3.4,2.05,3.7,3.6,2018/19,€24.20m,€26.95m,49.0196,48.7805,28.5714,27.027,29.4118,27.7778,H,48.9,0.1691,27.7992,1.0921,28.5948,1.1554,JupilerLeague
B1,15/12/2018,Kortrijk,Club Brugge,D,3.3,4.0,2.0,3.6,3.6,2.05,2018/19,€28.00m,€129.65m,30.303,27.7778,25.0,27.7778,50.0,48.7805,A,29.0404,1.7856,26.3889,1.9642,49.3902,0.8623,JupilerLeague
B1,15/12/2018,Lokeren,St Truiden,H,3.6,3.5,2.0,3.7,3.7,2.0,2018/19,€18.70m,€41.15m,27.7778,27.027,28.5714,27.027,50.0,50.0,A,27.4024,0.5309,27.7992,1.0921,50.0,0.0,JupilerLeague
B1,16/12/2018,Cercle Brugge,Anderlecht,H,3.8,3.8,1.85,4.0,3.9,1.87,2018/19,€23.85m,€131.05m,26.3158,25.0,26.3158,25.641,54.0541,53.4759,A,25.6579,0.9304,25.9784,0.4772,53.765,0.4088,JupilerLeague
B1,16/12/2018,Genk,Oostende,H,1.2,6.5,13.0,1.2,7.25,14.0,2018/19,€145.40m,€25.58m,83.3333,83.3333,15.3846,13.7931,7.6923,7.1429,H,83.3333,0.0,14.5888,1.1254,7.4176,0.3885,JupilerLeague
B1,16/12/2018,Standard,Waregem,H,1.85,4.0,3.6,1.85,4.0,4.0,2018/19,€99.25m,€29.85m,54.0541,54.0541,25.0,25.0,27.7778,25.0,H,54.0541,0.0,25.0,0.0,26.3889,1.9642,JupilerLeague
B1,21/12/2018,Gent,Cercle Brugge,H,1.33,5.25,8.0,1.36,5.5,8.0,2018/19,€109.40m,€23.85m,75.188,73.5294,19.0476,18.1818,12.5,12.5,H,74.3587,1.1728,18.6147,0.6122,12.5,0.0,JupilerLeague
