Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,B365D_Prob,BWD_Prob,B365A_Prob,BWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
B1,25/01/2014,Cercle Brugge,Charleroi,H,2.25,3.25,3.25,2.15,3.1,3.2,2013/14,€15.55m,€17.70m,44.4444,46.5116,30.7692,32.2581,30.7692,31.25,H,45.478,1.4617,31.5136,1.0528,31.0096,0.34,JupilerLeague
B1,25/01/2014,Kortrijk,Lierse,A,1.8,3.6,4.33,1.75,3.5,4.2,2013/14,€20.10m,€17.70m,55.5556,57.1429,27.7778,28.5714,23.0947,23.8095,H,56.3492,1.1224,28.1746,0.5612,23.4521,0.5054,JupilerLeague
B1,25/01/2014,Oostende,Waasland-Beveren,H,2.0,3.4,3.75,1.95,3.4,3.4,2013/14,€14.98m,€14.75m,50.0,51.2821,29.4118,29.4118,26.6667,29.4118,H,50.641,0.9066,29.4118,0.0,28.0392,1.9411,JupilerLeague
B1,25/01/2014,Oud-Heverlee Leuven,Waregem,H,3.6,3.5,2.0,3.75,3.4,1.85,2013/14,€16.80m,€44.70m,27.7778,26.6667,28.5714,29.4118,50.0,54.0541,A,27.2222,0.7857,28.9916,0.5943,52.027,2.8667,JupilerLeague
B1,26/01/2014,Anderlecht,Club Brugge,H,1.57,4.0,5.5,1.62,3.7,4.75,2013/14,€91.80m,€61.40m,63.6943,61.7284,25.0,27.027,18.1818,21.0526,H,62.7114,1.3901,26.0135,1.4333,19.6172,2.03,JupilerLeague
B1,26/01/2014,Genk,Gent,A,1.91,3.4,4.0,1.87,3.3,3.75,2013/14,€52.70m,€49.75m,52.356,53.4759,29.4118,30.303,25.0,26.6667,H,52.916,0.7919,29.8574,0.6302,25.8334,1.1785,JupilerLeague
B1,31/01/2014,Lierse,Anderlecht,H,7.0,4.33,1.44,7.25,3.75,1.44,2013/14,€17.70m,€91.80m,14.2857,13.7931,23.0947,26.6667,69.4444,69.4444,A,14.0394,0.3483,24.8807,2.5258,69.4444,0.0,JupilerLeague
B1,01/02/2014,Charleroi,Oostende,A,2.1,3.4,3.4,2.1,3.4,3.0,2013/14,€17.70m,€14.98m,47.619,47.619,29.4118,29.4118,29.4118,33.3333,H,47.619,0.0,29.4118,0.0,31.3726,2.7729,JupilerLeague
B1,01/02/2014,Club Brugge,Bergen,H,1.4,4.33,8.5,1.35,4.6,7.0,2013/14,€61.40m,€13.50m,71.4286,74.0741,23.0947,21.7391,11.7647,14.2857,H,72.7514,1.8707,22.4169,0.9586,13.0252,1.7826,JupilerLeague
B1,01/02/2014,Gent,Oud-Heverlee Leuven,H,1.44,4.33,7.0,1.45,4.1,6.0,2013/14,€49.75m,€16.80m,69.4444,68.9655,23.0947,24.3902,14.2857,16.6667,H,69.205,0.3386,23.7424,0.9161,15.4762,1.6836,JupilerLeague
B1,01/02/2014,Mechelen,Genk,A,2.75,3.3,2.5,2.7,3.1,2.45,2013/14,€21.10m,€52.70m,36.3636,37.037,30.303,32.2581,40.0,40.8163,A,36.7003,0.4762,31.2806,1.3825,40.4082,0.5772,JupilerLeague
B1,01/02/2014,Standard,Cercle Brugge,H,1.18,5.75,23.0,1.2,6.0,10.0,2013/14,€72.60m,€15.55m,84.7458,83.3333,17.3913,16.6667,4.3478,10.0,H,84.0395,0.9988,17.029,0.5124,7.1739,3.9967,JupilerLeague
B1,01/02/2014,Waasland-Beveren,Kortrijk,D,2.5,3.25,2.8,2.4,3.2,2.7,2013/14,€14.75m,€20.10m,40.0,41.6667,30.7692,31.25,35.7143,37.037,H,40.8333,1.1785,31.0096,0.34,36.3756,0.9353,JupilerLeague
B1,02/02/2014,Waregem,Lokeren,D,2.15,3.4,3.3,2.1,3.2,3.2,2013/14,€44.70m,€33.75m,46.5116,47.619,29.4118,31.25,30.303,31.25,H,47.0653,0.7831,30.3309,1.2998,30.7765,0.6696,JupilerLeague
B1,08/02/2014,Bergen,Lierse,A,2.2,3.3,3.3,2.15,3.3,3.0,2013/14,€13.50m,€17.70m,45.4545,46.5116,30.303,30.303,30.303,33.3333,H,45.9831,0.7475,30.303,0.0,31.8182,2.1427,JupilerLeague
B1,08/02/2014,Cercle Brugge,Waasland-Beveren,D,2.05,3.5,3.4,2.0,3.25,3.4,2013/14,€15.55m,€14.75m,48.7805,50.0,28.5714,30.7692,29.4118,29.4118,H,49.3902,0.8623,29.6703,1.5541,29.4118,0.0,JupilerLeague
B1,08/02/2014,Kortrijk,Anderlecht,D,5.0,3.75,1.67,4.6,3.5,1.67,2013/14,€20.10m,€91.80m,20.0,21.7391,26.6667,28.5714,59.8802,59.8802,A,20.8696,1.2297,27.619,1.3468,59.8802,0.0,JupilerLeague
B1,08/02/2014,Lokeren,Charleroi,H,1.4,4.5,7.5,1.33,4.33,8.75,2013/14,€33.75m,€17.70m,71.4286,75.188,22.2222,23.0947,13.3333,11.4286,H,73.3083,2.6583,22.6585,0.617,12.3809,1.3468,JupilerLeague
B1,08/02/2014,Oostende,Gent,D,3.0,3.2,2.4,2.75,3.3,2.3,2013/14,€14.98m,€49.75m,33.3333,36.3636,31.25,30.303,41.6667,43.4783,A,34.8484,2.1427,30.7765,0.6696,42.5725,1.281,JupilerLeague
B1,08/02/2014,Oud-Heverlee Leuven,Mechelen,D,2.5,3.4,2.7,2.4,3.25,2.65,2013/14,€16.80m,€21.10m,40.0,41.6667,29.4118,30.7692,37.037,37.7358,H,40.8333,1.1785,30.0905,0.9598,37.3864,0.4941,JupilerLeague
B1,09/02/2014,Genk,Club Brugge,A,2.2,3.3,3.3,2.2,3.25,2.95,2013/14,€52.70m,€61.40m,45.4545,45.4545,30.303,30.7692,30.303,33.8983,H,45.4545,0.0,30.5361,0.3297,32.1006,2.5423,JupilerLeague
B1,09/02/2014,Standard,Waregem,H,1.5,4.0,7.0,1.5,3.9,5.75,2013/14,€72.60m,€44.70m,66.6667,66.6667,25.0,25.641,14.2857,17.3913,H,66.6667,0.0,25.3205,0.4533,15.8385,2.196,JupilerLeague
B1,14/02/2014,Club Brugge,Kortrijk,H,1.53,4.0,6.0,1.5,4.0,5.5,2013/14,€61.40m,€20.10m,65.3595,66.6667,25.0,25.0,16.6667,18.1818,H,66.0131,0.9243,25.0,0.0,17.4242,1.0713,JupilerLeague
B1,15/02/2014,Charleroi,Standard,A,7.0,4.33,1.44,7.0,4.1,1.4,2013/14,€17.70m,€72.60m,14.2857,14.2857,23.0947,24.3902,69.4444,71.4286,A,14.2857,0.0,23.7424,0.9161,70.4365,1.403,JupilerLeague
B1,15/02/2014,Lierse,Genk,A,3.1,3.4,2.25,2.9,3.2,2.25,2013/14,€17.70m,€52.70m,32.2581,34.4828,29.4118,31.25,44.4444,44.4444,A,33.3704,1.5731,30.3309,1.2998,44.4444,0.0,JupilerLeague
B1,15/02/2014,Mechelen,Oostende,D,1.85,3.4,4.33,1.85,3.2,4.0,2013/14,€21.10m,€14.98m,54.0541,54.0541,29.4118,31.25,23.0947,25.0,H,54.0541,0.0,30.3309,1.2998,24.0474,1.3473,JupilerLeague
B1,15/02/2014,Waasland-Beveren,Oud-Heverlee Leuven,H,2.1,3.25,3.5,2.0,3.4,3.3,2013/14,€14.75m,€16.80m,47.619,50.0,30.7692,29.4118,28.5714,30.303,H,48.8095,1.6836,30.0905,0.9598,29.4372,1.2244,JupilerLeague
B1,15/02/2014,Waregem,Cercle Brugge,H,1.53,3.8,6.5,1.53,3.75,5.5,2013/14,€44.70m,€15.55m,65.3595,65.3595,26.3158,26.6667,15.3846,18.1818,H,65.3595,0.0,26.4912,0.2481,16.7832,1.9779,JupilerLeague
B1,16/02/2014,Anderlecht,Bergen,H,1.2,6.5,13.0,1.2,6.0,10.0,2013/14,€91.80m,€13.50m,83.3333,83.3333,15.3846,16.6667,7.6923,10.0,H,83.3333,0.0,16.0256,0.9066,8.8462,1.6318,JupilerLeague
B1,16/02/2014,Gent,Lokeren,D,2.25,3.25,3.2,2.2,3.2,3.0,2013/14,€49.75m,€33.75m,44.4444,45.4545,30.7692,31.25,31.25,33.3333,H,44.9494,0.7142,31.0096,0.34,32.2917,1.4731,JupilerLeague
B1,21/02/2014,Lokeren,Anderlecht,H,3.1,3.3,2.3,2.95,3.3,2.2,2013/14,€33.75m,€91.80m,32.2581,33.8983,30.303,30.303,43.4783,45.4545,A,33.0782,1.1598,30.303,0.0,44.4664,1.3974,JupilerLeague
B1,22/02/2014,Cercle Brugge,Mechelen,H,2.75,3.3,2.5,2.75,3.2,2.35,2013/14,€15.55m,€21.10m,36.3636,36.3636,30.303,31.25,40.0,42.5532,A,36.3636,0.0,30.7765,0.6696,41.2766,1.8054,JupilerLeague
B1,22/02/2014,Charleroi,Waregem,H,3.2,3.4,2.2,3.25,3.4,2.0,2013/14,€17.70m,€44.70m,31.25,30.7692,29.4118,29.4118,45.4545,50.0,A,31.0096,0.34,29.4118,0.0,47.7272,3.2142,JupilerLeague
B1,22/02/2014,Kortrijk,Bergen,A,1.73,3.75,4.5,1.75,3.5,4.2,2013/14,€20.10m,€13.50m,57.8035,57.1429,26.6667,28.5714,22.2222,23.8095,H,57.4732,0.4671,27.619,1.3468,23.0158,1.1224,JupilerLeague
B1,22/02/2014,Oostende,Lierse,H,2.1,3.3,3.5,2.15,3.1,3.25,2013/14,€14.98m,€17.70m,47.619,46.5116,30.303,32.2581,28.5714,30.7692,H,47.0653,0.7831,31.2806,1.3825,29.6703,1.5541,JupilerLeague
B1,23/02/2014,Genk,Waasland-Beveren,A,1.44,4.33,7.0,1.48,3.8,6.25,2013/14,€52.70m,€14.75m,69.4444,67.5676,23.0947,26.3158,14.2857,16.0,H,68.506,1.3271,24.7052,2.2777,15.1428,1.2122,JupilerLeague
B1,23/02/2014,Oud-Heverlee Leuven,Club Brugge,A,4.75,3.6,1.75,4.25,3.6,1.7,2013/14,€16.80m,€61.40m,21.0526,23.5294,27.7778,27.7778,57.1429,58.8235,A,22.291,1.7514,27.7778,0.0,57.9832,1.1884,JupilerLeague
B1,23/02/2014,Standard,Gent,A,1.44,4.33,7.0,1.48,3.8,6.25,2013/14,€72.60m,€49.75m,69.4444,67.5676,23.0947,26.3158,14.2857,16.0,H,68.506,1.3271,24.7052,2.2777,15.1428,1.2122,JupilerLeague
B1,28/02/2014,Mechelen,Lokeren,H,3.1,3.5,2.2,3.0,3.4,2.1,2013/14,€21.10m,€33.75m,32.2581,33.3333,28.5714,29.4118,45.4545,47.619,A,32.7957,0.7603,28.9916,0.5943,46.5368,1.5305,JupilerLeague
B1,01/03/2014,Bergen,Oostende,H,2.38,3.2,3.0,2.4,3.3,2.6,2013/14,€13.50m,€14.98m,42.0168,41.6667,31.25,30.303,33.3333,38.4615,H,41.8418,0.2476,30.7765,0.6696,35.8974,3.6262,JupilerLeague
B1,01/03/2014,Gent,Charleroi,H,1.5,4.0,7.0,1.5,3.4,7.0,2013/14,€49.75m,€17.70m,66.6667,66.6667,25.0,29.4118,14.2857,14.2857,H,66.6667,0.0,27.2059,3.1196,14.2857,0.0,JupilerLeague
B1,01/03/2014,Kortrijk,Cercle Brugge,H,1.83,3.75,4.0,1.83,3.5,3.75,2013/14,€20.10m,€15.55m,54.6448,54.6448,26.6667,28.5714,25.0,26.6667,H,54.6448,0.0,27.619,1.3468,25.8334,1.1785,JupilerLeague
B1,01/03/2014,Lierse,Oud-Heverlee Leuven,D,2.05,3.4,3.5,1.95,3.2,3.6,2013/14,€17.70m,€16.80m,48.7805,51.2821,29.4118,31.25,28.5714,27.7778,H,50.0313,1.7689,30.3309,1.2998,28.1746,0.5612,JupilerLeague
B1,01/03/2014,Waasland-Beveren,Waregem,D,3.4,3.4,2.1,3.4,3.1,2.05,2013/14,€14.75m,€44.70m,29.4118,29.4118,29.4118,32.2581,47.619,48.7805,A,29.4118,0.0,30.835,2.0126,48.1998,0.8213,JupilerLeague
B1,02/03/2014,Anderlecht,Genk,H,1.57,3.8,6.0,1.57,3.5,5.5,2013/14,€91.80m,€52.70m,63.6943,63.6943,26.3158,28.5714,16.6667,18.1818,H,63.6943,0.0,27.4436,1.595,17.4242,1.0713,JupilerLeague
B1,02/03/2014,Club Brugge,Standard,H,2.4,3.3,2.9,2.5,3.2,2.6,2013/14,€61.40m,€72.60m,41.6667,40.0,30.303,31.25,34.4828,38.4615,H,40.8333,1.1785,30.7765,0.6696,36.4722,2.8134,JupilerLeague
B1,08/03/2014,Cercle Brugge,Gent,A,3.5,3.4,2.05,3.5,3.2,2.0,2013/14,€15.55m,€49.75m,28.5714,28.5714,29.4118,31.25,48.7805,50.0,A,28.5714,0.0,30.3309,1.2998,49.3902,0.8623,JupilerLeague
B1,08/03/2014,Charleroi,Lierse,D,2.1,3.4,3.4,2.1,3.2,3.2,2013/14,€17.70m,€17.70m,47.619,47.619,29.4118,31.25,29.4118,31.25,H,47.619,0.0,30.3309,1.2998,30.3309,1.2998,JupilerLeague
B1,08/03/2014,Genk,Bergen,H,1.57,3.8,6.0,1.57,3.75,5.0,2013/14,€52.70m,€13.50m,63.6943,63.6943,26.3158,26.6667,16.6667,20.0,H,63.6943,0.0,26.4912,0.2481,18.3334,2.357,JupilerLeague
B1,08/03/2014,Lokeren,Waasland-Beveren,D,1.5,4.0,7.0,1.45,4.1,6.0,2013/14,€33.75m,€14.75m,66.6667,68.9655,25.0,24.3902,14.2857,16.6667,H,67.8161,1.6255,24.6951,0.4312,15.4762,1.6836,JupilerLeague
B1,08/03/2014,Oostende,Kortrijk,D,2.38,3.25,3.0,2.4,3.3,2.6,2013/14,€14.98m,€20.10m,42.0168,41.6667,30.7692,30.303,33.3333,38.4615,H,41.8418,0.2476,30.5361,0.3297,35.8974,3.6262,JupilerLeague
B1,08/03/2014,Oud-Heverlee Leuven,Anderlecht,H,6.5,3.8,1.53,5.5,4.0,1.5,2013/14,€16.80m,€91.80m,15.3846,18.1818,26.3158,25.0,65.3595,66.6667,A,16.7832,1.9779,25.6579,0.9304,66.0131,0.9243,JupilerLeague
B1,08/03/2014,Standard,Mechelen,H,1.33,5.0,9.0,1.33,4.6,7.75,2013/14,€72.60m,€21.10m,75.188,75.188,20.0,21.7391,11.1111,12.9032,H,75.188,0.0,20.8696,1.2297,12.0072,1.2672,JupilerLeague
B1,08/03/2014,Waregem,Club Brugge,D,2.88,3.5,2.3,2.65,3.3,2.4,2013/14,€44.70m,€61.40m,34.7222,37.7358,28.5714,30.303,43.4783,41.6667,A,36.229,2.1309,29.4372,1.2244,42.5725,1.281,JupilerLeague
B1,16/03/2014,Anderlecht,Oostende,H,1.25,5.5,12.0,1.25,5.5,8.75,2013/14,€91.80m,€14.98m,80.0,80.0,18.1818,18.1818,8.3333,11.4286,H,80.0,0.0,18.1818,0.0,9.8809,2.1887,JupilerLeague
B1,16/03/2014,Bergen,Oud-Heverlee Leuven,H,2.4,3.4,2.8,2.5,3.3,2.5,2013/14,€13.50m,€16.80m,41.6667,40.0,29.4118,30.303,35.7143,40.0,H,40.8333,1.1785,29.8574,0.6302,37.8572,3.0304,JupilerLeague
B1,16/03/2014,Club Brugge,Cercle Brugge,H,1.29,5.5,9.5,1.22,5.75,9.25,2013/14,€61.40m,€15.55m,77.5194,81.9672,18.1818,17.3913,10.5263,10.8108,H,79.7433,3.1451,17.7865,0.559,10.6686,0.2012,JupilerLeague
B1,16/03/2014,Gent,Waregem,A,2.0,3.4,3.75,1.9,3.25,3.75,2013/14,€49.75m,€44.70m,50.0,52.6316,29.4118,30.7692,26.6667,26.6667,H,51.3158,1.8608,30.0905,0.9598,26.6667,0.0,JupilerLeague
B1,16/03/2014,Kortrijk,Genk,D,2.6,3.25,2.7,2.65,3.1,2.5,2013/14,€20.10m,€52.70m,38.4615,37.7358,30.7692,32.2581,37.037,40.0,H,38.0986,0.5131,31.5136,1.0528,38.5185,2.0952,JupilerLeague
B1,16/03/2014,Lierse,Lokeren,A,3.75,3.4,2.0,3.5,3.2,2.0,2013/14,€17.70m,€33.75m,26.6667,28.5714,29.4118,31.25,50.0,50.0,A,27.619,1.3468,30.3309,1.2998,50.0,0.0,JupilerLeague
B1,16/03/2014,Mechelen,Charleroi,A,1.75,3.6,4.75,1.7,3.5,4.5,2013/14,€21.10m,€17.70m,57.1429,58.8235,27.7778,28.5714,21.0526,22.2222,H,57.9832,1.1884,28.1746,0.5612,21.6374,0.827,JupilerLeague
B1,16/03/2014,Waasland-Beveren,Standard,D,7.0,3.75,1.53,5.25,3.75,1.55,2013/14,€14.75m,€72.60m,14.2857,19.0476,26.6667,26.6667,65.3595,64.5161,A,16.6666,3.3672,26.6667,0.0,64.9378,0.5964,JupilerLeague
B1,25/07/2014,Standard,Charleroi,H,1.36,4.75,8.5,1.35,4.6,7.0,2014/15,€65.65m,€21.50m,73.5294,74.0741,21.0526,21.7391,11.7647,14.2857,H,73.8018,0.3852,21.3959,0.4854,13.0252,1.7826,JupilerLeague
B1,26/07/2014,Cercle Brugge,Gent,D,3.6,3.5,2.0,3.6,3.25,1.95,2014/15,€13.40m,€49.40m,27.7778,27.7778,28.5714,30.7692,50.0,51.2821,A,27.7778,0.0,29.6703,1.5541,50.641,0.9066,JupilerLeague
B1,26/07/2014,Lierse,Oostende,H,2.4,3.2,3.0,2.35,3.2,2.8,2014/15,€17.40m,€15.00m,41.6667,42.5532,31.25,31.25,33.3333,35.7143,H,42.11,0.6269,31.25,0.0,34.5238,1.6836,JupilerLeague
B1,26/07/2014,Waasland-Beveren,Club Brugge,A,4.2,3.6,1.83,4.0,3.4,1.8,2014/15,€17.15m,€88.65m,23.8095,25.0,27.7778,29.4118,54.6448,55.5556,A,24.4048,0.8418,28.5948,1.1554,55.1002,0.644,JupilerLeague
B1,26/07/2014,Westerlo,Lokeren,H,3.0,3.4,2.3,2.85,3.3,2.25,2014/15,€14.95m,€37.60m,33.3333,35.0877,29.4118,30.303,43.4783,44.4444,A,34.2105,1.2405,29.8574,0.6302,43.9613,0.6831,JupilerLeague
B1,27/07/2014,Anderlecht,Mouscron-Peruwelz,H,1.2,6.5,13.0,1.2,6.0,10.0,2014/15,€100.00m,€17.35m,83.3333,83.3333,15.3846,16.6667,7.6923,10.0,H,83.3333,0.0,16.0256,0.9066,8.8462,1.6318,JupilerLeague
B1,27/07/2014,Mechelen,Genk,H,2.63,3.25,2.63,2.6,3.2,2.5,2014/15,€26.13m,€47.20m,38.0228,38.4615,30.7692,31.25,38.0228,40.0,No Consensus,38.2421,0.3102,31.0096,0.34,39.0114,1.3981,JupilerLeague
B1,27/07/2014,Waregem,Kortrijk,H,1.91,3.6,3.8,1.83,3.4,3.8,2014/15,€28.50m,€20.55m,52.356,54.6448,27.7778,29.4118,26.3158,26.3158,H,53.5004,1.6184,28.5948,1.1554,26.3158,0.0,JupilerLeague
B1,01/08/2014,Oostende,Anderlecht,A,4.2,4.0,1.73,4.6,3.6,1.65,2014/15,€15.00m,€100.00m,23.8095,21.7391,25.0,27.7778,57.8035,60.6061,A,22.7743,1.464,26.3889,1.9642,59.2048,1.9817,JupilerLeague
B1,02/08/2014,Charleroi,Westerlo,A,2.25,3.3,3.2,2.3,3.2,2.8,2014/15,€21.50m,€14.95m,44.4444,43.4783,30.303,31.25,31.25,35.7143,H,43.9613,0.6831,30.7765,0.6696,33.4822,3.1567,JupilerLeague
B1,02/08/2014,Genk,Cercle Brugge,D,1.53,4.33,5.5,1.5,4.0,5.5,2014/15,€47.20m,€13.40m,65.3595,66.6667,23.0947,25.0,18.1818,18.1818,H,66.0131,0.9243,24.0474,1.3473,18.1818,0.0,JupilerLeague
B1,02/08/2014,Kortrijk,Standard,A,3.1,3.4,2.25,3.1,3.3,2.1,2014/15,€20.55m,€65.65m,32.2581,32.2581,29.4118,30.303,44.4444,47.619,A,32.2581,0.0,29.8574,0.6302,46.0317,2.2448,JupilerLeague
B1,02/08/2014,Mouscron-Peruwelz,Waasland-Beveren,H,1.91,3.4,4.0,1.95,3.1,3.8,2014/15,€17.35m,€17.15m,52.356,51.2821,29.4118,32.2581,25.0,26.3158,H,51.8191,0.7594,30.835,2.0126,25.6579,0.9304,JupilerLeague
B1,03/08/2014,Club Brugge,Lierse,H,1.25,6.0,10.0,1.25,5.5,8.5,2014/15,€88.65m,€17.40m,80.0,80.0,16.6667,18.1818,10.0,11.7647,H,80.0,0.0,17.4242,1.0713,10.8823,1.2478,JupilerLeague
B1,03/08/2014,Gent,Mechelen,H,1.73,3.75,4.5,1.72,3.6,4.1,2014/15,€49.40m,€26.13m,57.8035,58.1395,26.6667,27.7778,22.2222,24.3902,H,57.9715,0.2376,27.2222,0.7857,23.3062,1.533,JupilerLeague
B1,03/08/2014,Lokeren,Waregem,H,2.1,3.4,3.4,2.1,3.3,3.1,2014/15,€37.60m,€28.50m,47.619,47.619,29.4118,30.303,29.4118,32.2581,H,47.619,0.0,29.8574,0.6302,30.835,2.0126,JupilerLeague
B1,08/08/2014,Genk,Lokeren,D,2.38,3.4,2.88,2.1,3.4,3.0,2014/15,€47.20m,€37.60m,42.0168,47.619,29.4118,29.4118,34.7222,33.3333,H,44.8179,3.9614,29.4118,0.0,34.0278,0.9821,JupilerLeague
B1,09/08/2014,Cercle Brugge,Oostende,A,2.2,3.4,3.2,2.25,3.25,2.9,2014/15,€13.40m,€15.00m,45.4545,44.4444,29.4118,30.7692,31.25,34.4828,H,44.9494,0.7142,30.0905,0.9598,32.8664,2.2859,JupilerLeague
B1,09/08/2014,Lierse,Mouscron-Peruwelz,D,2.4,3.3,2.88,2.2,3.1,3.1,2014/15,€17.40m,€17.35m,41.6667,45.4545,30.303,32.2581,34.7222,32.2581,H,43.5606,2.6784,31.2806,1.3825,33.4902,1.7424,JupilerLeague
B1,09/08/2014,Mechelen,Kortrijk,A,2.1,3.5,3.25,2.1,3.4,3.0,2014/15,€26.13m,€20.55m,47.619,47.619,28.5714,29.4118,30.7692,33.3333,H,47.619,0.0,28.9916,0.5943,32.0513,1.8131,JupilerLeague
B1,09/08/2014,Waasland-Beveren,Westerlo,D,2.63,3.3,2.63,2.5,3.3,2.5,2014/15,€17.15m,€14.95m,38.0228,40.0,30.303,30.303,38.0228,40.0,No Consensus,39.0114,1.3981,30.303,0.0,39.0114,1.3981,JupilerLeague
B1,10/08/2014,Anderlecht,Charleroi,H,1.29,5.5,10.0,1.3,5.0,7.5,2014/15,€100.00m,€21.50m,77.5194,76.9231,18.1818,20.0,10.0,13.3333,H,77.2212,0.4216,19.0909,1.2857,11.6666,2.357,JupilerLeague
B1,10/08/2014,Standard,Gent,A,1.85,3.6,4.0,1.8,3.6,3.75,2014/15,€65.65m,€49.40m,54.0541,55.5556,27.7778,27.7778,25.0,26.6667,H,54.8048,1.0617,27.7778,0.0,25.8334,1.1785,JupilerLeague
B1,10/08/2014,Waregem,Club Brugge,D,3.1,3.5,2.2,3.2,3.5,2.0,2014/15,€28.50m,€88.65m,32.2581,31.25,28.5714,28.5714,45.4545,50.0,A,31.754,0.7128,28.5714,0.0,47.7272,3.2142,JupilerLeague
B1,15/08/2014,Club Brugge,Cercle Brugge,D,1.29,5.5,9.5,1.3,5.5,6.5,2014/15,€88.65m,€13.40m,77.5194,76.9231,18.1818,18.1818,10.5263,15.3846,H,77.2212,0.4216,18.1818,0.0,12.9555,3.4353,JupilerLeague
B1,15/08/2014,Mouscron-Peruwelz,Standard,H,3.0,3.5,2.25,3.0,3.2,2.25,2014/15,€17.35m,€65.65m,33.3333,33.3333,28.5714,31.25,44.4444,44.4444,A,33.3333,0.0,29.9107,1.8941,44.4444,0.0,JupilerLeague
B1,16/08/2014,Charleroi,Waasland-Beveren,D,1.8,3.6,4.33,1.85,3.4,3.75,2014/15,€21.50m,€17.15m,55.5556,54.0541,27.7778,29.4118,23.0947,26.6667,H,54.8048,1.0617,28.5948,1.1554,24.8807,2.5258,JupilerLeague
B1,16/08/2014,Kortrijk,Genk,D,2.3,3.25,3.1,2.2,3.2,3.0,2014/15,€20.55m,€47.20m,43.4783,45.4545,30.7692,31.25,32.2581,33.3333,H,44.4664,1.3974,31.0096,0.34,32.7957,0.7603,JupilerLeague
B1,16/08/2014,Lokeren,Lierse,H,1.4,4.33,8.5,1.45,3.9,6.5,2014/15,€37.60m,€17.40m,71.4286,68.9655,23.0947,25.641,11.7647,15.3846,H,70.197,1.7417,24.3678,1.8005,13.5746,2.5597,JupilerLeague
B1,16/08/2014,Oostende,Mechelen,H,2.4,3.5,2.8,2.1,3.4,3.0,2014/15,€15.00m,€26.13m,41.6667,47.619,28.5714,29.4118,35.7143,33.3333,H,44.6428,4.2089,28.9916,0.5943,34.5238,1.6836,JupilerLeague
B1,17/08/2014,Gent,Waregem,H,1.73,3.75,4.5,1.72,3.4,4.4,2014/15,€49.40m,€28.50m,57.8035,58.1395,26.6667,29.4118,22.2222,22.7273,H,57.9715,0.2376,28.0392,1.9411,22.4748,0.3572,JupilerLeague
B1,17/08/2014,Westerlo,Anderlecht,D,4.2,3.6,1.83,3.6,3.5,1.85,2014/15,€14.95m,€100.00m,23.8095,27.7778,27.7778,28.5714,54.6448,54.0541,A,25.7936,2.806,28.1746,0.5612,54.3494,0.4177,JupilerLeague
B1,22/08/2014,Genk,Gent,H,2.7,3.4,2.5,2.55,3.2,2.55,2014/15,€47.20m,€49.40m,37.037,39.2157,29.4118,31.25,40.0,39.2157,A,38.1264,1.5406,30.3309,1.2998,39.6078,0.5546,JupilerLeague
B1,23/08/2014,Kortrijk,Oostende,A,2.1,3.5,3.3,2.0,3.4,3.25,2014/15,€20.55m,€15.00m,47.619,50.0,28.5714,29.4118,30.303,30.7692,H,48.8095,1.6836,28.9916,0.5943,30.5361,0.3297,JupilerLeague
B1,23/08/2014,Lierse,Charleroi,A,2.5,3.3,2.75,2.5,3.2,2.6,2014/15,€17.40m,€21.50m,40.0,40.0,30.303,31.25,36.3636,38.4615,H,40.0,0.0,30.7765,0.6696,37.4125,1.4834,JupilerLeague
B1,23/08/2014,Standard,Westerlo,D,1.73,3.75,4.5,1.7,3.8,4.0,2014/15,€65.65m,€14.95m,57.8035,58.8235,26.6667,26.3158,22.2222,25.0,H,58.3135,0.7212,26.4912,0.2481,23.6111,1.9642,JupilerLeague
B1,23/08/2014,Waregem,Mouscron-Peruwelz,D,1.8,3.6,4.33,1.8,3.6,3.7,2014/15,€28.50m,€17.35m,55.5556,55.5556,27.7778,27.7778,23.0947,27.027,H,55.5556,0.0,27.7778,0.0,25.0609,2.7806,JupilerLeague
B1,24/08/2014,Anderlecht,Waasland-Beveren,H,1.18,7.0,13.0,1.2,6.0,10.0,2014/15,€100.00m,€17.15m,84.7458,83.3333,14.2857,16.6667,7.6923,10.0,H,84.0395,0.9988,15.4762,1.6836,8.8462,1.6318,JupilerLeague
B1,24/08/2014,Cercle Brugge,Lokeren,H,3.3,3.4,2.15,3.1,3.25,2.15,2014/15,€13.40m,€37.60m,30.303,32.2581,29.4118,30.7692,46.5116,46.5116,A,31.2806,1.3825,30.0905,0.9598,46.5116,0.0,JupilerLeague
B1,24/08/2014,Mechelen,Club Brugge,H,4.0,3.5,1.91,4.0,3.25,1.85,2014/15,€26.13m,€88.65m,25.0,25.0,28.5714,30.7692,52.356,54.0541,A,25.0,0.0,29.6703,1.5541,53.205,1.2007,JupilerLeague
B1,29/08/2014,Gent,Kortrijk,A,1.53,4.0,6.0,1.53,3.5,6.25,2014/15,€49.40m,€20.55m,65.3595,65.3595,25.0,28.5714,16.6667,16.0,H,65.3595,0.0,26.7857,2.5254,16.3334,0.4714,JupilerLeague
