Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
I1,05/07/2020,Napoli,Roma,H,2.05,3.6,3.5,2.1,3.6,3.4,2.05,3.6,3.4,2.11,3.67,3.58,2.05,3.6,3.4,2019/20,€548.28m,€392.73m,2.05,3.4,3.5,2.0683333333333334,0.02608745973749762,2.584848101885741,0.012612792782029468,0.0060435132957294135,0.1666926892088722,3.578333333333333,0.08374896350934079,2.5845629817763283,0.023404461157710516,0.010479739170936059,0.16676427642799324,3.4633333333333334,0.06871842709362774,2.5846793703750057,0.01984170175946903,0.010426692332370951,0.16673110359951457,H
I1,07/07/2020,Lecce,Lazio,H,8.0,5.25,1.36,7.75,5.75,1.34,8.0,5.3,1.35,7.35,5.35,1.4,8.0,5.25,1.36,2019/20,€52.33m,€303.88m,8.5,5.25,1.36,7.933333333333334,0.3435921354681385,2.583606563520343,0.04330993304220233,0.02275910364145664,0.16698462072875475,5.358333333333333,0.17892425461319908,2.5841722373558578,0.03339177380028599,0.014774494556765078,0.16683392395975072,1.3616666666666666,0.018633899812498186,2.5848281081387836,0.013684626545286306,0.0067319461444307616,0.16669693725506976,A
I1,07/07/2020,Milan,Juventus,H,3.5,3.3,2.15,3.6,3.4,2.1,3.35,3.35,2.2,3.44,3.37,2.24,3.3,3.5,2.15,2019/20,€404.33m,€661.88m,3.5,3.3,2.2,3.4483333333333337,0.10006942034852054,2.5843544258142996,0.029019648240266947,0.016191396810053243,0.16680793840145833,3.3699999999999997,0.06831300510639737,2.5846676425957553,0.020270921396557087,0.0108803165182986,0.16673305777947264,2.1733333333333333,0.04533823502911822,2.5846481998406583,0.020861151087017585,0.011503067484662483,0.16673975518185924,A
I1,08/07/2020,Fiorentina,Cagliari,D,1.95,3.4,4.0,1.91,3.6,4.0,1.93,3.6,3.95,1.96,3.58,4.14,1.91,3.5,4.2,2019/20,€302.23m,€167.83m,1.93,3.5,4.2,1.9316666666666666,0.018633899812498265,2.584895421047119,0.009646540023726453,0.0053206787460454985,0.16668211283354015,3.53,0.07187952884282614,2.5846620514298158,0.020362472760007407,0.010859301227573198,0.16673769168193664,4.081666666666666,0.10172129679778086,2.5845145105547878,0.02492151003620601,0.013542942697699761,0.1667701110447617,H
I1,08/07/2020,Genoa,Napoli,A,5.75,4.0,1.55,6.25,4.0,1.57,5.9,4.1,1.57,6.28,3.99,1.6,6.5,4.0,1.55,2019/20,€142.38m,€548.28m,7.0,4.1,1.53,6.28,0.4068169121361598,2.5819599494772905,0.06477976307900633,0.035739561217268095,0.16733589931277493,4.031666666666667,0.04844813951249525,2.5848586179002018,0.012016901077923582,0.0058564144963483555,0.1666903405730532,1.5616666666666668,0.02192157739660986,2.5848205888855067,0.014037296091745907,0.007648523657061729,0.1666992038513646,A
I1,08/07/2020,Atalanta,Sampdoria,H,1.36,5.25,8.0,1.36,5.5,7.75,1.36,5.5,7.4,1.36,5.78,7.93,1.33,5.5,8.5,2019/20,€291.43m,€135.28m,1.33,5.5,9.0,1.3500000000000003,0.014142135623730963,2.584883142854084,0.010475656017578489,0.0049382716049383435,0.1666852305635999,5.505,0.15316113519210203,2.5844049207758606,0.027822186229264675,0.013371682309012117,0.16679487342149912,8.096666666666666,0.5198290317231447,2.5820163559724265,0.06420284459322495,0.03540551667352823,0.16731918830740922,H
I1,08/07/2020,Bologna,Sassuolo,A,2.25,3.5,3.0,2.3,3.5,3.0,2.25,3.65,3.0,2.32,3.65,3.05,2.25,3.6,3.1,2019/20,€129.65m,€167.98m,2.25,3.6,3.1,2.27,0.02886751345948121,2.5848462488915596,0.012716966281709784,0.006118453255017059,0.16669306112799306,3.5833333333333335,0.06236095644623234,2.5847435282488305,0.017403057612902048,0.009302325581395238,0.16671783834386864,3.0416666666666665,0.044876373392787564,2.5848057296883606,0.014753876183930158,0.007762557077625548,0.16670259724825626,H
I1,08/07/2020,Roma,Parma,H,1.5,4.5,6.0,1.5,4.4,6.25,1.5,4.4,6.2,1.53,4.31,6.59,1.5,4.33,6.5,2019/20,€392.73m,€128.75m,1.5,4.33,7.0,1.505,0.011180339887498959,2.584922866513099,0.007428797267441169,0.0027685492801769185,0.1666756248320344,4.378333333333333,0.06465721580423618,2.584805784954678,0.014767540724226005,0.007803578226113356,0.16670220097324678,6.423333333333333,0.32283466700808666,2.5831544943693645,0.05025967830951012,0.027763362740010594,0.16706948822955905,H
I1,08/07/2020,Torino,Brescia,H,1.61,3.9,5.5,1.62,3.8,5.75,1.63,3.95,5.5,1.63,3.93,6.08,1.6,3.9,6.0,2019/20,€163.55m,€83.23m,1.57,3.9,6.5,1.61,0.020816659994661275,2.584841440035507,0.01292960248115607,0.006901311249137315,0.16669519065671543,3.8966666666666665,0.04714045207910327,2.58485643709329,0.01209763526409836,0.005988023952095883,0.16669175446327053,5.888333333333333,0.3521560575780131,2.582402487408065,0.059805727298841746,0.032974808944240014,0.1672368546419183,H
I1,09/07/2020,Spal,Udinese,A,3.4,3.3,2.2,3.3,3.3,2.25,3.6,3.35,2.1,3.42,3.48,2.2,3.3,3.4,2.2,2019/20,€73.63m,€121.08m,3.4,3.1,2.2,3.4033333333333338,0.10027739304327557,2.584341503108195,0.02946446416550702,0.01518119490695416,0.16680439937618077,3.3216666666666668,0.11696390706348497,2.5840605294752605,0.035212415573552924,0.018815855494229844,0.16688449800362712,2.1916666666666664,0.04487637339278753,2.5846578259017794,0.020475911814199634,0.009505703422053063,0.16673976600070398,A
I1,09/07/2020,Hellas Verona,Inter,D,4.5,3.75,1.75,4.6,3.8,1.75,4.5,3.8,1.77,4.69,3.92,1.77,4.75,3.75,1.75,2019/20,€112.53m,€606.05m,4.8,3.5,1.73,4.640000000000001,0.11618950038622253,2.584510116100078,0.02504084060047899,0.014008620689654944,0.1667712605917403,3.753333333333334,0.12671051872498806,2.584131210036078,0.033759463248220614,0.017021906453522778,0.16687011828523998,1.7533333333333332,0.013743685418725548,2.5849181510579804,0.007838603850984152,0.004119138149556362,0.16667694604294453,A
I1,11/07/2020,Lazio,Sassuolo,A,1.6,4.2,5.25,1.57,4.4,5.5,1.6,4.35,4.95,1.62,4.25,5.52,1.6,4.33,5.25,2019/20,€303.88m,€167.98m,1.57,4.33,5.5,1.593333333333333,0.01795054935711503,2.5848708862598135,0.01126603516136927,0.005927475592747783,0.1666879030846886,4.31,0.0660807586719967,2.5847925515040604,0.015331962568908748,0.008378448053622117,0.16670638468882207,5.328333333333333,0.20456593612383803,2.583888603855721,0.038392105622240484,0.020070899801897607,0.1669277355381834,H
I1,11/07/2020,Brescia,Roma,A,6.0,5.0,1.44,6.25,4.5,1.45,6.5,4.7,1.46,6.9,4.79,1.47,7.0,4.6,1.44,2019/20,€83.23m,€392.73m,7.0,4.33,1.5,6.608333333333333,0.38774633747106146,2.582459095389401,0.05867536002084158,0.03215636822194204,0.16726845181844724,4.653333333333333,0.21289016469114355,2.5834542424048617,0.04575003539207956,0.02578796561604571,0.16701423965568327,1.46,0.020816659994661348,2.584816463334779,0.014257986297713252,0.007610350076103473,0.1666997231393857,A
I1,11/07/2020,Juventus,Atalanta,D,2.05,3.6,3.5,2.05,3.5,3.4,2.1,3.7,3.3,2.14,3.77,3.33,2.1,3.6,3.4,2019/20,€661.88m,€291.43m,2.1,3.6,3.5,2.09,0.031622776601683916,2.5847973488971467,0.015130515120422927,0.007974481658692106,0.16670484537639704,3.6283333333333334,0.08571593913749195,2.5845607025369963,0.023624053046621577,0.012632062471290922,0.1667586659917331,3.405,0.07610300037887252,2.58460224948109,0.022350367218464767,0.0123184858867679,0.16674980470283737,H
I1,12/07/2020,Genoa,Spal,H,1.66,3.8,5.25,1.65,3.9,5.25,1.67,3.85,5.1,1.68,4.05,5.14,1.65,3.9,5.25,2019/20,€142.38m,€73.63m,1.65,3.5,5.5,1.66,0.011547005383792526,2.58492764941219,0.006956027339634053,0.0036813922356088435,0.16667465919386645,3.8333333333333335,0.16749792701868146,2.583565133080173,0.04369511139617777,0.022463768115942,0.16701495166325106,5.248333333333334,0.12720281268728137,2.5845418066695407,0.024236801401196828,0.012331957235101193,0.16676050943938941,H
I1,12/07/2020,Cagliari,Lecce,D,1.7,4.0,4.33,1.65,4.0,4.6,1.75,4.0,4.4,1.78,3.91,4.64,1.73,4.0,4.5,2019/20,€167.83m,€52.33m,1.7,3.8,4.6,1.718333333333333,0.04139914116124744,2.5845432029149484,0.02409261367288891,0.01341739411574508,0.16676429798305492,3.9516666666666667,0.0753694603639668,2.5846980282274763,0.019072828434576163,0.008927316181639139,0.16673022332066398,4.511666666666667,0.11378586125798834,2.5845018945706313,0.02522036082556077,0.013852973771702942,0.16677516688519814,H
I1,12/07/2020,Fiorentina,Hellas Verona,D,2.05,3.4,3.6,2.05,3.4,3.5,2.05,3.5,3.6,2.08,3.61,3.62,2.05,3.6,3.6,2019/20,€302.23m,€112.53m,2.0,3.25,3.8,2.0466666666666664,0.023570226039551584,2.584866522143178,0.011516397087728789,0.005428881650380163,0.1666892087859448,3.4599999999999995,0.12583057392117916,2.584004661319083,0.03636721789629456,0.020070648683365194,0.1668926348722502,3.6199999999999997,0.08944271909999152,2.584525434090161,0.024707933453036332,0.011970534069981525,0.1667640427821956,H
I1,12/07/2020,Parma,Bologna,D,2.7,3.2,2.62,2.7,3.2,2.7,2.7,3.35,2.65,2.74,3.42,2.66,2.7,3.4,2.6,2019/20,€128.75m,€129.65m,2.63,3.13,2.7,2.6950000000000003,0.032532035493238666,2.584857006312278,0.012071256212704513,0.005668934240362772,0.166691496476972,3.2833333333333337,0.1111555466702204,2.5841351687669682,0.03385448121935646,0.018612521150592226,0.16685840914804181,2.655,0.03730504880933236,2.5848200219299713,0.014050865841556445,0.007846829880728073,0.16669966351637183,A
I1,12/07/2020,Udinese,Sampdoria,A,2.37,3.1,3.2,2.45,3.1,3.1,2.35,3.15,3.2,2.43,3.06,3.4,2.35,3.2,3.25,2019/20,€121.08m,€135.28m,2.3,3.0,3.25,2.375,0.05090841449767098,2.5846314249756217,0.021435121893756202,0.011812865497075858,0.1667427708328314,3.1016666666666666,0.06335525936249407,2.584661408066303,0.0204261986123033,0.011373813361991753,0.1667364170994416,3.233333333333333,0.089752746785575,2.5844090789327243,0.027758581480074745,0.014604810996563439,0.16679200296217825,H
I1,12/07/2020,Napoli,Milan,D,2.05,3.5,3.5,2.1,3.25,3.5,2.15,3.45,3.35,2.18,3.45,3.5,2.1,3.5,3.5,2019/20,€548.28m,€404.33m,2.1,3.3,3.4,2.1133333333333333,0.04149966532662917,2.584684659483747,0.01963706561196964,0.010515247108307119,0.16673052191426246,3.408333333333333,0.0975391659226636,2.5843679934987414,0.02861784819246854,0.015077424612876783,0.16680838970107092,3.4583333333333335,0.060667582410670974,2.584739348619144,0.017542433468145824,0.008433734939759102,0.16671958997896863,H
I1,13/07/2020,Inter,Torino,H,1.45,4.5,6.5,1.48,4.5,6.5,1.46,4.6,6.7,1.46,4.78,7.07,1.44,4.75,7.0,2019/20,€606.05m,€163.55m,1.4,4.5,7.5,1.448333333333333,0.024776781245530864,2.584750330061577,0.01710709867355411,0.009014192558496475,0.16671696143461898,4.605,0.11884864324004721,2.584483971017737,0.025808608738338155,0.013572204125950199,0.166774972001199,6.878333333333334,0.3549843502027785,2.58305616328033,0.051609064725385775,0.028309506501898035,0.16709086613154206,H
I1,14/07/2020,Atalanta,Brescia,H,1.14,8.5,17.0,1.15,8.25,17.0,1.15,7.6,18.5,1.14,8.74,19.13,1.12,9.0,19.0,2019/20,€291.43m,€83.23m,1.13,9.0,19.0,1.1383333333333334,0.010671873729054695,2.5848990025944314,0.009374998883503393,0.00512445095168404,0.16668145288967323,8.515,0.48798053239857847,2.5825547400176503,0.0573083420315418,0.03095843935538603,0.1672716044895928,18.271666666666665,0.9205146507374132,2.583112777162706,0.050379347846615706,0.02607254705220577,0.1671158199072483,H
I1,15/07/2020,Bologna,Napoli,D,4.5,3.8,1.75,4.1,4.0,1.8,4.3,3.9,1.77,4.45,4.04,1.78,4.4,3.8,1.78,2019/20,€129.65m,€548.28m,4.5,3.75,1.8,4.375,0.14068285846778458,2.584208186994444,0.032156081935493616,0.01682539682539677,0.1668511519646299,3.8816666666666664,0.10807661891248989,2.5844047377985864,0.027842838706523803,0.015385716330327842,0.16679386580814687,1.78,0.01732050807568879,2.58489411236352,0.009730622514431905,0.0053058676654184345,0.16668257076016219,A
I1,15/07/2020,Milan,Parma,H,1.44,4.75,6.5,1.45,4.5,7.0,1.45,4.65,6.8,1.44,4.83,7.35,1.42,4.6,8.0,2019/20,€404.33m,€128.75m,1.4,4.75,8.5,1.4333333333333333,0.01795054935711503,2.5848489544014637,0.012523639086359324,0.006589147286821501,0.16669338072496567,4.68,0.10954451150103327,2.584566312610469,0.023406946901930188,0.013057929724596434,0.16675937172513067,7.358333333333333,0.6942722008613689,2.5786148445313954,0.09435182797662997,0.05266138165345394,0.16805432076195506,H
I1,15/07/2020,Sampdoria,Cagliari,H,1.9,3.6,3.8,2.0,3.5,3.75,1.95,3.55,3.9,1.96,3.62,4.07,1.95,3.6,3.9,2019/20,€135.28m,€167.83m,1.95,3.5,4.1,1.9516666666666669,0.029107081994288325,2.5848019048838555,0.014913961739174204,0.007543410190720273,0.1667039682382131,3.561666666666667,0.0484481395124955,2.5848288810672555,0.01360265966658741,0.007409140539697351,0.1666977075862759,3.92,0.1284523257866513,2.584189415498453,0.03276845045577839,0.01814058956916101,0.1668436162352844,H
I1,15/07/2020,Lecce,Fiorentina,A,3.6,3.75,1.95,3.7,3.7,1.95,3.55,3.7,2.0,3.66,3.71,2.05,3.6,3.7,2.0,2019/20,€52.33m,€302.23m,3.75,3.6,2.0,3.643333333333333,0.06749485577105534,2.584715262895943,0.018525577979246664,0.010369014943580362,0.16672342455640712,3.693333333333334,0.04533823502911813,2.584853291908023,0.012275695404995882,0.0058664259927800055,0.1666924998789265,1.9916666666666665,0.03435921354681381,2.584748077239827,0.017251487973295638,0.009065550906554837,0.16671592634355872,A
I1,15/07/2020,Roma,Hellas Verona,H,1.6,4.2,5.0,1.6,4.1,5.5,1.63,4.15,5.1,1.64,4.2,5.35,1.6,4.2,5.5,2019/20,€392.73m,€112.53m,1.6,4.1,5.75,1.611666666666667,0.016749792701868063,2.584884800650633,0.010392839318635818,0.004998276456394418,0.16668437355359197,4.158333333333333,0.04487637339278776,2.584878385899569,0.010791913441151366,0.005678022712090641,0.16668621928374655,5.366666666666667,0.2544056253745625,2.583338517497356,0.04740477491451475,0.02639751552795025,0.16704579658826219,H
I1,15/07/2020,Sassuolo,Juventus,D,5.25,4.2,1.57,5.0,4.25,1.62,5.0,4.25,1.63,5.2,4.23,1.65,5.25,4.2,1.6,2019/20,€167.98m,€661.88m,5.5,4.2,1.6,5.2,0.1707825127659933,2.5841873216840163,0.03284279091653717,0.017628205128204982,0.1668426731085441,4.221666666666667,0.022669117514559016,2.5849417097186764,0.005369708057139917,0.002829319647322276,0.16667146090495655,1.611666666666667,0.025440562537456187,2.584782624567352,0.015785250798835273,0.008790072388831366,0.1667083958879821,A
I1,15/07/2020,Udinese,Lazio,D,3.6,3.6,1.95,3.6,3.5,2.05,3.6,3.55,2.05,3.72,3.53,2.08,3.6,3.5,2.05,2019/20,€121.08m,€303.88m,3.8,3.4,2.05,3.653333333333333,0.07888106377466148,2.5846284937211657,0.02159153205510807,0.010340632603406258,0.1667412517910316,3.513333333333333,0.061010017392410444,2.5847442483535175,0.017365280092716446,0.009329538266919762,0.16671797186119988,2.038333333333333,0.040994579587496145,2.5846677611774385,0.020111813370807596,0.008857999454892435,0.1667383236521821,A
I1,16/07/2020,Torino,Genoa,H,2.1,3.5,3.4,2.15,3.4,3.4,2.2,3.4,3.35,2.26,3.34,3.43,2.15,3.4,3.4,2019/20,€163.55m,€142.38m,2.15,3.2,3.4,2.1683333333333334,0.050138696521637695,2.584578552500774,0.023123149817819075,0.012170125544453209,0.16675345372702172,3.3733333333333335,0.09067647005823623,2.584437809846455,0.02688037649947714,0.013833992094861941,0.16679216634987581,3.3966666666666665,0.023570226039551584,2.5849276990042984,0.0069392225827924195,0.003271180896303655,0.16667478610480732,H
I1,16/07/2020,Spal,Inter,A,8.5,5.0,1.33,9.25,5.25,1.33,8.8,5.4,1.33,9.26,5.69,1.33,10.0,5.5,1.3,2019/20,€73.63m,€606.05m,10.0,5.25,1.29,9.301666666666666,0.5588803290707431,2.582357786767143,0.060083891317406546,0.0331780445559339,0.1672698159179318,5.348333333333333,0.2172108550592157,2.583771823792961,0.04061281179044233,0.022592708008725287,0.1669434220247479,1.3183333333333334,0.016749792701868167,2.5848456577598564,0.012705278914185714,0.0061104087652758265,0.16669412768726513,A
I1,18/07/2020,Hellas Verona,Atalanta,D,6.5,5.25,1.4,7.25,5.0,1.4,6.75,4.9,1.43,6.94,5.31,1.42,7.0,5.25,1.4,2019/20,€112.53m,€291.43m,7.0,5.25,1.4,6.906666666666666,0.2332142553294907,2.5841361367424662,0.03376654276006139,0.018339768339768275,0.16686249525941416,5.159999999999999,0.1527525231651945,2.5843254773359328,0.029603202163797387,0.01507321274763132,0.16681956651198052,1.4083333333333332,0.012133516482134208,2.5849090913847474,0.008615514661870445,0.004142011834319531,0.16667885268319402,A
I1,18/07/2020,Cagliari,Sassuolo,D,3.25,3.75,2.1,3.25,3.7,2.1,3.15,3.6,2.15,3.21,3.92,2.14,3.2,3.75,2.15,2019/20,€167.83m,€167.98m,3.25,3.7,2.15,3.2183333333333337,0.036704525909242086,2.5848683931556584,0.01140482420794679,0.005955463490419449,0.16668874041640425,3.736666666666667,0.09603240193925283,2.584488607679937,0.02570001836019255,0.013380909901873489,0.1667734070946196,2.131666666666667,0.022669117514559002,2.5848807361413564,0.010634457004484284,0.005342715663278735,0.16668577332853496,A
I1,18/07/2020,Milan,Bologna,H,1.5,4.5,5.75,1.53,4.4,5.75,1.55,4.3,6.0,1.53,4.54,6.15,1.5,4.33,6.5,2019/20,€404.33m,€129.65m,1.5,4.5,6.5,1.5183333333333333,0.019507833184532725,2.5848436066949105,0.012848188705510027,0.0067691181851447235,0.16669392617763223,4.428333333333334,0.09099755796479134,2.5846574328606993,0.0205489404512137,0.01135365700664917,0.16673769202571254,6.108333333333333,0.3101299010988066,2.5831066340623887,0.050771607274020185,0.027967257844474652,0.16709118658231153,H
I1,19/07/2020,Parma,Sampdoria,A,3.0,2.9,2.62,3.0,2.9,2.7,3.0,2.8,2.65,3.09,2.99,2.62,2.9,3.0,2.6,2019/20,€128.75m,€135.28m,2.9,3.0,2.55,2.981666666666667,0.06593346814950828,2.5846100201360858,0.02211295745651479,0.011645239426122528,0.16674786066206485,2.931666666666667,0.07312470322826778,2.5845112104304517,0.024943048287072576,0.013170361948076442,0.16677390812221918,2.6233333333333335,0.045704364002673706,2.5847436581630427,0.017422248031514754,0.009529860228716741,0.16671713046786207,A
I1,19/07/2020,Brescia,Spal,H,2.37,3.4,2.87,2.3,3.4,3.1,2.35,3.35,2.95,2.33,3.63,3.04,2.3,3.6,3.0,2019/20,€83.23m,€73.63m,2.3,3.25,3.0,2.325,0.027537852736430637,2.5848614932486442,0.011844237736099198,0.0063321385902027905,0.1666897886324664,3.438333333333333,0.13483529046787252,2.5838564360813283,0.03921530503185822,0.02140895136532564,0.16691862413256503,2.9933333333333336,0.07156970184527961,2.5845490737562753,0.023909699948311672,0.013177431328878969,0.16676349839109295,H
I1,19/07/2020,Fiorentina,Torino,H,1.95,3.2,4.2,2.0,3.3,4.0,2.0,3.3,3.95,2.01,3.34,4.26,2.0,3.4,4.0,2019/20,€302.23m,€163.55m,1.93,3.4,3.9,1.9816666666666667,0.03023059524536175,2.584793955872054,0.01525513637276455,0.007709559854219089,0.1667063928599278,3.323333333333333,0.0687184270936276,2.5846529431313128,0.020677560810519843,0.011200267469073572,0.166739552061639,4.051666666666666,0.13170885400086896,2.5842045265155367,0.03250732719067108,0.01748251748251764,0.166836895303101,H
I1,19/07/2020,Genoa,Lecce,H,1.9,3.75,3.6,1.87,3.75,4.0,1.9,3.65,3.85,1.93,3.91,3.91,1.88,3.8,3.9,2019/20,€142.38m,€52.33m,1.83,3.6,4.1,1.885,0.03095695936834446,2.5847674952640354,0.016422790115832604,0.008989095195991587,0.16671226820069915,3.7433333333333336,0.1002773930432755,2.584445529740697,0.026788261721266828,0.01484119916889251,0.16678543183592262,3.893333333333333,0.1540202006953055,2.5838223824268924,0.039559983055301076,0.021118721461187123,0.16694419379835135,H
I1,19/07/2020,Napoli,Udinese,H,1.5,4.33,6.0,1.5,4.4,6.25,1.5,4.2,6.75,1.52,4.45,6.63,1.47,4.4,7.0,2019/20,€548.28m,€121.08m,1.44,4.1,7.5,1.4883333333333333,0.02608745973749757,2.5847398503785466,0.017527968468643386,0.009145203434117205,0.16671933010327322,4.3133333333333335,0.12405196043952284,2.584362034488528,0.02876011447593265,0.01558475012879948,0.16680990308912122,6.6883333333333335,0.4880374530254369,2.58113555148298,0.0729684704249345,0.04099177672564172,0.16753980947933056,H
I1,19/07/2020,Roma,Inter,D,3.0,3.6,2.2,3.0,3.5,2.3,3.0,3.45,2.3,3.14,3.64,2.27,3.0,3.75,2.2,2019/20,€392.73m,€606.05m,3.0,3.4,2.25,3.0233333333333334,0.05217491947499514,2.584749837057854,0.01725741548235782,0.00643145902241829,0.1667133747033087,3.5566666666666666,0.11925695879998881,2.584153577046324,0.033530541368319254,0.018900343642611533,0.1668512756763569,2.2533333333333334,0.04149966532662897,2.584717474725872,0.01841701123962824,0.010108481262327468,0.16672368757635336,A
I1,20/07/2020,Juventus,Lazio,H,1.66,4.0,4.75,1.67,4.0,5.0,1.7,3.85,4.8,1.67,4.24,4.99,1.67,4.0,5.0,2019/20,€661.88m,€303.88m,1.65,3.8,5.0,1.67,0.01527525231651948,2.5849023015514376,0.009146857674562563,0.004657351962741446,0.16668040301936676,3.981666666666667,0.14028740341012652,2.5840722743586353,0.03523333698035827,0.018487512208734597,0.16686677040423628,4.923333333333333,0.10593499054713806,2.584626663717663,0.021516924281747746,0.010494245091401538,0.1667464334042665,H
I1,21/07/2020,Atalanta,Bologna,H,1.28,5.25,10.0,1.28,6.0,9.5,1.3,6.0,9.5,1.29,6.31,10.04,1.25,6.0,12.0,2019/20,€291.43m,€129.65m,1.25,6.0,12.0,1.2750000000000001,0.018929694486000927,2.584803254169791,0.014846819204706608,0.008061002178649274,0.16670374063183002,5.926666666666667,0.32309269395776935,2.582766239084359,0.05451507772065849,0.02484064491938512,0.16724182283964156,10.506666666666666,1.0771361205633307,2.5775137632803666,0.10251930081503784,0.052982233502538195,0.16823378386621332,H
I1,21/07/2020,Sassuolo,Milan,A,3.5,4.0,1.9,3.6,3.7,2.0,3.45,3.75,2.0,3.54,3.92,2.02,3.5,3.9,2.0,2019/20,€167.98m,€404.33m,3.5,3.8,2.0,3.515,0.04609772228646442,2.5848387438730573,0.013114572485480631,0.00687529634898057,0.16669491404886222,3.845,0.1038829469483161,2.584436067078773,0.02701767150801459,0.0152434619274672,0.1667881867751085,1.9866666666666666,0.03944053188733081,2.584675033114408,0.01985261672181081,0.008389261744966264,0.16673687956773048,A
I1,22/07/2020,Parma,Napoli,H,5.5,4.2,1.55,5.5,4.25,1.57,5.75,4.1,1.57,5.86,4.41,1.57,6.0,4.33,1.53,2019/20,€128.75m,€548.28m,6.5,4.1,1.5,5.851666666666667,0.34158535617844565,2.582538655064543,0.05837402839848117,0.03137757523972287,0.16719063108819454,4.2316666666666665,0.11363929289153875,2.5844432593767586,0.026854500092525897,0.015032164894315386,0.16678555039513385,1.5483333333333336,0.02608745973749757,2.5847567464990995,0.016848736106026416,0.00879081449587385,0.16671535714514485,A
I1,22/07/2020,Inter,Fiorentina,D,1.45,4.5,6.5,1.45,4.6,7.0,1.47,4.5,6.25,1.48,4.85,6.6,1.47,4.6,6.5,2019/20,€606.05m,€302.23m,1.4,4.5,7.0,1.4533333333333334,0.02624669291337273,2.584725579396649,0.01805965108718307,0.009174311926605366,0.1667233759242628,4.591666666666666,0.12388390622765409,2.5844433876716044,0.02698016106591378,0.013006654567452897,0.16677999498956697,6.641666666666667,0.2744944848666767,2.5837333600757098,0.041329157069010296,0.02237557507319146,0.16694739655698165,H
I1,22/07/2020,Lecce,Brescia,H,1.75,4.0,4.1,1.8,3.9,4.25,1.83,3.8,4.0,1.84,4.05,4.11,1.78,4.0,4.2,2019/20,€52.33m,€83.23m,1.75,3.8,4.2,1.7916666666666667,0.03531603350069518,2.5846823700459898,0.019711274512015917,0.011007751937984672,0.16673122970746443,3.9250000000000003,0.09895285072531602,2.5845032060240087,0.02521091738224612,0.01380042462845013,0.16677371006165032,4.1433333333333335,0.08299933065325826,2.584672160446898,0.020032018661285178,0.010994904800214617,0.16673479227332483,H
I1,22/07/2020,Sampdoria,Genoa,A,2.5,3.2,2.87,2.55,3.3,2.8,2.5,3.15,2.85,2.53,3.31,2.97,2.5,3.25,2.9,2019/20,€135.28m,€142.38m,2.5,3.13,2.88,2.513333333333333,0.019720265943665303,2.5849182030174993,0.007846259659283277,0.003757736516357163,0.1666767740462316,3.223333333333333,0.06920179830675566,2.5846298624795265,0.021469017054836295,0.012064805239572346,0.16674369737395486,2.8783333333333334,0.051451163468110524,2.584732443279991,0.017875331836054612,0.009747153059255137,0.1667193575853669,H
I1,22/07/2020,Spal,Roma,A,8.5,5.0,1.36,8.0,5.25,1.36,8.0,5.25,1.37,8.24,5.44,1.37,9.0,5.25,1.33,2019/20,€73.63m,€392.73m,9.0,5.25,1.3,8.456666666666667,0.419589746723577,2.5831936419432253,0.04961644620302448,0.0271317829457364,0.16706715481530546,5.24,0.12780193008453886,2.5845316490990817,0.02438968131384329,0.011662425784563363,0.16676843219691004,1.3483333333333334,0.02544056253745627,2.5847040961795034,0.018868155157569545,0.009682735887927368,0.16672825942604896,A
I1,22/07/2020,Torino,Hellas Verona,D,2.37,3.25,3.0,2.4,3.3,3.0,2.4,3.2,3.05,2.41,3.35,3.12,2.35,3.3,3.1,2019/20,€163.55m,€112.53m,2.3,3.2,3.13,2.3716666666666666,0.03804237403504447,2.584776053292204,0.016040354477179677,0.008550011712344846,0.1667107476281661,3.266666666666667,0.05527707983925658,2.5847559988018505,0.016921555052833645,0.009353741496598428,0.16671432604701475,3.0666666666666664,0.053437398472938005,2.5847432421374195,0.017425238632479786,0.009601449275362356,0.16671758592172672,H
I1,23/07/2020,Udinese,Juventus,H,5.25,3.75,1.65,5.25,3.9,1.65,5.25,3.8,1.67,5.48,4.02,1.66,5.25,4.0,1.63,2019/20,€121.08m,€661.88m,5.5,3.75,1.62,5.33,0.11328430311977629,2.584638256484929,0.02125409064160906,0.010110485720241785,0.16673971888269334,3.8699999999999997,0.11105554165971779,2.584369613312871,0.028696522392691937,0.01579098478323307,0.166802306070418,1.6466666666666665,0.016996731711975906,2.584885568877339,0.010321901849378081,0.005735492577597784,0.1666845333560883,A
