Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,VCH_Prob,LBH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,VCD_Prob,LBD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,VCA_Prob,LBA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
F1,20/08/2005,Bordeaux,Monaco,H,2.37,2.87,2.87,2.55,2.8,2.85,2.3,2.7,3.0,2.25,3.0,2.88,2.37,2.9,2.8,2005/6,€68.65m,€114.00m,2.4,2.8,2.9,42.1941,39.2157,42.1941,43.4783,41.6667,44.4444,34.8432,35.7143,34.4828,37.037,35.7143,33.3333,34.8432,35.0877,35.7143,33.3333,34.4828,34.7222,H,42.1989,1.7811,35.1875,1.2672,34.6973,0.7893,LeChampionnat
F1,20/08/2005,Lens,Auxerre,H,2.1,2.87,3.4,2.2,2.9,3.3,2.2,2.8,3.1,2.1,3.0,3.2,2.0,2.87,3.6,2005/6,€68.00m,€62.75m,2.1,2.8,3.5,47.619,45.4545,50.0,45.4545,47.619,47.619,34.8432,34.4828,34.8432,35.7143,35.7143,33.3333,29.4118,30.303,27.7778,32.2581,28.5714,31.25,H,47.2943,1.6975,34.8219,0.886,29.9287,1.6762,LeChampionnat
F1,20/08/2005,Lyon,Nancy,H,1.28,4.2,10.0,1.25,4.5,13.0,1.3,4.2,8.0,1.29,4.33,9.0,1.25,4.5,10.0,2005/6,€173.23m,€28.40m,1.25,4.5,10.0,78.125,80.0,80.0,76.9231,80.0,77.5194,23.8095,22.2222,22.2222,23.8095,22.2222,23.0947,10.0,7.6923,10.0,12.5,10.0,11.1111,H,78.7612,1.4092,22.8967,0.7836,10.2172,1.5828,LeChampionnat
F1,20/08/2005,Metz,Strasbourg,D,2.3,2.87,3.0,2.2,2.8,3.5,2.3,2.6,3.1,2.2,3.0,3.0,2.15,2.87,3.25,2005/6,€37.00m,€44.85m,2.2,2.8,3.2,43.4783,45.4545,46.5116,43.4783,45.4545,45.4545,34.8432,35.7143,34.8432,38.4615,35.7143,33.3333,33.3333,28.5714,30.7692,32.2581,31.25,33.3333,H,44.972,1.2273,35.485,1.6981,31.5859,1.8125,LeChampionnat
F1,20/08/2005,Nice,Nantes,D,2.2,2.87,3.2,2.3,3.0,3.0,2.1,2.8,3.3,2.1,3.0,3.2,2.2,2.8,3.2,2005/6,€39.50m,€51.60m,2.2,2.8,3.2,45.4545,43.4783,45.4545,47.619,45.4545,47.619,34.8432,33.3333,35.7143,35.7143,35.7143,33.3333,31.25,33.3333,31.25,30.303,31.25,31.25,H,45.8466,1.5718,34.7755,1.1669,31.4394,1.0022,LeChampionnat
F1,20/08/2005,Stade Rennais FC,Marseille,H,2.5,2.87,2.75,2.45,2.9,2.85,2.5,2.8,2.7,2.25,3.0,2.88,2.5,2.8,2.75,2005/6,€77.55m,€96.38m,2.35,2.9,2.9,40.0,40.8163,40.0,40.0,42.5532,44.4444,34.8432,34.4828,35.7143,35.7143,34.4828,33.3333,36.3636,35.0877,36.3636,37.037,34.4828,34.7222,H,41.3023,1.8309,34.7618,0.8964,35.6762,1.0467,LeChampionnat
F1,20/08/2005,Sochaux,Lille,D,2.4,2.87,2.87,2.4,2.9,2.95,2.4,2.7,2.9,2.25,3.0,2.88,2.37,2.8,2.9,2005/6,€51.00m,€76.75m,2.4,2.8,2.9,41.6667,41.6667,42.1941,41.6667,41.6667,44.4444,34.8432,34.4828,35.7143,37.037,35.7143,33.3333,34.8432,33.8983,34.4828,34.4828,34.4828,34.7222,H,42.2175,1.1111,35.1875,1.2672,34.4854,0.3252,LeChampionnat
F1,21/08/2005,Toulouse,St Etienne,D,2.2,2.87,3.2,2.15,2.85,3.5,2.3,2.7,3.0,2.1,3.0,3.2,2.2,2.8,3.2,2005/6,€46.80m,€62.30m,2.2,2.8,3.2,45.4545,46.5116,45.4545,43.4783,45.4545,47.619,34.8432,35.0877,35.7143,37.037,35.7143,33.3333,31.25,28.5714,31.25,33.3333,31.25,31.25,H,45.6621,1.3747,35.2883,1.2232,31.1508,1.5137,LeChampionnat
F1,21/08/2005,Troyes,Paris SG,D,3.75,2.87,2.0,4.35,3.0,1.85,3.5,2.9,2.1,3.4,3.0,2.0,3.3,2.87,2.1,2005/6,€28.13m,€84.98m,3.6,2.9,2.0,26.6667,22.9885,30.303,28.5714,27.7778,29.4118,34.8432,33.3333,34.8432,34.4828,34.4828,33.3333,50.0,54.0541,47.619,47.619,50.0,50.0,A,27.6199,2.5961,34.2198,0.7053,49.882,2.3533,LeChampionnat
F1,24/08/2005,Lille,Toulouse,D,1.8,2.87,4.5,1.75,2.95,5.25,1.75,3.1,4.2,1.73,2.88,5.0,1.8,3.0,4.2,2005/6,€76.75m,€46.80m,1.85,3.0,4.0,55.5556,57.1429,55.5556,57.1429,54.0541,57.8035,34.8432,33.8983,33.3333,32.2581,33.3333,34.7222,22.2222,19.0476,23.8095,23.8095,25.0,20.0,H,56.2091,1.3989,33.7314,0.973,22.3148,2.3546,LeChampionnat
