Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,VCH_Prob,LBH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,VCD_Prob,LBD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,VCA_Prob,LBA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
T1,11/09/2005,Galatasaray,Sivasspor,H,1.2,5.5,10.0,1.1,7.0,16.0,1.2,5.0,10.0,1.2,5.0,11.0,1.16,5.5,12.0,2005/6,€64.95m,€21.15m,1.2,5.5,9.0,83.3333,90.9091,86.2069,83.3333,83.3333,83.3333,18.1818,14.2857,18.1818,20.0,18.1818,20.0,10.0,6.25,8.3333,10.0,11.1111,9.0909,H,85.0749,3.0806,18.1385,2.0871,9.1309,1.6952,FutbolLigi1
T1,11/09/2005,Genclerbirligi,Konyaspor,D,2.0,3.2,3.25,1.9,3.35,3.45,1.9,3.1,3.5,1.91,3.4,3.4,1.95,3.3,3.25,2005/6,€25.68m,€28.52m,1.9,3.25,3.4,50.0,52.6316,51.2821,52.6316,52.6316,52.356,31.25,29.8507,30.303,32.2581,30.7692,29.4118,30.7692,28.9855,30.7692,28.5714,29.4118,29.4118,H,51.9221,1.0773,30.6405,1.0249,29.6531,0.9191,FutbolLigi1
T1,11/09/2005,Samsunspor,Manisaspor,D,2.0,3.2,3.25,1.75,3.45,3.95,1.9,3.1,3.5,1.8,3.4,3.6,1.9,3.3,3.4,2005/6,€25.79m,€22.87m,1.9,3.25,3.4,50.0,57.1429,52.6316,52.6316,52.6316,55.5556,31.25,28.9855,30.303,32.2581,30.7692,29.4118,30.7692,25.3165,29.4118,28.5714,29.4118,27.7778,H,53.4322,2.5291,30.4963,1.2035,28.5431,1.8688,FutbolLigi1
T1,11/09/2005,Trabzonspor,Gaziantepspor,H,1.44,3.75,6.5,1.35,4.2,7.4,1.45,3.8,5.4,1.4,4.0,6.5,1.45,3.9,5.5,2005/6,€64.14m,€32.20m,1.45,3.75,6.0,69.4444,74.0741,68.9655,68.9655,68.9655,71.4286,26.6667,23.8095,25.641,26.3158,26.6667,25.0,15.3846,13.5135,18.1818,18.5185,16.6667,15.3846,H,70.3073,2.0781,25.6833,1.1237,16.275,1.8992,FutbolLigi1
T1,16/09/2005,Sivasspor,Trabzonspor,H,4.5,3.4,1.66,4.5,3.3,1.7,3.8,3.1,1.8,4.5,3.4,1.67,4.33,3.4,1.66,2005/6,€21.15m,€64.14m,4.35,3.3,1.75,22.2222,22.2222,23.0947,26.3158,22.9885,22.2222,29.4118,30.303,29.4118,32.2581,30.303,29.4118,60.241,58.8235,60.241,55.5556,57.1429,59.8802,A,23.1776,1.5893,30.1832,1.1063,58.6474,1.9211,FutbolLigi1
T1,17/09/2005,Ankaragucu,Genclerbirligi,D,2.37,3.3,2.5,2.65,3.25,2.35,2.5,3.0,2.5,2.4,3.25,2.5,2.55,3.15,2.4,2005/6,€27.16m,€25.68m,2.4,3.25,2.5,42.1941,37.7358,39.2157,40.0,41.6667,41.6667,30.303,30.7692,31.746,33.3333,30.7692,30.7692,40.0,42.5532,41.6667,40.0,40.0,40.0,H,40.4132,1.7371,31.2816,1.1109,40.7033,1.1251,FutbolLigi1
T1,17/09/2005,Kayserispor,Rizespor,H,1.8,3.3,3.75,1.9,3.35,3.45,1.9,3.1,3.5,1.83,3.4,3.6,1.95,3.15,3.4,2005/6,€23.43m,€17.42m,1.85,3.25,4.0,55.5556,52.6316,51.2821,52.6316,54.0541,54.6448,30.303,29.8507,31.746,32.2581,30.7692,29.4118,26.6667,28.9855,29.4118,28.5714,25.0,27.7778,H,53.4666,1.5661,30.7231,1.1011,27.7355,1.6552,FutbolLigi1
T1,17/09/2005,Konyaspor,Diyarbakirspor,H,1.72,3.4,4.0,1.65,3.5,4.5,1.8,3.1,3.8,1.67,3.4,4.5,1.7,3.2,4.5,2005/6,€28.52m,€21.98m,1.65,3.3,4.6,58.1395,60.6061,58.8235,55.5556,60.6061,59.8802,29.4118,28.5714,31.25,32.2581,30.303,29.4118,25.0,22.2222,22.2222,26.3158,21.7391,22.2222,H,58.9352,1.9258,30.201,1.3597,23.2869,1.8924,FutbolLigi1
T1,17/09/2005,Malatyaspor,Denizlispor,A,2.0,3.2,3.2,1.9,3.35,3.45,1.9,3.1,3.5,1.91,3.25,3.4,2.0,3.1,3.3,2005/6,€25.08m,€29.21m,1.9,3.25,3.5,50.0,52.6316,50.0,52.6316,52.6316,52.356,31.25,29.8507,32.2581,32.2581,30.7692,30.7692,31.25,28.9855,30.303,28.5714,28.5714,29.4118,H,51.7085,1.3277,31.1926,0.9416,29.5155,1.068,FutbolLigi1
T1,18/09/2005,Ankaraspor,Samsunspor,D,1.72,3.4,4.0,1.7,3.3,4.5,1.75,3.2,4.0,1.73,3.4,4.0,1.75,3.2,4.1,2005/6,€32.53m,€25.79m,1.75,3.4,4.0,58.1395,58.8235,57.1429,57.1429,57.1429,57.8035,29.4118,30.303,31.25,31.25,29.4118,29.4118,25.0,22.2222,24.3902,25.0,25.0,25.0,H,57.6992,0.6924,30.1731,0.9028,24.4354,1.1113,FutbolLigi1
