Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,VCH_Prob,LBH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,VCD_Prob,LBD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,VCA_Prob,LBA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
B1,27/08/2005,Mouscron,Westerlo,H,2.3,3.2,2.7,2.5,3.3,2.45,2.3,3.0,2.7,2.3,3.25,2.6,2.35,3.3,2.5,2005/6,€14.65m,€17.55m,2.3,3.45,2.5,43.4783,40.0,42.5532,43.4783,43.4783,43.4783,31.25,30.303,30.303,33.3333,28.9855,30.7692,37.037,40.8163,40.0,37.037,40.0,38.4615,H,42.7444,1.3945,30.824,1.4425,38.892,1.6264,JupilerLeague
B1,28/08/2005,Roeselare,Lokeren,H,2.5,3.2,2.5,2.75,3.2,2.3,2.7,3.0,2.3,2.75,3.2,2.25,2.45,3.3,2.4,2005/6,€9.28m,€23.40m,2.5,3.4,2.3,40.0,36.3636,40.8163,37.037,40.0,36.3636,31.25,31.25,30.303,33.3333,29.4118,31.25,40.0,43.4783,41.6667,43.4783,43.4783,44.4444,A,38.4301,2.0545,31.133,1.3064,42.7577,1.6247,JupilerLeague
B1,10/09/2005,Anderlecht,Mouscron,H,1.16,6.0,10.0,1.15,6.5,11.0,1.2,5.0,10.0,1.2,5.0,11.0,1.2,5.5,9.0,2005/6,€71.95m,€14.65m,1.2,5.5,9.0,86.2069,86.9565,83.3333,83.3333,83.3333,83.3333,16.6667,15.3846,18.1818,20.0,18.1818,20.0,10.0,9.0909,11.1111,10.0,11.1111,9.0909,H,84.4161,1.6941,18.0691,1.8251,10.0673,0.905,JupilerLeague
B1,10/09/2005,Charleroi,Roeselare,D,1.53,3.5,5.5,1.45,3.75,6.5,1.45,3.8,5.4,1.4,3.75,7.0,1.5,3.6,5.5,2005/6,€15.10m,€9.28m,1.5,3.6,5.5,65.3595,68.9655,66.6667,68.9655,66.6667,71.4286,28.5714,26.6667,27.7778,26.3158,27.7778,26.6667,18.1818,15.3846,18.1818,18.5185,18.1818,14.2857,H,68.0088,2.1976,27.296,0.8768,17.1224,1.8101,JupilerLeague
B1,10/09/2005,Club Brugge,St Truiden,H,1.16,5.5,12.0,1.15,6.5,11.0,1.2,5.0,10.0,1.17,5.5,12.0,1.2,5.5,9.0,2005/6,€50.60m,€13.90m,1.2,5.5,9.0,86.2069,86.9565,83.3333,83.3333,83.3333,85.4701,18.1818,15.3846,18.1818,20.0,18.1818,18.1818,8.3333,9.0909,11.1111,10.0,11.1111,8.3333,H,84.7722,1.6449,18.0186,1.4812,9.6633,1.2784,JupilerLeague
B1,10/09/2005,Gent,Genk,H,2.37,3.25,2.5,2.3,3.2,2.7,2.5,3.0,2.5,2.4,3.25,2.5,2.37,3.1,2.62,2005/6,€22.35m,€35.15m,2.35,3.25,2.5,42.1941,43.4783,42.1941,40.0,42.5532,41.6667,30.7692,31.25,32.2581,33.3333,30.7692,30.7692,40.0,37.037,38.1679,40.0,40.0,40.0,H,42.0144,1.1556,31.5248,1.058,39.2008,1.2887,JupilerLeague
B1,10/09/2005,Louvieroise,Cercle Brugge,D,2.0,3.25,3.2,1.9,3.2,3.65,2.0,3.1,3.2,1.91,3.4,3.25,1.9,3.3,3.4,2005/6,€11.80m,€12.00m,1.9,3.4,3.25,50.0,52.6316,52.6316,50.0,52.6316,52.356,30.7692,31.25,30.303,32.2581,29.4118,29.4118,31.25,27.3973,29.4118,31.25,30.7692,30.7692,H,51.7085,1.3277,30.5673,1.1051,30.1413,1.5039,JupilerLeague
B1,10/09/2005,Waregem,Germinal,H,2.0,3.25,3.2,2.05,3.2,3.2,2.1,3.0,3.1,2.1,3.2,3.0,2.0,3.2,3.2,2005/6,€10.88m,€23.18m,2.0,3.25,3.2,50.0,48.7805,50.0,47.619,50.0,47.619,30.7692,31.25,31.25,33.3333,30.7692,31.25,31.25,31.25,31.25,32.2581,31.25,33.3333,H,49.0031,1.1715,31.437,0.9584,31.7652,0.8676,JupilerLeague
B1,10/09/2005,Westerlo,FC Brussels,H,1.72,3.4,4.0,1.7,3.5,4.2,1.75,3.2,4.0,1.67,3.25,4.5,1.7,3.4,4.2,2005/6,€17.55m,€14.25m,1.8,3.4,3.6,58.1395,58.8235,58.8235,57.1429,55.5556,59.8802,29.4118,28.5714,29.4118,31.25,29.4118,30.7692,25.0,23.8095,23.8095,25.0,27.7778,22.2222,H,58.0609,1.523,29.8043,1.0003,24.6032,1.8613,JupilerLeague
B1,11/09/2005,Standard,Beveren,A,1.16,5.5,13.0,1.15,6.5,11.0,1.2,5.0,10.0,1.2,5.0,11.0,1.2,5.5,9.0,2005/6,€52.10m,€16.75m,1.2,5.0,11.0,86.2069,86.9565,83.3333,83.3333,83.3333,83.3333,18.1818,15.3846,18.1818,20.0,20.0,20.0,7.6923,9.0909,11.1111,10.0,9.0909,9.0909,H,84.4161,1.6941,18.6247,1.8202,9.346,1.1378,JupilerLeague
