Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,VCH_Prob,LBH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,VCD_Prob,LBD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,VCA_Prob,LBA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
P1,11/09/2005,Boavista,Pacos Ferreira,H,1.5,3.5,6.0,1.45,3.75,6.5,1.55,3.5,4.8,1.53,3.4,5.5,1.55,3.5,5.2,2005/6,€16.55m,€7.50m,1.6,3.4,4.8,66.6667,68.9655,64.5161,64.5161,62.5,65.3595,28.5714,26.6667,28.5714,28.5714,29.4118,29.4118,16.6667,15.3846,19.2308,20.8333,20.8333,18.1818,H,65.4207,2.204,28.5341,1.0032,18.5218,2.2176,LigaI
P1,11/09/2005,Est Amadora,Naval,H,2.1,3.1,3.1,2.0,3.15,3.4,2.0,3.1,3.2,2.05,3.1,3.2,2.15,3.2,2.9,2005/6,€9.70m,€5.30m,2.0,3.2,3.25,47.619,50.0,46.5116,50.0,50.0,48.7805,32.2581,31.746,31.25,32.2581,31.25,32.2581,32.2581,29.4118,34.4828,31.25,30.7692,31.25,H,48.8185,1.4799,31.8367,0.4959,31.5703,1.7007,LigaI
P1,11/09/2005,Gil Vicente,Nacional,A,1.9,3.1,3.6,2.0,3.1,3.45,1.85,3.1,3.6,1.9,3.2,3.5,1.9,3.2,3.5,2005/6,€11.90m,€15.75m,1.9,3.2,3.5,52.6316,50.0,52.6316,54.0541,52.6316,52.6316,32.2581,32.2581,31.25,32.2581,31.25,31.25,27.7778,28.9855,28.5714,27.7778,28.5714,28.5714,H,52.4301,1.3195,31.754,0.5522,28.3759,0.4902,LigaI
P1,11/09/2005,Leiria,Maritimo,D,2.1,3.1,3.1,2.3,3.1,2.8,2.3,3.0,2.7,2.2,3.2,2.8,2.15,3.2,2.9,2005/6,€17.95m,€13.55m,2.25,3.1,2.8,47.619,43.4783,46.5116,43.4783,44.4444,45.4545,32.2581,32.2581,31.25,33.3333,32.2581,31.25,32.2581,35.7143,34.4828,37.037,35.7143,35.7143,H,45.1644,1.681,32.1013,0.7799,35.1535,1.6324,LigaI
P1,12/09/2005,Penafiel,Belenenses,A,2.2,3.1,2.87,2.2,3.1,3.0,2.2,3.0,2.9,2.25,3.1,2.8,2.3,3.1,2.7,2005/6,€9.55m,€21.85m,2.3,3.1,2.75,45.4545,45.4545,43.4783,45.4545,43.4783,44.4444,32.2581,32.2581,32.2581,33.3333,32.2581,32.2581,34.8432,33.3333,37.037,34.4828,36.3636,35.7143,H,44.6274,0.9723,32.4373,0.4389,35.2957,1.3464,LigaI
P1,16/09/2005,Naval,Boavista,D,2.75,3.25,2.25,3.2,3.1,2.1,3.0,2.9,2.2,2.8,3.2,2.2,3.0,3.1,2.15,2005/6,€5.30m,€16.55m,2.75,3.2,2.25,36.3636,31.25,33.3333,33.3333,36.3636,35.7143,30.7692,32.2581,32.2581,34.4828,31.25,31.25,44.4444,47.619,46.5116,45.4545,44.4444,45.4545,A,34.393,2.0802,32.0447,1.3361,45.6547,1.2331,LigaI
P1,18/09/2005,Benfica,Leiria,H,1.28,4.5,8.5,1.35,4.0,8.25,1.3,4.2,8.0,1.28,4.5,8.0,1.33,4.33,7.0,2005/6,€121.05m,€17.95m,1.3,4.35,8.5,78.125,74.0741,75.188,76.9231,76.9231,78.125,22.2222,25.0,23.0947,23.8095,22.9885,22.2222,11.7647,12.1212,14.2857,12.5,11.7647,12.5,H,76.5597,1.6263,23.2229,1.0561,12.4894,0.9395,LigaI
P1,18/09/2005,Maritimo,Penafiel,D,1.66,3.4,4.5,1.8,3.25,4.0,1.7,3.2,4.2,1.66,3.25,4.5,1.6,3.4,4.75,2005/6,€13.55m,€9.55m,1.75,3.2,4.5,60.241,55.5556,62.5,58.8235,57.1429,60.241,29.4118,30.7692,29.4118,31.25,31.25,30.7692,22.2222,25.0,21.0526,23.8095,22.2222,22.2222,H,59.084,2.4751,30.477,0.8527,22.7548,1.4073,LigaI
P1,18/09/2005,Pacos Ferreira,Academica,H,2.1,3.2,3.1,2.1,3.1,3.2,2.1,3.0,3.1,2.1,3.2,3.0,2.1,3.1,3.1,2005/6,€7.50m,€13.25m,2.1,3.1,3.1,47.619,47.619,47.619,47.619,47.619,47.619,31.25,32.2581,32.2581,33.3333,32.2581,31.25,32.2581,31.25,32.2581,32.2581,32.2581,33.3333,H,47.619,0.0,32.1013,0.7799,32.2693,0.659,LigaI
P1,18/09/2005,Sp Braga,Porto,D,2.87,3.2,2.2,3.0,3.1,2.2,3.2,2.9,2.1,2.8,3.2,2.2,3.1,3.1,2.1,2005/6,€40.35m,€116.00m,2.9,3.1,2.2,34.8432,33.3333,32.2581,31.25,34.4828,35.7143,31.25,32.2581,32.2581,34.4828,32.2581,31.25,45.4545,45.4545,47.619,47.619,45.4545,45.4545,A,33.6469,1.6838,32.2928,1.1811,46.176,1.1177,LigaI
P1,19/09/2005,Belenenses,Guimaraes,H,1.72,3.25,4.33,1.8,3.25,4.0,1.8,3.1,3.8,1.75,3.25,4.0,1.65,3.4,4.5,2005/6,€21.85m,€24.55m,1.84,3.2,3.75,58.1395,55.5556,60.6061,55.5556,54.3478,57.1429,30.7692,30.7692,29.4118,32.2581,31.25,30.7692,23.0947,25.0,22.2222,26.3158,26.6667,25.0,H,56.8912,2.2565,30.8713,0.9196,24.7166,1.7535,LigaI
P1,19/09/2005,Nacional,Sp Lisbon,H,3.75,3.3,1.83,3.65,3.2,1.9,3.3,3.0,2.0,3.6,3.25,1.85,3.3,3.25,1.95,2005/6,€15.75m,€102.40m,3.5,3.2,1.9,26.6667,27.3973,30.303,30.303,28.5714,27.7778,30.303,31.25,30.7692,33.3333,31.25,30.7692,54.6448,52.6316,51.2821,50.0,52.6316,54.0541,A,28.5032,1.5235,31.2791,1.0672,52.5407,1.7189,LigaI
P1,23/09/2005,Penafiel,Benfica,A,3.75,3.3,1.8,4.0,3.3,1.8,3.8,3.1,1.8,4.0,3.4,1.72,3.75,3.2,1.83,2005/6,€9.55m,€121.05m,4.0,3.4,1.75,26.6667,25.0,26.6667,26.3158,25.0,25.0,30.303,30.303,31.25,32.2581,29.4118,29.4118,55.5556,55.5556,54.6448,55.5556,57.1429,58.1395,A,25.7749,0.8584,30.4896,1.1044,56.099,1.2848,LigaI
P1,24/09/2005,Guimaraes,Maritimo,H,2.2,3.2,2.8,2.15,3.1,3.15,2.3,3.0,2.7,2.1,3.2,3.0,2.1,3.1,3.1,2005/6,€24.55m,€13.55m,2.0,3.2,3.4,45.4545,46.5116,47.619,43.4783,50.0,47.619,31.25,32.2581,32.2581,33.3333,31.25,31.25,35.7143,31.746,32.2581,37.037,29.4118,33.3333,H,46.7804,2.2139,31.9332,0.8452,33.2501,2.7712,LigaI
P1,24/09/2005,Porto,Belenenses,H,1.28,4.5,8.0,1.27,4.8,8.5,1.33,4.0,7.5,1.28,4.5,8.0,1.33,4.0,8.0,2005/6,€116.00m,€21.85m,1.3,4.5,8.0,78.125,78.7402,75.188,75.188,76.9231,78.125,22.2222,20.8333,25.0,25.0,22.2222,22.2222,12.5,11.7647,12.5,13.3333,12.5,12.5,H,77.0482,1.5568,22.9166,1.701,12.5163,0.4967,LigaI
P1,25/09/2005,Est Amadora,Sp Braga,D,2.8,3.2,2.2,3.1,3.1,2.15,2.9,3.0,2.2,3.0,3.2,2.1,3.3,3.1,2.0,2005/6,€9.70m,€40.35m,3.0,3.25,2.1,35.7143,32.2581,30.303,34.4828,33.3333,33.3333,31.25,32.2581,32.2581,33.3333,30.7692,31.25,45.4545,46.5116,50.0,45.4545,47.619,47.619,A,33.2375,1.8587,31.8531,0.9404,47.1098,1.7152,LigaI
P1,25/09/2005,Gil Vicente,Pacos Ferreira,H,1.8,3.3,3.75,1.7,3.3,4.5,1.8,3.1,3.8,1.8,3.25,3.75,1.8,3.2,3.9,2005/6,€11.90m,€7.50m,1.85,3.25,3.75,55.5556,58.8235,55.5556,55.5556,54.0541,55.5556,30.303,30.303,31.25,32.2581,30.7692,30.7692,26.6667,22.2222,25.641,26.3158,26.6667,26.6667,H,55.85,1.5757,30.9421,0.7353,25.6965,1.7482,LigaI
P1,25/09/2005,Leiria,Nacional,D,2.5,3.1,2.5,2.7,3.05,2.4,2.4,3.0,2.6,2.4,3.1,2.6,2.35,3.1,2.65,2005/6,€17.95m,€15.75m,2.4,3.2,2.6,40.0,37.037,42.5532,41.6667,41.6667,41.6667,32.2581,32.7869,32.2581,33.3333,31.25,32.2581,40.0,41.6667,37.7358,38.4615,38.4615,38.4615,H,40.765,2.006,32.3574,0.6918,39.1312,1.4475,LigaI
P1,25/09/2005,Naval,Rio Ave,H,2.4,3.2,2.5,2.6,3.05,2.5,2.4,3.0,2.6,2.4,3.1,2.6,2.35,3.1,2.65,2005/6,€5.30m,€10.38m,2.4,3.2,2.6,41.6667,38.4615,42.5532,41.6667,41.6667,41.6667,31.25,32.7869,32.2581,33.3333,31.25,32.2581,40.0,40.0,37.7358,38.4615,38.4615,38.4615,H,41.2802,1.4257,32.1894,0.8294,38.8534,0.9316,LigaI
