Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,VCH_Prob,LBH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,VCD_Prob,LBD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,VCA_Prob,LBA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
N1,11/09/2011,VVV Venlo,PSV Eindhoven,D,12.0,6.0,1.22,12.5,5.5,1.22,9.0,4.5,1.25,9.0,5.5,1.2,9.0,6.0,1.22,2011/12,€17.83m,€92.90m,13.0,6.0,1.22,8.3333,8.0,11.1111,11.1111,7.6923,11.1111,16.6667,18.1818,16.6667,22.2222,16.6667,18.1818,81.9672,81.9672,81.9672,80.0,81.9672,83.3333,A,9.5598,1.7114,18.0976,2.1526,81.867,1.0654,Eredivisie
N1,16/09/2011,Nijmegen,NAC Breda,A,1.57,4.0,5.5,1.72,3.8,5.0,1.7,3.4,4.2,1.67,3.3,4.5,1.62,4.0,4.5,2011/12,€20.63m,€17.15m,1.57,4.0,5.5,63.6943,58.1395,61.7284,58.8235,63.6943,59.8802,25.0,26.3158,25.0,29.4118,25.0,30.303,18.1818,20.0,22.2222,23.8095,18.1818,22.2222,H,60.9934,2.4175,26.8384,2.4099,20.7696,2.3429,Eredivisie
N1,17/09/2011,Feyenoord,Graafschap,H,1.3,5.0,10.0,1.3,4.6,10.5,1.33,4.5,7.5,1.33,4.33,7.0,1.3,4.5,9.5,2011/12,€54.60m,€12.80m,1.29,5.4,10.0,76.9231,76.9231,76.9231,75.188,77.5194,75.188,20.0,21.7391,22.2222,22.2222,18.5185,23.0947,10.0,9.5238,10.5263,13.3333,10.0,14.2857,H,76.4441,1.0,21.2995,1.7054,11.2782,2.0089,Eredivisie
N1,17/09/2011,Groningen,Excelsior,H,1.25,5.5,12.0,1.26,5.25,10.5,1.33,4.4,7.5,1.33,4.33,7.0,1.29,4.5,10.0,2011/12,€40.20m,€9.23m,1.25,5.5,11.0,80.0,79.3651,77.5194,75.188,80.0,75.188,18.1818,19.0476,22.2222,22.7273,18.1818,23.0947,8.3333,9.5238,10.0,13.3333,9.0909,14.2857,H,77.8768,2.2724,20.5759,2.3445,10.7612,2.4427,Eredivisie
N1,17/09/2011,Vitesse,Roda,H,1.91,3.6,3.75,1.91,3.5,3.7,2.0,3.3,3.2,2.0,3.2,3.2,1.91,3.6,3.4,2011/12,€46.08m,€21.38m,1.85,3.6,3.8,52.356,52.356,52.356,50.0,54.0541,50.0,27.7778,28.5714,27.7778,30.303,27.7778,31.25,26.6667,27.027,29.4118,31.25,26.3158,31.25,H,51.8537,1.5793,28.9096,1.5084,28.6536,2.2854,Eredivisie
N1,17/09/2011,VVV Venlo,Heerenveen,A,3.5,3.6,2.0,3.1,3.6,2.1,3.5,3.3,1.9,2.75,3.25,2.2,2.88,3.4,2.2,2011/12,€17.83m,€44.95m,3.25,3.6,2.05,28.5714,32.2581,34.7222,28.5714,30.7692,36.3636,27.7778,27.7778,29.4118,30.303,27.7778,30.7692,50.0,47.619,45.4545,52.6316,48.7805,45.4545,A,31.876,3.2078,28.9696,1.3765,48.3234,2.7763,Eredivisie
N1,18/09/2011,PSV Eindhoven,Ajax,D,2.2,3.5,3.1,2.3,3.4,3.1,2.1,3.2,3.1,2.1,3.3,2.88,2.15,3.2,3.2,2011/12,€92.90m,€109.40m,2.2,3.5,3.1,45.4545,43.4783,46.5116,47.619,45.4545,47.619,28.5714,29.4118,31.25,31.25,28.5714,30.303,32.2581,32.2581,31.25,32.2581,32.2581,34.7222,H,46.0228,1.5783,29.8929,1.2309,32.5008,1.1606,Eredivisie
N1,18/09/2011,Twente,Den Haag,H,1.29,5.5,10.0,1.28,5.0,10.0,1.25,4.5,9.0,1.29,4.5,8.0,1.25,5.5,9.0,2011/12,€82.05m,€20.50m,1.25,5.5,11.0,77.5194,78.125,80.0,80.0,80.0,77.5194,18.1818,20.0,18.1818,22.2222,18.1818,22.2222,10.0,10.0,11.1111,11.1111,9.0909,12.5,H,78.8606,1.2676,19.8316,1.9811,10.6355,1.1935,Eredivisie
N1,18/09/2011,Utrecht,Heracles,D,1.91,3.6,3.75,1.85,3.7,3.7,1.85,3.3,3.6,1.83,3.3,3.6,1.91,3.5,3.5,2011/12,€31.30m,€14.03m,1.85,3.75,3.8,52.356,54.0541,52.356,54.0541,54.0541,54.6448,27.7778,27.027,28.5714,30.303,26.6667,30.303,26.6667,27.027,28.5714,27.7778,26.3158,27.7778,H,53.5865,0.9802,28.4415,1.5836,27.3561,0.8365,Eredivisie
N1,18/09/2011,Waalwijk,AZ Alkmaar,A,4.5,3.8,1.73,4.33,3.75,1.72,4.0,3.4,1.75,4.0,3.4,1.73,4.2,3.6,1.73,2011/12,€9.53m,€54.63m,4.33,3.8,1.75,22.2222,23.0947,23.8095,25.0,23.0947,25.0,26.3158,26.6667,27.7778,29.4118,26.3158,29.4118,57.8035,58.1395,57.8035,57.1429,57.1429,57.8035,A,23.7035,1.1233,27.65,1.4664,57.6393,0.4059,Eredivisie
N1,24/09/2011,Ajax,Twente,D,1.7,3.75,4.75,1.78,3.7,4.6,1.75,3.4,4.0,1.62,3.5,4.5,1.62,4.0,4.5,2011/12,€109.40m,€82.05m,1.7,3.8,4.75,58.8235,56.1798,61.7284,57.1429,58.8235,61.7284,26.6667,27.027,25.0,29.4118,26.3158,28.5714,21.0526,21.7391,22.2222,25.0,21.0526,22.2222,H,59.0711,2.2945,27.1655,1.5938,22.2148,1.4619,Eredivisie
N1,24/09/2011,Den Haag,VVV Venlo,H,1.5,4.2,6.5,1.5,4.2,5.75,1.5,3.7,5.0,1.53,3.6,5.0,1.4,4.33,6.5,2011/12,€20.50m,€17.83m,1.5,4.33,6.0,66.6667,66.6667,71.4286,66.6667,66.6667,65.3595,23.8095,23.8095,23.0947,27.027,23.0947,27.7778,15.3846,17.3913,15.3846,20.0,16.6667,20.0,H,67.2425,2.1164,24.7689,2.0784,17.4712,2.1048,Eredivisie
N1,24/09/2011,Heerenveen,Heracles,D,1.73,3.75,4.5,1.7,4.0,4.1,1.6,3.5,4.6,1.67,3.4,4.33,1.67,3.5,4.8,2011/12,€44.95m,€14.03m,1.7,3.8,4.6,57.8035,58.8235,59.8802,62.5,58.8235,59.8802,26.6667,25.0,28.5714,28.5714,26.3158,29.4118,22.2222,24.3902,20.8333,21.7391,21.7391,23.0947,H,59.6185,1.6123,27.4228,1.6889,22.3364,1.2473,Eredivisie
N1,24/09/2011,NAC Breda,Utrecht,H,2.5,3.2,2.88,2.65,3.25,2.55,2.45,3.3,2.45,2.5,3.25,2.4,2.3,3.5,2.7,2011/12,€17.15m,€31.30m,2.5,3.3,2.75,40.0,37.7358,43.4783,40.8163,40.0,40.0,31.25,30.7692,28.5714,30.303,30.303,30.7692,34.7222,39.2157,37.037,40.8163,36.3636,41.6667,H,40.3384,1.855,30.3276,0.9302,38.3036,2.7074,Eredivisie
N1,24/09/2011,PSV Eindhoven,Roda,H,1.17,7.0,15.0,1.2,6.0,12.5,1.2,5.0,10.0,1.17,5.5,11.0,1.14,7.0,13.0,2011/12,€92.90m,€21.38m,1.17,7.0,15.0,85.4701,83.3333,87.7193,83.3333,85.4701,85.4701,14.2857,16.6667,14.2857,20.0,14.2857,18.1818,6.6667,8.0,7.6923,10.0,6.6667,9.0909,H,85.1327,1.6436,16.2843,2.4305,8.0194,1.3295,Eredivisie
N1,25/09/2011,AZ Alkmaar,Feyenoord,H,1.67,3.8,5.0,1.67,3.9,5.25,1.7,3.4,4.2,1.67,3.4,4.33,1.57,4.0,4.8,2011/12,€54.63m,€54.60m,1.67,4.0,4.75,59.8802,59.8802,63.6943,58.8235,59.8802,59.8802,26.3158,25.641,25.0,29.4118,25.0,29.4118,20.0,19.0476,20.8333,23.8095,21.0526,23.0947,H,60.3398,1.6969,26.7967,2.0833,21.3063,1.8199,Eredivisie
N1,25/09/2011,Excelsior,Vitesse,A,4.75,3.5,1.75,5.0,3.65,1.65,4.5,3.4,1.65,4.0,3.4,1.73,4.2,3.6,1.73,2011/12,€9.23m,€46.08m,4.6,3.75,1.73,21.0526,20.0,23.8095,22.2222,21.7391,25.0,28.5714,27.3973,27.7778,29.4118,26.6667,29.4118,57.1429,60.6061,57.8035,60.6061,57.8035,57.8035,A,22.3039,1.8295,28.2061,1.1179,58.6276,1.5537,Eredivisie
N1,25/09/2011,Graafschap,Groningen,A,3.2,3.4,2.2,2.9,3.4,2.25,2.5,3.3,2.3,2.75,3.25,2.2,3.0,3.5,2.1,2011/12,€12.80m,€40.20m,3.12,3.4,2.15,31.25,34.4828,33.3333,40.0,32.0513,36.3636,29.4118,29.4118,28.5714,30.303,29.4118,30.7692,45.4545,44.4444,47.619,43.4783,46.5116,45.4545,A,34.5802,3.2126,29.6465,0.7762,45.4937,1.4642,Eredivisie
N1,25/09/2011,Waalwijk,Nijmegen,H,1.95,3.5,3.75,2.05,3.4,3.4,1.9,3.3,3.5,1.91,3.4,3.25,1.91,3.5,3.5,2011/12,€9.53m,€20.63m,1.95,3.6,3.6,51.2821,48.7805,52.356,52.6316,51.2821,52.356,28.5714,29.4118,28.5714,30.303,27.7778,29.4118,26.6667,29.4118,28.5714,28.5714,27.7778,30.7692,H,51.448,1.4297,29.0079,0.8829,28.628,1.3982,Eredivisie
N1,30/09/2011,Heracles,Graafschap,H,1.4,4.5,8.0,1.42,4.1,7.5,1.5,3.7,5.0,1.5,3.6,5.5,1.4,4.33,6.5,2011/12,€14.03m,€12.80m,1.4,4.6,7.5,71.4286,70.4225,71.4286,66.6667,71.4286,66.6667,22.2222,24.3902,23.0947,27.027,21.7391,27.7778,12.5,13.3333,15.3846,20.0,13.3333,18.1818,H,69.6736,2.3615,24.3752,2.5233,15.4555,3.0276,Eredivisie
N1,01/10/2011,Roda,NAC Breda,H,1.91,3.6,3.8,1.91,3.4,3.8,1.9,3.3,3.5,1.8,3.3,3.75,1.8,3.5,4.0,2011/12,€21.38m,€17.15m,1.91,3.5,3.8,52.356,52.356,55.5556,52.6316,52.356,55.5556,27.7778,29.4118,28.5714,30.303,28.5714,30.303,26.3158,26.3158,25.0,28.5714,26.3158,26.6667,H,53.4685,1.6202,29.1564,1.0276,26.5309,1.1545,Eredivisie
N1,01/10/2011,Utrecht,Waalwijk,H,2.0,3.5,3.6,1.91,3.6,3.6,1.9,3.3,3.5,1.83,3.4,3.5,1.83,3.75,3.5,2011/12,€31.30m,€9.53m,1.95,3.6,3.5,50.0,52.356,54.6448,52.6316,51.2821,54.6448,28.5714,27.7778,26.6667,30.303,27.7778,29.4118,27.7778,27.7778,28.5714,28.5714,28.5714,28.5714,H,52.5932,1.8395,28.4181,1.3001,28.3069,0.4098,Eredivisie
N1,01/10/2011,Vitesse,Heerenveen,D,2.0,3.6,3.5,1.91,3.7,3.5,2.0,3.3,3.2,2.0,3.2,3.2,1.83,3.5,3.75,2011/12,€46.08m,€44.95m,1.91,3.6,3.6,50.0,52.356,54.6448,50.0,52.356,50.0,27.7778,27.027,28.5714,30.303,27.7778,31.25,28.5714,28.5714,26.6667,31.25,27.7778,31.25,H,51.5595,1.9018,28.7845,1.6459,29.0146,1.867,Eredivisie
N1,02/10/2011,Feyenoord,Den Haag,A,1.36,4.75,8.5,1.38,4.25,8.25,1.35,4.0,7.0,1.44,3.75,6.0,1.33,4.5,8.0,2011/12,€54.60m,€20.50m,1.36,4.75,8.0,73.5294,72.4638,75.188,74.0741,73.5294,69.4444,21.0526,23.5294,22.2222,25.0,21.0526,26.6667,11.7647,12.1212,12.5,14.2857,12.5,16.6667,H,73.0382,1.9709,23.2539,2.2595,13.3064,1.8619,Eredivisie
N1,02/10/2011,Groningen,Ajax,H,4.5,3.75,1.75,4.25,3.8,1.72,4.2,3.4,1.7,4.0,3.4,1.73,4.33,3.5,1.73,2011/12,€40.20m,€109.40m,4.6,3.6,1.75,22.2222,23.5294,23.0947,23.8095,21.7391,25.0,26.6667,26.3158,28.5714,29.4118,27.7778,29.4118,57.1429,58.1395,57.8035,58.8235,57.1429,57.8035,A,23.2325,1.1675,28.0259,1.3396,57.8093,0.6365,Eredivisie
N1,02/10/2011,Nijmegen,PSV Eindhoven,A,8.0,4.5,1.4,7.0,4.0,1.45,6.0,3.9,1.4,5.5,3.6,1.5,6.0,4.2,1.44,2011/12,€20.63m,€92.90m,7.5,4.5,1.4,12.5,14.2857,16.6667,16.6667,13.3333,18.1818,22.2222,25.0,23.8095,25.641,22.2222,27.7778,71.4286,68.9655,69.4444,71.4286,71.4286,66.6667,A,15.2724,2.2259,24.4454,2.1509,69.8937,1.9259,Eredivisie
N1,02/10/2011,Twente,Excelsior,D,1.13,8.0,21.0,1.08,9.25,21.0,1.1,7.0,15.0,1.1,7.0,15.0,1.07,9.0,21.0,2011/12,€82.05m,€9.23m,1.11,8.0,26.0,88.4956,92.5926,93.4579,90.9091,90.0901,90.9091,12.5,10.8108,11.1111,14.2857,12.5,14.2857,4.7619,4.7619,4.7619,6.6667,3.8462,6.6667,H,91.0757,1.7697,12.5822,1.4913,5.2442,1.1575,Eredivisie
N1,02/10/2011,VVV Venlo,AZ Alkmaar,A,7.5,4.6,1.4,8.0,4.2,1.4,7.0,4.0,1.35,6.0,3.75,1.44,7.0,4.2,1.4,2011/12,€17.83m,€54.63m,7.5,4.6,1.4,13.3333,12.5,14.2857,14.2857,13.3333,16.6667,21.7391,23.8095,23.8095,25.0,21.7391,26.6667,71.4286,71.4286,71.4286,74.0741,71.4286,69.4444,A,14.0674,1.4413,23.794,1.9054,71.5388,1.474,Eredivisie
N1,15/10/2011,Ajax,AZ Alkmaar,D,1.67,3.75,5.0,1.72,4.0,4.6,1.7,3.4,4.2,1.67,3.4,4.33,1.67,3.75,4.33,2011/12,€109.40m,€54.63m,1.7,4.0,4.75,59.8802,58.1395,59.8802,58.8235,58.8235,59.8802,26.6667,25.0,26.6667,29.4118,25.0,29.4118,20.0,21.7391,23.0947,23.8095,21.0526,23.0947,H,59.2378,0.7467,27.0262,1.9926,22.1318,1.4514,Eredivisie
N1,15/10/2011,Heerenveen,Graafschap,D,1.33,5.0,9.0,1.35,5.0,7.25,1.35,4.0,7.0,1.33,4.33,7.0,1.33,4.5,8.0,2011/12,€44.95m,€12.80m,1.33,5.4,8.5,75.188,74.0741,75.188,74.0741,75.188,75.188,20.0,20.0,22.2222,25.0,18.5185,23.0947,11.1111,13.7931,12.5,14.2857,11.7647,14.2857,H,74.8167,0.5752,21.4726,2.3958,12.9567,1.3614,Eredivisie
N1,15/10/2011,Heracles,Groningen,H,2.0,3.5,3.6,2.0,3.6,3.3,2.0,3.3,3.2,2.0,3.2,3.2,1.95,3.5,3.4,2011/12,€14.03m,€40.20m,1.95,3.8,3.6,50.0,50.0,51.2821,50.0,51.2821,50.0,28.5714,27.7778,28.5714,30.303,26.3158,31.25,27.7778,30.303,29.4118,31.25,27.7778,31.25,H,50.4274,0.6621,28.7982,1.7653,29.6284,1.5881,Eredivisie
N1,15/10/2011,PSV Eindhoven,Utrecht,H,1.2,6.5,13.0,1.18,6.5,12.5,1.2,5.0,10.0,1.17,5.5,11.0,1.17,6.5,12.0,2011/12,€92.90m,€31.30m,1.22,6.5,13.0,83.3333,84.7458,85.4701,83.3333,81.9672,85.4701,15.3846,15.3846,15.3846,20.0,15.3846,18.1818,7.6923,8.0,8.3333,10.0,7.6923,9.0909,H,84.0533,1.4059,16.62,1.9984,8.4681,0.9139,Eredivisie
N1,15/10/2011,Waalwijk,Twente,A,5.25,4.0,1.62,5.0,3.9,1.6,4.6,3.6,1.6,5.0,3.5,1.57,5.0,3.8,1.57,2011/12,€9.53m,€82.05m,6.0,4.2,1.57,19.0476,20.0,20.0,21.7391,16.6667,20.0,25.0,25.641,26.3158,27.7778,23.8095,28.5714,61.7284,62.5,63.6943,62.5,63.6943,63.6943,A,19.5756,1.671,26.1859,1.7659,62.9685,0.8435,Eredivisie
N1,16/10/2011,Feyenoord,VVV Venlo,H,1.17,7.0,16.0,1.18,6.5,12.0,1.15,6.0,12.0,1.17,5.5,11.0,1.14,6.5,15.0,2011/12,€54.60m,€17.83m,1.17,7.0,15.0,85.4701,84.7458,87.7193,86.9565,85.4701,85.4701,14.2857,15.3846,15.3846,16.6667,14.2857,18.1818,6.25,8.3333,6.6667,8.3333,6.6667,9.0909,H,85.972,1.1209,15.6982,1.5029,7.5568,1.1706,Eredivisie
N1,16/10/2011,NAC Breda,Excelsior,H,1.4,4.5,7.5,1.38,4.6,7.25,1.35,4.0,7.0,1.36,4.0,7.0,1.33,4.33,9.0,2011/12,€17.15m,€9.23m,1.36,4.75,8.5,71.4286,72.4638,75.188,74.0741,73.5294,73.5294,22.2222,21.7391,23.0947,25.0,21.0526,25.0,13.3333,13.7931,11.1111,14.2857,11.7647,14.2857,H,73.3689,1.2994,23.0181,1.673,13.0956,1.348,Eredivisie
N1,16/10/2011,Nijmegen,Vitesse,A,2.5,3.4,2.7,2.55,3.4,2.55,2.3,3.2,2.7,2.25,3.3,2.62,2.3,3.3,2.8,2011/12,€20.63m,€46.08m,2.6,3.3,2.62,40.0,39.2157,43.4783,43.4783,38.4615,44.4444,29.4118,29.4118,30.303,31.25,30.303,30.303,37.037,39.2157,35.7143,37.037,38.1679,38.1679,H,41.513,2.5767,30.1638,0.6883,37.5566,1.2193,Eredivisie
N1,16/10/2011,Roda,Den Haag,H,2.2,3.4,3.2,2.2,3.3,3.1,2.0,3.3,3.2,2.0,3.2,3.2,2.1,3.3,3.2,2011/12,€21.38m,€20.50m,2.15,3.5,3.2,45.4545,45.4545,47.619,50.0,46.5116,50.0,29.4118,30.303,30.303,30.303,28.5714,31.25,31.25,32.2581,31.25,31.25,31.25,31.25,H,47.5066,2.0909,30.0237,0.9189,31.418,0.4116,Eredivisie
N1,21/10/2011,Graafschap,NAC Breda,H,2.38,3.4,2.88,2.55,3.4,2.55,2.4,3.2,2.6,2.2,3.3,2.7,2.3,3.5,2.7,2011/12,€12.80m,€17.15m,2.38,3.5,2.88,42.0168,39.2157,43.4783,41.6667,42.0168,45.4545,29.4118,29.4118,28.5714,31.25,28.5714,30.303,34.7222,39.2157,37.037,38.4615,34.7222,37.037,H,42.3081,2.0695,29.5866,1.0395,36.8659,1.861,Eredivisie
N1,22/10/2011,Den Haag,Nijmegen,H,1.73,3.9,4.33,1.75,3.7,4.2,1.7,3.4,4.2,1.73,3.4,4.0,1.7,3.75,4.2,2011/12,€20.50m,€20.63m,1.75,3.75,4.4,57.8035,57.1429,58.8235,58.8235,57.1429,57.8035,25.641,27.027,26.6667,29.4118,26.6667,29.4118,23.0947,23.8095,23.8095,23.8095,22.7273,25.0,H,57.9233,0.7573,27.4708,1.5731,23.7084,0.7795,Eredivisie
N1,22/10/2011,Excelsior,Heracles,A,5.75,3.9,1.57,5.0,4.0,1.6,4.8,3.5,1.55,4.33,3.6,1.62,4.8,3.75,1.62,2011/12,€9.23m,€14.03m,5.5,4.0,1.57,17.3913,20.0,20.8333,20.8333,18.1818,23.0947,25.641,25.0,26.6667,28.5714,25.0,27.7778,63.6943,62.5,61.7284,64.5161,63.6943,61.7284,A,20.0557,2.0522,26.4428,1.4946,62.9769,1.1613,Eredivisie
N1,22/10/2011,Utrecht,Heerenveen,A,2.1,3.4,3.4,2.15,3.6,3.0,2.0,3.3,3.2,2.0,3.4,3.0,2.1,3.5,3.0,2011/12,€31.30m,€44.95m,2.05,3.6,3.25,47.619,46.5116,47.619,50.0,48.7805,50.0,29.4118,27.7778,28.5714,30.303,27.7778,29.4118,29.4118,33.3333,33.3333,31.25,30.7692,33.3333,H,48.4217,1.4176,28.8756,1.0115,31.9052,1.6766,Eredivisie
N1,22/10/2011,VVV Venlo,Waalwijk,H,3.4,3.4,2.1,3.3,3.5,2.05,3.2,3.3,2.0,3.1,3.3,2.0,3.5,3.75,1.83,2011/12,€17.83m,€9.53m,3.3,3.6,2.05,29.4118,30.303,28.5714,31.25,30.303,32.2581,29.4118,28.5714,26.6667,30.303,27.7778,30.303,47.619,48.7805,54.6448,50.0,48.7805,50.0,A,30.3496,1.3038,28.839,1.4513,49.9708,2.4582,Eredivisie
N1,23/10/2011,Ajax,Feyenoord,D,1.36,4.75,8.5,1.44,4.6,7.25,1.4,3.9,6.0,1.44,3.75,6.0,1.44,4.5,5.5,2011/12,€109.40m,€54.60m,1.4,4.6,7.5,73.5294,69.4444,69.4444,71.4286,71.4286,69.4444,21.0526,21.7391,22.2222,25.641,21.7391,26.6667,11.7647,13.7931,18.1818,16.6667,13.3333,16.6667,H,70.7866,1.6584,23.1768,2.3584,15.0677,2.4639,Eredivisie
N1,23/10/2011,AZ Alkmaar,Roda,H,1.22,6.0,13.0,1.3,5.25,8.25,1.25,4.5,9.0,1.22,5.0,9.0,1.2,6.0,11.0,2011/12,€54.63m,€21.38m,1.25,5.5,12.0,81.9672,76.9231,83.3333,80.0,80.0,81.9672,16.6667,19.0476,16.6667,22.2222,18.1818,20.0,7.6923,12.1212,9.0909,11.1111,8.3333,11.1111,H,80.6985,2.2535,18.7975,2.1306,9.91,1.7804,Eredivisie
N1,23/10/2011,Groningen,Twente,D,4.0,3.5,1.91,3.8,3.7,1.83,3.8,3.3,1.8,3.6,3.4,1.8,3.6,3.75,1.8,2011/12,€40.20m,€82.05m,4.0,3.75,1.83,25.0,26.3158,27.7778,26.3158,25.0,27.7778,28.5714,27.027,26.6667,30.303,26.6667,29.4118,52.356,54.6448,55.5556,55.5556,54.6448,55.5556,A,26.3645,1.2428,28.1078,1.5528,54.7187,1.2405,Eredivisie
N1,23/10/2011,Vitesse,PSV Eindhoven,D,6.5,3.8,1.53,5.25,4.1,1.55,4.8,3.5,1.55,4.5,3.75,1.57,5.5,4.0,1.5,2011/12,€46.08m,€92.90m,6.0,3.8,1.57,15.3846,19.0476,18.1818,20.8333,16.6667,22.2222,26.3158,24.3902,25.0,28.5714,26.3158,26.6667,65.3595,64.5161,66.6667,64.5161,63.6943,63.6943,A,18.7227,2.5483,26.21,1.4549,64.7412,1.1299,Eredivisie
N1,28/10/2011,NAC Breda,VVV Venlo,H,1.5,4.33,6.0,1.48,4.0,6.5,1.4,3.9,6.0,1.44,4.0,5.5,1.5,4.2,5.5,2011/12,€17.15m,€17.83m,1.5,4.6,6.0,66.6667,67.5676,66.6667,71.4286,66.6667,69.4444,23.0947,25.0,23.8095,25.641,21.7391,25.0,16.6667,15.3846,18.1818,16.6667,16.6667,18.1818,H,68.0734,1.9662,24.0474,1.4592,16.958,1.0701,Eredivisie
N1,29/10/2011,Excelsior,Waalwijk,H,4.2,3.75,1.8,4.2,3.4,1.83,3.5,3.3,1.9,3.6,3.4,1.8,3.6,3.5,1.8,2011/12,€9.23m,€9.53m,4.4,3.6,1.83,23.8095,23.8095,27.7778,28.5714,22.7273,27.7778,26.6667,29.4118,28.5714,30.303,27.7778,29.4118,55.5556,54.6448,55.5556,52.6316,54.6448,55.5556,A,25.7455,2.5633,28.6904,1.3102,54.7647,1.1363,Eredivisie
N1,29/10/2011,Heerenveen,Den Haag,H,1.57,4.0,5.5,1.6,3.8,5.25,1.65,3.4,4.5,1.62,3.6,4.33,1.57,4.2,4.6,2011/12,€44.95m,€20.50m,1.62,4.0,5.4,63.6943,62.5,63.6943,60.6061,61.7284,61.7284,25.0,26.3158,23.8095,29.4118,25.0,27.7778,18.1818,19.0476,21.7391,22.2222,18.5185,23.0947,H,62.3252,1.2204,26.2192,2.0693,20.4673,2.1278,Eredivisie
N1,29/10/2011,Roda,Ajax,A,5.25,4.2,1.57,5.0,4.0,1.6,4.2,3.4,1.7,4.33,3.4,1.67,4.33,4.2,1.62,2011/12,€21.38m,€109.40m,5.4,4.0,1.57,19.0476,20.0,23.0947,23.8095,18.5185,23.0947,23.8095,25.0,23.8095,29.4118,25.0,29.4118,63.6943,62.5,61.7284,58.8235,63.6943,59.8802,A,21.2608,2.3337,26.0738,2.6399,61.7201,2.0089,Eredivisie
N1,29/10/2011,Twente,PSV Eindhoven,D,2.4,3.4,2.8,2.4,3.3,3.0,2.4,3.15,2.65,2.25,3.3,2.62,2.38,3.3,2.7,2011/12,€82.05m,€92.90m,2.4,3.5,2.88,41.6667,41.6667,42.0168,41.6667,41.6667,44.4444,29.4118,30.303,30.303,31.746,28.5714,30.303,35.7143,33.3333,37.037,37.7358,34.7222,38.1679,H,42.188,1.1142,30.1064,1.0623,36.1184,1.8724,Eredivisie
N1,30/10/2011,Graafschap,Vitesse,A,3.5,3.6,2.0,3.4,3.3,2.05,3.2,3.3,2.0,3.25,3.4,1.91,3.3,3.4,1.91,2011/12,€12.80m,€46.08m,3.8,3.6,1.95,28.5714,29.4118,30.303,31.25,26.3158,30.7692,27.7778,30.303,29.4118,30.303,27.7778,29.4118,50.0,48.7805,52.356,50.0,51.2821,52.356,A,29.4369,1.8057,29.1642,1.1455,50.7958,1.4445,Eredivisie
N1,30/10/2011,Groningen,Feyenoord,H,2.4,3.5,2.75,2.35,3.3,3.1,2.2,3.3,2.8,2.38,3.3,2.5,2.25,3.4,2.8,2011/12,€40.20m,€54.60m,2.3,3.4,3.1,41.6667,42.5532,44.4444,45.4545,43.4783,42.0168,28.5714,30.303,29.4118,30.303,29.4118,30.303,36.3636,32.2581,35.7143,35.7143,32.2581,40.0,H,43.269,1.4731,29.7173,0.7112,35.3847,2.8992,Eredivisie
N1,30/10/2011,Heracles,AZ Alkmaar,A,3.3,3.5,2.1,3.5,3.35,2.0,3.7,3.3,1.85,3.75,3.5,1.73,3.5,3.5,1.91,2011/12,€14.03m,€54.63m,3.5,3.4,2.15,30.303,28.5714,28.5714,27.027,28.5714,26.6667,28.5714,29.8507,28.5714,30.303,29.4118,28.5714,47.619,50.0,52.356,54.0541,46.5116,57.8035,A,28.2852,1.3054,29.2133,0.7575,51.3907,4.2217,Eredivisie
N1,30/10/2011,Nijmegen,Utrecht,H,2.25,3.4,3.1,2.3,3.25,2.95,2.2,3.2,2.9,2.25,3.3,2.62,2.2,3.25,2.8,2011/12,€20.63m,€31.30m,2.25,3.5,3.1,44.4444,43.4783,45.4545,45.4545,44.4444,44.4444,29.4118,30.7692,30.7692,31.25,28.5714,30.303,32.2581,33.8983,35.7143,34.4828,32.2581,38.1679,H,44.6201,0.7468,30.1791,1.0032,34.4632,2.251,Eredivisie
N1,04/11/2011,VVV Venlo,Excelsior,D,1.57,4.0,5.5,1.67,3.8,4.6,1.65,3.3,4.4,1.67,3.4,4.33,1.57,3.75,4.6,2011/12,€17.83m,€9.23m,1.62,3.8,5.4,63.6943,59.8802,63.6943,60.6061,61.7284,59.8802,25.0,26.3158,26.6667,30.303,26.3158,29.4118,18.1818,21.7391,21.7391,22.7273,18.5185,23.0947,H,61.5806,1.7714,27.3355,2.0542,21.0001,2.1243,Eredivisie
N1,05/11/2011,Feyenoord,Nijmegen,A,1.44,4.5,6.5,1.4,4.5,7.0,1.4,3.9,6.0,1.33,4.33,7.0,1.4,4.33,6.5,2011/12,€54.60m,€20.63m,1.4,4.6,7.5,69.4444,71.4286,71.4286,71.4286,71.4286,75.188,22.2222,22.2222,23.0947,25.641,21.7391,23.0947,15.3846,14.2857,15.3846,16.6667,13.3333,14.2857,H,71.7245,1.8732,23.0023,1.3995,14.8901,1.1662,Eredivisie
