Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue
D1,27/11/2004,Bayern Munich,Mainz,4,2,H,3,0,1.28,4.5,8.5,1.25,5.0,10.0,1.3,4.2,8.0,1.25,4.5,10.0,2004/5,€175.30m,€16.73m
D1,27/11/2004,Bochum,Nurnberg,3,1,H,2,0,2.1,3.25,3.0,2.05,3.3,3.2,2.0,3.1,3.2,2.05,3.2,3.1,2004/5,€31.40m,€34.90m
D1,27/11/2004,Hansa Rostock,Leverkusen,0,2,A,0,1,2.87,3.2,2.2,3.3,3.4,2.0,2.9,3.0,2.2,2.9,3.2,2.15,2004/5,€25.90m,€86.93m
D1,27/11/2004,Kaiserslautern,Freiburg,3,0,H,1,0,1.66,3.4,4.5,1.65,3.6,4.6,1.65,3.3,4.4,1.72,3.25,4.2,2004/5,€33.75m,€22.43m
D1,27/11/2004,M'gladbach,Hamburg,1,3,A,0,2,2.3,3.2,2.7,2.2,3.3,2.9,2.2,3.0,2.9,2.2,3.2,2.8,2004/5,€50.93m,€65.60m
D1,27/11/2004,Werder Bremen,Dortmund,2,0,H,1,0,1.8,3.25,4.0,1.75,3.4,4.2,1.85,3.1,3.6,1.83,3.2,3.75,2004/5,€98.48m,€78.33m
D1,27/11/2004,Wolfsburg,Hertha,2,3,A,0,1,1.83,3.25,3.75,1.9,3.35,3.6,1.8,3.1,3.8,1.72,3.25,4.2,2004/5,€59.30m,€71.78m
D1,28/11/2004,Hannover,Stuttgart,0,0,D,0,0,2.37,3.2,2.62,2.3,3.3,2.75,2.5,3.0,2.5,2.3,3.2,2.62,2004/5,€42.98m,€79.50m
D1,28/11/2004,Schalke 04,Bielefeld,2,1,H,2,1,1.57,3.4,5.5,1.55,3.8,5.2,1.55,3.5,4.8,1.57,3.5,5.0,2004/5,€86.33m,€24.65m
D1,04/12/2004,Bielefeld,Hansa Rostock,1,1,D,0,0,1.61,3.4,5.0,1.7,3.5,4.4,1.75,3.2,4.0,1.61,3.5,4.5,2004/5,€24.65m,€25.90m
