Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,LBH,LBD,LBA,Season,HomeValue,AwayValue,VCH,VCD,VCA
SC0,04/04/2015,Kilmarnock,Motherwell,1,2,A,1,1,D,E Anderson,6,14,4,9,12,11,2,9,3,3,0,0,2.2,3.3,3.3,2.1,3.1,3.3,2.2,3.3,3.4,2014/15,€5.63m,€8.50m,2.3,3.5,3.13
SC0,07/04/2015,Motherwell,St Mirren,5,0,H,3,0,H,C Thomson,14,14,8,5,15,12,8,5,0,2,0,0,2.2,3.25,3.3,2.15,3.25,3.1,2.2,3.25,3.3,2014/15,€8.50m,€6.93m,2.2,3.4,3.4
SC0,07/04/2015,Ross County,St Johnstone,1,0,H,0,0,D,K Clancy,13,6,2,2,12,16,5,5,1,4,0,0,2.5,3.2,2.88,2.55,3.2,2.55,2.62,3.2,2.62,2014/15,€8.90m,€9.93m,2.63,3.4,2.75
SC0,08/04/2015,Aberdeen,Inverness C,1,0,H,0,0,D,C Murray,12,5,3,2,8,12,6,3,2,0,0,0,1.75,3.6,4.75,1.67,3.4,4.75,1.8,3.5,4.6,2014/15,€11.13m,€6.55m,1.8,3.6,4.8
SC0,08/04/2015,Celtic,Partick,2,0,H,1,0,H,W Collum,18,5,7,3,6,8,6,4,0,0,0,1,1.17,7.0,15.0,1.16,6.25,12.5,1.17,7.0,15.0,2014/15,€75.98m,€7.00m,1.18,7.5,17.0
SC0,08/04/2015,Dundee,Dundee United,3,1,H,2,1,H,J Beaton,7,9,7,4,15,18,6,9,3,4,0,0,2.63,3.4,2.55,2.55,3.2,2.55,2.7,3.25,2.6,2014/15,€7.35m,€9.90m,2.7,3.5,2.6
SC0,11/04/2015,Dundee United,Hamilton,1,0,H,0,0,D,A Dallas,8,14,2,8,8,12,1,7,2,3,0,0,1.83,3.75,4.0,1.78,3.4,4.1,1.9,3.4,3.75,2014/15,€9.90m,€5.65m,1.83,3.9,4.2
SC0,11/04/2015,Inverness C,Celtic,1,1,D,1,1,D,C Thomson,4,9,1,5,18,18,3,9,4,3,0,0,6.5,4.5,1.45,5.5,4.1,1.48,6.5,4.2,1.53,2014/15,€6.55m,€75.98m,6.5,4.33,1.53
SC0,11/04/2015,Partick,Motherwell,2,0,H,0,0,D,B Madden,12,3,7,2,12,13,2,2,2,1,0,1,2.05,3.4,3.6,1.9,3.4,3.6,2.05,3.5,3.5,2014/15,€7.00m,€8.50m,2.1,3.5,3.6
SC0,11/04/2015,St Johnstone,Dundee,1,0,H,1,0,H,S McLean,8,7,5,1,13,13,3,2,0,1,0,0,2.15,3.4,3.3,2.1,3.4,3.0,2.2,3.3,3.4,2014/15,€9.93m,€7.35m,2.2,3.4,3.5
SC0,12/04/2015,Kilmarnock,Aberdeen,1,2,A,0,1,A,J Beaton,7,9,3,5,6,6,3,13,1,0,0,0,5.5,3.75,1.62,5.0,3.75,1.57,5.5,3.8,1.62,2014/15,€5.63m,€11.13m,6.0,3.9,1.62
SC0,13/04/2015,St Mirren,Ross County,0,3,A,0,1,A,W Collum,8,17,4,7,10,14,2,9,0,0,1,0,2.8,3.4,2.4,2.8,3.25,2.3,2.9,3.3,2.38,2014/15,€6.93m,€8.90m,3.0,3.4,2.45
SC0,15/04/2015,Celtic,Kilmarnock,4,1,H,0,0,D,A Crawford,18,2,8,2,7,11,5,1,0,0,0,0,1.17,7.0,15.0,1.14,6.25,15.0,1.17,7.0,17.0,2014/15,€75.98m,€5.63m,1.15,8.0,22.0
SC0,18/04/2015,Aberdeen,Dundee United,1,0,H,1,0,H,B Madden,9,5,2,3,9,9,13,2,0,2,1,0,1.57,4.33,5.0,1.57,3.9,4.75,1.62,3.75,5.5,2014/15,€11.13m,€9.90m,1.55,4.33,6.0
SC0,22/04/2015,Dundee,Celtic,1,2,A,0,1,A,C Murray,5,17,2,6,12,5,3,10,2,0,0,0,12.0,5.5,1.25,9.5,5.75,1.22,11.0,5.5,1.25,2014/15,€7.35m,€75.98m,12.0,6.0,1.25
SC0,24/04/2015,Hamilton,Motherwell,2,0,H,1,0,H,J Beaton,13,11,5,3,11,11,6,5,3,0,0,0,2.3,3.4,3.0,2.15,3.3,3.0,2.25,3.4,3.1,2014/15,€5.65m,€8.50m,2.4,3.6,2.9
SC0,25/04/2015,Dundee,St Johnstone,0,2,A,0,0,D,C Thomson,5,3,3,1,12,9,1,2,0,1,1,0,2.75,3.1,2.63,2.4,3.2,2.7,2.7,3.1,2.7,2014/15,€7.35m,€9.93m,2.75,3.25,2.7
SC0,25/04/2015,Inverness C,Aberdeen,1,2,A,0,0,D,A Crawford,6,6,5,4,10,13,6,5,0,1,0,0,2.88,3.6,2.3,2.7,3.4,2.3,3.0,3.3,2.3,2014/15,€6.55m,€11.13m,3.1,3.4,2.38
SC0,25/04/2015,Ross County,Partick,1,2,A,1,1,D,D Robertson,1,12,1,7,9,12,2,6,2,0,0,0,2.4,3.6,2.7,2.3,3.3,2.75,2.5,3.25,2.8,2014/15,€8.90m,€7.00m,2.55,3.4,2.8
SC0,25/04/2015,St Mirren,Kilmarnock,4,1,H,2,0,H,K Clancy,14,13,6,6,6,16,12,6,1,3,0,0,2.8,3.6,2.3,2.7,3.4,2.3,3.0,3.2,2.4,2014/15,€6.93m,€5.63m,3.13,3.3,2.38
SC0,26/04/2015,Dundee United,Celtic,0,3,A,0,0,D,W Collum,5,8,3,5,4,8,3,11,1,1,0,0,9.0,5.0,1.33,7.25,4.6,1.34,7.5,4.8,1.4,2014/15,€9.90m,€75.98m,8.0,5.0,1.4
SC0,01/05/2015,Celtic,Dundee,5,0,H,2,0,H,B Madden,19,6,6,3,9,10,6,2,1,0,0,0,1.13,7.5,23.0,1.14,7.0,12.0,1.14,8.0,21.0,2014/15,€75.98m,€7.35m,1.13,9.0,22.0
SC0,02/05/2015,Dundee United,Aberdeen,1,0,H,1,0,H,J Beaton,8,6,4,1,16,9,6,5,2,2,0,0,4.0,3.75,1.83,3.7,3.4,1.85,3.75,3.5,1.95,2014/15,€9.90m,€11.13m,4.1,3.75,1.9
SC0,02/05/2015,Kilmarnock,Hamilton,2,3,A,1,1,D,S McLean,9,11,4,7,9,8,5,5,2,2,0,0,2.3,3.6,2.75,2.3,3.3,2.75,2.25,3.4,2.9,2014/15,€5.63m,€5.65m,2.45,3.5,2.88
SC0,02/05/2015,Motherwell,Ross County,1,1,D,1,1,D,A Crawford,7,6,5,4,21,12,10,5,4,2,0,0,2.7,3.4,2.5,2.6,3.2,2.5,2.6,3.3,2.62,2014/15,€8.50m,€8.90m,2.8,3.4,2.55
SC0,02/05/2015,Partick,St Mirren,3,0,H,0,0,D,C Thomson,11,4,5,0,8,5,11,0,2,1,0,0,1.57,4.0,5.5,1.65,3.6,4.6,1.7,3.6,5.0,2014/15,€7.00m,€6.93m,1.65,4.0,5.4
SC0,02/05/2015,St Johnstone,Inverness C,1,1,D,0,0,D,A Dallas,5,6,1,3,16,21,5,3,5,3,0,1,2.7,3.6,2.4,2.65,3.1,2.5,2.62,3.25,2.62,2014/15,€9.93m,€6.55m,2.9,3.2,2.63
SC0,05/05/2015,Inverness C,Dundee United,2,1,H,2,1,H,C Murray,9,7,3,2,14,15,4,4,1,2,0,0,1.85,3.5,4.2,1.87,3.2,4.0,1.91,3.5,4.0,2014/15,€6.55m,€9.90m,1.93,3.5,4.2
SC0,08/05/2015,Motherwell,Kilmarnock,3,1,H,2,0,H,W Collum,18,10,9,3,11,12,7,5,1,4,0,0,2.1,3.5,3.3,2.1,3.3,3.1,2.2,3.3,3.4,2014/15,€8.50m,€5.63m,2.1,3.7,3.4
SC0,09/05/2015,Dundee,Inverness C,0,1,A,0,1,A,D Robertson,11,4,6,2,13,20,8,8,1,2,0,0,3.3,3.5,2.1,3.2,3.25,2.1,3.1,3.4,2.25,2014/15,€7.35m,€6.55m,3.5,3.5,2.15
SC0,09/05/2015,Hamilton,Partick,1,1,D,0,0,D,S Finnie,9,6,3,4,14,10,4,4,2,0,0,0,2.8,3.4,2.4,2.7,3.2,2.4,2.62,3.3,2.6,2014/15,€5.65m,€7.00m,2.9,3.4,2.5
SC0,09/05/2015,Ross County,St Mirren,1,2,A,1,1,D,S McLean,18,7,5,2,9,11,6,5,2,1,1,0,1.57,4.33,5.0,1.6,3.7,5.0,1.67,3.75,5.0,2014/15,€8.90m,€6.93m,1.6,4.3,5.5
SC0,09/05/2015,St Johnstone,Dundee United,1,1,D,0,0,D,K Clancy,9,13,3,3,13,9,7,6,3,3,0,0,2.3,3.4,3.0,2.3,3.1,2.9,2.38,3.3,2.9,2014/15,€9.93m,€9.90m,2.3,3.4,3.2
SC0,10/05/2015,Aberdeen,Celtic,0,1,A,0,0,D,C Thomson,8,12,3,7,11,16,5,1,3,1,0,0,4.33,4.0,1.73,4.1,3.5,1.75,4.2,3.6,1.83,2014/15,€11.13m,€75.98m,4.5,4.0,1.75
SC0,15/05/2015,St Johnstone,Celtic,0,0,D,0,0,D,A Crawford,16,12,7,4,9,16,11,7,3,3,0,0,8.0,4.75,1.36,6.0,5.0,1.36,8.0,4.6,1.4,2014/15,€9.93m,€75.98m,8.5,4.8,1.4
SC0,16/05/2015,Dundee,Aberdeen,1,1,D,1,0,H,E Anderson,8,11,2,5,10,15,5,12,1,2,0,0,4.5,4.0,1.7,4.4,3.6,1.67,4.2,3.75,1.8,2014/15,€7.35m,€11.13m,4.75,3.9,1.75
SC0,16/05/2015,Inverness C,Dundee United,3,0,H,0,0,D,C Thomson,15,14,6,4,9,10,5,6,2,2,0,0,1.91,3.6,3.8,1.8,3.5,3.9,2.0,3.5,3.75,2014/15,€6.55m,€9.90m,1.95,3.7,3.9
SC0,16/05/2015,Partick,Kilmarnock,1,4,A,0,2,A,J Beaton,6,9,1,7,3,3,5,3,3,2,0,0,1.8,3.5,4.5,1.78,3.5,4.0,1.91,3.5,4.0,2014/15,€7.00m,€5.63m,1.85,3.75,4.3
SC0,16/05/2015,Ross County,Hamilton,2,1,H,0,1,A,B Madden,7,10,3,4,6,13,9,7,2,2,1,0,1.85,3.8,3.8,1.87,3.6,3.5,2.0,3.5,3.75,2014/15,€8.90m,€5.65m,1.93,3.8,3.9
SC0,16/05/2015,St Mirren,Motherwell,2,1,H,0,0,D,B Colvin,11,12,5,6,7,15,5,5,0,4,0,1,3.75,3.5,1.95,3.4,3.4,1.95,3.75,3.6,1.95,2014/15,€6.93m,€8.50m,3.8,3.75,1.95
SC0,23/05/2015,Hamilton,St Mirren,1,0,H,0,0,D,C Thomson,9,2,7,0,6,2,8,5,2,1,0,0,1.73,3.8,4.5,1.67,3.6,4.5,1.73,3.75,4.5,2014/15,€5.65m,€6.93m,1.75,3.9,4.75
SC0,23/05/2015,Kilmarnock,Ross County,1,2,A,1,0,H,E Anderson,10,16,4,9,11,6,4,7,2,0,0,0,3.0,3.6,2.2,2.75,3.3,2.3,2.8,3.5,2.38,2014/15,€5.63m,€8.90m,3.0,3.6,2.3
SC0,23/05/2015,Motherwell,Partick,0,0,D,0,0,D,S McLean,8,18,4,5,9,7,4,6,0,0,0,0,2.9,3.4,2.38,2.75,3.3,2.3,2.75,3.3,2.5,2014/15,€8.50m,€7.00m,3.0,3.5,2.38
SC0,24/05/2015,Aberdeen,St Johnstone,0,1,A,0,0,D,W Collum,9,6,7,1,12,12,13,4,1,2,0,0,1.91,3.6,3.75,1.87,3.3,3.75,1.91,3.5,4.0,2014/15,€11.13m,€9.93m,1.95,3.6,4.0
SC0,24/05/2015,Celtic,Inverness C,5,0,H,2,0,H,K Clancy,9,3,5,0,12,8,5,0,2,0,0,0,1.25,5.75,11.0,1.26,5.0,9.0,1.29,5.2,10.0,2014/15,€75.98m,€6.55m,1.25,6.0,12.0
SC0,01/08/2015,Celtic,Ross County,2,0,H,2,0,H,W Collum,13,8,7,4,11,5,15,4,2,0,0,0,1.17,7.0,15.0,1.14,6.75,14.0,1.22,6.0,15.0,2015/16,€70.43m,€7.75m,1.17,7.5,19.0
SC0,01/08/2015,Hamilton,Partick,0,0,D,0,0,D,B Colvin,13,4,7,3,12,11,3,1,2,0,0,1,2.63,3.5,2.5,2.5,3.2,2.6,2.7,3.3,2.7,2015/16,€6.68m,€6.10m,2.75,3.4,2.6
SC0,01/08/2015,Inverness C,Motherwell,0,1,A,0,1,A,C Allan,3,13,0,8,6,8,5,6,1,1,0,0,1.67,3.8,5.0,1.67,3.5,4.6,1.8,3.5,5.0,2015/16,€6.08m,€7.18m,1.73,3.8,5.0
SC0,01/08/2015,Kilmarnock,Dundee,0,4,A,0,2,A,B Madden,4,14,1,10,15,10,1,4,1,0,0,0,2.5,3.4,2.7,2.5,3.2,2.6,2.7,3.25,2.75,2015/16,€7.95m,€6.68m,2.63,3.4,2.75
SC0,02/08/2015,Dundee United,Aberdeen,0,1,A,0,0,D,K Clancy,7,8,3,3,13,10,7,11,2,1,0,0,3.6,3.4,2.05,3.6,3.25,1.95,3.75,3.4,2.1,2015/16,€10.28m,€12.33m,3.8,3.6,2.0
SC0,02/08/2015,Hearts,St Johnstone,4,3,H,1,0,H,S McLean,13,12,6,5,13,11,2,3,3,2,0,0,2.1,3.5,3.3,2.0,3.25,3.4,2.2,3.3,3.4,2015/16,€10.38m,€9.38m,2.15,3.4,3.6
SC0,08/08/2015,Dundee,Hearts,1,2,A,1,0,H,C Thomson,6,5,1,2,12,17,6,4,5,4,0,0,2.8,3.25,2.5,2.55,3.2,2.55,2.8,3.3,2.62,2015/16,€6.68m,€10.38m,2.75,3.4,2.6
SC0,08/08/2015,Motherwell,Dundee United,0,2,A,0,0,D,B Madden,8,9,6,7,16,10,7,5,3,1,0,0,2.55,3.25,2.75,2.55,3.1,2.6,2.62,3.4,2.7,2015/16,€7.18m,€10.28m,2.55,3.5,2.75
SC0,08/08/2015,Ross County,Hamilton,2,0,H,2,0,H,A Dallas,6,8,2,2,8,14,5,4,0,3,0,0,2.05,3.4,3.5,2.1,3.2,3.2,2.2,3.3,3.5,2015/16,€7.75m,€6.68m,2.15,3.5,3.5
SC0,08/08/2015,St Johnstone,Inverness C,1,1,D,0,1,A,W Collum,5,9,3,3,9,13,9,5,0,1,0,0,2.4,3.1,3.1,2.4,3.1,2.75,2.5,3.25,3.0,2015/16,€9.38m,€6.08m,2.55,3.2,3.0
SC0,09/08/2015,Aberdeen,Kilmarnock,2,0,H,1,0,H,S McLean,15,2,9,0,8,18,7,3,1,4,0,0,1.33,4.75,10.0,1.36,4.2,7.75,1.36,4.5,9.0,2015/16,€12.33m,€7.95m,1.36,5.0,9.5
SC0,09/08/2015,Partick,Celtic,0,2,A,0,1,A,J Beaton,5,15,1,6,13,10,1,5,2,0,0,0,9.0,5.0,1.33,7.25,4.6,1.34,9.0,4.5,1.4,2015/16,€6.10m,€70.43m,10.0,5.2,1.33
SC0,11/08/2015,Dundee United,Dundee,2,2,D,0,0,D,J Beaton,10,11,6,7,10,11,6,1,0,1,0,0,2.25,3.25,3.25,2.1,3.25,3.2,2.25,3.2,3.3,2015/16,€10.28m,€6.68m,2.2,3.6,3.3
SC0,11/08/2015,St Johnstone,Ross County,1,1,D,0,1,A,A Muir,6,10,2,6,8,17,8,6,2,3,0,0,1.91,3.5,4.0,1.9,3.25,3.75,1.91,3.4,4.0,2015/16,€9.38m,€7.75m,1.91,3.5,4.33
SC0,12/08/2015,Hearts,Motherwell,2,0,H,1,0,H,B Colvin,10,5,5,2,9,16,4,4,0,2,0,0,1.73,3.5,5.0,1.7,3.4,4.5,1.7,3.5,4.8,2015/16,€10.38m,€7.18m,1.7,3.7,5.4
SC0,12/08/2015,Inverness C,Partick,0,0,D,0,0,D,S Finnie,5,7,3,4,14,16,3,2,2,2,0,0,2.0,3.4,3.75,1.95,3.3,3.5,1.91,3.5,3.9,2015/16,€6.08m,€6.10m,1.95,3.6,4.0
SC0,12/08/2015,Kilmarnock,Celtic,2,2,D,1,1,D,C Allan,11,28,5,12,11,12,6,7,0,0,0,0,11.0,5.75,1.25,10.0,5.5,1.22,11.0,5.5,1.29,2015/16,€7.95m,€70.43m,13.0,6.0,1.25
SC0,15/08/2015,Celtic,Inverness C,4,2,H,2,0,H,C Thomson,15,9,8,5,11,11,10,2,4,2,0,0,1.18,6.5,15.0,1.2,5.5,11.5,1.22,6.0,15.0,2015/16,€70.43m,€6.08m,1.18,7.0,19.0
SC0,15/08/2015,Dundee,St Johnstone,2,1,H,2,0,H,K Clancy,13,10,8,3,13,7,4,10,3,1,0,0,2.25,3.4,3.1,2.25,3.2,2.9,2.3,3.25,3.2,2015/16,€6.68m,€9.38m,2.25,3.4,3.3
SC0,15/08/2015,Hamilton,Dundee United,4,0,H,3,0,H,S McLean,14,9,8,5,12,5,6,3,1,1,0,0,2.55,3.4,2.63,2.65,3.2,2.45,2.75,3.25,2.62,2015/16,€6.68m,€10.28m,2.63,3.4,2.75
SC0,15/08/2015,Motherwell,Aberdeen,1,2,A,1,1,D,W Collum,12,12,4,6,11,11,2,5,1,2,0,0,5.25,3.6,1.67,4.2,3.5,1.75,4.75,3.6,1.8,2015/16,€7.18m,€12.33m,5.2,3.75,1.73
SC0,15/08/2015,Partick,Kilmarnock,2,2,D,1,1,D,A Muir,16,13,8,8,7,14,9,3,1,3,1,0,1.7,4.0,4.5,1.75,3.4,4.25,1.83,3.5,4.5,2015/16,€6.10m,€7.95m,1.75,3.8,4.8
SC0,15/08/2015,Ross County,Hearts,1,2,A,1,2,A,B Madden,10,9,6,2,15,17,4,6,2,3,0,0,2.5,3.4,2.7,2.55,3.2,2.55,2.7,3.2,2.7,2015/16,€7.75m,€10.38m,2.7,3.4,2.7
SC0,22/08/2015,Aberdeen,Dundee,2,0,H,0,0,D,B Madden,13,7,5,4,18,17,9,1,1,2,0,1,1.5,4.0,7.0,1.48,3.8,6.25,1.53,4.0,6.5,2015/16,€12.33m,€6.68m,1.5,4.33,7.0
SC0,22/08/2015,Dundee United,Celtic,1,3,A,1,2,A,W Collum,6,15,3,6,10,11,6,8,3,4,0,0,9.5,5.5,1.29,8.75,4.6,1.3,9.0,5.0,1.36,2015/16,€10.28m,€70.43m,10.5,5.5,1.3
SC0,22/08/2015,Hearts,Partick,3,0,H,1,0,H,J Beaton,13,4,5,0,14,11,8,10,1,3,0,0,1.91,3.4,4.0,1.9,3.4,3.6,1.95,3.4,4.2,2015/16,€10.38m,€6.10m,2.0,3.5,4.0
SC0,22/08/2015,Inverness C,Hamilton,0,2,A,0,1,A,E Anderson,10,10,5,4,14,20,6,4,2,3,0,0,2.2,3.4,3.2,2.1,3.2,3.2,2.25,3.3,3.4,2015/16,€6.08m,€6.68m,2.2,3.4,3.4
SC0,22/08/2015,Kilmarnock,Ross County,0,4,A,0,4,A,D Robertson,8,22,2,11,17,7,2,8,2,1,0,0,2.8,3.6,2.3,2.7,3.3,2.35,3.0,3.4,2.45,2015/16,€7.95m,€7.75m,3.0,3.5,2.38
SC0,22/08/2015,St Johnstone,Motherwell,2,1,H,0,1,A,C Thomson,11,11,6,4,7,8,7,6,0,1,0,1,2.05,3.6,3.3,2.05,3.4,3.1,2.15,3.25,3.5,2015/16,€9.38m,€7.18m,2.15,3.5,3.5
SC0,29/08/2015,Celtic,St Johnstone,3,1,H,2,1,H,J Beaton,23,6,8,3,16,9,8,9,0,0,0,0,1.17,7.0,15.0,1.17,6.0,13.0,1.2,6.5,15.0,2015/16,€70.43m,€9.38m,1.17,7.5,20.0
SC0,29/08/2015,Dundee,Inverness C,1,1,D,0,0,D,A Dallas,8,10,4,4,8,16,4,4,1,4,0,1,2.1,3.3,3.5,2.0,3.2,3.5,2.2,3.3,3.4,2015/16,€6.68m,€6.08m,2.15,3.4,3.6
SC0,29/08/2015,Hamilton,Hearts,3,2,H,1,0,H,W Collum,10,6,7,4,16,10,4,2,7,1,0,1,3.2,3.4,2.2,2.95,3.2,2.25,3.1,3.3,2.3,2015/16,€6.68m,€10.38m,3.13,3.5,2.3
SC0,29/08/2015,Motherwell,Kilmarnock,1,0,H,1,0,H,S McLean,12,9,3,4,8,11,5,5,1,0,0,0,1.83,3.75,4.0,1.85,3.5,3.6,1.95,3.6,3.8,2015/16,€7.18m,€7.95m,1.93,3.7,4.0
SC0,29/08/2015,Partick,Aberdeen,0,2,A,0,0,D,S Finnie,8,6,3,4,12,12,4,3,2,1,0,0,5.0,3.8,1.67,4.6,3.4,1.7,5.0,3.5,1.75,2015/16,€6.10m,€12.33m,5.0,3.8,1.73
SC0,29/08/2015,Ross County,Dundee United,2,1,H,2,0,H,C Thomson,14,14,6,7,17,9,3,6,3,2,0,0,2.1,3.5,3.3,2.05,3.3,3.25,2.2,3.3,3.4,2015/16,€7.75m,€10.28m,2.1,3.5,3.6
SC0,11/09/2015,Inverness C,Hearts,2,0,H,0,0,D,S McLean,8,10,5,0,15,14,2,3,2,2,0,1,3.0,3.2,2.4,2.85,3.2,2.4,3.0,3.25,2.45,2015/16,€6.08m,€10.38m,3.13,3.3,2.4
SC0,12/09/2015,Aberdeen,Celtic,2,1,H,0,1,A,C Thomson,5,13,2,3,14,20,2,7,1,4,1,0,4.2,3.5,1.85,3.9,3.5,1.8,4.2,3.4,1.85,2015/16,€12.33m,€70.43m,4.4,3.6,1.87
SC0,12/09/2015,Dundee United,Kilmarnock,1,2,A,0,1,A,B Colvin,18,8,7,2,6,11,9,8,0,4,0,0,1.73,3.75,4.5,1.72,3.6,4.2,1.75,3.6,4.33,2015/16,€10.28m,€7.95m,1.8,3.9,4.4
SC0,12/09/2015,Motherwell,Ross County,1,1,D,0,1,A,D Robertson,7,7,3,2,7,6,9,4,0,3,0,0,2.75,3.2,2.63,2.55,3.1,2.6,2.62,3.3,2.5,2015/16,€7.18m,€7.75m,2.75,3.6,2.5
SC0,12/09/2015,Partick,Dundee,0,1,A,0,0,D,W Collum,10,9,2,3,12,9,7,4,0,0,0,0,2.55,3.3,2.7,2.4,3.2,2.7,2.62,3.1,2.7,2015/16,€6.10m,€6.68m,2.63,3.4,2.75
SC0,12/09/2015,St Johnstone,Hamilton,4,1,H,3,0,H,A Dallas,8,11,6,4,11,19,2,8,4,1,0,0,2.15,3.4,3.25,2.05,3.2,3.3,2.2,3.0,3.4,2015/16,€9.38m,€6.68m,2.25,3.4,3.3
SC0,15/09/2015,Aberdeen,Hamilton,1,0,H,1,0,H,C Allan,9,8,6,3,9,16,9,2,0,2,0,0,1.4,4.5,8.0,1.36,4.33,7.25,1.4,4.2,8.0,2015/16,€12.33m,€6.68m,1.44,4.6,8.0
SC0,19/09/2015,Dundee United,Inverness C,1,1,D,1,0,H,K Clancy,12,7,4,3,10,12,4,6,2,2,0,0,2.38,3.4,2.88,2.2,3.3,2.95,2.4,3.3,2.9,2015/16,€10.28m,€6.08m,2.45,3.5,2.88
SC0,19/09/2015,Hamilton,Motherwell,1,0,H,0,0,D,C Thomson,12,9,5,5,8,13,3,5,1,2,0,0,2.25,3.4,3.1,2.15,3.3,3.0,2.25,3.3,3.0,2015/16,€6.68m,€7.18m,2.3,3.5,3.13
SC0,19/09/2015,Kilmarnock,St Johnstone,2,1,H,1,1,D,W Collum,14,11,3,4,7,8,0,3,2,1,0,0,3.6,3.5,2.0,3.3,3.2,2.05,3.5,3.4,2.05,2015/16,€7.95m,€9.38m,3.6,3.6,2.05
SC0,19/09/2015,Ross County,Partick,1,0,H,1,0,H,G Aitken,6,6,1,2,13,19,3,6,0,1,0,0,1.91,3.4,4.0,1.95,3.25,3.6,1.91,3.4,3.8,2015/16,€7.75m,€6.10m,1.93,3.6,4.1
SC0,20/09/2015,Celtic,Dundee,6,0,H,2,0,H,S McLean,29,6,15,2,9,10,9,3,0,1,0,0,1.2,6.5,13.0,1.22,5.5,9.75,1.22,6.0,13.0,2015/16,€70.43m,€6.68m,1.22,6.5,15.0
SC0,20/09/2015,Hearts,Aberdeen,1,3,A,0,3,A,B Madden,8,7,3,5,21,20,8,5,2,2,0,0,3.75,3.4,2.0,3.4,3.25,2.0,3.6,3.3,2.05,2015/16,€10.38m,€12.33m,3.7,3.4,2.1
SC0,26/09/2015,Celtic,Hearts,0,0,D,0,0,D,K Clancy,24,5,5,0,11,12,7,4,2,3,1,0,1.22,6.0,13.0,1.25,5.5,8.75,1.22,6.0,12.0,2015/16,€70.43m,€10.38m,1.22,7.0,13.0
SC0,26/09/2015,Dundee,Ross County,3,3,D,1,3,A,C Thomson,13,6,6,4,14,10,5,2,2,0,0,1,2.4,3.4,2.88,2.3,3.3,2.75,2.38,3.4,2.88,2015/16,€6.68m,€7.75m,2.45,3.5,2.9
SC0,26/09/2015,Inverness C,Aberdeen,2,1,H,2,1,H,J Beaton,6,11,5,2,20,13,4,9,3,2,1,0,4.2,3.6,1.85,3.8,3.5,1.8,4.2,3.4,1.85,2015/16,€6.08m,€12.33m,4.4,3.6,1.87
SC0,26/09/2015,Kilmarnock,Hamilton,1,2,A,1,0,H,D Robertson,19,15,6,6,16,16,6,8,0,2,1,0,3.6,3.2,2.1,3.0,3.25,2.2,3.3,3.4,2.1,2015/16,€7.95m,€6.68m,3.3,3.5,2.2
SC0,26/09/2015,Motherwell,Partick,2,1,H,1,0,H,S McLean,4,14,3,4,10,9,2,5,3,4,0,0,2.5,3.3,2.75,2.3,3.3,2.75,2.5,3.25,2.7,2015/16,€7.18m,€6.10m,2.6,3.4,2.8
SC0,26/09/2015,St Johnstone,Dundee United,2,1,H,0,1,A,B Madden,9,14,5,7,10,12,4,4,3,2,1,0,2.15,3.4,3.3,2.05,3.4,3.1,2.1,3.5,3.25,2015/16,€9.38m,€10.28m,2.15,3.7,3.3
SC0,03/10/2015,Aberdeen,St Johnstone,1,5,A,1,3,A,A Muir,1,5,1,5,7,9,9,4,1,2,0,0,1.57,4.0,5.5,1.62,3.9,4.5,1.6,3.8,5.75,2015/16,€12.33m,€9.38m,1.6,4.1,5.75
SC0,03/10/2015,Dundee,Motherwell,2,1,H,0,0,D,D Robertson,10,5,7,2,6,19,6,5,1,2,0,0,2.2,3.4,3.2,2.2,3.25,3.0,2.15,3.3,3.3,2015/16,€6.68m,€7.18m,2.2,3.5,3.3
SC0,03/10/2015,Hearts,Kilmarnock,1,1,D,1,0,H,J Beaton,13,8,6,3,23,16,13,6,2,5,1,0,1.44,4.5,6.5,1.48,4.1,5.5,1.48,4.33,6.5,2015/16,€10.38m,€7.95m,1.5,4.6,6.5
SC0,03/10/2015,Partick,Dundee United,3,0,H,1,0,H,C Thomson,13,7,8,4,12,9,6,4,3,2,0,0,2.38,3.4,2.88,2.45,3.25,2.6,2.4,3.3,2.8,2015/16,€6.10m,€10.28m,2.45,3.5,2.9
SC0,03/10/2015,Ross County,Inverness C,1,2,A,0,2,A,W Collum,13,5,6,4,11,12,10,6,1,3,0,0,2.15,3.4,3.3,2.05,3.4,3.1,2.2,3.3,3.2,2015/16,€7.75m,€6.08m,2.2,3.6,3.25
SC0,04/10/2015,Hamilton,Celtic,1,2,A,1,2,A,S McLean,7,12,3,6,21,13,2,1,2,2,0,0,10.0,5.25,1.29,10.0,5.0,1.25,10.0,5.5,1.29,2015/16,€6.68m,€70.43m,11.5,5.75,1.29
SC0,16/10/2015,Ross County,Aberdeen,2,0,H,1,0,H,C Thomson,13,13,8,4,14,5,3,4,1,0,0,0,3.8,3.5,1.95,3.6,3.3,1.91,4.0,3.5,1.95,2015/16,€7.75m,€12.33m,4.0,3.6,2.0
SC0,17/10/2015,Hamilton,Dundee,1,1,D,0,0,D,W Collum,10,9,4,2,19,17,6,4,1,2,1,0,2.15,3.5,3.25,2.2,3.3,2.9,2.1,3.5,3.25,2015/16,€6.68m,€6.68m,2.2,3.6,3.3
