Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue
SP1,23/10/2004,Real Madrid,Valencia,1,0,H,1,0,2.0,3.25,3.5,1.95,3.25,3.55,1.85,3.1,3.6,1.9,3.25,3.4,2004/5,€303.70m,€195.90m
SP1,24/10/2004,Albacete,Ath Bilbao,1,0,H,1,0,2.37,3.2,2.62,2.2,3.2,3.0,2.3,2.9,2.8,2.37,3.1,2.62,2004/5,€17.75m,€53.05m
SP1,24/10/2004,Barcelona,Osasuna,3,0,H,2,0,1.33,4.5,9.0,1.3,4.7,8.25,1.35,4.0,7.0,1.33,4.0,8.0,2004/5,€273.03m,€26.70m
SP1,24/10/2004,Getafe,Betis,0,2,A,0,0,2.25,3.2,2.8,2.1,3.2,3.2,2.3,2.9,2.8,2.25,3.1,2.8,2004/5,€13.85m,€85.15m
SP1,24/10/2004,Levante,Espanol,0,2,A,0,0,2.0,3.2,3.3,2.0,3.25,3.4,2.0,3.0,3.3,2.15,3.1,3.0,2004/5,€24.25m,€45.15m
SP1,24/10/2004,Santander,Zaragoza,1,0,H,1,0,2.25,3.2,2.8,2.3,3.2,2.8,2.3,3.0,2.7,2.2,3.1,2.87,2004/5,€32.90m,€51.13m
SP1,24/10/2004,Sevilla,Ath Madrid,2,1,H,1,0,1.9,3.25,3.5,1.9,3.25,3.75,1.85,3.1,3.6,2.0,3.1,3.3,2004/5,€70.55m,€125.65m
SP1,24/10/2004,Sociedad,Mallorca,2,1,H,1,0,1.8,3.25,4.0,1.9,3.25,3.75,1.8,3.1,3.8,1.83,3.2,3.75,2004/5,€53.55m,€42.65m
SP1,24/10/2004,Villarreal,Numancia,4,0,H,1,0,1.66,3.4,4.5,1.7,3.4,4.55,1.65,3.2,4.6,1.66,3.3,4.5,2004/5,€66.25m,€13.40m
SP1,30/10/2004,Ath Bilbao,Barcelona,1,1,D,1,1,4.0,3.25,1.9,4.0,3.2,1.85,3.5,3.1,1.9,3.6,3.1,1.9,2004/5,€53.05m,€273.03m
