Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue
P1,20/08/2016,Chaves,Tondela,1.0,1.0,D,1.0,0.0,2.1,3.1,3.8,2.1,3.0,3.7,2.0,3.1,3.6,2.0,2.9,4.0,2016/17,€22.00m,€13.73m
P1,20/08/2016,Maritimo,Guimaraes,0.0,2.0,A,0.0,2.0,2.5,3.1,2.9,2.45,3.0,2.95,2.3,3.0,3.0,2.3,3.0,3.1,2016/17,€23.93m,€54.95m
P1,20/08/2016,Pacos Ferreira,Sp Lisbon,0.0,1.0,A,0.0,1.0,9.0,4.2,1.4,8.25,4.1,1.4,6.5,3.9,1.45,7.0,4.0,1.44,2016/17,€20.50m,€258.70m
P1,20/08/2016,Porto,Estoril,1.0,0.0,H,0.0,0.0,1.29,5.5,9.5,1.25,5.25,11.0,1.25,5.0,10.0,1.25,5.0,11.0,2016/17,€205.25m,€23.95m
P1,21/08/2016,Arouca,Nacional,2.0,0.0,H,2.0,0.0,2.05,3.2,3.8,2.1,3.1,3.5,2.1,3.1,3.3,2.15,2.9,3.6,2016/17,€21.28m,€17.53m
P1,21/08/2016,Benfica,Setubal,1.0,1.0,D,0.0,0.0,1.17,7.0,15.0,1.17,6.5,13.5,1.17,5.8,13.0,1.18,6.0,13.0,2016/17,€249.20m,€24.33m
P1,21/08/2016,Feirense,Moreirense,0.0,3.0,A,0.0,1.0,2.3,3.0,3.4,2.35,3.0,3.1,2.3,3.0,3.0,2.45,2.88,3.0,2016/17,€15.95m,€21.73m
P1,22/08/2016,Sp Braga,Rio Ave,1.0,1.0,D,0.0,1.0,1.57,3.8,6.0,1.53,3.8,6.0,1.55,3.7,5.4,1.55,3.8,5.5,2016/17,€80.78m,€29.40m
P1,26/08/2016,Guimaraes,Pacos Ferreira,5.0,3.0,H,2.0,1.0,2.0,3.1,4.2,2.0,3.3,3.6,2.1,3.1,3.3,2.05,3.2,3.6,2016/17,€54.95m,€20.50m
P1,27/08/2016,Estoril,Sp Braga,1.0,3.0,A,0.0,2.0,3.75,3.25,2.05,3.4,3.25,2.1,3.1,3.3,2.1,3.6,3.2,2.05,2016/17,€23.95m,€80.78m
P1,27/08/2016,Nacional,Benfica,1.0,3.0,A,0.0,1.0,8.0,4.5,1.4,8.25,4.1,1.4,7.0,4.1,1.4,7.5,4.0,1.44,2016/17,€17.53m,€249.20m
P1,27/08/2016,Tondela,Belenenses,0.0,1.0,A,0.0,0.0,2.45,3.25,2.88,2.4,3.2,2.85,2.5,3.0,2.8,2.5,2.9,3.0,2016/17,€13.73m,€27.03m
P1,28/08/2016,Boavista,Chaves,2.0,2.0,D,1.0,0.0,2.3,3.0,3.4,2.1,3.1,3.6,2.2,3.1,3.1,2.38,2.8,3.3,2016/17,€21.55m,€22.00m
P1,28/08/2016,Moreirense,Maritimo,0.0,1.0,A,0.0,1.0,2.38,3.2,3.0,2.4,3.1,2.95,2.3,3.1,2.9,2.4,3.0,3.0,2016/17,€21.73m,€23.93m
P1,28/08/2016,Rio Ave,Feirense,1.0,0.0,H,0.0,0.0,1.91,3.25,4.33,1.95,3.25,3.8,1.9,3.3,3.7,1.91,3.1,4.2,2016/17,€29.40m,€15.95m
P1,28/08/2016,Setubal,Arouca,2.0,0.0,H,1.0,0.0,2.3,3.1,3.3,2.3,3.1,3.1,2.2,3.1,3.1,2.25,3.0,3.3,2016/17,€24.33m,€21.28m
P1,28/08/2016,Sp Lisbon,Porto,2.0,1.0,H,2.0,1.0,2.1,3.2,3.6,2.1,3.1,3.5,2.3,3.2,3.0,2.2,3.1,3.3,2016/17,€258.70m,€205.25m
P1,04/09/2016,Nacional,Chaves,0.0,1.0,A,0.0,1.0,2.5,3.0,3.0,2.45,2.95,3.0,2.5,3.0,2.8,2.5,2.9,3.0,2016/17,€17.53m,€22.00m
P1,09/09/2016,Arouca,Benfica,1.0,2.0,A,0.0,1.0,7.5,4.2,1.45,7.25,4.0,1.44,6.5,3.9,1.45,7.5,4.0,1.44,2016/17,€21.28m,€249.20m
P1,10/09/2016,Belenenses,Nacional,2.0,1.0,H,0.0,1.0,2.1,3.1,3.75,2.1,3.1,3.5,2.1,3.1,3.3,2.15,3.1,3.4,2016/17,€27.03m,€17.53m
P1,10/09/2016,Porto,Guimaraes,3.0,0.0,H,1.0,0.0,1.36,5.0,7.5,1.34,4.6,8.5,1.33,4.6,7.8,1.33,4.75,8.5,2016/17,€205.25m,€54.95m
P1,10/09/2016,Sp Lisbon,Moreirense,3.0,0.0,H,1.0,0.0,1.29,5.0,12.0,1.26,5.25,10.5,1.25,5.0,10.0,1.25,5.0,12.0,2016/17,€258.70m,€21.73m
P1,11/09/2016,Chaves,Setubal,0.0,0.0,D,0.0,0.0,2.5,3.0,3.0,2.35,3.1,3.0,2.4,3.0,2.9,2.5,3.0,2.9,2016/17,€22.00m,€24.33m
P1,11/09/2016,Maritimo,Rio Ave,0.0,1.0,A,0.0,1.0,2.5,3.0,3.0,2.45,2.95,3.0,2.5,3.0,2.8,2.5,3.0,2.88,2016/17,€23.93m,€29.40m
P1,11/09/2016,Pacos Ferreira,Estoril,0.0,0.0,D,0.0,0.0,2.0,3.2,4.0,2.1,3.1,3.5,2.1,3.1,3.3,2.1,3.2,3.4,2016/17,€20.50m,€23.95m
P1,11/09/2016,Sp Braga,Boavista,3.0,0.0,H,1.0,0.0,1.44,4.0,8.0,1.4,4.1,8.25,1.45,3.9,6.5,1.44,3.8,8.0,2016/17,€80.78m,€21.55m
P1,12/09/2016,Feirense,Tondela,2.0,1.0,H,1.0,0.0,2.38,3.1,3.1,2.4,2.95,3.1,2.3,3.0,3.0,2.4,3.0,3.0,2016/17,€15.95m,€13.73m
P1,16/09/2016,Nacional,Maritimo,2.0,0.0,H,1.0,0.0,2.55,3.2,2.8,2.45,3.2,2.8,2.3,3.1,2.9,2.45,3.1,2.88,2016/17,€17.53m,€23.93m
P1,17/09/2016,Estoril,Moreirense,2.0,0.0,H,1.0,0.0,2.38,3.0,3.25,2.3,2.95,3.25,2.1,3.1,3.3,2.4,3.0,3.0,2016/17,€23.95m,€21.73m
P1,17/09/2016,Guimaraes,Belenenses,1.0,1.0,D,1.0,0.0,1.91,3.25,4.33,1.87,3.2,4.25,2.0,3.2,3.4,2.0,3.2,3.75,2016/17,€54.95m,€27.03m
P1,17/09/2016,Setubal,Pacos Ferreira,1.0,4.0,A,1.0,3.0,2.4,3.1,3.1,2.35,3.1,3.0,2.3,3.1,2.9,2.3,3.1,3.1,2016/17,€24.33m,€20.50m
P1,18/09/2016,Arouca,Chaves,0.0,1.0,A,0.0,1.0,2.2,3.0,3.6,2.3,2.85,3.4,2.3,3.1,2.9,2.2,3.0,3.4,2016/17,€21.28m,€22.00m
P1,18/09/2016,Boavista,Feirense,1.0,2.0,A,0.0,1.0,2.2,3.1,3.5,2.15,2.85,3.75,2.3,3.1,2.9,2.38,2.88,3.2,2016/17,€21.55m,€15.95m
P1,18/09/2016,Rio Ave,Sp Lisbon,3.0,1.0,H,3.0,0.0,5.5,4.0,1.57,5.25,3.8,1.6,5.0,3.6,1.6,5.5,3.6,1.62,2016/17,€29.40m,€258.70m
P1,18/09/2016,Tondela,Porto,0.0,0.0,D,0.0,0.0,8.5,4.75,1.36,7.75,4.75,1.35,8.5,4.8,1.3,8.5,4.5,1.35,2016/17,€13.73m,€205.25m
P1,19/09/2016,Benfica,Sp Braga,3.0,1.0,H,1.0,0.0,1.55,4.0,6.0,1.57,3.6,6.0,1.6,3.6,5.0,1.62,3.6,5.5,2016/17,€249.20m,€80.78m
P1,23/09/2016,Porto,Boavista,3.0,1.0,H,2.0,1.0,1.18,6.5,15.0,1.19,6.0,13.0,1.25,5.0,10.0,1.18,6.0,15.0,2016/17,€205.25m,€21.55m
P1,23/09/2016,Sp Lisbon,Estoril,4.0,2.0,H,1.0,0.0,1.17,6.5,19.0,1.17,6.5,14.5,1.22,5.3,11.0,1.15,6.5,17.0,2016/17,€258.70m,€23.95m
P1,24/09/2016,Chaves,Benfica,0.0,2.0,A,0.0,0.0,9.0,4.0,1.44,6.75,4.25,1.44,6.5,3.9,1.45,7.5,4.0,1.44,2016/17,€22.00m,€249.20m
P1,24/09/2016,Feirense,Nacional,0.0,3.0,A,0.0,1.0,2.5,3.1,2.9,2.4,3.1,2.9,2.3,3.1,2.9,2.4,3.1,3.1,2016/17,€15.95m,€17.53m
P1,24/09/2016,Sp Braga,Setubal,2.0,1.0,H,0.0,1.0,1.5,4.2,6.5,1.48,4.1,6.25,1.55,3.7,5.4,1.5,4.2,6.5,2016/17,€80.78m,€24.33m
P1,25/09/2016,Maritimo,Tondela,2.0,0.0,H,2.0,0.0,2.05,3.25,3.75,2.05,3.25,3.5,2.1,3.1,3.3,2.05,3.2,3.6,2016/17,€23.93m,€13.73m
P1,25/09/2016,Moreirense,Guimaraes,0.0,1.0,A,0.0,0.0,2.88,3.1,2.55,2.7,3.1,2.6,2.6,3.0,2.6,2.88,3.2,2.5,2016/17,€21.73m,€54.95m
P1,25/09/2016,Pacos Ferreira,Rio Ave,2.0,1.0,H,2.0,0.0,2.88,3.1,2.55,2.5,3.1,2.8,2.6,3.0,2.6,2.8,3.1,2.62,2016/17,€20.50m,€29.40m
P1,26/09/2016,Belenenses,Arouca,1.0,1.0,D,1.0,0.0,2.25,3.1,3.4,2.3,3.1,3.1,2.2,3.0,3.2,2.38,3.0,3.25,2016/17,€27.03m,€21.28m
P1,30/09/2016,Tondela,Pacos Ferreira,2.0,1.0,H,1.0,0.0,2.5,3.0,3.0,2.5,3.1,2.8,2.6,3.0,2.6,2.6,3.0,2.75,2016/17,€13.73m,€20.50m
P1,01/10/2016,Chaves,Belenenses,3.0,1.0,H,0.0,1.0,2.2,3.1,3.5,2.2,3.2,3.2,2.2,3.1,3.1,2.1,3.1,3.6,2016/17,€22.00m,€27.03m
P1,01/10/2016,Guimaraes,Sp Lisbon,3.0,3.0,D,0.0,2.0,5.25,3.6,1.67,5.75,3.8,1.55,5.4,3.7,1.55,5.5,3.6,1.62,2016/17,€54.95m,€258.70m
P1,01/10/2016,Nacional,Porto,0.0,4.0,A,0.0,3.0,8.5,4.75,1.36,7.25,4.2,1.42,7.0,4.1,1.4,6.5,4.2,1.44,2016/17,€17.53m,€205.25m
P1,01/10/2016,Rio Ave,Estoril,1.0,2.0,A,1.0,2.0,1.85,3.4,4.33,1.83,3.3,4.4,1.75,3.4,4.3,1.8,3.25,4.6,2016/17,€29.40m,€23.95m
P1,02/10/2016,Arouca,Sp Braga,1.0,1.0,D,0.0,0.0,3.5,3.3,2.1,3.6,3.2,2.05,3.5,3.2,2.0,3.6,3.1,2.1,2016/17,€21.28m,€80.78m
P1,02/10/2016,Benfica,Feirense,4.0,0.0,H,1.0,0.0,1.14,7.5,19.0,1.17,6.5,14.5,1.17,6.0,13.0,1.18,6.0,15.0,2016/17,€249.20m,€15.95m
P1,02/10/2016,Boavista,Moreirense,2.0,0.0,H,1.0,0.0,2.4,3.1,3.1,2.3,3.1,3.1,2.3,3.0,3.1,2.3,3.0,3.2,2016/17,€21.55m,€21.73m
P1,02/10/2016,Setubal,Maritimo,0.0,1.0,A,0.0,0.0,2.1,3.2,3.6,2.05,3.2,3.6,2.0,3.15,3.6,2.05,3.2,3.6,2016/17,€24.33m,€23.93m
P1,21/10/2016,Maritimo,Boavista,1.0,1.0,D,1.0,0.0,2.0,3.2,4.0,1.91,3.1,4.2,2.0,3.2,3.4,1.95,3.0,4.2,2016/17,€23.93m,€21.55m
P1,21/10/2016,Pacos Ferreira,Nacional,1.0,1.0,D,0.0,1.0,2.15,3.25,3.4,2.05,3.3,3.4,2.2,3.2,3.0,2.1,3.25,3.4,2016/17,€20.50m,€17.53m
P1,22/10/2016,Feirense,Setubal,1.0,1.0,D,0.0,0.0,2.45,3.2,2.9,2.5,2.95,2.95,2.5,3.1,2.7,2.6,3.0,2.75,2016/17,€15.95m,€24.33m
P1,22/10/2016,Porto,Arouca,3.0,0.0,H,1.0,0.0,1.18,6.5,15.0,1.17,6.5,14.5,1.2,5.5,12.0,1.18,6.0,15.0,2016/17,€205.25m,€21.28m
P1,22/10/2016,Sp Lisbon,Tondela,1.0,1.0,D,0.0,0.0,1.18,6.5,15.0,1.15,7.0,14.5,1.17,5.8,13.0,1.18,6.0,15.0,2016/17,€258.70m,€13.73m
P1,23/10/2016,Belenenses,Benfica,0.0,2.0,A,0.0,1.0,7.5,4.2,1.44,7.0,4.5,1.4,7.0,4.1,1.4,6.5,4.33,1.44,2016/17,€27.03m,€249.20m
P1,23/10/2016,Estoril,Guimaraes,0.0,2.0,A,0.0,1.0,3.1,3.2,2.35,2.8,3.25,2.4,2.8,3.1,2.4,2.8,3.1,2.5,2016/17,€23.95m,€54.95m
P1,23/10/2016,Moreirense,Rio Ave,1.0,1.0,D,0.0,0.0,3.0,3.2,2.4,3.0,3.1,2.35,2.8,3.1,2.4,3.1,3.1,2.3,2016/17,€21.73m,€29.40m
P1,24/10/2016,Sp Braga,Chaves,1.0,0.0,H,0.0,0.0,1.62,3.8,5.5,1.6,3.9,5.0,1.65,3.5,4.6,1.67,3.6,5.0,2016/17,€80.78m,€22.00m
P1,28/10/2016,Benfica,Pacos Ferreira,3.0,0.0,H,1.0,0.0,1.2,6.0,15.0,1.2,6.5,11.0,1.2,5.5,12.0,1.22,5.5,13.0,2016/17,€249.20m,€20.50m
P1,28/10/2016,Nacional,Sp Lisbon,0.0,0.0,D,0.0,0.0,7.5,4.5,1.4,6.75,4.6,1.4,6.5,3.9,1.45,7.5,4.33,1.4,2016/17,€17.53m,€258.70m
P1,29/10/2016,Boavista,Estoril,0.0,0.0,D,0.0,0.0,2.15,3.1,3.6,2.15,3.0,3.5,2.2,3.0,3.2,2.25,3.0,3.3,2016/17,€21.55m,€23.95m
P1,29/10/2016,Setubal,Porto,0.0,0.0,D,0.0,0.0,9.0,5.75,1.29,7.75,4.75,1.35,7.0,4.1,1.4,9.0,4.6,1.33,2016/17,€24.33m,€205.25m
P1,29/10/2016,Tondela,Moreirense,1.0,2.0,A,1.0,1.0,2.3,3.1,3.2,2.4,3.0,3.0,2.4,3.0,2.9,2.3,3.1,3.1,2016/17,€13.73m,€21.73m
P1,30/10/2016,Arouca,Maritimo,1.0,0.0,H,0.0,0.0,2.45,3.1,3.0,2.55,3.0,2.85,2.6,3.0,2.6,2.38,3.1,3.0,2016/17,€21.28m,€23.93m
P1,30/10/2016,Rio Ave,Guimaraes,0.0,3.0,A,0.0,1.0,2.6,3.25,2.7,2.5,3.1,2.8,2.6,3.0,2.6,2.5,3.1,2.8,2016/17,€29.40m,€54.95m
P1,30/10/2016,Sp Braga,Belenenses,2.0,1.0,H,1.0,0.0,1.53,3.8,6.5,1.57,3.9,5.5,1.55,3.7,5.4,1.55,3.75,6.0,2016/17,€80.78m,€27.03m
P1,31/10/2016,Chaves,Feirense,1.0,1.0,D,0.0,1.0,1.91,3.25,4.33,1.87,3.3,4.1,2.0,3.3,3.3,1.91,3.1,4.2,2016/17,€22.00m,€15.95m
P1,04/11/2016,Guimaraes,Nacional,2.0,1.0,H,0.0,0.0,1.57,3.8,6.0,1.57,3.8,5.5,1.75,3.4,4.3,1.8,3.4,4.33,2016/17,€54.95m,€17.53m
P1,05/11/2016,Estoril,Tondela,2.0,0.0,H,0.0,0.0,2.2,3.2,3.4,2.2,3.0,3.4,2.2,3.0,3.2,2.2,3.1,3.3,2016/17,€23.95m,€13.73m
P1,05/11/2016,Feirense,Belenenses,0.0,1.0,A,0.0,1.0,2.63,3.1,2.75,2.45,3.0,2.95,2.5,3.0,2.8,2.5,3.0,2.9,2016/17,€15.95m,€27.03m
P1,05/11/2016,Pacos Ferreira,Chaves,1.0,1.0,D,0.0,0.0,2.38,3.1,3.1,2.3,3.0,3.2,2.4,3.0,2.9,2.38,3.0,3.1,2016/17,€20.50m,€22.00m
P1,05/11/2016,Rio Ave,Boavista,1.0,2.0,A,1.0,1.0,1.85,3.3,4.5,1.91,3.25,4.0,1.95,3.2,3.7,2.0,3.0,4.0,2016/17,€29.40m,€21.55m
P1,06/11/2016,Maritimo,Sp Braga,1.0,0.0,H,1.0,0.0,3.4,3.2,2.2,3.2,3.3,2.15,3.1,3.1,2.2,3.1,3.1,2.3,2016/17,€23.93m,€80.78m
P1,06/11/2016,Moreirense,Setubal,1.0,2.0,A,0.0,0.0,2.2,3.1,3.5,2.25,3.1,3.2,2.3,3.0,3.0,2.38,3.0,3.1,2016/17,€21.73m,€24.33m
P1,06/11/2016,Porto,Benfica,1.0,1.0,D,0.0,0.0,2.1,3.4,3.4,2.15,3.3,3.5,2.25,3.2,3.2,2.25,3.2,3.3,2016/17,€205.25m,€249.20m
P1,06/11/2016,Sp Lisbon,Arouca,3.0,0.0,H,1.0,0.0,1.2,6.5,13.0,1.17,6.75,12.5,1.17,5.8,13.0,1.18,6.0,15.0,2016/17,€258.70m,€21.28m
P1,25/11/2016,Setubal,Rio Ave,0.0,1.0,A,0.0,1.0,2.88,3.1,2.5,2.65,3.0,2.7,2.6,3.1,2.6,2.62,3.1,2.62,2016/17,€24.33m,€29.40m
P1,26/11/2016,Belenenses,Porto,0.0,0.0,D,0.0,0.0,10.0,5.25,1.29,10.0,5.0,1.28,8.5,4.8,1.3,11.0,4.8,1.29,2016/17,€27.03m,€205.25m
P1,26/11/2016,Boavista,Sp Lisbon,0.0,1.0,A,0.0,1.0,9.0,5.0,1.33,8.0,4.5,1.36,7.0,4.2,1.4,8.0,4.2,1.4,2016/17,€21.55m,€258.70m
P1,26/11/2016,Chaves,Maritimo,0.0,0.0,D,0.0,0.0,2.25,3.0,3.5,2.2,3.0,3.4,2.2,3.1,3.2,2.1,3.1,3.6,2016/17,€22.00m,€23.93m
P1,26/11/2016,Nacional,Estoril,0.0,1.0,A,0.0,1.0,2.25,3.2,3.3,2.3,3.2,3.0,2.3,3.0,3.1,2.3,3.1,3.1,2016/17,€17.53m,€23.95m
P1,27/11/2016,Arouca,Pacos Ferreira,1.0,0.0,H,1.0,0.0,2.25,3.1,3.4,2.25,3.0,3.3,2.2,3.1,3.2,2.3,3.1,3.1,2016/17,€21.28m,€20.50m
P1,27/11/2016,Benfica,Moreirense,3.0,0.0,H,1.0,0.0,1.17,7.0,15.0,1.17,7.0,12.5,1.2,5.5,12.0,1.2,6.0,12.0,2016/17,€249.20m,€21.73m
P1,27/11/2016,Tondela,Guimaraes,2.0,1.0,H,0.0,0.0,3.4,3.25,2.15,3.5,3.25,2.05,3.3,3.2,2.1,3.5,3.25,2.05,2016/17,€13.73m,€54.95m
P1,28/11/2016,Sp Braga,Feirense,6.0,2.0,H,3.0,1.0,1.5,4.0,7.0,1.44,4.25,6.75,1.5,3.8,5.7,1.53,3.8,6.0,2016/17,€80.78m,€15.95m
P1,02/12/2016,Maritimo,Benfica,2.0,1.0,H,1.0,1.0,9.5,4.5,1.36,7.75,4.6,1.36,7.0,4.0,1.45,7.5,4.33,1.4,2016/17,€23.93m,€249.20m
P1,03/12/2016,Porto,Sp Braga,1.0,0.0,H,0.0,0.0,1.36,4.75,8.0,1.4,4.6,6.75,1.5,3.9,6.3,1.36,4.4,8.5,2016/17,€205.25m,€80.78m
P1,03/12/2016,Rio Ave,Tondela,3.0,1.0,H,1.0,0.0,1.75,3.4,5.0,1.78,3.25,4.75,1.75,3.4,4.65,1.8,3.3,4.5,2016/17,€29.40m,€13.73m
P1,03/12/2016,Sp Lisbon,Setubal,2.0,0.0,H,2.0,0.0,1.2,6.0,15.0,1.17,6.0,17.0,1.2,6.0,12.5,1.22,5.5,13.0,2016/17,€258.70m,€24.33m
P1,04/12/2016,Estoril,Belenenses,1.0,1.0,D,0.0,0.0,2.38,3.1,3.1,2.35,3.0,3.1,2.4,3.1,2.95,2.4,3.0,3.0,2016/17,€23.95m,€27.03m
P1,04/12/2016,Feirense,Arouca,0.0,2.0,A,0.0,0.0,2.45,3.0,3.1,2.55,2.9,2.9,2.4,3.0,3.0,2.4,3.0,3.0,2016/17,€15.95m,€21.28m
P1,04/12/2016,Guimaraes,Chaves,1.0,1.0,D,1.0,0.0,1.85,3.3,4.5,1.83,3.3,4.33,1.85,3.3,4.2,1.91,3.4,3.8,2016/17,€54.95m,€22.00m
P1,04/12/2016,Moreirense,Nacional,3.0,1.0,H,1.0,0.0,2.25,3.1,3.4,2.3,3.0,3.2,2.3,3.1,3.1,2.2,3.2,3.2,2016/17,€21.73m,€17.53m
P1,05/12/2016,Pacos Ferreira,Boavista,2.0,1.0,H,2.0,0.0,2.2,3.0,3.6,2.3,2.85,3.4,2.2,3.1,3.3,2.25,3.0,3.3,2016/17,€20.50m,€21.55m
P1,09/12/2016,Setubal,Estoril,2.0,0.0,H,1.0,0.0,2.0,3.3,3.8,2.05,3.1,3.7,2.2,3.1,3.3,2.05,3.1,3.75,2016/17,€24.33m,€23.95m
P1,10/12/2016,Belenenses,Maritimo,1.0,0.0,H,1.0,0.0,2.38,3.0,3.25,2.35,3.0,3.1,2.4,3.1,2.95,2.5,3.0,2.9,2016/17,€27.03m,€23.93m
P1,10/12/2016,Boavista,Guimaraes,1.0,2.0,A,1.0,1.0,3.4,3.0,2.3,2.85,3.1,2.45,2.9,3.15,2.4,3.2,3.0,2.3,2016/17,€21.55m,€54.95m
P1,10/12/2016,Chaves,Moreirense,2.0,1.0,H,1.0,1.0,2.1,3.1,3.8,2.15,2.95,3.6,2.1,3.15,3.45,2.15,3.1,3.4,2016/17,€22.00m,€21.73m
P1,11/12/2016,Benfica,Sp Lisbon,2.0,1.0,H,1.0,0.0,2.2,3.1,3.5,2.25,3.25,3.4,2.1,3.15,3.45,2.2,3.1,3.3,2016/17,€249.20m,€258.70m
P1,11/12/2016,Feirense,Porto,0.0,4.0,A,0.0,2.0,10.0,5.25,1.29,10.5,5.5,1.25,9.0,5.0,1.3,11.0,4.8,1.29,2016/17,€15.95m,€205.25m
P1,11/12/2016,Nacional,Tondela,3.0,2.0,H,0.0,2.0,2.05,3.2,3.8,2.0,3.25,3.7,2.1,3.15,3.45,2.0,3.2,3.75,2016/17,€17.53m,€13.73m
P1,11/12/2016,Sp Braga,Pacos Ferreira,3.0,0.0,H,2.0,0.0,1.6,3.5,6.5,1.6,3.6,5.5,1.55,3.7,6.0,1.62,3.8,5.0,2016/17,€80.78m,€20.50m
P1,12/12/2016,Arouca,Rio Ave,0.0,2.0,A,0.0,0.0,2.6,3.0,2.88,2.5,2.95,2.9,2.5,3.1,2.8,2.6,3.0,2.75,2016/17,€21.28m,€29.40m
P1,15/12/2016,Porto,Maritimo,2.0,1.0,H,1.0,0.0,1.2,6.0,15.0,1.16,7.0,13.5,1.25,5.5,10.3,1.17,6.5,15.0,2016/17,€205.25m,€23.93m
P1,16/12/2016,Pacos Ferreira,Belenenses,1.0,0.0,H,0.0,0.0,2.45,3.1,3.0,2.5,3.1,3.0,2.4,3.0,3.0,2.3,3.1,3.1,2016/17,€20.50m,€27.03m
P1,17/12/2016,Estoril,Benfica,0.0,1.0,A,0.0,0.0,13.0,5.75,1.22,10.5,5.5,1.25,7.9,4.7,1.35,10.0,5.0,1.29,2016/17,€23.95m,€249.20m
P1,17/12/2016,Moreirense,Arouca,1.0,4.0,A,0.0,2.0,2.15,3.1,3.6,2.2,3.0,3.4,2.3,3.1,3.1,2.2,3.1,3.3,2016/17,€21.73m,€21.28m
P1,18/12/2016,Guimaraes,Setubal,3.0,1.0,H,1.0,0.0,1.67,3.6,5.5,1.6,3.6,5.5,1.75,3.4,4.65,1.67,3.6,5.0,2016/17,€54.95m,€24.33m
P1,18/12/2016,Rio Ave,Nacional,2.0,1.0,H,0.0,0.0,1.85,3.3,4.5,1.78,3.3,4.6,1.85,3.2,4.4,1.85,3.3,4.2,2016/17,€29.40m,€17.53m
P1,18/12/2016,Sp Lisbon,Sp Braga,0.0,1.0,A,0.0,0.0,1.44,4.0,8.0,1.42,4.5,8.0,1.5,3.9,6.3,1.4,4.2,8.0,2016/17,€258.70m,€80.78m
P1,18/12/2016,Tondela,Boavista,1.0,1.0,D,1.0,0.0,2.4,3.0,3.2,2.45,2.85,3.1,2.5,2.9,3.0,2.5,2.9,3.0,2016/17,€13.73m,€21.55m
P1,19/12/2016,Maritimo,Feirense,2.0,0.0,H,2.0,0.0,1.67,3.75,5.0,1.67,3.3,5.5,1.75,3.4,4.65,1.7,3.1,4.75,2016/17,€23.93m,€15.95m
P1,19/12/2016,Porto,Chaves,2.0,1.0,H,0.0,1.0,1.17,7.5,14.0,1.18,6.25,14.0,1.17,6.5,14.0,1.15,6.0,12.0,2016/17,€205.25m,€22.00m
P1,21/12/2016,Benfica,Rio Ave,2.0,0.0,H,2.0,0.0,1.2,6.0,15.0,1.26,5.5,9.25,1.25,4.8,9.0,1.22,5.5,13.0,2016/17,€249.20m,€29.40m
P1,22/12/2016,Belenenses,Sp Lisbon,0.0,1.0,A,0.0,0.0,8.5,4.75,1.36,7.25,4.2,1.42,7.5,4.3,1.4,7.5,4.33,1.4,2016/17,€27.03m,€258.70m
P1,22/12/2016,Chaves,Estoril,1.0,0.0,H,0.0,0.0,2.05,3.1,4.0,2.1,2.95,3.75,2.2,3.1,3.3,2.1,3.1,3.6,2016/17,€22.00m,€23.95m
P1,22/12/2016,Feirense,Pacos Ferreira,2.0,0.0,H,1.0,0.0,3.0,3.2,2.4,3.0,3.0,2.4,3.1,3.1,2.3,2.88,3.0,2.5,2016/17,€15.95m,€20.50m
P1,22/12/2016,Nacional,Boavista,0.0,2.0,A,0.0,2.0,2.0,3.4,3.75,2.1,3.0,3.75,2.2,3.1,3.3,2.05,3.2,3.6,2016/17,€17.53m,€21.55m
P1,22/12/2016,Sp Braga,Moreirense,2.0,1.0,H,1.0,1.0,1.53,4.0,6.0,1.48,4.25,6.0,1.5,3.9,6.3,1.53,3.8,6.0,2016/17,€80.78m,€21.73m
P1,23/12/2016,Arouca,Guimaraes,0.0,1.0,A,0.0,0.0,3.0,3.2,2.38,2.85,3.0,2.5,2.75,3.1,2.55,2.7,3.1,2.6,2016/17,€21.28m,€54.95m
P1,23/12/2016,Setubal,Tondela,3.0,0.0,H,2.0,0.0,2.05,3.2,3.75,2.05,3.1,3.7,2.1,3.15,3.45,2.1,3.1,3.6,2016/17,€24.33m,€13.73m
P1,07/01/2017,Estoril,Maritimo,0.0,1.0,A,0.0,1.0,2.88,3.0,2.63,2.8,2.9,2.7,2.7,3.1,2.6,2.75,2.9,2.7,2016/17,€23.95m,€23.93m
P1,07/01/2017,Guimaraes,Benfica,0.0,2.0,A,0.0,2.0,5.5,3.75,1.62,5.25,4.0,1.6,5.6,3.6,1.6,5.5,3.6,1.62,2016/17,€54.95m,€249.20m
P1,07/01/2017,Nacional,Sp Braga,0.0,0.0,D,0.0,0.0,3.5,3.3,2.1,3.4,3.3,2.1,3.75,3.2,2.0,3.5,3.25,2.05,2016/17,€17.53m,€80.78m
P1,07/01/2017,Pacos Ferreira,Porto,0.0,0.0,D,0.0,0.0,8.0,4.75,1.36,8.5,4.75,1.35,9.0,5.0,1.3,8.0,4.5,1.36,2016/17,€20.50m,€205.25m
P1,08/01/2017,Boavista,Setubal,1.0,0.0,H,1.0,0.0,2.3,3.1,3.3,2.45,2.85,3.25,2.3,3.1,3.1,2.3,3.0,3.2,2016/17,€21.55m,€24.33m
P1,08/01/2017,Rio Ave,Chaves,2.0,2.0,D,1.0,0.0,1.85,3.1,5.0,1.87,3.1,4.6,2.0,3.2,3.75,1.83,3.2,4.5,2016/17,€29.40m,€22.00m
