Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue
F1,08/04/2007,Marseille,Lille,4.0,1.0,H,2.0,1.0,2.15,2.8,4.0,2.1,2.95,3.45,2.0,2.9,3.7,2.05,2.87,3.5,2006/7,€119.30m,€102.15m
F1,08/04/2007,Sedan,Toulouse,0.0,2.0,A,0.0,0.0,2.4,3.0,3.0,2.4,2.95,2.9,2.5,2.8,2.9,2.5,2.9,2.62,2006/7,€25.85m,€46.40m
F1,14/04/2007,Bordeaux,Paris SG,0.0,0.0,D,0.0,0.0,2.2,2.87,3.6,2.1,2.8,3.75,2.1,2.9,3.4,2.05,2.87,3.5,2006/7,€85.40m,€85.90m
F1,14/04/2007,Le Mans,Stade Rennais FC,0.0,0.0,D,0.0,0.0,2.2,2.87,3.0,2.2,2.9,3.3,2.2,2.8,3.3,2.15,2.87,3.25,2006/7,€46.00m,€78.85m
F1,14/04/2007,Lille,Sochaux,2.0,0.0,H,0.0,0.0,2.0,3.0,3.75,2.1,2.8,3.75,2.2,2.9,3.2,2.05,2.87,3.5,2006/7,€102.15m,€56.63m
F1,14/04/2007,Lorient,Monaco,0.0,0.0,D,0.0,0.0,2.3,2.87,3.1,2.45,2.9,2.9,2.4,2.8,3.0,2.37,2.9,2.8,2006/7,€24.28m,€97.80m
F1,14/04/2007,Nantes,Lens,0.0,0.0,D,0.0,0.0,2.9,2.75,2.5,2.65,2.95,2.6,2.65,2.9,2.65,2.62,2.9,2.5,2006/7,€41.40m,€81.85m
F1,14/04/2007,Toulouse,Auxerre,2.0,0.0,H,2.0,0.0,2.0,3.0,3.75,2.0,2.95,3.8,2.1,2.9,3.4,1.95,3.0,3.6,2006/7,€46.40m,€68.75m
F1,14/04/2007,Troyes,Nancy,0.0,0.0,D,0.0,0.0,2.1,2.9,3.5,2.2,2.9,3.3,2.1,2.9,3.4,2.15,2.87,3.25,2006/7,€29.55m,€47.35m
F1,14/04/2007,Valenciennes,Marseille,0.0,0.0,D,0.0,0.0,2.8,2.87,2.5,2.6,2.95,2.65,2.75,2.8,2.65,2.6,2.8,2.6,2006/7,€23.68m,€119.30m
F1,15/04/2007,Lyon,Sedan,1.0,0.0,H,1.0,0.0,1.33,4.5,9.5,1.4,3.6,9.0,1.35,4.0,8.0,1.33,4.0,8.0,2006/7,€236.45m,€25.85m
F1,15/04/2007,Nice,St Etienne,2.0,1.0,H,0.0,0.0,2.37,3.0,3.1,2.3,2.9,3.1,2.3,2.8,3.1,2.37,2.9,2.8,2006/7,€41.00m,€81.10m
F1,18/04/2007,Bordeaux,Nancy,3.0,0.0,H,2.0,0.0,1.66,3.25,5.0,1.65,3.15,5.65,1.7,3.2,4.7,1.66,3.2,4.8,2006/7,€85.40m,€47.35m
F1,18/04/2007,Lyon,Stade Rennais FC,0.0,0.0,D,0.0,0.0,1.44,3.75,7.0,1.45,3.5,8.0,1.5,3.5,6.3,1.36,3.75,8.0,2006/7,€236.45m,€78.85m
F1,21/04/2007,Lens,Le Mans,2.0,0.0,H,0.0,0.0,1.72,3.4,4.33,1.75,3.0,5.0,1.7,3.2,4.7,1.7,3.2,4.5,2006/7,€81.85m,€46.00m
F1,21/04/2007,Marseille,Troyes,2.0,1.0,H,0.0,0.0,1.5,3.5,6.5,1.45,3.5,7.75,1.4,3.7,7.5,1.5,3.4,6.0,2006/7,€119.30m,€29.55m
F1,21/04/2007,Monaco,Lille,3.0,1.0,H,1.0,0.0,2.25,2.87,3.3,2.3,2.9,3.1,2.0,2.9,3.7,2.3,2.9,2.9,2006/7,€97.80m,€102.15m
F1,21/04/2007,Nancy,Valenciennes,1.0,0.0,H,1.0,0.0,2.05,2.87,3.75,2.2,2.9,3.3,2.1,2.7,3.7,2.05,2.8,3.6,2006/7,€47.35m,€23.68m
F1,21/04/2007,Paris SG,Nantes,4.0,0.0,H,2.0,0.0,1.72,3.4,4.33,1.8,3.15,4.35,1.8,3.0,4.4,1.72,3.2,4.33,2006/7,€85.90m,€41.40m
F1,21/04/2007,Stade Rennais FC,Toulouse,3.0,2.0,H,0.0,1.0,2.3,2.8,3.2,2.3,2.9,3.1,2.1,2.8,3.5,2.3,3.0,2.8,2006/7,€78.85m,€46.40m
F1,21/04/2007,Sedan,Nice,1.0,1.0,D,0.0,0.0,2.3,2.8,3.2,2.25,2.95,3.15,2.3,2.7,3.2,2.25,2.87,3.0,2006/7,€25.85m,€41.00m
F1,21/04/2007,Sochaux,Lorient,1.0,1.0,D,0.0,0.0,1.9,2.9,4.2,1.9,3.0,4.1,1.9,3.0,4.0,1.9,3.0,3.75,2006/7,€56.63m,€24.28m
F1,22/04/2007,Auxerre,Lyon,0.0,0.0,D,0.0,0.0,3.25,3.1,2.2,3.8,3.05,1.95,3.1,2.8,2.3,3.3,3.0,2.05,2006/7,€68.75m,€236.45m
F1,22/04/2007,St Etienne,Bordeaux,0.0,2.0,A,0.0,0.0,2.25,3.0,3.3,2.3,2.9,3.1,2.2,2.8,3.3,2.25,2.87,3.0,2006/7,€81.10m,€85.40m
F1,28/04/2007,Lille,Nancy,0.0,1.0,A,0.0,0.0,1.72,3.1,5.0,1.75,3.0,5.0,1.75,3.1,4.5,1.72,3.1,4.5,2006/7,€102.15m,€47.35m
F1,28/04/2007,Lorient,St Etienne,0.0,0.0,D,0.0,0.0,2.25,2.87,3.3,2.15,3.0,3.3,2.2,2.9,3.2,2.2,2.8,3.2,2006/7,€24.28m,€81.10m
F1,28/04/2007,Lyon,Le Mans,2.0,1.0,H,1.0,0.0,1.4,3.75,8.0,1.4,3.6,9.0,1.5,3.5,6.3,1.4,3.5,8.0,2006/7,€236.45m,€46.00m
F1,28/04/2007,Nantes,Stade Rennais FC,0.0,2.0,A,0.0,0.0,2.4,2.87,2.9,2.4,2.95,2.9,2.65,2.9,2.65,2.4,3.1,2.6,2006/7,€41.40m,€78.85m
F1,28/04/2007,Nice,Auxerre,0.0,0.0,D,0.0,0.0,2.0,2.9,4.2,2.0,2.95,3.8,2.1,2.8,3.6,2.2,2.8,3.2,2006/7,€41.00m,€68.75m
F1,28/04/2007,Toulouse,Paris SG,1.0,3.0,A,1.0,2.0,2.15,2.87,3.75,2.3,2.9,3.1,2.1,2.9,3.4,2.1,2.87,3.3,2006/7,€46.40m,€85.90m
F1,28/04/2007,Troyes,Sedan,3.0,2.0,H,1.0,0.0,2.05,2.87,3.7,2.15,3.0,3.3,2.1,2.9,3.4,2.15,3.25,2.87,2006/7,€29.55m,€25.85m
F1,28/04/2007,Valenciennes,Monaco,2.0,2.0,D,0.0,0.0,2.5,2.87,2.8,2.2,2.9,3.3,2.6,2.8,2.8,2.37,2.8,2.9,2006/7,€23.68m,€97.80m
F1,29/04/2007,Bordeaux,Lens,1.0,0.0,H,1.0,0.0,2.15,2.87,3.75,2.1,2.8,3.75,2.0,2.9,3.7,2.05,2.87,3.5,2006/7,€85.40m,€81.85m
F1,29/04/2007,Marseille,Sochaux,4.0,2.0,H,1.0,1.0,1.72,3.3,5.0,1.85,3.0,4.35,1.8,3.0,4.4,1.8,3.0,4.2,2006/7,€119.30m,€56.63m
F1,05/05/2007,Auxerre,Troyes,1.0,0.0,H,0.0,0.0,1.9,2.87,4.2,1.95,3.15,3.65,1.9,3.0,3.6,1.9,3.1,3.6,2006/7,€68.75m,€29.55m
F1,05/05/2007,Le Mans,Nantes,1.0,1.0,D,1.0,0.0,1.85,3.1,4.2,1.85,3.1,4.15,1.9,3.1,3.5,1.8,3.1,4.0,2006/7,€46.00m,€41.40m
F1,05/05/2007,Lens,Toulouse,2.0,0.0,H,0.0,0.0,1.9,2.9,4.2,1.9,3.0,4.1,1.9,3.0,4.0,1.9,3.0,3.75,2006/7,€81.85m,€46.40m
F1,05/05/2007,Nancy,Nice,3.0,0.0,H,3.0,0.0,2.25,2.75,3.25,2.35,2.5,3.6,2.3,2.8,3.1,2.2,2.75,3.25,2006/7,€47.35m,€41.00m
F1,05/05/2007,Paris SG,Lyon,1.0,1.0,D,0.0,0.0,2.7,2.75,2.9,2.75,2.9,2.55,2.5,2.9,2.8,2.6,2.8,2.6,2006/7,€85.90m,€236.45m
F1,05/05/2007,Stade Rennais FC,Bordeaux,0.0,0.0,D,0.0,0.0,2.3,2.87,3.1,2.25,2.95,3.15,2.2,2.8,3.3,2.25,2.87,3.0,2006/7,€78.85m,€85.40m
F1,05/05/2007,Sedan,Lorient,3.0,1.0,H,1.0,1.0,2.15,2.9,3.5,2.15,2.95,3.35,2.1,2.9,3.4,2.15,3.1,3.0,2006/7,€25.85m,€24.28m
F1,05/05/2007,Sochaux,Valenciennes,1.0,0.0,H,0.0,0.0,1.8,3.1,4.5,1.9,3.0,4.1,2.0,3.0,3.3,1.83,3.0,4.0,2006/7,€56.63m,€23.68m
F1,06/05/2007,Monaco,Marseille,1.0,2.0,A,1.0,1.0,2.7,2.75,2.9,2.55,2.9,2.75,2.3,2.9,3.0,2.5,2.9,2.62,2006/7,€97.80m,€119.30m
F1,06/05/2007,St Etienne,Lille,2.0,1.0,H,1.0,0.0,2.3,2.87,3.4,2.3,2.9,3.1,2.1,3.0,3.3,2.15,2.87,3.25,2006/7,€81.10m,€102.15m
F1,09/05/2007,Bordeaux,Nantes,0.0,1.0,A,0.0,0.0,1.3,4.2,11.0,1.35,3.8,10.0,1.35,4.0,8.0,1.4,3.75,7.0,2006/7,€85.40m,€41.40m
F1,09/05/2007,Lille,Sedan,2.0,1.0,H,2.0,1.0,1.85,3.1,4.2,1.85,3.0,4.35,1.9,3.1,3.5,1.9,3.1,3.6,2006/7,€102.15m,€25.85m
F1,09/05/2007,Lorient,Auxerre,2.0,1.0,H,1.0,1.0,2.37,2.87,3.1,2.2,2.9,3.3,2.3,2.8,3.1,2.25,2.75,3.2,2006/7,€24.28m,€68.75m
F1,09/05/2007,Lyon,Lens,3.0,0.0,H,3.0,0.0,2.0,3.1,3.6,1.9,3.0,4.15,1.8,3.1,4.2,1.75,3.25,4.0,2006/7,€236.45m,€81.85m
F1,09/05/2007,Marseille,Nancy,2.0,1.0,H,0.0,0.0,1.33,4.2,9.5,1.4,3.6,9.0,1.35,4.0,8.0,1.4,3.75,7.0,2006/7,€119.30m,€47.35m
F1,09/05/2007,Nice,Paris SG,1.0,0.0,H,1.0,0.0,2.75,2.75,2.75,2.45,2.9,2.85,2.5,2.7,3.0,2.4,2.9,2.75,2006/7,€41.00m,€85.90m
F1,09/05/2007,Sochaux,Monaco,2.0,1.0,H,1.0,1.0,2.15,2.87,3.4,2.25,3.05,3.05,2.0,3.0,3.3,2.1,3.0,3.2,2006/7,€56.63m,€97.80m
F1,09/05/2007,Troyes,Stade Rennais FC,2.0,2.0,D,2.0,2.0,2.75,3.0,2.45,2.45,2.9,2.85,2.6,3.0,2.6,2.4,2.9,2.75,2006/7,€29.55m,€78.85m
F1,09/05/2007,Valenciennes,St Etienne,1.0,0.0,H,0.0,0.0,2.1,3.0,3.3,2.2,2.9,3.3,2.4,2.9,2.9,2.2,2.9,3.1,2006/7,€23.68m,€81.10m
F1,10/05/2007,Toulouse,Le Mans,0.0,1.0,A,0.0,0.0,1.65,3.4,4.75,1.75,3.1,4.75,1.65,3.3,4.9,1.7,3.2,4.5,2006/7,€46.40m,€46.00m
F1,19/05/2007,Auxerre,Lille,2.0,1.0,H,1.0,1.0,2.1,3.0,3.4,2.2,3.1,3.05,2.1,3.0,3.3,2.15,3.0,3.1,2006/7,€68.75m,€102.15m
F1,19/05/2007,Le Mans,Bordeaux,1.0,1.0,D,0.0,0.0,2.87,3.1,2.3,2.9,2.95,2.4,3.1,3.0,2.2,2.87,3.0,2.25,2006/7,€46.00m,€85.40m
F1,19/05/2007,Lens,Nice,0.0,0.0,D,0.0,0.0,1.66,3.4,5.5,1.65,3.25,5.25,1.65,3.3,4.9,1.61,3.3,5.0,2006/7,€81.85m,€41.00m
F1,19/05/2007,Monaco,Lyon,1.0,0.0,H,0.0,0.0,2.6,2.87,2.7,2.75,3.1,2.4,2.8,2.9,2.5,2.7,3.0,2.37,2006/7,€97.80m,€236.45m
F1,19/05/2007,Nancy,Sochaux,5.0,2.0,H,2.0,1.0,2.3,3.0,3.0,2.35,3.05,2.85,2.4,3.0,2.8,2.5,3.1,2.5,2006/7,€47.35m,€56.63m
F1,19/05/2007,Nantes,Toulouse,0.0,0.0,D,0.0,0.0,2.87,2.9,2.4,2.9,3.1,2.3,2.7,3.1,2.4,2.87,3.0,2.25,2006/7,€41.40m,€46.40m
F1,19/05/2007,Paris SG,Troyes,2.0,1.0,H,0.0,1.0,1.8,3.25,4.2,1.75,3.2,4.55,1.8,3.2,3.7,1.72,3.25,4.2,2006/7,€85.90m,€29.55m
F1,19/05/2007,Stade Rennais FC,Lorient,4.0,1.0,H,1.0,1.0,1.72,3.1,5.0,1.7,3.2,4.95,1.7,3.2,4.7,1.61,3.3,5.0,2006/7,€78.85m,€24.28m
F1,19/05/2007,Sedan,Valenciennes,1.0,1.0,D,0.0,0.0,2.3,3.0,3.0,2.3,2.9,3.1,2.4,2.8,3.0,2.37,3.0,2.7,2006/7,€25.85m,€23.68m
F1,19/05/2007,St Etienne,Marseille,1.0,2.0,A,0.0,0.0,3.25,3.0,2.3,2.75,3.1,2.4,2.8,3.0,2.4,2.9,2.9,2.3,2006/7,€81.10m,€119.30m
F1,26/05/2007,Lille,Stade Rennais FC,1.0,1.0,D,0.0,0.0,3.1,3.2,2.15,2.9,3.1,2.3,2.9,3.0,2.3,2.87,3.1,2.2,2006/7,€102.15m,€78.85m
F1,26/05/2007,Lorient,Paris SG,0.0,1.0,A,0.0,0.0,2.45,3.0,2.7,2.4,3.1,2.75,2.4,2.9,2.9,2.4,2.9,2.75,2006/7,€24.28m,€85.90m
F1,26/05/2007,Lyon,Nantes,3.0,1.0,H,1.0,0.0,1.36,4.33,7.5,1.3,4.25,10.0,1.35,4.0,8.0,1.3,4.2,8.5,2006/7,€236.45m,€41.40m
F1,26/05/2007,Marseille,Sedan,1.0,0.0,H,0.0,0.0,1.36,4.33,7.0,1.3,4.25,10.0,1.35,4.0,8.0,1.36,3.75,8.0,2006/7,€119.30m,€25.85m
F1,26/05/2007,Monaco,Nancy,2.0,0.0,H,1.0,0.0,1.8,3.25,4.2,1.85,3.2,4.0,1.9,3.0,4.0,1.83,3.0,4.0,2006/7,€97.80m,€47.35m
F1,26/05/2007,Nice,Le Mans,3.0,3.0,D,2.0,1.0,1.95,3.0,3.8,2.05,2.95,3.6,2.1,2.9,3.4,2.1,2.87,3.3,2006/7,€41.00m,€46.00m
F1,26/05/2007,Sochaux,St Etienne,1.0,0.0,H,1.0,0.0,1.85,3.2,4.0,1.8,3.3,4.1,1.9,3.1,3.8,1.83,3.0,4.0,2006/7,€56.63m,€81.10m
F1,26/05/2007,Toulouse,Bordeaux,3.0,1.0,H,1.0,1.0,2.62,3.0,2.75,2.55,3.2,2.5,2.55,3.1,2.55,2.62,2.9,2.5,2006/7,€46.40m,€85.40m
F1,26/05/2007,Troyes,Lens,3.0,0.0,H,1.0,0.0,7.5,4.0,1.45,7.0,3.55,1.5,6.3,3.5,1.5,4.8,3.4,1.6,2006/7,€29.55m,€81.85m
F1,26/05/2007,Valenciennes,Auxerre,1.0,3.0,A,0.0,2.0,2.3,3.0,3.1,2.45,3.1,2.7,2.3,2.8,3.1,2.25,2.87,3.0,2006/7,€23.68m,€68.75m
F1,03/11/2007,Auxerre,Lille,0.0,1.0,A,0.0,0.0,2.2,3.0,3.6,2.1,2.85,3.6,2.0,2.9,3.7,2.2,2.88,3.1,2007/8,€55.00m,€74.90m
F1,03/11/2007,Lyon,Valenciennes,2.0,0.0,H,1.0,0.0,1.36,4.33,10.0,1.35,4.0,9.0,1.35,4.0,8.0,1.33,4.0,8.0,2007/8,€213.35m,€46.80m
F1,03/11/2007,Marseille,Lorient,0.0,0.0,D,0.0,0.0,1.75,3.4,5.0,1.75,3.0,5.0,1.7,3.3,4.5,1.67,3.2,4.8,2007/8,€138.35m,€39.85m
F1,03/11/2007,Nancy,Bordeaux,1.0,0.0,H,1.0,0.0,2.25,3.0,3.5,2.3,2.9,3.1,2.3,2.8,3.1,2.2,2.88,3.1,2007/8,€67.70m,€100.75m
F1,03/11/2007,Nice,Sochaux,0.0,0.0,D,0.0,0.0,2.0,3.1,4.2,1.95,2.9,4.05,1.9,3.0,4.0,1.91,3.0,3.75,2007/8,€68.10m,€56.30m
F1,03/11/2007,Stade Rennais FC,Monaco,0.0,1.0,A,0.0,0.0,2.0,3.1,4.2,1.95,2.9,4.05,1.9,3.0,4.0,1.91,3.0,3.75,2007/8,€73.15m,€89.75m
F1,03/11/2007,Strasbourg,Paris SG,1.0,2.0,A,0.0,2.0,2.5,3.0,3.0,2.5,2.9,2.8,2.6,2.9,2.7,2.38,2.8,2.88,2007/8,€41.40m,€73.45m
F1,04/11/2007,Caen,Le Mans,3.0,2.0,H,1.0,0.0,2.6,3.0,2.87,2.55,2.9,2.75,2.4,2.8,3.0,2.5,2.9,2.62,2007/8,€38.75m,€69.85m
F1,04/11/2007,Lens,St Etienne,3.0,2.0,H,0.0,2.0,2.3,2.9,3.5,2.1,2.85,3.6,2.2,2.8,3.3,2.2,2.88,3.1,2007/8,€82.50m,€80.40m
F1,04/11/2007,Toulouse,Metz,0.0,0.0,D,0.0,0.0,1.66,3.4,5.75,1.75,3.0,5.0,1.7,3.3,4.5,1.67,3.2,4.8,2007/8,€69.50m,€30.95m
F1,10/11/2007,Le Mans,St Etienne,3.0,2.0,H,2.0,2.0,2.1,3.2,3.75,2.2,2.9,3.3,2.2,2.8,3.3,2.1,2.88,3.3,2007/8,€69.85m,€80.40m
F1,10/11/2007,Lille,Nice,1.0,1.0,D,1.0,1.0,2.0,3.0,4.33,2.1,2.85,3.6,1.9,3.0,4.0,2.0,3.0,3.4,2007/8,€74.90m,€68.10m
F1,10/11/2007,Metz,Lens,1.0,2.0,A,0.0,0.0,2.9,3.1,2.5,2.6,2.9,2.7,2.7,2.8,2.7,2.6,2.8,2.6,2007/8,€30.95m,€82.50m
F1,10/11/2007,Monaco,Strasbourg,3.0,0.0,H,1.0,0.0,1.9,3.2,4.33,1.95,2.95,4.0,1.9,3.0,4.0,1.91,3.0,3.75,2007/8,€89.75m,€41.40m
F1,10/11/2007,Paris SG,Nancy,0.0,0.0,D,0.0,0.0,2.2,3.2,3.4,2.2,2.9,3.3,2.2,2.8,3.3,2.2,2.88,3.1,2007/8,€73.45m,€67.70m
F1,10/11/2007,Sochaux,Auxerre,1.0,1.0,D,0.0,1.0,2.1,3.1,3.75,2.2,2.9,3.3,2.1,2.9,3.4,2.1,2.88,3.3,2007/8,€56.30m,€55.00m
F1,10/11/2007,Valenciennes,Caen,3.0,0.0,H,2.0,0.0,1.83,3.2,4.75,1.85,3.0,4.35,1.9,3.0,4.0,1.73,3.2,4.33,2007/8,€46.80m,€38.75m
F1,11/11/2007,Bordeaux,Stade Rennais FC,3.0,0.0,H,1.0,0.0,2.1,3.1,3.75,2.2,2.85,3.35,2.1,2.9,3.4,2.15,2.88,3.25,2007/8,€100.75m,€73.15m
F1,11/11/2007,Lorient,Toulouse,1.0,0.0,H,0.0,0.0,2.25,3.0,3.5,2.3,2.9,3.1,2.3,2.8,3.1,2.2,2.88,3.1,2007/8,€39.85m,€69.50m
F1,11/11/2007,Lyon,Marseille,1.0,2.0,A,1.0,2.0,1.53,3.6,7.5,1.5,3.6,6.35,1.55,3.5,5.5,1.5,3.4,6.0,2007/8,€213.35m,€138.35m
F1,24/11/2007,Caen,Bordeaux,5.0,0.0,H,2.0,0.0,3.4,3.0,2.3,3.1,2.9,2.3,2.8,2.8,2.6,3.0,2.88,2.25,2007/8,€38.75m,€100.75m
F1,24/11/2007,Lens,Lorient,1.0,1.0,D,1.0,1.0,1.8,3.25,5.25,1.9,2.9,4.35,1.8,3.0,4.4,1.83,2.88,4.33,2007/8,€82.50m,€39.85m
F1,24/11/2007,Marseille,Metz,3.0,1.0,H,2.0,0.0,1.5,3.6,8.0,1.55,3.45,6.0,1.5,3.5,6.3,1.5,3.4,6.0,2007/8,€138.35m,€30.95m
F1,24/11/2007,Nancy,Lille,2.0,0.0,H,0.0,0.0,2.0,2.9,4.5,1.85,3.0,4.35,2.0,2.7,4.1,1.83,3.0,4.0,2007/8,€67.70m,€74.90m
F1,24/11/2007,Stade Rennais FC,Lyon,0.0,2.0,A,0.0,2.0,3.5,3.1,2.2,3.7,2.95,2.0,3.2,2.9,2.2,3.6,3.0,1.95,2007/8,€73.15m,€213.35m
F1,24/11/2007,St Etienne,Sochaux,1.0,0.0,H,0.0,0.0,1.85,3.2,4.75,1.85,3.0,4.35,1.85,3.0,4.2,1.83,3.0,4.0,2007/8,€80.40m,€56.30m
F1,24/11/2007,Strasbourg,Valenciennes,0.0,0.0,D,0.0,0.0,2.05,3.1,4.0,2.15,2.95,3.35,2.0,2.9,3.7,2.0,2.88,3.6,2007/8,€41.40m,€46.80m
F1,24/11/2007,Toulouse,Monaco,0.0,0.0,D,0.0,0.0,2.4,3.0,3.2,2.3,2.9,3.1,2.3,2.9,3.0,2.3,2.9,2.9,2007/8,€69.50m,€89.75m
F1,25/11/2007,Auxerre,Le Mans,3.0,0.0,H,1.0,0.0,2.25,3.2,3.25,2.3,2.9,3.1,2.2,2.8,3.3,2.3,2.9,2.9,2007/8,€55.00m,€69.85m
F1,25/11/2007,Nice,Paris SG,2.0,1.0,H,2.0,1.0,2.4,3.1,3.1,2.55,2.9,2.75,2.4,2.9,2.9,2.38,2.8,2.88,2007/8,€68.10m,€73.45m
F1,28/11/2007,Lens,Caen,1.0,1.0,D,0.0,0.0,1.83,3.1,4.5,1.8,3.1,4.5,1.8,3.2,4.0,1.72,3.0,4.8,2007/8,€82.50m,€38.75m
F1,01/12/2007,Le Mans,Nancy,2.0,1.0,H,0.0,1.0,2.35,3.0,3.25,2.4,2.9,2.95,2.4,2.8,3.0,2.3,2.9,2.9,2007/8,€69.85m,€67.70m
F1,01/12/2007,Lille,Marseille,1.0,1.0,D,1.0,1.0,2.5,3.0,3.0,2.55,2.85,2.8,2.5,3.0,2.7,2.38,2.88,2.8,2007/8,€74.90m,€138.35m
F1,01/12/2007,Lorient,St Etienne,1.0,1.0,D,0.0,0.0,2.35,3.0,3.25,2.25,2.9,3.2,2.3,2.9,3.0,2.25,2.88,3.0,2007/8,€39.85m,€80.40m
F1,01/12/2007,Metz,Auxerre,0.0,1.0,A,0.0,0.0,2.87,3.0,2.62,2.65,2.8,2.7,2.6,3.0,2.6,2.62,2.9,2.5,2007/8,€30.95m,€55.00m
F1,01/12/2007,Monaco,Nice,1.0,1.0,D,0.0,0.0,1.95,3.1,4.33,1.95,2.95,4.0,2.1,2.8,3.6,2.0,2.88,3.6,2007/8,€89.75m,€68.10m
F1,01/12/2007,Paris SG,Caen,0.0,1.0,A,0.0,0.0,1.72,3.2,5.0,1.75,3.25,4.5,1.8,3.1,4.2,1.73,3.2,4.33,2007/8,€73.45m,€38.75m
F1,01/12/2007,Sochaux,Lens,0.0,2.0,A,0.0,1.0,2.25,3.0,3.5,2.3,2.9,3.1,2.3,2.9,3.0,2.25,2.88,3.0,2007/8,€56.30m,€82.50m
F1,02/12/2007,Bordeaux,Toulouse,4.0,3.0,H,3.0,0.0,1.72,3.3,5.5,1.65,3.4,5.0,1.7,3.3,4.5,1.67,3.2,4.8,2007/8,€100.75m,€69.50m
F1,02/12/2007,Lyon,Strasbourg,5.0,0.0,H,2.0,0.0,1.36,4.2,10.0,1.35,4.0,9.0,1.33,4.2,8.0,1.36,3.75,8.0,2007/8,€213.35m,€41.40m
F1,02/12/2007,Valenciennes,Stade Rennais FC,3.0,0.0,H,1.0,0.0,2.4,3.0,3.2,2.2,2.9,3.3,2.2,2.9,3.2,2.2,2.88,3.1,2007/8,€46.80m,€73.15m
F1,05/12/2007,Toulouse,Nancy,1.0,1.0,D,1.0,0.0,2.6,2.9,2.75,2.6,2.9,2.7,2.5,2.8,2.9,2.5,2.9,2.62,2007/8,€69.50m,€67.70m
F1,08/12/2007,Caen,Lyon,1.0,0.0,H,1.0,0.0,4.75,3.4,1.8,4.65,3.0,1.8,3.4,2.9,1.9,4.0,3.1,1.8,2007/8,€38.75m,€213.35m
F1,08/12/2007,Lens,Le Mans,1.0,3.0,A,1.0,1.0,2.05,3.1,4.0,2.1,2.9,3.55,1.9,3.0,4.0,2.1,2.88,3.3,2007/8,€82.50m,€69.85m
F1,08/12/2007,Lorient,Sochaux,2.0,1.0,H,1.0,0.0,2.05,3.1,4.0,2.0,2.9,3.9,2.1,2.9,3.4,2.0,3.0,3.4,2007/8,€39.85m,€56.30m
F1,08/12/2007,Marseille,Monaco,2.0,0.0,H,0.0,0.0,2.1,3.1,3.75,1.95,2.95,4.0,2.1,2.9,3.4,2.1,2.88,3.3,2007/8,€138.35m,€89.75m
F1,08/12/2007,Nancy,Valenciennes,0.0,0.0,D,0.0,0.0,1.72,3.4,5.25,1.7,3.2,5.0,1.75,3.1,4.5,1.67,3.2,4.8,2007/8,€67.70m,€46.80m
F1,08/12/2007,St Etienne,Metz,2.0,0.0,H,0.0,0.0,1.53,3.75,6.75,1.55,3.4,6.15,1.5,3.5,6.3,1.53,3.3,6.0,2007/8,€80.40m,€30.95m
F1,08/12/2007,Strasbourg,Stade Rennais FC,3.0,0.0,H,1.0,0.0,2.5,3.0,3.0,2.4,2.9,2.95,2.4,2.9,2.9,2.3,2.9,2.9,2007/8,€41.40m,€73.15m
F1,08/12/2007,Toulouse,Lille,1.0,0.0,H,0.0,0.0,2.4,3.1,3.1,2.2,2.9,3.3,2.2,2.8,3.3,2.3,2.9,2.9,2007/8,€69.50m,€74.90m
F1,09/12/2007,Auxerre,Paris SG,0.0,1.0,A,0.0,0.0,2.35,3.1,3.2,2.4,2.9,2.95,2.3,2.9,3.0,2.25,2.88,3.0,2007/8,€55.00m,€73.45m
F1,09/12/2007,Nice,Bordeaux,1.0,1.0,D,1.0,1.0,2.45,3.0,3.1,2.3,2.9,3.1,2.3,2.8,3.1,2.38,2.88,2.8,2007/8,€68.10m,€100.75m
F1,15/12/2007,Le Mans,Lorient,0.0,0.0,D,0.0,0.0,1.9,3.1,4.5,1.8,3.1,4.5,1.85,3.0,4.2,1.83,3.0,4.0,2007/8,€69.85m,€39.85m
F1,15/12/2007,Lille,St Etienne,3.0,0.0,H,2.0,0.0,2.2,3.1,3.5,2.2,2.9,3.3,2.2,2.9,3.2,2.15,2.88,3.25,2007/8,€74.90m,€80.40m
F1,15/12/2007,Lyon,Nice,0.0,0.0,D,0.0,0.0,1.4,4.33,8.5,1.4,3.8,8.0,1.37,3.8,8.0,1.44,3.6,6.5,2007/8,€213.35m,€68.10m
F1,15/12/2007,Metz,Sochaux,1.0,2.0,A,0.0,1.0,3.0,2.9,2.6,2.7,2.9,2.6,2.5,2.9,2.8,2.6,2.8,2.6,2007/8,€30.95m,€56.30m
F1,15/12/2007,Monaco,Lens,2.0,0.0,H,0.0,0.0,2.1,3.2,3.6,2.1,2.95,3.5,2.1,2.9,3.4,2.1,2.88,3.3,2007/8,€89.75m,€82.50m
F1,15/12/2007,Paris SG,Toulouse,1.0,2.0,A,0.0,1.0,1.95,3.1,4.33,1.9,2.95,4.33,1.85,3.0,4.2,1.95,3.1,3.5,2007/8,€73.45m,€69.50m
F1,15/12/2007,Stade Rennais FC,Caen,1.0,2.0,A,0.0,0.0,2.0,3.1,4.2,2.0,3.0,3.75,2.0,3.0,3.6,2.0,3.0,3.4,2007/8,€73.15m,€38.75m
