Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A
N1,2005/6,05/02/2006,Waalwijk,Nijmegen,A,€16.67m,€17.88m,2.25,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.2,2.75,2.3,3.2,2.75,2.2,3.1,2.8,2.2,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.3,2.8,2.25,3.25,2.75,1.0,1.0,1.0,2.25,3.4,2.6,2.35,3.35,2.5,0,0,0
N1,2005/6,07/02/2006,Roosendaal,AZ Alkmaar,A,€10.85m,€49.50m,8.0,5.0,1.25,1.0,1.0,1.0,1.0,1.0,1.0,9.0,5.0,1.25,8.0,4.5,1.3,8.0,4.2,1.3,8.0,4.33,1.3,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,1.25,8.5,4.5,1.29,1.0,1.0,1.0,7.5,4.5,1.3,8.0,4.5,1.28,0,0,0
N1,2005/6,07/02/2006,Sparta Rotterdam,Groningen,H,€11.38m,€13.48m,2.62,3.2,2.37,1.0,1.0,1.0,1.0,1.0,1.0,2.65,3.25,2.35,2.6,3.25,2.35,2.7,3.0,2.3,2.6,3.4,2.25,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.2,2.38,2.62,3.25,2.38,1.0,1.0,1.0,2.5,3.4,2.3,2.62,3.2,2.3,0,0,0
N1,2005/6,08/02/2006,Ajax,Willem II,H,€87.25m,€18.58m,1.2,5.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,4.9,9.5,1.21,5.0,11.0,1.2,5.0,10.0,1.2,5.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.0,10.0,1.2,5.25,11.0,1.0,1.0,1.0,1.22,5.0,9.0,1.25,4.5,10.0,0,0,0
N1,2005/6,08/02/2006,Den Haag,NAC Breda,A,€17.50m,€18.35m,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.25,3.15,2.1,3.25,3.0,2.1,3.1,3.0,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,2.1,3.25,3.0,1.0,1.0,1.0,2.2,3.4,2.65,2.1,3.3,2.87,0,0,0
N1,2005/6,08/02/2006,Heracles,Heerenveen,D,€9.75m,€41.08m,2.62,3.2,2.37,1.0,1.0,1.0,1.0,1.0,1.0,2.65,3.25,2.35,2.65,3.2,2.35,2.8,3.1,2.2,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.3,2.4,2.62,3.25,2.38,1.0,1.0,1.0,2.35,3.5,2.4,2.62,3.2,2.3,0,1,0
N1,2005/6,08/02/2006,Nijmegen,Feyenoord,A,€17.88m,€76.88m,3.6,3.4,1.8,1.0,1.0,1.0,1.0,1.0,1.0,3.8,3.4,1.8,3.75,3.4,1.8,3.5,3.2,1.85,3.75,3.25,1.8,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.3,1.83,4.0,3.25,1.8,1.0,1.0,1.0,3.5,3.5,1.8,3.5,3.2,1.9,0,0,0
N1,2005/6,08/02/2006,Roda,Waalwijk,H,€25.85m,€16.67m,1.9,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.25,3.4,1.9,3.25,3.55,1.9,3.2,3.4,2.0,3.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.4,3.5,1.91,3.25,3.6,1.0,1.0,1.0,1.9,3.4,3.25,1.9,3.2,3.5,0,0,0
N1,2005/6,08/02/2006,Utrecht,PSV Eindhoven,A,€18.45m,€96.65m,4.0,3.4,1.72,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.45,1.75,4.0,3.5,1.72,4.0,3.3,1.7,4.0,3.4,1.73,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.4,1.73,4.33,3.5,1.67,1.0,1.0,1.0,4.0,3.4,1.75,4.0,3.5,1.7,0,0,0
N1,2005/6,08/02/2006,Vitesse,Twente,A,€25.75m,€22.75m,1.66,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.3,1.65,3.4,4.6,1.7,3.2,4.2,1.67,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.5,1.67,3.5,4.33,1.0,1.0,1.0,1.65,3.4,4.35,1.61,3.5,4.5,0,0,1
N1,2005/6,10/02/2006,Sparta Rotterdam,AZ Alkmaar,A,€11.38m,€49.50m,5.0,3.75,1.53,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.5,1.6,5.25,3.5,1.57,4.6,3.4,1.6,4.5,3.5,1.62,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.5,1.53,4.75,3.5,1.62,1.0,1.0,1.0,5.0,3.5,1.55,5.0,3.5,1.57,0,0,0
N1,2005/6,11/02/2006,Heerenveen,Vitesse,H,€41.08m,€25.75m,1.8,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,3.9,1.8,3.25,4.0,1.8,3.2,3.7,1.73,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.4,4.0,1.73,3.4,4.25,1.0,1.0,1.0,1.8,3.3,3.75,1.85,3.2,3.7,0,0,0
N1,2005/6,11/02/2006,PSV Eindhoven,Heracles,H,€96.65m,€9.75m,1.16,6.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,5.0,13.0,1.18,5.5,12.0,1.15,6.0,12.0,1.17,5.5,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.17,6.0,13.0,1.14,6.25,13.0,1.0,1.0,1.0,1.14,6.0,13.0,1.12,6.5,12.0,0,0,0
N1,2005/6,11/02/2006,Twente,Roda,H,€22.75m,€25.85m,2.2,3.25,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.2,2.8,2.25,3.2,2.8,2.2,3.1,2.8,2.0,3.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.3,2.8,2.2,3.25,2.88,1.0,1.0,1.0,2.25,3.4,2.65,2.25,3.3,2.65,0,0,0
N1,2005/6,11/02/2006,Waalwijk,Willem II,H,€16.67m,€18.58m,1.61,3.4,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.5,4.5,1.65,3.4,4.6,1.65,3.4,4.2,1.5,3.6,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.5,5.0,1.62,3.5,4.75,1.0,1.0,1.0,1.55,3.5,5.0,1.65,3.5,4.3,0,0,0
N1,2005/6,12/02/2006,Den Haag,Ajax,A,€17.50m,€87.25m,5.0,3.4,1.61,1.0,1.0,1.0,1.0,1.0,1.0,4.8,3.35,1.65,5.0,3.45,1.6,4.8,3.5,1.55,4.5,3.5,1.62,1.0,1.0,1.0,1.0,1.0,1.0,5.5,3.5,1.62,4.75,3.5,1.62,1.0,1.0,1.0,4.5,3.4,1.65,4.5,3.75,1.57,0,0,0
N1,2005/6,12/02/2006,NAC Breda,Feyenoord,D,€18.35m,€76.88m,4.5,3.4,1.66,1.0,1.0,1.0,1.0,1.0,1.0,4.75,3.6,1.6,4.75,3.5,1.62,4.8,3.5,1.55,5.0,3.5,1.57,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.5,1.62,5.5,3.6,1.53,1.0,1.0,1.0,5.0,3.6,1.55,5.0,3.6,1.53,0,0,0
N1,2005/6,12/02/2006,Roosendaal,Groningen,A,€10.85m,€13.48m,4.2,3.3,1.72,1.0,1.0,1.0,1.0,1.0,1.0,4.15,3.35,1.75,4.6,3.4,1.65,1.0,1.0,1.0,5.0,3.5,1.57,1.0,1.0,1.0,1.0,1.0,1.0,4.75,3.4,1.67,4.75,3.5,1.62,1.0,1.0,1.0,4.35,3.4,1.65,4.0,3.3,1.75,0,0,0
N1,2005/6,12/02/2006,Utrecht,Nijmegen,D,€18.45m,€17.88m,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.2,3.35,2.05,3.2,3.2,2.0,3.2,3.1,2.0,3.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.4,3.0,2.0,3.25,3.25,1.0,1.0,1.0,2.0,3.4,3.1,2.0,3.2,3.2,0,1,0
N1,2005/6,17/02/2006,Nijmegen,Twente,A,€17.88m,€22.75m,1.72,3.4,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.3,3.75,1.8,3.3,4.0,1.85,3.2,3.5,1.67,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.4,4.0,1.8,3.25,4.0,1.0,1.0,1.0,1.8,3.4,3.6,1.72,3.4,4.0,0,0,1
N1,2005/6,17/02/2006,Vitesse,PSV Eindhoven,A,€25.75m,€96.65m,5.0,3.4,1.61,1.0,1.0,1.0,1.0,1.0,1.0,4.75,3.6,1.6,4.5,3.4,1.7,4.2,3.2,1.7,4.5,3.5,1.62,1.0,1.0,1.0,1.0,1.0,1.0,5.2,3.75,1.62,4.5,3.4,1.67,1.0,1.0,1.0,5.5,3.6,1.5,4.8,3.4,1.6,0,0,0
N1,2005/6,18/02/2006,Groningen,Waalwijk,H,€13.48m,€16.67m,1.66,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.3,1.65,3.4,4.6,1.65,3.3,4.4,1.7,3.4,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.4,4.2,1.67,3.4,4.5,1.0,1.0,1.0,1.65,3.4,4.35,1.65,3.55,4.25,0,0,0
N1,2005/6,18/02/2006,Roda,Heerenveen,H,€25.85m,€41.08m,2.4,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.2,2.75,2.3,3.2,2.7,2.3,3.1,2.6,2.4,3.25,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.4,2.75,2.2,3.25,2.88,1.0,1.0,1.0,2.35,3.25,2.6,2.3,3.3,2.6,0,0,0
N1,2005/6,19/02/2006,Ajax,Roosendaal,H,€87.25m,€10.85m,1.12,6.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15,6.0,13.0,1.11,7.5,15.0,1.1,7.0,15.0,1.1,6.5,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.13,7.0,13.0,1.08,7.5,18.0,1.0,1.0,1.0,1.12,6.5,13.0,1.1,7.0,13.0,0,0,0
N1,2005/6,19/02/2006,AZ Alkmaar,Utrecht,A,€49.50m,€18.45m,1.5,3.6,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.65,5.75,1.5,3.5,6.0,1.5,3.7,5.0,1.5,3.4,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.75,6.0,1.5,3.6,6.0,1.0,1.0,1.0,1.45,3.75,6.0,1.44,3.75,6.0,0,0,1
N1,2005/6,19/02/2006,Feyenoord,Sparta Rotterdam,H,€76.88m,€11.38m,1.25,4.5,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.0,9.0,1.22,5.0,12.0,1.22,4.8,9.5,1.25,4.5,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.0,12.0,1.25,4.5,11.0,1.0,1.0,1.0,1.2,5.5,10.0,1.25,4.5,10.0,0,0,0
N1,2005/6,19/02/2006,Heracles,Den Haag,A,€9.75m,€17.50m,1.8,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.2,3.85,1.75,3.4,4.0,1.8,3.2,3.7,1.75,3.3,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.6,3.6,1.8,3.25,4.0,1.0,1.0,1.0,1.75,3.5,3.8,1.7,3.5,4.0,0,0,1
N1,2005/6,19/02/2006,Willem II,NAC Breda,H,€18.58m,€18.35m,2.37,3.2,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.2,2.75,2.2,3.2,2.9,2.45,3.1,2.45,2.4,3.25,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.3,2.75,2.38,3.2,2.88,1.0,1.0,1.0,2.35,3.25,2.6,2.3,3.3,2.6,0,0,0
N1,2005/6,24/02/2006,Roosendaal,Nijmegen,H,€10.85m,€17.88m,4.5,3.4,1.66,1.0,1.0,1.0,1.0,1.0,1.0,5.75,3.65,1.5,5.0,3.5,1.6,4.6,3.4,1.6,5.0,3.75,1.53,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.5,1.62,4.5,3.4,1.67,1.0,1.0,1.0,5.0,3.5,1.55,5.0,3.5,1.57,1,0,0
N1,2005/6,24/02/2006,Waalwijk,Twente,D,€16.67m,€22.75m,2.25,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.3,2.8,2.3,3.2,2.8,2.3,3.1,2.6,2.1,3.4,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.38,3.2,2.75,2.2,3.2,2.88,1.0,1.0,1.0,2.2,3.25,2.8,2.3,3.4,2.5,0,1,0
N1,2005/6,25/02/2006,Den Haag,Vitesse,H,€17.50m,€25.75m,2.5,3.4,2.37,1.0,1.0,1.0,1.0,1.0,1.0,2.55,3.2,2.45,2.6,3.2,2.4,2.4,3.3,2.4,2.5,3.25,2.4,1.0,1.0,1.0,1.0,1.0,1.0,2.62,3.3,2.4,2.62,3.25,2.38,1.0,1.0,1.0,2.5,3.25,2.4,2.45,3.4,2.35,0,0,0
N1,2005/6,25/02/2006,Sparta Rotterdam,Willem II,H,€11.38m,€18.58m,1.83,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,3.9,1.9,3.3,3.5,1.85,3.2,3.5,1.91,3.25,3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.4,3.5,1.91,3.3,3.5,1.0,1.0,1.0,1.9,3.4,3.25,1.9,3.4,3.3,0,0,0
N1,2005/6,26/02/2006,AZ Alkmaar,PSV Eindhoven,A,€49.50m,€96.65m,2.62,3.3,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.65,3.25,2.35,2.6,3.1,2.45,2.6,3.2,2.4,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.2,2.5,2.5,3.2,2.5,1.0,1.0,1.0,2.6,3.25,2.3,2.6,3.1,2.4,0,0,0
N1,2005/6,26/02/2006,Groningen,Feyenoord,D,€13.48m,€76.88m,3.25,3.25,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.35,3.2,2.0,3.3,3.3,1.97,3.1,3.2,2.0,3.4,3.25,1.91,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.4,1.91,3.3,3.25,2.0,1.0,1.0,1.0,3.6,3.4,1.8,3.0,3.4,2.0,0,0,0
N1,2005/6,26/02/2006,Heerenveen,NAC Breda,H,€41.08m,€18.35m,1.61,3.4,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.5,5.0,1.6,3.5,4.9,1.6,3.4,4.6,1.53,3.6,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.5,5.0,1.62,3.4,5.0,1.0,1.0,1.0,1.55,3.75,4.5,1.6,3.6,4.5,0,0,0
N1,2005/6,26/02/2006,Heracles,Ajax,A,€9.75m,€87.25m,4.5,3.6,1.61,1.0,1.0,1.0,1.0,1.0,1.0,4.5,3.3,1.7,4.5,3.6,1.62,4.4,3.3,1.65,4.5,3.25,1.67,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.5,1.62,4.33,3.25,1.73,1.0,1.0,1.0,4.5,3.75,1.55,4.0,3.4,1.72,0,0,0
N1,2005/6,26/02/2006,Utrecht,Roda,H,€18.45m,€25.85m,1.83,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,3.9,1.85,3.3,3.7,1.9,3.2,3.4,1.8,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.4,3.5,1.91,3.2,3.6,1.0,1.0,1.0,1.8,3.4,3.6,1.85,3.4,3.45,0,0,0
N1,2005/6,03/03/2006,Nijmegen,AZ Alkmaar,A,€17.88m,€49.50m,3.5,3.4,1.83,1.0,1.0,1.0,1.0,1.0,1.0,3.45,3.35,1.9,3.3,3.25,2.0,3.4,3.2,1.9,3.6,3.25,1.83,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.4,1.95,3.25,3.25,2.0,1.0,1.0,1.0,3.1,3.4,2.0,2.9,3.4,2.05,0,0,0
N1,2005/6,04/03/2006,NAC Breda,Roosendaal,H,€18.35m,€10.85m,1.5,3.5,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45,3.75,6.5,1.47,3.7,6.3,1.45,3.8,5.4,1.44,3.75,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44,3.75,7.0,1.5,3.75,6.0,1.0,1.0,1.0,1.45,3.75,6.0,1.5,3.4,6.0,0,0,0
N1,2005/6,04/03/2006,PSV Eindhoven,Heerenveen,H,€96.65m,€41.08m,1.36,4.0,7.5,1.0,1.0,1.0,1.0,1.0,1.0,1.35,4.0,8.25,1.35,4.15,7.8,1.35,4.0,7.0,1.33,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36,4.2,9.0,1.33,4.25,8.0,1.0,1.0,1.0,1.3,4.5,7.5,1.33,4.33,7.0,0,0,0
N1,2005/6,04/03/2006,Vitesse,Roda,A,€25.75m,€25.85m,2.1,3.25,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.1,2.1,3.25,3.1,2.1,3.1,3.0,2.0,3.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,2.1,3.2,3.1,1.0,1.0,1.0,2.1,3.4,2.9,2.2,3.3,2.7,0,0,0
N1,2005/6,04/03/2006,Willem II,Groningen,H,€18.58m,€13.48m,3.0,3.25,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.2,2.1,2.9,3.25,2.2,2.8,3.1,2.2,2.88,3.4,2.1,1.0,1.0,1.0,1.0,1.0,1.0,2.88,3.2,2.25,3.0,3.3,2.1,1.0,1.0,1.0,2.65,3.4,2.2,2.8,3.3,2.15,0,0,0
N1,2005/6,05/03/2006,Ajax,Sparta Rotterdam,H,€87.25m,€11.38m,1.25,4.5,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.3,9.0,1.3,4.5,8.5,1.27,4.5,8.0,1.29,4.33,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.28,4.5,10.0,1.29,4.5,9.0,1.0,1.0,1.0,1.22,5.0,9.0,1.25,5.0,8.0,0,0,0
N1,2005/6,05/03/2006,Feyenoord,Utrecht,H,€76.88m,€18.45m,1.5,3.75,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.65,5.75,1.5,3.7,5.9,1.45,3.8,5.4,1.5,3.4,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45,4.0,7.0,1.44,3.75,6.5,1.0,1.0,1.0,1.45,3.75,6.0,1.44,3.75,6.0,0,0,0
N1,2005/6,05/03/2006,Twente,Heracles,H,€22.75m,€9.75m,1.72,3.4,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.3,4.5,1.7,3.4,4.4,1.7,3.2,4.2,1.67,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.5,4.6,1.67,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.5,4.6,0,0,0
N1,2005/6,05/03/2006,Waalwijk,Den Haag,H,€16.67m,€17.50m,1.8,3.4,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,3.9,1.77,3.35,4.1,1.8,3.3,3.6,1.8,3.4,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.4,4.33,1.73,3.4,4.25,1.0,1.0,1.0,1.65,3.6,4.0,1.75,3.4,3.8,0,0,0
N1,2005/6,10/03/2006,Twente,NAC Breda,H,€22.75m,€18.35m,1.57,3.75,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.3,1.7,3.4,4.75,1.7,3.3,4.0,1.67,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.6,4.75,1.67,3.4,4.5,1.0,1.0,1.0,1.65,3.4,4.35,1.6,3.65,4.5,0,0,0
N1,2005/6,11/03/2006,Ajax,PSV Eindhoven,D,€87.25m,€96.65m,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.2,2.5,2.55,3.25,2.5,2.5,3.2,2.5,2.5,3.25,2.4,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.2,2.6,2.5,3.2,2.5,1.0,1.0,1.0,2.35,3.25,2.5,2.62,3.1,2.37,0,1,0
N1,2005/6,11/03/2006,Den Haag,Groningen,H,€17.50m,€13.48m,2.7,3.25,2.3,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.3,2.6,3.3,2.4,2.4,3.2,2.4,2.6,3.2,2.38,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.38,2.62,3.2,2.38,1.0,1.0,1.0,2.5,3.4,2.3,2.45,3.25,2.45,0,0,0
N1,2005/6,11/03/2006,Nijmegen,Heracles,H,€17.88m,€9.75m,1.66,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.3,1.66,3.4,4.85,1.65,3.4,4.2,1.67,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.5,4.6,1.67,3.4,4.5,1.0,1.0,1.0,1.65,3.4,4.35,1.6,3.65,4.5,0,0,0
N1,2005/6,11/03/2006,Roda,Sparta Rotterdam,D,€25.85m,€11.38m,1.53,3.75,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.5,5.0,1.66,3.4,4.85,1.6,3.4,4.6,1.67,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.5,5.0,1.62,3.5,4.75,1.0,1.0,1.0,1.55,3.5,5.0,1.6,3.65,4.5,0,0,0
N1,2005/6,12/03/2006,Feyenoord,Waalwijk,D,€76.88m,€16.67m,1.2,5.5,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35,4.2,7.5,1.3,4.5,9.0,1.22,4.8,9.5,1.25,4.5,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.28,4.75,9.0,1.25,4.75,10.0,1.0,1.0,1.0,1.22,5.0,9.0,1.22,5.0,9.5,0,0,0
N1,2005/6,12/03/2006,Utrecht,Heerenveen,H,€18.45m,€41.08m,2.1,3.2,3.1,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.2,3.2,2.1,3.25,3.1,2.1,3.1,3.0,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,2.1,3.1,3.2,1.0,1.0,1.0,2.1,3.4,2.8,2.2,3.3,2.75,0,0,0
N1,2005/6,12/03/2006,Vitesse,Roosendaal,H,€25.75m,€10.85m,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.0,6.75,1.4,4.0,7.0,1.4,4.0,5.8,1.33,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.2,6.75,1.4,3.75,7.5,1.0,1.0,1.0,1.33,4.35,7.0,1.35,4.2,7.0,0,0,0
N1,2005/6,12/03/2006,Willem II,AZ Alkmaar,A,€18.58m,€49.50m,4.2,3.4,1.72,1.0,1.0,1.0,1.0,1.0,1.0,3.8,3.4,1.8,4.5,3.4,1.71,4.0,3.5,1.65,4.5,3.25,1.67,1.0,1.0,1.0,1.0,1.0,1.0,4.5,3.4,1.7,4.5,3.4,1.67,1.0,1.0,1.0,4.0,3.6,1.65,3.75,3.5,1.75,0,0,0
N1,2005/6,17/03/2006,NAC Breda,Vitesse,D,€18.35m,€25.75m,2.25,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,2.9,2.2,3.2,2.85,2.2,3.3,2.8,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.2,2.88,2.2,3.2,2.88,1.0,1.0,1.0,2.2,3.25,2.75,2.1,3.4,2.8,0,1,0
N1,2005/6,18/03/2006,Den Haag,Roda,D,€17.50m,€25.85m,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.2,2.5,2.5,3.2,2.5,2.4,3.3,2.5,2.25,3.4,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.2,2.6,2.5,3.2,2.5,1.0,1.0,1.0,2.3,3.4,2.5,2.3,3.45,2.5,0,1,0
N1,2005/6,18/03/2006,Heerenveen,Waalwijk,H,€41.08m,€16.67m,1.8,3.3,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,3.9,1.75,3.3,4.15,1.7,3.3,4.0,1.75,3.4,3.8,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.4,4.0,1.73,3.25,4.5,1.0,1.0,1.0,1.75,3.4,4.0,1.75,3.4,3.85,0,0,0
N1,2005/6,18/03/2006,Heracles,Willem II,H,€9.75m,€18.58m,2.1,3.25,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.1,2.15,3.25,2.95,2.2,3.3,2.8,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,3.0,2.1,3.25,3.0,1.0,1.0,1.0,2.1,3.4,2.8,2.15,3.4,2.75,0,0,0
N1,2005/6,18/03/2006,PSV Eindhoven,Nijmegen,H,€96.65m,€17.88m,1.22,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,4.75,10.0,1.23,5.0,10.0,1.22,4.8,9.5,1.2,5.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.28,5.0,10.0,1.22,5.0,11.0,1.0,1.0,1.0,1.2,5.5,9.0,1.2,5.0,11.0,0,0,0
N1,2005/6,19/03/2006,AZ Alkmaar,Feyenoord,H,€49.50m,€76.88m,2.37,3.2,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.6,2.3,3.2,2.7,2.4,3.2,2.6,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.2,2.7,2.38,3.2,2.62,1.0,1.0,1.0,2.25,3.3,2.65,2.25,3.3,2.62,0,0,0
N1,2005/6,19/03/2006,Groningen,Ajax,H,€13.48m,€87.25m,3.4,3.4,1.9,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.2,2.1,3.15,3.25,2.05,2.9,3.1,2.2,3.0,3.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.25,2.0,3.3,3.25,2.0,1.0,1.0,1.0,3.25,3.4,1.9,3.0,3.3,2.05,0,0,0
N1,2005/6,19/03/2006,Roosendaal,Twente,D,€10.85m,€22.75m,5.5,3.6,1.5,1.0,1.0,1.0,1.0,1.0,1.0,4.65,3.75,1.6,5.25,3.5,1.57,5.5,4.2,1.4,5.5,3.6,1.5,1.0,1.0,1.0,1.0,1.0,1.0,5.5,3.6,1.57,6.0,3.6,1.5,1.0,1.0,1.0,5.0,3.6,1.55,4.75,3.75,1.55,0,0,0
