Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A
SP1,2004/5,19/09/2004,Ath Bilbao,La Coruna,A,€53.05m,€144.45m,2.3,3.2,2.7,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.15,2.7,2.4,3.25,2.8,2.2,3.0,2.9,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.1,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.0,2.8,0,0,0
SP1,2004/5,19/09/2004,Ath Madrid,Barcelona,D,€125.65m,€273.03m,2.75,3.25,2.25,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.2,2.3,3.1,3.25,2.2,2.9,3.0,2.2,3.0,3.2,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.2,2.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.1,2.25,0,1,0
SP1,2004/5,19/09/2004,Mallorca,Malaga,A,€42.65m,€32.85m,1.9,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,4.1,2.0,3.25,3.65,1.85,3.1,3.6,1.83,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.1,3.6,0,0,1
SP1,2004/5,19/09/2004,Numancia,Getafe,H,€13.40m,€13.85m,1.9,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,2.0,3.25,3.7,2.0,3.0,3.3,1.8,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.1,3.5,0,0,0
SP1,2004/5,19/09/2004,Santander,Villarreal,D,€32.90m,€66.25m,2.3,3.2,2.7,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.15,2.65,2.5,3.25,2.7,2.5,3.0,2.5,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.37,3.1,2.62,0,1,0
SP1,2004/5,19/09/2004,Sevilla,Levante,H,€70.55m,€24.25m,1.72,3.25,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.55,1.75,3.35,4.8,1.75,3.2,4.0,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.4,4.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.61,3.3,5.0,0,0,0
SP1,2004/5,19/09/2004,Zaragoza,Albacete,H,€51.13m,€17.75m,1.72,3.25,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,4.1,1.77,3.3,4.75,1.85,3.1,3.6,1.57,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.3,4.33,0,0,0
SP1,2004/5,21/09/2004,Real Madrid,Osasuna,H,€303.70m,€26.70m,1.44,3.75,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.0,7.0,1.42,4.25,7.0,1.4,3.9,6.0,1.36,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44,4.2,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.75,7.0,0,0,0
SP1,2004/5,22/09/2004,Albacete,Mallorca,D,€17.75m,€42.65m,2.25,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.1,2.75,2.35,3.2,2.9,2.1,3.0,3.1,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.38,3.1,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.37,3.1,2.62,0,1,0
SP1,2004/5,22/09/2004,Betis,Ath Bilbao,H,€85.15m,€53.05m,2.3,3.2,2.7,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,3.0,2.3,3.2,3.0,2.2,2.9,3.0,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.1,2.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.2,2.75,0,0,0
