Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA,BFH,BFD,BFA,isSuprise_H,isSuprise_D,isSuprise_A
T1,31/01/10,Gaziantepspor,Kayserispor,A,2.7,3.1,2.7,2.6,3.2,2.45,2.5,3.2,2.6,2.5,3.2,2.5,2.5,3.1,2.5,2.55,3.2,2.55,2.6,3.1,2.6,2.5,3.2,2.63,2.62,3.0,2.62,2.5,3.25,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,31/01/10,Manisaspor,Ankaragucu,D,2.2,3.2,3.4,2.1,3.2,3.15,2.1,3.2,3.2,1.9,3.2,3.6,2.2,3.2,2.8,2.25,3.1,3.0,2.15,3.2,3.2,2.2,3.25,3.0,2.1,3.2,3.25,2.2,3.25,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
T1,31/01/10,Sivasspor,Fenerbahce,A,4.0,3.4,1.91,3.8,3.3,1.85,3.5,3.2,2.0,3.9,3.3,1.8,3.2,3.2,2.0,4.0,3.25,1.85,3.75,3.3,1.9,4.0,3.3,1.83,4.0,3.25,1.83,4.0,3.25,1.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,05/02/10,Besiktas,Genclerbirligi,H,1.53,3.7,7.0,1.45,3.75,6.5,1.5,3.75,6.0,1.45,3.9,6.0,1.44,3.5,7.0,1.5,3.75,6.0,1.45,3.8,7.0,1.5,3.75,7.0,1.5,3.6,6.5,1.5,3.75,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,06/02/10,Eskisehirspor,Buyuksehyr,H,2.15,3.25,3.4,2.0,3.2,3.35,2.0,3.25,3.4,2.0,3.2,3.3,2.1,3.2,3.0,2.0,3.2,3.5,2.15,3.2,3.2,2.2,3.25,3.2,2.1,3.0,3.4,2.0,3.2,3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,06/02/10,Kayserispor,Galatasaray,D,3.4,3.25,2.15,3.2,3.3,2.05,3.2,3.2,2.1,3.3,3.2,2.0,3.5,3.2,1.91,3.1,3.2,2.15,3.3,3.25,2.05,3.4,3.2,2.15,3.2,3.0,2.2,3.4,3.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,07/02/10,Ankaragucu,Bursaspor,D,2.8,3.25,2.5,2.75,3.2,2.3,2.75,3.2,2.35,2.8,3.1,2.3,2.75,3.2,2.25,2.7,3.1,2.45,2.8,3.25,2.3,2.7,3.3,2.5,2.75,3.0,2.5,2.75,3.25,2.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
T1,07/02/10,Fenerbahce,Diyarbakirspor,D,1.17,6.5,16.0,1.15,6.0,15.0,1.17,6.0,13.0,1.17,5.7,12.0,1.17,5.5,12.0,1.15,6.0,15.0,1.17,6.0,13.0,1.2,6.0,14.0,1.2,5.0,15.0,1.14,6.5,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,07/02/10,Kasimpasa,Antalyaspor,D,2.35,3.3,3.0,2.25,3.2,2.85,2.3,3.2,2.85,2.2,3.1,3.0,2.2,3.2,2.8,2.2,3.2,3.0,2.35,3.2,2.8,2.38,3.25,2.9,2.3,3.0,3.0,2.25,3.2,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
T1,07/02/10,Sivasspor,Denizlispor,H,1.67,3.6,5.5,1.65,3.5,4.75,1.65,3.4,5.0,1.7,3.4,4.3,1.62,3.25,5.0,1.6,3.6,5.0,1.65,3.6,4.8,1.73,3.4,5.0,1.67,3.5,4.75,1.62,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,07/02/10,Trabzonspor,Manisaspor,H,1.5,3.75,7.5,1.4,4.0,7.0,1.5,3.75,6.0,1.5,3.8,5.5,1.44,3.6,6.5,1.5,3.75,6.0,1.5,3.75,6.0,1.5,3.75,7.2,1.44,3.75,7.0,1.5,3.75,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,13/02/10,Diyarbakirspor,Sivasspor,D,2.4,3.2,2.75,2.4,3.15,2.7,2.35,3.2,2.75,2.3,3.3,2.65,2.25,3.2,2.75,2.25,3.2,2.9,2.4,3.1,2.8,2.3,3.3,2.88,2.3,3.2,2.88,2.25,3.2,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
T1,13/02/10,Gaziantepspor,Besiktas,H,3.5,3.25,2.0,3.55,3.25,1.95,3.6,3.2,1.95,3.5,3.3,1.9,3.2,3.2,2.0,4.0,3.25,1.85,3.5,3.2,2.0,3.75,3.3,1.95,3.5,3.2,2.0,3.4,3.25,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
T1,14/02/10,Antalyaspor,Eskisehirspor,A,2.25,3.2,3.0,2.2,3.25,2.95,2.2,3.2,3.0,2.2,3.3,2.8,2.2,3.2,2.8,2.05,3.2,3.3,2.25,3.2,3.0,2.15,3.3,3.2,2.1,3.2,3.25,2.2,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,14/02/10,Buyuksehyr,Ankaragucu,D,2.25,3.2,3.0,2.25,3.3,2.8,2.3,3.2,2.8,2.2,3.3,2.8,2.2,3.2,2.8,2.45,3.1,2.7,2.3,3.1,3.0,2.38,3.25,2.8,2.3,3.0,3.0,2.2,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
T1,14/02/10,Denizlispor,Kayserispor,H,4.33,3.4,1.75,4.5,3.4,1.7,4.25,3.4,1.75,4.8,3.6,1.6,4.33,3.2,1.73,4.2,3.25,1.8,4.0,3.4,1.8,4.5,3.5,1.73,4.5,3.4,1.73,4.5,3.4,1.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
T1,14/02/10,Genclerbirligi,Kasimpasa,A,1.75,3.4,4.33,1.75,3.4,4.25,1.75,3.4,4.25,1.8,3.2,4.0,1.73,3.2,4.33,1.65,3.5,4.75,1.8,3.4,4.0,1.73,3.5,4.5,1.73,3.5,4.33,1.7,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
T1,14/02/10,Manisaspor,Fenerbahce,D,4.0,3.4,1.8,4.4,3.3,1.75,4.6,3.4,1.7,4.3,3.4,1.7,4.5,3.3,1.67,4.5,3.3,1.73,4.8,3.4,1.7,5.0,3.5,1.67,4.5,3.4,1.73,4.75,3.4,1.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,15/02/10,Bursaspor,Trabzonspor,D,2.5,3.2,2.63,2.5,3.2,2.55,2.5,3.2,2.6,2.3,3.2,2.7,2.38,3.1,2.6,2.55,3.2,2.55,2.5,3.2,2.8,2.5,3.25,2.63,2.5,3.0,2.75,2.5,3.1,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
T1,20/02/10,Eskisehirspor,Genclerbirligi,D,2.2,3.2,3.1,2.15,3.2,3.0,2.2,3.2,3.0,2.0,3.2,3.3,2.25,3.2,2.75,2.25,3.2,2.9,2.25,3.2,2.9,2.25,3.25,3.0,2.1,3.2,3.2,2.2,3.25,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
T1,20/02/10,Sivasspor,Manisaspor,H,2.0,3.25,3.5,2.0,3.2,3.35,2.05,3.1,3.4,1.9,3.3,3.5,2.0,3.2,3.2,2.1,3.1,3.3,2.1,3.1,3.3,2.0,3.25,3.6,2.0,3.0,3.75,1.91,3.25,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,20/02/10,Trabzonspor,Buyuksehyr,D,1.53,3.6,6.0,1.55,3.65,5.25,1.57,3.5,5.5,1.55,3.7,5.0,1.53,3.4,5.5,1.45,3.75,7.0,1.45,3.75,7.0,1.5,3.6,7.0,1.44,3.75,7.0,1.5,3.5,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,21/02/10,Ankaragucu,Antalyaspor,D,2.1,3.25,3.25,2.1,3.25,3.1,1.95,3.25,3.5,2.1,3.2,3.1,2.0,3.2,3.2,2.1,3.1,3.3,2.1,3.1,3.3,2.1,3.2,3.4,1.95,3.2,3.6,2.0,3.25,3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,21/02/10,Besiktas,Galatasaray,D,2.4,3.2,2.75,2.45,3.35,2.9,2.35,3.2,2.75,2.4,3.2,2.6,2.38,3.2,2.6,2.35,3.1,2.85,2.35,3.1,2.85,2.4,3.25,2.75,2.3,3.0,3.0,2.4,3.2,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
T1,21/02/10,Diyarbakirspor,Denizlispor,A,1.7,3.4,4.75,1.6,3.55,5.0,1.7,3.4,4.5,1.7,3.4,4.3,1.73,3.2,4.33,1.73,3.5,4.2,1.73,3.5,4.2,1.73,3.25,5.0,1.73,3.25,4.75,1.75,3.25,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
T1,21/02/10,Kasimpasa,Gaziantepspor,H,2.4,3.2,2.75,2.3,3.2,2.8,2.4,3.1,2.75,2.2,3.2,2.9,2.38,3.2,2.6,2.5,3.1,2.65,2.5,3.1,2.65,2.4,3.25,2.8,2.38,3.0,2.88,2.38,3.2,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,22/02/10,Fenerbahce,Bursaspor,A,1.53,3.6,6.0,1.5,3.75,5.75,1.5,3.75,6.0,1.45,3.9,6.0,1.5,3.5,6.0,1.5,3.75,6.0,1.5,3.75,6.0,1.53,3.6,6.5,1.5,3.75,6.0,1.53,3.6,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
T1,26/02/10,Antalyaspor,Trabzonspor,D,3.5,3.2,2.15,3.5,3.25,1.95,3.4,3.25,2.0,3.2,3.1,2.1,3.0,3.2,2.1,3.5,3.1,2.05,3.5,3.25,2.0,3.3,3.25,2.1,3.4,3.2,2.05,3.1,3.25,2.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,27/02/10,Bursaspor,Sivasspor,H,1.57,3.75,6.0,1.55,3.6,5.5,1.57,3.5,5.5,1.5,3.8,5.5,1.53,3.4,5.5,1.6,3.5,5.2,1.57,3.5,5.5,1.57,3.6,6.0,1.5,3.75,6.0,1.53,3.5,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,27/02/10,Kayserispor,Besiktas,A,2.5,3.2,2.88,2.6,3.2,2.45,2.6,3.2,2.5,2.5,3.2,2.5,2.25,3.2,2.75,2.6,3.0,2.6,2.62,3.2,2.5,2.5,3.2,2.75,2.38,3.0,2.88,2.5,3.25,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,28/02/10,Buyuksehyr,Fenerbahce,H,4.5,3.5,1.8,4.2,3.4,1.75,4.0,3.4,1.8,4.0,3.2,1.8,4.0,3.2,1.8,4.0,3.2,1.85,4.33,3.5,1.73,4.33,3.4,1.8,4.33,3.5,1.73,4.5,3.25,1.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
T1,28/02/10,Galatasaray,Kasimpasa,H,1.29,5.25,11.0,1.25,5.25,9.0,1.25,5.25,9.0,1.27,4.6,9.0,1.22,5.0,9.0,1.25,5.0,10.0,1.22,5.5,10.0,1.25,5.5,11.0,1.22,5.0,12.0,1.25,5.5,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,28/02/10,Gaziantepspor,Eskisehirspor,D,2.3,3.1,3.3,2.2,3.2,2.95,2.2,3.2,3.0,2.1,3.1,3.2,2.2,3.2,2.8,2.25,3.2,2.9,2.25,3.25,2.9,2.25,3.2,3.1,2.2,3.0,3.2,2.1,3.25,3.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
T1,28/02/10,Genclerbirligi,Ankaragucu,A,2.2,3.2,3.4,1.9,3.25,3.65,2.0,3.2,3.5,2.15,3.15,3.1,2.1,3.2,3.0,2.25,3.1,3.0,2.0,3.25,3.5,2.2,3.2,3.2,2.1,3.0,3.4,1.95,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
T1,28/02/10,Manisaspor,Diyarbakirspor,H,2.05,3.2,3.8,2.15,3.2,3.05,2.1,3.2,3.2,2.1,3.1,3.2,2.1,3.2,3.0,2.1,3.1,3.3,2.15,3.1,3.25,2.0,3.2,3.75,2.05,3.0,3.6,2.2,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,06/03/10,Diyarbakirspor,Bursaspor,A,4.5,3.5,1.8,4.1,3.4,1.75,4.1,3.3,1.8,4.0,3.2,1.8,4.0,3.2,1.8,4.0,3.4,1.8,4.1,3.4,1.8,4.5,3.25,1.8,4.5,3.4,1.73,4.2,3.25,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,06/03/10,Kasimpasa,Kayserispor,D,2.88,3.3,2.4,3.05,3.2,2.15,2.9,3.2,2.25,2.7,3.2,2.3,2.8,3.2,2.2,2.8,3.2,2.3,2.95,3.2,2.25,2.88,3.2,2.38,3.0,3.0,2.3,3.0,3.25,2.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
T1,06/03/10,Sivasspor,Buyuksehyr,A,2.05,3.3,3.6,2.15,3.2,3.05,2.1,3.2,3.2,2.2,3.2,2.9,2.1,3.2,3.0,2.1,3.2,3.2,2.15,3.2,3.1,2.05,3.25,3.5,2.05,3.0,3.5,2.2,3.25,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,06/03/10,Trabzonspor,Genclerbirligi,H,1.62,3.75,5.5,1.65,3.5,4.75,1.62,3.5,5.0,1.55,3.7,5.0,1.57,3.5,5.0,1.6,3.5,5.25,1.65,3.5,4.8,1.57,3.5,6.0,1.53,3.6,6.0,1.67,3.4,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,07/03/10,Ankaragucu,Gaziantepspor,D,2.1,3.3,3.5,1.9,3.25,3.65,1.95,3.2,3.6,2.0,3.3,3.2,1.91,3.2,3.5,1.9,3.2,3.8,1.9,3.25,3.8,2.1,3.25,3.3,1.95,3.2,3.75,2.0,3.2,3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,07/03/10,Fenerbahce,Antalyaspor,H,1.44,4.33,7.0,1.35,4.25,7.5,1.35,4.33,7.5,1.35,4.2,7.5,1.33,4.0,8.0,1.36,4.2,7.5,1.33,4.5,8.0,1.36,4.33,8.5,1.36,4.0,8.5,1.4,4.0,7.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,07/03/10,Manisaspor,Denizlispor,D,1.91,3.4,4.0,1.85,3.3,3.8,1.9,3.25,3.75,1.9,3.3,3.5,1.8,3.2,4.0,1.9,3.25,3.75,1.9,3.25,3.8,1.8,3.3,4.5,1.8,3.25,4.33,1.83,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,08/03/10,Eskisehirspor,Galatasaray,H,4.2,3.4,1.85,3.8,3.3,1.85,3.75,3.25,1.9,3.5,3.3,1.9,4.0,3.2,1.8,3.6,3.4,1.9,3.8,3.4,1.85,4.0,3.4,1.83,4.0,3.25,1.83,3.75,3.4,1.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
T1,10/03/10,Besiktas,Buyuksehyr,H,1.5,4.0,7.0,1.45,3.85,6.5,1.45,3.75,7.0,1.45,3.9,6.0,1.5,3.5,6.0,1.4,4.0,7.5,1.5,3.5,7.0,1.5,3.75,6.5,1.44,3.75,7.0,1.44,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,10/03/10,Kasimpasa,Bursaspor,A,3.25,3.3,2.2,3.35,3.2,2.0,3.3,3.25,2.0,3.3,3.2,2.0,2.8,3.2,2.2,3.3,3.2,2.05,3.1,3.1,2.2,3.1,3.25,2.2,3.4,3.2,2.05,3.1,3.25,2.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,12/03/10,Gaziantepspor,Trabzonspor,D,3.1,3.1,2.4,2.8,3.2,2.3,2.8,3.2,2.35,2.6,3.2,2.4,2.75,3.2,2.25,2.9,3.1,2.3,2.8,3.3,2.3,2.75,3.2,2.38,2.88,3.0,2.38,2.88,3.0,2.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
T1,13/03/10,Genclerbirligi,Fenerbahce,D,4.33,3.5,1.83,4.45,3.35,1.7,4.1,3.3,1.8,4.2,3.3,1.75,4.0,3.2,1.8,4.0,3.25,1.85,4.0,3.4,1.8,4.5,3.4,1.73,4.0,3.4,1.8,4.0,3.4,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,14/03/10,Antalyaspor,Sivasspor,H,2.0,3.25,3.75,1.95,3.3,3.5,1.9,3.25,3.75,1.9,3.3,3.5,1.83,3.2,3.75,1.9,3.2,3.8,1.91,3.3,3.75,1.83,3.4,4.0,1.8,3.2,4.33,1.83,3.4,3.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,14/03/10,Bursaspor,Manisaspor,H,1.4,4.5,8.0,1.4,3.9,7.25,1.4,4.0,7.25,1.4,4.0,6.5,1.4,3.75,7.0,1.3,4.5,9.0,1.44,3.8,7.0,1.36,4.33,8.0,1.36,4.0,8.5,1.36,4.2,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,14/03/10,Buyuksehyr,Diyarbakirspor,H,1.83,3.4,4.5,1.7,3.5,4.25,1.73,3.3,4.5,1.75,3.3,4.2,1.73,3.2,4.33,1.8,3.4,4.0,1.7,3.5,4.5,1.8,3.4,4.33,1.8,3.25,4.33,1.73,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,14/03/10,Galatasaray,Ankaragucu,H,1.33,4.75,10.0,1.3,4.5,9.0,1.3,4.5,9.0,1.3,4.4,8.5,1.29,4.33,8.5,1.33,4.3,8.5,1.3,4.5,9.5,1.29,4.5,12.0,1.3,4.5,10.0,1.33,4.5,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,14/03/10,Kayserispor,Eskisehirspor,A,2.0,3.3,3.8,1.8,3.3,4.0,1.85,3.25,4.0,2.0,3.3,3.2,1.83,3.2,3.75,1.95,3.1,3.75,1.91,3.4,3.6,1.91,3.25,3.75,1.95,3.2,3.75,2.0,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
T1,15/03/10,Denizlispor,Besiktas,A,5.25,3.6,1.67,5.5,3.55,1.55,5.25,3.5,1.6,4.8,3.6,1.6,5.0,3.5,1.57,5.5,3.4,1.6,5.0,3.6,1.62,5.5,3.75,1.57,5.5,3.5,1.57,4.75,3.5,1.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,19/03/10,Kasimpasa,Besiktas,D,4.2,3.5,1.85,4.0,3.35,1.8,3.9,3.3,1.85,4.0,3.2,1.8,4.0,3.2,1.8,4.2,3.25,1.8,4.0,3.3,1.83,4.33,3.4,1.8,4.0,3.4,1.8,3.75,3.4,1.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,20/03/10,Diyarbakirspor,Antalyaspor,H,2.75,3.25,2.5,1.0,1.0,1.0,2.6,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,2.8,3.2,2.3,2.75,3.2,2.38,2.63,3.25,2.5,2.75,3.0,2.5,2.6,3.1,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,20/03/10,Fenerbahce,Gaziantepspor,H,1.44,4.2,7.5,1.35,4.25,7.5,1.35,4.25,8.0,1.4,4.0,6.5,1.4,4.0,6.5,1.35,4.5,7.5,1.36,4.2,8.0,1.36,4.33,8.0,1.36,4.0,8.5,1.4,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,20/03/10,Manisaspor,Buyuksehyr,H,2.1,3.3,3.6,2.05,3.2,3.3,2.05,3.25,3.25,2.2,3.1,3.0,2.25,3.2,2.75,2.2,3.2,3.0,2.15,3.1,3.25,2.1,3.25,3.4,2.05,3.0,3.5,2.2,3.25,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,21/03/10,Ankaragucu,Kayserispor,H,2.5,3.25,2.88,2.45,3.2,2.6,2.45,3.1,2.7,2.5,3.1,2.6,2.38,3.2,2.6,2.4,3.1,2.75,2.4,3.2,2.7,2.38,3.2,2.88,2.5,3.0,2.75,2.38,3.2,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,21/03/10,Sivasspor,Genclerbirligi,A,2.15,3.3,3.3,2.1,3.25,3.1,2.1,3.2,3.2,2.0,3.2,3.3,2.1,3.2,3.0,2.2,3.2,3.0,2.2,3.25,3.0,2.2,3.25,3.0,2.05,3.2,3.25,2.2,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,21/03/10,Trabzonspor,Galatasaray,H,2.7,3.3,2.6,2.6,3.2,2.45,2.6,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,2.75,3.2,2.35,2.5,3.2,2.6,2.6,3.2,2.6,2.62,3.0,2.62,2.6,3.1,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,22/03/10,Bursaspor,Denizlispor,H,1.29,5.5,9.0,1.25,5.0,10.0,1.25,5.0,10.0,1.3,4.4,8.5,1.29,4.33,8.5,1.25,5.0,10.0,1.25,5.5,8.5,1.25,5.0,11.0,1.25,5.0,11.0,1.25,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,26/03/10,Buyuksehyr,Bursaspor,H,4.0,3.4,1.91,3.6,3.3,1.9,3.5,3.25,1.95,3.3,3.2,2.0,3.5,3.2,1.91,4.0,3.25,1.85,3.6,3.25,1.95,4.0,3.25,1.91,4.0,3.25,1.83,3.6,3.25,1.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
T1,27/03/10,Besiktas,Eskisehirspor,H,1.53,3.8,6.5,1.5,3.8,5.75,1.5,3.75,6.0,1.5,3.8,5.5,1.44,3.6,6.5,1.55,3.6,5.5,1.5,3.75,6.0,1.5,3.75,6.5,1.53,3.6,6.0,1.5,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,27/03/10,Genclerbirligi,Diyarbakirspor,H,1.83,3.4,4.5,1.75,3.4,4.2,1.75,3.4,4.25,1.75,3.4,4.0,1.67,3.3,4.5,1.7,3.4,4.5,1.73,3.4,4.5,1.73,3.4,4.75,1.73,3.25,4.75,1.67,3.3,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,28/03/10,Antalyaspor,Manisaspor,D,2.0,3.2,4.0,2.0,3.25,3.3,1.95,3.25,3.5,2.0,3.2,3.3,1.91,3.2,3.5,1.9,3.2,3.8,1.95,3.4,3.5,1.91,3.4,3.75,1.95,3.2,3.75,2.0,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,28/03/10,Denizlispor,Kasimpasa,D,2.5,3.1,2.9,2.5,3.2,2.5,2.4,3.1,2.75,2.2,3.2,2.9,2.25,3.2,2.75,2.35,3.2,2.75,2.4,3.2,2.7,2.38,3.2,2.75,2.38,3.2,2.75,2.5,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
T1,28/03/10,Galatasaray,Fenerbahce,A,2.25,3.2,3.3,2.3,3.2,2.8,2.2,3.2,3.0,2.2,3.2,2.9,2.2,3.2,2.8,2.15,3.2,3.2,2.15,3.2,3.1,2.1,3.2,3.4,2.1,3.2,3.2,2.1,3.25,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
T1,28/03/10,Gaziantepspor,Sivasspor,D,1.91,3.4,4.0,1.9,3.25,3.65,1.9,3.25,3.75,1.8,3.3,3.9,1.91,3.2,3.5,1.8,3.25,4.2,1.9,3.25,3.8,1.8,3.25,4.0,1.91,3.25,3.75,1.8,3.25,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
