Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A
P1,2004/5,19/09/2004,Penafiel,Rio Ave,D,€5.73m,€11.10m,2.5,3.1,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.15,2.55,2.5,3.2,2.5,2.4,2.9,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.62,2.9,2.5,0,1,0
P1,2004/5,20/09/2004,Sp Lisbon,Maritimo,A,€89.40m,€21.20m,1.33,4.33,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.5,8.25,1.35,4.35,7.0,1.33,4.0,7.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36,3.75,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,4.0,8.0,0,0,1
P1,2004/5,21/09/2004,Sp Braga,Guimaraes,H,€33.05m,€20.40m,1.83,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.35,3.65,1.85,3.1,4.0,1.9,3.1,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.25,3.75,0,0,0
P1,2004/5,22/09/2004,Porto,Leiria,D,€158.15m,€17.83m,1.25,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.0,9.0,1.25,5.0,9.0,1.3,4.2,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.29,4.5,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.28,4.5,8.0,0,0,0
P1,2004/5,24/09/2004,Setubal,Beira Mar,A,€9.58m,€8.10m,1.83,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.4,3.8,1.85,3.3,3.75,1.8,3.1,3.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,3.75,0,0,1
P1,2004/5,25/09/2004,Guimaraes,Porto,A,€20.40m,€158.15m,3.5,3.2,1.9,1.0,1.0,1.0,1.0,1.0,1.0,3.65,3.35,1.85,3.6,3.25,1.9,3.6,3.1,1.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.25,1.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.3,1.83,0,0,0
P1,2004/5,25/09/2004,Maritimo,Boavista,H,€21.20m,€29.10m,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,2.9,2.2,3.1,3.0,2.1,2.8,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.1,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.0,0,0,0
P1,2004/5,26/09/2004,Benfica,Sp Braga,D,€120.05m,€33.05m,1.33,4.33,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.0,6.75,1.4,4.0,6.8,1.35,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.75,7.0,0,0,0
P1,2004/5,26/09/2004,Gil Vicente,Moreirense,H,€8.20m,€6.15m,2.2,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.25,2.95,2.2,3.1,3.0,1.85,3.1,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.1,2.87,0,0,0
P1,2004/5,26/09/2004,Leiria,Penafiel,A,€17.83m,€5.73m,1.66,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.65,5.8,1.6,3.5,5.0,1.6,3.4,4.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.4,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.4,4.5,0,0,1
