Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,FTHG,FTAG,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise,HomeTeamPlacement,AwayTeamPlacement,HomeForm3,HomeForm5,HomeFormSeason,AwayForm3,AwayForm5,AwayFormSeason,HomeGoals3,HomeGoals5,HomeGoalsSeason,AwayGoals3,AwayGoals5,AwayGoalsSeason,HTLSP,ATLSP
SP1,2004/5,25/09/2004,Ath Madrid,Villarreal,H,125.65,66.25,5,5,1,0,1.8,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.35,4.3,1.87,3.25,4.15,1.85,3.1,3.6,1.67,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.0,0,0,0,0,4,17,4,10,10,2,3,3,2,6,6,1,2,2,0,0
SP1,2004/5,25/09/2004,La Coruna,Betis,D,144.45,85.15,5,5,1,1,1.66,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.55,5.7,1.67,3.4,5.25,1.65,3.3,4.4,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.4,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.66,3.3,4.5,0,0,0,0,14,12,4,5,5,4,5,5,4,6,6,5,7,7,0,0
SP1,2004/5,26/09/2004,Espanol,Malaga,H,45.15,32.85,5,5,1,0,1.9,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,4.1,1.85,3.25,4.2,1.9,3.1,3.5,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.2,3.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.0,0,0,0,0,3,9,6,10,10,6,7,7,2,7,7,6,6,6,0,0
SP1,2004/5,26/09/2004,Mallorca,Barcelona,A,42.65,273.03,5,5,1,3,4.33,3.25,1.72,1.0,1.0,1.0,1.0,1.0,1.0,4.1,3.3,1.8,4.75,3.4,1.73,4.0,3.2,1.75,5.0,3.5,1.57,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.4,1.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.2,1.72,0,0,0,0,15,2,1,4,4,7,13,13,2,4,4,8,12,12,0,0
SP1,2004/5,26/09/2004,Numancia,Albacete,D,13.4,17.75,5,5,0,0,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,2.1,3.1,3.55,2.1,3.0,3.1,1.91,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.2,3.5,0,0,0,0,13,19,4,5,5,2,2,2,2,3,3,3,3,3,0,0
SP1,2004/5,26/09/2004,Osasuna,Getafe,H,26.7,13.85,5,5,2,1,1.66,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.5,5.2,1.65,3.3,5.8,1.65,3.3,4.4,1.53,3.5,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.4,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.61,3.3,5.0,0,0,0,0,5,18,6,10,10,3,3,3,5,9,9,2,4,4,0,0
SP1,2004/5,26/09/2004,Sevilla,Sociedad,H,70.55,53.55,5,5,2,1,1.8,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,3.95,1.83,3.3,4.3,1.85,3.1,3.6,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.25,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.0,0,0,0,0,6,20,7,10,10,0,2,2,5,6,6,2,3,3,0,0
SP1,2004/5,26/09/2004,Valencia,Santander,H,195.9,32.9,5,5,2,0,1.28,4.5,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.7,8.25,1.35,4.5,8.5,1.3,4.2,8.0,1.3,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.5,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36,3.75,8.0,0,0,0,0,1,16,9,13,13,4,4,4,10,14,14,2,3,3,0,0
SP1,2004/5,26/09/2004,Zaragoza,Levante,H,51.13,24.25,5,5,4,3,1.72,3.25,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.35,4.3,1.75,3.4,4.65,1.85,3.1,3.6,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.2,4.5,0,0,0,0,7,10,6,10,10,3,7,7,9,12,12,4,8,8,0,0
SP1,2004/5,02/10/2004,Betis,Valencia,D,85.15,195.9,6,6,1,1,3.4,3.25,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.25,2.0,3.5,3.25,2.05,3.2,3.1,2.0,3.2,3.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.25,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.1,2.1,0,0,0,0,14,2,5,5,6,7,11,14,4,7,8,8,13,15,0,0
SP1,2004/5,02/10/2004,Sociedad,Ath Madrid,H,53.55,125.65,6,6,1,0,2.5,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.7,2.5,3.2,2.7,2.3,2.9,2.8,2.2,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.0,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.1,2.6,0,0,0,0,17,6,3,4,5,3,7,10,2,3,4,1,4,6,0,0
SP1,2004/5,03/10/2004,Albacete,Espanol,H,17.75,45.15,6,6,1,0,2.4,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.15,2.6,2.6,3.15,2.65,2.4,3.0,2.6,2.6,3.2,2.38,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.0,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.5,0,0,0,0,16,5,5,5,5,3,9,10,1,4,4,1,6,7,0,0
SP1,2004/5,03/10/2004,Barcelona,Numancia,H,273.03,13.4,6,6,1,0,1.2,5.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15,6.25,14.0,1.2,5.75,14.0,1.2,5.0,10.0,1.2,5.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.17,6.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,5.0,11.0,0,0,0,0,1,18,9,13,16,1,4,5,8,11,13,1,2,3,0,0
SP1,2004/5,03/10/2004,Getafe,Ath Bilbao,H,13.85,53.05,6,6,3,1,2.4,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.35,2.7,3.15,2.55,2.5,3.0,2.5,2.6,3.2,2.38,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.5,0,0,0,0,13,15,6,6,6,3,4,5,5,6,7,4,7,8,0,0
SP1,2004/5,03/10/2004,Levante,Mallorca,H,24.25,42.65,6,6,2,0,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.4,2.05,3.25,3.5,1.9,3.1,3.5,1.91,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.1,3.2,0,0,0,0,7,20,6,9,10,1,4,4,6,9,10,1,4,4,0,0
SP1,2004/5,03/10/2004,Malaga,Osasuna,H,32.85,26.7,6,6,2,0,1.9,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.25,3.25,2.2,3.2,3.2,2.1,3.0,3.1,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.0,0,0,0,0,4,8,6,10,10,3,9,10,6,8,8,2,8,9,0,0
SP1,2004/5,03/10/2004,Real Madrid,La Coruna,A,303.7,144.45,6,6,0,1,1.61,3.4,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.6,6.25,1.57,3.55,6.25,1.55,3.5,4.8,1.57,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.6,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.53,3.5,5.5,0,0,1,1,10,11,3,6,9,4,7,8,2,3,4,3,6,7,0,0
SP1,2004/5,03/10/2004,Santander,Sevilla,D,32.9,70.55,6,6,0,0,2.4,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.7,2.55,3.15,2.7,2.4,2.9,2.7,2.38,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.1,2.6,0,1,0,1,19,3,4,5,5,5,8,11,1,3,3,2,5,6,0,0
SP1,2004/5,03/10/2004,Villarreal,Zaragoza,H,66.25,51.13,6,6,2,0,2.1,3.25,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,2.05,3.25,3.5,2.0,3.0,3.3,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.2,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.1,3.3,0,0,0,0,12,9,4,6,6,3,7,10,2,3,4,5,9,12,0,0
SP1,2004/5,16/10/2004,Betis,Real Madrid,D,85.15,303.7,7,7,1,1,3.5,3.2,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.15,3.25,2.1,3.2,3.2,2.2,3.1,3.0,2.1,2.8,3.2,2.2,1.0,1.0,1.0,1.0,1.0,1.0,3.2,3.25,2.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.1,2.15,0,1,0,1,14,11,3,6,7,1,4,10,3,7,9,2,3,5,0,0
SP1,2004/5,16/10/2004,Espanol,Barcelona,A,45.15,273.03,7,7,0,1,4.5,3.25,1.83,1.0,1.0,1.0,1.0,1.0,1.0,3.95,3.4,1.8,4.35,3.35,1.82,4.2,3.1,1.75,4.0,3.2,1.8,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.4,1.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.2,1.72,0,0,0,0,10,1,3,6,10,9,13,19,1,2,7,5,10,14,0,0
SP1,2004/5,16/10/2004,La Coruna,Getafe,H,144.45,13.85,7,7,2,1,1.4,3.75,7.5,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.5,9.0,1.4,4.0,8.6,1.35,4.0,7.0,1.44,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.0,7.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.75,7.0,0,0,0,0,8,15,7,10,11,3,6,6,4,7,9,5,6,8,0,0
SP1,2004/5,17/10/2004,Ath Bilbao,Malaga,H,53.05,32.85,7,7,1,0,1.8,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.2,4.0,1.85,3.3,4.25,1.8,3.1,3.8,1.83,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.0,0,0,0,0,12,9,6,6,8,3,9,10,4,6,9,2,8,8,0,0
SP1,2004/5,17/10/2004,Ath Madrid,Santander,H,125.65,32.9,7,7,1,0,1.57,3.4,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.45,3.75,7.0,1.6,3.5,6.0,1.45,3.8,5.4,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.53,3.6,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.3,5.5,0,0,0,0,4,20,6,7,13,1,5,5,2,3,7,0,2,3,0,0
SP1,2004/5,17/10/2004,Mallorca,Villarreal,D,42.65,66.25,7,7,1,1,2.37,3.2,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.1,2.7,2.55,3.1,2.75,2.5,3.0,2.5,2.38,3.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.38,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.1,2.75,0,1,0,1,18,13,1,2,5,4,6,7,2,3,5,3,4,5,0,0
SP1,2004/5,17/10/2004,Numancia,Levante,A,13.4,24.25,7,7,1,3,2.2,3.0,3.1,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.1,3.0,2.3,3.1,3.1,2.3,2.8,2.9,2.2,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.1,3.0,0,0,0,0,19,5,1,4,5,6,9,13,1,3,4,8,9,13,0,0
SP1,2004/5,17/10/2004,Osasuna,Albacete,H,26.7,17.75,7,7,3,2,1.72,3.25,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.3,4.75,1.75,3.35,4.75,1.7,3.2,4.2,1.67,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.2,4.5,0,0,0,0,6,16,6,9,13,4,5,5,5,8,12,3,6,6,0,0
SP1,2004/5,17/10/2004,Valencia,Sevilla,A,195.9,70.55,7,7,1,2,1.53,3.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.55,6.5,1.53,3.7,6.5,1.45,3.8,5.4,1.57,3.25,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.53,3.6,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.4,6.0,0,0,1,1,2,3,4,10,14,7,11,14,4,12,16,4,7,8,0,0
SP1,2004/5,17/10/2004,Zaragoza,Sociedad,H,51.13,53.55,7,7,2,1,1.83,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.25,3.5,1.9,3.3,4.0,1.9,3.1,3.5,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.1,3.6,0,0,0,0,7,17,6,9,13,3,3,5,6,11,14,3,4,5,0,0
SP1,2004/5,23/10/2004,Malaga,La Coruna,D,32.85,144.45,8,8,1,1,2.4,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.55,3.15,2.55,2.5,3.2,2.75,2.5,3.0,2.5,2.4,3.1,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.5,0,1,0,1,11,10,4,7,11,7,8,12,3,7,9,4,6,10,0,0
SP1,2004/5,23/10/2004,Real Madrid,Valencia,H,303.7,195.9,8,8,1,0,2.0,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.25,3.55,2.0,3.25,3.7,1.85,3.1,3.6,1.91,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.4,0,0,0,0,7,3,4,7,13,1,7,14,2,4,6,2,9,16,0,0
SP1,2004/5,24/10/2004,Albacete,Ath Bilbao,H,17.75,53.05,8,8,1,0,2.37,3.2,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,3.0,2.4,3.1,2.95,2.3,2.9,2.8,2.38,3.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.1,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.37,3.1,2.62,0,0,0,0,15,14,6,8,8,3,6,8,4,4,7,2,5,9,0,0
SP1,2004/5,24/10/2004,Barcelona,Osasuna,H,273.03,26.7,8,8,3,0,1.33,4.5,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.7,8.25,1.3,4.8,10.0,1.35,4.0,7.0,1.3,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,4.5,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,4.0,8.0,0,0,0,0,1,9,9,15,22,3,6,13,5,12,17,3,5,12,0,0
SP1,2004/5,24/10/2004,Getafe,Betis,A,13.85,85.15,8,8,0,2,2.25,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,2.25,3.2,3.1,2.3,2.9,2.8,2.2,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.2,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.1,2.8,0,0,0,0,18,13,3,6,6,5,9,10,4,6,8,4,7,11,0,0
SP1,2004/5,24/10/2004,Levante,Espanol,A,24.25,45.15,8,8,0,2,2.0,3.2,3.3,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.4,2.1,3.25,3.4,2.0,3.0,3.3,1.91,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.1,3.0,0,0,1,1,6,4,6,9,13,3,6,13,5,9,13,2,3,9,0,0
SP1,2004/5,24/10/2004,Santander,Zaragoza,H,32.9,51.13,8,8,1,0,2.25,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.2,2.8,2.35,3.2,2.9,2.3,3.0,2.7,2.38,3.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.38,3.1,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.1,2.87,0,0,0,0,17,8,4,7,8,3,6,13,1,2,4,2,7,14,0,0
SP1,2004/5,24/10/2004,Sevilla,Ath Madrid,H,70.55,125.65,8,8,2,1,1.9,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,1.95,3.35,3.75,1.85,3.1,3.6,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.1,3.3,0,0,0,0,2,5,7,11,17,3,6,13,4,6,10,2,3,8,0,0
SP1,2004/5,24/10/2004,Sociedad,Mallorca,H,53.55,42.65,8,8,2,1,1.8,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,1.83,3.25,4.5,1.8,3.1,3.8,1.83,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.2,3.75,0,0,0,0,16,19,6,6,8,1,2,5,4,5,7,2,3,6,0,0
SP1,2004/5,24/10/2004,Villarreal,Numancia,H,66.25,13.4,8,8,4,0,1.66,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.55,1.67,3.5,5.25,1.65,3.2,4.6,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.4,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.66,3.3,4.5,0,0,0,0,12,20,7,8,10,0,1,5,7,7,9,1,2,4,0,0
SP1,2004/5,30/10/2004,Ath Bilbao,Barcelona,D,53.05,273.03,9,9,1,1,4.0,3.25,1.9,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.2,1.85,4.0,3.3,1.9,3.5,3.1,1.9,4.0,3.2,1.8,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.25,1.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.1,1.9,0,0,0,0,16,1,4,7,9,7,13,23,2,5,10,5,9,18,0,0
SP1,2004/5,30/10/2004,Valencia,Ath Madrid,D,195.9,125.65,9,9,1,1,1.8,3.1,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.55,1.75,3.3,4.85,1.7,3.2,4.2,1.67,3.2,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.66,3.3,4.5,0,0,0,0,6,8,1,5,15,4,7,14,2,5,17,3,4,9,0,0
SP1,2004/5,31/10/2004,Betis,Malaga,D,85.15,32.85,9,9,1,1,1.83,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,3.95,1.95,3.25,3.85,1.85,3.1,3.6,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.2,3.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.0,3.75,0,0,0,0,13,11,5,7,11,2,5,12,4,6,12,2,4,10,0,0
SP1,2004/5,31/10/2004,Espanol,Villarreal,D,45.15,66.25,9,9,0,0,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.4,2.1,3.25,3.4,2.0,3.1,3.2,1.83,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.1,3.6,0,0,0,0,7,12,4,7,14,5,8,11,2,3,9,5,7,9,0,0
SP1,2004/5,31/10/2004,La Coruna,Albacete,D,144.45,17.75,9,9,0,0,1.44,3.75,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.0,7.25,1.47,3.75,7.5,1.45,3.8,5.4,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44,3.6,6.5,0,0,0,0,10,17,5,9,13,4,8,9,3,5,10,3,4,7,0,0
SP1,2004/5,31/10/2004,Mallorca,Santander,A,42.65,32.9,9,9,1,2,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.4,2.1,3.2,3.4,2.1,3.0,3.1,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.1,3.5,0,0,1,1,19,15,1,1,5,6,7,11,3,4,7,3,3,6,0,0
SP1,2004/5,31/10/2004,Numancia,Sociedad,A,13.4,53.55,9,9,0,2,2.37,3.2,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.35,3.2,2.75,2.5,3.2,2.75,2.4,2.9,2.7,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.1,2.75,0,0,0,0,20,14,0,1,5,6,9,11,1,1,4,5,7,9,0,0
SP1,2004/5,31/10/2004,Osasuna,Levante,A,26.7,24.25,9,9,0,1,1.83,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,4.1,1.85,3.3,4.25,1.8,3.1,3.8,1.8,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.3,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.25,3.8,0,0,1,1,9,5,3,6,13,6,9,16,3,5,12,4,9,14,0,0
SP1,2004/5,31/10/2004,Real Madrid,Getafe,H,303.7,13.85,9,9,2,0,1.2,5.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,5.5,11.5,1.2,5.85,13.0,1.2,5.0,10.0,1.2,5.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,5.5,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.16,5.5,12.0,0,0,0,0,3,18,7,7,16,0,3,6,4,5,8,1,5,8,0,0
SP1,2004/5,31/10/2004,Zaragoza,Sevilla,H,51.13,70.55,9,9,3,0,2.25,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.4,2.35,3.25,2.9,2.3,2.9,2.8,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.2,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.1,2.75,0,0,0,0,4,2,6,9,16,6,10,17,5,9,17,4,6,10,0,0
SP1,2004/5,06/11/2004,Albacete,Betis,D,17.75,85.15,10,10,0,0,2.2,3.25,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,3.0,2.2,3.3,3.1,2.2,2.9,3.0,2.2,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.25,2.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.2,2.9,0,1,0,1,10,14,5,8,10,4,6,11,1,4,7,3,5,12,0,0
SP1,2004/5,06/11/2004,Barcelona,La Coruna,H,273.03,144.45,10,10,2,1,1.53,3.6,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.5,5.75,1.61,3.45,5.85,1.6,3.4,4.6,1.57,3.25,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.6,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.3,5.5,0,0,0,0,15,11,7,13,26,3,9,14,6,8,20,3,6,12,0,0
SP1,2004/5,07/11/2004,Ath Madrid,Zaragoza,D,125.65,51.13,10,10,1,1,1.8,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,3.95,1.85,3.3,4.3,1.8,3.1,3.8,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.3,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.72,3.2,4.33,0,0,0,0,12,2,2,5,15,4,7,17,3,4,10,4,6,18,0,0
SP1,2004/5,07/11/2004,Getafe,Valencia,H,13.85,195.9,10,10,1,0,3.5,3.25,1.9,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.25,1.9,3.55,3.35,2.0,3.6,3.0,1.9,3.2,3.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,3.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,3.2,1.9,1,0,0,1,16,14,3,6,9,1,2,15,1,5,9,1,3,17,0,0
