Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,FTHG,FTAG,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise,HomeTeamPlacement,AwayTeamPlacement,HomeForm3,HomeForm5,HomeFormSeason,AwayForm3,AwayForm5,AwayFormSeason,HomeGoals3,HomeGoals5,HomeGoalsSeason,AwayGoals3,AwayGoals5,AwayGoalsSeason,HTLSP,ATLSP,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
F1,2008/9,27/09/2008,Paris SG,Grenoble,A,93.35,34.6,7,7,0.0,1.0,1.57,3.5,7.0,1.0,1.0,1.0,1.57,3.4,6.0,1.55,3.45,6.0,1.6,3.4,6.0,1.55,3.4,5.8,1.57,3.25,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.4,5.0,1.57,3.4,7.5,1.0,1.0,1.0,1.55,3.3,6.0,1.57,3.3,5.5,0,0,1,1,12,4,3,7,10,4,7,13,1,3,4,2,3,6,16,0,1.4107,0.2609,3.781,0.1849,0.0881,0.075,2.7,1.0769,3.6689,0.3988,0.1871,0.1007,4.5929,2.3463,3.5672,0.5109,0.2636,0.1329,H
F1,2008/9,27/09/2008,Stade Rennais FC,Nice,H,79.4,56.25,7,7,1.0,0.0,1.95,2.9,4.5,1.0,1.0,1.0,2.0,3.0,3.75,2.1,2.95,3.5,2.0,3.0,4.0,2.0,2.9,3.7,1.91,3.0,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.05,4.0,2.1,3.0,4.0,1.0,1.0,1.0,1.85,3.1,4.0,1.91,3.0,3.75,0,0,0,0,10,9,5,9,10,1,7,10,2,4,8,4,7,9,6,8,1.6943,0.4442,3.7526,0.2622,0.1304,0.0799,2.4214,0.9003,3.6893,0.3718,0.1743,0.0949,3.0679,1.3259,3.6428,0.4322,0.2148,0.1079,H
F1,2008/9,27/09/2008,Sochaux,Lorient,D,50.9,49.25,7,7,1.0,1.0,2.1,2.88,4.0,1.0,1.0,1.0,2.1,2.88,3.6,2.0,3.0,3.7,2.1,2.9,3.75,2.0,2.9,3.7,2.0,3.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.0,3.4,2.2,2.88,3.8,1.0,1.0,1.0,2.0,3.0,3.6,2.1,2.88,3.3,0,0,0,0,20,17,2,3,3,2,2,6,3,5,7,2,3,4,14,10,1.7643,0.4864,3.7462,0.2757,0.1333,0.0812,2.38,0.8741,3.6925,0.3673,0.1718,0.094,2.8821,1.2014,3.6553,0.4169,0.2056,0.1043,H
F1,2008/9,28/09/2008,Bordeaux,St Etienne,D,123.5,80.15,7,7,1.0,1.0,1.85,3.2,4.75,1.0,1.0,1.0,1.8,3.2,4.33,1.85,3.1,4.2,1.83,3.2,4.5,1.75,3.2,4.3,1.73,3.1,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.3,4.75,1.73,3.2,5.75,1.0,1.0,1.0,1.8,3.2,4.0,1.73,3.2,4.33,0,0,0,0,7,15,5,8,11,4,4,7,3,6,8,2,2,4,2,5,1.555,0.3538,3.7667,0.2275,0.1117,0.0773,2.5643,0.9904,3.6786,0.3862,0.1793,0.0979,3.5293,1.6461,3.614,0.4664,0.2373,0.1162,H
F1,2008/9,28/09/2008,Monaco,Lille,A,77.65,83.45,7,7,0.0,2.0,2.38,2.88,3.4,1.0,1.0,1.0,2.2,3.0,3.2,2.05,3.05,3.55,2.25,2.9,3.4,2.1,2.9,3.4,2.1,2.9,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.15,2.9,3.4,2.38,2.88,3.4,1.0,1.0,1.0,2.2,2.9,3.3,2.15,3.0,3.1,0,0,1,1,13,8,4,5,9,7,10,11,2,3,5,6,9,10,12,7,1.8543,0.5478,3.7368,0.2954,0.1478,0.083,2.3793,0.8737,3.6925,0.3672,0.1718,0.094,2.6714,1.0621,3.6703,0.3976,0.1912,0.1001,H
F1,2008/9,28/09/2008,Valenciennes,Toulouse,A,41.75,70.65,7,7,0.0,1.0,2.2,3.0,3.6,1.0,1.0,1.0,2.1,3.0,3.4,2.05,2.9,3.55,2.15,2.9,3.6,2.2,2.8,3.3,2.1,2.9,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.1,2.9,3.6,2.1,3.0,4.0,1.0,1.0,1.0,2.1,3.0,3.4,2.1,2.88,3.3,0,0,1,1,16,2,1,4,7,9,11,14,1,4,6,5,5,7,13,17,1.8,0.5074,3.7431,0.2819,0.1335,0.0819,2.3771,0.8727,3.6926,0.3671,0.1729,0.0939,2.7857,1.1434,3.6611,0.4104,0.2035,0.1023,H
F1,2008/9,04/10/2008,Grenoble,Nantes,A,34.6,38.1,8,8,0.0,1.0,2.05,3.1,4.0,1.0,1.0,1.0,1.91,3.1,4.0,2.15,2.95,3.35,2.1,2.9,3.75,1.9,3.1,3.8,2.0,3.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.1,4.0,1.91,2.88,4.33,1.0,1.0,1.0,2.0,3.0,3.6,2.05,3.0,3.3,0,0,1,1,8,17,3,7,13,6,6,7,1,3,6,3,4,6,0,0,1.7121,0.4562,3.7507,0.2664,0.1331,0.0802,2.4379,0.9119,3.6878,0.3741,0.1778,0.0952,2.9736,1.2757,3.6469,0.429,0.2198,0.1059,H
F1,2008/9,04/10/2008,Le Havre,Le Mans,A,31.65,52.0,8,8,1.0,2.0,2.6,3.1,2.8,1.0,1.0,1.0,2.5,3.0,2.75,2.65,2.95,2.6,2.6,2.9,2.75,2.5,3.0,2.7,2.5,2.88,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.9,2.8,2.63,2.88,2.75,1.0,1.0,1.0,2.5,2.9,2.8,2.5,2.9,2.62,0,0,0,0,20,4,0,1,4,5,8,14,1,3,5,5,10,14,0,9,2.1057,0.7012,3.715,0.333,0.1574,0.0882,2.3864,0.8787,3.6919,0.3682,0.1734,0.0941,2.2279,0.7792,3.7045,0.3497,0.1669,0.0908,H
F1,2008/9,04/10/2008,Lille,Valenciennes,H,83.45,41.75,8,8,1.0,0.0,1.62,3.6,6.0,1.0,1.0,1.0,1.62,3.3,5.5,1.65,3.2,5.45,1.7,3.25,5.25,1.7,3.2,4.7,1.67,3.3,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.2,5.0,1.67,3.2,5.5,1.0,1.0,1.0,1.6,3.4,5.0,1.57,3.3,5.5,0,0,0,0,6,16,9,13,14,0,1,7,6,9,11,0,1,6,7,13,1.4643,0.2959,3.7756,0.2021,0.0991,0.0758,2.6393,1.0417,3.6726,0.3947,0.1888,0.0994,4.0286,1.9483,3.5932,0.4836,0.2443,0.1247,H
F1,2008/9,04/10/2008,Lorient,Bordeaux,A,49.25,123.5,8,8,1.0,2.0,3.2,3.0,2.38,1.0,1.0,1.0,3.2,2.88,2.25,3.0,3.0,2.3,3.2,2.9,2.3,2.9,2.9,2.4,3.0,2.88,2.25,1.0,1.0,1.0,1.0,1.0,1.0,3.25,2.95,2.2,3.0,2.88,2.4,1.0,1.0,1.0,3.0,3.0,2.25,3.0,2.88,2.25,0,0,0,0,18,5,2,2,6,7,8,14,3,3,5,4,6,10,10,2,2.4821,0.9426,3.684,0.3797,0.1832,0.0961,2.3764,0.8716,3.6928,0.3668,0.1713,0.0939,1.9271,0.5892,3.7309,0.3057,0.1473,0.0845,A
F1,2008/9,04/10/2008,Marseille,Caen,H,146.9,39.75,8,8,2.0,1.0,1.53,3.75,7.0,1.0,1.0,1.0,1.53,3.4,6.5,1.42,3.65,8.0,1.5,3.6,7.0,1.5,3.5,6.3,1.5,3.5,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.6,6.25,1.5,3.6,6.5,1.0,1.0,1.0,1.5,3.5,6.5,1.44,3.6,6.5,0,0,0,0,3,9,5,9,16,4,7,11,3,6,15,5,7,12,3,11,1.3514,0.224,3.7863,0.1658,0.0804,0.0742,2.8357,1.1637,3.6597,0.4104,0.194,0.1034,5.0393,2.5944,3.5569,0.5148,0.2561,0.1392,H
F1,2008/9,04/10/2008,Nice,Sochaux,D,56.25,50.9,8,8,1.0,1.0,1.91,3.0,4.75,1.0,1.0,1.0,1.73,3.1,5.0,1.75,3.05,5.0,1.95,3.1,4.0,1.85,3.0,4.2,1.73,2.9,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.5,1.73,3.2,5.0,1.0,1.0,1.0,1.85,3.1,4.0,1.8,3.1,4.0,0,0,0,0,10,19,2,5,11,2,3,4,3,7,10,3,5,8,8,14,1.5786,0.3713,3.7639,0.2352,0.1181,0.0778,2.475,0.9352,3.685,0.3778,0.1786,0.096,3.5321,1.6429,3.6142,0.4651,0.239,0.1162,H
F1,2008/9,04/10/2008,Toulouse,Auxerre,H,70.65,53.15,8,8,1.0,0.0,1.91,3.2,4.33,1.0,1.0,1.0,1.91,3.0,4.2,1.85,3.1,4.25,1.95,3.1,4.0,1.9,3.0,4.0,1.83,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.75,1.83,3.0,4.5,1.0,1.0,1.0,1.85,3.1,4.0,1.91,3.0,3.75,0,0,0,0,2,12,9,13,17,3,7,10,4,6,8,5,8,10,17,15,1.6386,0.4063,3.7586,0.2479,0.1203,0.0788,2.4643,0.9278,3.6859,0.3765,0.1766,0.0958,3.1986,1.4039,3.636,0.4389,0.2166,0.1104,H
F1,2008/9,05/10/2008,Nancy,Paris SG,D,56.7,93.35,8,8,1.0,1.0,2.38,3.0,3.2,1.0,1.0,1.0,2.4,2.88,3.0,2.4,2.95,2.9,2.45,2.9,3.0,2.6,2.9,2.7,2.38,2.88,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.35,2.85,3.05,2.2,3.0,3.25,1.0,1.0,1.0,2.4,2.9,2.9,2.3,2.9,2.9,0,0,0,0,15,11,2,6,8,1,7,11,2,5,6,1,3,5,4,16,1.99,0.6315,3.7246,0.3173,0.1549,0.0858,2.3686,0.8665,3.6935,0.3658,0.1706,0.0938,2.4071,0.9002,3.6888,0.374,0.1859,0.0945,H
F1,2008/9,05/10/2008,Stade Rennais FC,Lyon,H,79.4,211.7,8,8,3.0,0.0,3.4,3.2,2.2,1.0,1.0,1.0,3.3,3.1,2.1,3.6,3.0,2.05,3.6,3.0,2.1,3.3,3.0,2.1,3.5,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.0,2.0,3.4,3.2,2.1,1.0,1.0,1.0,3.5,2.9,2.1,3.3,3.0,2.05,1,0,0,1,7,1,7,9,13,6,12,19,4,5,11,3,7,12,6,1,2.7607,1.1203,3.664,0.4058,0.1971,0.1019,2.4571,0.9248,3.6862,0.3764,0.179,0.0956,1.7714,0.4902,3.7457,0.2767,0.1328,0.0814,A
F1,2008/9,05/10/2008,St Etienne,Monaco,H,80.15,77.65,8,8,2.0,0.0,2.0,3.2,4.0,1.0,1.0,1.0,1.91,3.0,4.2,2.0,3.0,3.75,1.95,3.1,4.0,2.0,3.0,3.6,2.0,3.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.75,1.83,3.0,4.5,1.0,1.0,1.0,2.0,3.0,3.6,1.91,3.0,3.75,0,0,0,0,13,14,7,7,10,1,4,9,4,4,6,0,2,5,5,12,1.6857,0.4363,3.7539,0.2588,0.1246,0.0797,2.45,0.9187,3.687,0.375,0.1743,0.0955,3.0464,1.3179,3.6432,0.4326,0.2186,0.1074,H
F1,2008/9,18/10/2008,Bordeaux,Toulouse,H,123.5,70.65,9,9,2.0,1.0,1.65,3.4,6.0,1.0,1.0,1.0,1.62,3.3,5.5,1.65,3.15,5.55,1.7,3.3,5.25,1.75,3.2,4.3,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.3,5.2,1.67,3.4,5.75,1.0,1.0,1.0,1.6,3.25,5.5,1.62,3.3,5.0,0,0,0,0,4,5,7,11,17,6,12,17,5,7,12,3,7,9,2,17,1.4664,0.2972,3.7755,0.2026,0.0987,0.0759,2.6321,1.0342,3.6736,0.3929,0.185,0.0993,4.075,1.9817,3.5906,0.4863,0.2462,0.1254,H
F1,2008/9,18/10/2008,Caen,Grenoble,D,39.75,34.6,9,9,2.0,2.0,1.91,3.1,4.5,1.0,1.0,1.0,1.8,3.1,4.5,1.9,3.1,3.95,1.9,3.0,4.5,2.0,2.9,3.7,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.05,4.0,1.83,3.25,4.75,1.0,1.0,1.0,1.85,2.9,4.35,1.91,3.0,3.75,0,0,0,0,11,10,4,8,12,4,5,14,6,9,14,3,4,8,11,0,1.6286,0.4006,3.7594,0.246,0.1201,0.0786,2.4714,0.9352,3.6849,0.3784,0.1827,0.0959,3.2857,1.4747,3.6288,0.4488,0.2287,0.1119,H
F1,2008/9,18/10/2008,Lyon,Lille,D,211.7,83.45,9,9,2.0,2.0,1.53,3.75,7.0,1.0,1.0,1.0,1.53,3.4,6.5,1.4,3.8,8.0,1.53,3.5,7.0,1.5,3.5,6.3,1.5,3.25,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.6,6.25,1.5,3.7,8.0,1.0,1.0,1.0,1.55,3.4,5.5,1.44,3.6,6.5,0,0,0,0,1,6,4,10,20,7,11,15,4,8,14,5,9,13,1,7,1.3557,0.2279,3.7858,0.1681,0.0833,0.0742,2.8214,1.1603,3.6597,0.4113,0.2013,0.1031,5.1107,2.6737,3.5509,0.5232,0.2695,0.1398,H
F1,2008/9,18/10/2008,Monaco,Nice,A,77.65,56.25,9,9,1.0,2.0,2.2,3.0,3.6,1.0,1.0,1.0,2.2,2.88,3.3,2.1,2.95,3.5,2.2,2.9,3.5,2.2,2.8,3.3,2.2,2.8,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.15,2.9,3.4,2.25,3.1,3.33,1.0,1.0,1.0,2.2,2.9,3.3,2.15,2.8,3.3,0,0,1,1,15,8,0,4,9,4,5,14,1,3,6,3,7,12,12,8,1.8464,0.5363,3.7388,0.2905,0.1364,0.0829,2.3593,0.8631,3.6937,0.3658,0.1752,0.0936,2.695,1.0766,3.6688,0.3995,0.1917,0.1005,H
F1,2008/9,18/10/2008,Nantes,St Etienne,H,38.1,80.15,9,9,1.0,0.0,2.6,3.0,2.9,1.0,1.0,1.0,2.5,2.88,2.8,2.4,3.0,2.85,2.7,2.9,2.7,2.4,2.9,2.9,2.5,2.88,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.7,2.9,2.6,2.75,3.0,2.75,1.0,1.0,1.0,2.6,2.9,2.65,2.5,2.9,2.62,0,0,0,0,14,13,6,9,10,4,7,10,2,4,7,3,4,6,0,5,2.1179,0.714,3.713,0.3372,0.1668,0.0884,2.3757,0.8711,3.6929,0.3667,0.1706,0.0939,2.2421,0.7913,3.7028,0.3529,0.1726,0.0911,H
F1,2008/9,18/10/2008,Paris SG,Lorient,H,93.35,49.25,9,9,3.0,2.0,1.62,3.4,6.5,1.0,1.0,1.0,1.57,3.3,6.0,1.55,3.25,6.75,1.6,3.4,6.0,1.6,3.4,5.2,1.57,3.1,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.4,5.5,1.57,3.6,6.75,1.0,1.0,1.0,1.6,3.25,5.5,1.62,3.3,5.0,0,0,0,0,9,18,4,7,14,1,2,6,4,5,8,4,5,7,16,10,1.4214,0.2672,3.78,0.188,0.0891,0.0751,2.6714,1.0625,3.6703,0.3977,0.1916,0.1001,4.5143,2.2774,3.572,0.5045,0.2598,0.1319,H
F1,2008/9,18/10/2008,Sochaux,Le Havre,D,50.9,31.65,9,9,1.0,1.0,1.83,3.2,5.0,1.0,1.0,1.0,1.8,3.0,4.75,1.85,3.05,4.25,1.85,3.1,4.5,1.8,3.0,4.4,1.8,3.0,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.1,4.2,1.83,3.15,5.0,1.0,1.0,1.0,1.8,3.0,4.5,1.8,3.1,4.0,0,0,0,0,19,20,3,4,5,1,2,5,3,5,9,2,3,6,14,0,1.5864,0.3714,3.7641,0.2341,0.1094,0.0779,2.4786,0.9369,3.6849,0.378,0.1781,0.0961,3.495,1.6005,3.6189,0.4579,0.2298,0.1158,H
F1,2008/9,19/10/2008,Auxerre,Stade Rennais FC,D,53.15,79.4,9,9,0.0,0.0,2.4,3.0,3.2,1.0,1.0,1.0,2.3,2.88,3.1,2.4,2.9,2.95,2.4,2.9,3.1,2.2,2.9,3.2,2.25,2.88,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.35,2.9,3.0,2.4,3.0,3.2,1.0,1.0,1.0,2.35,3.0,2.9,2.38,2.8,2.88,0,0,0,0,12,7,4,5,11,7,9,14,3,6,10,4,5,11,15,6,1.9593,0.6094,3.7279,0.311,0.1491,0.0852,2.3686,0.8671,3.6933,0.3661,0.1721,0.0938,2.4664,0.9328,3.6851,0.3782,0.1836,0.0958,H
F1,2008/9,19/10/2008,Le Mans,Nancy,H,52.0,56.7,9,9,2.0,0.0,2.05,3.0,4.2,1.0,1.0,1.0,2.0,3.0,3.75,2.0,2.95,3.8,2.1,2.9,3.8,2.0,2.9,3.7,1.91,3.0,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.1,2.95,3.5,2.2,3.0,3.6,1.0,1.0,1.0,2.0,3.0,3.6,2.0,3.0,3.4,0,0,0,0,3,16,7,8,17,1,3,8,5,8,16,2,3,6,9,4,1.74,0.4724,3.7483,0.2715,0.1331,0.0807,2.4071,0.8906,3.6905,0.37,0.1713,0.0946,2.9357,1.2366,3.6518,0.4212,0.2072,0.1053,H
F1,2008/9,19/10/2008,Valenciennes,Marseille,A,41.75,146.9,9,9,1.0,3.0,3.5,3.2,2.15,1.0,1.0,1.0,3.4,3.0,2.1,3.7,3.0,2.0,3.6,3.0,2.1,3.3,3.0,2.1,3.5,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,2.95,2.1,3.25,3.0,2.38,1.0,1.0,1.0,3.2,2.9,2.2,3.3,2.88,2.1,0,0,0,0,17,2,0,1,7,7,9,19,1,2,7,6,7,18,13,3,2.7321,1.1032,3.6657,0.4038,0.1973,0.1013,2.4236,0.903,3.6889,0.3726,0.1759,0.0949,1.8021,0.5147,3.7418,0.2856,0.1415,0.082,A
F1,2008/9,25/10/2008,Auxerre,Lyon,D,53.15,211.7,10,10,0.0,0.0,4.2,3.3,1.91,1.0,1.0,1.0,4.33,3.1,1.83,4.05,3.15,1.85,4.0,3.1,1.95,4.0,3.0,1.95,4.0,3.0,1.83,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.05,1.9,4.33,3.0,2.0,1.0,1.0,1.0,3.75,3.2,1.91,4.0,3.0,1.83,0,0,0,0,12,1,2,5,12,2,8,21,0,5,10,2,5,14,15,1,3.19,1.3923,3.6374,0.4364,0.21,0.1103,2.4929,0.9477,3.6835,0.3802,0.1817,0.0964,1.64,0.4076,3.7584,0.2485,0.1213,0.0789,A
F1,2008/9,25/10/2008,Le Havre,Valenciennes,H,31.65,41.75,10,10,2.0,1.0,2.2,3.0,3.6,1.0,1.0,1.0,2.1,3.0,3.4,2.25,2.9,3.25,2.2,3.0,3.4,2.1,3.0,3.3,2.0,3.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.2,2.9,3.3,2.0,3.0,4.33,1.0,1.0,1.0,2.1,3.0,3.4,2.1,2.88,3.3,0,0,0,0,18,19,4,4,8,0,0,7,4,4,8,2,2,8,0,13,1.8036,0.5129,3.7421,0.2844,0.1399,0.082,2.4057,0.89,3.6906,0.37,0.1718,0.0946,2.77,1.148,3.6599,0.4144,0.2067,0.1019,H
F1,2008/9,25/10/2008,Lille,Caen,D,83.45,39.75,10,10,2.0,2.0,1.67,3.5,5.5,1.0,1.0,1.0,1.62,3.3,5.5,1.72,3.2,4.8,1.73,3.25,5.0,1.65,3.3,4.9,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.2,5.0,1.67,3.4,6.0,1.0,1.0,1.0,1.7,3.2,5.0,1.67,3.2,4.8,0,0,0,0,8,11,5,11,16,2,6,13,5,10,15,5,9,16,7,11,1.4821,0.3065,3.7741,0.2068,0.0999,0.0761,2.6286,1.0331,3.6737,0.393,0.1865,0.0992,3.9643,1.9006,3.5969,0.4794,0.2377,0.1237,H
F1,2008/9,25/10/2008,Lorient,Nantes,H,49.25,38.1,10,10,3.0,0.0,2.1,3.1,3.75,1.0,1.0,1.0,2.1,3.0,3.4,2.15,2.95,3.4,2.2,3.0,3.4,2.1,3.0,3.3,2.1,3.0,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.2,2.9,3.3,2.2,3.0,3.6,1.0,1.0,1.0,2.1,3.1,3.3,2.1,2.88,3.3,0,0,0,0,17,15,3,5,9,6,9,10,6,8,10,2,4,7,10,0,1.8107,0.5141,3.7421,0.2839,0.1343,0.0821,2.4236,0.9022,3.689,0.3723,0.1755,0.0949,2.7107,1.0899,3.6671,0.4021,0.1953,0.1008,H
F1,2008/9,25/10/2008,Nice,Bordeaux,D,56.25,123.5,10,10,2.0,2.0,2.88,3.0,2.6,1.0,1.0,1.0,2.7,2.88,2.6,2.65,2.9,2.65,2.7,2.9,2.7,2.65,2.9,2.65,2.62,2.88,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.8,2.9,2.5,2.75,3.0,2.75,1.0,1.0,1.0,2.75,2.9,2.5,2.75,2.9,2.4,0,1,0,1,10,4,5,6,15,7,11,18,5,7,14,6,8,14,8,2,2.2321,0.7818,3.7042,0.3502,0.1671,0.0909,2.3686,0.8663,3.6935,0.3658,0.1692,0.0938,2.1321,0.7213,3.7121,0.3383,0.1655,0.0888,A
F1,2008/9,25/10/2008,Stade Rennais FC,Le Mans,D,79.4,52.0,10,10,2.0,2.0,2.0,3.1,4.2,1.0,1.0,1.0,1.91,3.0,4.2,2.0,3.05,3.65,2.0,3.0,4.0,2.0,3.0,3.6,1.91,3.0,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.0,3.9,1.95,3.0,4.5,1.0,1.0,1.0,1.9,3.1,3.8,1.91,3.0,3.75,0,0,0,0,9,3,5,9,15,7,9,18,5,6,13,6,9,18,6,9,1.6807,0.4319,3.7546,0.257,0.1225,0.0796,2.4464,0.9154,3.6875,0.3742,0.1728,0.0954,3.0964,1.3458,3.6409,0.4346,0.2182,0.1084,H
F1,2008/9,25/10/2008,Toulouse,Monaco,D,70.65,77.65,10,10,0.0,0.0,2.1,3.1,3.75,1.0,1.0,1.0,2.0,2.88,4.0,2.15,2.75,3.62,2.05,3.0,3.75,2.0,2.9,3.7,1.91,3.0,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.95,3.8,2.1,3.0,4.0,1.0,1.0,1.0,2.0,3.1,3.4,1.91,3.0,3.75,0,0,0,0,5,13,4,10,18,1,2,10,2,5,9,1,1,6,17,12,1.73,0.466,3.7493,0.2694,0.1328,0.0806,2.4057,0.893,3.69,0.3712,0.1783,0.0945,2.9657,1.2509,3.6506,0.4218,0.2041,0.106,H
F1,2008/9,26/10/2008,Marseille,Paris SG,A,146.9,93.35,10,10,2.0,4.0,1.83,3.4,4.5,1.0,1.0,1.0,1.73,3.2,4.75,1.9,3.15,4.0,1.83,3.15,4.5,1.8,3.0,4.4,1.67,3.3,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.2,5.0,1.73,3.25,5.5,1.0,1.0,1.0,1.8,3.1,4.5,1.73,3.1,4.5,0,0,1,1,2,6,6,8,19,7,7,17,7,8,20,8,8,12,3,16,1.5514,0.3534,3.7667,0.2278,0.1139,0.0773,2.5607,0.9912,3.6784,0.3871,0.186,0.0978,3.5821,1.6643,3.6134,0.4646,0.2329,0.1172,H
F1,2008/9,26/10/2008,Nancy,Sochaux,D,56.7,50.9,10,10,1.0,1.0,2.05,3.1,4.0,1.0,1.0,1.0,2.0,2.88,4.0,2.05,2.95,3.7,2.05,3.0,3.75,2.0,2.9,3.7,2.0,2.8,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.1,4.2,2.1,3.0,4.0,1.0,1.0,1.0,2.0,3.0,3.75,1.95,3.0,3.6,0,0,0,0,16,20,2,3,9,3,4,6,2,3,7,3,5,10,4,14,1.7179,0.4573,3.7506,0.2662,0.1293,0.0803,2.4093,0.8945,3.6899,0.3713,0.1775,0.0946,3.0321,1.2943,3.6464,0.4269,0.2079,0.1072,H
F1,2008/9,26/10/2008,St Etienne,Grenoble,A,80.15,34.6,10,10,0.0,2.0,1.73,3.5,5.0,1.0,1.0,1.0,1.67,3.25,5.0,1.65,3.25,5.25,1.73,3.25,5.0,1.65,3.3,4.9,1.67,3.3,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.4,6.5,1.0,1.0,1.0,1.7,3.2,5.0,1.67,3.2,4.8,0,0,1,1,14,7,3,7,10,4,7,17,2,4,6,4,5,10,5,0,1.435,0.3254,3.7681,0.2268,0.1138,0.0763,2.475,1.1019,3.6425,0.4452,0.2209,0.0975,3.6393,2.0123,3.5432,0.5529,0.2858,0.1165,H
F1,2008/9,28/10/2008,Bordeaux,Le Havre,H,123.5,31.65,11,11,4.0,0.0,1.36,4.5,9.0,1.0,1.0,1.0,1.36,4.0,8.5,1.35,4.1,8.5,1.4,4.0,8.5,1.37,4.0,8.0,1.33,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,4.3,8.5,1.44,3.8,9.0,1.0,1.0,1.0,1.4,3.75,7.5,1.44,4.0,8.5,0,0,0,0,2,19,7,11,21,4,4,8,8,11,18,3,4,8,2,0,1.27,0.1738,3.7932,0.1369,0.0693,0.0731,3.175,1.3868,3.6377,0.4368,0.213,0.11,6.2857,3.3632,3.5267,0.5351,0.2589,0.1536,H
F1,2008/9,29/10/2008,Caen,Nice,D,39.75,56.25,11,11,1.0,1.0,2.25,3.0,3.5,1.0,1.0,1.0,2.2,2.88,3.3,2.15,2.9,3.4,2.2,3.0,3.4,2.2,2.8,3.3,2.1,2.9,3.3,1.0,1.0,1.0,1.0,1.0,1.0,2.15,2.9,3.4,2.1,3.2,3.6,1.0,1.0,1.0,2.2,2.9,3.3,2.15,3.0,3.75,0,0,0,0,12,10,3,6,14,5,6,16,5,9,17,5,6,15,11,8,1.8357,0.53,3.7397,0.2887,0.137,0.0826,2.3914,0.8844,3.6911,0.3698,0.1774,0.0942,2.7321,1.1022,3.6659,0.4034,0.1951,0.1013,H
