Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,FTHG,FTAG,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise,HomeTeamPlacement,AwayTeamPlacement,HomeForm3,HomeForm5,HomeFormSeason,AwayForm3,AwayForm5,AwayFormSeason,HomeGoals3,HomeGoals5,HomeGoalsSeason,AwayGoals3,AwayGoals5,AwayGoalsSeason,HTLSP,ATLSP,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
G1,2006/7,20/08/2006,Atromitos,OFI Crete,D,14.7,13.75,1,1,2.0,2.0,1.72,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.25,4.85,1.7,3.3,5.0,1.7,3.2,4.2,1.67,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.4,5.0,1.62,3.2,5.5,1.0,1.0,1.0,1.65,3.25,4.5,1.65,3.3,4.6,0,0,0,0,4,5,1,1,1,1,1,1,2,2,2,2,2,2,7,14,1.4329,0.3236,3.7685,0.2258,0.1129,0.0763,2.4679,1.0955,3.6434,0.4439,0.2188,0.0974,3.3679,1.7984,3.5624,0.534,0.2806,0.1126,H
G1,2006/7,20/08/2006,Egaleo,Panathinaikos,A,14.58,70.25,1,1,1.0,4.0,4.5,3.25,1.66,1.0,1.0,1.0,1.0,1.0,1.0,5.5,3.45,1.6,5.0,3.4,1.67,4.6,3.4,1.6,5.0,3.25,1.62,1.0,1.0,1.0,1.0,1.0,1.0,4.5,3.4,1.7,5.25,3.4,1.57,1.0,1.0,1.0,4.5,3.75,1.55,4.6,3.3,1.65,0,0,0,0,16,1,0,0,0,3,3,3,1,1,1,4,4,4,10,2,3.4607,1.8557,3.5581,0.5362,0.2765,0.1141,2.5429,1.1556,3.6352,0.4544,0.2279,0.0988,1.4014,0.3015,3.7722,0.2151,0.1101,0.0757,A
G1,2006/7,20/08/2006,Ergotelis,Ionikos,D,12.06,12.05,1,1,1.0,1.0,2.1,3.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,2.85,3.3,2.2,2.85,3.5,1.9,3.0,3.6,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.1,3.6,2.1,2.88,3.4,1.0,1.0,1.0,2.1,3.0,3.1,2.1,3.1,3.1,0,0,0,0,7,8,1,1,1,1,1,1,1,1,1,1,1,1,0,11,1.7036,0.53,3.7318,0.3111,0.1595,0.0816,2.2914,0.9673,3.6611,0.4222,0.2133,0.0938,2.4714,1.1125,3.6402,0.4502,0.2345,0.0973,H
G1,2006/7,20/08/2006,Iraklis,Panionios,D,21.5,15.15,1,1,0.0,0.0,1.66,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.25,5.0,1.7,3.3,5.0,1.75,3.2,4.0,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.5,1.57,3.4,5.5,1.0,1.0,1.0,1.65,3.25,4.5,1.75,3.2,4.2,0,0,0,0,11,13,1,1,1,1,1,1,0,0,0,0,0,0,4,12,1.4357,0.3278,3.7677,0.2283,0.1173,0.0763,2.4643,1.0929,3.6437,0.4435,0.2184,0.0973,3.3714,1.8029,3.5619,0.5348,0.2812,0.1127,H
G1,2006/7,20/08/2006,Kerkyra,Kalamaria,H,10.15,10.95,1,1,2.0,1.0,2.1,3.0,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.1,3.45,2.0,3.1,3.75,1.8,3.1,3.8,2.2,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.2,2.9,2.1,3.0,3.25,1.0,1.0,1.0,2.1,3.0,3.1,2.1,3.1,3.1,0,0,0,0,2,14,3,3,3,0,0,0,2,2,2,1,1,1,0,9,1.6929,0.5254,3.7324,0.3103,0.1612,0.0814,2.3429,1.0026,3.6562,0.428,0.2117,0.0949,2.4536,1.1147,3.639,0.4543,0.2424,0.0968,H
G1,2006/7,20/08/2006,Larisa,Aris,D,21.45,18.25,1,1,1.0,1.0,1.72,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,4.0,1.75,3.25,4.75,1.8,3.1,3.8,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.5,1.8,3.2,4.0,1.0,1.0,1.0,1.75,3.2,4.35,1.75,3.2,4.2,0,0,0,0,9,6,1,1,1,1,1,1,1,1,1,1,1,1,8,0,1.4893,0.3664,3.7609,0.246,0.124,0.0773,2.4321,1.0691,3.647,0.4396,0.2166,0.0967,3.0664,1.5566,3.5875,0.5076,0.2617,0.108,H
G1,2006/7,26/08/2006,Panathinaikos,Ionikos,A,70.25,12.05,2,2,0.0,2.0,1.14,6.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15,6.0,16.0,1.15,6.0,13.0,1.12,6.0,13.0,1.2,5.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15,6.5,13.0,1.1,6.5,15.0,1.0,1.0,1.0,1.12,6.0,15.0,1.12,6.0,15.0,0,0,1,1,6,2,3,3,3,4,4,4,4,4,4,3,3,3,2,11,1.0893,0.07,3.8044,0.0643,0.0347,0.0717,4.2143,2.418,3.5136,0.5738,0.2906,0.1241,9.1429,6.1974,3.3656,0.6778,0.3571,0.1572,H
G1,2006/7,26/08/2006,PAOK,Iraklis,H,23.35,21.5,2,2,3.0,1.0,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.25,4.25,1.8,3.1,4.25,1.85,3.1,3.6,1.83,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.2,4.3,1.8,3.1,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.1,4.75,0,0,0,0,3,14,4,4,4,1,1,1,3,3,3,1,1,1,6,4,1.4557,0.3959,3.7519,0.2719,0.1384,0.0776,2.2321,1.068,3.6258,0.4785,0.241,0.0934,2.7929,1.573,3.5508,0.5632,0.2963,0.1026,H
G1,2006/7,27/08/2006,Aris,Kerkyra,D,18.25,10.15,2,2,0.0,0.0,1.57,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.5,5.65,1.62,3.35,5.0,1.6,3.3,4.8,1.72,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.4,5.0,1.53,3.4,5.5,1.0,1.0,1.0,1.55,3.25,5.5,1.5,3.3,6.5,0,0,0,0,10,5,2,2,2,4,4,4,1,1,1,2,2,2,0,0,1.3793,0.2872,3.7747,0.2082,0.1086,0.0753,2.5143,1.1314,3.6385,0.45,0.2242,0.0982,3.7343,2.0914,3.5359,0.56,0.2963,0.1177,H
G1,2006/7,27/08/2006,Kalamaria,Egaleo,A,10.95,14.58,2,2,0.0,1.0,2.62,2.8,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.9,2.75,2.55,2.7,2.75,2.65,2.65,2.8,2.55,2.5,2.87,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.6,2.9,2.7,2.5,2.88,2.62,1.0,1.0,1.0,2.6,2.9,2.5,2.4,2.8,2.85,0,0,0,0,16,7,0,0,0,3,3,3,1,1,1,2,2,2,9,10,2.0336,0.7779,3.6898,0.3825,0.1962,0.0885,2.175,0.877,3.6747,0.4032,0.1989,0.0915,2.0471,0.7843,3.689,0.3831,0.1929,0.0888,H
G1,2006/7,27/08/2006,Larisa,Atromitos,H,21.45,14.7,2,2,2.0,1.0,1.9,3.0,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.0,4.75,1.85,3.0,4.2,1.85,2.9,4.0,2.0,3.0,3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.1,4.0,1.8,3.2,4.0,1.0,1.0,1.0,1.9,2.9,4.0,1.7,3.1,4.6,0,0,0,0,4,12,4,4,4,1,1,1,3,3,3,3,3,3,8,7,1.55,0.4149,3.7522,0.2677,0.1382,0.0785,2.3,0.9717,3.6606,0.4225,0.2107,0.094,2.9786,1.5066,3.5917,0.5058,0.2658,0.1064,H
G1,2006/7,27/08/2006,OFI Crete,AEK,D,13.75,44.8,2,2,1.0,1.0,4.2,3.25,1.72,1.0,1.0,1.0,1.0,1.0,1.0,4.4,3.45,1.72,4.33,3.15,1.77,3.6,3.1,1.85,4.33,3.2,1.72,1.0,1.0,1.0,1.0,1.0,1.0,4.4,3.3,1.75,4.0,3.0,1.83,1.0,1.0,1.0,4.35,3.1,1.75,4.2,3.0,1.8,0,0,0,0,8,9,2,2,2,2,2,2,3,3,3,1,1,1,14,3,3.0579,1.5463,3.5887,0.5057,0.2565,0.1079,2.3964,1.0467,3.6498,0.4368,0.2213,0.0959,1.4936,0.3697,3.7604,0.2476,0.1251,0.0774,A
G1,2006/7,27/08/2006,Panionios,Olympiakos,A,15.15,59.53,2,2,0.0,3.0,6.5,3.6,1.44,1.0,1.0,1.0,1.0,1.0,1.0,7.5,3.7,1.44,6.75,3.7,1.44,6.5,3.7,1.4,7.0,3.5,1.44,1.0,1.0,1.0,1.0,1.0,1.0,6.25,4.0,1.45,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.6,1.4,8.0,3.5,1.4,0,0,0,0,15,1,1,1,1,6,6,6,0,0,0,5,5,5,12,1,4.3929,2.9667,3.4168,0.6753,0.3531,0.1203,2.5214,1.3224,3.5861,0.5245,0.2685,0.0984,1.2436,0.2115,3.786,0.1701,0.0867,0.0737,A
G1,2006/7,27/08/2006,Xanthi,Ergotelis,D,23.9,12.06,2,2,0.0,0.0,1.36,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.0,7.25,1.37,4.0,7.5,1.35,4.0,7.0,1.44,3.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45,4.0,6.25,1.4,3.6,7.5,1.0,1.0,1.0,1.35,3.75,7.5,1.35,3.8,8.0,0,0,0,0,13,11,1,1,1,2,2,2,1,1,1,1,1,1,5,0,1.2479,0.1871,3.7906,0.1499,0.0776,0.0733,2.8321,1.3737,3.6082,0.485,0.2451,0.1041,5.0,3.0045,3.4778,0.6009,0.3061,0.1324,H
G1,2006/7,09/09/2006,Atromitos,AEK,D,14.7,44.8,3,3,1.0,1.0,3.8,3.2,1.83,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.2,1.7,4.0,3.1,1.85,3.6,3.0,1.9,4.0,3.2,1.8,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.25,1.9,4.33,3.0,1.8,1.0,1.0,1.0,4.5,3.1,1.75,4.0,3.0,1.85,0,0,0,0,12,10,2,2,2,3,3,3,4,4,4,2,2,2,7,3,2.9986,1.5255,3.5895,0.5088,0.2684,0.1067,2.3607,1.017,3.6541,0.4308,0.2149,0.0952,1.5271,0.3961,3.7556,0.2593,0.1326,0.078,A
G1,2006/7,09/09/2006,Olympiakos,PAOK,H,59.53,23.35,3,3,2.0,0.0,1.33,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36,4.0,8.75,1.35,4.0,8.0,1.35,4.0,7.0,1.33,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35,4.33,7.5,1.3,4.1,9.0,1.0,1.0,1.0,1.35,4.0,7.5,1.35,4.0,7.5,0,0,0,0,1,8,9,9,9,4,4,4,7,7,7,3,3,3,1,6,1.2193,0.164,3.7939,0.1345,0.0671,0.0729,2.9593,1.4628,3.5985,0.4943,0.242,0.1063,5.4464,3.349,3.4597,0.6149,0.3164,0.1364,H
G1,2006/7,09/09/2006,Panathinaikos,Xanthi,H,70.25,23.9,3,3,1.0,0.0,1.33,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35,4.1,8.75,1.35,4.0,8.0,1.35,4.0,7.0,1.33,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.5,9.0,1.33,4.0,8.0,1.0,1.0,1.0,1.33,4.35,8.0,1.35,4.0,7.5,0,0,0,0,3,13,6,6,6,1,1,1,5,5,5,1,1,1,2,5,1.2157,0.1613,3.7943,0.1327,0.0661,0.0729,2.9964,1.4948,3.5947,0.4989,0.249,0.1069,5.5179,3.397,3.4577,0.6156,0.3141,0.137,H
G1,2006/7,10/09/2006,Egaleo,Aris,D,14.58,18.25,3,3,1.0,1.0,2.37,3.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.45,2.75,3.05,2.35,3.0,2.8,2.5,2.8,2.7,2.25,3.0,2.87,1.0,1.0,1.0,1.0,1.0,1.0,2.6,2.9,2.7,2.38,3.0,2.75,1.0,1.0,1.0,2.4,2.75,2.9,2.2,2.9,3.1,0,1,0,1,9,11,4,4,4,3,3,3,3,3,3,2,2,2,10,0,1.8929,0.6718,3.7073,0.3549,0.1824,0.0855,2.2214,0.9141,3.669,0.4115,0.2067,0.0924,2.1871,0.8918,3.6722,0.4077,0.2082,0.0917,H
G1,2006/7,10/09/2006,Ergotelis,Panionios,H,12.06,15.15,3,3,2.0,1.0,2.25,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.35,2.85,3.05,2.3,3.0,2.9,2.3,3.0,2.7,2.25,3.0,2.87,1.0,1.0,1.0,1.0,1.0,1.0,2.4,2.9,2.95,2.25,2.88,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,2.9,3.1,0,0,0,0,5,15,5,5,5,1,1,1,3,3,3,1,1,1,0,12,1.7357,0.6388,3.7035,0.368,0.1878,0.0835,2.1093,0.9618,3.6437,0.456,0.2303,0.0911,2.1121,0.9672,3.6426,0.4579,0.2354,0.0911,H
G1,2006/7,10/09/2006,Ionikos,Kalamaria,H,12.05,10.95,3,3,1.0,0.0,1.66,3.3,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.63,3.3,5.5,1.65,3.25,5.0,1.6,3.4,4.6,1.66,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.3,5.5,1.67,3.2,4.75,1.0,1.0,1.0,1.65,3.25,4.5,1.7,3.1,4.6,0,0,0,0,2,16,7,7,7,0,0,0,4,4,4,1,1,1,11,9,1.4171,0.3117,3.7705,0.22,0.1096,0.076,2.4536,1.0852,3.6448,0.4423,0.2184,0.0971,3.4607,1.8605,3.5574,0.5376,0.278,0.1141,H
G1,2006/7,10/09/2006,Iraklis,OFI Crete,A,21.5,13.75,3,3,2.0,3.0,1.72,3.3,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.25,4.85,1.7,3.3,4.5,1.65,3.3,4.4,1.66,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.3,4.4,1.67,3.25,4.75,1.0,1.0,1.0,1.75,3.1,4.5,1.75,3.0,4.5,0,0,1,1,14,4,1,1,1,5,5,5,3,3,3,6,6,6,4,14,1.4536,0.3394,3.7657,0.2335,0.1174,0.0766,2.4321,1.0705,3.6467,0.4401,0.2185,0.0966,3.2664,1.6941,3.5743,0.5186,0.2582,0.1113,H
G1,2006/7,10/09/2006,Kerkyra,Larisa,D,10.15,21.45,3,3,0.0,0.0,2.37,3.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.45,2.85,2.95,2.3,3.0,2.9,2.3,3.0,2.7,2.5,2.87,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.6,2.9,2.7,2.38,3.0,2.75,1.0,1.0,1.0,2.35,2.9,2.75,2.35,2.9,2.8,0,1,0,1,7,6,5,5,5,5,5,5,2,2,2,3,3,3,0,8,1.9,0.675,3.7069,0.3553,0.1801,0.0857,2.2443,0.9287,3.667,0.4138,0.2039,0.0929,2.1371,0.8511,3.6785,0.3982,0.2002,0.0907,H
G1,2006/7,16/09/2006,Aris,Ionikos,H,18.25,12.05,4,4,1.0,0.0,2.1,3.0,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.9,2.95,4.3,1.9,3.0,3.9,2.0,3.0,3.3,2.0,3.0,3.4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.9,3.75,1.83,3.0,4.1,1.0,1.0,1.0,1.9,3.0,3.75,1.8,3.1,4.0,0,0,0,0,8,4,5,6,6,6,7,7,2,3,3,3,4,4,0,11,1.6021,0.4546,3.7451,0.2837,0.147,0.0795,2.2821,0.9565,3.6629,0.4191,0.2049,0.0937,2.7643,1.3456,3.6099,0.4868,0.258,0.1026,H
G1,2006/7,16/09/2006,PAOK,Ergotelis,H,23.35,12.06,4,4,1.0,0.0,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35,4.4,7.75,1.4,3.9,7.0,1.4,3.9,6.0,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.75,6.0,1.4,3.75,7.0,1.0,1.0,1.0,1.4,3.75,7.0,1.4,3.5,8.0,0,0,0,0,5,10,6,7,7,4,5,5,4,4,4,2,3,3,6,0,1.2607,0.1966,3.7892,0.1559,0.0787,0.0735,2.8179,1.3674,3.6087,0.4853,0.2462,0.1038,4.8393,2.9057,3.4818,0.6004,0.3113,0.1307,H
G1,2006/7,17/09/2006,Kalamaria,Xanthi,H,10.95,23.9,4,4,2.0,0.0,2.7,3.0,2.4,1.0,1.0,1.0,1.0,1.0,1.0,2.95,2.85,2.45,2.8,2.95,2.4,2.6,3.0,2.4,2.75,2.88,2.4,1.0,1.0,1.0,1.0,1.0,1.0,2.8,2.9,2.5,2.62,3.0,2.5,1.0,1.0,1.0,2.75,2.9,2.4,2.5,3.0,2.55,0,0,0,0,12,14,3,3,3,1,1,1,2,3,3,0,1,1,9,5,2.105,0.8297,3.6817,0.3942,0.2011,0.09,2.2486,0.9318,3.6665,0.4144,0.204,0.093,1.9286,0.6935,3.7039,0.3596,0.178,0.0863,A
G1,2006/7,17/09/2006,Kerkyra,Atromitos,H,10.15,14.7,4,4,1.0,0.0,2.37,2.87,2.87,1.0,1.0,1.0,1.0,1.0,1.0,2.37,2.95,2.95,2.35,2.9,2.9,2.4,2.9,2.7,2.25,2.88,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.9,2.8,2.25,3.0,2.88,1.0,1.0,1.0,2.3,2.9,2.9,2.3,2.9,2.9,0,0,0,0,3,13,5,8,8,1,2,2,1,3,3,2,4,4,0,7,1.8636,0.6465,3.7117,0.3469,0.1746,0.0849,2.2286,0.9162,3.6689,0.4111,0.2002,0.0926,2.2071,0.9021,3.6709,0.4087,0.2033,0.0921,H
G1,2006/7,17/09/2006,Larisa,Egaleo,D,21.45,14.58,4,4,2.0,2.0,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.77,3.2,4.4,1.8,3.2,4.0,1.9,2.9,3.8,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.1,4.0,1.8,3.2,4.0,1.0,1.0,1.0,1.8,3.25,3.75,1.8,3.0,4.2,0,0,0,0,7,11,5,6,6,5,5,5,4,5,5,4,5,5,8,10,1.5264,0.394,3.7561,0.2581,0.1287,0.078,2.375,1.0287,3.6524,0.4331,0.2162,0.0955,2.9393,1.4529,3.5993,0.4943,0.2488,0.1059,H
G1,2006/7,17/09/2006,OFI Crete,Olympiakos,A,13.75,59.53,4,4,1.0,2.0,6.0,3.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.4,1.57,6.0,3.5,1.5,4.8,3.5,1.55,6.0,3.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.75,1.5,6.5,3.25,1.5,1.0,1.0,1.0,6.0,3.5,1.5,1.0,1.0,1.0,0,0,0,0,9,1,4,5,5,9,12,12,5,7,7,7,9,9,14,1,3.8071,2.4549,3.457,0.6448,0.3319,0.115,2.4214,1.2349,3.5992,0.51,0.26,0.0968,1.2943,0.2556,3.7785,0.1975,0.1004,0.0745,A
G1,2006/7,17/09/2006,Panionios,Panathinaikos,A,15.15,70.25,4,4,0.0,1.0,5.5,3.5,1.53,1.0,1.0,1.0,1.0,1.0,1.0,6.8,3.45,1.5,6.0,3.5,1.5,5.0,3.7,1.5,6.0,3.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,5.5,3.6,1.55,6.75,3.5,1.44,1.0,1.0,1.0,6.0,3.5,1.5,7.0,3.4,1.45,0,0,0,0,15,2,0,1,1,6,9,9,1,1,1,2,6,6,12,2,4.2536,2.4785,3.5074,0.5827,0.3077,0.1243,2.6179,1.2077,3.6287,0.4613,0.2271,0.1002,1.3193,0.2394,3.7826,0.1815,0.0917,0.0744,A
G1,2006/7,18/09/2006,AEK,Iraklis,H,44.8,21.5,4,4,3.0,0.0,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.95,7.4,1.4,3.85,7.0,1.4,3.9,6.0,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.6,5.5,1.4,3.75,7.0,1.0,1.0,1.0,1.4,3.75,7.0,1.45,3.4,7.0,0,0,0,0,6,16,5,6,6,0,1,1,5,5,5,3,3,3,3,4,1.2714,0.2059,3.7878,0.1619,0.0823,0.0737,2.7643,1.3209,3.6145,0.4778,0.2401,0.1029,4.7071,2.8006,3.4881,0.595,0.3042,0.1294,H
G1,2006/7,23/09/2006,Ergotelis,OFI Crete,H,12.06,13.75,5,5,2.0,0.0,2.5,3.0,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.85,2.85,2.5,2.6,2.9,2.6,2.7,2.8,2.5,2.5,2.87,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.65,2.9,2.65,2.6,2.88,2.62,1.0,1.0,1.0,2.4,2.8,2.9,2.6,2.8,2.6,0,0,0,0,4,11,6,8,8,3,5,5,4,5,5,4,7,7,0,14,2.0286,0.7729,3.6907,0.381,0.1947,0.0884,2.2,0.8958,3.6719,0.4072,0.201,0.092,2.0421,0.7818,3.6894,0.3828,0.1928,0.0887,H
G1,2006/7,23/09/2006,Olympiakos,AEK,H,59.53,44.8,5,5,1.0,0.0,1.72,3.25,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.25,4.55,1.75,3.2,4.4,1.8,3.0,4.0,1.66,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.25,4.6,1.62,3.5,4.75,1.0,1.0,1.0,1.65,3.25,4.5,1.6,3.1,5.6,0,0,0,0,1,10,9,15,15,4,6,6,5,10,10,4,5,5,1,3,1.4486,0.3382,3.7658,0.2335,0.1209,0.0766,2.4321,1.0723,3.6463,0.4409,0.221,0.0966,3.3021,1.7472,3.5676,0.5291,0.274,0.1117,H
G1,2006/7,24/09/2006,Atromitos,Iraklis,D,14.7,21.5,5,5,2.0,2.0,2.37,3.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.0,2.85,2.3,2.9,3.0,2.3,2.9,2.8,2.25,2.87,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,2.9,2.95,2.25,2.88,3.1,1.0,1.0,1.0,2.35,3.0,2.7,2.1,3.0,3.2,0,1,0,1,13,16,2,3,3,1,2,2,3,6,6,4,5,5,7,4,1.8371,0.6281,3.7148,0.3419,0.1735,0.0844,2.2464,0.9301,3.6668,0.414,0.2035,0.0929,2.2393,0.9322,3.666,0.4163,0.2141,0.0927,H
G1,2006/7,24/09/2006,Egaleo,Kerkyra,H,14.58,10.15,5,5,2.0,1.0,1.8,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.2,4.2,1.75,3.2,4.3,1.7,3.2,4.2,1.72,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.25,4.5,1.73,3.2,4.5,1.0,1.0,1.0,1.85,3.2,3.75,1.75,3.0,4.5,0,0,0,0,6,5,5,8,8,4,8,8,5,7,7,2,4,4,10,0,1.4914,0.3683,3.7606,0.247,0.125,0.0773,2.4071,1.0503,3.6496,0.4363,0.2136,0.0962,3.0736,1.5615,3.5869,0.5081,0.2608,0.1081,H
G1,2006/7,24/09/2006,Ionikos,Larisa,A,12.05,21.45,5,5,1.0,2.0,2.0,3.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.1,4.3,2.0,3.0,3.6,2.0,3.0,3.3,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.75,1.91,3.0,3.8,1.0,1.0,1.0,2.0,2.9,3.6,2.05,2.95,3.35,0,0,1,1,7,3,3,7,7,5,9,9,2,5,5,4,7,7,11,8,1.635,0.4769,3.7412,0.2917,0.1481,0.0802,2.2964,0.9685,3.6611,0.4217,0.209,0.0939,2.6571,1.2657,3.6196,0.4764,0.2519,0.1007,H
G1,2006/7,24/09/2006,Kalamaria,Panionios,D,10.95,15.15,5,5,1.0,1.0,2.2,3.0,3.1,1.0,1.0,1.0,1.0,1.0,1.0,2.15,2.85,3.55,2.2,2.85,3.2,2.3,2.9,2.8,2.37,2.87,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.4,2.9,2.95,2.25,2.75,3.25,1.0,1.0,1.0,2.1,2.8,3.4,2.05,2.95,3.35,0,0,0,0,12,15,4,4,4,1,2,2,3,4,4,2,2,2,9,12,1.7871,0.5934,3.7206,0.3321,0.1719,0.0833,2.205,0.8999,3.6712,0.4081,0.2026,0.0921,2.3857,1.0521,3.6482,0.441,0.232,0.0956,H
G1,2006/7,24/09/2006,Panathinaikos,PAOK,H,70.25,23.35,5,5,2.0,1.0,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44,3.7,7.5,1.4,3.75,7.5,1.35,4.0,7.0,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45,3.75,7.0,1.36,4.0,7.5,1.0,1.0,1.0,1.4,3.75,7.0,1.4,3.75,7.0,0,0,0,0,2,9,9,12,12,3,7,7,4,8,8,2,5,5,2,6,1.2571,0.1932,3.7897,0.1537,0.0782,0.0734,2.8,1.3444,3.6119,0.4802,0.2367,0.1035,4.9643,2.9608,3.4813,0.5964,0.2945,0.1322,H
G1,2006/7,24/09/2006,Xanthi,Aris,D,23.9,18.25,5,5,1.0,1.0,1.9,3.2,3.6,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.1,3.65,1.9,3.0,3.9,1.9,3.1,3.5,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,4.0,1.91,3.0,3.8,1.0,1.0,1.0,1.9,3.1,3.6,1.9,3.0,3.75,0,0,0,0,14,8,1,2,2,5,7,7,1,2,2,3,4,4,5,0,1.5757,0.431,3.7495,0.2735,0.1368,0.079,2.3536,1.0114,3.6549,0.4297,0.2141,0.0951,2.7714,1.3276,3.6136,0.479,0.2428,0.103,H
