Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,FTHG,FTAG,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise,HomeTeamPlacement,AwayTeamPlacement,HomeForm3,HomeForm5,HomeFormSeason,AwayForm3,AwayForm5,AwayFormSeason,HomeGoals3,HomeGoals5,HomeGoalsSeason,AwayGoals3,AwayGoals5,AwayGoalsSeason,HTLSP,ATLSP,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
T1,2004/5,21/08/2004,Istanbulspor,Fenerbahce,A,27.55,90.6,3,3,0.0,3.0,6.0,3.75,1.444,1.0,1.0,1.0,1.0,1.0,1.0,6.75,3.65,1.45,6.0,3.55,1.48,4.8,3.5,1.55,5.0,3.6,1.57,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.5,3.6,1.44,0,0,0,0,15,3,2,2,2,7,7,7,1,1,1,7,7,7,0,0,3.4321,2.4776,3.3981,0.7219,0.3806,0.107,2.2964,1.2977,3.5631,0.5651,0.2872,0.0942,1.2453,0.2477,3.7787,0.1989,0.1038,0.0742,A
T1,2004/5,21/08/2004,Malatyaspor,Trabzonspor,A,33.95,63.6,3,3,3.0,4.0,3.25,3.25,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.55,3.3,1.9,3.0,3.3,2.05,2.9,3.0,2.2,3.0,3.2,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.25,3.25,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.2,2.1,0,0,0,0,8,1,4,4,4,9,9,9,7,7,7,10,10,10,0,0,2.0679,1.0781,3.603,0.5214,0.2715,0.0904,2.1071,1.1092,3.5974,0.5264,0.2683,0.0911,1.525,0.5287,3.7192,0.3467,0.1802,0.0799,A
T1,2004/5,21/08/2004,Samsunspor,Konyaspor,D,34.65,37.25,3,3,1.0,1.0,1.833,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.4,3.4,1.8,3.3,3.8,1.8,3.1,3.8,1.83,3.4,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,3.75,0,0,0,0,12,14,2,2,2,2,2,2,3,3,3,2,2,2,0,0,1.4152,0.4159,3.7442,0.2939,0.1498,0.0776,2.1429,1.1448,3.5907,0.5343,0.2726,0.0917,2.3464,1.3498,3.5539,0.5753,0.2939,0.0949,H
T1,2004/5,22/08/2004,A. Sebatspor,Diyarbakirspor,D,26.73,22.93,3,3,2.0,2.0,2.25,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.3,2.55,2.35,3.2,2.6,2.5,3.0,2.5,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.38,3.2,2.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.25,2.4,0,1,0,1,16,6,1,1,1,5,5,5,4,4,4,5,5,5,0,0,1.6879,0.6912,3.6832,0.4095,0.2116,0.0833,2.1,1.1018,3.5988,0.5247,0.267,0.091,1.7979,0.8022,3.6591,0.4462,0.2311,0.0855,H
T1,2004/5,22/08/2004,Galatasaray,Rizespor,H,79.65,22.85,3,3,2.0,1.0,1.25,5.0,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.5,8.25,1.3,4.75,7.0,1.3,4.2,8.0,1.29,4.33,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.33,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,4.0,8.0,0,0,0,0,4,11,6,6,6,2,2,2,5,5,5,3,3,3,0,0,1.1479,0.1487,3.7952,0.1295,0.0667,0.0726,2.7221,1.7364,3.4925,0.6379,0.3323,0.0999,4.5893,3.6125,3.3008,0.7872,0.4077,0.115,H
T1,2004/5,22/08/2004,Gaziantepspor,Sakaryaspor,H,38.6,14.85,3,3,1.0,0.0,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.5,5.5,1.45,3.6,6.5,1.5,3.7,5.0,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44,3.6,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.75,7.0,0,0,0,0,5,18,6,6,6,0,0,0,3,3,3,1,1,1,0,0,1.2243,0.2275,3.7824,0.1858,0.0974,0.0738,2.3321,1.3337,3.5568,0.5719,0.2909,0.0947,3.7143,2.7692,3.3678,0.7455,0.3915,0.1092,H
T1,2004/5,22/08/2004,Kayserispor,Ankaragucu,D,30.03,32.76,3,3,1.0,1.0,2.4,3.4,2.4,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.3,2.35,2.35,3.25,2.55,2.3,3.0,2.7,2.4,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.55,3.25,2.35,0,1,0,1,17,10,1,1,1,3,3,3,2,2,2,2,2,2,0,0,1.7214,0.725,3.6758,0.4212,0.2178,0.084,2.1143,1.1171,3.5958,0.5284,0.2705,0.0912,1.7464,0.7515,3.67,0.4303,0.2236,0.0844,No Consensus
T1,2004/5,28/08/2004,Ankaraspor,Denizlispor,H,32.75,27.24,4,4,3.0,2.0,2.75,3.2,2.2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.3,2.1,2.9,3.2,2.15,2.7,3.0,2.3,2.75,3.2,2.2,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.25,2.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9,3.15,2.15,0,0,0,0,7,3,4,7,7,6,9,9,5,8,8,7,9,9,0,0,1.9107,0.9136,3.6359,0.4782,0.2455,0.0876,2.0929,1.0946,3.6002,0.523,0.2665,0.0909,1.5964,0.5981,3.7038,0.3746,0.1922,0.0814,A
T1,2004/5,28/08/2004,Kayserispor,Fenerbahce,A,30.03,90.6,4,4,0.0,2.0,7.0,3.75,1.4,1.0,1.0,1.0,1.0,1.0,1.0,8.25,4.5,1.3,6.2,3.7,1.45,6.0,3.9,1.4,5.0,3.75,1.53,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.6,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.75,1.4,0,0,0,0,17,2,1,1,1,9,10,10,2,2,2,7,9,9,0,0,3.7464,2.8285,3.3608,0.755,0.4013,0.1093,2.425,1.4385,3.5386,0.5932,0.3069,0.096,1.2129,0.2186,3.784,0.1802,0.0957,0.0737,A
T1,2004/5,28/08/2004,Konyaspor,Istanbulspor,H,37.25,27.55,4,4,2.0,1.0,1.83,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.4,3.6,1.83,3.25,3.7,1.9,3.1,3.5,2.0,3.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.3,3.6,0,0,0,0,12,15,5,5,5,1,2,2,3,4,4,1,2,2,0,0,1.4407,0.4425,3.7383,0.3072,0.158,0.0781,2.1357,1.1379,3.592,0.5328,0.2723,0.0916,2.2607,1.2711,3.5672,0.5623,0.2912,0.0935,H
T1,2004/5,28/08/2004,Rizespor,Samsunspor,H,22.85,34.65,4,4,2.0,0.0,2.0,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.3,3.0,2.1,3.3,2.9,2.1,3.0,3.1,2.1,3.4,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.25,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.0,0,0,0,0,9,14,4,5,5,1,2,2,3,5,5,2,3,3,0,0,1.5429,0.5434,3.716,0.3522,0.1779,0.0803,2.1179,1.1208,3.5951,0.5292,0.2711,0.0913,2.0,1.0036,3.6178,0.5018,0.2582,0.0893,H
T1,2004/5,28/08/2004,Sakaryaspor,Galatasaray,A,14.85,79.65,4,4,1.0,2.0,5.0,3.5,1.57,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.6,1.5,5.5,3.5,1.52,4.8,3.5,1.55,6.0,3.75,1.44,1.0,1.0,1.0,1.0,1.0,1.0,5.5,3.6,1.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.5,1.57,0,0,0,0,18,4,0,0,0,6,9,9,2,2,2,4,7,7,0,0,3.2,2.2229,3.4284,0.6947,0.3632,0.105,2.2821,1.2836,3.5655,0.5625,0.2856,0.094,1.2629,0.2646,3.7755,0.2095,0.1086,0.0745,A
T1,2004/5,29/08/2004,Ankaragucu,A. Sebatspor,H,32.76,26.73,4,4,2.0,1.0,1.66,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.3,1.65,3.4,4.5,1.65,3.3,4.4,1.73,3.6,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.4,4.5,0,0,0,0,8,16,5,6,6,1,1,1,3,4,4,4,5,5,0,0,1.3364,0.337,3.761,0.2522,0.1286,0.076,2.2071,1.2086,3.579,0.5476,0.2776,0.0928,2.6629,1.672,3.5022,0.6279,0.323,0.0992,H
T1,2004/5,29/08/2004,Besiktas,Gaziantepspor,A,76.25,38.6,4,4,3.0,4.0,1.66,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.5,5.0,1.6,3.45,4.75,1.6,3.4,4.6,1.57,3.75,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.4,4.8,0,0,1,1,13,5,1,2,2,9,9,9,5,6,6,6,7,7,0,0,1.3071,0.3081,3.767,0.2357,0.1208,0.0754,2.2357,1.2386,3.5735,0.554,0.2823,0.0932,2.82,1.826,3.4803,0.6475,0.333,0.1011,H
