Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA,BFH,BFD,BFA
B1,14/10/17,Genk,Mouscron,D,1.44,4.33,7.0,1.5,4.33,6.75,1.0,1.0,1.0,1.55,4.0,5.5,1.44,4.25,6.5,1.0,1.0,1.0,1.44,4.33,6.5,1.0,1.0,1.0,1.45,4.4,7.0,1.0,1.0,1.0,1.47,4.76,7.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B1,14/10/17,Gent,Waasland-Beveren,H,1.57,3.8,6.0,1.6,3.9,6.0,1.0,1.0,1.0,1.6,3.9,5.0,1.6,3.8,5.0,1.0,1.0,1.0,1.62,3.8,5.0,1.0,1.0,1.0,1.6,4.0,5.4,1.0,1.0,1.0,1.62,4.11,6.03,1.51,4.48,7.31,1.0,1.0,1.0,1.0,1.0,1.0
B1,14/10/17,Lokeren,St Truiden,D,2.38,3.2,3.0,2.3,3.2,3.3,1.0,1.0,1.0,2.5,3.3,2.65,2.3,3.2,3.0,1.0,1.0,1.0,2.45,3.25,2.75,1.0,1.0,1.0,2.38,3.3,3.0,1.0,1.0,1.0,2.4,3.36,3.22,2.31,3.34,3.42,1.0,1.0,1.0,1.0,1.0,1.0
B1,15/10/17,Antwerp,Waregem,H,2.7,3.4,2.5,2.8,3.4,2.5,1.0,1.0,1.0,2.6,3.2,2.6,2.62,3.3,2.45,1.0,1.0,1.0,2.4,3.4,2.7,1.0,1.0,1.0,2.7,3.5,2.5,1.0,1.0,1.0,2.75,3.57,2.63,2.67,3.53,2.72,1.0,1.0,1.0,1.0,1.0,1.0
B1,15/10/17,Oostende,Club Brugge,A,3.2,3.5,2.15,3.3,3.4,2.2,1.0,1.0,1.0,3.8,3.45,1.9,3.1,3.5,2.1,1.0,1.0,1.0,3.3,3.6,2.0,1.0,1.0,1.0,3.25,3.6,2.1,1.0,1.0,1.0,3.39,3.68,2.18,3.44,3.71,2.15,1.0,1.0,1.0,1.0,1.0,1.0
B1,15/10/17,Standard,Kortrijk,H,1.44,4.2,7.5,1.48,4.5,6.75,1.0,1.0,1.0,1.6,3.9,5.0,1.44,4.2,6.5,1.0,1.0,1.0,1.5,4.0,6.0,1.0,1.0,1.0,1.45,4.4,7.0,1.0,1.0,1.0,1.47,4.75,7.36,1.47,5.0,6.98,1.0,1.0,1.0,1.0,1.0,1.0
B1,20/10/17,Mouscron,Standard,A,3.75,3.6,1.9,3.6,3.5,2.05,1.0,1.0,1.0,3.2,3.4,2.1,3.5,3.3,2.0,1.0,1.0,1.0,3.5,3.4,2.0,1.0,1.0,1.0,3.7,3.5,2.0,1.0,1.0,1.0,3.86,3.59,2.06,3.82,3.61,2.06,1.0,1.0,1.0,1.0,1.0,1.0
B1,21/10/17,Eupen,Mechelen,H,2.14,3.6,3.1,2.3,3.7,2.9,1.0,1.0,1.0,2.2,3.4,3.0,2.2,3.5,2.9,1.0,1.0,1.0,2.1,3.6,3.1,1.0,1.0,1.0,2.25,3.6,3.0,1.0,1.0,1.0,2.33,3.86,2.97,2.39,3.76,2.93,1.0,1.0,1.0,1.0,1.0,1.0
B1,21/10/17,Kortrijk,Gent,D,4.33,4.0,1.7,4.6,3.8,1.75,1.0,1.0,1.0,4.0,3.9,1.75,4.25,3.5,1.75,1.0,1.0,1.0,4.5,3.6,1.73,1.0,1.0,1.0,4.5,3.75,1.75,1.0,1.0,1.0,4.69,4.02,1.78,4.73,3.94,1.79,1.0,1.0,1.0,1.0,1.0,1.0
B1,21/10/17,Lokeren,Charleroi,D,2.79,3.39,2.39,2.8,3.4,2.5,1.0,1.0,1.0,2.75,3.3,2.4,2.8,3.1,2.45,1.0,1.0,1.0,2.75,3.25,2.45,1.0,1.0,1.0,2.8,3.3,2.5,1.0,1.0,1.0,2.95,3.37,2.57,2.91,3.39,2.59,1.0,1.0,1.0,1.0,1.0,1.0
B1,21/10/17,St Truiden,Oostende,H,2.29,3.39,3.0,2.4,3.4,2.95,1.0,1.0,1.0,2.3,3.3,2.9,2.3,3.25,2.87,1.0,1.0,1.0,2.25,3.3,3.0,1.0,1.0,1.0,2.38,3.4,2.88,1.0,1.0,1.0,2.45,3.59,2.96,2.5,3.53,2.92,1.0,1.0,1.0,1.0,1.0,1.0
B1,22/10/17,Anderlecht,Genk,A,1.75,3.75,4.5,1.72,3.9,4.75,1.0,1.0,1.0,1.7,3.7,4.5,1.73,3.7,4.25,1.0,1.0,1.0,1.8,3.6,4.0,1.0,1.0,1.0,1.75,3.9,4.3,1.0,1.0,1.0,1.76,4.16,4.66,1.78,3.98,4.74,1.0,1.0,1.0,1.0,1.0,1.0
B1,22/10/17,Club Brugge,Antwerp,H,1.33,5.0,9.0,1.36,5.0,9.0,1.0,1.0,1.0,1.35,4.8,7.6,1.36,4.6,8.0,1.0,1.0,1.0,1.36,4.75,7.5,1.0,1.0,1.0,1.36,5.0,8.0,1.0,1.0,1.0,1.35,5.56,9.4,1.4,4.76,9.67,1.0,1.0,1.0,1.0,1.0,1.0
B1,22/10/17,Waregem,Waasland-Beveren,A,1.8,3.75,4.2,1.85,3.9,3.9,1.0,1.0,1.0,1.75,3.7,4.2,1.8,3.7,3.8,1.0,1.0,1.0,1.83,3.75,3.75,1.0,1.0,1.0,1.83,3.9,3.9,1.0,1.0,1.0,1.83,4.14,4.19,1.67,4.42,5.04,1.0,1.0,1.0,1.0,1.0,1.0
B1,24/10/17,Gent,Eupen,H,1.39,4.5,7.5,1.44,4.75,7.0,1.0,1.0,1.0,1.35,4.8,7.6,1.4,4.5,7.0,1.0,1.0,1.0,1.44,4.5,6.0,1.0,1.0,1.0,1.4,5.0,7.0,1.0,1.0,1.0,1.41,5.45,7.49,1.35,5.74,8.93,1.0,1.0,1.0,1.0,1.0,1.0
B1,24/10/17,Mechelen,Lokeren,A,1.9,3.6,3.79,2.0,3.5,3.8,1.0,1.0,1.0,2.1,3.3,3.3,1.9,3.5,3.5,1.0,1.0,1.0,2.0,3.6,3.3,1.0,1.0,1.0,1.93,3.8,3.6,1.0,1.0,1.0,1.97,3.95,3.79,1.85,4.12,4.15,1.0,1.0,1.0,1.0,1.0,1.0
B1,24/10/17,Oostende,Charleroi,H,2.25,3.39,3.1,2.35,3.4,3.0,1.0,1.0,1.0,2.2,3.3,3.1,2.2,3.25,2.9,1.0,1.0,1.0,2.25,3.3,3.0,1.0,1.0,1.0,2.3,3.5,2.9,1.0,1.0,1.0,2.32,3.57,3.18,2.59,3.47,2.85,1.0,1.0,1.0,1.0,1.0,1.0
B1,25/10/17,Anderlecht,Waregem,H,1.44,4.5,6.5,1.48,4.5,6.75,1.0,1.0,1.0,1.45,4.0,7.0,1.5,4.25,5.8,1.0,1.0,1.0,1.5,4.33,5.5,1.0,1.0,1.0,1.5,4.6,6.0,1.0,1.0,1.0,1.5,4.83,6.6,1.42,5.15,7.79,1.0,1.0,1.0,1.0,1.0,1.0
B1,25/10/17,Genk,Club Brugge,H,2.62,3.25,2.62,2.65,3.4,2.65,1.0,1.0,1.0,2.6,3.2,2.6,2.45,3.3,2.6,1.0,1.0,1.0,2.6,3.4,2.5,1.0,1.0,1.0,2.5,3.6,2.63,1.0,1.0,1.0,2.61,3.58,2.75,2.3,3.66,3.16,1.0,1.0,1.0,1.0,1.0,1.0
B1,25/10/17,Waasland-Beveren,Kortrijk,H,1.72,3.5,5.0,1.78,3.7,4.6,1.0,1.0,1.0,1.75,3.5,4.5,1.75,3.7,4.2,1.0,1.0,1.0,1.73,3.75,4.2,1.0,1.0,1.0,1.8,3.75,4.3,1.0,1.0,1.0,1.79,3.97,4.63,1.81,4.11,4.37,1.0,1.0,1.0,1.0,1.0,1.0
B1,26/10/17,Antwerp,Standard,D,3.39,3.29,2.14,3.3,3.2,2.3,1.0,1.0,1.0,3.3,3.3,2.1,3.1,3.2,2.2,1.0,1.0,1.0,3.1,3.3,2.2,1.0,1.0,1.0,3.2,3.4,2.2,1.0,1.0,1.0,3.29,3.44,2.32,3.19,3.41,2.39,1.0,1.0,1.0,1.0,1.0,1.0
B1,26/10/17,St Truiden,Mouscron,H,1.72,3.5,5.0,1.8,3.5,4.75,1.0,1.0,1.0,1.75,3.5,4.5,1.8,3.4,4.25,1.0,1.0,1.0,1.75,3.6,4.33,1.0,1.0,1.0,1.8,3.5,4.6,1.0,1.0,1.0,1.85,3.7,4.67,1.62,4.29,5.69,1.0,1.0,1.0,1.0,1.0,1.0
B1,27/10/17,Charleroi,Gent,H,2.7,3.2,2.6,2.8,3.25,2.6,1.0,1.0,1.0,2.65,3.3,2.5,2.7,3.0,2.55,1.0,1.0,1.0,2.62,3.3,2.5,1.0,1.0,1.0,2.8,3.2,2.55,1.0,1.0,1.0,2.94,3.3,2.62,2.9,3.27,2.67,1.0,1.0,1.0,1.0,1.0,1.0
B1,28/10/17,Eupen,Anderlecht,A,5.75,4.2,1.53,5.25,4.33,1.6,1.0,1.0,1.0,5.4,3.7,1.6,5.0,4.0,1.57,1.0,1.0,1.0,5.5,4.33,1.5,1.0,1.0,1.0,5.2,4.33,1.57,1.0,1.0,1.0,5.27,4.74,1.6,5.08,4.22,1.69,1.0,1.0,1.0,1.0,1.0,1.0
B1,28/10/17,Kortrijk,Genk,D,5.5,3.79,1.61,5.0,3.8,1.7,1.0,1.0,1.0,3.8,3.45,1.9,4.6,3.75,1.67,1.0,1.0,1.0,4.6,3.8,1.67,1.0,1.0,1.0,4.8,4.0,1.67,1.0,1.0,1.0,5.06,4.21,1.69,4.38,4.04,1.82,1.0,1.0,1.0,1.0,1.0,1.0
B1,28/10/17,Lokeren,Oostende,A,2.5,3.39,2.7,2.55,3.5,2.7,1.0,1.0,1.0,2.4,3.3,2.75,2.55,3.25,2.55,1.0,1.0,1.0,2.45,3.4,2.62,1.0,1.0,1.0,2.6,3.5,2.6,1.0,1.0,1.0,2.65,3.55,2.73,2.93,3.59,2.47,1.0,1.0,1.0,1.0,1.0,1.0
B1,28/10/17,Waregem,Mechelen,H,1.72,4.0,4.2,1.7,4.1,4.6,1.0,1.0,1.0,1.6,3.7,5.4,1.73,3.75,4.2,1.0,1.0,1.0,1.75,3.8,4.0,1.0,1.0,1.0,1.75,4.0,4.1,1.0,1.0,1.0,1.83,4.18,4.21,1.9,4.03,3.99,1.0,1.0,1.0,1.0,1.0,1.0
B1,29/10/17,Club Brugge,St Truiden,H,1.44,4.75,6.0,1.42,5.0,7.0,1.0,1.0,1.0,1.35,4.8,7.6,1.4,4.33,7.0,1.0,1.0,1.0,1.33,5.0,8.0,1.0,1.0,1.0,1.4,4.75,7.5,1.0,1.0,1.0,1.43,5.02,7.95,1.43,4.82,8.44,1.0,1.0,1.0,1.0,1.0,1.0
B1,29/10/17,Mouscron,Antwerp,D,2.29,3.6,2.87,2.2,3.6,3.1,1.0,1.0,1.0,2.3,3.3,2.9,2.3,3.25,2.9,1.0,1.0,1.0,2.25,3.5,2.88,1.0,1.0,1.0,2.3,3.4,3.0,1.0,1.0,1.0,2.42,3.52,3.04,2.88,3.42,2.6,1.0,1.0,1.0,1.0,1.0,1.0
B1,29/10/17,Standard,Waasland-Beveren,H,1.57,4.0,5.75,1.57,4.1,5.75,1.0,1.0,1.0,1.7,3.6,4.7,1.6,3.8,5.0,1.0,1.0,1.0,1.5,4.0,5.5,1.0,1.0,1.0,1.62,4.0,5.25,1.0,1.0,1.0,1.68,4.16,5.28,1.64,4.15,5.75,1.0,1.0,1.0,1.0,1.0,1.0
B1,03/11/17,Gent,Standard,H,1.85,3.39,4.33,1.91,3.5,4.2,1.0,1.0,1.0,2.0,3.4,3.5,1.87,3.3,4.0,1.0,1.0,1.0,1.91,3.4,3.8,1.0,1.0,1.0,1.9,3.5,4.1,1.0,1.0,1.0,1.93,3.58,4.41,2.08,3.48,3.9,1.0,1.0,1.0,1.0,1.0,1.0
B1,04/11/17,Genk,Lokeren,D,1.36,4.5,9.0,1.36,5.0,8.75,1.0,1.0,1.0,1.35,4.8,7.6,1.33,4.75,8.5,1.0,1.0,1.0,1.36,4.75,7.5,1.0,1.0,1.0,1.33,5.0,9.0,1.0,1.0,1.0,1.39,5.32,8.54,1.34,5.33,10.67,1.0,1.0,1.0,1.0,1.0,1.0
B1,04/11/17,Mechelen,Kortrijk,H,1.66,3.6,5.25,1.72,3.75,5.0,1.0,1.0,1.0,1.75,3.6,4.3,1.7,3.8,4.33,1.0,1.0,1.0,1.67,4.0,4.33,1.0,1.0,1.0,1.7,4.0,4.5,1.0,1.0,1.0,1.72,4.16,4.9,1.66,4.2,5.4,1.0,1.0,1.0,1.0,1.0,1.0
B1,04/11/17,St Truiden,Eupen,D,1.75,3.75,4.33,1.78,3.75,4.5,1.0,1.0,1.0,1.7,3.6,4.7,1.75,3.7,4.0,1.0,1.0,1.0,1.75,3.75,4.2,1.0,1.0,1.0,1.8,3.75,4.3,1.0,1.0,1.0,1.81,3.96,4.53,2.01,3.8,3.79,1.0,1.0,1.0,1.0,1.0,1.0
B1,04/11/17,Waasland-Beveren,Mouscron,H,1.61,4.0,5.0,1.65,3.9,5.25,1.0,1.0,1.0,1.6,3.9,5.0,1.61,3.9,4.8,1.0,1.0,1.0,1.65,3.8,4.75,1.0,1.0,1.0,1.62,4.0,5.2,1.0,1.0,1.0,1.66,4.28,5.3,1.61,4.24,5.9,1.0,1.0,1.0,1.0,1.0,1.0
B1,05/11/17,Anderlecht,Club Brugge,D,2.04,3.29,3.6,2.1,3.3,3.75,1.0,1.0,1.0,2.1,3.3,3.3,2.0,3.5,3.3,1.0,1.0,1.0,2.0,3.6,3.3,1.0,1.0,1.0,2.05,3.5,3.5,1.0,1.0,1.0,2.1,3.74,3.55,2.03,3.66,3.86,1.0,1.0,1.0,1.0,1.0,1.0
B1,05/11/17,Antwerp,Charleroi,A,2.79,3.25,2.5,2.75,3.25,2.65,1.0,1.0,1.0,2.6,3.2,2.6,2.65,3.1,2.6,1.0,1.0,1.0,2.62,3.2,2.6,1.0,1.0,1.0,2.7,3.25,2.63,1.0,1.0,1.0,2.83,3.36,2.67,2.67,3.16,2.99,1.0,1.0,1.0,1.0,1.0,1.0
B1,05/11/17,Oostende,Waregem,H,2.0,3.39,3.75,2.0,3.6,3.7,1.0,1.0,1.0,2.1,3.3,3.3,1.95,3.6,3.3,1.0,1.0,1.0,2.0,3.75,3.2,1.0,1.0,1.0,2.0,3.7,3.5,1.0,1.0,1.0,2.03,3.64,3.88,2.14,3.73,3.46,1.0,1.0,1.0,1.0,1.0,1.0
B1,17/11/17,Charleroi,Mechelen,H,1.8,3.6,4.33,1.83,3.6,4.4,1.0,1.0,1.0,1.8,3.5,4.2,1.8,3.5,4.0,1.0,1.0,1.0,1.8,3.5,4.2,1.0,1.0,1.0,1.8,3.7,4.3,1.0,1.0,1.0,1.88,3.81,4.34,1.93,3.75,4.18,1.0,1.0,1.0,1.0,1.0,1.0
B1,18/11/17,Eupen,Antwerp,A,2.25,3.5,3.0,2.35,3.4,3.0,1.0,1.0,1.0,2.4,3.3,2.75,2.25,3.3,2.87,1.0,1.0,1.0,2.25,3.6,2.8,1.0,1.0,1.0,2.3,3.6,2.9,1.0,1.0,1.0,2.4,3.47,3.12,2.19,3.53,3.51,1.0,1.0,1.0,1.0,1.0,1.0
B1,18/11/17,Kortrijk,St Truiden,H,2.7,3.1,2.7,2.6,3.4,2.7,1.0,1.0,1.0,2.6,3.2,2.6,2.55,3.3,2.55,1.0,1.0,1.0,2.5,3.4,2.6,1.0,1.0,1.0,2.6,3.5,2.6,1.0,1.0,1.0,2.73,3.41,2.74,2.76,3.51,2.65,1.0,1.0,1.0,1.0,1.0,1.0
B1,18/11/17,Mouscron,Anderlecht,A,7.0,4.33,1.44,7.25,4.6,1.44,1.0,1.0,1.0,6.1,4.0,1.5,6.5,4.2,1.44,1.0,1.0,1.0,6.5,4.33,1.44,1.0,1.0,1.0,7.0,4.5,1.45,1.0,1.0,1.0,7.49,4.63,1.48,5.68,3.75,1.71,1.0,1.0,1.0,1.0,1.0,1.0
B1,18/11/17,Standard,Oostende,D,1.8,3.75,4.2,1.83,3.7,4.33,1.0,1.0,1.0,1.8,3.5,4.2,1.8,3.6,4.0,1.0,1.0,1.0,1.8,3.6,4.0,1.0,1.0,1.0,1.8,3.75,4.2,1.0,1.0,1.0,1.85,3.85,4.46,1.69,4.11,5.24,1.0,1.0,1.0,1.0,1.0,1.0
B1,19/11/17,Club Brugge,Waasland-Beveren,H,1.36,4.75,8.5,1.36,5.25,8.0,1.0,1.0,1.0,1.35,4.8,7.6,1.36,4.8,8.0,1.0,1.0,1.0,1.35,4.8,7.5,1.0,1.0,1.0,1.33,5.2,8.0,1.0,1.0,1.0,1.35,5.71,9.13,1.37,5.46,8.9,1.0,1.0,1.0,1.0,1.0,1.0
B1,19/11/17,Lokeren,Gent,A,4.2,3.6,1.83,4.33,3.5,1.87,1.0,1.0,1.0,4.2,3.5,1.8,3.9,3.3,1.91,1.0,1.0,1.0,4.2,3.3,1.85,1.0,1.0,1.0,4.0,3.5,1.9,1.0,1.0,1.0,4.42,3.52,1.94,5.17,3.92,1.74,1.0,1.0,1.0,1.0,1.0,1.0
B1,19/11/17,Waregem,Genk,A,2.79,3.25,2.5,2.75,3.3,2.6,1.0,1.0,1.0,2.65,3.3,2.5,2.65,3.3,2.4,1.0,1.0,1.0,2.6,3.5,2.45,1.0,1.0,1.0,2.7,3.6,2.45,1.0,1.0,1.0,2.86,3.51,2.56,3.14,3.66,2.31,1.0,1.0,1.0,1.0,1.0,1.0
B1,24/11/17,Gent,Mouscron,H,1.3,5.25,9.5,1.3,5.25,10.5,1.0,1.0,1.0,1.3,5.0,9.0,1.28,5.0,10.0,1.0,1.0,1.0,1.25,5.5,10.0,1.0,1.0,1.0,1.3,5.25,9.5,1.0,1.0,1.0,1.35,5.45,9.69,1.25,6.8,13.3,1.0,1.0,1.0,1.0,1.0,1.0
B1,25/11/17,Antwerp,Mechelen,D,2.14,3.39,3.29,2.1,3.5,3.5,1.0,1.0,1.0,2.1,3.3,3.3,2.1,3.2,3.3,1.0,1.0,1.0,2.1,3.25,3.4,1.0,1.0,1.0,2.1,3.4,3.4,1.0,1.0,1.0,2.19,3.54,3.51,2.31,3.34,3.42,1.0,1.0,1.0,1.0,1.0,1.0
B1,25/11/17,Oostende,Eupen,H,1.72,4.0,4.2,1.75,3.9,4.5,1.0,1.0,1.0,1.7,3.7,4.5,1.7,3.8,4.2,1.0,1.0,1.0,1.73,3.8,4.2,1.0,1.0,1.0,1.73,4.0,4.33,1.0,1.0,1.0,1.75,4.22,4.64,1.93,3.92,4.0,1.0,1.0,1.0,1.0,1.0,1.0
B1,25/11/17,St Truiden,Lokeren,D,1.75,3.75,4.33,1.8,3.7,4.5,1.0,1.0,1.0,1.8,3.5,4.2,1.75,3.5,4.2,1.0,1.0,1.0,1.75,3.6,4.33,1.0,1.0,1.0,1.8,3.6,4.4,1.0,1.0,1.0,1.81,3.81,4.74,2.01,3.56,4.05,1.0,1.0,1.0,1.0,1.0,1.0
B1,25/11/17,Waasland-Beveren,Charleroi,A,2.45,3.2,2.87,2.5,3.4,2.8,1.0,1.0,1.0,2.4,3.3,2.75,2.5,3.1,2.7,1.0,1.0,1.0,2.45,3.2,2.8,1.0,1.0,1.0,2.5,3.3,2.8,1.0,1.0,1.0,2.58,3.41,2.91,2.49,3.46,3.0,1.0,1.0,1.0,1.0,1.0,1.0
B1,26/11/17,Anderlecht,Kortrijk,H,1.25,6.0,10.0,1.26,6.25,10.5,1.0,1.0,1.0,1.25,5.5,10.3,1.25,5.5,11.0,1.0,1.0,1.0,1.25,6.0,9.0,1.0,1.0,1.0,1.25,6.0,10.5,1.0,1.0,1.0,1.27,6.84,10.94,1.26,6.78,12.0,1.0,1.0,1.0,1.0,1.0,1.0
B1,26/11/17,Club Brugge,Waregem,H,1.36,5.0,7.5,1.36,5.25,7.75,1.0,1.0,1.0,1.4,4.4,7.3,1.36,4.75,7.5,1.0,1.0,1.0,1.36,4.75,7.5,1.0,1.0,1.0,1.36,5.0,8.0,1.0,1.0,1.0,1.37,5.52,8.59,1.32,5.69,10.66,1.0,1.0,1.0,1.0,1.0,1.0
B1,26/11/17,Genk,Standard,A,1.85,3.5,4.2,1.91,3.6,4.0,1.0,1.0,1.0,2.1,3.3,3.3,1.87,3.3,3.9,1.0,1.0,1.0,1.91,3.4,3.8,1.0,1.0,1.0,1.9,3.5,4.1,1.0,1.0,1.0,1.93,3.67,4.29,1.96,3.65,4.15,1.0,1.0,1.0,1.0,1.0,1.0
B1,01/12/17,Charleroi,Oostende,D,1.9,3.6,3.75,1.91,3.5,4.1,1.0,1.0,1.0,1.9,3.45,3.8,2.0,3.25,3.5,1.0,1.0,1.0,2.0,3.4,3.5,1.0,1.0,1.0,2.0,3.5,3.6,1.0,1.0,1.0,2.06,3.57,3.85,2.31,3.37,3.38,1.0,1.0,1.0,1.0,1.0,1.0
B1,02/12/17,Kortrijk,Waasland-Beveren,H,2.6,3.5,2.54,2.55,3.5,2.7,1.0,1.0,1.0,2.85,3.4,2.3,2.5,3.4,2.55,1.0,1.0,1.0,2.5,3.4,2.6,1.0,1.0,1.0,2.55,3.5,2.63,1.0,1.0,1.0,2.57,3.66,2.76,2.82,3.85,2.43,1.0,1.0,1.0,1.0,1.0,1.0
B1,02/12/17,Lokeren,Anderlecht,A,7.0,4.0,1.5,5.75,4.1,1.57,1.0,1.0,1.0,5.5,4.0,1.55,5.5,3.9,1.53,1.0,1.0,1.0,6.0,3.8,1.53,1.0,1.0,1.0,5.75,4.1,1.55,1.0,1.0,1.0,6.54,4.17,1.58,6.39,4.38,1.56,1.0,1.0,1.0,1.0,1.0,1.0
B1,02/12/17,Mechelen,Genk,H,3.1,3.5,2.2,3.4,3.4,2.15,1.0,1.0,1.0,3.2,3.4,2.1,3.0,3.25,2.2,1.0,1.0,1.0,3.25,3.4,2.1,1.0,1.0,1.0,3.13,3.5,2.2,1.0,1.0,1.0,3.27,3.47,2.32,3.45,3.54,2.21,1.0,1.0,1.0,1.0,1.0,1.0
B1,02/12/17,Mouscron,St Truiden,D,2.5,3.39,2.7,2.55,3.25,2.85,1.0,1.0,1.0,2.5,3.3,2.65,2.5,3.25,2.65,1.0,1.0,1.0,2.6,3.4,2.5,1.0,1.0,1.0,2.55,3.4,2.7,1.0,1.0,1.0,2.56,3.54,2.84,2.95,3.53,2.48,1.0,1.0,1.0,1.0,1.0,1.0
B1,03/12/17,Eupen,Club Brugge,D,5.25,4.2,1.57,4.75,4.33,1.65,1.0,1.0,1.0,5.0,3.9,1.6,5.2,3.9,1.57,1.0,1.0,1.0,4.75,4.0,1.62,1.0,1.0,1.0,5.25,4.2,1.57,1.0,1.0,1.0,5.38,4.58,1.61,5.41,4.13,1.67,1.0,1.0,1.0,1.0,1.0,1.0
B1,03/12/17,Standard,Antwerp,D,1.53,3.79,6.5,1.57,4.1,6.0,1.0,1.0,1.0,1.55,4.0,5.5,1.53,3.8,6.0,1.0,1.0,1.0,1.53,3.8,6.0,1.0,1.0,1.0,1.53,4.1,6.0,1.0,1.0,1.0,1.56,4.27,6.61,1.7,3.77,5.8,1.0,1.0,1.0,1.0,1.0,1.0
B1,03/12/17,Waregem,Gent,A,3.29,3.6,2.04,3.4,3.4,2.15,1.0,1.0,1.0,3.2,3.4,2.1,3.2,3.3,2.1,1.0,1.0,1.0,3.25,3.5,2.05,1.0,1.0,1.0,3.25,3.6,2.15,1.0,1.0,1.0,3.41,3.7,2.17,3.27,3.55,2.29,1.0,1.0,1.0,1.0,1.0,1.0
B1,08/12/17,Waasland-Beveren,Standard,H,2.75,3.5,2.39,2.9,3.3,2.5,1.0,1.0,1.0,2.75,3.3,2.4,2.75,3.2,2.45,1.0,1.0,1.0,2.75,3.25,2.45,1.0,1.0,1.0,2.8,3.3,2.5,1.0,1.0,1.0,2.96,3.45,2.51,2.87,3.42,2.6,1.0,1.0,1.0,1.0,1.0,1.0
B1,09/12/17,Antwerp,Mouscron,H,1.6,3.79,5.75,1.65,3.8,5.5,1.0,1.0,1.0,1.65,3.7,4.9,1.61,3.6,5.2,1.0,1.0,1.0,1.62,3.6,5.5,1.0,1.0,1.0,1.65,3.75,5.4,1.0,1.0,1.0,1.68,3.97,5.63,1.65,3.96,6.06,1.0,1.0,1.0,1.0,1.0,1.0
B1,09/12/17,Genk,Eupen,D,1.44,4.75,6.0,1.42,5.25,6.5,1.0,1.0,1.0,1.4,4.4,7.3,1.44,4.4,6.5,1.0,1.0,1.0,1.44,4.5,6.0,1.0,1.0,1.0,1.44,4.75,6.5,1.0,1.0,1.0,1.46,5.16,6.87,1.54,4.19,7.22,1.0,1.0,1.0,1.0,1.0,1.0
B1,09/12/17,Gent,Kortrijk,H,1.3,5.5,9.0,1.3,5.5,10.5,1.0,1.0,1.0,1.3,5.0,9.0,1.3,5.0,9.5,1.0,1.0,1.0,1.29,5.0,10.0,1.0,1.0,1.0,1.29,5.5,10.0,1.0,1.0,1.0,1.32,5.84,10.71,1.33,5.67,10.45,1.0,1.0,1.0,1.0,1.0,1.0
B1,09/12/17,Oostende,Mechelen,A,1.8,3.75,4.2,1.8,3.8,4.25,1.0,1.0,1.0,1.9,3.5,3.7,1.8,3.6,4.0,1.0,1.0,1.0,1.8,3.6,4.0,1.0,1.0,1.0,1.8,3.8,4.1,1.0,1.0,1.0,1.83,4.06,4.29,1.97,3.77,3.96,1.0,1.0,1.0,1.0,1.0,1.0
B1,10/12/17,Anderlecht,Charleroi,A,1.39,4.33,8.5,1.45,4.4,7.5,1.0,1.0,1.0,1.5,4.0,6.1,1.44,4.2,7.0,1.0,1.0,1.0,1.36,4.4,8.5,1.0,1.0,1.0,1.44,4.33,7.5,1.0,1.0,1.0,1.46,4.64,8.13,1.61,3.99,6.45,1.0,1.0,1.0,1.0,1.0,1.0
B1,10/12/17,Club Brugge,Lokeren,H,1.25,5.75,11.0,1.22,6.75,12.5,1.0,1.0,1.0,1.25,5.5,10.3,1.25,5.5,12.0,1.0,1.0,1.0,1.25,5.0,12.0,1.0,1.0,1.0,1.22,6.25,12.0,1.0,1.0,1.0,1.24,6.89,14.01,1.19,8.15,16.5,1.0,1.0,1.0,1.0,1.0,1.0
B1,10/12/17,St Truiden,Waregem,D,2.1,3.5,3.29,2.25,3.5,3.1,1.0,1.0,1.0,2.1,3.3,3.3,2.2,3.3,3.0,1.0,1.0,1.0,2.15,3.4,3.1,1.0,1.0,1.0,2.2,3.4,3.2,1.0,1.0,1.0,2.27,3.65,3.22,2.18,3.64,3.42,1.0,1.0,1.0,1.0,1.0,1.0
B1,15/12/17,Mouscron,Oostende,H,3.5,3.39,2.04,3.5,3.5,2.1,1.0,1.0,1.0,3.0,3.4,2.2,3.3,3.3,2.05,1.0,1.0,1.0,3.3,3.3,2.1,1.0,1.0,1.0,3.4,3.5,2.1,1.0,1.0,1.0,3.67,3.56,2.12,3.35,3.47,2.28,1.0,1.0,1.0,1.0,1.0,1.0
B1,16/12/17,Eupen,St Truiden,D,2.25,3.5,3.0,2.3,3.5,3.0,1.0,1.0,1.0,2.5,3.3,2.65,2.25,3.3,2.9,1.0,1.0,1.0,2.2,3.4,3.0,1.0,1.0,1.0,2.25,3.5,3.0,1.0,1.0,1.0,2.35,3.58,3.12,2.03,3.59,3.92,1.0,1.0,1.0,1.0,1.0,1.0
