Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,FTHG,FTAG,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise,HomeTeamPlacement,AwayTeamPlacement,HomeForm3,HomeForm5,HomeFormSeason,AwayForm3,AwayForm5,AwayFormSeason,HomeGoals3,HomeGoals5,HomeGoalsSeason,AwayGoals3,AwayGoals5,AwayGoalsSeason,HTLSP,ATLSP,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
E0,2009/10,24/03/2010,Man City,Everton,A,312.5,218.93,30,31,0.0,2.0,1.83,3.5,4.33,1.0,1.0,1.0,1.85,3.3,4.5,1.8,3.6,4.0,1.83,3.4,4.25,1.8,3.4,4.3,1.8,3.3,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.4,4.0,1.83,3.5,4.33,1.0,1.0,1.0,1.95,3.4,4.0,1.8,3.3,3.75,0,0,1,1,11,9,4,8,53,4,10,45,3,7,55,5,13,48,10,5,1.5921,0.3763,3.7632,0.2364,0.1126,0.078,2.7214,1.0916,3.6673,0.4011,0.1903,0.1011,3.2293,1.425,3.634,0.4413,0.2187,0.111,H
E0,2009/10,24/03/2010,Portsmouth,Chelsea,A,96.65,451.95,31,31,0.0,5.0,12.0,5.0,1.3,1.0,1.0,1.0,12.0,5.25,1.25,11.0,5.25,1.25,10.0,5.25,1.27,10.0,5.0,1.27,8.0,4.5,1.29,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,1.25,10.0,5.5,1.29,1.0,1.0,1.0,11.0,5.5,1.29,9.5,5.0,1.22,0,0,0,0,20,2,3,6,22,7,10,68,4,7,28,10,14,75,14,3,7.6786,4.3326,3.4935,0.5642,0.2894,0.1653,3.9464,1.8784,3.599,0.476,0.2324,0.1235,1.1914,0.1228,3.7994,0.103,0.0516,0.0723,A
E0,2009/10,27/03/2010,Birmingham,Arsenal,D,69.65,314.3,32,32,1.0,1.0,7.0,4.2,1.5,1.0,1.0,1.0,6.5,3.8,1.53,6.25,4.1,1.48,6.5,3.75,1.53,6.0,3.7,1.55,5.5,3.5,1.53,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.75,1.5,6.5,4.0,1.53,1.0,1.0,1.0,7.0,4.0,1.53,6.5,3.8,1.53,0,0,0,0,18,10,1,5,45,7,13,68,3,7,33,5,11,74,0,4,4.8393,2.4561,3.5643,0.5075,0.2517,0.1367,3.0429,1.303,3.6454,0.4282,0.2104,0.1074,1.3721,0.236,3.7846,0.172,0.0812,0.0744,A
E0,2009/10,27/03/2010,Bolton,Man United,A,85.8,384.88,32,32,0.0,4.0,8.5,4.5,1.4,1.0,1.0,1.0,7.5,4.2,1.44,7.25,4.4,1.4,8.0,4.25,1.4,7.3,4.1,1.43,8.0,4.0,1.33,1.0,1.0,1.0,1.0,1.0,1.0,7.5,4.33,1.35,8.0,4.5,1.4,1.0,1.0,1.0,8.5,4.5,1.4,8.0,4.5,1.4,0,0,0,0,4,20,3,6,32,9,15,72,4,6,36,9,13,76,13,1,5.8964,3.1179,3.5356,0.5288,0.2577,0.1495,3.3771,1.5107,3.6272,0.4473,0.2156,0.1138,1.2821,0.1804,3.7924,0.1407,0.069,0.0733,A
E0,2009/10,27/03/2010,Chelsea,Aston Villa,H,451.95,167.38,32,31,7.0,1.0,1.4,4.75,8.0,1.0,1.0,1.0,1.4,4.5,8.0,1.4,4.4,7.25,1.42,4.0,8.0,1.35,4.7,8.0,1.36,3.75,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35,4.33,7.5,1.4,4.5,8.0,1.0,1.0,1.0,1.4,4.5,9.0,1.36,4.6,8.5,0,0,0,0,5,16,7,10,71,4,8,54,13,19,82,3,7,44,3,6,1.2743,0.1747,3.7931,0.1371,0.0667,0.0732,3.4307,1.5574,3.6224,0.454,0.2256,0.1146,6.0179,3.1966,3.5326,0.5312,0.2575,0.1508,H
E0,2009/10,27/03/2010,Hull,Fulham,H,73.2,101.18,31,31,2.0,0.0,2.4,3.25,3.0,1.0,1.0,1.0,2.5,3.25,2.8,2.45,3.25,2.75,2.4,3.25,2.85,2.2,3.3,3.1,2.4,3.25,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.7,2.4,3.25,3.0,1.0,1.0,1.0,2.5,3.25,2.88,2.5,3.2,2.88,0,0,0,0,10,18,3,3,27,0,4,38,5,6,31,1,3,33,17,7,2.0107,0.6431,3.723,0.3199,0.1539,0.0862,2.6036,1.0144,3.6759,0.3896,0.1784,0.0987,2.3186,0.8453,3.6955,0.3646,0.1823,0.0927,H
E0,2009/10,27/03/2010,Tottenham,Portsmouth,H,263.53,96.65,31,32,2.0,0.0,1.2,6.0,17.0,1.0,1.0,1.0,1.25,5.5,12.0,1.2,5.75,13.5,1.25,5.25,11.0,1.25,5.5,10.0,1.2,5.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,5.25,11.0,1.25,5.5,12.0,1.0,1.0,1.0,1.22,6.0,15.0,1.2,6.0,15.0,0,0,0,0,11,16,9,15,58,3,6,22,7,12,57,4,7,28,8,14,1.16,0.103,3.8015,0.0888,0.0447,0.0721,4.2679,2.0862,3.5854,0.4888,0.2412,0.1286,9.3929,5.6131,3.4587,0.5976,0.3197,0.1761,H
E0,2009/10,27/03/2010,West Ham,Stoke,A,121.75,80.7,32,31,0.0,1.0,2.1,3.3,3.6,1.0,1.0,1.0,2.1,3.25,3.5,2.05,3.25,3.5,2.0,3.25,3.75,2.0,3.3,3.6,2.0,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.25,3.25,2.1,3.4,3.5,1.0,1.0,1.0,2.2,3.25,3.5,2.1,3.2,3.6,0,0,1,1,9,3,0,0,27,6,8,42,1,2,38,4,5,32,9,12,1.7643,0.486,3.7463,0.2755,0.133,0.0812,2.6179,1.0243,3.6748,0.3913,0.1819,0.099,2.7857,1.1371,3.6621,0.4082,0.1982,0.1024,H
E0,2009/10,27/03/2010,Wolves,Everton,D,65.48,218.93,32,32,0.0,0.0,3.8,3.4,2.0,1.0,1.0,1.0,3.5,3.25,2.1,3.6,3.3,2.0,3.5,3.3,2.05,3.4,3.3,2.05,3.2,3.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.25,2.0,3.5,3.3,2.1,1.0,1.0,1.0,3.75,3.25,2.05,3.8,3.3,2.0,0,0,0,0,15,1,7,8,32,7,8,49,5,7,28,4,7,50,0,5,2.8179,1.1603,3.6595,0.4118,0.2029,0.103,2.6321,1.0331,3.6738,0.3925,0.1821,0.0993,1.7393,0.4687,3.749,0.2695,0.1275,0.0807,A
E0,2009/10,28/03/2010,Burnley,Blackburn,A,48.15,91.63,32,32,0.0,1.0,2.5,3.25,2.88,1.0,1.0,1.0,2.62,3.25,2.62,2.6,3.2,2.6,2.6,3.25,2.6,2.6,3.2,2.6,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.55,3.2,2.55,2.5,3.3,2.75,1.0,1.0,1.0,2.62,3.25,2.75,2.62,3.3,2.62,0,0,0,0,2,7,0,1,24,7,7,41,1,3,31,4,6,35,0,15,2.1221,0.711,3.7137,0.335,0.1575,0.0886,2.6,1.0124,3.6762,0.3894,0.1797,0.0986,2.1764,0.7495,3.7083,0.3444,0.1677,0.0897,H
E0,2009/10,28/03/2010,Liverpool,Sunderland,H,331.55,131.58,32,32,3.0,0.0,1.3,5.25,11.0,1.0,1.0,1.0,1.3,4.75,12.0,1.3,4.75,10.0,1.3,4.75,10.0,1.25,5.5,10.0,1.33,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.29,4.75,9.0,1.3,5.0,11.0,1.0,1.0,1.0,1.3,5.0,12.0,1.29,5.0,11.0,0,0,0,0,17,10,6,9,54,4,8,35,8,10,53,4,9,41,2,16,1.2114,0.1346,3.7981,0.1111,0.0534,0.0725,3.7679,1.779,3.605,0.4722,0.236,0.1204,7.7143,4.3659,3.492,0.566,0.2923,0.1655,H
E0,2009/10,29/03/2010,Man City,Wigan,H,312.5,77.6,31,32,3.0,0.0,1.33,4.75,11.0,1.0,1.0,1.0,1.36,4.5,9.0,1.3,4.75,10.0,1.33,4.5,9.5,1.35,4.7,8.0,1.33,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.29,4.5,10.0,1.33,4.5,11.0,1.0,1.0,1.0,1.36,4.5,11.0,1.33,4.8,9.5,0,0,0,0,14,8,6,10,56,3,6,31,5,10,58,2,3,29,10,11,1.2364,0.1506,3.7962,0.1218,0.0594,0.0728,3.5357,1.6144,3.6186,0.4566,0.2205,0.1166,7.2143,4.0343,3.5014,0.5592,0.2885,0.1615,H
E0,2009/10,03/04/2010,Arsenal,Wolves,H,314.3,65.48,33,33,1.0,0.0,1.22,6.0,15.0,1.0,1.0,1.0,1.22,6.0,12.0,1.2,6.0,12.0,1.2,6.0,13.0,1.2,5.5,14.0,1.17,5.5,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.17,6.0,13.0,1.2,6.0,15.0,1.0,1.0,1.0,1.22,6.5,12.0,1.2,6.0,15.0,0,0,0,0,19,12,7,13,71,4,8,32,4,9,75,3,7,28,4,0,1.1429,0.0915,3.8026,0.0801,0.0397,0.072,4.5357,2.2477,3.5765,0.4956,0.2368,0.1326,9.7857,5.6591,3.4674,0.5783,0.2925,0.1792,H
E0,2009/10,03/04/2010,Bolton,Aston Villa,A,85.8,167.38,33,32,0.0,1.0,2.88,3.25,2.5,1.0,1.0,1.0,2.88,3.25,2.4,3.1,3.3,2.2,3.0,3.25,2.3,2.95,3.1,2.4,2.6,3.2,2.38,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.2,2.4,3.0,3.25,2.38,1.0,1.0,1.0,2.88,3.2,2.5,3.0,3.25,2.38,0,0,0,0,6,13,0,3,32,4,8,55,0,4,36,4,7,46,13,6,2.3564,0.8663,3.693,0.3676,0.181,0.0935,2.5893,1.0061,3.6769,0.3886,0.1804,0.0984,1.9886,0.6291,3.725,0.3164,0.153,0.0858,A
E0,2009/10,03/04/2010,Burnley,Man City,A,48.15,312.5,33,32,1.0,6.0,5.0,3.8,1.7,1.0,1.0,1.0,4.5,3.6,1.73,4.9,3.7,1.65,4.75,3.5,1.73,4.9,3.5,1.7,4.5,3.5,1.62,1.0,1.0,1.0,1.0,1.0,1.0,4.6,3.6,1.65,5.0,3.5,1.73,1.0,1.0,1.0,5.5,3.75,1.67,5.0,3.6,1.7,0,0,0,0,3,14,0,1,24,9,12,62,1,3,32,14,16,69,0,10,3.7607,1.7625,3.6071,0.4687,0.2304,0.1204,2.8607,1.1802,3.6579,0.4126,0.1961,0.1039,1.4914,0.3124,3.7732,0.2094,0.1011,0.0763,A
E0,2009/10,03/04/2010,Man United,Chelsea,A,384.88,451.95,33,33,1.0,2.0,2.63,3.2,2.75,1.0,1.0,1.0,2.4,3.2,2.75,2.5,3.2,2.7,2.55,3.2,2.7,2.5,3.1,2.8,2.4,3.3,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.65,2.6,3.25,2.7,1.0,1.0,1.0,2.62,3.2,2.75,2.62,3.1,2.75,0,0,0,0,15,7,6,12,72,9,13,74,7,13,77,14,19,84,1,3,2.0943,0.6956,3.7157,0.3321,0.1604,0.088,2.5607,0.9885,3.6788,0.386,0.1808,0.0978,2.2393,0.7847,3.7039,0.3504,0.1637,0.091,H
E0,2009/10,03/04/2010,Portsmouth,Blackburn,D,96.65,91.63,33,33,0.0,0.0,3.3,3.3,2.25,1.0,1.0,1.0,3.0,3.25,2.25,3.1,3.3,2.2,3.0,3.3,2.25,3.0,3.2,2.3,2.75,3.25,2.2,1.0,1.0,1.0,1.0,1.0,1.0,2.85,3.25,2.25,3.2,3.4,2.2,1.0,1.0,1.0,3.4,3.4,2.1,3.1,3.3,2.3,0,1,0,1,18,4,1,4,23,7,8,42,0,4,28,3,5,35,14,15,2.4786,0.9483,3.6828,0.3826,0.1918,0.096,2.6393,1.0381,3.6732,0.3933,0.1837,0.0994,1.8786,0.5576,3.7355,0.2968,0.1415,0.0835,A
E0,2009/10,03/04/2010,Stoke,Hull,H,80.7,73.2,32,32,2.0,0.0,1.8,3.5,4.5,1.0,1.0,1.0,1.8,3.4,4.5,1.75,3.3,4.8,1.75,3.4,4.75,1.8,3.4,4.3,1.73,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.5,1.8,3.5,4.5,1.0,1.0,1.0,1.73,3.4,5.5,1.8,3.4,4.6,0,0,0,0,2,1,6,8,42,3,3,27,4,5,32,4,6,31,12,17,1.5471,0.3474,3.7677,0.2245,0.1074,0.0772,2.7214,1.0897,3.6676,0.4004,0.1854,0.1011,3.5679,1.6537,3.6143,0.4635,0.2322,0.117,H
E0,2009/10,03/04/2010,Sunderland,Tottenham,H,131.58,263.53,33,32,3.0,1.0,3.6,3.3,2.1,1.0,1.0,1.0,3.4,3.25,2.1,3.35,3.25,2.1,3.25,3.25,2.15,3.2,3.2,2.2,3.2,3.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.25,2.0,3.6,3.25,2.1,1.0,1.0,1.0,3.5,3.4,2.1,3.5,3.3,2.1,1,0,0,1,20,11,4,8,38,6,12,61,4,8,44,5,10,60,16,8,2.7143,1.0909,3.6671,0.4019,0.1957,0.1009,2.6179,1.0243,3.6748,0.3913,0.1819,0.099,1.7821,0.497,3.7446,0.2789,0.1336,0.0816,A
E0,2009/10,04/04/2010,Birmingham,Liverpool,D,69.65,331.55,33,33,1.0,1.0,4.5,3.5,1.83,1.0,1.0,1.0,4.5,3.6,1.73,4.5,3.5,1.75,4.5,3.5,1.75,4.3,3.4,1.8,4.5,3.3,1.67,1.0,1.0,1.0,1.0,1.0,1.0,4.2,3.5,1.75,5.0,3.5,1.73,1.0,1.0,1.0,4.75,3.5,1.8,4.8,3.5,1.75,0,0,0,0,13,5,2,3,46,4,10,55,3,6,34,5,11,54,0,2,3.5393,1.6171,3.6184,0.4569,0.2222,0.1167,2.7714,1.1221,3.6641,0.4049,0.1889,0.1021,1.54,0.3434,3.7683,0.223,0.1077,0.0771,A
E0,2009/10,04/04/2010,Everton,West Ham,D,218.93,121.75,33,33,2.0,2.0,1.44,4.33,7.5,1.0,1.0,1.0,1.4,4.2,8.0,1.45,4.0,7.0,1.45,4.1,7.0,1.45,4.0,7.0,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.2,6.75,1.44,4.1,8.0,1.0,1.0,1.0,1.4,4.33,8.5,1.4,4.33,8.5,0,0,0,0,9,6,5,9,50,1,1,28,4,8,52,3,4,40,5,9,1.3021,0.1921,3.7908,0.1475,0.071,0.0735,3.2386,1.4236,3.6346,0.4396,0.2126,0.1112,5.6607,2.9964,3.5387,0.5293,0.2666,0.1467,H
E0,2009/10,04/04/2010,Fulham,Wigan,H,101.18,77.6,32,33,2.0,1.0,2.0,3.4,3.8,1.0,1.0,1.0,1.91,3.4,4.0,1.9,3.3,3.95,1.9,3.3,4.0,2.1,3.25,3.4,1.91,3.25,3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,2.0,3.2,4.0,1.0,1.0,1.0,2.05,3.25,3.75,2.0,3.3,3.8,0,0,0,0,8,17,3,4,41,3,6,31,3,3,35,2,3,29,7,11,1.6907,0.4407,3.7532,0.2607,0.1279,0.0798,2.6357,1.0359,3.6735,0.393,0.1837,0.0994,2.9893,1.2713,3.6482,0.4253,0.2097,0.1064,H
E0,2009/10,10/04/2010,Hull,Burnley,A,73.2,48.15,33,34,1.0,4.0,1.73,3.6,5.0,1.0,1.0,1.0,1.73,3.4,5.25,1.8,3.6,4.75,1.73,3.5,4.75,1.8,3.4,4.3,1.67,3.75,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.6,4.2,1.73,3.5,5.0,1.0,1.0,1.0,1.73,3.6,5.0,1.7,3.6,5.0,0,0,1,1,19,18,3,3,27,0,1,24,3,6,32,1,3,32,17,0,1.5229,0.3323,3.7701,0.2182,0.1049,0.0768,2.825,1.1574,3.6603,0.4097,0.1942,0.1032,3.7321,1.7487,3.6077,0.4686,0.2315,0.1199,H
E0,2009/10,10/04/2010,West Ham,Sunderland,H,121.75,131.58,34,34,1.0,0.0,2.0,3.4,3.8,1.0,1.0,1.0,2.05,3.3,3.75,2.1,3.2,3.4,2.05,3.3,3.5,1.85,3.4,4.0,2.1,3.3,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.3,3.2,2.1,3.3,3.5,1.0,1.0,1.0,2.05,3.4,3.6,2.0,3.3,3.8,0,0,0,0,4,9,4,4,31,3,7,38,3,4,41,3,7,44,9,16,1.7393,0.4714,3.7485,0.271,0.1316,0.0807,2.6571,1.0493,3.672,0.3949,0.1839,0.0998,2.8607,1.1917,3.656,0.4166,0.2079,0.1038,H
E0,2009/10,11/04/2010,Blackburn,Man United,D,91.63,384.88,34,34,0.0,0.0,6.5,4.0,1.53,1.0,1.0,1.0,7.0,4.33,1.44,7.0,4.33,1.48,7.5,4.0,1.45,7.0,4.0,1.45,7.0,4.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.75,1.45,7.0,4.33,1.44,1.0,1.0,1.0,7.0,4.0,1.5,7.5,4.2,1.44,0,0,0,0,7,8,5,9,43,4,10,73,1,4,35,5,10,77,15,1,5.3214,2.7426,3.5518,0.5154,0.244,0.143,3.21,1.4064,3.6361,0.4381,0.2123,0.1107,1.3343,0.213,3.7879,0.1596,0.0778,0.0739,A
E0,2009/10,11/04/2010,Liverpool,Fulham,D,331.55,101.18,34,33,0.0,0.0,1.29,5.0,13.0,1.0,1.0,1.0,1.29,5.0,12.0,1.3,4.75,10.0,1.3,5.0,9.0,1.3,4.8,9.5,1.33,4.5,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.5,9.0,1.33,4.33,12.0,1.0,1.0,1.0,1.3,5.0,13.0,1.3,4.8,11.0,0,0,0,0,5,3,5,8,56,5,5,43,4,9,54,2,3,35,2,7,1.2171,0.1378,3.7977,0.1132,0.0537,0.0726,3.6914,1.7138,3.6109,0.4643,0.226,0.1193,8.1071,4.6605,3.483,0.5749,0.3024,0.1682,H
E0,2009/10,11/04/2010,Man City,Birmingham,H,312.5,69.65,33,34,5.0,1.0,1.4,4.5,8.5,1.0,1.0,1.0,1.4,4.5,8.0,1.5,4.33,6.5,1.42,4.2,7.5,1.4,4.3,7.5,1.4,4.5,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.0,7.5,1.4,4.33,8.5,1.0,1.0,1.0,1.44,4.33,8.0,1.36,4.5,9.0,0,0,0,0,17,13,9,12,62,2,3,46,14,16,69,3,6,34,10,0,1.2943,0.1884,3.7913,0.1456,0.0714,0.0734,3.3921,1.5185,3.6266,0.4477,0.2137,0.1141,5.9286,3.1671,3.532,0.5342,0.2685,0.1496,H
E0,2009/10,11/04/2010,Wolves,Stoke,D,65.48,80.7,34,33,0.0,0.0,2.3,3.25,3.2,1.0,1.0,1.0,2.25,3.25,3.2,2.3,3.2,3.0,2.3,3.1,3.1,2.2,3.2,3.2,2.25,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.25,2.8,2.25,3.3,3.2,1.0,1.0,1.0,2.25,3.25,3.4,2.3,3.2,3.2,0,1,0,1,12,2,2,8,33,4,7,43,0,5,28,2,5,33,0,12,1.9071,0.5744,3.7331,0.3012,0.1404,0.0841,2.5893,1.0061,3.6769,0.3886,0.1804,0.0984,2.5393,0.982,3.6791,0.3867,0.1886,0.0973,H
E0,2009/10,13/04/2010,Chelsea,Bolton,H,451.95,85.8,34,34,1.0,0.0,1.14,8.0,19.0,1.0,1.0,1.0,1.14,7.0,21.0,1.12,8.25,15.0,1.15,7.0,15.0,1.15,6.5,15.0,1.14,6.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.13,6.5,17.0,1.14,7.5,17.0,1.0,1.0,1.0,1.14,7.5,21.0,1.12,6.0,15.0,0,0,0,0,6,10,9,13,77,0,3,32,10,16,85,0,4,36,3,13,1.0979,0.0625,3.805,0.0569,0.0279,0.0717,5.3036,2.7938,3.5457,0.5268,0.2725,0.1423,12.2143,7.4659,3.4319,0.6112,0.3254,0.1896,H
E0,2009/10,14/04/2010,Aston Villa,Everton,D,167.38,218.93,33,34,2.0,2.0,2.25,3.3,3.3,1.0,1.0,1.0,2.25,3.3,3.2,2.25,3.3,3.0,2.1,3.25,3.4,2.1,3.2,3.2,2.2,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,3.0,2.2,3.25,3.3,1.0,1.0,1.0,2.3,3.2,3.2,2.15,3.3,2.8,0,1,0,1,15,11,4,8,55,5,9,50,4,7,46,4,8,52,6,5,1.8571,0.5447,3.7374,0.2933,0.1415,0.0831,2.6071,1.0171,3.6756,0.3901,0.1808,0.0988,2.5143,0.9724,3.6799,0.3867,0.1944,0.0967,H
E0,2009/10,14/04/2010,Tottenham,Arsenal,H,263.53,314.3,33,34,2.0,1.0,3.25,3.3,2.25,1.0,1.0,1.0,3.2,3.3,2.25,3.0,3.4,2.2,3.1,3.25,2.25,2.9,3.3,2.3,2.75,3.2,2.25,1.0,1.0,1.0,1.0,1.0,1.0,2.85,3.25,2.25,3.2,3.3,2.25,1.0,1.0,1.0,3.2,3.25,2.25,2.9,3.3,2.25,0,0,0,0,1,14,6,12,61,7,13,71,5,10,60,4,9,75,8,4,2.4536,0.9303,3.6851,0.3792,0.1889,0.0955,2.6321,1.0331,3.6738,0.3925,0.1821,0.0993,1.8929,0.565,3.7345,0.2985,0.1372,0.0838,A
E0,2009/10,14/04/2010,Wigan,Portsmouth,D,77.6,96.65,34,34,0.0,0.0,1.57,3.8,6.5,1.0,1.0,1.0,1.62,3.75,5.5,1.53,3.9,5.75,1.55,3.6,6.5,1.55,3.6,5.6,1.53,3.6,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.53,3.6,5.75,1.53,3.75,7.0,1.0,1.0,1.0,1.5,4.0,7.0,1.53,3.6,5.0,0,0,0,0,16,20,1,4,32,2,5,24,1,3,30,0,3,28,11,14,1.3886,0.2471,3.783,0.178,0.0855,0.0747,2.9429,1.2343,3.6524,0.4194,0.2013,0.1055,4.5429,2.3193,3.5681,0.5105,0.2674,0.1321,H
E0,2009/10,17/04/2010,Birmingham,Hull,D,69.65,73.2,35,34,0.0,0.0,1.73,3.6,5.0,1.0,1.0,1.0,1.73,3.5,5.0,1.7,3.55,4.75,1.75,3.5,4.5,1.75,3.5,4.1,1.8,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.5,4.2,1.8,3.5,4.5,1.0,1.0,1.0,1.73,3.5,5.0,1.8,3.4,4.6,0,0,0,0,10,15,2,3,47,1,4,28,2,4,35,1,3,32,0,17,1.5386,0.3418,3.7686,0.2221,0.106,0.077,2.7893,1.1323,3.6631,0.406,0.1872,0.1025,3.5821,1.6535,3.6149,0.4616,0.2302,0.1173,H
E0,2009/10,17/04/2010,Blackburn,Everton,A,91.63,218.93,35,35,2.0,3.0,2.8,3.25,2.6,1.0,1.0,1.0,2.6,3.3,2.62,2.6,3.2,2.6,2.6,3.25,2.6,2.55,3.1,2.55,2.62,3.3,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.3,2.5,2.6,3.25,2.7,1.0,1.0,1.0,2.75,3.2,2.62,2.75,3.2,2.6,0,0,0,0,5,2,2,8,43,5,9,54,2,5,37,7,9,57,15,5,2.1693,0.7436,3.7092,0.3428,0.1656,0.0895,2.5964,1.0109,3.6763,0.3893,0.1819,0.0985,2.1436,0.7244,3.7119,0.338,0.1583,0.089,A
E0,2009/10,17/04/2010,Fulham,Wolves,D,101.18,65.48,34,35,0.0,0.0,2.1,3.25,3.75,1.0,1.0,1.0,2.05,3.25,3.75,2.1,3.4,3.6,2.1,3.2,3.5,2.05,3.1,3.4,1.91,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,2.0,3.25,4.0,1.0,1.0,1.0,2.1,3.2,3.6,2.0,3.3,3.8,0,0,0,0,11,14,5,5,43,2,8,33,2,3,35,0,5,28,7,0,1.7364,0.4698,3.7487,0.2706,0.1327,0.0807,2.6143,1.0235,3.6748,0.3915,0.1854,0.0989,2.9393,1.2365,3.6519,0.4207,0.2065,0.1054,H
E0,2009/10,17/04/2010,Man City,Man United,A,312.5,384.88,34,35,0.0,1.0,2.88,3.5,2.4,1.0,1.0,1.0,2.75,3.4,2.5,2.85,3.5,2.4,2.75,3.4,2.4,2.7,3.2,2.4,2.8,3.3,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.3,2.4,2.75,3.4,2.5,1.0,1.0,1.0,2.88,3.4,2.38,2.7,3.4,2.5,0,0,0,0,4,1,6,9,62,4,10,73,11,14,69,5,10,77,10,1,2.2614,0.801,3.7016,0.3542,0.1699,0.0915,2.7,1.0777,3.6688,0.3991,0.1886,0.1007,2.0271,0.651,3.722,0.3212,0.1513,0.0866,A
E0,2009/10,17/04/2010,Stoke,Bolton,A,80.7,85.8,34,35,1.0,2.0,2.1,3.25,3.75,1.0,1.0,1.0,2.05,3.25,3.75,1.95,3.25,3.8,2.0,3.2,3.75,2.0,3.0,3.7,1.91,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,2.0,3.2,4.0,1.0,1.0,1.0,2.0,3.2,4.0,1.95,3.3,4.0,0,0,1,1,9,18,4,7,43,0,3,32,2,5,33,0,4,36,12,13,1.7043,0.4481,3.7521,0.2629,0.1276,0.0801,2.5929,1.0106,3.6762,0.3898,0.1848,0.0984,3.0357,1.2918,3.6469,0.4255,0.2025,0.1074,H
E0,2009/10,17/04/2010,Sunderland,Burnley,H,131.58,48.15,35,35,2.0,1.0,1.62,3.75,6.0,1.0,1.0,1.0,1.57,3.75,6.0,1.5,3.85,6.5,1.55,3.75,6.0,1.65,3.5,4.6,1.62,3.6,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.6,5.5,1.57,3.8,6.0,1.0,1.0,1.0,1.57,3.75,6.5,1.57,3.8,6.0,0,0,0,0,12,8,6,7,41,3,3,27,5,6,46,6,6,37,16,0,1.4121,0.2629,3.7806,0.1862,0.0913,0.075,2.9393,1.2297,3.653,0.4184,0.1981,0.1055,4.5071,2.26,3.5736,0.5014,0.2496,0.1319,H
E0,2009/10,17/04/2010,Tottenham,Chelsea,H,263.53,451.95,34,35,2.0,1.0,4.0,3.6,1.91,1.0,1.0,1.0,4.0,3.4,1.91,3.8,3.6,1.95,4.0,3.3,1.9,3.3,3.3,2.0,4.0,3.4,1.91,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.4,1.85,4.0,3.4,1.91,1.0,1.0,1.0,4.0,3.5,1.91,4.2,3.5,1.85,1,0,0,1,13,19,6,12,64,9,13,77,5,9,62,10,16,85,8,3,3.075,1.327,3.6428,0.4316,0.2108,0.108,2.7429,1.1056,3.6657,0.4031,0.192,0.1015,1.65,0.4126,3.7576,0.25,0.119,0.079,A
