Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA,BFH,BFD,BFA
N1,06/03/16,Feyenoord,Cambuur,H,1.36,5.0,7.5,1.33,5.0,8.0,1.0,1.0,1.0,1.35,4.5,7.3,1.33,5.0,9.5,1.0,1.0,1.0,1.33,4.8,7.5,1.0,1.0,1.0,1.33,5.4,9.0,1.0,1.0,1.0,1.34,5.65,10.11,1.25,6.68,13.8,1.0,1.0,1.0,1.0,1.0,1.0
N1,06/03/16,Nijmegen,Heracles,H,2.0,3.6,3.5,2.0,3.5,3.4,1.0,1.0,1.0,2.0,3.4,3.2,2.0,3.5,3.6,1.0,1.0,1.0,2.0,3.4,3.4,1.0,1.0,1.0,1.95,3.6,3.8,1.0,1.0,1.0,2.02,3.65,3.93,2.24,3.63,3.36,1.0,1.0,1.0,1.0,1.0,1.0
N1,06/03/16,Roda,Vitesse,A,3.4,3.3,2.15,3.1,3.5,2.1,1.0,1.0,1.0,2.9,3.3,2.2,3.1,3.3,2.25,1.0,1.0,1.0,3.0,3.2,2.25,1.0,1.0,1.0,3.2,3.4,2.25,1.0,1.0,1.0,3.34,3.45,2.29,3.27,3.37,2.36,1.0,1.0,1.0,1.0,1.0,1.0
N1,06/03/16,Willem II,Ajax,A,4.33,3.6,1.8,4.4,3.7,1.72,1.0,1.0,1.0,4.4,3.5,1.7,4.5,3.6,1.8,1.0,1.0,1.0,4.0,3.5,1.8,1.0,1.0,1.0,4.6,3.7,1.8,1.0,1.0,1.0,5.19,3.8,1.76,6.14,3.95,1.64,1.0,1.0,1.0,1.0,1.0,1.0
N1,11/03/16,Graafschap,Roda,H,2.75,3.5,2.4,2.7,3.4,2.4,1.0,1.0,1.0,2.65,3.3,2.4,2.88,3.3,2.4,1.0,1.0,1.0,2.75,3.25,2.4,1.0,1.0,1.0,2.88,3.5,2.4,1.0,1.0,1.0,2.95,3.55,2.47,3.0,3.49,2.47,1.0,1.0,1.0,1.0,1.0,1.0
N1,12/03/16,Excelsior,Groningen,H,2.5,3.4,2.7,2.4,3.3,2.75,1.0,1.0,1.0,2.4,3.3,2.65,2.5,3.3,2.7,1.0,1.0,1.0,2.38,3.3,2.75,1.0,1.0,1.0,2.55,3.5,2.7,1.0,1.0,1.0,2.62,3.53,2.77,2.73,3.5,2.68,1.0,1.0,1.0,1.0,1.0,1.0
N1,12/03/16,PSV Eindhoven,Heerenveen,D,1.22,5.75,13.0,1.25,5.5,10.5,1.0,1.0,1.0,1.25,5.0,10.0,1.22,6.0,12.0,1.0,1.0,1.0,1.2,7.0,11.0,1.0,1.0,1.0,1.2,7.0,13.0,1.0,1.0,1.0,1.25,6.95,12.7,1.22,7.67,12.71,1.0,1.0,1.0,1.0,1.0,1.0
N1,12/03/16,Twente,Zwolle,H,1.95,3.8,3.5,1.85,3.8,3.6,1.0,1.0,1.0,1.8,3.4,4.0,1.91,3.8,3.6,1.0,1.0,1.0,1.83,3.6,3.75,1.0,1.0,1.0,1.9,3.9,3.75,1.0,1.0,1.0,1.95,4.01,3.8,1.93,3.86,4.07,1.0,1.0,1.0,1.0,1.0,1.0
N1,12/03/16,Willem II,AZ Alkmaar,A,3.5,3.4,2.05,3.3,3.3,2.1,1.0,1.0,1.0,3.2,3.4,2.0,3.3,3.5,2.1,1.0,1.0,1.0,3.4,3.4,2.0,1.0,1.0,1.0,3.3,3.5,2.15,1.0,1.0,1.0,3.3,3.79,2.18,3.12,3.47,2.4,1.0,1.0,1.0,1.0,1.0,1.0
N1,13/03/16,Ajax,Nijmegen,D,1.25,5.75,11.0,1.25,5.25,11.0,1.0,1.0,1.0,1.25,5.0,10.0,1.25,5.5,11.0,1.0,1.0,1.0,1.25,5.0,10.0,1.0,1.0,1.0,1.25,6.0,11.5,1.0,1.0,1.0,1.28,6.06,13.0,1.24,6.57,15.3,1.0,1.0,1.0,1.0,1.0,1.0
N1,13/03/16,Heracles,Cambuur,H,1.91,3.8,3.6,1.78,3.7,4.1,1.0,1.0,1.0,1.8,3.5,3.8,1.85,3.6,3.8,1.0,1.0,1.0,1.83,3.6,3.75,1.0,1.0,1.0,1.87,3.8,4.0,1.0,1.0,1.0,1.91,3.83,4.14,1.96,3.89,3.86,1.0,1.0,1.0,1.0,1.0,1.0
N1,13/03/16,Utrecht,Den Haag,D,1.62,4.0,5.0,1.62,3.9,4.75,1.0,1.0,1.0,1.6,3.8,4.6,1.67,3.8,5.0,1.0,1.0,1.0,1.65,3.75,4.6,1.0,1.0,1.0,1.65,4.0,5.2,1.0,1.0,1.0,1.69,4.12,5.18,1.58,4.2,6.4,1.0,1.0,1.0,1.0,1.0,1.0
N1,13/03/16,Vitesse,Feyenoord,A,2.5,3.25,2.8,2.35,3.2,2.95,1.0,1.0,1.0,2.4,3.3,2.65,2.5,3.3,2.8,1.0,1.0,1.0,2.38,3.3,2.75,1.0,1.0,1.0,2.5,3.4,2.8,1.0,1.0,1.0,2.54,3.45,2.92,2.59,3.58,2.78,1.0,1.0,1.0,1.0,1.0,1.0
N1,18/03/16,Utrecht,Excelsior,H,1.3,5.25,9.5,1.36,4.75,7.25,1.0,1.0,1.0,1.4,4.1,7.0,1.36,4.75,8.5,1.0,1.0,1.0,1.35,4.6,7.5,1.0,1.0,1.0,1.33,5.25,9.0,1.0,1.0,1.0,1.36,5.47,9.51,1.38,5.36,8.98,1.0,1.0,1.0,1.0,1.0,1.0
N1,19/03/16,Cambuur,Roda,A,2.6,3.3,2.63,2.6,3.25,2.55,1.0,1.0,1.0,2.55,3.3,2.5,2.62,3.3,2.62,1.0,1.0,1.0,2.5,3.25,2.6,1.0,1.0,1.0,2.7,3.4,2.63,1.0,1.0,1.0,2.73,3.44,2.72,2.6,3.62,2.74,1.0,1.0,1.0,1.0,1.0,1.0
N1,19/03/16,Feyenoord,Graafschap,H,1.25,5.5,12.0,1.25,5.5,10.0,1.0,1.0,1.0,1.22,5.5,11.0,1.29,5.75,10.0,1.0,1.0,1.0,1.22,6.0,9.5,1.0,1.0,1.0,1.29,6.0,10.0,1.0,1.0,1.0,1.25,6.67,13.22,1.28,6.34,11.73,1.0,1.0,1.0,1.0,1.0,1.0
N1,19/03/16,Heerenveen,Heracles,A,1.83,3.75,4.0,1.91,3.7,3.5,1.0,1.0,1.0,1.9,3.5,3.5,1.85,3.8,3.8,1.0,1.0,1.0,1.91,3.6,3.5,1.0,1.0,1.0,1.87,3.9,3.9,1.0,1.0,1.0,1.9,3.91,4.1,1.88,3.84,4.28,1.0,1.0,1.0,1.0,1.0,1.0
N1,19/03/16,Zwolle,Willem II,H,2.0,3.3,3.8,1.95,3.4,3.7,1.0,1.0,1.0,1.9,3.5,3.5,2.0,3.5,3.6,1.0,1.0,1.0,2.0,3.3,3.5,1.0,1.0,1.0,2.0,3.6,3.7,1.0,1.0,1.0,2.0,3.66,3.98,2.04,3.69,3.8,1.0,1.0,1.0,1.0,1.0,1.0
N1,20/03/16,Den Haag,Nijmegen,H,1.95,3.3,4.0,2.0,3.3,3.6,1.0,1.0,1.0,2.0,3.3,3.3,1.95,3.5,3.75,1.0,1.0,1.0,2.0,3.4,3.4,1.0,1.0,1.0,1.95,3.6,3.8,1.0,1.0,1.0,1.99,3.61,4.06,1.77,3.82,5.05,1.0,1.0,1.0,1.0,1.0,1.0
N1,20/03/16,Groningen,Vitesse,A,3.0,3.6,2.2,2.9,3.4,2.25,1.0,1.0,1.0,2.9,3.3,2.2,3.0,3.4,2.3,1.0,1.0,1.0,3.0,3.3,2.2,1.0,1.0,1.0,3.0,3.5,2.3,1.0,1.0,1.0,3.11,3.55,2.37,3.41,3.43,2.27,1.0,1.0,1.0,1.0,1.0,1.0
N1,20/03/16,PSV Eindhoven,Ajax,A,1.91,3.6,3.75,2.0,3.5,3.4,1.0,1.0,1.0,2.0,3.3,3.3,2.0,3.5,3.6,1.0,1.0,1.0,1.95,3.4,3.5,1.0,1.0,1.0,1.95,3.6,3.8,1.0,1.0,1.0,1.99,3.67,4.0,2.03,3.57,3.97,1.0,1.0,1.0,1.0,1.0,1.0
N1,20/03/16,Twente,AZ Alkmaar,D,2.88,3.3,2.4,2.6,3.4,2.5,1.0,1.0,1.0,2.65,3.3,2.4,2.75,3.5,2.4,1.0,1.0,1.0,2.7,3.5,2.3,1.0,1.0,1.0,2.75,3.7,2.4,1.0,1.0,1.0,2.84,3.73,2.48,3.14,3.84,2.24,1.0,1.0,1.0,1.0,1.0,1.0
N1,02/04/16,AZ Alkmaar,PSV Eindhoven,A,3.75,3.5,1.95,3.4,3.6,1.95,1.0,1.0,1.0,3.2,3.4,2.0,3.3,3.75,2.0,1.0,1.0,1.0,3.2,3.6,2.0,1.0,1.0,1.0,3.4,3.9,2.0,1.0,1.0,1.0,3.49,3.93,2.07,3.88,4.03,1.93,1.0,1.0,1.0,1.0,1.0,1.0
N1,02/04/16,Feyenoord,Excelsior,H,1.25,6.0,10.0,1.25,5.5,10.5,1.0,1.0,1.0,1.25,5.0,10.0,1.25,5.75,11.0,1.0,1.0,1.0,1.29,5.0,9.0,1.0,1.0,1.0,1.25,6.25,11.5,1.0,1.0,1.0,1.26,6.53,12.55,1.25,6.46,14.02,1.0,1.0,1.0,1.0,1.0,1.0
N1,02/04/16,Graafschap,Cambuur,D,2.05,3.4,3.5,2.05,3.4,3.3,1.0,1.0,1.0,2.0,3.3,3.3,2.0,3.5,3.6,1.0,1.0,1.0,2.0,3.4,3.4,1.0,1.0,1.0,2.0,3.6,3.6,1.0,1.0,1.0,2.03,3.71,3.79,2.05,3.75,3.68,1.0,1.0,1.0,1.0,1.0,1.0
N1,02/04/16,Heracles,Utrecht,D,3.3,3.5,2.1,3.1,3.3,2.2,1.0,1.0,1.0,2.85,3.4,2.2,3.1,3.5,2.2,1.0,1.0,1.0,3.0,3.4,2.15,1.0,1.0,1.0,3.13,3.6,2.2,1.0,1.0,1.0,3.33,3.58,2.24,3.44,3.61,2.18,1.0,1.0,1.0,1.0,1.0,1.0
N1,02/04/16,Willem II,Twente,A,2.5,3.3,2.75,2.5,3.2,2.7,1.0,1.0,1.0,2.4,3.3,2.65,2.4,3.4,2.75,1.0,1.0,1.0,2.4,3.3,2.7,1.0,1.0,1.0,2.45,3.5,2.8,1.0,1.0,1.0,2.51,3.56,2.89,2.53,3.55,2.87,1.0,1.0,1.0,1.0,1.0,1.0
N1,03/04/16,Ajax,Zwolle,H,1.25,5.5,12.0,1.25,5.75,9.75,1.0,1.0,1.0,1.25,5.0,10.0,1.29,5.5,11.0,1.0,1.0,1.0,1.29,5.0,9.0,1.0,1.0,1.0,1.25,6.0,12.0,1.0,1.0,1.0,1.29,6.13,11.81,1.25,6.56,13.81,1.0,1.0,1.0,1.0,1.0,1.0
N1,03/04/16,Den Haag,Groningen,A,1.83,3.75,4.0,1.8,3.6,4.0,1.0,1.0,1.0,1.8,3.5,3.8,1.83,3.5,4.33,1.0,1.0,1.0,1.83,3.4,4.0,1.0,1.0,1.0,1.85,3.7,4.2,1.0,1.0,1.0,1.88,3.72,4.41,1.93,3.69,4.25,1.0,1.0,1.0,1.0,1.0,1.0
N1,03/04/16,Nijmegen,Vitesse,H,3.4,3.4,2.1,3.4,3.3,2.05,1.0,1.0,1.0,3.3,3.3,2.0,3.5,3.4,2.1,1.0,1.0,1.0,3.3,3.3,2.05,1.0,1.0,1.0,3.4,3.4,2.15,1.0,1.0,1.0,3.63,3.46,2.17,3.72,3.32,2.2,1.0,1.0,1.0,1.0,1.0,1.0
N1,03/04/16,Roda,Heerenveen,A,2.15,3.4,3.25,2.35,3.25,2.85,1.0,1.0,1.0,2.3,3.2,2.8,2.2,3.4,3.1,1.0,1.0,1.0,2.25,3.3,2.9,1.0,1.0,1.0,2.2,3.5,3.2,1.0,1.0,1.0,2.27,3.52,3.32,2.15,3.73,3.41,1.0,1.0,1.0,1.0,1.0,1.0
N1,08/04/16,Zwolle,Roda,H,1.91,3.6,3.8,1.83,3.6,3.9,1.0,1.0,1.0,1.85,3.5,3.7,1.83,3.6,4.2,1.0,1.0,1.0,1.91,3.5,3.6,1.0,1.0,1.0,1.85,3.8,4.1,1.0,1.0,1.0,1.86,3.86,4.38,1.82,4.0,4.44,1.0,1.0,1.0,1.0,1.0,1.0
N1,09/04/16,Cambuur,Ajax,A,9.5,5.25,1.3,9.0,5.0,1.3,1.0,1.0,1.0,8.0,5.0,1.3,9.0,5.0,1.33,1.0,1.0,1.0,8.5,5.0,1.3,1.0,1.0,1.0,9.0,5.4,1.33,1.0,1.0,1.0,10.79,5.87,1.31,9.4,6.25,1.32,1.0,1.0,1.0,1.0,1.0,1.0
N1,09/04/16,Excelsior,Heracles,A,2.6,3.4,2.6,2.6,3.25,2.55,1.0,1.0,1.0,2.65,3.3,2.4,2.5,3.4,2.7,1.0,1.0,1.0,2.5,3.3,2.6,1.0,1.0,1.0,2.55,3.5,2.7,1.0,1.0,1.0,2.56,3.52,2.85,2.57,3.5,2.85,1.0,1.0,1.0,1.0,1.0,1.0
N1,09/04/16,PSV Eindhoven,Willem II,H,1.17,6.5,17.0,1.16,6.75,14.5,1.0,1.0,1.0,1.12,7.0,14.0,1.18,7.0,15.0,1.0,1.0,1.0,1.17,6.5,13.0,1.0,1.0,1.0,1.17,8.0,15.0,1.0,1.0,1.0,1.19,8.28,15.52,1.23,7.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0
N1,09/04/16,Vitesse,Den Haag,D,1.67,3.75,5.0,1.6,3.7,5.5,1.0,1.0,1.0,1.6,3.6,5.0,1.67,3.8,5.0,1.0,1.0,1.0,1.62,3.8,4.8,1.0,1.0,1.0,1.7,3.9,5.0,1.0,1.0,1.0,1.74,3.91,5.2,1.84,3.86,4.48,1.0,1.0,1.0,1.0,1.0,1.0
N1,10/04/16,Groningen,Graafschap,H,1.7,3.8,4.75,1.67,3.7,4.75,1.0,1.0,1.0,1.65,3.7,4.5,1.75,3.6,4.5,1.0,1.0,1.0,1.67,3.75,4.5,1.0,1.0,1.0,1.75,3.8,4.6,1.0,1.0,1.0,1.79,3.88,4.82,1.81,3.89,4.62,1.0,1.0,1.0,1.0,1.0,1.0
N1,10/04/16,Heerenveen,AZ Alkmaar,H,3.1,3.5,2.2,2.95,3.5,2.2,1.0,1.0,1.0,2.9,3.3,2.2,3.0,3.8,2.1,1.0,1.0,1.0,2.9,3.6,2.15,1.0,1.0,1.0,3.0,3.8,2.2,1.0,1.0,1.0,3.25,3.88,2.18,3.29,3.9,2.15,1.0,1.0,1.0,1.0,1.0,1.0
N1,10/04/16,Twente,Feyenoord,A,3.5,3.6,2.0,3.3,3.4,2.05,1.0,1.0,1.0,2.9,3.3,2.2,3.3,3.75,2.0,1.0,1.0,1.0,3.1,3.6,2.05,1.0,1.0,1.0,3.3,3.8,2.05,1.0,1.0,1.0,3.52,3.82,2.09,3.84,3.88,1.97,1.0,1.0,1.0,1.0,1.0,1.0
N1,10/04/16,Utrecht,Nijmegen,H,1.5,4.0,7.0,1.5,3.8,6.5,1.0,1.0,1.0,1.6,3.6,5.0,1.5,4.0,6.5,1.0,1.0,1.0,1.5,4.2,5.5,1.0,1.0,1.0,1.5,4.33,6.5,1.0,1.0,1.0,1.54,4.35,6.85,1.52,4.37,7.22,1.0,1.0,1.0,1.0,1.0,1.0
N1,15/04/16,Graafschap,Twente,D,2.63,3.5,2.5,2.55,3.6,2.45,1.0,1.0,1.0,2.7,3.4,2.3,2.5,3.6,2.6,1.0,1.0,1.0,2.4,3.5,2.6,1.0,1.0,1.0,2.5,3.75,2.6,1.0,1.0,1.0,2.57,3.77,2.7,2.52,3.75,2.77,1.0,1.0,1.0,1.0,1.0,1.0
N1,16/04/16,AZ Alkmaar,Zwolle,H,1.62,4.0,5.0,1.6,4.1,4.75,1.0,1.0,1.0,1.6,3.8,4.7,1.62,4.0,4.75,1.0,1.0,1.0,1.62,4.0,4.5,1.0,1.0,1.0,1.65,4.33,4.8,1.0,1.0,1.0,1.65,4.41,5.19,1.6,4.47,5.63,1.0,1.0,1.0,1.0,1.0,1.0
N1,16/04/16,Feyenoord,Groningen,D,1.33,5.0,9.0,1.33,4.6,9.0,1.0,1.0,1.0,1.3,5.0,8.0,1.35,5.0,9.0,1.0,1.0,1.0,1.33,4.8,7.5,1.0,1.0,1.0,1.33,5.25,9.0,1.0,1.0,1.0,1.34,5.58,10.32,1.31,6.01,10.64,1.0,1.0,1.0,1.0,1.0,1.0
N1,16/04/16,Roda,PSV Eindhoven,A,7.5,5.0,1.36,7.0,4.5,1.4,1.0,1.0,1.0,8.0,5.0,1.3,7.0,4.75,1.4,1.0,1.0,1.0,6.5,4.5,1.4,1.0,1.0,1.0,7.5,5.0,1.4,1.0,1.0,1.0,8.23,4.98,1.42,7.57,5.15,1.43,1.0,1.0,1.0,1.0,1.0,1.0
N1,16/04/16,Vitesse,Heracles,D,1.6,4.0,5.25,1.6,4.0,5.0,1.0,1.0,1.0,1.6,3.8,4.7,1.65,4.0,5.0,1.0,1.0,1.0,1.62,3.8,4.75,1.0,1.0,1.0,1.65,4.0,5.2,1.0,1.0,1.0,1.69,4.07,5.28,1.63,4.12,5.87,1.0,1.0,1.0,1.0,1.0,1.0
N1,17/04/16,Ajax,Utrecht,D,1.44,4.5,6.5,1.36,5.0,7.0,1.0,1.0,1.0,1.35,4.5,7.3,1.44,4.5,7.0,1.0,1.0,1.0,1.44,4.33,6.0,1.0,1.0,1.0,1.44,4.75,7.0,1.0,1.0,1.0,1.45,4.83,7.8,1.45,4.72,8.23,1.0,1.0,1.0,1.0,1.0,1.0
N1,17/04/16,Excelsior,Heerenveen,D,3.1,3.4,2.25,2.9,3.3,2.3,1.0,1.0,1.0,2.5,3.4,2.5,2.9,3.5,2.3,1.0,1.0,1.0,2.75,3.4,2.3,1.0,1.0,1.0,2.9,3.7,2.3,1.0,1.0,1.0,2.97,3.76,2.37,3.33,3.74,2.17,1.0,1.0,1.0,1.0,1.0,1.0
N1,17/04/16,Nijmegen,Cambuur,H,1.55,4.2,5.5,1.62,4.0,4.75,1.0,1.0,1.0,1.65,3.8,4.3,1.6,3.8,5.75,1.0,1.0,1.0,1.6,3.8,5.0,1.0,1.0,1.0,1.6,4.1,5.5,1.0,1.0,1.0,1.6,4.23,6.18,1.7,4.08,5.17,1.0,1.0,1.0,1.0,1.0,1.0
N1,17/04/16,Willem II,Den Haag,A,2.25,3.4,3.1,2.15,3.4,3.1,1.0,1.0,1.0,2.0,3.4,3.2,2.3,3.3,3.0,1.0,1.0,1.0,2.15,3.3,3.1,1.0,1.0,1.0,2.3,3.5,3.0,1.0,1.0,1.0,2.38,3.49,3.14,2.46,3.48,3.01,1.0,1.0,1.0,1.0,1.0,1.0
N1,19/04/16,Groningen,Roda,H,2.1,3.6,3.25,2.2,3.3,3.1,1.0,1.0,1.0,2.0,3.3,3.3,2.2,3.4,3.1,1.0,1.0,1.0,2.15,3.3,3.1,1.0,1.0,1.0,2.2,3.6,3.13,1.0,1.0,1.0,2.24,3.56,3.35,2.34,3.48,3.23,1.0,1.0,1.0,1.0,1.0,1.0
N1,19/04/16,PSV Eindhoven,Vitesse,H,1.3,5.0,10.0,1.3,5.25,8.5,1.0,1.0,1.0,1.25,5.0,10.0,1.33,5.25,8.5,1.0,1.0,1.0,1.29,5.0,9.0,1.0,1.0,1.0,1.33,5.5,9.0,1.0,1.0,1.0,1.37,5.55,8.65,1.37,5.45,8.92,1.0,1.0,1.0,1.0,1.0,1.0
N1,20/04/16,Heerenveen,Ajax,A,5.5,4.2,1.55,5.25,4.0,1.57,1.0,1.0,1.0,4.2,3.5,1.75,5.25,4.0,1.6,1.0,1.0,1.0,5.0,3.8,1.6,1.0,1.0,1.0,5.5,4.3,1.57,1.0,1.0,1.0,6.0,4.35,1.59,5.86,4.55,1.57,1.0,1.0,1.0,1.0,1.0,1.0
N1,20/04/16,Heracles,Feyenoord,D,4.0,3.75,1.83,3.9,3.7,1.8,1.0,1.0,1.0,3.3,3.3,2.0,3.8,3.6,1.85,1.0,1.0,1.0,4.0,3.5,1.8,1.0,1.0,1.0,3.9,3.8,1.9,1.0,1.0,1.0,4.13,3.82,1.92,3.67,3.64,2.09,1.0,1.0,1.0,1.0,1.0,1.0
N1,20/04/16,Twente,Excelsior,H,1.73,4.0,4.33,1.75,3.75,4.1,1.0,1.0,1.0,1.65,3.9,4.1,1.75,3.8,4.2,1.0,1.0,1.0,1.7,4.0,4.0,1.0,1.0,1.0,1.75,4.1,4.2,1.0,1.0,1.0,1.82,4.1,4.31,1.87,4.07,4.1,1.0,1.0,1.0,1.0,1.0,1.0
N1,20/04/16,Utrecht,Graafschap,A,1.45,4.33,7.0,1.42,4.5,6.5,1.0,1.0,1.0,1.4,4.5,6.0,1.48,4.5,6.0,1.0,1.0,1.0,1.44,4.33,6.0,1.0,1.0,1.0,1.45,4.8,6.5,1.0,1.0,1.0,1.51,4.97,6.13,1.51,4.81,6.52,1.0,1.0,1.0,1.0,1.0,1.0
N1,20/04/16,Zwolle,Nijmegen,H,2.0,3.6,3.5,1.85,3.6,3.8,1.0,1.0,1.0,1.8,3.5,3.9,2.0,3.5,3.6,1.0,1.0,1.0,2.0,3.4,3.4,1.0,1.0,1.0,2.0,3.7,3.6,1.0,1.0,1.0,2.01,3.77,3.8,2.11,3.7,3.56,1.0,1.0,1.0,1.0,1.0,1.0
N1,21/04/16,Cambuur,Willem II,D,2.6,3.4,2.6,2.6,3.25,2.55,1.0,1.0,1.0,2.4,3.3,2.65,2.62,3.4,2.6,1.0,1.0,1.0,2.5,3.25,2.6,1.0,1.0,1.0,2.63,3.5,2.6,1.0,1.0,1.0,2.72,3.54,2.67,2.82,3.63,2.54,1.0,1.0,1.0,1.0,1.0,1.0
N1,21/04/16,Den Haag,AZ Alkmaar,A,3.1,3.5,2.2,3.2,3.4,2.1,1.0,1.0,1.0,3.0,3.4,2.1,3.0,3.6,2.15,1.0,1.0,1.0,2.9,3.6,2.15,1.0,1.0,1.0,3.1,3.7,2.2,1.0,1.0,1.0,3.26,3.74,2.22,3.39,3.86,2.12,1.0,1.0,1.0,1.0,1.0,1.0
N1,01/05/16,Ajax,Twente,H,1.18,7.0,13.0,1.2,6.5,10.5,1.0,1.0,1.0,1.15,6.2,14.0,1.2,6.5,15.0,1.0,1.0,1.0,1.18,6.0,13.0,1.0,1.0,1.0,1.2,7.0,13.0,1.0,1.0,1.0,1.21,7.54,15.68,1.18,8.62,16.31,1.0,1.0,1.0,1.0,1.0,1.0
N1,01/05/16,AZ Alkmaar,Graafschap,H,1.33,5.0,8.5,1.33,5.25,7.25,1.0,1.0,1.0,1.3,5.0,8.0,1.36,5.25,7.0,1.0,1.0,1.0,1.35,4.8,7.0,1.0,1.0,1.0,1.36,5.5,7.5,1.0,1.0,1.0,1.39,5.69,7.77,1.29,6.84,9.64,1.0,1.0,1.0,1.0,1.0,1.0
N1,01/05/16,Excelsior,Zwolle,D,2.8,3.4,2.4,2.6,3.4,2.5,1.0,1.0,1.0,2.6,3.4,2.4,2.75,3.5,2.4,1.0,1.0,1.0,2.6,3.4,2.45,1.0,1.0,1.0,2.75,3.6,2.45,1.0,1.0,1.0,2.83,3.66,2.51,2.95,3.81,2.36,1.0,1.0,1.0,1.0,1.0,1.0
N1,01/05/16,Heerenveen,Groningen,A,1.91,3.6,3.75,1.85,3.7,3.75,1.0,1.0,1.0,2.0,3.4,3.2,1.95,3.75,3.6,1.0,1.0,1.0,1.85,3.75,3.6,1.0,1.0,1.0,1.95,3.8,3.6,1.0,1.0,1.0,2.01,3.8,3.72,2.25,3.68,3.23,1.0,1.0,1.0,1.0,1.0,1.0
N1,01/05/16,Heracles,Den Haag,D,1.95,3.6,3.6,1.87,3.6,3.7,1.0,1.0,1.0,1.85,3.5,3.7,1.95,3.6,3.6,1.0,1.0,1.0,2.0,3.5,3.3,1.0,1.0,1.0,2.0,3.75,3.5,1.0,1.0,1.0,2.02,3.76,3.8,2.18,3.77,3.32,1.0,1.0,1.0,1.0,1.0,1.0
N1,01/05/16,Nijmegen,Roda,A,1.95,3.6,3.6,1.85,3.6,3.75,1.0,1.0,1.0,1.9,3.4,3.6,1.95,3.5,3.6,1.0,1.0,1.0,2.0,3.4,3.4,1.0,1.0,1.0,1.95,3.7,3.75,1.0,1.0,1.0,1.99,3.72,3.95,2.06,3.67,3.74,1.0,1.0,1.0,1.0,1.0,1.0
N1,01/05/16,PSV Eindhoven,Cambuur,H,1.06,11.0,26.0,1.07,9.5,26.0,1.0,1.0,1.0,1.05,10.0,25.0,1.07,13.0,34.0,1.0,1.0,1.0,1.04,11.0,26.0,1.0,1.0,1.0,1.05,15.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,1.06,17.46,46.7,1.0,1.0,1.0,1.0,1.0,1.0
N1,01/05/16,Vitesse,Utrecht,A,2.3,3.4,3.0,2.35,3.4,2.8,1.0,1.0,1.0,2.2,3.4,2.85,2.3,3.5,2.88,1.0,1.0,1.0,2.2,3.6,2.8,1.0,1.0,1.0,2.38,3.6,2.88,1.0,1.0,1.0,2.47,3.64,2.89,2.69,3.8,2.57,1.0,1.0,1.0,1.0,1.0,1.0
N1,01/05/16,Willem II,Feyenoord,A,3.0,3.6,2.2,2.95,3.5,2.2,1.0,1.0,1.0,2.85,3.4,2.2,3.1,3.5,2.2,1.0,1.0,1.0,2.88,3.5,2.2,1.0,1.0,1.0,3.13,3.7,2.2,1.0,1.0,1.0,3.36,3.73,2.18,3.61,3.73,2.08,1.0,1.0,1.0,1.0,1.0,1.0
N1,08/05/16,Cambuur,Excelsior,A,3.3,3.5,2.1,3.5,3.4,2.0,1.0,1.0,1.0,3.7,3.6,1.8,3.3,3.6,2.05,1.0,1.0,1.0,3.3,3.6,2.0,1.0,1.0,1.0,3.3,3.8,2.05,1.0,1.0,1.0,3.55,3.88,2.06,3.7,4.16,1.94,1.0,1.0,1.0,1.0,1.0,1.0
N1,08/05/16,Den Haag,Heerenveen,D,2.0,3.6,3.5,2.0,3.5,3.4,1.0,1.0,1.0,2.0,3.5,3.1,2.1,3.6,3.25,1.0,1.0,1.0,2.05,3.75,3.1,1.0,1.0,1.0,2.1,3.8,3.25,1.0,1.0,1.0,2.14,3.8,3.4,2.21,3.92,3.14,1.0,1.0,1.0,1.0,1.0,1.0
N1,08/05/16,Feyenoord,Nijmegen,H,1.45,4.5,6.5,1.44,4.6,6.0,1.0,1.0,1.0,1.4,4.5,6.0,1.5,4.5,6.0,1.0,1.0,1.0,1.44,4.5,6.0,1.0,1.0,1.0,1.45,4.75,6.25,1.0,1.0,1.0,1.54,4.78,6.02,1.47,5.12,6.72,1.0,1.0,1.0,1.0,1.0,1.0
N1,08/05/16,Graafschap,Ajax,D,15.0,8.0,1.14,13.0,6.75,1.17,1.0,1.0,1.0,14.0,7.0,1.12,15.0,7.5,1.17,1.0,1.0,1.0,13.0,6.5,1.18,1.0,1.0,1.0,17.0,8.5,1.14,1.0,1.0,1.0,20.5,8.86,1.16,30.97,9.35,1.13,1.0,1.0,1.0,1.0,1.0,1.0
N1,08/05/16,Groningen,Heracles,H,1.8,3.75,4.2,1.8,3.6,4.0,1.0,1.0,1.0,1.75,3.6,4.0,1.8,3.75,4.2,1.0,1.0,1.0,1.8,3.6,4.0,1.0,1.0,1.0,1.8,3.9,4.33,1.0,1.0,1.0,1.81,3.98,4.49,1.74,4.2,4.72,1.0,1.0,1.0,1.0,1.0,1.0
