Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,FTHG,FTAG,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise,HomeTeamPlacement,AwayTeamPlacement,HomeForm3,HomeForm5,HomeFormSeason,AwayForm3,AwayForm5,AwayFormSeason,HomeGoals3,HomeGoals5,HomeGoalsSeason,AwayGoals3,AwayGoals5,AwayGoalsSeason,HTLSP,ATLSP,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
SC0,2004/5,28/08/2004,Hibernian,Dundee,D,1.0,1.0,4,4,4,4,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.1,2.05,3.25,3.25,2.0,3.1,3.2,2.0,3.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.3,3.2,0,1,0,1,9,8,4,4,4,4,4,4,7,7,7,7,7,7,0,0,1.5071,0.5081,3.7238,0.3371,0.172,0.0795,2.125,1.1266,3.5941,0.5302,0.27,0.0914,2.0893,1.0911,3.6008,0.5222,0.2661,0.0908,H
SC0,2004/5,28/08/2004,Motherwell,Hearts,H,1.0,1.0,4,4,2,0,2.75,3.25,2.25,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.1,2.35,2.8,3.2,2.3,2.7,3.0,2.3,2.75,3.2,2.25,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.2,2.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.25,0,0,0,0,5,4,6,6,6,4,7,7,5,5,5,3,4,4,0,0,1.8786,0.8789,3.6432,0.4678,0.236,0.087,2.0821,1.0836,3.6023,0.5204,0.2645,0.0907,1.6393,0.6398,3.6946,0.3903,0.1978,0.0823,A
SC0,2004/5,29/08/2004,Celtic,Rangers,H,1.0,1.0,4,4,1,0,2.0,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,3.75,2.0,3.25,3.25,2.0,3.1,3.2,1.8,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.1,3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.2,3.2,0,0,0,0,1,3,9,12,12,6,7,7,8,10,10,8,8,8,0,0,1.475,0.4784,3.7304,0.3243,0.1672,0.0788,2.0964,1.0973,3.5997,0.5234,0.2654,0.091,2.2357,1.2482,3.5712,0.5583,0.2912,0.0931,H
SC0,2004/5,29/08/2004,Kilmarnock,Dunfermline,H,1.0,1.0,4,4,1,0,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.1,3.0,2.1,3.25,3.1,2.0,3.1,3.2,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.25,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.3,3.1,0,0,0,0,6,12,3,6,6,0,1,1,3,4,4,0,1,1,0,0,1.5357,0.538,3.7172,0.3503,0.1804,0.0801,2.1036,1.1048,3.5982,0.5252,0.2669,0.0911,2.0464,1.0485,3.609,0.5124,0.2619,0.0901,H
SC0,2004/5,11/09/2004,Celtic,Dundee,H,1.0,1.0,5,5,3,0,1.125,7.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15,6.5,11.0,1.14,6.5,13.0,1.15,6.0,12.0,1.125,6.5,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.14,6.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,7.0,13.0,0,0,0,0,1,9,9,15,15,1,4,4,7,13,13,5,7,7,0,0,1.0664,0.0674,3.8045,0.0632,0.0332,0.0717,3.75,2.763,3.3717,0.7368,0.3803,0.1098,6.6429,5.6645,3.1905,0.8527,0.4386,0.1229,H
SC0,2004/5,11/09/2004,Dundee United,Aberdeen,D,1.0,1.0,5,5,1,1,2.25,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.3,2.75,2.45,3.1,2.65,2.4,2.9,2.7,2.2,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.5,0,1,0,1,8,2,5,6,6,7,9,9,4,6,6,4,4,4,0,0,1.6679,0.672,3.6873,0.4029,0.2091,0.0829,2.0786,1.0823,3.6024,0.5207,0.2676,0.0906,1.8464,0.8486,3.6494,0.4596,0.2347,0.0864,H
SC0,2004/5,11/09/2004,Dunfermline,Motherwell,D,1.0,1.0,5,5,1,1,2.3,3.2,2.7,1.0,1.0,1.0,1.0,1.0,1.0,2.35,3.15,2.7,2.25,3.2,2.8,2.1,3.1,3.0,2.2,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,2.8,0,1,0,1,12,6,1,2,2,7,7,7,1,2,2,5,6,6,0,0,1.6179,0.6201,3.6989,0.3833,0.1973,0.0818,2.0929,1.0933,3.6005,0.5224,0.2638,0.0909,1.8964,0.8989,3.639,0.474,0.2425,0.0874,H
SC0,2004/5,11/09/2004,Inverness C,Hibernian,A,1.0,1.0,5,5,1,2,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.35,3.25,2.65,2.5,3.2,2.5,2.4,2.9,2.7,2.4,3.25,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.25,2.4,0,0,0,0,11,7,0,3,3,4,7,7,3,5,5,7,9,9,0,0,1.7179,0.719,3.6772,0.4186,0.2134,0.0839,2.0893,1.0924,3.6005,0.5228,0.2665,0.0908,1.775,0.778,3.6644,0.4383,0.2258,0.085,H
SC0,2004/5,11/09/2004,Livingston,Kilmarnock,A,1.0,1.0,5,5,0,2,2.25,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.2,2.8,2.3,3.2,2.75,2.4,2.9,2.7,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.2,2.75,0,0,0,0,10,3,1,4,4,6,9,9,1,4,4,3,6,6,0,0,1.6393,0.6404,3.6944,0.3906,0.1984,0.0823,2.0821,1.0849,3.602,0.521,0.265,0.0907,1.8786,0.8789,3.6432,0.4678,0.236,0.087,H
SC0,2004/5,12/09/2004,Hearts,Rangers,D,1.0,1.0,5,5,0,0,5.5,3.6,1.615,1.0,1.0,1.0,1.0,1.0,1.0,4.5,3.5,1.65,5.0,3.4,1.62,4.8,3.5,1.55,5.0,3.5,1.571,1.0,1.0,1.0,1.0,1.0,1.0,5.5,3.4,1.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.5,1.57,0,0,0,0,5,4,4,8,8,4,8,8,3,4,4,4,8,8,0,0,3.0214,2.0351,3.452,0.6736,0.3494,0.1033,2.2429,1.2437,3.5726,0.5545,0.2807,0.0934,1.2961,0.2971,3.7692,0.2292,0.1177,0.0752,A
