Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A
SP1,07/04/2015,Eibar,Malaga,H,3.25,3.1,2.38,2.95,3.1,2.45,2.85,3.2,2.4,3.2,3.0,2.4,2014/15,€29.40m,€82.80m,30.7692,33.8983,31.25,35.0877,32.2581,32.2581,33.3333,31.25,42.0168,40.8163,41.6667,41.6667,A,32.7513,2.0782,32.2749,0.8507,41.5416,0.5109
SP1,07/04/2015,Levante,Sevilla,A,4.5,3.6,1.83,4.2,3.6,1.8,4.0,3.45,1.85,4.2,3.75,1.8,2014/15,€43.45m,€166.75m,22.2222,23.8095,23.8095,25.0,27.7778,27.7778,26.6667,28.9855,54.6448,55.5556,55.5556,54.0541,A,23.7103,1.1398,27.802,0.9471,54.9525,0.7369
SP1,08/04/2015,Barcelona,Almeria,H,1.05,13.0,41.0,1.05,15.5,51.0,1.05,11.0,25.0,1.05,15.0,41.0,2014/15,€603.80m,€38.30m,95.2381,95.2381,95.2381,95.2381,7.6923,6.4516,6.6667,9.0909,2.439,1.9608,2.439,4.0,H,95.2381,0.0,7.4754,1.2054,2.7097,0.8892
SP1,08/04/2015,Granada,Celta,D,3.5,3.0,2.3,3.1,3.1,2.35,2.75,3.3,2.4,3.2,3.1,2.38,2014/15,€67.55m,€60.40m,28.5714,32.2581,31.25,36.3636,33.3333,32.2581,32.2581,30.303,43.4783,42.5532,42.0168,41.6667,A,32.1108,3.234,32.0381,1.2629,42.4287,0.789
SP1,08/04/2015,La Coruna,Cordoba,D,1.75,3.4,5.5,1.7,3.6,5.0,1.7,3.6,4.7,1.7,3.4,5.5,2014/15,€53.40m,€50.90m,57.1429,58.8235,58.8235,58.8235,29.4118,27.7778,29.4118,27.7778,18.1818,20.0,18.1818,21.2766,H,58.4034,0.8403,28.5948,0.9434,19.41,1.511
SP1,08/04/2015,Vallecano,Real Madrid,A,13.0,7.0,1.2,11.5,6.5,1.25,12.0,5.5,1.22,12.0,5.5,1.25,2014/15,€51.70m,€787.80m,7.6923,8.6957,8.3333,8.3333,14.2857,15.3846,18.1818,18.1818,83.3333,80.0,80.0,81.9672,A,8.2636,0.4175,16.5085,1.9836,81.3251,1.6286
SP1,09/04/2015,Ath Bilbao,Valencia,D,2.4,3.4,2.8,2.55,3.3,2.9,2.4,3.3,2.75,2.5,3.2,2.9,2014/15,€112.10m,€230.00m,41.6667,39.2157,40.0,41.6667,29.4118,30.303,31.25,30.303,35.7143,34.4828,34.4828,36.3636,H,40.6373,1.231,30.317,0.7506,35.2609,0.9367
SP1,09/04/2015,Elche,Getafe,A,2.3,3.1,3.25,2.3,3.2,3.1,2.3,3.0,3.2,2.4,3.1,3.1,2014/15,€38.60m,€50.20m,43.4783,43.4783,41.6667,43.4783,32.2581,31.25,32.2581,33.3333,30.7692,32.2581,32.2581,31.25,H,43.0254,0.9058,32.2749,0.8507,31.6338,0.7471
SP1,09/04/2015,Villarreal,Espanol,A,1.55,3.6,7.0,1.57,3.7,6.0,1.6,3.7,5.4,1.62,3.5,6.5,2014/15,€132.70m,€75.70m,64.5161,63.6943,61.7284,62.5,27.7778,27.027,28.5714,27.027,14.2857,16.6667,15.3846,18.5185,H,63.1097,1.2382,27.6008,0.7375,16.2139,1.8186
SP1,11/04/2015,Almeria,Granada,H,2.4,3.1,3.2,2.4,3.2,2.95,2.25,3.2,3.1,2.4,3.0,3.2,2014/15,€38.30m,€67.55m,41.6667,41.6667,41.6667,44.4444,32.2581,31.25,33.3333,31.25,31.25,33.8983,31.25,32.2581,H,42.3611,1.3889,32.0228,0.9945,32.1641,1.25
SP1,11/04/2015,Celta,Vallecano,H,1.73,3.6,4.75,1.8,3.6,4.2,1.8,3.5,4.2,1.8,3.5,4.5,2014/15,€60.40m,€51.70m,57.8035,55.5556,55.5556,55.5556,27.7778,27.7778,28.5714,28.5714,21.0526,23.8095,22.2222,23.8095,H,56.1176,1.124,28.1746,0.4582,22.7234,1.3419
SP1,11/04/2015,Malaga,Ath Madrid,D,3.8,3.4,2.0,3.9,3.4,2.05,3.6,3.3,2.0,4.0,3.1,2.05,2014/15,€82.80m,€356.00m,26.3158,25.641,25.0,27.7778,29.4118,29.4118,32.2581,30.303,50.0,48.7805,48.7805,50.0,A,26.1836,1.1908,30.3462,1.3421,49.3902,0.7041
SP1,11/04/2015,Real Madrid,Eibar,H,1.06,13.0,34.0,1.07,17.0,21.0,1.05,11.0,25.0,1.07,13.0,34.0,2014/15,€787.80m,€29.40m,94.3396,93.4579,93.4579,95.2381,7.6923,5.8824,7.6923,9.0909,2.9412,4.7619,2.9412,4.0,H,94.1234,0.8515,7.5895,1.3152,3.6611,0.8875
SP1,11/04/2015,Sevilla,Barcelona,D,5.0,4.5,1.55,5.0,4.6,1.6,5.0,3.9,1.6,5.0,4.2,1.62,2014/15,€166.75m,€603.80m,20.0,20.0,20.0,20.0,22.2222,21.7391,23.8095,25.641,64.5161,62.5,61.7284,62.5,A,20.0,0.0,23.353,1.7632,62.8111,1.1934
SP1,12/04/2015,Cordoba,Elche,A,2.3,3.1,3.3,2.4,3.0,3.1,2.35,3.1,3.0,2.4,3.0,3.2,2014/15,€50.90m,€38.60m,43.4783,41.6667,41.6667,42.5532,32.2581,33.3333,33.3333,32.2581,30.303,32.2581,31.25,33.3333,H,42.3412,0.8656,32.7957,0.6208,31.7861,1.3043
SP1,12/04/2015,Espanol,Ath Bilbao,H,2.5,3.2,2.88,2.5,3.25,2.75,2.5,3.1,2.8,2.4,3.1,3.1,2014/15,€75.70m,€112.10m,40.0,40.0,41.6667,40.0,31.25,30.7692,32.2581,32.2581,34.7222,36.3636,32.2581,35.7143,H,40.4167,0.8333,31.6338,0.7471,34.7646,1.8021
SP1,12/04/2015,Getafe,Villarreal,D,3.6,3.3,2.05,3.4,3.3,2.1,3.2,3.2,2.2,3.75,3.2,2.1,2014/15,€50.20m,€132.70m,27.7778,29.4118,26.6667,31.25,30.303,30.303,31.25,31.25,48.7805,47.619,47.619,45.4545,A,28.7766,1.9975,30.7765,0.5468,47.3683,1.3884
SP1,12/04/2015,Sociedad,La Coruna,D,1.8,3.6,4.5,1.87,3.7,3.8,1.8,3.5,4.2,1.91,3.4,4.2,2014/15,€96.80m,€53.40m,55.5556,53.4759,52.356,55.5556,27.7778,27.027,29.4118,28.5714,22.2222,26.3158,23.8095,23.8095,H,54.2358,1.5911,28.197,1.0264,24.0392,1.6921
SP1,13/04/2015,Valencia,Levante,H,1.33,5.0,8.5,1.33,5.25,10.5,1.3,5.0,9.0,1.33,4.8,9.5,2014/15,€230.00m,€43.45m,75.188,75.188,75.188,76.9231,20.0,19.0476,20.8333,20.0,11.7647,9.5238,10.5263,11.1111,H,75.6218,0.8676,19.9702,0.7298,10.7315,0.9508
SP1,17/04/2015,Levante,Espanol,D,2.88,3.1,2.6,2.8,3.2,2.7,2.3,3.3,2.9,2.9,3.0,2.62,2014/15,€43.45m,€75.70m,34.7222,35.7143,34.4828,43.4783,32.2581,31.25,33.3333,30.303,38.4615,37.037,38.1679,34.4828,A,37.0994,4.2859,31.7861,1.3043,37.0373,1.8103
SP1,18/04/2015,Ath Bilbao,Getafe,H,1.67,3.75,5.5,1.65,3.6,5.5,1.75,3.5,4.5,1.67,3.4,6.0,2014/15,€112.10m,€50.20m,59.8802,60.6061,59.8802,57.1429,26.6667,27.7778,29.4118,28.5714,18.1818,18.1818,16.6667,22.2222,H,59.3774,1.5284,28.1069,1.1692,18.8131,2.3823
SP1,18/04/2015,Barcelona,Valencia,H,1.22,7.0,12.0,1.22,7.0,13.5,1.25,6.0,9.0,1.25,5.5,13.0,2014/15,€603.80m,€230.00m,81.9672,81.9672,80.0,80.0,14.2857,14.2857,18.1818,16.6667,8.3333,7.4074,7.6923,11.1111,H,80.9836,1.1358,15.855,1.9147,8.636,1.6949
SP1,18/04/2015,La Coruna,Ath Madrid,A,4.5,3.5,1.85,4.75,3.5,1.85,4.0,3.45,1.85,5.0,3.1,1.85,2014/15,€53.40m,€356.00m,22.2222,21.0526,20.0,25.0,28.5714,28.5714,32.2581,28.9855,54.0541,54.0541,54.0541,54.0541,A,22.0687,2.1547,29.5966,1.785,54.0541,0.0
SP1,18/04/2015,Real Madrid,Malaga,H,1.14,8.5,17.0,1.17,7.75,18.0,1.15,7.5,13.0,1.17,7.0,17.0,2014/15,€787.80m,€82.80m,87.7193,85.4701,85.4701,86.9565,11.7647,12.9032,14.2857,13.3333,5.8824,5.5556,5.8824,7.6923,H,86.404,1.1224,13.0717,1.0454,6.2532,0.9717
SP1,19/04/2015,Eibar,Celta,A,3.4,3.3,2.2,3.3,3.3,2.15,2.9,3.3,2.3,3.5,3.1,2.2,2014/15,€29.40m,€60.40m,29.4118,30.303,28.5714,34.4828,30.303,30.303,32.2581,30.303,45.4545,46.5116,45.4545,43.4783,A,30.6922,2.6241,30.7918,0.9775,45.2247,1.2664
SP1,19/04/2015,Granada,Sevilla,D,4.33,3.6,1.85,4.25,3.8,1.85,4.5,3.5,1.75,4.0,3.5,1.91,2014/15,€67.55m,€166.75m,23.0947,23.5294,25.0,22.2222,27.7778,26.3158,28.5714,28.5714,54.0541,54.0541,52.356,57.1429,A,23.4616,1.1607,27.8091,1.0635,54.4018,1.9951
SP1,19/04/2015,Vallecano,Almeria,H,1.8,3.8,4.33,1.8,3.6,4.2,1.85,3.45,4.0,1.85,3.1,5.0,2014/15,€51.70m,€38.30m,55.5556,55.5556,54.0541,54.0541,26.3158,27.7778,32.2581,28.9855,23.0947,23.8095,20.0,25.0,H,54.8048,0.8669,28.8343,2.5301,22.976,2.134
SP1,19/04/2015,Villarreal,Cordoba,D,1.3,5.25,11.0,1.3,5.25,12.0,1.27,5.5,9.0,1.33,4.8,10.0,2014/15,€132.70m,€50.90m,76.9231,76.9231,75.188,78.7402,19.0476,19.0476,20.8333,18.1818,9.0909,8.3333,10.0,11.1111,H,76.9436,1.4504,19.2776,1.1146,9.6338,1.1976
SP1,20/04/2015,Elche,Sociedad,H,2.6,3.1,2.9,2.65,3.4,2.75,2.3,3.3,2.9,2.7,3.0,2.8,2014/15,€38.60m,€96.80m,38.4615,37.7358,37.037,43.4783,32.2581,29.4118,33.3333,30.303,34.4828,36.3636,35.7143,34.4828,H,39.1781,2.9252,31.3266,1.7897,35.2609,0.9367
SP1,24/04/2015,Cordoba,Ath Bilbao,A,4.2,3.5,1.91,4.25,3.4,1.95,3.6,3.3,2.0,4.2,3.25,1.91,2014/15,€50.90m,€112.10m,23.8095,23.5294,23.8095,27.7778,28.5714,29.4118,30.7692,30.303,52.356,51.2821,52.356,50.0,A,24.7316,2.0351,29.7638,0.9742,51.4985,1.12
SP1,25/04/2015,Ath Madrid,Elche,H,1.18,7.0,17.0,1.19,7.0,17.5,1.2,5.8,13.0,1.2,5.5,21.0,2014/15,€356.00m,€38.60m,84.7458,84.0336,83.3333,83.3333,14.2857,14.2857,18.1818,17.2414,5.8824,5.7143,4.7619,7.6923,H,83.8615,0.6757,15.9986,2.0149,6.0127,1.2236
SP1,25/04/2015,Espanol,Barcelona,A,12.0,6.0,1.25,10.5,6.25,1.28,9.0,5.0,1.3,11.0,5.0,1.3,2014/15,€75.70m,€603.80m,8.3333,9.5238,9.0909,11.1111,16.6667,16.0,20.0,20.0,80.0,78.125,76.9231,76.9231,A,9.5148,1.1724,18.1667,2.1344,77.9928,1.4531
SP1,25/04/2015,Getafe,Levante,A,2.2,3.2,3.5,2.2,3.2,3.5,2.2,3.2,3.2,2.3,3.2,3.2,2014/15,€50.20m,€43.45m,45.4545,45.4545,43.4783,45.4545,31.25,31.25,31.25,31.25,28.5714,28.5714,31.25,31.25,H,44.9604,0.9881,31.25,0.0,29.9107,1.5465
SP1,25/04/2015,Sociedad,Villarreal,D,2.9,3.3,2.5,2.85,3.4,2.55,2.75,3.3,2.4,2.88,3.2,2.5,2014/15,€96.80m,€132.70m,34.4828,35.0877,34.7222,36.3636,30.303,29.4118,31.25,30.303,40.0,39.2157,40.0,41.6667,A,35.1641,0.8375,30.317,0.7506,40.2206,1.0325
SP1,26/04/2015,Almeria,Eibar,H,2.2,3.2,3.6,2.25,3.2,3.2,2.1,3.3,3.3,2.25,3.2,3.2,2014/15,€38.30m,€29.40m,45.4545,44.4444,44.4444,47.619,31.25,31.25,31.25,30.303,27.7778,31.25,31.25,30.303,H,45.4906,1.4967,31.0132,0.4735,30.1452,1.6402
SP1,26/04/2015,Celta,Real Madrid,A,5.5,4.33,1.57,5.5,4.33,1.6,6.1,4.0,1.5,5.5,4.0,1.57,2014/15,€60.40m,€787.80m,18.1818,18.1818,18.1818,16.3934,23.0947,23.0947,25.0,25.0,63.6943,62.5,63.6943,66.6667,A,17.7347,0.8942,24.0474,1.1,64.1388,1.7768
SP1,26/04/2015,Malaga,La Coruna,D,1.73,3.6,5.25,1.72,3.7,5.0,1.65,3.7,4.9,1.73,3.5,5.0,2014/15,€82.80m,€53.40m,57.8035,58.1395,57.8035,60.6061,27.7778,27.027,28.5714,27.027,19.0476,20.0,20.0,20.4082,H,58.5882,1.3546,27.6008,0.7375,19.864,0.5773
SP1,26/04/2015,Sevilla,Vallecano,H,1.36,5.25,8.0,1.4,5.0,7.75,1.4,4.6,6.8,1.4,4.5,8.0,2014/15,€166.75m,€51.70m,73.5294,71.4286,71.4286,71.4286,19.0476,20.0,22.2222,21.7391,12.5,12.9032,12.5,14.7059,H,71.9538,1.0504,20.7522,1.484,13.1523,1.053
SP1,27/04/2015,Valencia,Granada,H,1.33,5.25,9.5,1.33,5.25,10.5,1.3,5.0,9.0,1.33,4.8,10.0,2014/15,€230.00m,€67.55m,75.188,75.188,75.188,76.9231,19.0476,19.0476,20.8333,20.0,10.5263,9.5238,10.0,11.1111,H,75.6218,0.8676,19.7321,0.8605,10.2903,0.6834
SP1,28/04/2015,Ath Bilbao,Sociedad,D,1.67,3.8,5.5,1.67,3.8,5.5,1.65,3.6,5.1,1.62,3.6,6.0,2014/15,€112.10m,€96.80m,59.8802,59.8802,61.7284,60.6061,26.3158,26.3158,27.7778,27.7778,18.1818,18.1818,16.6667,19.6078,H,60.5237,0.873,27.0468,0.8441,18.1595,1.201
SP1,28/04/2015,Barcelona,Getafe,H,1.04,17.0,41.0,1.05,16.0,41.0,1.05,11.0,25.0,1.05,13.0,34.0,2014/15,€603.80m,€50.20m,96.1538,95.2381,95.2381,95.2381,5.8824,6.25,7.6923,9.0909,2.439,2.439,2.9412,4.0,H,95.467,0.4579,7.2289,1.4666,2.9548,0.7359
SP1,28/04/2015,Levante,Cordoba,H,1.85,3.5,4.5,1.83,3.5,4.6,1.8,3.6,4.0,1.83,3.4,4.5,2014/15,€43.45m,€50.90m,54.0541,54.6448,54.6448,55.5556,28.5714,28.5714,29.4118,27.7778,22.2222,21.7391,22.2222,25.0,H,54.7248,0.6199,28.5831,0.6672,22.7959,1.487
SP1,29/04/2015,Celta,Malaga,H,1.73,3.75,5.0,1.72,3.7,4.5,1.8,3.5,4.2,1.7,3.8,4.8,2014/15,€60.40m,€82.80m,57.8035,58.1395,58.8235,55.5556,26.6667,27.027,26.3158,28.5714,20.0,22.2222,20.8333,23.8095,H,57.5805,1.4151,27.1452,0.9941,21.7163,1.6696
SP1,29/04/2015,Eibar,Sevilla,A,6.0,4.0,1.57,6.0,3.9,1.55,5.4,3.7,1.6,6.0,4.0,1.55,2014/15,€29.40m,€166.75m,16.6667,16.6667,16.6667,18.5185,25.0,25.641,25.0,27.027,63.6943,64.5161,64.5161,62.5,A,17.1296,0.9259,25.667,0.9557,63.8066,0.9533
SP1,29/04/2015,Elche,La Coruna,H,2.25,3.2,3.4,2.25,3.1,3.5,2.2,3.3,3.1,2.3,3.1,3.3,2014/15,€38.60m,€53.40m,44.4444,44.4444,43.4783,45.4545,31.25,32.2581,32.2581,30.303,29.4118,28.5714,30.303,32.2581,H,44.4554,0.8069,31.5173,0.9387,30.1361,1.5815
SP1,29/04/2015,Real Madrid,Almeria,H,1.06,13.0,29.0,1.08,12.0,31.0,1.07,9.5,22.0,1.08,9.0,34.0,2014/15,€787.80m,€38.30m,94.3396,92.5926,92.5926,93.4579,7.6923,8.3333,11.1111,10.5263,3.4483,3.2258,2.9412,4.5455,H,93.2457,0.8356,9.4158,1.6583,3.5402,0.7016
SP1,29/04/2015,Villarreal,Ath Madrid,A,3.4,3.3,2.2,3.5,3.25,2.25,3.6,3.3,2.0,3.2,3.2,2.3,2014/15,€132.70m,€356.00m,29.4118,28.5714,31.25,27.7778,30.303,30.7692,31.25,30.303,45.4545,44.4444,43.4783,50.0,A,29.2528,1.4893,30.6563,0.4527,45.8443,2.8856
SP1,30/04/2015,Granada,Espanol,A,2.5,3.1,3.0,2.6,3.0,2.85,2.6,3.2,2.6,2.6,3.0,2.9,2014/15,€67.55m,€75.70m,40.0,38.4615,38.4615,38.4615,32.2581,33.3333,33.3333,31.25,33.3333,35.0877,34.4828,38.4615,H,38.8461,0.7692,32.5437,1.0004,35.3413,2.2037
SP1,30/04/2015,Vallecano,Valencia,D,4.0,3.6,1.91,4.1,3.7,1.91,4.2,3.5,1.8,3.8,3.6,1.91,2014/15,€51.70m,€230.00m,25.0,24.3902,26.3158,23.8095,27.7778,27.027,27.7778,28.5714,52.356,52.356,52.356,55.5556,A,24.8789,1.0742,27.7885,0.6306,53.1559,1.5998
SP1,01/05/2015,Sociedad,Levante,H,1.85,3.7,4.33,1.9,3.6,4.33,1.9,3.45,3.8,1.91,3.5,4.0,2014/15,€96.80m,€43.45m,54.0541,52.6316,52.356,52.6316,27.027,27.7778,28.5714,28.9855,23.0947,23.0947,25.0,26.3158,H,52.9183,0.7682,28.0904,0.8682,24.3763,1.5743
SP1,02/05/2015,Ath Madrid,Ath Bilbao,D,1.4,4.5,8.5,1.44,4.6,8.0,1.4,4.4,7.3,1.44,4.2,8.0,2014/15,€356.00m,€112.10m,71.4286,69.4444,69.4444,71.4286,22.2222,21.7391,23.8095,22.7273,11.7647,12.5,12.5,13.6986,H,70.4365,1.1456,22.6245,0.887,12.6158,0.8008
SP1,02/05/2015,Cordoba,Barcelona,A,26.0,11.0,1.08,34.0,10.0,1.1,20.0,8.0,1.1,26.0,9.0,1.1,2014/15,€50.90m,€603.80m,3.8462,2.9412,3.8462,5.0,9.0909,10.0,11.1111,12.5,92.5926,90.9091,90.9091,90.9091,A,3.9084,0.8436,10.6755,1.4704,91.33,0.8418
SP1,02/05/2015,Sevilla,Real Madrid,A,3.5,3.6,2.05,3.5,3.7,2.05,3.6,3.6,1.9,3.5,3.5,2.05,2014/15,€166.75m,€787.80m,28.5714,28.5714,28.5714,27.7778,27.7778,27.027,28.5714,27.7778,48.7805,48.7805,48.7805,52.6316,A,28.373,0.3968,27.7885,0.6306,49.7433,1.9255
SP1,03/05/2015,Espanol,Vallecano,D,1.73,3.8,4.5,1.78,3.75,4.1,1.75,3.5,4.5,1.8,3.5,4.5,2014/15,€75.70m,€51.70m,57.8035,56.1798,55.5556,57.1429,26.3158,26.6667,28.5714,28.5714,22.2222,24.3902,22.2222,22.2222,H,56.6704,0.9984,27.5313,1.2095,22.7642,1.084
SP1,03/05/2015,Getafe,Granada,A,2.05,3.25,4.0,2.1,3.25,3.5,1.9,3.45,3.8,2.15,3.2,3.5,2014/15,€50.20m,€67.55m,48.7805,47.619,46.5116,52.6316,30.7692,30.7692,31.25,28.9855,25.0,28.5714,28.5714,26.3158,H,48.8857,2.6636,30.4435,0.9981,27.1146,1.7658
SP1,03/05/2015,Malaga,Elche,A,1.62,3.8,6.0,1.62,3.6,5.75,1.65,3.6,5.1,1.62,3.5,6.5,2014/15,€82.80m,€38.60m,61.7284,61.7284,61.7284,60.6061,26.3158,27.7778,28.5714,27.7778,16.6667,17.3913,15.3846,19.6078,H,61.4478,0.5612,27.6107,0.9408,17.2626,1.77
SP1,03/05/2015,Valencia,Eibar,H,1.22,6.5,13.0,1.22,6.5,14.0,1.2,5.8,13.0,1.22,5.5,15.0,2014/15,€230.00m,€29.40m,81.9672,81.9672,81.9672,83.3333,15.3846,15.3846,18.1818,17.2414,7.6923,7.1429,6.6667,7.6923,H,82.3087,0.683,16.5481,1.3973,7.2986,0.4945
SP1,04/05/2015,Almeria,Celta,D,3.75,3.4,2.05,3.9,3.4,2.05,3.5,3.4,2.0,3.6,3.4,2.05,2014/15,€38.30m,€60.40m,26.6667,25.641,27.7778,28.5714,29.4118,29.4118,29.4118,29.4118,48.7805,48.7805,48.7805,50.0,A,27.1642,1.2812,29.4118,0.0,49.0854,0.6097
SP1,08/05/2015,Eibar,Espanol,A,2.8,3.1,2.7,2.85,3.1,2.7,2.53,3.5,2.53,2.9,3.0,2.62,2014/15,€29.40m,€75.70m,35.7143,35.0877,34.4828,39.5257,32.2581,32.2581,33.3333,28.5714,37.037,37.037,38.1679,39.5257,A,36.2026,2.2717,31.6052,2.0851,37.9419,1.1828
SP1,09/05/2015,Ath Bilbao,La Coruna,D,1.57,3.8,6.5,1.57,3.9,5.75,1.5,4.2,5.7,1.62,3.6,6.0,2014/15,€112.10m,€53.40m,63.6943,63.6943,61.7284,66.6667,26.3158,25.641,27.7778,23.8095,15.3846,17.3913,16.6667,17.5439,H,63.9459,2.0369,25.886,1.6468,16.7466,0.9854
SP1,09/05/2015,Barcelona,Sociedad,H,1.05,15.0,34.0,1.06,13.0,41.0,1.07,9.5,22.0,1.05,11.0,34.0,2014/15,€603.80m,€96.80m,95.2381,94.3396,95.2381,93.4579,6.6667,7.6923,9.0909,10.5263,2.9412,2.439,2.9412,4.5455,H,94.5684,0.8529,8.494,1.6801,3.2167,0.9169
SP1,09/05/2015,Granada,Cordoba,H,1.44,4.5,7.5,1.45,4.1,7.25,1.45,4.0,7.0,1.44,4.2,8.0,2014/15,€67.55m,€50.90m,69.4444,68.9655,69.4444,68.9655,22.2222,24.3902,23.8095,25.0,13.3333,13.7931,12.5,14.2857,H,69.205,0.2765,23.8555,1.1924,13.478,0.7592
SP1,09/05/2015,Real Madrid,Valencia,D,1.4,4.75,8.0,1.4,5.25,7.5,1.45,4.5,6.0,1.44,4.5,7.0,2014/15,€787.80m,€230.00m,71.4286,71.4286,69.4444,68.9655,21.0526,19.0476,22.2222,22.2222,12.5,13.3333,14.2857,16.6667,H,70.3168,1.2986,21.1362,1.4976,14.1964,1.8012
SP1,10/05/2015,Almeria,Malaga,A,2.63,3.2,2.8,2.6,3.2,2.7,2.2,3.3,3.1,2.62,3.0,2.9,2014/15,€38.30m,€82.80m,38.0228,38.4615,38.1679,45.4545,31.25,31.25,33.3333,30.303,35.7143,37.037,34.4828,32.2581,H,40.0267,3.6231,31.5341,1.2799,34.873,2.0315
SP1,10/05/2015,Celta,Sevilla,D,2.75,3.5,2.5,2.8,3.6,2.45,2.55,3.4,2.55,2.7,3.5,2.5,2014/15,€60.40m,€166.75m,36.3636,35.7143,37.037,39.2157,28.5714,27.7778,28.5714,29.4118,40.0,40.8163,40.0,39.2157,A,37.0826,1.5211,28.5831,0.6672,40.008,0.6535
SP1,10/05/2015,Levante,Ath Madrid,D,7.5,3.8,1.53,6.75,4.1,1.55,5.5,4.0,1.55,7.0,3.75,1.53,2014/15,€43.45m,€356.00m,13.3333,14.8148,14.2857,18.1818,26.3158,24.3902,26.6667,25.0,65.3595,64.5161,65.3595,64.5161,A,15.1539,2.1096,25.5932,1.076,64.9378,0.4869
SP1,10/05/2015,Villarreal,Elche,H,1.36,5.0,8.5,1.36,4.6,8.25,1.4,4.4,7.3,1.36,4.5,10.0,2014/15,€132.70m,€38.60m,73.5294,73.5294,73.5294,71.4286,20.0,21.7391,22.2222,22.7273,11.7647,12.1212,10.0,13.6986,H,73.0042,1.0504,21.6722,1.1855,11.8961,1.5179
SP1,11/05/2015,Vallecano,Getafe,H,1.95,3.5,4.0,1.95,3.6,4.0,2.0,3.3,3.6,2.0,3.3,3.8,2014/15,€51.70m,€50.20m,51.2821,51.2821,50.0,50.0,28.5714,27.7778,30.303,30.303,25.0,25.0,26.3158,27.7778,H,50.641,0.7402,29.2388,1.2708,26.0234,1.3239
SP1,17/05/2015,Ath Madrid,Barcelona,A,4.75,3.6,1.75,4.75,3.9,1.75,4.5,3.5,1.75,5.0,3.5,1.75,2014/15,€356.00m,€603.80m,21.0526,21.0526,20.0,22.2222,27.7778,25.641,28.5714,28.5714,57.1429,57.1429,57.1429,57.1429,A,21.0819,0.9078,27.6404,1.3844,57.1429,0.0
SP1,17/05/2015,Cordoba,Vallecano,A,4.33,3.75,1.75,4.5,3.6,1.75,4.2,3.5,1.8,4.2,4.0,1.73,2014/15,€50.90m,€51.70m,23.0947,22.2222,23.8095,23.8095,26.6667,27.7778,25.0,28.5714,57.1429,57.1429,57.8035,55.5556,A,23.234,0.754,27.004,1.5476,56.9112,0.9559
SP1,17/05/2015,Elche,Ath Bilbao,A,3.5,3.3,2.1,3.3,3.3,2.15,3.3,3.3,2.1,3.4,3.2,2.2,2014/15,€38.60m,€112.10m,28.5714,30.303,29.4118,30.303,30.303,30.303,31.25,30.303,47.619,46.5116,45.4545,47.619,A,29.6473,0.8312,30.5398,0.4735,46.801,1.0384
SP1,17/05/2015,Espanol,Real Madrid,A,6.5,4.33,1.5,6.75,4.6,1.42,4.8,4.4,1.55,6.5,4.0,1.53,2014/15,€75.70m,€787.80m,15.3846,14.8148,15.3846,20.8333,23.0947,21.7391,25.0,22.7273,66.6667,70.4225,65.3595,64.5161,A,16.6043,2.8321,23.1403,1.3656,66.7412,2.6088
SP1,17/05/2015,Getafe,Eibar,D,2.2,3.2,3.5,2.1,3.25,3.5,2.2,3.1,3.3,2.25,3.0,3.6,2014/15,€50.20m,€29.40m,45.4545,47.619,44.4444,45.4545,31.25,30.7692,33.3333,32.2581,28.5714,28.5714,27.7778,30.303,H,45.7431,1.3382,31.9026,1.1378,28.8059,1.0659
SP1,17/05/2015,La Coruna,Levante,H,1.75,3.6,4.75,1.75,3.7,4.33,1.75,3.5,4.5,1.75,3.5,5.0,2014/15,€53.40m,€43.45m,57.1429,57.1429,57.1429,57.1429,27.7778,27.027,28.5714,28.5714,21.0526,23.0947,20.0,22.2222,H,57.1429,0.0,27.9869,0.7413,21.5924,1.3516
SP1,17/05/2015,Sevilla,Almeria,H,1.25,6.0,12.0,1.25,5.75,10.5,1.35,5.5,6.0,1.29,5.0,12.0,2014/15,€166.75m,€38.30m,80.0,80.0,77.5194,74.0741,16.6667,17.3913,20.0,18.1818,8.3333,9.5238,8.3333,16.6667,H,77.8984,2.8049,18.06,1.4337,10.7143,4.0078
SP1,17/05/2015,Sociedad,Granada,A,2.15,3.3,3.5,2.25,3.4,3.0,2.1,3.4,3.2,2.3,3.2,3.2,2014/15,€96.80m,€67.55m,46.5116,44.4444,43.4783,47.619,30.303,29.4118,31.25,29.4118,28.5714,33.3333,31.25,31.25,H,45.5133,1.8898,30.0942,0.8777,31.1012,1.9516
SP1,17/05/2015,Valencia,Celta,D,1.62,4.2,5.25,1.55,4.1,5.5,1.45,4.2,6.5,1.62,3.8,5.5,2014/15,€230.00m,€60.40m,61.7284,64.5161,61.7284,68.9655,23.8095,24.3902,26.3158,23.8095,19.0476,18.1818,18.1818,15.3846,H,64.2346,3.4168,24.5812,1.1883,17.699,1.596
