Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,LBH,LBD,LBA,Season,HomeValue,AwayValue,VCH,VCD,VCA,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H_Prob,BWH_Prob,LBH_Prob,VCH_Prob,B365D_Prob,BWD_Prob,LBD_Prob,VCD_Prob,B365A_Prob,BWA_Prob,LBA_Prob,VCA_Prob,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A
T1,27/10/2017,Kasimpasa,Goztep,3.0,1.0,H,1.0,0.0,H,2.37,3.39,2.87,2.3,3.3,2.9,2.3,3.5,2.7,2017/18,€23.80m,€24.60m,2.38,3.6,2.8,14.0,6.0,6.0,2.0,11.0,9.0,5.0,3.0,1.0,0.0,0.0,0.0,42.19409282700421,43.47826086956522,43.47826086956522,42.016806722689076,29.49852507374631,30.303030303030305,28.57142857142857,27.77777777777778,34.843205574912886,34.48275862068966,37.03703703703704,35.714285714285715,42.79185532220593,0.7958905877849523,29.03769043149574,1.0982157613063797,35.51932173673133,1.1362316141726265
T1,28/10/2017,Alanyaspor,Besiktas,1.0,2.0,A,1.0,1.0,D,5.25,3.75,1.64,4.5,3.75,1.7,4.2,3.9,1.7,2017/18,€29.18m,€122.55m,4.4,4.1,1.7,7.0,11.0,3.0,5.0,17.0,9.0,7.0,11.0,3.0,1.0,0.0,0.0,19.047619047619047,22.22222222222222,23.809523809523807,22.727272727272727,26.666666666666668,26.666666666666668,25.641025641025646,24.39024390243903,60.97560975609756,58.82352941176471,58.82352941176471,58.82352941176471,21.951659451659452,2.0461256727975794,25.8411507191995,1.0813777935087145,59.36154949784792,1.076040172166426
T1,28/10/2017,Buyuksehyr,Akhisar Belediyespor,2.0,1.0,H,1.0,0.0,H,1.66,3.5,5.75,1.65,3.6,5.0,1.67,3.6,4.75,2017/18,€51.80m,€18.60m,1.67,3.8,5.0,8.0,7.0,4.0,4.0,6.0,11.0,5.0,2.0,2.0,3.0,0.0,0.0,60.24096385542169,60.60606060606061,59.88023952095809,59.88023952095809,28.57142857142857,27.77777777777778,27.77777777777778,26.31578947368421,17.391304347826086,20.0,21.052631578947366,20.0,60.151875875849626,0.3472717743874263,27.610693400167083,0.9408546870802649,19.610983981693362,1.5607682292887808
T1,28/10/2017,Genclerbirligi,Yeni Malatyaspor,0.0,1.0,A,0.0,0.0,D,2.0,3.39,3.75,1.95,3.25,3.8,2.0,3.3,3.5,2017/18,€16.90m,€18.73m,2.0,3.4,3.75,5.0,6.0,1.0,2.0,16.0,12.0,2.0,4.0,1.0,4.0,1.0,0.0,50.0,51.28205128205129,50.0,50.0,29.49852507374631,30.76923076923077,30.303030303030305,29.411764705882355,26.666666666666668,26.31578947368421,28.57142857142857,26.666666666666668,50.320512820512825,0.6410256410256459,29.99563771297243,0.6534434649354071,27.05513784461153,1.0243035510387803
T1,29/10/2017,Bursaspor,Antalyaspor,4.0,0.0,H,1.0,0.0,H,2.39,3.25,2.89,2.4,3.25,2.8,2.3,3.4,2.75,2017/18,€31.90m,€30.15m,2.4,3.6,2.75,8.0,5.0,6.0,1.0,9.0,9.0,4.0,5.0,0.0,0.0,0.0,1.0,41.84100418410041,41.66666666666667,43.47826086956522,41.66666666666667,30.76923076923077,30.76923076923077,29.411764705882355,27.77777777777778,34.602076124567475,35.714285714285715,36.36363636363637,36.36363636363637,42.16314959674975,0.8805842618218679,29.682001005530417,1.4216458627135904,35.760908641531486,0.8309889517327305
T1,29/10/2017,Karabukspor,Sivasspor,0.0,1.0,A,0.0,0.0,D,2.5,3.25,2.79,2.35,3.3,2.85,2.45,3.25,2.7,2017/18,€14.75m,€22.93m,2.5,3.4,2.75,11.0,3.0,4.0,1.0,12.0,15.0,11.0,1.0,4.0,0.0,0.0,0.0,40.0,42.5531914893617,40.81632653061224,40.0,30.76923076923077,30.303030303030305,30.76923076923077,29.411764705882355,35.842293906810035,35.08771929824561,37.03703703703704,36.36363636363637,40.84237950499348,1.2037113253320835,30.31331413684355,0.6399523641331856,36.082671651432264,0.8241088326116915
T1,29/10/2017,Konyaspor,Osmanlispor,1.0,0.0,H,0.0,0.0,D,2.7,3.1,2.7,2.5,3.2,2.75,2.55,3.2,2.6,2017/18,€26.28m,€25.50m,2.6,3.3,2.7,5.0,2.0,2.0,1.0,14.0,9.0,8.0,2.0,2.0,2.0,0.0,0.0,37.03703703703704,40.0,39.21568627450981,38.46153846153846,32.25806451612903,31.25,31.25,30.303030303030305,37.03703703703704,36.36363636363637,38.46153846153846,37.03703703703704,38.678565443271324,1.2617982266513112,31.265273704789834,0.7983342097612395,37.224812224812226,0.8834845199109846
T1,29/10/2017,Trabzonspor,Galatasaray,2.0,1.0,H,0.0,0.0,D,3.89,3.89,1.8,3.75,3.6,1.87,3.75,3.6,1.83,2017/18,€64.55m,€96.05m,3.8,3.9,1.85,12.0,3.0,6.0,2.0,15.0,20.0,4.0,2.0,0.0,5.0,1.0,2.0,25.70694087403599,26.666666666666668,26.666666666666668,26.31578947368421,25.70694087403599,27.77777777777778,27.77777777777778,25.641025641025646,55.55555555555556,53.475935828877,54.64480874316939,54.05405405405405,26.339015920263382,0.4526839792177747,26.7258805176543,1.2149243861783532,54.432588545414006,0.8877997333123363
T1,30/10/2017,Fenerbahce,Kayserispor,3.0,3.0,D,1.0,1.0,D,1.44,4.33,7.0,1.48,4.2,6.0,1.44,4.2,6.0,2017/18,€74.93m,€22.65m,1.45,4.5,6.5,12.0,7.0,5.0,4.0,13.0,14.0,6.0,6.0,3.0,1.0,0.0,0.0,69.44444444444444,67.56756756756756,69.44444444444444,68.96551724137932,23.094688221709006,23.809523809523807,23.809523809523807,22.22222222222222,14.285714285714285,16.666666666666664,16.666666666666664,15.384615384615385,68.85549342445894,0.8878034431530137,23.23398951574471,0.7540020675023489,15.75091575091575,1.1486500440919882
T1,03/11/2017,Galatasaray,Genclerbirligi,5.0,1.0,H,2.0,0.0,H,1.33,5.25,8.0,1.36,4.75,7.25,1.3,5.0,9.0,2017/18,€96.05m,€16.90m,1.33,5.2,8.5,15.0,8.0,8.0,5.0,13.0,16.0,4.0,7.0,1.0,5.0,0.0,0.0,75.18796992481202,73.52941176470587,76.92307692307692,75.18796992481202,19.047619047619047,21.052631578947366,20.0,19.23076923076923,12.5,13.793103448275861,11.11111111111111,11.76470588235294,75.2071071343517,1.385634215167272,19.832754964333912,0.9119384277400224,12.292230110434978,1.150233745089646
T1,04/11/2017,Antalyaspor,Karabukspor,2.0,1.0,H,1.0,0.0,H,1.66,3.5,5.5,1.65,3.6,5.0,1.61,3.7,4.8,2017/18,€30.15m,€14.75m,1.65,3.9,5.0,12.0,10.0,10.0,3.0,15.0,11.0,3.0,9.0,3.0,2.0,0.0,1.0,60.24096385542169,60.60606060606061,62.11180124223602,60.60606060606061,28.57142857142857,27.77777777777778,27.027027027027025,25.641025641025646,18.181818181818183,20.0,20.833333333333336,20.0,60.89122157744474,0.8317217848844409,27.254314754314755,1.246750953237782,19.753787878787882,1.119188386567739
T1,04/11/2017,Kasimpasa,Bursaspor,2.0,2.0,D,2.0,0.0,H,2.25,3.5,3.0,2.4,3.3,2.8,2.35,3.5,2.7,2017/18,€23.80m,€31.90m,2.38,3.6,2.75,13.0,13.0,9.0,5.0,7.0,12.0,1.0,4.0,2.0,3.0,1.0,0.0,44.44444444444444,41.66666666666667,42.5531914893617,42.016806722689076,28.57142857142857,30.303030303030305,28.57142857142857,27.77777777777778,33.33333333333333,35.714285714285715,37.03703703703704,36.36363636363637,42.67027733079047,1.237690893321076,28.805916305916305,1.0658937014930856,35.61207311207311,1.6122935944187335
T1,04/11/2017,Kayserispor,Trabzonspor,0.0,0.0,D,0.0,0.0,D,2.79,3.2,2.5,2.7,3.25,2.5,2.65,3.3,2.45,2017/18,€22.65m,€64.55m,2.75,3.4,2.5,11.0,3.0,4.0,0.0,10.0,25.0,9.0,1.0,2.0,3.0,0.0,0.0,35.842293906810035,37.03703703703704,37.735849056603776,36.36363636363637,31.25,30.76923076923077,30.303030303030305,29.411764705882355,40.0,40.0,40.81632653061224,40.0,36.7447040910218,0.8220672412782009,30.43350644453586,0.783231075378395,40.20408163265306,0.40816326530611846
T1,04/11/2017,Osmanlispor,Fenerbahce,1.0,1.0,D,0.0,1.0,A,3.7,3.6,1.95,3.4,3.4,2.05,3.4,3.4,2.0,2017/18,€25.50m,€74.93m,3.4,3.6,2.05,12.0,5.0,5.0,4.0,8.0,21.0,6.0,11.0,2.0,5.0,0.0,0.0,27.027027027027025,29.411764705882355,29.411764705882355,29.411764705882355,27.77777777777778,29.411764705882355,29.411764705882355,27.77777777777778,51.28205128205129,48.78048780487806,50.0,48.78048780487806,28.81558028616852,1.1923688394276653,28.594771241830067,0.9433827927935069,49.71075672295185,1.1949098689359285
T1,05/11/2017,Akhisar Belediyespor,Alanyaspor,0.0,4.0,A,0.0,2.0,A,1.9,3.5,4.0,1.83,3.6,3.9,1.83,3.7,3.7,2017/18,€18.60m,€29.18m,1.85,4.0,3.7,5.0,14.0,4.0,7.0,10.0,13.0,3.0,6.0,2.0,2.0,0.0,0.0,52.63157894736842,54.64480874316939,54.64480874316939,54.05405405405405,28.57142857142857,27.77777777777778,27.027027027027025,25.0,25.0,25.641025641025646,27.027027027027025,27.027027027027025,53.99381262194031,0.9498949966516252,27.094058344058343,1.5318473159934385,26.173769923769925,1.0194193892049477
T1,05/11/2017,Goztep,Besiktas,1.0,3.0,A,0.0,1.0,A,4.33,4.2,1.66,4.6,3.9,1.65,4.4,3.8,1.67,2017/18,€24.60m,€122.55m,4.5,4.1,1.7,8.0,15.0,7.0,6.0,15.0,15.0,8.0,3.0,1.0,1.0,1.0,0.0,23.094688221709006,21.73913043478261,22.727272727272727,22.22222222222222,23.809523809523807,25.641025641025646,26.31578947368421,24.39024390243903,60.24096385542169,60.60606060606061,59.88023952095809,58.82352941176471,22.44582840149664,0.5915098518100463,25.039145706668172,1.1438418195875104,59.88769834855128,0.7688415553044357
T1,05/11/2017,Sivasspor,Konyaspor,2.0,1.0,H,1.0,1.0,D,2.2,3.2,3.39,2.15,3.2,3.3,2.25,3.1,3.1,2017/18,€22.93m,€26.28m,2.25,3.3,3.2,13.0,9.0,11.0,5.0,11.0,17.0,7.0,2.0,0.0,2.0,0.0,0.0,45.45454545454545,46.51162790697674,44.44444444444444,44.44444444444444,31.25,31.25,32.25806451612903,30.303030303030305,29.49852507374631,30.303030303030305,32.25806451612903,31.25,45.213765562602774,0.9876118648869755,31.265273704789834,0.7983342097612395,30.827404973226415,1.192513293613901
T1,05/11/2017,Yeni Malatyaspor,Buyuksehyr,0.0,2.0,A,0.0,1.0,A,3.5,3.39,2.04,3.5,3.4,2.0,3.25,3.3,2.1,2017/18,€18.73m,€51.80m,3.4,3.5,2.1,7.0,10.0,2.0,4.0,14.0,14.0,2.0,8.0,1.0,2.0,0.0,0.0,28.57142857142857,28.57142857142857,30.76923076923077,29.411764705882355,29.49852507374631,29.411764705882355,30.303030303030305,28.57142857142857,49.01960784313725,50.0,47.61904761904761,47.61904761904761,29.330963154492565,1.03745332233184,29.446187163521888,0.7078858011949691,48.56442577030812,1.1626899538200093
T1,17/11/2017,Besiktas,Akhisar Belediyespor,0.0,0.0,D,0.0,0.0,D,1.39,4.75,7.0,1.42,4.5,6.5,1.44,4.4,6.5,2017/18,€122.55m,€18.60m,1.44,4.8,6.5,14.0,4.0,4.0,3.0,16.0,15.0,11.0,5.0,4.0,6.0,0.0,1.0,71.94244604316548,70.42253521126761,69.44444444444444,69.44444444444444,21.052631578947366,22.22222222222222,22.727272727272727,20.833333333333336,14.285714285714285,15.384615384615385,15.384615384615385,15.384615384615385,70.3134675358305,1.1798119909416216,21.708864965443915,0.9124852398475752,15.109890109890111,0.5494505494505502
T1,18/11/2017,Bursaspor,Goztep,0.0,0.0,D,0.0,0.0,D,1.95,3.75,3.5,1.95,3.75,3.3,1.95,3.6,3.3,2017/18,€31.90m,€24.60m,1.95,3.8,3.5,11.0,9.0,2.0,2.0,4.0,16.0,11.0,5.0,0.0,3.0,0.0,0.0,51.28205128205129,51.28205128205129,51.28205128205129,51.28205128205129,26.666666666666668,26.666666666666668,27.77777777777778,26.31578947368421,28.57142857142857,30.303030303030305,30.303030303030305,28.57142857142857,51.28205128205129,0.0,26.85672514619883,0.6359228997348412,29.437229437229437,0.9997407258694839
T1,18/11/2017,Buyuksehyr,Galatasaray,5.0,1.0,H,2.0,0.0,H,2.7,3.2,2.62,2.7,3.2,2.55,2.65,3.3,2.45,2017/18,€51.80m,€96.05m,2.7,3.5,2.5,6.0,12.0,5.0,6.0,10.0,9.0,4.0,5.0,0.0,2.0,0.0,0.0,37.03703703703704,37.03703703703704,37.735849056603776,37.03703703703704,31.25,31.25,30.303030303030305,28.57142857142857,38.167938931297705,39.21568627450981,40.81632653061224,40.0,37.21174004192872,0.3494060097833689,30.34361471861472,1.2629805213185947,39.549987934104934,1.1295930456324736
T1,18/11/2017,Konyaspor,Antalyaspor,1.0,1.0,D,0.0,0.0,D,2.29,3.29,3.1,2.35,3.2,2.95,2.3,3.1,3.0,2017/18,€26.28m,€30.15m,2.3,3.3,3.1,15.0,9.0,5.0,3.0,8.0,9.0,7.0,5.0,2.0,2.0,0.0,0.0,43.66812227074236,42.5531914893617,43.47826086956522,43.47826086956522,30.3951367781155,31.25,32.25806451612903,30.303030303030305,32.25806451612903,33.89830508474576,33.33333333333333,32.25806451612903,43.294458874808626,0.5022177538150339,31.05155789931871,0.9103515318265557,32.93694186258429,0.8171279675521107
T1,19/11/2017,Alanyaspor,Yeni Malatyaspor,1.0,0.0,H,0.0,0.0,D,1.95,3.5,3.7,1.95,3.4,3.7,1.91,3.6,3.4,2017/18,€29.18m,€18.73m,1.95,3.75,3.6,8.0,9.0,5.0,6.0,17.0,12.0,8.0,2.0,1.0,2.0,0.0,0.0,51.28205128205129,51.28205128205129,52.35602094240838,51.28205128205129,28.57142857142857,29.411764705882355,27.77777777777778,26.666666666666668,27.027027027027025,27.027027027027025,29.411764705882355,27.77777777777778,51.55054369714056,0.5369848301785431,28.106909430438844,1.1691951912291512,27.810899134428546,1.1243929567632962
T1,19/11/2017,Fenerbahce,Sivasspor,4.0,1.0,H,1.0,0.0,H,1.66,3.79,5.0,1.62,3.75,5.0,1.67,3.75,4.6,2017/18,€74.93m,€22.93m,1.67,4.0,4.75,11.0,4.0,6.0,1.0,15.0,15.0,8.0,3.0,3.0,6.0,0.0,1.0,60.24096385542169,61.72839506172839,59.88023952095809,59.88023952095809,26.385224274406333,26.666666666666668,26.666666666666668,25.0,20.0,20.0,21.73913043478261,21.052631578947366,60.43245948976657,0.8805326744932743,26.179639401934917,0.7975390004195487,20.697940503432495,0.8532534060598022
T1,19/11/2017,Genclerbirligi,Kayserispor,1.0,2.0,A,1.0,1.0,D,2.54,3.25,2.75,2.5,3.2,2.7,2.55,3.1,2.65,2017/18,€16.90m,€22.65m,2.6,3.3,2.7,9.0,10.0,3.0,6.0,16.0,19.0,4.0,8.0,0.0,3.0,0.0,0.0,39.370078740157474,40.0,39.21568627450981,38.46153846153846,30.76923076923077,31.25,32.25806451612903,30.303030303030305,36.36363636363637,37.03703703703704,37.735849056603776,37.03703703703704,39.261825869051435,0.632246926580819,31.145081397097528,0.8366705994539201,37.043389873578555,0.5602515124176901
T1,20/11/2017,Karabukspor,Kasimpasa,0.0,2.0,A,0.0,0.0,D,2.29,3.2,3.1,2.25,3.2,3.1,2.25,3.4,2.87,2017/18,€14.75m,€23.80m,2.3,3.5,2.9,9.0,6.0,2.0,4.0,12.0,11.0,6.0,4.0,1.0,3.0,0.0,0.0,43.66812227074236,44.44444444444444,44.44444444444444,43.47826086956522,31.25,31.25,29.411764705882355,28.57142857142857,32.25806451612903,32.25806451612903,34.843205574912886,34.48275862068966,44.00881800729912,0.5089548921689754,30.12079831932773,1.3482665601883865,33.46052330696515,1.3962556568719378
T1,24/11/2017,Osmanlispor,Genclerbirligi,2.0,0.0,H,1.0,0.0,H,1.75,3.6,4.5,1.78,3.6,4.2,1.83,3.5,3.9,2017/18,€25.50m,€16.90m,1.8,3.75,4.2,4.0,9.0,3.0,2.0,19.0,11.0,1.0,9.0,1.0,1.0,0.0,0.0,57.14285714285714,56.17977528089888,54.64480874316939,55.55555555555556,27.77777777777778,27.77777777777778,28.57142857142857,26.666666666666668,22.22222222222222,23.809523809523807,25.641025641025646,23.809523809523807,55.88074918062024,1.051290124196382,27.6984126984127,0.7829972797327365,23.87057387057387,1.3974997731696723
T1,25/11/2017,Galatasaray,Alanyaspor,2.0,0.0,H,1.0,0.0,H,1.36,4.75,8.0,1.36,5.0,6.75,1.4,4.8,6.5,2017/18,€96.05m,€29.18m,1.4,5.0,7.0,13.0,3.0,9.0,0.0,19.0,16.0,9.0,3.0,1.0,5.0,0.0,0.0,73.52941176470587,73.52941176470587,71.42857142857143,71.42857142857143,21.052631578947366,20.0,20.833333333333336,20.0,12.5,14.814814814814813,15.384615384615385,14.285714285714285,72.47899159663865,1.2129207335916423,20.471491228070178,0.5517432291846105,14.24628612128612,1.2476762647235975
T1,25/11/2017,Goztep,Akhisar Belediyespor,2.0,0.0,H,0.0,0.0,D,2.39,3.39,2.79,2.3,3.5,2.75,2.35,3.4,2.75,2017/18,€24.60m,€18.60m,2.4,3.5,2.8,10.0,5.0,7.0,0.0,12.0,11.0,12.0,2.0,2.0,1.0,0.0,0.0,41.84100418410041,43.47826086956522,42.5531914893617,41.66666666666667,29.49852507374631,28.57142857142857,29.411764705882355,28.57142857142857,35.842293906810035,36.36363636363637,36.36363636363637,35.714285714285715,42.384780802423506,0.8236993260731174,29.01328673062145,0.5114418220733853,36.070963087092125,0.3419666825336693
T1,25/11/2017,Yeni Malatyaspor,Besiktas,0.0,0.0,D,0.0,0.0,D,5.5,4.0,1.57,5.5,4.0,1.55,5.2,3.9,1.57,2017/18,€18.73m,€122.55m,5.4,4.2,1.57,8.0,6.0,3.0,4.0,14.0,16.0,3.0,9.0,2.0,1.0,0.0,0.0,18.181818181818183,18.181818181818183,19.23076923076923,18.51851851851852,25.0,25.0,25.641025641025646,23.809523809523807,63.69426751592356,64.51612903225806,63.69426751592356,63.69426751592356,18.52823102823103,0.494522658459725,24.862637362637365,0.7643457891055533,63.89973289500719,0.41093075816725033
T1,26/11/2017,Antalyaspor,Fenerbahce,0.0,1.0,A,0.0,1.0,A,3.29,3.5,2.1,3.6,3.2,2.05,3.25,3.4,2.05,2017/18,€30.15m,€74.93m,3.3,3.6,2.1,6.0,12.0,4.0,6.0,13.0,17.0,3.0,0.0,1.0,2.0,0.0,0.0,30.3951367781155,27.77777777777778,30.76923076923077,30.303030303030305,28.57142857142857,31.25,29.411764705882355,27.77777777777778,47.61904761904761,48.78048780487806,48.78048780487806,47.61904761904761,29.81129390703859,1.3705847974691585,29.252742763772176,1.4892990727559472,48.199767711962835,0.6705578039368554
T1,26/11/2017,Bursaspor,Karabukspor,2.0,1.0,H,2.0,0.0,H,1.72,3.79,4.5,1.75,3.7,4.2,1.73,3.7,4.2,2017/18,€31.90m,€14.75m,1.75,3.8,4.4,8.0,11.0,4.0,4.0,13.0,16.0,6.0,7.0,3.0,4.0,0.0,0.0,58.139534883720934,57.14285714285714,57.80346820809249,57.14285714285714,26.385224274406333,27.027027027027025,27.027027027027025,26.31578947368421,22.22222222222222,23.809523809523807,23.809523809523807,22.727272727272727,57.55717934438192,0.4977020366776894,26.688766950536145,0.3916163569813854,23.142135642135642,0.7977396965186129
T1,26/11/2017,Kasimpasa,Konyaspor,2.0,1.0,H,1.0,0.0,H,2.25,3.5,3.0,2.2,3.3,3.1,2.2,3.25,3.0,2017/18,€23.80m,€26.28m,2.25,3.5,3.0,11.0,11.0,7.0,1.0,8.0,12.0,4.0,4.0,2.0,0.0,0.0,0.0,44.44444444444444,45.45454545454545,45.45454545454545,44.44444444444444,28.57142857142857,30.303030303030305,30.76923076923077,28.57142857142857,33.33333333333333,32.25806451612903,33.33333333333333,33.33333333333333,44.94949494949495,0.5831820900905312,29.553779553779552,1.1501775583863183,33.064516129032256,0.5376344086021483
T1,26/11/2017,Sivasspor,Trabzonspor,1.0,2.0,A,1.0,1.0,D,2.5,3.2,2.87,2.45,3.3,2.7,2.45,3.3,2.65,2017/18,€22.93m,€64.55m,2.5,3.4,2.75,11.0,6.0,5.0,3.0,12.0,14.0,6.0,3.0,3.0,3.0,0.0,0.0,40.0,40.81632653061224,40.81632653061224,40.0,31.25,30.303030303030305,30.303030303030305,29.411764705882355,34.843205574912886,37.03703703703704,37.735849056603776,36.36363636363637,40.408163265306115,0.47130634219560824,30.316956327985743,0.7506286776105592,36.49493200804752,1.235474502638601
T1,27/11/2017,Kayserispor,Buyuksehyr,1.0,1.0,D,1.0,1.0,D,2.79,3.39,2.39,2.85,3.3,2.35,2.8,3.1,2.45,2017/18,€22.65m,€51.80m,2.8,3.3,2.5,8.0,3.0,4.0,1.0,8.0,12.0,1.0,5.0,3.0,1.0,0.0,0.0,35.842293906810035,35.08771929824561,35.714285714285715,35.714285714285715,29.49852507374631,30.303030303030305,32.25806451612903,30.303030303030305,41.84100418410041,42.5531914893617,40.81632653061224,40.0,35.58964615840677,0.3400154386219749,30.590662548983993,1.17451524790477,41.30263055101859,1.123548957844102
T1,02/12/2017,Akhisar Belediyespor,Yeni Malatyaspor,0.0,0.0,D,0.0,0.0,D,1.75,3.5,4.75,1.72,3.5,4.75,1.75,3.4,4.4,2017/18,€18.60m,€18.73m,1.75,3.7,4.6,2.0,5.0,0.0,3.0,23.0,16.0,5.0,8.0,0.0,5.0,0.0,0.0,57.14285714285714,58.139534883720934,57.14285714285714,57.14285714285714,28.57142857142857,28.57142857142857,29.411764705882355,27.027027027027025,21.052631578947366,21.052631578947366,22.727272727272727,21.73913043478261,57.392026578073086,0.4983388704318976,28.39541221894163,0.994554158714242,21.642916579987517,0.7920349581753943
T1,02/12/2017,Besiktas,Galatasaray,3.0,0.0,H,0.0,0.0,D,1.8,3.75,4.2,1.87,3.4,4.0,1.85,3.5,3.9,2017/18,€122.55m,€96.05m,1.83,3.7,4.1,19.0,6.0,9.0,4.0,8.0,18.0,9.0,2.0,3.0,3.0,0.0,0.0,55.55555555555556,53.475935828877,54.05405405405405,54.64480874316939,26.666666666666668,29.411764705882355,28.57142857142857,27.027027027027025,23.809523809523807,25.0,25.641025641025646,24.39024390243903,54.432588545414,0.8877997333123363,27.919221742751155,1.2933114955489249,24.71019833824712,0.7882490973537306
T1,02/12/2017,Karabukspor,Goztep,0.0,1.0,A,0.0,0.0,D,2.7,3.2,2.7,2.35,3.25,2.85,2.5,3.3,2.55,2017/18,€14.75m,€24.60m,2.55,3.5,2.6,13.0,5.0,6.0,2.0,11.0,21.0,14.0,4.0,2.0,2.0,0.0,0.0,37.03703703703704,42.5531914893617,40.0,39.21568627450981,31.25,30.76923076923077,30.303030303030305,28.57142857142857,37.03703703703704,35.08771929824561,39.21568627450981,38.46153846153846,39.701478700227135,2.277178404338672,30.223422410922414,1.1672173994315267,37.45049526783273,1.8158345758597592
T1,03/12/2017,Buyuksehyr,Osmanlispor,1.0,0.0,H,0.0,0.0,D,1.57,4.0,5.5,1.53,4.0,5.75,1.6,3.9,5.2,2017/18,€51.80m,€25.50m,1.6,4.1,5.25,14.0,7.0,7.0,2.0,9.0,19.0,4.0,2.0,2.0,3.0,0.0,0.0,63.69426751592356,65.359477124183,62.5,62.5,25.0,25.0,25.641025641025646,24.39024390243903,18.181818181818183,17.391304347826086,19.23076923076923,19.047619047619047,63.51343616002664,1.3533505238872834,25.00781738586617,0.5107092861495025,18.462877702008136,0.8483009977777709
T1,03/12/2017,Fenerbahce,Kasimpasa,4.0,2.0,H,1.0,1.0,D,1.44,4.5,6.5,1.45,4.5,6.0,1.44,4.25,6.5,2017/18,€74.93m,€23.80m,1.45,4.5,7.0,14.0,7.0,8.0,3.0,15.0,14.0,3.0,3.0,3.0,1.0,0.0,0.0,69.44444444444444,68.96551724137932,69.44444444444444,68.96551724137932,22.22222222222222,22.22222222222222,23.52941176470588,22.22222222222222,15.384615384615385,16.666666666666664,15.384615384615385,14.285714285714285,69.20498084291188,0.27650874961188515,22.549019607843135,0.6535947712418295,15.43040293040293,0.9734565762577512
T1,03/12/2017,Genclerbirligi,Sivasspor,4.0,0.0,H,1.0,0.0,H,2.54,3.2,2.75,2.5,3.2,2.7,2.5,3.2,2.65,2017/18,€16.90m,€22.93m,2.55,3.4,2.7,11.0,9.0,8.0,4.0,15.0,9.0,6.0,6.0,4.0,1.0,0.0,0.0,39.370078740157474,40.0,40.0,39.21568627450981,31.25,31.25,31.25,29.411764705882355,36.36363636363637,37.03703703703704,37.735849056603776,37.03703703703704,39.64644125366682,0.4130914608813009,30.790441176470587,0.9191176470588225,37.043389873578555,0.5602515124176901
T1,03/12/2017,Konyaspor,Bursaspor,0.0,3.0,A,0.0,3.0,A,2.04,3.25,3.75,2.05,3.2,3.6,2.05,3.25,3.4,2017/18,€26.28m,€31.90m,2.1,3.4,3.5,20.0,7.0,11.0,5.0,14.0,11.0,9.0,1.0,2.0,1.0,0.0,0.0,49.01960784313725,48.78048780487806,48.78048780487806,47.61904761904761,30.76923076923077,31.25,30.76923076923077,29.411764705882355,26.666666666666668,27.77777777777778,29.411764705882355,28.57142857142857,48.549907767985246,0.6307279086645236,30.550056561085974,0.7919814459807936,28.106909430438844,1.1691951912291512
T1,04/12/2017,Alanyaspor,Kayserispor,1.0,2.0,A,0.0,1.0,A,2.54,3.25,2.75,2.45,3.25,2.75,2.4,3.4,2.65,2017/18,€29.18m,€22.65m,2.45,3.6,2.7,6.0,8.0,5.0,5.0,13.0,10.0,2.0,9.0,5.0,3.0,1.0,0.0,39.370078740157474,40.81632653061224,41.66666666666667,40.81632653061224,30.76923076923077,30.76923076923077,29.411764705882355,27.77777777777778,36.36363636363637,36.36363636363637,37.735849056603776,37.03703703703704,40.66734961701216,0.95322864260315,29.682001005530417,1.4216458627135904,36.87503970522839,0.655820765786763
T1,04/12/2017,Trabzonspor,Antalyaspor,3.0,0.0,H,1.0,0.0,H,1.75,3.5,4.75,1.75,3.5,4.5,1.75,3.6,4.25,2017/18,€64.55m,€30.15m,1.75,3.8,4.33,6.0,9.0,5.0,3.0,15.0,17.0,1.0,5.0,3.0,3.0,0.0,0.0,57.14285714285714,57.14285714285714,57.14285714285714,57.14285714285714,28.57142857142857,28.57142857142857,27.77777777777778,26.31578947368421,21.052631578947366,22.22222222222222,23.52941176470588,23.094688221709006,57.14285714285714,0.0,27.80910609857978,1.0635235636152056,22.47473844689612,1.0928290378921688
T1,08/12/2017,Bursaspor,Fenerbahce,0.0,1.0,A,0.0,0.0,D,3.39,3.6,2.04,3.6,3.3,2.0,3.2,3.4,2.05,2017/18,€31.90m,€74.93m,3.3,3.7,2.05,5.0,8.0,2.0,4.0,16.0,13.0,2.0,5.0,2.0,3.0,0.0,0.0,29.49852507374631,27.77777777777778,31.25,30.303030303030305,27.77777777777778,30.303030303030305,29.411764705882355,27.027027027027025,49.01960784313725,50.0,48.78048780487806,48.78048780487806,29.7073332886386,1.4721255443969057,28.629899953429366,1.4951021680044627,49.14514586322334,0.5809435969993438
