Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A
N1,12/02/2016,Cambuur,Utrecht,A,4.2,3.6,1.83,4.0,3.5,1.83,3.5,3.5,1.9,3.6,3.75,1.83,2015/16,€14.35m,€31.83m,23.8095,25.0,27.7778,28.5714,27.7778,28.5714,26.6667,28.5714,54.6448,54.6448,54.6448,52.6316,A,26.2897,2.2535,27.8968,0.9014,54.1415,1.0066
N1,13/02/2016,Heracles,AZ Alkmaar,A,2.88,3.4,2.38,2.55,3.4,2.55,2.65,3.3,2.4,2.7,3.3,2.38,2015/16,€18.13m,€48.73m,34.7222,39.2157,37.037,37.7358,29.4118,29.4118,30.303,30.303,42.0168,39.2157,42.0168,41.6667,A,37.1777,1.8721,29.8574,0.5145,41.229,1.3523
N1,13/02/2016,Roda,Twente,A,2.5,3.2,2.8,2.5,3.25,2.7,2.5,3.2,2.6,2.4,3.5,2.6,2015/16,€17.30m,€47.78m,40.0,40.0,41.6667,40.0,31.25,30.7692,28.5714,31.25,35.7143,37.037,38.4615,38.4615,H,40.4167,0.8333,30.4602,1.2794,37.4186,1.3198
N1,13/02/2016,Vitesse,Heerenveen,H,1.6,4.33,4.75,1.6,4.0,5.0,1.6,3.8,4.8,1.6,4.0,4.5,2015/16,€35.53m,€28.95m,62.5,62.5,62.5,62.5,23.0947,25.0,25.0,26.3158,21.0526,20.0,22.2222,20.8333,H,62.5,0.0,24.8526,1.326,21.027,0.9168
N1,13/02/2016,Willem II,Graafschap,D,1.67,3.5,5.5,1.65,3.4,5.5,1.6,3.6,5.0,1.67,3.5,4.8,2015/16,€22.40m,€9.05m,59.8802,60.6061,59.8802,62.5,28.5714,29.4118,28.5714,27.7778,18.1818,18.1818,20.8333,20.0,H,60.7166,1.2372,28.5831,0.6672,19.2992,1.3344
N1,14/02/2016,Excelsior,Den Haag,A,2.7,3.3,2.55,2.6,3.3,2.55,2.5,3.3,2.5,2.5,3.25,2.6,2015/16,€11.70m,€19.28m,37.037,38.4615,40.0,40.0,30.303,30.303,30.7692,30.303,39.2157,39.2157,38.4615,40.0,A,38.8746,1.4237,30.4196,0.2331,39.2232,0.6282
N1,14/02/2016,Groningen,Ajax,A,4.75,3.4,1.8,4.75,3.4,1.75,4.3,3.4,1.75,4.0,3.5,1.8,2015/16,€30.75m,€119.20m,21.0526,21.0526,25.0,23.2558,29.4118,29.4118,28.5714,29.4118,55.5556,57.1429,55.5556,57.1429,A,22.5902,1.913,29.2017,0.4202,56.3492,0.9164
N1,14/02/2016,Nijmegen,PSV Eindhoven,A,5.5,4.0,1.57,5.75,3.7,1.57,5.5,4.0,1.5,5.5,3.8,1.55,2015/16,€20.90m,€119.10m,18.1818,17.3913,18.1818,18.1818,25.0,27.027,26.3158,25.0,63.6943,63.6943,64.5161,66.6667,A,17.9842,0.3952,25.8357,1.0077,64.6428,1.4037
N1,14/02/2016,Zwolle,Feyenoord,H,3.3,3.5,2.1,3.4,3.3,2.05,3.6,3.4,1.9,3.3,3.4,2.0,2015/16,€23.85m,€72.45m,30.303,29.4118,30.303,27.7778,28.5714,30.303,29.4118,29.4118,47.619,48.7805,50.0,52.6316,A,29.4489,1.1906,29.4245,0.7071,49.7578,2.1484
N1,19/02/2016,Den Haag,Zwolle,A,2.0,3.5,3.6,2.0,3.5,3.4,2.0,3.4,3.2,1.95,3.4,3.3,2015/16,€19.28m,€23.85m,50.0,50.0,51.2821,50.0,28.5714,28.5714,29.4118,29.4118,27.7778,29.4118,30.303,31.25,H,50.3205,0.641,28.9916,0.4852,29.6856,1.4768
N1,20/02/2016,AZ Alkmaar,Groningen,H,1.53,4.2,5.75,1.57,4.0,5.25,1.5,3.8,5.7,1.53,4.2,5.0,2015/16,€48.73m,€30.75m,65.3595,63.6943,65.3595,66.6667,23.8095,25.0,23.8095,26.3158,17.3913,19.0476,20.0,17.5439,H,65.27,1.2179,24.7337,1.1947,18.4957,1.2508
N1,20/02/2016,Heerenveen,Nijmegen,D,1.8,3.6,4.5,1.8,3.6,4.0,1.7,3.5,4.4,1.83,3.6,3.8,2015/16,€28.95m,€20.90m,55.5556,55.5556,54.6448,58.8235,27.7778,27.7778,27.7778,28.5714,22.2222,25.0,26.3158,22.7273,H,56.1449,1.8366,27.9762,0.3968,24.0663,1.9258
N1,20/02/2016,PSV Eindhoven,Heracles,H,1.25,6.0,10.0,1.28,5.5,8.75,1.25,5.0,10.0,1.29,5.0,9.0,2015/16,€119.10m,€18.13m,80.0,78.125,77.5194,80.0,16.6667,18.1818,20.0,20.0,10.0,11.4286,11.1111,10.0,H,78.9111,1.2814,18.7121,1.6106,10.6349,0.7445
N1,20/02/2016,Twente,Cambuur,H,1.5,4.33,6.0,1.5,4.2,5.75,1.45,3.9,6.5,1.53,4.2,5.0,2015/16,€47.78m,€14.35m,66.6667,66.6667,65.3595,68.9655,23.0947,23.8095,23.8095,25.641,16.6667,17.3913,20.0,15.3846,H,66.9146,1.4997,24.0887,1.0884,17.3606,1.9454
N1,21/02/2016,Ajax,Excelsior,H,1.17,7.0,15.0,1.15,7.0,14.5,1.15,6.2,14.0,1.15,6.5,15.0,2015/16,€119.20m,€11.70m,85.4701,86.9565,86.9565,86.9565,14.2857,14.2857,15.3846,16.129,6.6667,6.8966,6.6667,7.1429,H,86.5849,0.7432,15.0213,0.9021,6.8432,0.2273
N1,21/02/2016,Feyenoord,Roda,D,1.44,4.33,8.0,1.44,4.6,6.0,1.45,4.2,5.8,1.4,4.5,6.5,2015/16,€72.45m,€17.30m,69.4444,69.4444,71.4286,68.9655,23.0947,21.7391,22.2222,23.8095,12.5,16.6667,15.3846,17.2414,H,69.8207,1.0954,22.7164,0.9197,15.4482,2.1132
N1,21/02/2016,Graafschap,Vitesse,D,5.0,3.8,1.67,4.4,3.75,1.7,4.2,3.6,1.7,4.0,3.75,1.75,2015/16,€9.05m,€35.53m,20.0,22.7273,25.0,23.8095,26.3158,26.6667,26.6667,27.7778,59.8802,58.8235,57.1429,58.8235,A,22.8842,2.1351,26.8568,0.6359,58.6675,1.1319
N1,21/02/2016,Utrecht,Willem II,H,1.65,3.8,5.0,1.62,3.8,5.0,1.55,3.9,5.0,1.6,3.8,5.0,2015/16,€31.83m,€22.40m,60.6061,61.7284,62.5,64.5161,26.3158,26.3158,26.3158,25.641,20.0,20.0,20.0,20.0,H,62.3376,1.6474,26.1471,0.3374,20.0,0.0
N1,26/02/2016,Excelsior,Nijmegen,H,2.4,3.4,2.8,2.55,3.2,2.65,2.65,3.3,2.4,2.5,3.25,2.62,2015/16,€11.70m,€20.90m,41.6667,39.2157,40.0,37.7358,29.4118,31.25,30.7692,30.303,35.7143,37.7358,38.1679,41.6667,H,39.6546,1.6373,30.4335,0.7832,38.3212,2.4735
N1,27/02/2016,Cambuur,Zwolle,H,3.3,3.6,2.05,3.1,3.4,2.15,3.2,3.4,2.0,3.0,3.4,2.15,2015/16,€14.35m,€23.85m,30.303,32.2581,33.3333,31.25,27.7778,29.4118,29.4118,29.4118,48.7805,46.5116,46.5116,50.0,A,31.7861,1.3043,29.0033,0.817,47.9509,1.735
N1,27/02/2016,PSV Eindhoven,Den Haag,H,1.29,5.75,9.0,1.26,5.5,9.75,1.2,5.5,12.0,1.29,5.5,8.0,2015/16,€119.10m,€19.28m,77.5194,79.3651,77.5194,83.3333,17.3913,18.1818,18.1818,18.1818,11.1111,10.2564,12.5,8.3333,H,79.4343,2.7411,17.9842,0.3952,10.5502,1.7433
N1,27/02/2016,Twente,Groningen,H,1.67,3.8,5.0,1.65,4.0,4.5,1.7,3.6,4.2,1.7,3.8,4.2,2015/16,€47.78m,€30.75m,59.8802,60.6061,58.8235,58.8235,26.3158,25.0,26.3158,27.7778,20.0,22.2222,23.8095,23.8095,H,59.5333,0.8716,26.3524,1.1348,22.4603,1.8028
N1,27/02/2016,Vitesse,Willem II,A,1.5,4.0,7.0,1.42,4.33,7.0,1.45,4.2,6.0,1.44,4.2,6.5,2015/16,€35.53m,€22.40m,66.6667,70.4225,69.4444,68.9655,25.0,23.0947,23.8095,23.8095,14.2857,14.2857,15.3846,16.6667,H,68.8748,1.592,23.9284,0.7899,15.1557,1.1327
N1,28/02/2016,Ajax,AZ Alkmaar,H,1.7,3.8,4.75,1.62,3.9,4.75,1.6,3.6,5.0,1.75,3.75,4.0,2015/16,€119.20m,€48.73m,58.8235,61.7284,57.1429,62.5,26.3158,25.641,26.6667,27.7778,21.0526,21.0526,25.0,20.0,H,60.0487,2.5017,26.6003,0.893,21.7763,2.2057
N1,28/02/2016,Graafschap,Heerenveen,A,3.25,3.6,2.1,2.95,3.5,2.2,3.0,3.4,2.1,2.9,3.6,2.15,2015/16,€9.05m,€28.95m,30.7692,33.8983,34.4828,33.3333,27.7778,28.5714,27.7778,29.4118,47.619,45.4545,46.5116,47.619,A,33.1209,1.6365,28.3847,0.7803,46.801,1.0384
N1,28/02/2016,Heracles,Roda,A,2.0,3.4,3.75,1.87,3.4,4.0,1.9,3.3,3.7,1.8,3.5,4.0,2015/16,€18.13m,€17.30m,50.0,53.4759,55.5556,52.6316,29.4118,29.4118,28.5714,30.303,26.6667,25.0,25.0,27.027,H,52.9158,2.2996,29.4245,0.7071,25.9234,1.0764
N1,28/02/2016,Utrecht,Feyenoord,A,2.3,3.4,3.0,2.25,3.4,2.95,2.2,3.2,3.0,2.15,3.4,3.0,2015/16,€31.83m,€72.45m,43.4783,44.4444,46.5116,45.4545,29.4118,29.4118,29.4118,31.25,33.3333,33.8983,33.3333,33.3333,H,44.9722,1.3055,29.8714,0.9191,33.4746,0.2825
N1,04/03/2016,Den Haag,Twente,H,2.5,3.4,2.7,2.55,3.5,2.7,2.2,3.3,2.9,2.4,3.3,2.7,2015/16,€19.28m,€47.78m,40.0,39.2157,41.6667,45.4545,29.4118,28.5714,30.303,30.303,37.037,37.037,37.037,34.4828,H,41.5842,2.7752,29.6473,0.8312,36.3984,1.2771
N1,05/03/2016,Groningen,PSV Eindhoven,A,7.0,4.0,1.5,5.0,4.1,1.57,5.0,4.0,1.55,5.0,4.2,1.53,2015/16,€30.75m,€119.10m,14.2857,20.0,20.0,20.0,25.0,24.3902,23.8095,25.0,66.6667,63.6943,65.3595,64.5161,A,18.5714,2.8572,24.5499,0.5712,65.0591,1.2691
N1,05/03/2016,Heerenveen,Utrecht,A,2.38,3.4,2.88,2.4,3.4,2.7,2.3,3.3,2.75,2.3,3.5,2.7,2015/16,€28.95m,€31.83m,42.0168,41.6667,43.4783,43.4783,29.4118,29.4118,28.5714,30.303,34.7222,37.037,37.037,36.3636,H,42.66,0.9556,29.4245,0.7071,36.29,1.0923
N1,05/03/2016,Zwolle,Graafschap,H,1.62,4.0,5.0,1.57,4.0,5.25,1.65,3.8,4.3,1.62,4.0,4.5,2015/16,€23.85m,€9.05m,61.7284,63.6943,61.7284,60.6061,25.0,25.0,25.0,26.3158,20.0,19.0476,22.2222,23.2558,H,61.9393,1.2841,25.329,0.6579,21.1314,1.943
N1,06/03/2016,AZ Alkmaar,Excelsior,H,1.36,5.0,7.5,1.4,4.6,6.75,1.4,4.1,7.0,1.36,4.75,7.0,2015/16,€48.73m,€11.70m,73.5294,71.4286,73.5294,71.4286,20.0,21.7391,21.0526,24.3902,13.3333,14.8148,14.2857,14.2857,H,72.479,1.2129,21.7955,1.8718,14.1799,0.617
N1,06/03/2016,Feyenoord,Cambuur,H,1.36,5.0,7.5,1.33,5.0,8.0,1.35,4.5,7.3,1.33,4.8,7.5,2015/16,€72.45m,€14.35m,73.5294,75.188,75.188,74.0741,20.0,20.0,20.8333,22.2222,13.3333,12.5,13.3333,13.6986,H,74.4949,0.8307,20.7639,1.0486,13.2163,0.5076
N1,06/03/2016,Nijmegen,Heracles,H,2.0,3.6,3.5,2.0,3.5,3.4,2.0,3.4,3.2,2.0,3.4,3.4,2015/16,€20.90m,€18.13m,50.0,50.0,50.0,50.0,27.7778,28.5714,29.4118,29.4118,28.5714,29.4118,29.4118,31.25,H,50.0,0.0,28.7932,0.7843,29.6612,1.1308
N1,06/03/2016,Roda,Vitesse,A,3.4,3.3,2.15,3.1,3.5,2.1,2.9,3.3,2.2,3.0,3.2,2.25,2015/16,€17.30m,€35.53m,29.4118,32.2581,33.3333,34.4828,30.303,28.5714,31.25,30.303,46.5116,47.619,44.4444,45.4545,A,32.3715,2.1722,30.1068,1.1167,46.0074,1.3663
N1,06/03/2016,Willem II,Ajax,A,4.33,3.6,1.8,4.4,3.7,1.72,4.4,3.5,1.7,4.0,3.5,1.8,2015/16,€22.40m,€119.20m,23.0947,22.7273,25.0,22.7273,27.7778,27.027,28.5714,28.5714,55.5556,58.1395,55.5556,58.8235,A,23.3873,1.089,27.9869,0.7413,57.0186,1.7122
N1,11/03/2016,Graafschap,Roda,H,2.75,3.5,2.4,2.7,3.4,2.4,2.65,3.3,2.4,2.75,3.25,2.4,2015/16,€9.05m,€17.30m,36.3636,37.037,36.3636,37.7358,28.5714,29.4118,30.7692,30.303,41.6667,41.6667,41.6667,41.6667,A,36.875,0.6558,29.7638,0.9742,41.6667,0.0
N1,12/03/2016,Excelsior,Groningen,H,2.5,3.4,2.7,2.4,3.3,2.75,2.4,3.3,2.65,2.38,3.3,2.75,2015/16,€11.70m,€30.75m,40.0,41.6667,42.0168,41.6667,29.4118,30.303,30.303,30.303,37.037,36.3636,36.3636,37.7358,H,41.3376,0.9068,30.0802,0.4456,36.875,0.6558
N1,12/03/2016,PSV Eindhoven,Heerenveen,D,1.22,5.75,13.0,1.25,5.5,10.5,1.25,5.0,10.0,1.2,7.0,11.0,2015/16,€119.10m,€28.95m,81.9672,80.0,83.3333,80.0,17.3913,18.1818,14.2857,20.0,7.6923,9.5238,9.0909,10.0,H,81.3251,1.6286,17.4647,2.3842,9.0768,0.9948
N1,12/03/2016,Twente,Zwolle,H,1.95,3.8,3.5,1.85,3.8,3.6,1.8,3.4,4.0,1.83,3.6,3.75,2015/16,€47.78m,€23.85m,51.2821,54.0541,54.6448,55.5556,26.3158,26.3158,27.7778,29.4118,28.5714,27.7778,26.6667,25.0,H,53.8842,1.8414,27.4553,1.4752,27.004,1.5476
N1,12/03/2016,Willem II,AZ Alkmaar,A,3.5,3.4,2.05,3.3,3.3,2.1,3.2,3.4,2.0,3.4,3.4,2.0,2015/16,€22.40m,€48.73m,28.5714,30.303,29.4118,31.25,29.4118,30.303,29.4118,29.4118,48.7805,47.619,50.0,50.0,A,29.884,1.1529,29.6346,0.4456,49.0999,1.1424
N1,13/03/2016,Ajax,Nijmegen,D,1.25,5.75,11.0,1.25,5.25,11.0,1.25,5.0,10.0,1.25,5.0,10.0,2015/16,€119.20m,€20.90m,80.0,80.0,80.0,80.0,17.3913,19.0476,20.0,20.0,9.0909,9.0909,10.0,10.0,H,80.0,0.0,19.1097,1.2305,9.5454,0.5249
N1,13/03/2016,Heracles,Cambuur,H,1.91,3.8,3.6,1.78,3.7,4.1,1.8,3.5,3.8,1.83,3.6,3.75,2015/16,€18.13m,€14.35m,52.356,56.1798,54.6448,55.5556,26.3158,27.027,27.7778,28.5714,27.7778,24.3902,26.6667,26.3158,H,54.684,1.6751,27.423,0.9708,26.2876,1.4101
N1,13/03/2016,Utrecht,Den Haag,D,1.62,4.0,5.0,1.62,3.9,4.75,1.6,3.8,4.6,1.65,3.75,4.6,2015/16,€31.83m,€19.28m,61.7284,61.7284,60.6061,62.5,25.0,25.641,26.6667,26.3158,20.0,21.0526,21.7391,21.7391,H,61.6407,0.7798,25.9059,0.7388,21.1327,0.8216
N1,13/03/2016,Vitesse,Feyenoord,A,2.5,3.25,2.8,2.35,3.2,2.95,2.4,3.3,2.65,2.38,3.3,2.75,2015/16,€35.53m,€72.45m,40.0,42.5532,42.0168,41.6667,30.7692,31.25,30.303,30.303,35.7143,33.8983,36.3636,37.7358,H,41.5592,1.1015,30.6563,0.4527,35.928,1.5941
N1,18/03/2016,Utrecht,Excelsior,H,1.3,5.25,9.5,1.36,4.75,7.25,1.4,4.1,7.0,1.35,4.6,7.5,2015/16,€31.83m,€11.70m,76.9231,73.5294,74.0741,71.4286,19.0476,21.0526,21.7391,24.3902,10.5263,13.7931,13.3333,14.2857,H,73.9888,2.2644,21.5574,2.2069,12.9846,1.6844
N1,19/03/2016,Cambuur,Roda,A,2.6,3.3,2.63,2.6,3.25,2.55,2.55,3.3,2.5,2.5,3.25,2.6,2015/16,€14.35m,€17.30m,38.4615,38.4615,40.0,39.2157,30.303,30.7692,30.7692,30.303,38.0228,39.2157,38.4615,40.0,H,39.0347,0.7352,30.5361,0.2692,38.925,0.8697
N1,19/03/2016,Feyenoord,Graafschap,H,1.25,5.5,12.0,1.25,5.5,10.0,1.22,5.5,11.0,1.22,6.0,9.5,2015/16,€72.45m,€9.05m,80.0,80.0,81.9672,81.9672,18.1818,18.1818,16.6667,18.1818,8.3333,10.0,10.5263,9.0909,H,80.9836,1.1358,17.803,0.7576,9.4876,0.9715
N1,19/03/2016,Heerenveen,Heracles,A,1.83,3.75,4.0,1.91,3.7,3.5,1.9,3.5,3.5,1.91,3.6,3.5,2015/16,€28.95m,€18.13m,54.6448,52.356,52.356,52.6316,26.6667,27.027,27.7778,28.5714,25.0,28.5714,28.5714,28.5714,H,52.9971,1.1061,27.5107,0.8451,27.6786,1.7857
N1,19/03/2016,Zwolle,Willem II,H,2.0,3.3,3.8,1.95,3.4,3.7,1.9,3.5,3.5,2.0,3.3,3.5,2015/16,€23.85m,€22.40m,50.0,51.2821,50.0,52.6316,30.303,29.4118,30.303,28.5714,26.3158,27.027,28.5714,28.5714,H,50.9784,1.257,29.6473,0.8312,27.6214,1.1347
N1,20/03/2016,Den Haag,Nijmegen,H,1.95,3.3,4.0,2.0,3.3,3.6,2.0,3.3,3.3,2.0,3.4,3.4,2015/16,€19.28m,€20.90m,51.2821,50.0,50.0,50.0,30.303,30.303,29.4118,30.303,25.0,27.7778,29.4118,30.303,H,50.3205,0.641,30.0802,0.4456,28.1232,2.3299
N1,20/03/2016,Groningen,Vitesse,A,3.0,3.6,2.2,2.9,3.4,2.25,2.9,3.3,2.2,3.0,3.3,2.2,2015/16,€30.75m,€35.53m,33.3333,34.4828,33.3333,34.4828,27.7778,29.4118,30.303,30.303,45.4545,44.4444,45.4545,45.4545,A,33.908,0.6637,29.4489,1.1906,45.202,0.5051
N1,20/03/2016,PSV Eindhoven,Ajax,A,1.91,3.6,3.75,2.0,3.5,3.4,2.0,3.3,3.3,1.95,3.4,3.5,2015/16,€119.10m,€119.20m,52.356,50.0,51.2821,50.0,27.7778,28.5714,29.4118,30.303,26.6667,29.4118,28.5714,30.303,H,50.9095,1.1381,29.016,1.0869,28.7382,1.5515
N1,20/03/2016,Twente,AZ Alkmaar,D,2.88,3.3,2.4,2.6,3.4,2.5,2.65,3.3,2.4,2.7,3.5,2.3,2015/16,€47.78m,€48.73m,34.7222,38.4615,37.037,37.7358,30.303,29.4118,28.5714,30.303,41.6667,40.0,43.4783,41.6667,A,36.9891,1.6193,29.6473,0.8312,41.7029,1.4206
N1,02/04/2016,AZ Alkmaar,PSV Eindhoven,A,3.75,3.5,1.95,3.4,3.6,1.95,3.2,3.4,2.0,3.2,3.6,2.0,2015/16,€48.73m,€119.10m,26.6667,29.4118,31.25,31.25,28.5714,27.7778,27.7778,29.4118,51.2821,51.2821,50.0,50.0,A,29.6446,2.1662,28.3847,0.7803,50.641,0.7402
N1,02/04/2016,Feyenoord,Excelsior,H,1.25,6.0,10.0,1.25,5.5,10.5,1.25,5.0,10.0,1.29,5.0,9.0,2015/16,€72.45m,€11.70m,80.0,80.0,77.5194,80.0,16.6667,18.1818,20.0,20.0,10.0,9.5238,11.1111,10.0,H,79.3798,1.2403,18.7121,1.6106,10.1587,0.6734
N1,02/04/2016,Graafschap,Cambuur,D,2.05,3.4,3.5,2.05,3.4,3.3,2.0,3.3,3.3,2.0,3.4,3.4,2015/16,€9.05m,€14.35m,48.7805,48.7805,50.0,50.0,29.4118,29.4118,29.4118,30.303,28.5714,30.303,29.4118,30.303,H,49.3902,0.7041,29.6346,0.4456,29.6473,0.8312
N1,02/04/2016,Heracles,Utrecht,D,3.3,3.5,2.1,3.1,3.3,2.2,2.85,3.4,2.2,3.0,3.4,2.15,2015/16,€18.13m,€31.83m,30.303,32.2581,33.3333,35.0877,28.5714,30.303,29.4118,29.4118,47.619,45.4545,46.5116,45.4545,A,32.7455,2.0029,29.4245,0.7071,46.2599,1.0341
N1,02/04/2016,Willem II,Twente,A,2.5,3.3,2.75,2.5,3.2,2.7,2.4,3.3,2.65,2.4,3.3,2.7,2015/16,€22.40m,€47.78m,40.0,40.0,41.6667,41.6667,30.303,31.25,30.303,30.303,36.3636,37.037,37.037,37.7358,H,40.8333,0.9623,30.5398,0.4735,37.0434,0.5602
N1,03/04/2016,Ajax,Zwolle,H,1.25,5.5,12.0,1.25,5.75,9.75,1.25,5.0,10.0,1.29,5.0,9.0,2015/16,€119.20m,€23.85m,80.0,80.0,77.5194,80.0,18.1818,17.3913,20.0,20.0,8.3333,10.2564,11.1111,10.0,H,79.3798,1.2403,18.8933,1.3181,9.9252,1.1627
N1,03/04/2016,Den Haag,Groningen,A,1.83,3.75,4.0,1.8,3.6,4.0,1.8,3.5,3.8,1.83,3.4,4.0,2015/16,€19.28m,€30.75m,54.6448,55.5556,54.6448,55.5556,26.6667,27.7778,29.4118,28.5714,25.0,25.0,25.0,26.3158,H,55.1002,0.5259,28.1069,1.1692,25.329,0.6579
N1,03/04/2016,Nijmegen,Vitesse,H,3.4,3.4,2.1,3.4,3.3,2.05,3.3,3.3,2.0,3.3,3.3,2.05,2015/16,€20.90m,€35.53m,29.4118,29.4118,30.303,30.303,29.4118,30.303,30.303,30.303,47.619,48.7805,48.7805,50.0,A,29.8574,0.5145,30.0802,0.4456,48.795,0.9722
N1,03/04/2016,Roda,Heerenveen,A,2.15,3.4,3.25,2.35,3.25,2.85,2.3,3.2,2.8,2.25,3.3,2.9,2015/16,€17.30m,€28.95m,46.5116,42.5532,44.4444,43.4783,29.4118,30.7692,30.303,31.25,30.7692,35.0877,34.4828,35.7143,H,44.2469,1.6958,30.4335,0.7832,34.0135,2.2205
N1,08/04/2016,Zwolle,Roda,H,1.91,3.6,3.8,1.83,3.6,3.9,1.85,3.5,3.7,1.91,3.5,3.6,2015/16,€23.85m,€17.30m,52.356,54.6448,52.356,54.0541,27.7778,27.7778,28.5714,28.5714,26.3158,25.641,27.7778,27.027,H,53.3527,1.1759,28.1746,0.4582,26.6904,0.9197
N1,09/04/2016,Cambuur,Ajax,A,9.5,5.25,1.3,9.0,5.0,1.3,8.0,5.0,1.3,8.5,5.0,1.3,2015/16,€14.35m,€119.20m,10.5263,11.1111,11.7647,12.5,19.0476,20.0,20.0,20.0,76.9231,76.9231,76.9231,76.9231,A,11.4755,0.8499,19.7619,0.4762,76.9231,0.0
N1,09/04/2016,Excelsior,Heracles,A,2.6,3.4,2.6,2.6,3.25,2.55,2.65,3.3,2.4,2.5,3.3,2.6,2015/16,€11.70m,€18.13m,38.4615,38.4615,40.0,37.7358,29.4118,30.7692,30.303,30.303,38.4615,39.2157,38.4615,41.6667,A,38.6647,0.9537,30.1968,0.5676,39.4514,1.5191
N1,09/04/2016,PSV Eindhoven,Willem II,H,1.17,6.5,17.0,1.16,6.75,14.5,1.12,7.0,14.0,1.17,6.5,13.0,2015/16,€119.10m,€22.40m,85.4701,86.2069,85.4701,89.2857,15.3846,14.8148,15.3846,14.2857,5.8824,6.8966,7.6923,7.1429,H,86.6082,1.8185,14.9674,0.5279,6.9036,0.7577
N1,09/04/2016,Vitesse,Den Haag,D,1.67,3.75,5.0,1.6,3.7,5.5,1.6,3.6,5.0,1.62,3.8,4.8,2015/16,€35.53m,€19.28m,59.8802,62.5,61.7284,62.5,26.6667,27.027,26.3158,27.7778,20.0,18.1818,20.8333,20.0,H,61.6522,1.236,26.9468,0.6255,19.7538,1.1192
N1,10/04/2016,Groningen,Graafschap,H,1.7,3.8,4.75,1.67,3.7,4.75,1.65,3.7,4.5,1.67,3.75,4.5,2015/16,€30.75m,€9.05m,58.8235,59.8802,59.8802,60.6061,26.3158,27.027,26.6667,27.027,21.0526,21.0526,22.2222,22.2222,H,59.7975,0.734,26.7591,0.3409,21.6374,0.6753
N1,10/04/2016,Heerenveen,AZ Alkmaar,H,3.1,3.5,2.2,2.95,3.5,2.2,2.9,3.3,2.2,2.9,3.6,2.15,2015/16,€28.95m,€48.73m,32.2581,33.8983,34.4828,34.4828,28.5714,28.5714,27.7778,30.303,45.4545,45.4545,46.5116,45.4545,A,33.7805,1.0517,28.8059,1.0659,45.7188,0.5285
N1,10/04/2016,Twente,Feyenoord,A,3.5,3.6,2.0,3.3,3.4,2.05,2.9,3.3,2.2,3.1,3.6,2.05,2015/16,€47.78m,€72.45m,28.5714,30.303,32.2581,34.4828,27.7778,29.4118,27.7778,30.303,50.0,48.7805,48.7805,45.4545,A,31.4038,2.5459,28.8176,1.2546,48.2539,1.9528
N1,10/04/2016,Utrecht,Nijmegen,H,1.5,4.0,7.0,1.5,3.8,6.5,1.6,3.6,5.0,1.5,4.2,5.5,2015/16,€31.83m,€20.90m,66.6667,66.6667,66.6667,62.5,25.0,26.3158,23.8095,27.7778,14.2857,15.3846,18.1818,20.0,H,65.625,2.0834,25.7258,1.7086,16.963,2.6056
N1,15/04/2016,Graafschap,Twente,D,2.63,3.5,2.5,2.55,3.6,2.45,2.7,3.4,2.3,2.4,3.5,2.6,2015/16,€9.05m,€47.78m,38.0228,39.2157,41.6667,37.037,28.5714,27.7778,28.5714,29.4118,40.0,40.8163,38.4615,43.4783,A,38.9855,1.9971,28.5831,0.6672,40.689,2.1002
N1,16/04/2016,AZ Alkmaar,Zwolle,H,1.62,4.0,5.0,1.6,4.1,4.75,1.6,3.8,4.7,1.62,4.0,4.5,2015/16,€48.73m,€23.85m,61.7284,62.5,61.7284,62.5,25.0,24.3902,25.0,26.3158,20.0,21.0526,22.2222,21.2766,H,62.1142,0.4455,25.1765,0.8121,21.1378,0.9123
N1,16/04/2016,Feyenoord,Groningen,D,1.33,5.0,9.0,1.33,4.6,9.0,1.3,5.0,8.0,1.33,4.8,7.5,2015/16,€72.45m,€30.75m,75.188,75.188,75.188,76.9231,20.0,21.7391,20.8333,20.0,11.1111,11.1111,13.3333,12.5,H,75.6218,0.8676,20.6431,0.8296,12.0139,1.0965
N1,16/04/2016,Roda,PSV Eindhoven,A,7.5,5.0,1.36,7.0,4.5,1.4,8.0,5.0,1.3,6.5,4.5,1.4,2015/16,€17.30m,€119.10m,13.3333,14.2857,15.3846,12.5,20.0,22.2222,22.2222,20.0,73.5294,71.4286,71.4286,76.9231,A,13.8759,1.2425,21.1111,1.283,73.3274,2.5936
N1,16/04/2016,Vitesse,Heracles,D,1.6,4.0,5.25,1.6,4.0,5.0,1.6,3.8,4.7,1.62,3.8,4.75,2015/16,€35.53m,€18.13m,62.5,62.5,61.7284,62.5,25.0,25.0,26.3158,26.3158,19.0476,20.0,21.0526,21.2766,H,62.3071,0.3858,25.6579,0.7597,20.3442,1.0281
