Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A
SC0,21/12/2012,St Mirren,Motherwell,H,3.2,3.25,2.25,3.0,3.2,2.2,2.8,3.1,2.3,3.3,3.3,2.2,2012/13,€9.45m,€10.60m,31.25,33.3333,30.303,35.7143,30.7692,31.25,30.303,32.2581,44.4444,45.4545,45.4545,43.4783,A,32.6502,2.4031,31.1451,0.8367,44.7079,0.948
SC0,22/12/2012,Aberdeen,St Johnstone,H,2.25,3.25,3.25,2.0,3.25,3.4,2.2,3.1,3.0,2.3,3.1,3.3,2012/13,€9.75m,€10.25m,44.4444,50.0,43.4783,45.4545,30.7692,30.7692,32.2581,32.2581,30.7692,29.4118,30.303,33.3333,H,45.8443,2.8856,31.5136,0.8596,30.9543,1.683
SC0,22/12/2012,Celtic,Ross County,H,1.17,7.0,15.0,1.15,7.25,11.0,1.15,6.0,13.0,1.2,5.5,21.0,2012/13,€69.28m,€8.00m,85.4701,86.9565,83.3333,86.9565,14.2857,13.7931,18.1818,16.6667,6.6667,9.0909,4.7619,7.6923,H,85.6791,1.7137,15.7318,2.0596,7.053,1.8221
SC0,22/12/2012,Inverness C,Dundee,H,1.57,4.1,5.5,1.5,3.75,6.0,1.6,3.6,4.8,1.57,3.8,6.0,2012/13,€6.65m,€6.75m,63.6943,66.6667,63.6943,62.5,24.3902,26.6667,26.3158,27.7778,18.1818,16.6667,16.6667,20.8333,H,64.1388,1.7768,26.2876,1.4101,18.0871,1.9652
SC0,23/12/2012,Hearts,Dundee United,H,2.3,3.25,3.1,2.15,3.2,3.1,2.3,3.1,2.8,2.3,3.1,3.3,2012/13,€11.93m,€8.13m,43.4783,46.5116,43.4783,43.4783,30.7692,31.25,32.2581,32.2581,32.2581,32.2581,30.303,35.7143,H,44.2366,1.5167,31.6338,0.7471,32.6334,2.2513
SC0,23/12/2012,Kilmarnock,Hibernian,D,2.3,3.4,3.0,2.3,3.25,2.8,2.3,3.1,2.8,2.3,3.1,3.3,2012/13,€9.30m,€11.20m,43.4783,43.4783,43.4783,43.4783,29.4118,30.7692,32.2581,32.2581,33.3333,35.7143,30.303,35.7143,H,43.4783,0.0,31.1743,1.3687,33.7662,2.5672
SC0,26/12/2012,Dundee,Celtic,A,13.0,6.5,1.2,10.0,6.0,1.2,10.0,5.0,1.22,15.0,5.5,1.22,2012/13,€6.75m,€69.28m,7.6923,10.0,6.6667,10.0,15.3846,16.6667,18.1818,20.0,83.3333,83.3333,81.9672,81.9672,A,8.5897,1.6814,17.5583,1.9892,82.6502,0.7887
SC0,26/12/2012,Dundee United,St Johnstone,D,2.1,3.3,3.5,2.05,3.2,3.3,2.1,3.2,3.1,2.2,3.2,3.4,2012/13,€8.13m,€10.25m,47.619,48.7805,45.4545,47.619,30.303,31.25,31.25,31.25,28.5714,30.303,29.4118,32.2581,H,47.3683,1.3884,31.0132,0.4735,30.1361,1.5815
SC0,26/12/2012,Hibernian,Ross County,A,1.91,3.4,4.0,1.83,3.5,3.7,1.9,3.2,3.6,1.95,3.1,4.33,2012/13,€11.20m,€8.00m,52.356,54.6448,51.2821,52.6316,29.4118,28.5714,32.2581,31.25,25.0,27.027,23.0947,27.7778,H,52.7286,1.4039,30.3728,1.6825,25.7249,2.1098
SC0,26/12/2012,Inverness C,St Mirren,D,1.85,3.4,4.33,1.85,3.4,3.75,1.85,3.2,3.8,1.91,3.1,4.5,2012/13,€6.65m,€9.45m,54.0541,54.0541,52.356,54.0541,29.4118,29.4118,32.2581,31.25,23.0947,26.6667,22.2222,26.3158,H,53.6296,0.849,30.5829,1.4135,24.5748,2.2459
SC0,26/12/2012,Kilmarnock,Hearts,H,2.8,3.25,2.5,2.65,3.25,2.4,2.6,3.1,2.5,2.7,3.1,2.7,2012/13,€9.30m,€11.93m,35.7143,37.7358,37.037,38.4615,30.7692,30.7692,32.2581,32.2581,40.0,41.6667,37.037,40.0,A,37.2372,1.17,31.5136,0.8596,39.6759,1.9268
SC0,26/12/2012,Motherwell,Aberdeen,H,2.3,3.25,3.1,2.15,3.2,3.1,2.3,3.1,2.8,2.4,3.1,3.1,2012/13,€10.60m,€9.75m,43.4783,46.5116,41.6667,43.4783,30.7692,31.25,32.2581,32.2581,32.2581,32.2581,32.2581,35.7143,H,43.7837,2.0091,31.6338,0.7471,33.1222,1.7281
SC0,29/12/2012,Dundee,Aberdeen,A,4.33,3.5,1.83,3.75,3.4,1.85,3.8,3.2,1.85,4.2,3.3,1.91,2012/13,€6.75m,€9.75m,23.0947,26.6667,23.8095,26.3158,28.5714,29.4118,30.303,31.25,54.6448,54.0541,52.356,54.0541,A,24.9717,1.7845,29.884,1.1529,53.7772,0.9876
SC0,29/12/2012,Hibernian,Celtic,H,8.5,4.75,1.36,6.75,4.2,1.4,6.5,4.0,1.4,8.5,4.33,1.4,2012/13,€11.20m,€69.28m,11.7647,14.8148,11.7647,15.3846,21.0526,23.8095,23.0947,25.0,73.5294,71.4286,71.4286,71.4286,A,13.4322,1.9395,23.2392,1.6561,71.9538,1.0504
SC0,29/12/2012,Motherwell,Kilmarnock,D,1.91,3.4,4.0,1.85,3.3,3.9,1.9,3.2,3.6,2.0,3.2,4.0,2012/13,€10.60m,€9.30m,52.356,54.0541,50.0,52.6316,29.4118,30.303,31.25,31.25,25.0,25.641,25.0,27.7778,H,52.2604,1.6806,30.5537,0.8825,25.8547,1.3172
SC0,29/12/2012,St Johnstone,Inverness C,D,2.5,3.4,2.7,2.4,3.2,2.7,2.3,3.1,2.8,2.62,3.1,2.8,2012/13,€10.25m,€6.65m,40.0,41.6667,38.1679,43.4783,29.4118,31.25,32.2581,32.2581,37.037,37.037,35.7143,35.7143,H,40.8282,2.2722,31.2945,1.3421,36.3756,0.7637
SC0,30/12/2012,Dundee United,St Mirren,A,1.91,3.4,4.0,1.78,3.4,4.1,1.8,3.2,4.0,2.0,3.3,3.8,2012/13,€8.13m,€9.45m,52.356,56.1798,50.0,55.5556,29.4118,29.4118,30.303,31.25,25.0,24.3902,26.3158,25.0,H,53.5228,2.8846,30.0942,0.8777,25.1765,0.8121
SC0,02/01/2013,Aberdeen,Dundee United,D,2.4,3.2,3.0,2.25,3.2,2.9,2.3,3.1,2.8,2.5,3.2,2.88,2012/13,€9.75m,€8.13m,41.6667,44.4444,40.0,43.4783,31.25,31.25,31.25,32.2581,33.3333,34.4828,34.7222,35.7143,H,42.3973,1.9698,31.502,0.504,34.5632,0.978
SC0,02/01/2013,Celtic,Motherwell,H,1.36,4.75,8.5,1.3,4.75,8.25,1.35,4.2,7.5,1.4,4.5,8.0,2012/13,€69.28m,€10.60m,73.5294,76.9231,71.4286,74.0741,21.0526,21.0526,22.2222,23.8095,11.7647,12.1212,12.5,13.3333,H,73.9888,2.2644,22.0342,1.3056,12.4298,0.673
SC0,02/01/2013,St Johnstone,Dundee,H,1.53,4.0,6.0,1.5,3.75,6.0,1.5,3.8,5.5,1.62,4.0,5.0,2012/13,€10.25m,€6.75m,65.3595,66.6667,61.7284,66.6667,25.0,26.6667,25.0,26.3158,16.6667,16.6667,20.0,18.1818,H,65.1053,2.3341,25.7456,0.8728,17.8788,1.5843
SC0,02/01/2013,St Mirren,Kilmarnock,D,2.6,3.25,2.7,2.5,3.2,2.6,2.55,3.1,2.55,2.62,3.25,2.62,2012/13,€9.45m,€9.30m,38.4615,40.0,38.1679,39.2157,30.7692,31.25,30.7692,32.2581,37.037,38.4615,38.1679,39.2157,H,38.9613,0.8212,31.2616,0.7019,38.2205,0.9041
SC0,03/01/2013,Hearts,Hibernian,D,2.1,3.4,3.4,2.05,3.3,3.25,2.1,3.1,3.2,2.15,3.25,3.4,2012/13,€11.93m,€11.20m,47.619,48.7805,46.5116,47.619,29.4118,30.303,30.7692,32.2581,29.4118,30.7692,29.4118,31.25,H,47.6325,0.9264,30.6855,1.1901,30.2107,0.9431
SC0,19/01/2013,Celtic,Hearts,H,1.29,5.5,9.5,1.26,5.0,9.5,1.3,4.4,8.5,1.33,4.5,11.0,2012/13,€69.28m,€11.93m,77.5194,79.3651,75.188,76.9231,18.1818,20.0,22.2222,22.7273,10.5263,10.5263,9.0909,11.7647,H,77.2489,1.7229,20.7828,2.1001,10.477,1.0931
SC0,19/01/2013,Hibernian,Dundee,D,1.57,4.0,5.5,1.53,3.8,5.5,1.5,3.8,5.5,1.73,3.5,5.0,2012/13,€11.20m,€6.75m,63.6943,65.3595,57.8035,66.6667,25.0,26.3158,28.5714,26.3158,18.1818,18.1818,20.0,18.1818,H,63.381,3.9122,26.5508,1.483,18.6364,0.9091
SC0,19/01/2013,Inverness C,Aberdeen,H,2.5,3.3,2.75,2.35,3.3,2.7,2.3,3.2,2.75,2.62,3.1,2.8,2012/13,€6.65m,€9.75m,40.0,42.5532,38.1679,43.4783,30.303,30.303,32.2581,31.25,36.3636,37.037,35.7143,36.3636,H,41.0498,2.4197,31.0285,0.9334,36.3696,0.54
SC0,19/01/2013,Kilmarnock,Dundee United,A,2.8,3.3,2.5,2.65,3.2,2.45,2.55,3.1,2.55,3.0,3.2,2.4,2012/13,€9.30m,€8.13m,35.7143,37.7358,33.3333,39.2157,30.303,31.25,31.25,32.2581,40.0,40.8163,41.6667,39.2157,A,36.4998,2.5526,31.2653,0.7984,40.4247,1.0548
SC0,19/01/2013,St Mirren,Ross County,A,2.1,3.4,3.4,2.05,3.25,3.3,2.1,3.1,3.2,2.25,3.2,3.3,2012/13,€9.45m,€8.00m,47.619,48.7805,44.4444,47.619,29.4118,30.7692,31.25,32.2581,29.4118,30.303,30.303,31.25,H,47.1157,1.8632,30.9223,1.1828,30.317,0.7506
SC0,20/01/2013,Motherwell,St Johnstone,H,2.0,3.4,3.75,1.95,3.3,3.5,1.9,3.2,3.6,2.15,3.2,3.5,2012/13,€10.60m,€10.25m,50.0,51.2821,46.5116,52.6316,29.4118,30.303,31.25,31.25,26.6667,28.5714,28.5714,27.7778,H,50.1063,2.6263,30.5537,0.8825,27.8968,0.9014
SC0,22/01/2013,Celtic,Dundee United,H,1.33,5.0,9.0,1.26,5.5,8.0,1.25,4.8,9.5,1.3,5.0,10.0,2012/13,€69.28m,€8.13m,75.188,79.3651,76.9231,80.0,20.0,18.1818,20.0,20.8333,11.1111,12.5,10.0,10.5263,H,77.869,2.2258,19.7538,1.1192,11.0344,1.0773
SC0,26/01/2013,Dundee United,Ross County,D,1.83,3.5,4.33,1.8,3.4,4.0,1.8,3.2,4.0,1.91,3.3,4.2,2012/13,€8.13m,€8.00m,54.6448,55.5556,52.356,55.5556,28.5714,29.4118,30.303,31.25,23.0947,25.0,23.8095,25.0,H,54.528,1.5103,29.884,1.1529,24.226,0.9401
SC0,27/01/2013,Aberdeen,Hibernian,D,2.05,3.4,3.5,2.0,3.25,3.4,2.0,3.2,3.3,2.15,3.2,3.5,2012/13,€9.75m,€11.20m,48.7805,50.0,46.5116,50.0,29.4118,30.7692,31.25,31.25,28.5714,29.4118,28.5714,30.303,H,48.823,1.6447,30.6702,0.869,29.2144,0.8268
SC0,27/01/2013,Dundee,Kilmarnock,D,3.1,3.25,2.3,3.0,3.3,2.15,3.2,3.1,2.1,3.1,3.1,2.4,2012/13,€6.75m,€9.30m,32.2581,33.3333,32.2581,31.25,30.7692,30.303,32.2581,32.2581,43.4783,46.5116,41.6667,47.619,A,32.2749,0.8507,31.3971,1.0123,44.8189,2.7349
SC0,30/01/2013,Celtic,Kilmarnock,H,1.2,6.0,15.0,1.2,6.25,9.5,1.22,5.0,10.0,1.22,5.5,15.0,2012/13,€69.28m,€9.30m,83.3333,83.3333,81.9672,81.9672,16.6667,16.0,18.1818,20.0,6.6667,10.5263,6.6667,10.0,H,82.6502,0.7887,17.7121,1.7776,8.4649,2.0875
SC0,30/01/2013,Hearts,Dundee,H,1.62,3.75,5.5,1.55,3.75,5.25,1.55,3.7,5.0,1.67,3.4,6.0,2012/13,€11.93m,€6.75m,61.7284,64.5161,59.8802,64.5161,26.6667,26.6667,29.4118,27.027,18.1818,19.0476,16.6667,20.0,H,62.6602,2.272,27.443,1.3234,18.474,1.4153
SC0,30/01/2013,Ross County,Hibernian,H,2.4,3.4,2.8,2.25,3.3,2.85,2.4,3.1,2.7,2.5,3.2,2.8,2012/13,€8.00m,€11.20m,41.6667,44.4444,40.0,41.6667,29.4118,30.303,31.25,32.2581,35.7143,35.0877,35.7143,37.037,H,41.9444,1.8425,30.8057,1.2251,35.8883,0.8208
SC0,30/01/2013,St Johnstone,Aberdeen,H,2.5,3.4,2.7,2.4,3.25,2.65,2.4,3.1,2.7,2.5,3.2,2.88,2012/13,€10.25m,€9.75m,40.0,41.6667,40.0,41.6667,29.4118,30.7692,31.25,32.2581,37.037,37.7358,34.7222,37.037,H,40.8333,0.9623,30.9223,1.1828,36.633,1.3158
SC0,30/01/2013,St Mirren,Inverness C,H,2.88,3.4,2.38,2.65,3.2,2.45,2.8,3.1,2.3,3.0,3.2,2.4,2012/13,€9.45m,€6.65m,34.7222,37.7358,33.3333,35.7143,29.4118,31.25,31.25,32.2581,42.0168,40.8163,41.6667,43.4783,A,35.3764,1.8514,31.0425,1.1864,41.9945,1.1102
SC0,02/02/2013,Ross County,Hearts,D,2.88,3.4,2.38,2.7,3.1,2.45,2.7,3.1,2.4,2.88,3.0,2.3,2012/13,€8.00m,€11.93m,34.7222,37.037,34.7222,37.037,29.4118,32.2581,33.3333,32.2581,42.0168,40.8163,43.4783,41.6667,A,35.8796,1.3365,31.8153,1.6806,41.9945,1.1102
SC0,08/02/2013,Dundee,Ross County,A,3.1,3.25,2.3,2.9,3.0,2.35,2.6,3.1,2.5,2.88,3.2,2.38,2012/13,€6.75m,€8.00m,32.2581,34.4828,34.7222,38.4615,30.7692,33.3333,31.25,32.2581,43.4783,42.5532,42.0168,40.0,A,34.9812,2.5719,31.9026,1.1378,42.0121,1.471
SC0,09/02/2013,Aberdeen,St Mirren,D,2.0,3.5,3.6,1.91,3.4,3.5,1.9,3.2,3.6,2.1,3.3,3.5,2012/13,€9.75m,€9.45m,50.0,52.356,47.619,52.6316,28.5714,29.4118,30.303,31.25,27.7778,28.5714,28.5714,27.7778,H,50.6516,2.3414,29.884,1.1529,28.1746,0.4582
SC0,09/02/2013,Dundee United,Hearts,H,2.3,3.4,3.0,2.2,3.25,2.95,2.2,3.1,3.0,2.6,3.2,2.75,2012/13,€8.13m,€11.93m,43.4783,45.4545,38.4615,45.4545,29.4118,30.7692,31.25,32.2581,33.3333,33.8983,36.3636,33.3333,H,43.2122,3.3013,30.9223,1.1828,34.2321,1.4457
SC0,09/02/2013,Inverness C,Celtic,A,5.5,3.75,1.62,5.5,3.75,1.53,4.8,3.6,1.6,5.0,4.2,1.53,2012/13,€6.65m,€69.28m,18.1818,18.1818,20.0,20.8333,26.6667,26.6667,23.8095,27.7778,61.7284,65.3595,65.3595,62.5,A,19.2992,1.3344,26.2302,1.6967,63.7368,1.9
SC0,09/02/2013,Kilmarnock,Motherwell,H,3.1,3.5,2.2,2.9,3.2,2.25,3.0,3.1,2.2,3.1,3.1,2.38,2012/13,€9.30m,€10.60m,32.2581,34.4828,32.2581,33.3333,28.5714,31.25,32.2581,32.2581,45.4545,44.4444,42.0168,45.4545,A,33.0831,1.0619,31.0844,1.7414,44.3426,1.622
SC0,11/02/2013,Hibernian,St Johnstone,A,2.4,3.4,2.8,2.4,3.2,2.7,2.4,3.1,2.7,2.62,3.1,2.75,2012/13,€11.20m,€10.25m,41.6667,41.6667,38.1679,41.6667,29.4118,31.25,32.2581,32.2581,35.7143,37.037,36.3636,37.037,H,40.792,1.7494,31.2945,1.3421,36.538,0.6343
SC0,13/02/2013,Inverness C,Kilmarnock,D,1.8,3.75,4.2,1.83,3.4,3.9,1.85,3.2,3.8,1.85,3.6,4.0,2012/13,€6.65m,€9.30m,55.5556,54.6448,54.0541,54.0541,26.6667,29.4118,27.7778,31.25,23.8095,25.641,25.0,26.3158,H,54.5772,0.7092,28.7766,1.9975,25.1916,1.0666
SC0,15/02/2013,Aberdeen,Dundee,H,1.5,4.0,7.0,1.5,4.0,5.5,1.5,3.8,5.5,1.5,3.75,6.5,2012/13,€9.75m,€6.75m,66.6667,66.6667,66.6667,66.6667,25.0,25.0,26.6667,26.3158,14.2857,18.1818,15.3846,18.1818,H,66.6667,0.0,25.7456,0.8728,16.5085,1.9836
SC0,16/02/2013,Celtic,Dundee United,H,1.3,5.5,9.0,1.3,4.75,8.25,1.33,4.2,8.0,1.36,4.5,9.0,2012/13,€69.28m,€8.13m,76.9231,76.9231,73.5294,75.188,18.1818,21.0526,22.2222,23.8095,11.1111,12.1212,11.1111,12.5,H,75.6409,1.628,21.3165,2.3757,11.7108,0.7096
SC0,16/02/2013,Hearts,Kilmarnock,A,1.91,3.4,4.0,1.9,3.4,3.6,2.0,3.2,3.3,1.91,3.4,4.0,2012/13,€11.93m,€9.30m,52.356,52.6316,52.356,50.0,29.4118,29.4118,29.4118,31.25,25.0,27.7778,25.0,30.303,H,51.8359,1.2308,29.8714,0.9191,27.0202,2.5504
SC0,16/02/2013,Motherwell,Inverness C,H,2.2,3.4,3.2,2.1,3.2,3.2,2.1,3.1,3.2,2.3,3.2,3.2,2012/13,€10.60m,€6.65m,45.4545,47.619,43.4783,47.619,29.4118,31.25,31.25,32.2581,31.25,31.25,31.25,31.25,H,46.0427,1.9909,31.0425,1.1864,31.25,0.0
SC0,16/02/2013,Ross County,St Johnstone,H,2.8,3.25,2.5,2.65,3.25,2.4,2.5,3.1,2.6,2.88,3.1,2.5,2012/13,€8.00m,€10.25m,35.7143,37.7358,34.7222,40.0,30.7692,30.7692,32.2581,32.2581,40.0,41.6667,40.0,38.4615,A,37.0431,2.3363,31.5136,0.8596,40.032,1.309
SC0,16/02/2013,St Mirren,Hibernian,A,2.3,3.3,3.1,2.3,3.25,2.8,2.3,3.1,2.8,2.3,3.2,3.2,2012/13,€9.45m,€11.20m,43.4783,43.4783,43.4783,43.4783,30.303,30.7692,31.25,32.2581,32.2581,35.7143,31.25,35.7143,H,43.4783,0.0,31.1451,0.8367,33.7342,2.3232
SC0,19/02/2013,Motherwell,Dundee United,A,2.0,3.6,3.5,2.1,3.3,3.1,2.1,3.2,3.1,2.1,3.4,3.4,2012/13,€10.60m,€8.13m,50.0,47.619,47.619,47.619,27.7778,30.303,29.4118,31.25,28.5714,32.2581,29.4118,32.2581,H,48.2142,1.1905,29.6856,1.4768,30.6248,1.9169
SC0,19/02/2013,St Johnstone,Celtic,D,7.0,4.33,1.44,6.0,4.1,1.45,6.0,3.9,1.45,7.5,4.2,1.44,2012/13,€10.25m,€69.28m,14.2857,16.6667,13.3333,16.6667,23.0947,24.3902,23.8095,25.641,69.4444,68.9655,69.4444,68.9655,A,15.2381,1.6948,24.2338,1.0774,69.205,0.2765
SC0,23/02/2013,Hearts,Inverness C,A,2.3,3.3,3.1,2.2,3.2,3.0,2.3,3.1,2.8,2.3,3.2,3.1,2012/13,€11.93m,€6.65m,43.4783,45.4545,43.4783,43.4783,30.303,31.25,31.25,32.2581,32.2581,33.3333,32.2581,35.7143,H,43.9724,0.9881,31.2653,0.7984,33.3909,1.6297
SC0,23/02/2013,Kilmarnock,Aberdeen,D,2.9,3.3,2.4,2.7,3.2,2.4,2.7,3.1,2.4,2.9,3.1,2.5,2012/13,€9.30m,€9.75m,34.4828,37.037,34.4828,37.037,30.303,31.25,32.2581,32.2581,41.6667,41.6667,40.0,41.6667,A,35.7599,1.4747,31.5173,0.9387,41.25,0.8333
SC0,23/02/2013,Ross County,Motherwell,H,3.1,3.4,2.25,2.8,3.25,2.3,3.0,3.1,2.2,3.1,3.1,2.4,2012/13,€8.00m,€10.60m,32.2581,35.7143,32.2581,33.3333,29.4118,30.7692,32.2581,32.2581,44.4444,43.4783,41.6667,45.4545,A,33.3909,1.6297,31.1743,1.3687,43.761,1.6126
SC0,23/02/2013,St Johnstone,St Mirren,H,2.2,3.3,3.25,2.05,3.3,3.2,2.1,3.1,3.2,2.3,3.1,3.2,2012/13,€10.25m,€9.45m,45.4545,48.7805,43.4783,47.619,30.303,30.303,32.2581,32.2581,30.7692,31.25,31.25,31.25,H,46.3331,2.3498,31.2806,1.1288,31.1298,0.2404
SC0,24/02/2013,Celtic,Dundee,H,1.11,8.5,23.0,1.12,7.25,14.5,1.12,6.5,14.0,1.14,7.0,21.0,2012/13,€69.28m,€6.75m,90.0901,89.2857,87.7193,89.2857,11.7647,13.7931,14.2857,15.3846,4.3478,6.8966,4.7619,7.1429,H,89.0952,0.9926,13.807,1.5154,5.7873,1.4366
SC0,24/02/2013,Dundee United,Hibernian,D,1.95,3.5,3.8,1.9,3.4,3.6,1.9,3.2,3.6,2.0,3.3,3.8,2012/13,€8.13m,€11.20m,51.2821,52.6316,50.0,52.6316,28.5714,29.4118,30.303,31.25,26.3158,27.7778,26.3158,27.7778,H,51.6363,1.2628,29.884,1.1529,27.0468,0.8441
SC0,26/02/2013,Aberdeen,Ross County,A,2.0,3.25,3.9,1.91,3.4,3.5,2.0,3.2,3.3,2.2,3.2,3.4,2012/13,€9.75m,€8.00m,50.0,52.356,45.4545,50.0,30.7692,29.4118,31.25,31.25,25.641,28.5714,29.4118,30.303,H,49.4526,2.8875,30.6702,0.869,28.4818,2.0215
SC0,27/02/2013,Dundee,St Johnstone,D,4.2,3.3,1.91,3.7,3.3,1.9,4.0,3.2,1.8,4.0,3.4,1.91,2012/13,€6.75m,€10.25m,23.8095,27.027,25.0,25.0,30.303,30.303,29.4118,31.25,52.356,52.6316,52.356,55.5556,A,25.2091,1.3356,30.317,0.7506,53.2248,1.5593
SC0,27/02/2013,Hibernian,Kilmarnock,D,2.3,3.3,3.1,2.15,3.2,3.1,2.2,3.1,3.0,2.3,3.2,3.2,2012/13,€11.20m,€9.30m,43.4783,46.5116,43.4783,45.4545,30.303,31.25,31.25,32.2581,32.2581,32.2581,31.25,33.3333,H,44.7307,1.5091,31.2653,0.7984,32.2749,0.8507
SC0,27/02/2013,Inverness C,Dundee United,D,2.4,3.5,2.75,2.45,3.2,2.65,2.2,3.1,3.0,2.4,3.3,2.9,2012/13,€6.65m,€8.13m,41.6667,40.8163,41.6667,45.4545,28.5714,31.25,30.303,32.2581,36.3636,37.7358,34.4828,33.3333,H,42.401,2.0747,30.5956,1.5679,35.4789,1.9555
SC0,27/02/2013,Motherwell,Celtic,H,6.0,4.0,1.55,5.25,3.8,1.55,5.0,3.7,1.55,6.0,3.8,1.57,2012/13,€10.60m,€69.28m,16.6667,19.0476,16.6667,20.0,25.0,26.3158,26.3158,27.027,64.5161,64.5161,63.6943,64.5161,A,18.0952,1.6948,26.1646,0.8457,64.3106,0.4109
SC0,27/02/2013,St Mirren,Hearts,H,2.7,3.25,2.6,2.55,3.25,2.5,2.6,3.1,2.5,2.8,3.1,2.62,2012/13,€9.45m,€11.93m,37.037,39.2157,35.7143,38.4615,30.7692,30.7692,32.2581,32.2581,38.4615,40.0,38.1679,40.0,A,37.6071,1.5519,31.5136,0.8596,39.1574,0.9804
SC0,02/03/2013,Hearts,Motherwell,A,2.5,3.3,2.8,2.45,3.25,2.6,2.6,3.1,2.5,2.62,3.1,2.8,2012/13,€11.93m,€10.60m,40.0,40.8163,38.1679,38.4615,30.303,30.7692,32.2581,32.2581,35.7143,38.4615,35.7143,40.0,H,39.3614,1.2595,31.3971,1.0123,37.4725,2.1252
SC0,02/03/2013,Ross County,Inverness C,D,2.8,3.3,2.5,2.6,3.2,2.5,2.5,3.1,2.6,2.8,3.1,2.62,2012/13,€8.00m,€6.65m,35.7143,38.4615,35.7143,40.0,30.303,31.25,32.2581,32.2581,40.0,40.0,38.1679,38.4615,A,37.4725,2.1252,31.5173,0.9387,39.1574,0.9804
SC0,05/03/2013,Hearts,St Johnstone,H,2.5,3.25,2.8,2.3,3.25,2.8,2.55,3.1,2.55,2.5,3.2,2.88,2012/13,€11.93m,€10.25m,40.0,43.4783,40.0,39.2157,30.7692,30.7692,31.25,32.2581,35.7143,35.7143,34.7222,39.2157,H,40.6735,1.9061,31.2616,0.7019,36.3416,1.9723
SC0,06/03/2013,Dundee,St Mirren,H,3.4,3.4,2.1,3.3,3.1,2.1,2.8,3.1,2.3,3.5,3.1,2.2,2012/13,€6.75m,€9.45m,29.4118,30.303,28.5714,35.7143,29.4118,32.2581,32.2581,32.2581,47.619,47.619,45.4545,43.4783,A,31.0001,3.2213,31.5465,1.4231,46.0427,1.9909
SC0,09/03/2013,Aberdeen,Motherwell,D,2.5,3.3,2.8,2.55,3.25,2.5,2.6,3.1,2.5,2.62,3.1,2.8,2012/13,€9.75m,€10.60m,40.0,39.2157,38.1679,38.4615,30.303,30.7692,32.2581,32.2581,35.7143,40.0,35.7143,40.0,H,38.9613,0.8212,31.3971,1.0123,37.8572,2.4744
SC0,09/03/2013,Dundee,Inverness C,D,4.2,3.5,1.85,3.5,3.4,1.91,3.8,3.2,1.85,4.0,3.1,2.05,2012/13,€6.75m,€6.65m,23.8095,28.5714,25.0,26.3158,28.5714,29.4118,32.2581,31.25,54.0541,52.356,48.7805,54.0541,A,25.9242,2.0402,30.3728,1.6825,52.3112,2.4862
SC0,09/03/2013,Ross County,Celtic,H,8.0,4.5,1.4,7.25,4.5,1.35,6.0,3.9,1.45,8.0,4.0,1.44,2012/13,€8.00m,€69.28m,12.5,13.7931,12.5,16.6667,22.2222,22.2222,25.0,25.641,71.4286,74.0741,69.4444,68.9655,A,13.865,1.9648,23.7713,1.8078,70.9782,2.3231
SC0,09/03/2013,St Johnstone,Kilmarnock,H,1.91,3.5,4.0,1.95,3.2,3.6,2.0,3.2,3.3,2.05,3.1,4.0,2012/13,€10.25m,€9.30m,52.356,51.2821,48.7805,50.0,28.5714,31.25,32.2581,31.25,25.0,27.7778,25.0,30.303,H,50.6047,1.5513,30.8324,1.5805,27.0202,2.5504
SC0,09/03/2013,St Mirren,Dundee United,D,2.7,3.25,2.6,2.5,3.2,2.6,2.55,3.1,2.55,2.7,3.1,2.7,2012/13,€9.45m,€8.13m,37.037,40.0,37.037,39.2157,30.7692,31.25,32.2581,32.2581,38.4615,38.4615,37.037,39.2157,A,38.3224,1.5184,31.6338,0.7471,38.2939,0.9103
SC0,10/03/2013,Hibernian,Hearts,D,2.7,3.25,2.6,2.4,3.25,2.65,2.4,3.1,2.7,2.7,3.1,2.7,2012/13,€11.20m,€11.93m,37.037,41.6667,37.037,41.6667,30.7692,30.7692,32.2581,32.2581,38.4615,37.7358,37.037,37.037,No Consensus,39.3518,2.673,31.5136,0.8596,37.5678,0.6808
SC0,15/03/2013,Motherwell,Hibernian,H,2.05,3.4,3.6,1.87,3.4,3.7,2.0,3.2,3.3,1.8,3.3,3.75,2012/13,€10.60m,€11.20m,48.7805,53.4759,55.5556,50.0,29.4118,29.4118,30.303,31.25,27.7778,27.027,26.6667,30.303,H,51.953,3.1186,30.0942,0.8777,27.9436,1.6396
SC0,16/03/2013,Celtic,Aberdeen,H,1.29,5.5,9.5,1.25,5.0,9.75,1.3,4.4,8.5,1.33,4.5,11.0,2012/13,€69.28m,€9.75m,77.5194,80.0,75.188,76.9231,18.1818,20.0,22.2222,22.7273,10.5263,10.2564,9.0909,11.7647,H,77.4076,1.9912,20.7828,2.1001,10.4096,1.0973
