Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,LBH,LBD,LBA,Season,HomeValue,AwayValue,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,VCH,VCD,VCA,B365H_Prob,BWH_Prob,LBH_Prob,VCH_Prob,B365D_Prob,BWD_Prob,LBD_Prob,VCD_Prob,B365A_Prob,BWA_Prob,LBA_Prob,VCA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A
I1,21/01/2007,Parma,Torino,1.0,0.0,H,0.0,0.0,D,2.5,2.8,3.1,2.55,2.8,2.85,2.38,2.8,2.88,2006/7,€46.90m,€55.55m,P. Mazzoleni,13.0,5.0,2.0,3.0,24.0,24.0,7.0,3.0,3.0,3.0,0.0,0.0,2.35,2.8,2.9,40.0,39.21568627450981,42.016806722689076,42.5531914893617,35.714285714285715,35.714285714285715,35.714285714285715,35.714285714285715,32.25806451612903,35.08771929824561,34.72222222222222,34.48275862068966,H,40.94642112164014,1.5935905371287413,35.714285714285715,0.0,34.13769116432163,1.277536418128984
I1,21/01/2007,Siena,Chievo,2.0,1.0,H,0.0,1.0,A,2.2,2.8,3.75,2.1,2.65,4.0,2.0,2.8,3.75,2006/7,€46.08m,€83.50m,A. Giannoccaro,11.0,11.0,7.0,6.0,16.0,15.0,9.0,4.0,1.0,2.0,0.0,0.0,2.1,2.8,3.4,45.45454545454545,47.61904761904761,50.0,47.61904761904761,35.714285714285715,37.735849056603776,35.714285714285715,35.714285714285715,26.666666666666668,25.0,26.666666666666668,29.411764705882355,H,47.67316017316017,1.8567257189693758,36.219676549865234,1.0107816711590303,26.936274509803923,1.827802639451636
I1,21/01/2007,Udinese,Messina,1.0,0.0,H,0.0,0.0,D,1.57,3.4,7.0,1.55,3.4,6.1,1.62,3.1,5.5,2006/7,€104.58m,€40.58m,M. Ciampi,17.0,6.0,9.0,0.0,16.0,18.0,10.0,0.0,2.0,2.0,0.0,0.0,1.55,3.2,6.0,63.69426751592356,64.51612903225806,61.72839506172839,64.51612903225806,29.411764705882355,29.411764705882355,32.25806451612903,31.25,14.285714285714285,16.393442622950822,18.181818181818183,16.666666666666664,H,63.61373016054202,1.315246763637813,30.582898481973437,1.4135433397841801,16.381910439287488,1.6036339249933054
I1,24/01/2007,Catania,Empoli,2.0,1.0,H,0.0,0.0,D,2.25,2.87,3.5,2.1,2.8,3.75,2.0,2.8,3.75,2006/7,€38.60m,€44.30m,M. Bergonzi,12.0,9.0,5.0,3.0,18.0,29.0,5.0,5.0,2.0,3.0,0.0,0.0,2.0,2.9,3.6,44.44444444444444,47.61904761904761,50.0,50.0,34.843205574912886,35.714285714285715,35.714285714285715,34.48275862068966,28.57142857142857,26.666666666666668,26.666666666666668,27.77777777777778,H,48.01587301587301,2.6322418971074613,35.18863390604349,0.624553252983728,27.420634920634924,0.9289444373586989
I1,27/01/2007,Palermo,Lazio,0.0,3.0,A,0.0,1.0,A,1.9,3.1,4.33,1.8,3.1,4.5,1.8,2.87,4.5,2006/7,€127.28m,€105.35m,P. Dondarini,11.0,15.0,3.0,8.0,15.0,21.0,5.0,6.0,2.0,2.0,0.0,0.0,1.85,3.0,4.0,52.63157894736842,55.55555555555556,55.55555555555556,54.05405405405405,32.25806451612903,32.25806451612903,34.843205574912886,33.33333333333333,23.094688221709006,22.22222222222222,22.22222222222222,25.0,H,54.4491860281334,1.4033212793706578,33.17316698512607,1.2233161499252945,23.134783166538362,1.309729793330398
I1,27/01/2007,Torino,Udinese,2.0,3.0,A,0.0,2.0,A,2.5,2.87,3.0,2.35,2.85,3.05,2.25,2.87,3.0,2006/7,€55.55m,€104.58m,C. Brighi,14.0,13.0,5.0,6.0,18.0,12.0,4.0,2.0,1.0,0.0,1.0,0.0,2.25,2.8,3.1,40.0,42.5531914893617,44.44444444444444,44.44444444444444,34.843205574912886,35.08771929824561,34.843205574912886,35.714285714285715,33.33333333333333,32.786885245901644,33.33333333333333,32.25806451612903,H,42.860520094562645,2.1051253941486396,35.12210404058927,0.41127045176349386,32.927904107174335,0.515531153864357
I1,28/01/2007,Atalanta,Catania,1.0,1.0,D,1.0,0.0,H,1.75,3.25,5.0,1.75,3.1,4.8,1.72,3.2,4.33,2006/7,€53.48m,€38.60m,A. Romeo,15.0,6.0,11.0,1.0,18.0,19.0,10.0,2.0,2.0,3.0,0.0,0.0,1.7,3.1,5.0,57.14285714285714,57.14285714285714,58.139534883720934,58.82352941176471,30.76923076923077,32.25806451612903,31.25,32.25806451612903,20.0,20.833333333333336,23.094688221709006,20.0,H,57.81219464529998,0.8217816064102429,31.633839950372206,0.7470374289160256,20.982005388760584,1.4622130829453444
I1,28/01/2007,Cagliari,Reggina,0.0,2.0,A,0.0,0.0,D,2.1,2.8,4.0,2.12,2.7,3.8,2.0,3.0,3.5,2006/7,€45.15m,€50.10m,A. De Marco,6.0,9.0,3.0,5.0,26.0,19.0,2.0,5.0,2.0,3.0,0.0,0.0,2.1,2.75,3.5,47.61904761904761,47.16981132075471,50.0,47.61904761904761,35.714285714285715,37.03703703703704,33.33333333333333,36.36363636363637,25.0,26.31578947368421,28.57142857142857,28.57142857142857,H,48.10197663971248,1.2829478732026258,35.61207311207311,1.6122935944187335,27.114661654135336,1.7658171266969858
I1,28/01/2007,Chievo,Empoli,0.0,0.0,D,0.0,0.0,D,2.25,2.8,3.6,2.4,2.7,3.15,2.25,2.87,3.0,2006/7,€83.50m,€44.30m,A. Damato,8.0,5.0,3.0,2.0,28.0,18.0,8.0,2.0,3.0,2.0,0.0,0.0,2.1,2.9,3.4,44.44444444444444,41.66666666666667,44.44444444444444,47.61904761904761,35.714285714285715,37.03703703703704,34.843205574912886,34.48275862068966,27.77777777777778,31.746031746031743,33.33333333333333,29.411764705882355,H,44.54365079365079,2.432747904464218,35.51932173673133,1.1362316141726265,30.567226890756302,2.4601520923889666
I1,28/01/2007,Fiorentina,Livorno,2.0,1.0,H,0.0,1.0,A,1.53,3.6,6.5,1.5,3.3,7.5,1.5,3.25,6.5,2006/7,€159.60m,€68.33m,P. Bertini,23.0,10.0,10.0,6.0,21.0,25.0,4.0,1.0,2.0,2.0,0.0,0.0,1.45,3.4,7.0,65.359477124183,66.66666666666666,66.66666666666666,68.96551724137932,27.77777777777778,30.303030303030305,30.76923076923077,29.411764705882355,15.384615384615385,13.333333333333334,15.384615384615385,14.285714285714285,H,66.9145819247239,1.4997344836253492,29.5654508889803,1.3181431368302283,14.597069597069597,0.989010989010989
I1,28/01/2007,Messina,Ascoli,1.0,2.0,A,0.0,0.0,D,1.75,3.25,5.0,1.75,3.0,5.0,1.66,3.25,4.5,2006/7,€40.58m,€25.80m,P. Tagliavento,8.0,10.0,3.0,7.0,21.0,21.0,3.0,8.0,1.0,6.0,0.0,1.0,1.75,3.0,4.5,57.14285714285714,57.14285714285714,60.24096385542169,57.14285714285714,30.76923076923077,33.33333333333333,30.76923076923077,33.33333333333333,20.0,20.0,22.22222222222222,22.22222222222222,H,57.917383820998275,1.5490533562822755,32.05128205128205,1.4803853056144218,21.11111111111111,1.283000598199168
I1,28/01/2007,Milan,Parma,1.0,0.0,H,0.0,0.0,D,1.28,4.75,12.0,1.2,5.25,13.0,1.25,4.5,10.0,2006/7,€274.35m,€46.90m,G. Gava,9.0,3.0,5.0,2.0,11.0,21.0,6.0,0.0,0.0,2.0,0.0,0.0,1.22,5.0,9.0,78.125,83.33333333333334,80.0,81.9672131147541,21.052631578947366,19.047619047619047,22.22222222222222,20.0,8.333333333333332,7.6923076923076925,10.0,11.11111111111111,H,80.85638661202186,2.277650209680332,20.58061821219716,1.3668533560765816,9.284188034188034,1.5586577969946056
I1,28/01/2007,Roma,Siena,1.0,0.0,H,0.0,0.0,D,1.44,3.75,8.5,1.35,4.1,8.5,1.36,3.75,8.0,2006/7,€220.65m,€46.08m,A. Giannoccaro,16.0,5.0,6.0,4.0,20.0,26.0,5.0,8.0,2.0,2.0,0.0,1.0,1.33,4.0,8.5,69.44444444444444,74.07407407407408,73.52941176470587,75.18796992481202,26.666666666666668,24.39024390243903,26.666666666666668,25.0,11.76470588235294,11.76470588235294,12.5,11.76470588235294,H,73.0589750520091,2.506603771819091,25.680894308943092,1.1651737802096291,11.948529411764707,0.3676470588235299
I1,28/01/2007,Sampdoria,Inter,0.0,2.0,A,0.0,1.0,A,5.0,3.3,1.72,6.0,3.05,1.65,5.0,3.25,1.61,2006/7,€69.45m,€267.23m,N. Rizzoli,6.0,13.0,1.0,5.0,11.0,16.0,6.0,5.0,3.0,3.0,1.0,0.0,5.0,3.25,1.6,20.0,16.666666666666664,20.0,20.0,30.303030303030305,32.786885245901644,30.76923076923077,30.76923076923077,58.139534883720934,60.60606060606061,62.11180124223602,62.5,A,19.166666666666664,1.6666666666666679,31.157094271848372,1.108530570209105,60.839349183004394,1.9765556059113603
I1,02/02/2007,Catania,Palermo,1.0,2.0,A,0.0,0.0,D,2.87,2.87,2.6,2.6,2.9,2.7,2.5,2.87,2.62,2006/7,€38.60m,€127.28m,S. Farina,11.0,13.0,7.0,6.0,18.0,31.0,10.0,4.0,3.0,2.0,0.0,0.0,2.6,2.9,2.6,34.843205574912886,38.46153846153846,40.0,38.46153846153846,34.843205574912886,34.48275862068966,34.843205574912886,34.48275862068966,38.46153846153846,37.03703703703704,38.167938931297705,38.46153846153846,A,37.94157062449745,2.189195482175525,34.662982097801276,0.20810414604936142,38.03201322285291,0.6776029491013836
I1,11/02/2007,Atalanta,Lazio,0.0,0.0,D,0.0,0.0,D,2.5,2.87,2.75,2.5,2.9,2.8,2.5,2.8,2.75,2006/7,€53.48m,€105.35m,E. Morganti,8.0,8.0,3.0,5.0,17.0,15.0,3.0,3.0,1.0,1.0,0.0,0.0,2.4,2.8,2.9,40.0,40.0,40.0,41.66666666666667,34.843205574912886,34.48275862068966,35.714285714285715,35.714285714285715,36.36363636363637,35.714285714285715,36.36363636363637,34.48275862068966,H,40.41666666666667,0.8333333333333357,35.1886339060435,0.624553252983728,35.73107926556202,0.8867249517987519
I1,11/02/2007,Cagliari,Siena,2.0,2.0,D,1.0,1.0,D,2.2,2.87,3.2,2.3,2.7,3.35,2.2,2.8,3.2,2006/7,€45.15m,€46.08m,M. Bergonzi,8.0,8.0,3.0,5.0,20.0,26.0,3.0,3.0,0.0,2.0,0.0,0.0,2.1,2.7,3.6,45.45454545454545,43.47826086956522,45.45454545454545,47.61904761904761,34.843205574912886,37.03703703703704,35.714285714285715,37.03703703703704,31.25,29.850746268656714,31.25,27.77777777777778,H,45.501599849425936,1.6913420624516655,36.15789134081817,1.0756360793077322,30.03213101160862,1.6412818845473789
I1,11/02/2007,Chievo,Inter,0.0,2.0,A,0.0,1.0,A,6.5,4.0,1.4,8.0,4.3,1.35,7.0,3.75,1.4,2006/7,€83.50m,€267.23m,D. Messina,14.0,9.0,4.0,4.0,17.0,14.0,7.0,2.0,2.0,1.0,0.0,0.0,7.5,3.6,1.4,15.384615384615385,12.5,14.285714285714285,13.333333333333334,25.0,23.25581395348837,26.666666666666668,27.77777777777778,71.42857142857143,74.07407407407408,71.42857142857143,71.42857142857143,A,13.875915750915752,1.2425309194457457,25.675064599483207,1.975952367124777,72.0899470899471,1.3227513227513228
I1,11/02/2007,Fiorentina,Udinese,2.0,0.0,H,2.0,0.0,H,1.66,3.2,5.0,1.75,3.1,4.75,1.8,2.87,4.5,2006/7,€159.60m,€104.58m,N. Ayroldi,16.0,14.0,7.0,7.0,22.0,13.0,5.0,7.0,3.0,1.0,0.0,0.0,1.75,3.0,4.5,60.24096385542169,57.14285714285714,55.55555555555556,57.14285714285714,31.25,32.25806451612903,34.843205574912886,33.33333333333333,20.0,21.052631578947366,22.22222222222222,22.22222222222222,H,57.52055842417288,1.9619003117604656,32.92115085609382,1.5380309288989114,21.374269005847953,1.0692856258793353
I1,11/02/2007,Messina,Catania,1.0,1.0,D,1.0,0.0,H,2.5,2.87,2.75,2.6,2.7,2.9,2.62,2.62,2.75,2006/7,€40.58m,€38.60m,G. Paparesta,4.0,7.0,2.0,2.0,24.0,15.0,5.0,7.0,2.0,1.0,0.0,0.0,2.5,2.75,2.75,40.0,38.46153846153846,38.167938931297705,40.0,34.843205574912886,37.03703703703704,38.167938931297705,36.36363636363637,36.36363636363637,34.48275862068966,36.36363636363637,36.36363636363637,H,39.15736934820904,0.9803410976847837,36.602954476721,1.3894355411344235,35.89341692789969,0.9404388714733543
I1,11/02/2007,Milan,Livorno,2.0,1.0,H,1.0,1.0,D,1.28,4.5,9.0,1.25,5.0,10.0,1.33,3.75,9.0,2006/7,€274.35m,€68.33m,R. Rosetti,23.0,10.0,13.0,5.0,13.0,15.0,15.0,6.0,0.0,0.0,0.0,0.0,1.25,4.5,9.5,78.125,80.0,75.18796992481202,80.0,22.22222222222222,20.0,26.666666666666668,22.22222222222222,11.11111111111111,10.0,11.11111111111111,10.526315789473683,H,78.328242481203,2.272455766925323,22.77777777777778,2.796234976026204,10.687134502923977,0.5346428129396676
I1,11/02/2007,Palermo,Empoli,0.0,1.0,A,0.0,0.0,D,1.61,3.4,5.0,1.5,3.4,7.0,1.57,3.25,5.5,2006/7,€127.28m,€44.30m,O. Girardi,11.0,12.0,5.0,4.0,21.0,17.0,9.0,3.0,2.0,2.0,0.0,0.0,1.5,3.4,6.0,62.11180124223602,66.66666666666666,63.69426751592356,66.66666666666666,29.411764705882355,29.411764705882355,30.76923076923077,29.411764705882355,20.0,14.285714285714285,18.181818181818183,16.666666666666664,H,64.78485052287323,2.266938298663759,29.75113122171946,0.6787330316742075,17.28354978354978,2.4189219600032676
I1,11/02/2007,Roma,Parma,3.0,0.0,H,0.0,0.0,D,1.28,4.5,9.0,1.2,5.5,11.5,1.28,4.0,10.0,2006/7,€220.65m,€46.90m,M. Trefoloni,20.0,7.0,10.0,2.0,13.0,21.0,6.0,2.0,1.0,3.0,0.0,1.0,1.25,4.5,9.5,78.125,83.33333333333334,78.125,80.0,22.22222222222222,18.181818181818183,25.0,22.22222222222222,11.11111111111111,8.695652173913043,10.0,10.526315789473683,H,79.89583333333334,2.456213775531587,21.906565656565654,2.807273761894325,10.08326976862446,1.0303986357125026
I1,11/02/2007,Sampdoria,Ascoli,2.0,0.0,H,0.0,0.0,D,1.53,3.4,6.0,1.45,3.75,7.0,1.57,3.25,5.5,2006/7,€69.45m,€25.80m,P. Bertini,17.0,9.0,7.0,2.0,15.0,13.0,9.0,8.0,2.0,4.0,0.0,1.0,1.45,3.4,7.0,65.359477124183,68.96551724137932,63.69426751592356,68.96551724137932,29.411764705882355,26.666666666666668,30.76923076923077,29.411764705882355,16.666666666666664,14.285714285714285,18.181818181818183,14.285714285714285,H,66.7461947807163,2.651290896735222,29.06485671191554,1.7221011132660131,15.854978354978355,1.9146976204495822
I1,11/02/2007,Torino,Reggina,1.0,2.0,A,0.0,0.0,D,2.1,2.8,3.5,2.25,2.75,3.4,2.2,2.8,3.2,2006/7,€55.55m,€50.10m,G. Rocchi,17.0,4.0,9.0,3.0,22.0,24.0,4.0,9.0,1.0,3.0,0.0,0.0,2.1,2.9,3.25,47.61904761904761,44.44444444444444,45.45454545454545,47.61904761904761,35.714285714285715,36.36363636363637,35.714285714285715,34.48275862068966,28.57142857142857,29.411764705882355,31.25,30.76923076923077,H,46.28427128427128,1.5954793930372257,35.56874160322436,0.7860413252526248,30.000606011635426,1.2303186030600965
I1,17/02/2007,Empoli,Roma,1.0,0.0,H,1.0,0.0,H,4.0,3.0,2.0,4.4,3.0,1.85,3.75,3.2,1.83,2006/7,€44.30m,€220.65m,P. Dondarini,10.0,9.0,4.0,5.0,18.0,19.0,4.0,9.0,2.0,1.0,1.0,0.0,3.75,3.0,1.9,25.0,22.727272727272727,26.666666666666668,26.666666666666668,33.33333333333333,33.33333333333333,31.25,33.33333333333333,50.0,54.05405405405405,54.64480874316939,52.63157894736842,A,25.265151515151516,1.8654421734810702,32.8125,1.0416666666666643,52.83261043614797,2.068822753657267
I1,17/02/2007,Inter,Cagliari,1.0,0.0,H,1.0,0.0,H,1.2,5.5,17.0,1.2,5.5,11.5,1.16,5.5,12.0,2006/7,€267.23m,€45.15m,M. Trefoloni,11.0,3.0,5.0,1.0,18.0,10.0,8.0,2.0,2.0,2.0,0.0,0.0,1.2,5.0,11.0,83.33333333333334,83.33333333333334,86.20689655172414,83.33333333333334,18.181818181818183,18.181818181818183,18.181818181818183,20.0,5.88235294117647,8.695652173913043,8.333333333333332,9.090909090909092,H,84.05172413793105,1.4367816091953998,18.636363636363637,0.9090909090909083,8.000561884832985,1.445631754135522
I1,17/02/2007,Siena,Milan,3.0,4.0,A,2.0,2.0,D,5.0,3.0,1.83,5.5,3.0,1.7,4.5,2.87,1.8,2006/7,€46.08m,€274.35m,D. Messina,10.0,12.0,4.0,4.0,18.0,18.0,4.0,5.0,4.0,2.0,0.0,1.0,4.5,3.1,1.75,20.0,18.181818181818183,22.22222222222222,22.22222222222222,33.33333333333333,33.33333333333333,34.843205574912886,32.25806451612903,54.64480874316939,58.82352941176471,55.55555555555556,57.14285714285714,A,20.656565656565657,1.954312708542955,33.441984189427146,1.0628102968113564,56.5416877133367,1.8383699917542746
I1,18/02/2007,Ascoli,Udinese,2.0,2.0,D,0.0,2.0,A,3.75,3.0,2.1,3.9,2.9,2.0,3.2,3.0,2.1,2006/7,€25.80m,€104.58m,A. De Marco,13.0,6.0,7.0,4.0,29.0,14.0,4.0,1.0,3.0,2.0,0.0,0.0,3.6,2.9,2.0,26.666666666666668,25.641025641025646,31.25,27.77777777777778,33.33333333333333,34.48275862068966,33.33333333333333,34.48275862068966,47.61904761904761,50.0,47.61904761904761,50.0,A,27.833867521367523,2.438853591225417,33.9080459770115,0.6636209990685399,48.80952380952381,1.3746434980705409
I1,18/02/2007,Catania,Fiorentina,0.0,1.0,A,0.0,0.0,D,4.0,3.0,2.0,3.65,2.95,2.05,3.2,3.0,2.1,2006/7,€38.60m,€159.60m,A. Giannoccaro,3.0,17.0,1.0,8.0,17.0,21.0,2.0,4.0,1.0,1.0,1.0,0.0,3.5,3.0,1.95,25.0,27.397260273972602,31.25,28.57142857142857,33.33333333333333,33.89830508474576,33.33333333333333,33.33333333333333,50.0,48.78048780487806,47.61904761904761,51.28205128205129,A,28.054672211350294,2.597458346589396,33.474576271186436,0.28248587570621453,49.42039667649424,1.5764981947074612
I1,18/02/2007,Lazio,Torino,2.0,0.0,H,1.0,0.0,H,1.57,3.4,7.0,1.6,3.25,6.0,1.53,3.5,5.5,2006/7,€105.35m,€55.55m,N. Rizzoli,16.0,10.0,10.0,5.0,21.0,14.0,6.0,5.0,1.0,0.0,0.0,0.0,1.55,3.2,6.0,63.69426751592356,62.5,65.359477124183,64.51612903225806,29.411764705882355,30.76923076923077,28.57142857142857,31.25,14.285714285714285,16.666666666666664,18.181818181818183,16.666666666666664,H,64.01746841809116,1.2188545166690525,30.000606011635423,1.2303186030600965,16.450216450216452,1.6100947766537812
I1,18/02/2007,Livorno,Messina,2.0,1.0,H,1.0,0.0,H,1.66,3.2,6.0,1.7,2.9,5.85,1.72,2.87,5.0,2006/7,€68.33m,€40.58m,S. Farina,14.0,9.0,7.0,4.0,20.0,18.0,6.0,9.0,1.0,3.0,0.0,0.0,1.65,3.0,5.5,60.24096385542169,58.82352941176471,58.139534883720934,60.60606060606061,31.25,34.48275862068966,34.843205574912886,33.33333333333333,16.666666666666664,17.094017094017094,20.0,18.181818181818183,H,59.45252218924199,1.1650262827682833,33.47732438223397,1.6184598405305368,17.985625485625487,1.4866981478314816
I1,18/02/2007,Palermo,Chievo,1.0,1.0,D,1.0,1.0,D,1.57,3.4,7.0,1.45,3.7,7.0,1.5,3.4,6.0,2006/7,€127.28m,€83.50m,N. Stefanini,5.0,8.0,3.0,2.0,22.0,16.0,2.0,1.0,6.0,2.0,0.0,0.0,1.45,3.6,6.5,63.69426751592356,68.96551724137932,66.66666666666666,68.96551724137932,29.411764705882355,27.027027027027025,29.411764705882355,27.77777777777778,14.285714285714285,14.285714285714285,16.666666666666664,15.384615384615385,H,67.07299216633722,2.4996121695389473,28.407083554142375,1.1999097482064607,15.155677655677655,1.132721325719137
I1,18/02/2007,Parma,Sampdoria,0.0,1.0,A,0.0,0.0,D,2.75,2.87,2.75,2.65,2.85,2.7,2.37,2.87,2.8,2006/7,€46.90m,€69.45m,C. Brighi,11.0,11.0,4.0,4.0,27.0,12.0,6.0,4.0,2.0,2.0,0.0,0.0,2.5,2.9,2.65,36.36363636363637,37.735849056603776,42.19409282700421,40.0,34.843205574912886,35.08771929824561,34.843205574912886,34.48275862068966,36.36363636363637,37.03703703703704,35.714285714285715,37.735849056603776,H,39.073394561811085,2.564447489001353,34.81422226719026,0.24923137790726077,36.712702042890726,0.8700009604891701
I1,18/02/2007,Reggina,Atalanta,1.0,1.0,D,0.0,0.0,D,2.2,2.87,3.6,2.1,2.9,3.6,2.1,2.8,3.5,2006/7,€50.10m,€53.48m,M. Bergonzi,6.0,10.0,3.0,6.0,24.0,19.0,5.0,7.0,4.0,4.0,0.0,1.0,2.1,2.8,3.4,45.45454545454545,47.61904761904761,47.61904761904761,47.61904761904761,34.843205574912886,34.48275862068966,35.714285714285715,35.714285714285715,27.77777777777778,27.77777777777778,28.57142857142857,29.411764705882355,H,47.077922077922075,1.08225108225108,35.1886339060435,0.624553252983728,28.38468720821662,0.7802646210222023
I1,24/02/2007,Atalanta,Palermo,1.0,1.0,D,1.0,0.0,H,2.3,3.0,2.87,2.25,3.0,3.1,2.38,2.8,2.88,2006/7,€53.48m,€127.28m,R. Rosetti,7.0,8.0,2.0,2.0,13.0,13.0,5.0,10.0,2.0,1.0,0.0,0.0,2.25,2.8,3.1,43.47826086956522,44.44444444444444,42.016806722689076,44.44444444444444,33.33333333333333,33.33333333333333,35.714285714285715,35.714285714285715,34.843205574912886,32.25806451612903,34.72222222222222,32.25806451612903,H,43.59598912028579,1.1470875962022782,34.523809523809526,1.3746434980705409,33.520389207348295,1.4584435756496656
I1,24/02/2007,Chievo,Torino,3.0,0.0,H,2.0,0.0,H,2.1,2.8,3.5,2.15,2.7,3.75,2.2,2.8,3.2,2006/7,€83.50m,€55.55m,M. Saccani,10.0,5.0,5.0,4.0,15.0,23.0,2.0,3.0,4.0,3.0,0.0,0.0,2.1,2.8,3.4,47.61904761904761,46.51162790697674,45.45454545454545,47.61904761904761,35.714285714285715,37.03703703703704,35.714285714285715,35.714285714285715,28.57142857142857,26.666666666666668,31.25,29.411764705882355,H,46.80106714990436,1.0384411148797943,36.04497354497355,0.6613756613756614,28.974964985994397,1.9024248630924985
I1,25/02/2007,Cagliari,Lazio,0.0,2.0,A,0.0,2.0,A,3.1,2.87,2.25,3.0,2.85,2.4,2.75,2.8,2.5,2006/7,€45.15m,€105.35m,D. Messina,7.0,8.0,2.0,4.0,19.0,18.0,5.0,3.0,1.0,2.0,1.0,0.0,2.75,2.75,2.5,32.25806451612903,33.33333333333333,36.36363636363637,36.36363636363637,34.843205574912886,35.08771929824561,35.714285714285715,36.36363636363637,44.44444444444444,41.66666666666667,40.0,40.0,A,34.57966764418378,2.106203462992695,35.502211737770146,0.681449646628601,41.52777777777778,2.097176232019652
I1,25/02/2007,Catania,Inter,2.0,5.0,A,0.0,1.0,A,7.5,4.33,1.33,8.5,4.1,1.35,9.0,3.75,1.33,2006/7,€38.60m,€267.23m,P. Bertini,5.0,20.0,4.0,10.0,13.0,22.0,2.0,6.0,1.0,1.0,1.0,0.0,8.0,4.0,1.33,13.333333333333334,11.76470588235294,11.11111111111111,12.5,23.094688221709006,24.39024390243903,26.666666666666668,25.0,75.18796992481202,74.07407407407408,75.18796992481202,75.18796992481202,A,12.177287581699346,0.9569989567859174,24.787899697703676,1.4832225159932664,74.90949596212754,0.5569479253689735
I1,25/02/2007,Fiorentina,Empoli,2.0,0.0,H,1.0,0.0,H,1.57,3.2,6.0,1.55,3.2,7.0,1.57,3.25,5.5,2006/7,€159.60m,€44.30m,G. Paparesta,17.0,5.0,7.0,3.0,23.0,17.0,5.0,6.0,2.0,2.0,0.0,0.0,1.5,3.4,6.0,63.69426751592356,64.51612903225806,63.69426751592356,66.66666666666666,31.25,31.25,30.76923076923077,29.411764705882355,16.666666666666664,14.285714285714285,18.181818181818183,16.666666666666664,H,64.64283268269295,1.4037461262560835,30.67024886877828,0.8690612853692141,16.450216450216452,1.6100947766537812
I1,25/02/2007,Livorno,Ascoli,0.0,0.0,D,0.0,0.0,D,1.61,3.3,5.25,1.5,3.3,7.5,1.62,3.25,5.0,2006/7,€68.33m,€25.80m,O. Girardi,13.0,7.0,6.0,3.0,16.0,18.0,3.0,7.0,2.0,4.0,0.0,0.0,1.55,3.25,5.5,62.11180124223602,66.66666666666666,61.72839506172839,64.51612903225806,30.303030303030305,30.303030303030305,30.76923076923077,30.76923076923077,19.047619047619047,13.333333333333334,20.0,18.181818181818183,H,63.75574800072228,2.299590374889077,30.53613053613054,0.26916096465716777,17.64069264069264,2.966026195891397
I1,25/02/2007,Messina,Siena,1.0,0.0,H,0.0,0.0,D,2.4,2.75,3.0,2.5,2.7,3.0,2.5,2.75,2.8,2006/7,€40.58m,€46.08m,O. Pantana,9.0,15.0,2.0,5.0,19.0,22.0,4.0,4.0,4.0,1.0,0.0,0.0,2.35,2.7,3.0,41.66666666666667,40.0,40.0,42.5531914893617,36.36363636363637,37.03703703703704,36.36363636363637,37.03703703703704,33.33333333333333,33.33333333333333,35.714285714285715,33.33333333333333,H,41.054964539007095,1.2707955310063355,36.700336700336706,0.38878806006035277,33.92857142857143,1.1904761904761934
I1,25/02/2007,Milan,Sampdoria,1.0,0.0,H,0.0,0.0,D,1.4,3.75,7.5,1.35,4.0,8.85,1.33,3.75,9.0,2006/7,€274.35m,€69.45m,N. Ayroldi,14.0,9.0,4.0,4.0,15.0,15.0,7.0,7.0,1.0,2.0,1.0,1.0,1.35,3.75,8.0,71.42857142857143,74.07407407407408,75.18796992481202,74.07407407407408,26.666666666666668,25.0,26.666666666666668,26.666666666666668,13.333333333333334,11.299435028248588,11.11111111111111,12.5,H,73.6911723753829,1.5971843319010242,26.250000000000004,0.8333333333333339,12.06096986817326,1.0478268328486189
I1,25/02/2007,Roma,Reggina,3.0,0.0,H,0.0,0.0,D,1.3,4.5,8.0,1.3,4.5,9.0,1.36,3.6,9.0,2006/7,€220.65m,€50.10m,P. Tagliavento,17.0,5.0,9.0,3.0,21.0,24.0,7.0,6.0,3.0,3.0,0.0,0.0,1.33,4.0,8.5,76.92307692307692,76.92307692307692,73.52941176470587,75.18796992481202,22.22222222222222,22.22222222222222,27.77777777777778,25.0,12.5,11.11111111111111,11.11111111111111,11.76470588235294,H,75.64088388391794,1.6280339414867235,24.305555555555557,2.6595197437676066,11.62173202614379,0.6616302076937006
I1,25/02/2007,Udinese,Parma,3.0,3.0,D,1.0,1.0,D,1.61,3.4,5.0,1.5,3.3,7.5,1.53,3.5,5.5,2006/7,€104.58m,€46.90m,T. Pieri,9.0,8.0,5.0,4.0,17.0,23.0,8.0,2.0,1.0,1.0,0.0,0.0,1.55,3.25,5.5,62.11180124223602,66.66666666666666,65.359477124183,64.51612903225806,29.411764705882355,30.303030303030305,28.57142857142857,30.76923076923077,20.0,13.333333333333334,18.181818181818183,18.181818181818183,H,64.66351851633594,1.9174588742192504,29.763863587393,0.9742242738416168,17.424242424242426,2.8587821612292736
