Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,LBH,LBD,LBA,Season,HomeValue,AwayValue,VCH,VCD,VCA,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H_Prob,BWH_Prob,LBH_Prob,VCH_Prob,B365D_Prob,BWD_Prob,LBD_Prob,VCD_Prob,B365A_Prob,BWA_Prob,LBA_Prob,VCA_Prob,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A
P1,20/08/2017,Maritimo,Boavista,1.0,0.0,H,0.0,0.0,D,2.15,3.1,3.6,2.05,3.2,3.75,2.15,2.9,3.5,2017/18,€28.55m,€16.43m,2.2,3.1,3.6,10.0,9.0,2.0,1.0,20.0,10.0,2.0,6.0,0.0,1.0,0.0,0.0,46.51162790697674,48.78048780487806,46.51162790697674,45.45454545454545,32.25806451612903,31.25,34.48275862068966,32.25806451612903,27.77777777777778,26.666666666666668,28.57142857142857,27.77777777777778,46.81457226834425,1.4021468543160813,32.56222191323693,1.365700191438255,27.698412698412696,0.7829972797327365
P1,20/08/2017,Porto,Moreirense,3.0,0.0,H,2.0,0.0,H,1.14,7.5,17.0,1.15,7.25,17.0,1.14,6.5,23.0,2017/18,€276.50m,€17.80m,1.14,7.5,26.0,27.0,6.0,11.0,2.0,12.0,9.0,13.0,3.0,0.0,2.0,0.0,0.0,87.71929824561404,86.95652173913044,87.71929824561404,87.71929824561404,13.333333333333334,13.793103448275861,15.384615384615385,13.333333333333334,5.88235294117647,5.88235294117647,4.3478260869565215,3.8461538461538463,87.52860411899313,0.3813882532418021,13.961096374889479,0.9734476303549285,4.989671453865827,1.050929504414157
P1,20/08/2017,Setubal,Chaves,1.0,1.0,D,0.0,0.0,D,2.6,3.0,2.9,2.55,2.95,2.95,2.55,2.9,2.8,2017/18,€23.95m,€23.75m,2.7,3.0,2.9,19.0,5.0,9.0,2.0,16.0,16.0,8.0,1.0,1.0,4.0,0.0,1.0,38.46153846153846,39.21568627450981,39.21568627450981,37.03703703703704,33.33333333333333,33.89830508474576,34.48275862068966,33.33333333333333,34.48275862068966,33.89830508474576,35.714285714285715,34.48275862068966,38.482487011898776,1.0271200496171673,33.76193259302552,0.5494185622011196,34.6445270101027,0.7645410106038186
P1,21/08/2017,Feirense,Pacos Ferreira,2.0,1.0,H,1.0,1.0,D,2.5,3.1,2.9,2.35,3.1,3.1,2.5,3.0,2.87,2017/18,€12.85m,€15.73m,2.6,3.1,2.9,12.0,12.0,7.0,3.0,20.0,18.0,5.0,5.0,2.0,2.0,0.0,0.0,40.0,42.5531914893617,40.0,38.46153846153846,32.25806451612903,32.25806451612903,33.33333333333333,32.25806451612903,34.48275862068966,32.25806451612903,34.843205574912886,34.48275862068966,40.25368248772504,1.6959001020462074,32.526881720430104,0.5376344086021483,34.01669683310531,1.1846703488439772
P1,25/08/2017,Belenenses,Setubal,1.0,1.0,D,1.0,0.0,H,2.4,3.0,3.2,2.3,2.95,3.4,2.4,2.87,3.1,2017/18,€19.88m,€23.95m,2.45,3.0,3.25,12.0,12.0,5.0,4.0,24.0,16.0,6.0,6.0,3.0,2.0,1.0,0.0,41.66666666666667,43.47826086956522,41.66666666666667,40.81632653061224,33.33333333333333,33.89830508474576,34.843205574912886,33.33333333333333,31.25,29.411764705882355,32.25806451612903,30.76923076923077,41.9069801833777,1.1215984958538134,33.852044331581325,0.7124284448216006,30.92226499781054,1.1827652897387233
P1,26/08/2017,Chaves,Feirense,0.0,2.0,A,0.0,1.0,A,1.91,3.3,4.2,1.9,3.1,4.5,1.87,3.1,4.25,2017/18,€23.75m,€12.85m,1.9,3.3,4.6,17.0,7.0,5.0,5.0,12.0,14.0,13.0,3.0,1.0,4.0,0.0,0.0,52.35602094240838,52.63157894736842,53.475935828877,52.63157894736842,30.303030303030305,32.25806451612903,32.25806451612903,30.303030303030305,23.809523809523807,22.22222222222222,23.52941176470588,21.73913043478261,52.77377866650555,0.48579409800097156,31.28054740957967,1.1287395292074784,22.82507205780863,1.0013219274296241
P1,26/08/2017,Moreirense,Tondela,0.0,3.0,A,0.0,1.0,A,2.1,3.0,4.0,2.1,3.0,3.9,2.15,3.0,3.4,2017/18,€17.80m,€17.48m,2.2,3.13,3.6,11.0,12.0,3.0,6.0,11.0,21.0,8.0,5.0,3.0,1.0,1.0,0.0,47.61904761904761,47.61904761904761,46.51162790697674,45.45454545454545,33.33333333333333,33.33333333333333,33.33333333333333,31.948881789137378,25.0,25.641025641025646,29.411764705882355,27.77777777777778,46.801067149904355,1.0384411148797943,32.98722044728434,0.6922257720979754,26.957642031171446,2.021647989999032
P1,26/08/2017,Pacos Ferreira,Guimaraes,0.0,0.0,D,0.0,0.0,D,2.6,2.88,3.0,2.45,3.2,2.85,2.5,3.1,2.75,2017/18,€15.73m,€50.33m,2.6,3.2,2.8,7.0,14.0,4.0,2.0,14.0,20.0,4.0,7.0,3.0,4.0,1.0,0.0,38.46153846153846,40.81632653061224,40.0,38.46153846153846,34.72222222222222,31.25,32.25806451612903,31.25,33.33333333333333,35.08771929824561,36.36363636363637,35.714285714285715,39.43485086342229,1.1722546124078137,32.37007168458781,1.6385236154040983,35.12474367737526,1.302937287662784
P1,26/08/2017,Rio Ave,Benfica,1.0,1.0,D,0.0,0.0,D,6.5,4.0,1.53,6.5,4.0,1.5,6.0,3.75,1.53,2017/18,€32.95m,€229.08m,6.5,4.0,1.55,9.0,10.0,3.0,4.0,16.0,26.0,4.0,5.0,4.0,2.0,0.0,0.0,15.384615384615385,15.384615384615385,16.666666666666664,15.384615384615385,25.0,25.0,26.666666666666668,25.0,65.359477124183,66.66666666666666,65.359477124183,64.51612903225806,15.705128205128204,0.6410256410256396,25.416666666666668,0.8333333333333339,65.47543748682268,0.8881053393447494
P1,27/08/2017,Boavista,AVS,1.0,0.0,H,0.0,0.0,D,2.25,3.0,3.5,2.1,3.1,3.7,2.25,2.87,3.4,2017/18,€16.43m,€12.15m,2.25,3.0,3.7,12.0,14.0,3.0,4.0,26.0,12.0,2.0,2.0,2.0,1.0,0.0,1.0,44.44444444444444,47.61904761904761,44.44444444444444,44.44444444444444,33.33333333333333,32.25806451612903,34.843205574912886,33.33333333333333,28.57142857142857,27.027027027027025,29.411764705882355,27.027027027027025,45.23809523809524,1.5873015873015852,33.441984189427146,1.0628102968113562,28.00931183284124,1.1849917254800102
P1,27/08/2017,Sp Braga,Porto,0.0,1.0,A,0.0,1.0,A,8.5,4.2,1.4,7.75,4.1,1.44,7.0,4.0,1.44,2017/18,€94.80m,€276.50m,8.0,4.3,1.44,14.0,21.0,0.0,7.0,21.0,10.0,5.0,7.0,3.0,4.0,0.0,0.0,11.76470588235294,12.903225806451612,14.285714285714285,12.5,23.809523809523807,24.39024390243903,25.0,23.25581395348837,71.42857142857143,69.44444444444444,69.44444444444444,69.44444444444444,12.863411493629709,1.0588912984548657,24.1138954163628,0.7506654139002166,69.94047619047619,0.992063492063494
P1,27/08/2017,Sp Lisbon,Estoril,2.0,1.0,H,2.0,0.0,H,1.14,8.0,15.0,1.18,6.5,14.5,1.17,6.5,17.0,2017/18,€259.08m,€26.20m,1.17,7.5,17.0,13.0,8.0,4.0,3.0,18.0,24.0,7.0,3.0,4.0,5.0,0.0,0.0,87.71929824561404,84.74576271186442,85.47008547008548,85.47008547008548,12.5,15.384615384615385,15.384615384615385,13.333333333333334,6.666666666666667,6.896551724137931,5.88235294117647,5.88235294117647,85.85130797441235,1.291288655627503,14.150641025641027,1.4649224207726206,6.331981068289385,0.5276000317755081
P1,28/08/2017,Portimonense,Maritimo,1.0,2.0,A,0.0,0.0,D,2.2,2.9,3.75,2.25,3.1,3.3,2.2,3.0,3.3,2017/18,€35.78m,€28.55m,2.25,3.1,3.5,13.0,7.0,3.0,3.0,11.0,15.0,4.0,5.0,1.0,3.0,0.0,0.0,45.45454545454545,44.44444444444444,45.45454545454545,44.44444444444444,34.48275862068966,32.25806451612903,33.33333333333333,32.25806451612903,26.666666666666668,30.303030303030305,30.303030303030305,28.57142857142857,44.94949494949495,0.5831820900905312,33.08305524657026,1.0619209115031296,28.961038961038962,1.7337648826407612
P1,08/09/2017,Benfica,Portimonense,2.0,1.0,H,0.0,0.0,D,1.14,7.5,17.0,1.17,7.0,13.5,1.17,7.0,15.0,2017/18,€229.08m,€35.78m,1.14,8.0,19.0,15.0,5.0,8.0,2.0,11.0,16.0,5.0,3.0,0.0,4.0,0.0,1.0,87.71929824561404,85.47008547008548,85.47008547008548,87.71929824561404,13.333333333333334,14.285714285714285,14.285714285714285,12.5,5.88235294117647,7.4074074074074066,6.666666666666667,5.263157894736842,86.59469185784977,1.2985836014161607,13.601190476190476,0.8605257318333899,6.3048962274968465,0.9327683412367935
P1,08/09/2017,Feirense,Sp Lisbon,2.0,3.0,A,0.0,0.0,D,9.5,4.5,1.36,8.75,4.5,1.36,8.5,4.4,1.36,2017/18,€12.85m,€259.08m,8.5,4.6,1.4,10.0,13.0,7.0,10.0,13.0,16.0,5.0,10.0,3.0,1.0,0.0,0.0,10.526315789473683,11.428571428571429,11.76470588235294,11.76470588235294,22.22222222222222,22.22222222222222,22.727272727272727,21.73913043478261,73.52941176470587,73.52941176470587,73.52941176470587,71.42857142857143,11.371074745687748,0.5850397439921396,22.227711901624946,0.40345720195314855,73.00420168067227,1.0504201680672196
P1,09/09/2017,Maritimo,Rio Ave,1.0,0.0,H,0.0,0.0,D,2.88,3.0,2.63,2.75,3.1,2.6,2.7,3.0,2.65,2017/18,€28.55m,€32.95m,2.75,3.13,2.75,9.0,4.0,4.0,1.0,16.0,21.0,8.0,3.0,0.0,3.0,0.0,1.0,34.72222222222222,36.36363636363637,37.03703703703704,36.36363636363637,33.33333333333333,32.25806451612903,33.33333333333333,31.948881789137378,38.02281368821293,38.46153846153846,37.735849056603776,36.36363636363637,36.121632996633,0.9854688109400767,32.71840324298327,0.7211918476630054,37.645959392497886,0.9054687331464699
P1,09/09/2017,Porto,Chaves,3.0,0.0,H,0.0,0.0,D,1.14,7.5,19.0,1.14,7.5,17.5,1.14,7.0,23.0,2017/18,€276.50m,€23.75m,1.14,7.5,23.0,14.0,8.0,7.0,3.0,16.0,14.0,8.0,2.0,1.0,3.0,0.0,0.0,87.71929824561404,87.71929824561404,87.71929824561404,87.71929824561404,13.333333333333334,13.333333333333334,14.285714285714285,13.333333333333334,5.263157894736842,5.714285714285714,4.3478260869565215,4.3478260869565215,87.71929824561404,0.0,13.571428571428571,0.47619047619047533,4.918273945733899,0.6839593538411093
P1,09/09/2017,Tondela,Pacos Ferreira,2.0,2.0,D,1.0,0.0,H,2.4,3.1,3.1,2.45,3.1,2.95,2.35,3.0,3.0,2017/18,€17.48m,€15.73m,2.45,3.13,3.1,12.0,10.0,8.0,7.0,0.0,0.0,10.0,4.0,1.0,4.0,0.0,0.0,41.66666666666667,40.81632653061224,42.5531914893617,40.81632653061224,32.25806451612903,32.25806451612903,33.33333333333333,31.948881789137378,32.25806451612903,33.89830508474576,33.33333333333333,32.25806451612903,41.46312780431321,0.8299338691068584,32.44958603868219,0.606925314877539,32.93694186258429,0.8171279675521107
P1,10/09/2017,Estoril,Moreirense,0.0,2.0,A,0.0,1.0,A,1.95,3.1,4.33,1.95,3.2,4.1,1.95,3.1,3.9,2017/18,€26.20m,€17.80m,1.93,3.3,4.33,13.0,6.0,8.0,4.0,0.0,0.0,7.0,4.0,2.0,3.0,0.0,0.0,51.28205128205129,51.28205128205129,51.28205128205129,51.81347150259068,32.25806451612903,31.25,32.25806451612903,30.303030303030305,23.094688221709006,24.39024390243903,25.641025641025646,23.094688221709006,51.41490633718614,0.26571011026969416,31.51728983382209,0.938680691764995,24.05516149672067,1.2209645267625397
P1,10/09/2017,Guimaraes,Boavista,1.0,0.0,H,0.0,0.0,D,1.95,3.4,3.8,1.95,3.25,4.0,1.95,3.1,3.9,2017/18,€50.33m,€16.43m,1.95,3.3,4.2,7.0,5.0,4.0,5.0,0.0,0.0,10.0,5.0,1.0,1.0,0.0,0.0,51.28205128205129,51.28205128205129,51.28205128205129,51.28205128205129,29.411764705882355,30.76923076923077,32.25806451612903,30.303030303030305,26.31578947368421,25.0,25.641025641025646,23.809523809523807,51.28205128205129,0.0,30.685522573568115,1.1900496720231055,25.191584731058416,1.0665568487587078
P1,10/09/2017,Setubal,Sp Braga,2.0,0.0,H,2.0,0.0,H,3.1,3.0,2.45,2.95,3.0,2.5,3.0,3.0,2.37,2017/18,€23.95m,€94.80m,3.13,3.1,2.45,5.0,9.0,3.0,4.0,0.0,0.0,2.0,8.0,3.0,3.0,0.0,0.0,32.25806451612903,33.89830508474576,33.33333333333333,31.948881789137378,33.33333333333333,33.33333333333333,33.33333333333333,32.25806451612903,40.81632653061224,40.0,42.19409282700421,40.81632653061224,32.85964618083638,0.9118815920227463,33.064516129032256,0.5376344086021483,40.95668647205717,0.9102793196606137
P1,11/09/2017,AVS,Belenenses,2.0,1.0,H,1.0,1.0,D,2.15,3.2,3.5,2.15,3.1,3.5,2.15,3.0,3.4,2017/18,€12.15m,€19.88m,2.2,3.13,3.6,13.0,7.0,4.0,4.0,17.0,18.0,4.0,3.0,2.0,3.0,0.0,0.0,46.51162790697674,46.51162790697674,46.51162790697674,45.45454545454545,31.25,32.25806451612903,33.33333333333333,31.948881789137378,28.57142857142857,28.57142857142857,29.411764705882355,27.77777777777778,46.247357293868916,0.5285412262156441,32.197569909649935,0.8666703846615388,28.583099906629315,0.6672084933686491
P1,15/09/2017,Pacos Ferreira,Setubal,1.0,0.0,H,0.0,0.0,D,2.3,3.0,3.4,2.25,2.95,3.5,2.25,3.0,3.3,2017/18,€15.73m,€23.95m,2.38,2.9,3.5,5.0,9.0,3.0,4.0,17.0,12.0,5.0,4.0,4.0,3.0,0.0,0.0,43.47826086956522,44.44444444444444,44.44444444444444,42.016806722689076,33.33333333333333,33.89830508474576,33.33333333333333,34.48275862068966,29.411764705882355,28.57142857142857,30.303030303030305,28.57142857142857,43.59598912028579,1.1470875962022782,33.76193259302552,0.5494185622011196,29.21441303794245,0.8268198673315128
P1,16/09/2017,Boavista,Benfica,2.0,1.0,H,0.0,1.0,A,7.5,4.5,1.4,7.0,4.2,1.45,8.0,4.2,1.4,2017/18,€16.43m,€229.08m,8.0,4.5,1.44,6.0,13.0,4.0,9.0,15.0,19.0,3.0,11.0,2.0,1.0,0.0,0.0,13.333333333333334,14.285714285714285,12.5,12.5,22.22222222222222,23.809523809523807,23.809523809523807,22.22222222222222,71.42857142857143,68.96551724137932,71.42857142857143,69.44444444444444,13.154761904761905,0.8501700510170056,23.015873015873012,0.9164289987136905,70.31677613574166,1.2985942047141692
P1,16/09/2017,Maritimo,AVS,2.0,1.0,H,2.0,0.0,H,2.1,3.2,3.6,2.1,3.1,3.7,2.15,3.0,3.5,2017/18,€28.55m,€12.15m,2.15,3.2,3.7,7.0,11.0,5.0,6.0,18.0,12.0,3.0,7.0,3.0,2.0,0.0,0.0,47.61904761904761,47.61904761904761,46.51162790697674,46.51162790697674,31.25,32.25806451612903,33.33333333333333,31.25,27.77777777777778,27.027027027027025,28.57142857142857,27.027027027027025,47.06533776301218,0.6393690688700157,32.02284946236559,0.9945328351444026,27.600815100815097,0.7375345880289235
P1,16/09/2017,Sp Lisbon,Tondela,2.0,0.0,H,1.0,0.0,H,1.14,7.5,17.0,1.14,7.5,17.5,1.15,7.0,19.0,2017/18,€259.08m,€17.48m,1.17,7.5,18.0,8.0,1.0,4.0,0.0,14.0,20.0,3.0,4.0,2.0,3.0,0.0,0.0,87.71929824561404,87.71929824561404,86.95652173913044,85.47008547008548,13.333333333333334,13.333333333333334,14.285714285714285,13.333333333333334,5.88235294117647,5.714285714285714,5.263157894736842,5.555555555555555,86.966300925111,1.0603091136873228,13.571428571428571,0.47619047619047533,5.603838026438645,0.2634156402678197
P1,17/09/2017,Belenenses,Estoril,2.0,1.0,H,0.0,0.0,D,2.3,3.1,3.3,2.2,3.1,3.4,2.25,3.0,3.2,2017/18,€19.88m,€26.20m,2.38,3.13,3.25,12.0,14.0,7.0,7.0,18.0,18.0,6.0,4.0,4.0,3.0,0.0,1.0,43.47826086956522,45.45454545454545,44.44444444444444,42.016806722689076,32.25806451612903,32.25806451612903,33.33333333333333,31.948881789137378,30.303030303030305,29.411764705882355,31.25,30.76923076923077,43.848514372811046,1.4636380538410825,32.44958603868219,0.606925314877539,30.43350644453586,0.783231075378395
P1,17/09/2017,Sp Braga,Guimaraes,2.0,1.0,H,2.0,1.0,H,1.95,3.2,4.2,1.91,3.4,4.0,1.95,3.25,3.6,2017/18,€94.80m,€50.33m,2.05,3.4,3.8,8.0,5.0,3.0,2.0,24.0,18.0,1.0,1.0,3.0,3.0,0.0,0.0,51.28205128205129,52.35602094240838,51.28205128205129,48.78048780487806,31.25,29.411764705882355,30.76923076923077,29.411764705882355,23.809523809523807,25.0,27.77777777777778,26.31578947368421,50.925152827847256,1.5167646087689015,30.210690045248867,0.9431677684192463,25.72577276524645,1.708566695095729
P1,18/09/2017,Chaves,Moreirense,3.0,0.0,H,1.0,0.0,H,2.15,3.0,3.8,2.2,3.2,3.3,2.1,3.0,3.5,2017/18,€23.75m,€17.80m,2.1,3.2,3.8,9.0,9.0,4.0,4.0,15.0,15.0,3.0,2.0,0.0,2.0,0.0,0.0,46.51162790697674,45.45454545454545,47.61904761904761,47.61904761904761,33.33333333333333,31.25,33.33333333333333,31.25,26.31578947368421,30.303030303030305,28.57142857142857,26.31578947368421,46.801067149904355,1.0384411148797943,32.291666666666664,1.2028130608117176,27.876509455456823,1.935855514964921
P1,18/09/2017,Portimonense,Feirense,2.0,1.0,H,2.0,1.0,H,2.15,3.1,3.6,2.2,3.1,3.4,2.2,3.0,3.25,2017/18,€35.78m,€12.85m,2.2,3.2,3.5,12.0,5.0,7.0,1.0,18.0,13.0,7.0,4.0,2.0,3.0,0.0,0.0,46.51162790697674,45.45454545454545,45.45454545454545,45.45454545454545,32.25806451612903,32.25806451612903,33.33333333333333,31.25,27.77777777777778,29.411764705882355,30.76923076923077,28.57142857142857,45.71881606765328,0.5285412262156441,32.27486559139785,0.8507385014228585,29.13255045607987,1.2789253071826807
P1,22/09/2017,Porto,Portimonense,5.0,2.0,H,3.0,1.0,H,1.14,8.0,15.0,1.11,8.25,19.5,1.12,8.5,26.0,2017/18,€276.50m,€35.78m,1.11,8.5,29.0,16.0,9.0,9.0,6.0,13.0,9.0,5.0,4.0,2.0,2.0,0.0,0.0,87.71929824561404,90.09009009009009,89.28571428571428,90.09009009009009,12.5,12.121212121212121,11.76470588235294,11.76470588235294,6.666666666666667,5.128205128205128,3.8461538461538463,3.4482758620689653,89.29629817787712,1.1176242667552312,12.0376559714795,0.3510684326334392,4.772325375773652,1.4521340780144707
P1,23/09/2017,Benfica,Pacos Ferreira,2.0,0.0,H,1.0,0.0,H,1.17,7.5,15.0,1.17,6.75,15.5,1.17,6.5,17.0,2017/18,€229.08m,€15.73m,1.17,7.5,17.0,17.0,3.0,9.0,2.0,12.0,11.0,11.0,2.0,3.0,2.0,0.0,0.0,85.47008547008548,85.47008547008548,85.47008547008548,85.47008547008548,13.333333333333334,14.814814814814813,15.384615384615385,13.333333333333334,6.666666666666667,6.451612903225806,5.88235294117647,5.88235294117647,85.47008547008548,0.0,14.216524216524217,1.046014800608878,6.2207463630613535,0.40048491127834895
P1,23/09/2017,Estoril,Chaves,0.0,2.0,A,0.0,1.0,A,2.05,3.2,3.8,2.0,3.2,3.9,2.1,3.1,3.5,2017/18,€26.20m,€23.75m,2.15,3.3,3.6,7.0,10.0,1.0,5.0,15.0,13.0,10.0,6.0,2.0,0.0,0.0,0.0,48.78048780487806,50.0,47.61904761904761,46.51162790697674,31.25,31.25,32.25806451612903,30.303030303030305,26.31578947368421,25.641025641025646,28.57142857142857,27.77777777777778,48.2277908327256,1.5013308278004331,31.265273704789834,0.7983342097612395,27.076505365979052,1.3373941198320098
P1,23/09/2017,Moreirense,Sp Lisbon,1.0,1.0,D,1.0,0.0,H,8.0,4.5,1.4,7.5,4.4,1.4,8.0,4.2,1.4,2017/18,€17.80m,€259.08m,9.0,4.5,1.4,11.0,5.0,6.0,1.0,25.0,15.0,3.0,8.0,3.0,4.0,0.0,0.0,12.5,13.333333333333334,12.5,11.11111111111111,22.22222222222222,22.727272727272727,23.809523809523807,22.22222222222222,71.42857142857143,71.42857142857143,71.42857142857143,71.42857142857143,12.36111111111111,0.9212846639876114,22.745310245310243,0.7483577625060889,71.42857142857143,0.0
P1,24/09/2017,AVS,Rio Ave,0.0,0.0,D,0.0,0.0,D,2.8,3.0,2.7,2.8,3.25,2.45,2.7,3.0,2.62,2017/18,€12.15m,€32.95m,2.8,3.1,2.7,10.0,9.0,6.0,1.0,17.0,10.0,2.0,3.0,3.0,2.0,0.0,0.0,35.714285714285715,35.714285714285715,37.03703703703704,35.714285714285715,33.33333333333333,30.76923076923077,33.33333333333333,32.25806451612903,37.03703703703704,40.81632653061224,38.167938931297705,37.03703703703704,36.044973544973544,0.6613756613756614,32.423490488006614,1.2137502455503222,38.264584883996,1.7827388390148335
P1,24/09/2017,Feirense,Belenenses,1.0,4.0,A,0.0,3.0,A,2.38,3.0,3.25,2.35,3.1,3.1,2.35,3.0,3.0,2017/18,€12.85m,€19.88m,2.45,3.13,3.13,7.0,14.0,3.0,7.0,17.0,15.0,8.0,1.0,1.0,3.0,0.0,0.0,42.016806722689076,42.5531914893617,42.5531914893617,40.81632653061224,33.33333333333333,32.25806451612903,33.33333333333333,31.948881789137378,30.76923076923077,32.25806451612903,33.33333333333333,31.948881789137378,41.98487905800618,0.8190426167824081,32.71840324298327,0.7211918476630054,32.07737760195763,1.0548035946743675
P1,24/09/2017,Guimaraes,Maritimo,2.0,1.0,H,1.0,1.0,D,2.0,3.1,4.2,1.91,3.3,4.1,2.0,3.1,3.75,2017/18,€50.33m,€28.55m,2.0,3.3,4.0,12.0,5.0,5.0,2.0,17.0,19.0,10.0,4.0,2.0,2.0,1.0,1.0,50.0,52.35602094240838,50.0,50.0,32.25806451612903,30.303030303030305,32.25806451612903,30.303030303030305,23.809523809523807,24.39024390243903,26.666666666666668,25.0,50.589005235602095,1.178010471204189,31.28054740957967,1.1287395292074784,24.966608594657377,1.2332009693717476
P1,24/09/2017,Tondela,Sp Braga,1.0,2.0,A,1.0,1.0,D,3.2,3.2,2.25,3.0,3.2,2.35,3.2,3.1,2.25,2017/18,€17.48m,€94.80m,3.3,3.25,2.3,6.0,11.0,2.0,3.0,14.0,21.0,3.0,6.0,2.0,3.0,1.0,0.0,31.25,33.33333333333333,31.25,30.303030303030305,31.25,31.25,32.25806451612903,30.76923076923077,44.44444444444444,42.5531914893617,44.44444444444444,43.47826086956522,31.534090909090907,1.279869629590483,31.38182382133995,0.6265841370590832,43.73008531195395,0.907214153289312
P1,25/09/2017,Setubal,Boavista,1.0,1.0,D,0.0,0.0,D,2.15,3.0,3.75,2.15,3.1,3.6,2.2,2.8,3.6,2017/18,€23.95m,€16.43m,2.15,3.0,3.9,7.0,9.0,4.0,4.0,11.0,20.0,4.0,6.0,0.0,1.0,0.0,0.0,46.51162790697674,46.51162790697674,45.45454545454545,46.51162790697674,33.33333333333333,32.25806451612903,35.714285714285715,33.33333333333333,26.666666666666668,27.77777777777778,27.77777777777778,25.641025641025646,46.247357293868916,0.5285412262156441,33.65975422427036,1.4604719416971907,26.96581196581197,1.0268274239851891
P1,29/09/2017,Chaves,Tondela,1.0,1.0,D,1.0,1.0,D,1.75,3.4,5.0,1.8,3.4,4.6,1.8,3.3,4.5,2017/18,€23.75m,€17.48m,1.8,3.6,4.75,15.0,5.0,7.0,1.0,11.0,16.0,10.0,3.0,2.0,2.0,0.0,2.0,57.14285714285714,55.55555555555556,55.55555555555556,55.55555555555556,29.411764705882355,29.411764705882355,30.303030303030305,27.77777777777778,20.0,21.73913043478261,22.22222222222222,21.052631578947366,55.95238095238095,0.7936507936507908,29.226084373143195,1.0529892215357866,21.25349605898805,0.9636510494863372
P1,30/09/2017,Boavista,Feirense,1.0,0.0,H,1.0,0.0,H,2.0,3.1,4.2,2.0,3.1,4.0,2.0,3.0,4.0,2017/18,€16.43m,€12.85m,2.0,3.13,4.33,9.0,5.0,2.0,3.0,15.0,15.0,6.0,8.0,3.0,4.0,0.0,0.0,50.0,50.0,50.0,50.0,32.25806451612903,32.25806451612903,33.33333333333333,31.948881789137378,23.809523809523807,25.0,25.0,23.094688221709006,50.0,0.0,32.44958603868219,0.606925314877539,24.226053007808204,0.9401189190193231
P1,30/09/2017,Pacos Ferreira,Moreirense,3.0,2.0,H,2.0,1.0,H,2.05,3.1,4.0,2.0,3.2,3.9,2.1,3.0,3.6,2017/18,€15.73m,€17.80m,2.1,3.2,3.75,6.0,13.0,5.0,8.0,20.0,19.0,2.0,6.0,4.0,1.0,0.0,0.0,48.78048780487806,50.0,47.61904761904761,47.61904761904761,32.25806451612903,31.25,33.33333333333333,31.25,25.0,25.641025641025646,27.77777777777778,26.666666666666668,48.50464576074332,1.1373567706639127,32.02284946236559,0.9945328351444026,26.271367521367527,1.2164483185889128
P1,30/09/2017,Portimonense,AVS,2.0,2.0,D,1.0,1.0,D,2.15,3.1,3.6,2.2,3.0,3.6,2.2,3.0,3.4,2017/18,€35.78m,€12.15m,2.2,3.2,3.5,15.0,8.0,5.0,2.0,15.0,7.0,11.0,1.0,3.0,2.0,0.0,0.0,46.51162790697674,45.45454545454545,45.45454545454545,45.45454545454545,32.25806451612903,33.33333333333333,33.33333333333333,31.25,27.77777777777778,27.77777777777778,29.411764705882355,28.57142857142857,45.71881606765328,0.5285412262156441,32.54368279569893,1.000381414042407,28.384687208216622,0.7802646210222023
P1,30/09/2017,Rio Ave,Setubal,2.0,1.0,H,0.0,0.0,D,1.91,3.25,4.33,1.8,3.3,4.75,1.95,3.0,4.2,2017/18,€32.95m,€23.95m,1.95,3.25,4.4,9.0,5.0,6.0,1.0,12.0,20.0,3.0,4.0,3.0,2.0,0.0,0.0,52.35602094240838,55.55555555555556,51.28205128205129,51.28205128205129,30.76923076923077,30.303030303030305,33.33333333333333,30.76923076923077,23.094688221709006,21.052631578947366,23.809523809523807,22.727272727272727,52.61891976551663,2.0221589319911764,31.293706293706293,1.3773968843229059,22.671029084363227,1.1687644668308275
P1,01/10/2017,Belenenses,Guimaraes,1.0,0.0,H,1.0,0.0,H,2.38,3.1,3.1,2.45,3.2,2.85,2.37,3.1,2.9,2017/18,€19.88m,€50.33m,2.4,3.3,3.0,4.0,8.0,2.0,2.0,15.0,15.0,1.0,11.0,4.0,1.0,0.0,0.0,42.016806722689076,40.81632653061224,42.19409282700421,41.66666666666667,32.25806451612903,31.25,32.25806451612903,30.303030303030305,32.25806451612903,35.08771929824561,34.48275862068966,33.33333333333333,41.67347318674305,0.612010197508355,31.51728983382209,0.938680691764995,33.79046894209941,1.2542407763450059
P1,01/10/2017,Maritimo,Benfica,1.0,1.0,D,0.0,1.0,A,8.0,4.0,1.45,6.75,3.9,1.5,7.0,3.9,1.5,2017/18,€28.55m,€229.08m,7.0,4.1,1.5,10.0,11.0,6.0,5.0,12.0,17.0,4.0,8.0,2.0,1.0,0.0,0.0,12.5,14.814814814814813,14.285714285714285,14.285714285714285,25.0,25.641025641025646,25.641025641025646,24.39024390243903,68.96551724137932,66.66666666666666,66.66666666666666,66.66666666666666,13.971560846560847,1.0122505201728809,25.16807379612258,0.6001763739783074,67.24137931034483,1.1494252873563298
