Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA
E0,18/01/2022,Brighton,Chelsea,D,4.75,3.75,1.72,4.5,3.7,1.78,2021/22,€318.00m,€914.50m,4.75,3.79,1.78,5.48,3.81,1.72,5.25,3.6,1.66
E0,19/01/2022,Leicester,Tottenham,A,3.0,3.5,2.3,3.1,3.3,2.3,2021/22,€526.55m,€689.35m,3.12,3.41,2.38,3.34,3.5,2.27,3.1,3.5,2.25
E0,19/01/2022,Brentford,Man United,A,4.5,3.7,1.8,4.75,3.5,1.77,2021/22,€273.30m,€769.15m,4.68,3.46,1.88,4.91,3.91,1.76,4.6,3.8,1.75
E0,21/01/2022,Watford,Norwich,A,2.0,3.5,3.75,2.05,3.6,3.5,2021/22,€156.20m,€163.20m,2.09,3.53,3.66,2.07,3.54,3.88,2.0,3.5,3.75
E0,22/01/2022,Everton,Aston Villa,A,2.75,3.25,2.62,2.6,3.3,2.65,2021/22,€479.05m,€487.75m,2.82,3.25,2.7,2.65,3.63,2.69,2.7,3.4,2.62
E0,22/01/2022,Brentford,Wolves,A,3.2,2.8,2.6,3.0,3.0,2.55,2021/22,€273.30m,€376.95m,3.15,3.11,2.54,2.53,3.07,3.33,2.37,3.1,3.25
E0,22/01/2022,Leeds,Newcastle,A,2.0,3.5,3.75,1.9,3.7,3.8,2021/22,€299.45m,€313.90m,2.03,3.72,3.67,1.86,4.06,4.17,1.9,3.9,3.75
E0,22/01/2022,Man United,West Ham,H,1.85,3.8,4.0,1.87,3.8,3.8,2021/22,€769.15m,€354.90m,1.93,3.85,3.9,2.17,3.6,3.52,2.05,3.6,3.5
E0,22/01/2022,Southampton,Man City,D,10.0,6.5,1.25,9.5,6.25,1.28,2021/22,€274.30m,€1.00bn,10.23,6.18,1.27,12.25,6.06,1.3,11.0,6.0,1.25
E0,23/01/2022,Arsenal,Burnley,D,1.36,4.75,9.0,1.37,4.75,9.0,2021/22,€613.05m,€137.85m,1.36,5.22,9.18,1.32,5.57,11.9,1.28,5.25,11.0
E0,23/01/2022,Crystal Palace,Liverpool,A,6.0,4.2,1.53,6.0,4.1,1.55,2021/22,€271.05m,€918.90m,5.75,4.14,1.61,6.26,4.27,1.58,5.75,4.2,1.55
E0,23/01/2022,Leicester,Brighton,D,2.5,3.25,2.9,2.5,3.4,2.75,2021/22,€526.55m,€318.00m,2.66,3.36,2.78,2.71,3.39,2.79,2.5,3.4,2.8
E0,23/01/2022,Chelsea,Tottenham,H,1.61,4.2,5.0,1.7,3.9,4.75,2021/22,€914.50m,€689.35m,1.7,4.17,4.82,1.74,3.89,5.2,1.7,3.75,5.0
E0,05/02/2022,Burnley,Watford,D,2.2,3.25,3.5,2.15,3.3,3.4,2021/22,€137.85m,€156.20m,2.19,3.27,3.69,2.22,3.32,3.69,2.15,3.25,3.6
E0,08/02/2022,Newcastle,Everton,H,2.5,3.25,2.87,2.4,3.4,2.85,2021/22,€313.90m,€479.05m,2.57,3.42,2.94,2.59,3.44,2.87,2.5,3.3,2.8
E0,08/02/2022,West Ham,Watford,H,1.55,4.2,5.75,1.57,4.0,5.75,2021/22,€354.90m,€156.20m,1.54,4.42,6.7,1.55,4.32,7.03,1.53,4.2,6.0
E0,08/02/2022,Burnley,Man United,D,5.5,4.0,1.61,5.75,4.0,1.58,2021/22,€137.85m,€769.15m,6.09,4.13,1.62,6.65,4.25,1.56,6.0,4.2,1.55
E0,09/02/2022,Man City,Brentford,H,1.1,9.5,23.0,1.11,10.0,23.0,2021/22,€1.00bn,€273.30m,1.12,10.16,25.77,1.1,11.25,31.0,1.07,11.0,26.0
E0,09/02/2022,Norwich,Crystal Palace,D,3.5,3.25,2.15,3.4,3.25,2.2,2021/22,€163.20m,€271.05m,3.66,3.38,2.21,3.53,3.27,2.31,3.6,3.3,2.15
E0,09/02/2022,Tottenham,Southampton,A,1.6,4.0,5.5,1.58,4.1,5.5,2021/22,€689.35m,€274.30m,1.61,4.19,6.03,1.57,4.27,6.41,1.61,4.0,5.25
E0,09/02/2022,Aston Villa,Leeds,D,1.8,3.8,4.2,1.8,4.0,3.9,2021/22,€487.75m,€299.45m,1.83,4.0,4.4,1.98,3.71,3.96,1.95,3.8,3.6
E0,10/02/2022,Liverpool,Leicester,H,1.25,6.5,10.0,1.27,6.25,9.5,2021/22,€918.90m,€526.55m,1.26,6.84,11.21,1.2,8.0,14.0,1.18,7.0,13.0
E0,10/02/2022,Wolves,Arsenal,A,3.5,3.2,2.2,3.6,3.2,2.15,2021/22,€376.95m,€613.05m,3.72,3.28,2.23,4.16,3.35,2.05,4.0,3.2,2.05
E0,12/02/2022,Man United,Southampton,D,1.6,4.0,5.5,1.55,4.33,5.5,2021/22,€769.15m,€274.30m,1.63,4.32,5.53,1.54,4.61,6.26,1.53,4.33,5.75
E0,12/02/2022,Brentford,Crystal Palace,D,2.55,3.1,3.0,2.65,3.1,2.75,2021/22,€273.30m,€271.05m,2.77,3.08,2.98,3.14,3.28,2.49,3.0,3.1,2.5
E0,12/02/2022,Everton,Leeds,H,2.25,3.5,3.0,2.2,3.7,3.0,2021/22,€479.05m,€299.45m,2.37,3.58,3.12,2.66,3.65,2.67,2.55,3.6,2.6
E0,12/02/2022,Watford,Brighton,A,3.5,3.3,2.05,3.5,3.3,2.1,2021/22,€156.20m,€318.00m,3.85,3.38,2.14,4.25,3.45,2.0,4.0,3.4,1.95
E0,12/02/2022,Norwich,Man City,A,15.0,8.0,1.16,18.0,7.25,1.17,2021/22,€163.20m,€1.00bn,18.96,7.94,1.18,18.5,7.75,1.18,15.0,7.5,1.18
E0,13/02/2022,Burnley,Liverpool,A,10.0,5.25,1.28,9.75,5.5,1.3,2021/22,€137.85m,€918.90m,10.82,6.03,1.29,13.5,7.2,1.22,12.0,6.5,1.2
E0,13/02/2022,Newcastle,Aston Villa,H,2.7,3.3,2.62,2.75,3.4,2.5,2021/22,€313.90m,€487.75m,2.78,3.48,2.67,2.83,3.4,2.67,2.75,3.3,2.55
E0,13/02/2022,Tottenham,Wolves,A,1.7,3.6,5.5,1.65,3.75,5.5,2021/22,€689.35m,€376.95m,1.69,3.82,5.86,1.69,3.78,5.9,1.66,3.75,5.5
E0,13/02/2022,Leicester,West Ham,D,2.9,3.5,2.3,2.7,3.6,2.4,2021/22,€526.55m,€354.90m,3.05,3.62,2.39,3.02,3.62,2.39,2.9,3.4,2.4
E0,15/02/2022,Man United,Brighton,H,1.72,3.75,4.75,1.72,3.7,4.8,2021/22,€769.15m,€318.00m,1.81,3.78,4.87,1.83,3.59,5.0,1.75,3.6,4.75
E0,19/02/2022,West Ham,Newcastle,D,1.7,4.0,4.75,1.7,3.75,5.0,2021/22,€354.90m,€313.90m,1.72,3.88,5.4,1.62,4.21,5.8,1.61,4.0,5.5
E0,19/02/2022,Arsenal,Brentford,H,1.44,4.2,8.0,1.46,4.5,7.0,2021/22,€613.05m,€273.30m,1.47,4.46,8.32,1.52,4.12,7.83,1.5,3.75,8.0
E0,19/02/2022,Aston Villa,Watford,A,1.65,3.6,5.75,1.63,3.9,5.25,2021/22,€487.75m,€156.20m,1.68,3.95,5.62,1.61,4.04,6.2,1.6,3.8,6.0
E0,19/02/2022,Brighton,Burnley,A,1.66,3.5,6.0,1.65,3.7,5.5,2021/22,€318.00m,€137.85m,1.67,3.78,6.18,1.68,3.53,6.76,1.65,3.6,6.0
E0,19/02/2022,Crystal Palace,Chelsea,A,5.5,3.8,1.65,5.5,3.8,1.63,2021/22,€271.05m,€914.50m,5.86,3.99,1.66,6.49,3.91,1.62,5.5,3.75,1.65
E0,19/02/2022,Liverpool,Norwich,H,1.1,9.0,23.0,1.13,9.0,23.0,2021/22,€918.90m,€163.20m,1.13,9.98,26.49,1.13,9.55,25.79,1.12,9.5,17.0
E0,19/02/2022,Southampton,Everton,H,2.1,3.5,3.5,2.05,3.3,3.7,2021/22,€274.30m,€479.05m,2.1,3.61,3.71,1.99,3.67,3.97,2.0,3.6,3.6
E0,19/02/2022,Man City,Tottenham,A,1.28,6.0,10.0,1.26,5.75,12.0,2021/22,€1.00bn,€689.35m,1.29,6.05,11.91,1.28,6.26,11.17,1.28,5.75,10.0
E0,20/02/2022,Leeds,Man United,A,3.9,3.8,1.85,3.9,3.8,1.87,2021/22,€299.45m,€769.15m,4.12,3.84,1.93,5.02,4.27,1.68,4.75,4.2,1.66
E0,20/02/2022,Wolves,Leicester,H,2.25,3.3,3.25,2.3,3.1,3.4,2021/22,€376.95m,€526.55m,2.34,3.24,3.5,2.19,3.27,3.81,2.2,3.2,3.6
E0,23/02/2022,Burnley,Tottenham,H,4.6,3.8,1.75,4.5,3.7,1.77,2021/22,€137.85m,€689.35m,4.94,3.78,1.79,4.71,3.56,1.88,4.5,3.6,1.83
E0,23/02/2022,Watford,Crystal Palace,A,3.1,3.3,2.3,3.3,3.25,2.25,2021/22,€156.20m,€271.05m,3.24,3.24,2.47,3.03,3.17,2.66,2.87,3.1,2.6
E0,23/02/2022,Liverpool,Leeds,H,1.16,8.0,15.0,1.16,8.75,14.5,2021/22,€918.90m,€299.45m,1.16,8.87,17.91,1.18,8.5,16.0,1.18,7.5,13.0
E0,24/02/2022,Arsenal,Wolves,H,1.65,3.8,5.5,1.62,3.75,5.75,2021/22,€613.05m,€376.95m,1.65,3.9,6.08,1.68,3.76,6.16,1.61,3.6,5.75
E0,25/02/2022,Southampton,Norwich,H,1.53,4.33,6.0,1.52,4.4,5.75,2021/22,€274.30m,€163.20m,1.56,4.35,6.55,1.51,4.45,6.93,1.45,4.5,7.0
E0,26/02/2022,Leeds,Tottenham,A,4.2,3.6,1.85,4.0,3.8,1.83,2021/22,€299.45m,€689.35m,4.14,4.03,1.87,3.79,3.87,2.0,3.75,3.6,1.95
E0,26/02/2022,Brentford,Newcastle,A,2.5,3.2,3.0,2.45,3.2,2.9,2021/22,€273.30m,€313.90m,2.55,3.2,3.15,2.32,3.17,3.6,2.25,3.1,3.5
E0,26/02/2022,Crystal Palace,Burnley,D,1.9,3.6,4.0,1.9,3.4,4.2,2021/22,€271.05m,€137.85m,2.0,3.44,4.29,1.92,3.34,4.9,1.9,3.3,4.5
E0,26/02/2022,Man United,Watford,D,1.3,5.5,9.5,1.34,5.5,8.25,2021/22,€769.15m,€156.20m,1.36,5.67,8.94,1.39,4.98,9.14,1.36,5.0,7.5
E0,26/02/2022,Brighton,Aston Villa,A,2.2,3.3,3.5,2.2,3.3,3.3,2021/22,€318.00m,€487.75m,2.24,3.42,3.52,2.26,3.29,3.64,2.15,3.4,3.4
E0,26/02/2022,Everton,Man City,A,10.0,5.75,1.28,9.5,5.5,1.31,2021/22,€479.05m,€1.00bn,10.59,6.17,1.29,12.5,6.75,1.25,12.0,6.0,1.25
E0,27/02/2022,West Ham,Wolves,H,2.05,3.3,3.8,2.05,3.2,3.8,2021/22,€354.90m,€376.95m,2.15,3.23,4.03,1.94,3.41,4.64,1.95,3.3,4.33
E0,01/03/2022,Burnley,Leicester,A,2.9,3.4,2.4,2.8,3.4,2.45,2021/22,€137.85m,€526.55m,2.98,3.39,2.55,2.95,3.31,2.63,2.9,3.25,2.5
E0,05/03/2022,Leicester,Leeds,H,1.75,4.0,4.2,1.82,3.9,4.0,2021/22,€526.55m,€299.45m,1.82,4.23,4.21,2.14,3.69,3.51,2.05,3.6,3.6
E0,05/03/2022,Aston Villa,Southampton,H,2.3,3.5,3.0,2.3,3.5,2.95,2021/22,€487.75m,€274.30m,2.42,3.49,3.1,2.27,3.62,3.32,2.15,3.6,3.1
E0,05/03/2022,Burnley,Chelsea,A,6.5,4.33,1.5,7.5,4.1,1.47,2021/22,€137.85m,€914.50m,7.69,4.19,1.52,7.4,4.06,1.55,7.0,3.8,1.5
E0,05/03/2022,Newcastle,Brighton,H,2.75,3.2,2.62,2.65,3.25,2.65,2021/22,€313.90m,€318.00m,2.82,3.23,2.8,2.8,3.17,2.86,2.7,3.2,2.7
E0,05/03/2022,Norwich,Brentford,A,2.9,3.1,2.5,2.9,3.1,2.55,2021/22,€163.20m,€273.30m,3.04,3.19,2.64,3.22,3.25,2.48,3.1,3.1,2.4
E0,05/03/2022,Wolves,Crystal Palace,A,2.3,3.1,3.4,2.3,3.1,3.3,2021/22,€376.95m,€271.05m,2.43,3.08,3.5,2.4,3.09,3.55,2.3,3.1,3.4
E0,05/03/2022,Liverpool,West Ham,H,1.28,5.75,9.5,1.29,5.75,9.5,2021/22,€918.90m,€354.90m,1.3,5.99,10.58,1.27,6.5,11.5,1.22,7.0,12.0
E0,06/03/2022,Watford,Arsenal,A,6.0,4.0,1.57,6.0,3.9,1.58,2021/22,€156.20m,€613.05m,6.29,4.03,1.62,6.84,4.31,1.55,6.5,4.2,1.5
E0,06/03/2022,Man City,Man United,H,1.4,4.75,7.5,1.37,4.8,8.5,2021/22,€1.00bn,€769.15m,1.43,4.9,8.34,1.43,5.06,7.66,1.4,4.5,7.0
E0,07/03/2022,Tottenham,Everton,H,1.57,3.8,5.75,1.61,3.9,5.5,2021/22,€689.35m,€479.05m,1.61,4.27,5.97,1.77,3.83,5.05,1.7,3.8,4.75
E0,10/03/2022,Norwich,Chelsea,A,11.0,4.75,1.3,12.0,5.5,1.27,2021/22,€163.20m,€914.50m,14.15,5.78,1.28,10.58,4.98,1.36,8.5,4.75,1.36
E0,10/03/2022,Southampton,Newcastle,A,2.0,3.75,3.5,1.98,3.7,3.5,2021/22,€274.30m,€313.90m,1.99,3.78,3.89,1.92,3.64,4.41,1.9,3.6,4.0
E0,10/03/2022,Wolves,Watford,H,1.75,3.6,4.5,1.8,3.4,4.75,2021/22,€376.95m,€156.20m,1.84,3.56,5.02,1.97,3.44,4.44,1.9,3.4,4.2
E0,10/03/2022,Leeds,Aston Villa,A,2.7,3.5,2.5,2.7,3.6,2.45,2021/22,€299.45m,€487.75m,2.75,3.64,2.61,2.86,3.63,2.51,2.8,3.5,2.4
E0,12/03/2022,Brighton,Liverpool,A,6.0,4.33,1.5,5.75,4.5,1.51,2021/22,€318.00m,€918.90m,6.65,4.44,1.54,6.88,4.63,1.51,7.0,4.5,1.45
E0,12/03/2022,Brentford,Burnley,H,2.15,3.2,3.6,2.25,2.95,3.7,2021/22,€273.30m,€137.85m,2.25,3.2,3.78,2.14,3.37,3.88,2.05,3.25,3.8
E0,12/03/2022,Man United,Tottenham,H,2.2,3.4,3.25,2.1,3.6,3.2,2021/22,€769.15m,€689.35m,2.22,3.66,3.35,2.39,3.54,3.12,2.25,3.5,3.1
E0,13/03/2022,Chelsea,Newcastle,H,1.3,5.25,11.0,1.3,5.25,10.5,2021/22,€914.50m,€313.90m,1.34,5.17,10.18,1.41,4.94,8.76,1.4,4.75,7.5
E0,13/03/2022,Everton,Wolves,A,2.3,3.2,3.3,2.3,3.2,3.25,2021/22,€479.05m,€376.95m,2.37,3.2,3.48,2.33,3.1,3.69,2.25,3.0,3.6
E0,13/03/2022,Leeds,Norwich,H,1.55,4.2,5.75,1.55,4.33,5.5,2021/22,€299.45m,€163.20m,1.65,4.12,5.7,1.62,4.38,5.62,1.65,4.0,5.0
E0,13/03/2022,Southampton,Watford,A,1.6,4.2,5.25,1.57,4.1,5.75,2021/22,€274.30m,€156.20m,1.61,4.33,5.82,1.68,4.05,5.48,1.66,4.2,4.75
E0,13/03/2022,West Ham,Aston Villa,H,2.25,3.3,3.3,2.3,3.25,3.1,2021/22,€354.90m,€487.75m,2.41,3.3,3.28,2.58,3.31,3.01,2.4,3.3,2.9
E0,13/03/2022,Arsenal,Leicester,H,1.5,4.5,6.0,1.49,4.6,6.0,2021/22,€613.05m,€526.55m,1.54,4.62,6.22,1.45,4.78,7.92,1.4,4.75,7.0
E0,14/03/2022,Crystal Palace,Man City,D,10.0,5.0,1.33,9.5,5.5,1.31,2021/22,€271.05m,€1.00bn,9.58,5.7,1.34,9.88,5.58,1.34,9.0,5.25,1.33
E0,16/03/2022,Brighton,Tottenham,A,3.3,3.3,2.25,3.25,3.3,2.25,2021/22,€318.00m,€689.35m,3.38,3.37,2.33,3.79,3.49,2.12,3.5,3.4,2.1
E0,16/03/2022,Arsenal,Liverpool,A,3.5,4.0,1.9,3.4,4.0,1.93,2021/22,€613.05m,€918.90m,3.78,4.12,1.93,3.75,3.6,2.09,3.5,3.75,2.0
E0,17/03/2022,Everton,Newcastle,H,2.4,3.25,3.1,2.3,3.4,3.1,2021/22,€479.05m,€313.90m,2.4,3.38,3.22,2.41,3.31,3.28,2.4,3.25,3.1
E0,18/03/2022,Wolves,Leeds,A,2.1,3.5,3.4,2.1,3.5,3.4,2021/22,€376.95m,€299.45m,2.17,3.53,3.6,2.29,3.38,3.47,2.15,3.5,3.25
E0,19/03/2022,Aston Villa,Arsenal,A,3.0,3.3,2.4,2.9,3.5,2.35,2021/22,€487.75m,€613.05m,3.06,3.48,2.45,2.96,3.42,2.55,2.8,3.4,2.45
E0,20/03/2022,Leicester,Brentford,H,2.15,3.4,3.4,2.15,3.4,3.4,2021/22,€526.55m,€273.30m,2.25,3.49,3.43,2.13,3.55,3.68,2.1,3.4,3.6
E0,20/03/2022,Tottenham,West Ham,H,1.72,3.8,4.75,1.75,4.0,4.2,2021/22,€689.35m,€354.90m,1.78,3.89,4.92,1.73,3.86,5.32,1.7,3.75,5.25
E0,02/04/2022,Liverpool,Watford,H,1.12,9.5,17.0,1.12,9.5,23.0,2021/22,€918.90m,€156.20m,1.13,9.86,23.62,1.17,8.5,18.0,1.14,8.5,15.0
E0,02/04/2022,Brighton,Norwich,D,1.5,4.0,7.0,1.49,4.0,7.25,2021/22,€318.00m,€163.20m,1.53,4.08,7.94,1.52,4.33,7.16,1.5,4.2,7.0
E0,02/04/2022,Burnley,Man City,A,15.0,6.5,1.2,13.0,6.25,1.23,2021/22,€137.85m,€1.00bn,15.0,6.63,1.23,16.5,7.3,1.2,19.0,7.0,1.16
E0,02/04/2022,Chelsea,Brentford,A,1.33,5.0,10.0,1.34,5.0,9.75,2021/22,€914.50m,€273.30m,1.35,5.18,10.7,1.4,4.77,9.59,1.4,4.5,8.5
E0,02/04/2022,Leeds,Southampton,D,2.37,3.75,2.75,2.4,3.6,2.7,2021/22,€299.45m,€274.30m,2.39,3.69,3.01,2.5,3.63,2.86,2.4,3.6,2.8
E0,02/04/2022,Wolves,Aston Villa,H,3.0,3.1,2.55,2.9,3.0,2.6,2021/22,€376.95m,€487.75m,3.11,3.13,2.63,3.16,3.09,2.62,3.0,3.1,2.5
E0,02/04/2022,Man United,Leicester,D,1.5,4.5,6.0,1.51,4.6,5.75,2021/22,€769.15m,€526.55m,1.52,4.71,6.41,1.56,4.76,5.69,1.53,4.33,5.75
E0,03/04/2022,West Ham,Everton,H,1.75,3.8,4.5,1.78,3.7,4.4,2021/22,€354.90m,€479.05m,1.81,3.84,4.77,1.79,3.84,4.87,1.75,3.75,4.75
E0,03/04/2022,Tottenham,Newcastle,H,1.5,4.33,6.5,1.51,4.33,6.25,2021/22,€689.35m,€313.90m,1.53,4.42,6.87,1.56,4.33,6.45,1.53,4.2,6.0
E0,04/04/2022,Crystal Palace,Arsenal,H,4.0,3.4,1.95,4.1,3.3,1.93,2021/22,€271.05m,€613.05m,4.15,3.51,2.01,4.15,3.35,2.07,4.0,3.4,1.95
E0,06/04/2022,Burnley,Everton,H,2.62,3.1,2.87,2.5,3.25,2.85,2021/22,€137.85m,€479.05m,2.54,3.23,3.13,2.59,3.09,3.2,2.45,3.1,3.1
E0,08/04/2022,Newcastle,Wolves,H,2.25,3.1,3.4,2.25,3.0,3.4,2021/22,€313.90m,€376.95m,2.34,3.14,3.62,2.0,3.41,4.47,1.95,3.2,4.33
E0,09/04/2022,Everton,Man United,H,4.6,3.75,1.75,4.1,3.9,1.8,2021/22,€479.05m,€769.15m,4.52,3.89,1.83,4.09,3.88,1.92,4.0,3.75,1.9
E0,09/04/2022,Arsenal,Brighton,A,1.61,3.8,5.75,1.6,4.0,5.5,2021/22,€613.05m,€318.00m,1.67,3.95,5.85,1.64,3.88,6.43,1.57,3.75,6.0
E0,09/04/2022,Southampton,Chelsea,A,3.8,3.6,1.95,3.9,3.8,1.83,2021/22,€274.30m,€914.50m,4.08,3.76,1.95,3.93,3.56,2.05,3.6,3.6,2.0
E0,09/04/2022,Watford,Leeds,A,2.7,3.4,2.55,2.65,3.5,2.5,2021/22,€156.20m,€299.45m,2.75,3.6,2.63,2.91,3.45,2.57,2.8,3.3,2.55
E0,09/04/2022,Aston Villa,Tottenham,A,3.2,3.4,2.25,3.1,3.5,2.2,2021/22,€487.75m,€689.35m,3.23,3.6,2.3,3.47,3.59,2.2,3.3,3.4,2.2
E0,10/04/2022,Brentford,West Ham,H,2.62,3.3,2.62,2.7,3.1,2.7,2021/22,€273.30m,€354.90m,2.72,3.34,2.82,2.77,3.35,2.76,2.62,3.25,2.6
E0,10/04/2022,Leicester,Crystal Palace,H,2.37,3.3,2.9,2.4,3.4,2.85,2021/22,€526.55m,€271.05m,2.46,3.48,3.04,2.53,3.29,3.1,2.4,3.2,3.0
E0,10/04/2022,Norwich,Burnley,H,2.87,3.2,2.55,2.9,3.25,2.45,2021/22,€163.20m,€137.85m,3.1,3.18,2.6,3.23,3.42,2.38,3.0,3.5,2.3
E0,10/04/2022,Man City,Liverpool,D,2.0,3.75,3.5,2.0,3.75,3.4,2021/22,€1.00bn,€918.90m,2.1,3.75,3.56,1.98,3.82,3.9,1.95,3.75,3.8
E0,16/04/2022,Tottenham,Brighton,A,1.53,4.0,6.5,1.52,4.33,6.0,2021/22,€689.35m,€318.00m,1.56,4.35,6.52,1.51,4.56,6.92,1.5,4.33,5.75
E0,16/04/2022,Man United,Norwich,H,1.25,6.5,10.0,1.22,6.5,13.0,2021/22,€769.15m,€163.20m,1.23,6.6,14.96,1.29,6.35,9.95,1.28,6.0,10.0
E0,16/04/2022,Southampton,Arsenal,H,3.8,3.6,1.95,3.9,3.7,1.88,2021/22,€274.30m,€613.05m,3.97,3.79,1.97,4.08,3.79,1.94,3.8,3.75,1.9
E0,16/04/2022,Watford,Brentford,A,2.7,3.3,2.55,2.8,3.2,2.55,2021/22,€156.20m,€273.30m,2.95,3.33,2.62,2.94,3.39,2.58,2.87,3.3,2.45
E0,17/04/2022,Newcastle,Leicester,H,2.2,3.4,3.3,2.2,3.3,3.3,2021/22,€313.90m,€526.55m,2.25,3.46,3.46,2.06,3.56,3.9,2.0,3.5,3.6
E0,17/04/2022,West Ham,Burnley,D,1.7,3.8,5.0,1.71,3.7,5.0,2021/22,€354.90m,€137.85m,1.73,3.99,5.11,1.81,3.8,4.84,1.75,3.75,4.5
E0,19/04/2022,Liverpool,Man United,H,1.4,5.0,7.0,1.39,5.0,7.0,2021/22,€918.90m,€769.15m,1.41,5.36,7.82,1.34,5.78,9.17,1.3,5.75,9.0
E0,20/04/2022,Chelsea,Arsenal,A,1.83,3.6,4.33,1.83,3.6,4.2,2021/22,€914.50m,€613.05m,1.88,3.77,4.42,1.96,3.52,4.36,1.9,3.5,4.2
E0,20/04/2022,Everton,Leicester,D,2.25,3.4,3.25,2.3,3.25,3.2,2021/22,€479.05m,€526.55m,2.32,3.52,3.26,2.67,3.31,2.9,2.6,3.3,2.7
E0,20/04/2022,Newcastle,Crystal Palace,H,2.25,3.4,3.25,2.3,3.2,3.1,2021/22,€313.90m,€271.05m,2.4,3.24,3.36,2.32,3.24,3.54,2.2,3.3,3.3
E0,20/04/2022,Man City,Brighton,H,1.16,7.0,17.0,1.18,7.0,17.0,2021/22,€1.00bn,€318.00m,1.2,7.09,18.98,1.23,6.5,16.0,1.22,6.5,13.0
E0,21/04/2022,Burnley,Southampton,H,2.75,3.25,2.62,2.7,3.3,2.6,2021/22,€137.85m,€274.30m,2.75,3.48,2.69,2.7,3.35,2.8,2.6,3.3,2.75
E0,23/04/2022,Arsenal,Man United,H,2.05,3.5,3.5,2.05,3.6,3.4,2021/22,€613.05m,€769.15m,2.13,3.64,3.58,2.06,3.68,3.75,2.0,3.6,3.6
E0,23/04/2022,Leicester,Aston Villa,D,2.8,3.4,2.5,2.7,3.3,2.55,2021/22,€526.55m,€487.75m,2.95,3.43,2.55,3.05,3.39,2.5,2.9,3.3,2.45
E0,23/04/2022,Man City,Watford,H,1.1,10.0,26.0,1.12,9.75,23.0,2021/22,€1.00bn,€156.20m,1.13,9.68,27.79,1.13,9.5,26.0,1.1,10.0,23.0
E0,23/04/2022,Norwich,Newcastle,A,3.5,3.3,2.15,3.5,3.3,2.1,2021/22,€163.20m,€313.90m,3.62,3.39,2.22,3.54,3.38,2.25,3.3,3.4,2.2
E0,23/04/2022,Brentford,Tottenham,D,4.33,3.5,1.85,4.2,3.5,1.87,2021/22,€273.30m,€689.35m,4.39,3.78,1.88,4.93,3.99,1.75,4.75,3.8,1.7
E0,24/04/2022,Brighton,Southampton,D,2.1,3.4,3.6,2.2,3.25,3.4,2021/22,€318.00m,€274.30m,2.19,3.34,3.76,2.15,3.33,3.91,2.1,3.3,3.75
E0,24/04/2022,Burnley,Wolves,H,2.7,3.0,2.87,2.65,3.0,2.85,2021/22,€137.85m,€376.95m,2.73,3.15,2.95,2.57,3.14,3.17,2.45,3.1,3.1
E0,24/04/2022,Chelsea,West Ham,H,1.5,4.33,6.5,1.53,4.2,6.0,2021/22,€914.50m,€354.90m,1.53,4.53,6.68,1.43,4.72,8.16,1.4,4.75,8.0
E0,24/04/2022,Liverpool,Everton,H,1.18,7.0,15.0,1.19,7.25,14.0,2021/22,€918.90m,€479.05m,1.18,7.75,18.0,1.21,7.06,16.67,1.18,7.0,15.0
E0,25/04/2022,Crystal Palace,Leeds,D,2.05,3.5,3.5,2.0,3.6,3.5,2021/22,€271.05m,€299.45m,2.11,3.69,3.6,2.44,3.49,2.99,2.37,3.5,2.9
E0,28/04/2022,Man United,Chelsea,D,3.2,3.4,2.25,3.2,3.75,2.1,2021/22,€769.15m,€914.50m,3.23,3.68,2.27,3.6,3.62,2.13,3.5,3.6,2.05
E0,30/04/2022,Newcastle,Liverpool,A,8.5,5.0,1.36,7.5,4.75,1.41,2021/22,€313.90m,€918.90m,8.02,4.99,1.43,6.72,4.32,1.55,6.0,4.33,1.53
E0,30/04/2022,Aston Villa,Norwich,H,1.4,4.5,9.0,1.39,4.75,8.0,2021/22,€487.75m,€163.20m,1.4,5.12,8.47,1.41,5.19,8.08,1.4,4.75,8.5
E0,30/04/2022,Southampton,Crystal Palace,A,2.4,3.3,3.1,2.35,3.3,3.0,2021/22,€274.30m,€271.05m,2.47,3.35,3.13,2.53,3.16,3.22,2.45,3.1,3.0
E0,30/04/2022,Watford,Burnley,A,2.6,3.3,2.75,2.65,3.2,2.75,2021/22,€156.20m,€137.85m,2.71,3.4,2.78,2.71,3.22,2.92,2.6,3.2,2.87
E0,30/04/2022,Wolves,Brighton,A,2.7,3.2,2.75,2.7,3.0,2.8,2021/22,€376.95m,€318.00m,2.77,3.23,2.85,2.81,3.02,2.99,2.7,3.0,3.0
E0,30/04/2022,Leeds,Man City,A,8.5,6.0,1.3,9.5,5.5,1.31,2021/22,€299.45m,€1.00bn,9.72,6.15,1.32,9.2,5.8,1.34,8.5,5.75,1.33
E0,01/05/2022,Everton,Chelsea,H,5.0,3.6,1.75,4.8,3.7,1.72,2021/22,€479.05m,€914.50m,4.98,3.77,1.79,5.21,3.94,1.73,5.0,3.75,1.7
E0,01/05/2022,Tottenham,Leicester,H,1.44,4.75,7.0,1.46,4.6,6.5,2021/22,€689.35m,€526.55m,1.45,4.99,7.29,1.38,5.32,9.05,1.33,5.25,9.0
