Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA
N1,11/05/2022,For Sittard,Vitesse,A,2.62,3.6,2.6,2.65,3.6,2.5,2021/22,€18.08m,€47.10m,2.68,3.68,2.61,3.06,3.5,2.41,3.0,3.5,2.37
N1,11/05/2022,Go Ahead Eagles,Feyenoord,A,6.5,4.75,1.44,6.25,4.75,1.46,2021/22,€12.93m,€180.38m,6.11,5.28,1.47,5.16,4.6,1.62,5.25,4.2,1.57
N1,11/05/2022,PSV Eindhoven,Nijmegen,H,1.14,8.5,16.0,1.17,7.75,16.0,2021/22,€210.78m,€14.28m,1.19,8.14,13.9,1.16,8.96,15.75,1.16,8.0,15.0
N1,11/05/2022,Sparta Rotterdam,Zwolle,H,2.37,3.3,3.1,2.37,3.4,2.95,2021/22,€20.93m,€14.23m,2.37,3.44,3.16,2.44,3.36,3.13,2.45,3.25,3.0
N1,11/05/2022,Twente,Groningen,H,1.55,4.2,6.0,1.6,4.0,5.5,2021/22,€35.28m,€43.35m,1.57,4.32,6.06,1.47,4.61,7.41,1.5,4.33,7.0
N1,11/05/2022,Utrecht,AZ Alkmaar,D,3.2,3.6,2.15,3.0,3.7,2.2,2021/22,€46.60m,€99.23m,3.11,4.02,2.19,2.99,4.01,2.25,3.0,3.75,2.2
N1,11/05/2022,Waalwijk,Heracles,H,2.25,3.4,3.2,2.25,3.5,3.0,2021/22,€11.95m,€18.35m,2.29,3.59,3.2,2.26,3.24,3.62,2.15,3.2,3.6
N1,15/05/2022,AZ Alkmaar,Waalwijk,A,1.25,5.5,10.0,1.25,6.5,10.5,2021/22,€99.23m,€11.95m,1.25,6.78,10.92,1.23,7.78,13.06,1.2,7.0,13.0
N1,15/05/2022,Feyenoord,Twente,A,1.5,4.2,5.5,1.5,4.6,5.75,2021/22,€180.38m,€35.28m,1.52,5.04,5.76,1.51,5.05,5.9,1.45,4.75,6.5
N1,15/05/2022,Groningen,Cambuur,A,1.7,3.75,4.2,1.77,3.9,4.2,2021/22,€43.35m,€12.45m,1.78,4.05,4.5,1.63,4.28,5.49,1.61,4.2,5.5
N1,15/05/2022,Heerenveen,Go Ahead Eagles,H,1.83,3.6,3.8,1.9,3.7,3.8,2021/22,€41.25m,€12.93m,1.91,4.05,3.88,1.74,4.25,4.56,1.7,4.0,4.5
N1,15/05/2022,Heracles,Sparta Rotterdam,A,2.37,3.0,3.0,2.4,3.0,3.2,2021/22,€18.35m,€20.93m,2.56,2.9,3.42,2.47,2.93,3.54,2.37,3.1,3.3
N1,15/05/2022,Nijmegen,For Sittard,A,2.15,3.5,2.9,2.2,3.6,3.0,2021/22,€14.28m,€18.08m,2.22,3.92,3.1,2.0,4.01,3.57,1.95,3.75,3.5
N1,15/05/2022,Vitesse,Ajax,D,6.0,4.75,1.4,6.5,5.0,1.43,2021/22,€47.10m,€386.05m,6.68,5.43,1.43,5.23,4.52,1.62,4.75,4.5,1.65
N1,15/05/2022,Willem II,Utrecht,H,2.15,3.5,3.0,2.2,3.75,3.0,2021/22,€15.60m,€46.60m,2.19,4.14,3.03,2.31,3.81,3.01,2.15,3.8,3.0
N1,15/05/2022,Zwolle,PSV Eindhoven,A,6.5,4.5,1.4,6.25,5.0,1.44,2021/22,€14.23m,€210.78m,6.66,5.09,1.46,6.81,5.6,1.41,7.5,5.0,1.36
N1,05/08/2022,Heerenveen,Sparta Rotterdam,D,1.95,3.5,3.8,1.95,3.4,3.9,2022/23,€51.10m,€33.68m,1.95,3.57,4.24,1.86,3.64,4.58,1.8,3.6,4.33
N1,06/08/2022,For Sittard,Ajax,A,13.0,6.5,1.2,12.5,7.25,1.19,2022/23,€25.40m,€390.38m,11.26,7.35,1.23,11.28,6.8,1.24,9.5,5.75,1.25
N1,06/08/2022,Cambuur,Excelsior,A,1.85,4.0,3.8,1.87,3.7,3.9,2022/23,€15.60m,€15.85m,1.94,4.01,3.77,1.93,4.14,3.74,1.9,4.2,3.5
N1,06/08/2022,PSV Eindhoven,FC Emmen,H,1.22,7.5,12.0,1.2,6.75,11.5,2022/23,€315.65m,€14.73m,1.23,7.13,12.09,1.2,7.58,14.61,1.2,8.0,12.0
N1,06/08/2022,Waalwijk,Utrecht,D,3.5,3.8,1.95,3.7,3.5,1.98,2022/23,€13.63m,€56.20m,3.74,3.86,1.99,4.09,3.91,1.89,3.6,3.8,1.9
N1,07/08/2022,Groningen,Volendam,D,1.72,4.0,4.33,1.71,3.8,4.8,2022/23,€48.78m,€17.43m,1.71,4.14,4.9,1.58,4.47,5.68,1.55,4.5,5.0
N1,07/08/2022,Nijmegen,Twente,A,3.1,3.6,2.2,3.1,3.4,2.25,2022/23,€24.00m,€62.25m,3.43,3.61,2.18,3.22,3.53,2.3,3.1,3.5,2.15
N1,07/08/2022,Vitesse,Feyenoord,A,3.8,3.8,1.9,3.6,3.8,1.93,2022/23,€43.70m,€267.80m,3.97,4.14,1.87,3.64,3.89,2.01,3.75,3.8,1.95
N1,07/08/2022,AZ Alkmaar,Go Ahead Eagles,H,1.4,5.0,7.5,1.4,4.8,7.75,2022/23,€135.93m,€16.10m,1.42,5.01,7.91,1.39,5.04,8.93,1.36,5.0,8.5
N1,12/08/2022,Excelsior,Vitesse,H,3.75,3.75,1.9,3.5,3.8,1.95,2022/23,€15.85m,€43.70m,3.63,4.11,1.96,3.96,4.39,1.82,3.8,4.0,1.8
N1,13/08/2022,Go Ahead Eagles,PSV Eindhoven,A,8.5,5.0,1.36,8.0,5.0,1.37,2022/23,€16.10m,€315.65m,8.03,5.49,1.38,6.78,4.68,1.49,7,4.33,1.5
N1,13/08/2022,FC Emmen,Waalwijk,D,1.9,3.75,3.8,1.95,3.6,3.75,2022/23,€14.73m,€13.63m,1.93,3.77,4.03,1.93,3.7,4.13,1.9,3.6,4.0
N1,13/08/2022,Utrecht,Cambuur,D,1.5,5.0,5.75,1.47,4.8,6.0,2022/23,€56.20m,€15.60m,1.52,4.56,6.57,1.56,4.54,5.93,1.53,4.75,5.5
N1,13/08/2022,Feyenoord,Heerenveen,D,1.3,5.5,8.0,1.3,5.75,9.0,2022/23,€267.80m,€51.10m,1.31,6.13,9.49,1.37,5.63,8.15,1.36,5.25,7.0
N1,14/08/2022,Volendam,Nijmegen,A,2.6,3.5,2.62,2.5,3.7,2.6,2022/23,€17.43m,€24.00m,2.66,3.82,2.56,2.94,3.92,2.31,3.1,3.75,2.25
N1,14/08/2022,Ajax,Groningen,H,1.16,8.5,13.0,1.16,8.25,16.0,2022/23,€390.38m,€48.78m,1.18,8.37,14.21,1.17,9.3,14.83,1.14,9.0,13.0
N1,14/08/2022,Twente,For Sittard,H,1.5,4.5,6.5,1.46,4.33,6.25,2022/23,€62.25m,€25.40m,1.5,4.45,7.22,1.46,4.76,7.39,1.44,4.75,7.0
N1,14/08/2022,Sparta Rotterdam,AZ Alkmaar,A,4.33,3.5,1.9,4.1,3.6,1.88,2022/23,€33.68m,€135.93m,4.25,3.66,1.92,4.24,3.58,1.94,4,3.5,1.9
N1,20/08/2022,Vitesse,Heerenveen,A,1.95,3.6,3.8,1.93,3.6,3.8,2022/23,€43.70m,€51.10m,2.03,3.85,3.63,2.28,3.55,3.25,2.25,3.3,3.25
N1,20/08/2022,For Sittard,Cambuur,A,2.25,3.5,3.1,2.25,3.6,2.95,2022/23,€25.40m,€15.60m,2.25,3.82,3.11,2.31,3.79,3.02,2.25,3.6,3.0
N1,20/08/2022,FC Emmen,Utrecht,H,3.2,3.5,2.2,3.2,3.4,2.2,2022/23,€14.73m,€56.20m,3.16,3.63,2.29,2.86,3.59,2.5,2.75,3.4,2.55
N1,21/08/2022,Groningen,Go Ahead Eagles,H,1.85,3.5,4.33,1.88,3.5,4.2,2022/23,€48.78m,€16.10m,1.88,3.7,4.38,1.93,3.71,4.13,1.9,3.6,4.0
N1,21/08/2022,Sparta Rotterdam,Ajax,A,12.0,6.0,1.25,11.0,6.25,1.25,2022/23,€33.68m,€390.38m,10.95,6.46,1.26,10.92,6.46,1.26,13,6.0,1.25
N1,21/08/2022,Waalwijk,Feyenoord,A,8.0,5.5,1.33,8.0,5.25,1.35,2022/23,€13.63m,€267.80m,7.61,5.82,1.37,7.0,5.4,1.42,6.5,5.25,1.4
N1,26/08/2022,Nijmegen,Groningen,D,2.1,3.5,3.6,2.05,3.4,3.5,2022/23,€24.00m,€48.78m,2.1,3.53,3.71,2.08,3.59,3.71,2.05,3.6,3.6
N1,27/08/2022,Go Ahead Eagles,Sparta Rotterdam,A,2.25,3.25,3.25,2.25,3.4,3.1,2022/23,€16.10m,€33.68m,2.33,3.54,3.18,2.62,3.29,2.92,2.55,3.2,2.87
N1,27/08/2022,Vitesse,Waalwijk,D,1.7,3.75,5.25,1.68,3.9,4.75,2022/23,€43.70m,€13.63m,1.69,4.24,4.94,1.84,3.86,4.41,1.83,3.8,4.33
N1,27/08/2022,Feyenoord,FC Emmen,H,1.25,6.0,11.0,1.26,6.25,11.0,2022/23,€267.80m,€14.73m,1.28,6.32,10.36,1.29,6.04,10.32,1.28,5.75,9.5
N1,27/08/2022,Heerenveen,For Sittard,H,1.65,4.0,5.25,1.65,4.1,4.8,2022/23,€51.10m,€25.40m,1.65,4.23,5.35,1.63,4.16,5.59,1.61,4.0,5.5
N1,28/08/2022,Utrecht,Ajax,A,7.0,5.0,1.4,6.5,5.0,1.43,2022/23,€56.20m,€390.38m,6.0,5.36,1.47,6.21,5.35,1.46,6.5,5.0,1.44
N1,28/08/2022,Excelsior,PSV Eindhoven,A,9.0,6.5,1.28,8.0,6.25,1.28,2022/23,€15.85m,€315.65m,9.28,6.37,1.29,10.35,6.84,1.25,9.5,7.0,1.25
N1,28/08/2022,Volendam,Twente,H,4.75,4.0,1.7,4.33,4.0,1.73,2022/23,€17.43m,€62.25m,4.72,4.23,1.72,5.94,4.74,1.53,5.75,4.5,1.5
N1,28/08/2022,Cambuur,AZ Alkmaar,A,4.75,3.8,1.72,4.4,3.9,1.73,2022/23,€15.60m,€135.93m,4.67,4.04,1.76,4.5,3.98,1.79,4.5,3.8,1.75
N1,31/08/2022,PSV Eindhoven,Volendam,H,1.09,11.0,19.0,1.1,11.5,26.0,2022/23,€315.65m,€17.43m,1.1,12.11,21.38,1.11,11.89,20.0,1.08,12.0,17.0
N1,31/08/2022,Twente,Excelsior,H,1.3,5.5,10.0,1.3,5.75,9.0,2022/23,€62.25m,€15.85m,1.28,6.26,10.64,1.28,6.13,10.8,1.28,5.5,10.0
N1,01/09/2022,AZ Alkmaar,Nijmegen,D,1.45,4.5,6.5,1.49,4.4,6.25,2022/23,€135.93m,€24.00m,1.48,4.62,7.14,1.61,4.21,5.85,1.6,4.2,5.25
N1,02/09/2022,For Sittard,Utrecht,A,3.1,3.75,2.2,3.1,3.7,2.15,2022/23,€25.40m,€56.20m,3.23,3.88,2.17,3.39,3.91,2.09,3.4,3.75,2.05
N1,03/09/2022,Ajax,Cambuur,H,1.1,11.0,23.0,1.1,11.0,26.0,2022/23,€390.38m,€15.60m,1.12,11.27,17.85,1.1,12.43,22.23,1.09,12.0,21.0
N1,03/09/2022,Twente,PSV Eindhoven,H,3.75,3.75,1.9,3.8,3.7,1.9,2022/23,€62.25m,€315.65m,3.96,3.91,1.92,4.43,4.04,1.79,4.33,3.8,1.75
N1,03/09/2022,Sparta Rotterdam,Volendam,H,1.65,3.8,5.5,1.6,4.1,5.25,2022/23,€33.68m,€17.43m,1.62,4.55,5.14,1.73,4.13,4.74,1.72,3.75,4.75
N1,03/09/2022,Go Ahead Eagles,Feyenoord,A,8.0,4.75,1.4,7.5,4.8,1.4,2022/23,€16.10m,€267.80m,7.52,5.38,1.4,9.05,5.71,1.34,9.5,5.25,1.3
N1,04/09/2022,Waalwijk,Excelsior,H,1.7,4.0,4.75,1.71,4.1,4.4,2022/23,€13.63m,€15.85m,1.71,4.26,4.73,1.78,4.15,4.43,1.75,4.0,4.5
N1,04/09/2022,FC Emmen,AZ Alkmaar,A,4.0,3.75,1.9,3.8,3.7,1.9,2022/23,€14.73m,€135.93m,3.98,3.77,1.95,4.06,3.64,1.97,4.2,3.5,1.95
N1,04/09/2022,Heerenveen,Nijmegen,D,1.9,3.6,4.0,1.98,3.5,3.7,2022/23,€51.10m,€24.00m,1.96,3.73,3.97,1.72,3.93,5.14,1.7,3.8,5.0
N1,04/09/2022,Groningen,Vitesse,A,2.5,3.6,2.7,2.37,3.5,2.8,2022/23,€48.78m,€43.70m,2.45,3.59,2.94,2.49,3.47,2.96,2.5,3.1,2.9
N1,09/09/2022,Volendam,Go Ahead Eagles,A,2.5,3.6,2.6,2.5,3.6,2.6,2022/23,€17.43m,€16.10m,2.62,3.68,2.68,2.41,3.72,2.91,2.3,3.6,2.8
N1,10/09/2022,Nijmegen,For Sittard,D,1.85,3.75,4.0,1.88,3.7,3.9,2022/23,€24.00m,€25.40m,1.91,3.85,4.07,1.84,4.02,4.2,1.8,3.8,4.0
N1,10/09/2022,Ajax,Heerenveen,H,1.18,8.0,12.0,1.19,7.5,14.5,2022/23,€390.38m,€51.10m,1.21,7.87,11.72,1.21,7.67,12.89,1.2,7.5,11.0
N1,10/09/2022,Excelsior,FC Emmen,H,3.3,3.4,2.2,3.2,3.5,2.15,2022/23,€15.85m,€14.73m,3.22,3.73,2.22,3.29,3.92,2.15,3.25,3.75,2.1
N1,11/09/2022,Utrecht,Vitesse,H,1.9,3.75,4.0,1.87,3.7,3.9,2022/23,€56.20m,€43.70m,1.92,3.96,3.91,2.08,3.81,3.52,2.05,3.8,3.5
N1,11/09/2022,Cambuur,Groningen,A,2.15,3.5,3.3,2.15,3.6,3.1,2022/23,€15.60m,€48.78m,2.18,3.75,3.31,1.97,3.77,3.91,1.95,3.5,4.0
N1,11/09/2022,PSV Eindhoven,Waalwijk,H,1.16,9.0,12.0,1.17,7.75,17.0,2022/23,€315.65m,€13.63m,1.16,8.44,17.93,1.2,7.68,13.12,1.22,8.0,11.0
N1,11/09/2022,AZ Alkmaar,Twente,D,2.1,3.4,3.5,2.1,3.4,3.4,2022/23,€135.93m,€62.25m,2.1,3.66,3.57,2.04,3.64,3.77,2,3.4,3.8
N1,11/09/2022,Feyenoord,Sparta Rotterdam,H,1.28,6.0,9.0,1.28,5.75,10.5,2022/23,€267.80m,€33.68m,1.28,6.11,10.99,1.3,6.09,10.21,1.28,6.0,9.0
N1,16/09/2022,Utrecht,Nijmegen,D,1.7,3.75,5.0,1.68,4.0,4.75,2022/23,€56.20m,€24.00m,1.72,4.04,4.96,1.74,3.96,4.9,1.72,3.75,4.75
N1,17/09/2022,Sparta Rotterdam,Groningen,H,2.2,3.25,3.6,2.15,3.4,3.3,2022/23,€33.68m,€48.78m,2.17,3.44,3.62,2.33,3.35,3.33,2.3,3.3,3.25
N1,17/09/2022,Vitesse,Volendam,D,1.45,5.0,6.0,1.46,5.0,6.0,2022/23,€43.70m,€17.43m,1.48,5.05,6.31,1.39,5.52,7.57,1.36,5.5,7.5
N1,17/09/2022,Waalwijk,Cambuur,H,2.2,3.4,3.3,2.15,3.7,3.1,2022/23,€13.63m,€15.60m,2.2,3.71,3.28,2.32,3.69,3.07,2.25,3.6,3.0
N1,17/09/2022,For Sittard,Excelsior,H,1.8,4.0,4.2,1.83,4.0,3.8,2022/23,€25.40m,€15.85m,1.84,4.27,3.98,1.57,4.79,5.37,1.55,4.75,5.5
N1,18/09/2022,Go Ahead Eagles,FC Emmen,H,2.5,3.3,2.9,2.37,3.5,2.85,2022/23,€16.10m,€14.73m,2.52,3.44,2.94,2.4,3.5,3.08,2.37,3.5,2.87
N1,18/09/2022,Heerenveen,Twente,H,2.9,3.4,2.4,2.8,3.4,2.45,2022/23,€51.10m,€62.25m,2.96,3.44,2.51,3.17,3.49,2.35,3.1,3.3,2.3
N1,18/09/2022,PSV Eindhoven,Feyenoord,H,1.85,3.75,4.2,1.85,4.0,3.7,2022/23,€315.65m,€267.80m,1.89,4.07,3.92,1.93,3.96,3.89,1.85,4.0,3.8
N1,18/09/2022,AZ Alkmaar,Ajax,H,4.75,4.2,1.66,4.4,4.2,1.68,2022/23,€135.93m,€390.38m,5.0,4.28,1.68,4.6,4.0,1.78,5,4.2,1.61
N1,01/10/2022,Cambuur,PSV Eindhoven,H,7.0,7.5,1.28,9.25,6.25,1.28,2022/23,€15.60m,€315.65m,9.42,6.13,1.3,11.88,6.67,1.24,8,8.0,1.22
N1,01/10/2022,Groningen,AZ Alkmaar,A,5.25,3.6,1.72,5.0,3.75,1.7,2022/23,€48.78m,€135.93m,4.94,3.81,1.77,5.03,3.73,1.76,5.5,3.6,1.7
N1,01/10/2022,Ajax,Go Ahead Eagles,D,1.08,12.0,21.0,1.09,12.0,29.0,2022/23,€390.38m,€16.10m,1.09,12.31,24.26,1.09,12.25,25.9,1.08,13.0,21.0
N1,01/10/2022,Twente,Vitesse,H,1.7,3.75,5.0,1.71,3.8,4.75,2022/23,€62.25m,€43.70m,1.71,4.11,4.95,1.77,3.94,4.62,1.7,3.75,5.0
N1,02/10/2022,For Sittard,Volendam,H,1.75,4.0,4.2,1.77,4.2,3.9,2022/23,€25.40m,€17.43m,1.81,4.27,4.14,1.88,4.39,3.71,1.85,4.2,3.6
N1,02/10/2022,Excelsior,Utrecht,A,5.0,4.2,1.65,4.6,4.2,1.66,2022/23,€15.85m,€56.20m,4.91,4.52,1.65,5.29,4.71,1.59,5.5,4.33,1.57
N1,02/10/2022,Nijmegen,Feyenoord,D,6.0,4.0,1.57,5.0,4.33,1.58,2022/23,€24.00m,€267.80m,5.57,4.37,1.61,4.88,4.29,1.69,5.25,4.0,1.65
N1,02/10/2022,Waalwijk,Sparta Rotterdam,D,2.2,3.3,3.4,2.2,3.4,3.25,2022/23,€13.63m,€33.68m,2.24,3.44,3.43,1.92,3.7,4.22,1.85,3.5,4.33
N1,02/10/2022,FC Emmen,Heerenveen,D,3.0,3.3,2.4,2.95,3.3,2.4,2022/23,€14.73m,€51.10m,2.95,3.5,2.49,2.84,3.51,2.56,2.75,3.3,2.55
N1,07/10/2022,Groningen,Waalwijk,A,2.3,3.5,3.1,2.3,3.4,3.0,2022/23,€48.78m,€13.63m,2.38,3.5,3.11,2.16,3.66,3.41,2.15,3.5,3.3
N1,08/10/2022,Volendam,Ajax,A,11.0,9.0,1.18,10.5,7.25,1.15,2022/23,€17.43m,€390.38m,12.58,8.22,1.2,17.21,9.47,1.15,13,10.0,1.12
N1,08/10/2022,Sparta Rotterdam,FC Emmen,H,2.05,3.5,3.5,2.1,3.4,3.4,2022/23,€33.68m,€14.73m,2.14,3.43,3.71,2.24,3.32,3.56,2.15,3.25,3.5
N1,08/10/2022,Nijmegen,Excelsior,D,1.5,4.2,6.5,1.5,4.4,6.0,2022/23,€24.00m,€15.85m,1.52,4.76,6.17,1.58,4.52,5.66,1.57,4.0,5.75
N1,09/10/2022,Go Ahead Eagles,Cambuur,D,2.25,3.75,2.9,2.2,3.7,3.0,2022/23,€16.10m,€15.60m,2.26,3.82,3.09,2.25,3.71,3.19,2.15,3.75,3.1
N1,09/10/2022,Feyenoord,Twente,H,1.66,3.8,5.0,1.68,4.1,4.6,2022/23,€267.80m,€62.25m,1.72,4.05,4.95,1.85,3.93,4.22,1.8,3.6,4.2
N1,09/10/2022,Utrecht,AZ Alkmaar,A,3.0,3.6,2.25,3.0,3.5,2.25,2022/23,€56.20m,€135.93m,3.01,3.71,2.35,2.85,3.7,2.46,2.8,3.6,2.4
N1,09/10/2022,Heerenveen,PSV Eindhoven,A,5.25,4.33,1.57,5.25,4.4,1.57,2022/23,€51.10m,€315.65m,5.39,4.63,1.59,4.97,4.36,1.65,5,4.2,1.65
N1,09/10/2022,Vitesse,For Sittard,A,1.6,4.33,5.0,1.63,4.2,4.8,2022/23,€43.70m,€25.40m,1.65,4.41,5.09,1.66,4.49,5.1,1.61,4.33,4.75
N1,14/10/2022,FC Emmen,Volendam,D,1.9,3.75,3.75,1.98,3.6,3.6,2022/23,€14.73m,€17.43m,1.97,3.81,3.87,1.93,3.97,3.85,1.9,3.75,3.75
N1,15/10/2022,For Sittard,Waalwijk,D,2.25,3.75,2.9,2.2,3.6,3.0,2022/23,€25.40m,€13.63m,2.28,3.81,3.06,2.42,3.86,2.83,2.3,3.8,2.8
N1,15/10/2022,Go Ahead Eagles,Heerenveen,D,2.75,3.3,2.5,2.9,3.25,2.45,2022/23,€16.10m,€51.10m,2.86,3.42,2.6,2.71,3.31,2.81,2.7,3.2,2.62
N1,15/10/2022,Cambuur,Vitesse,A,2.62,3.5,2.6,2.6,3.5,2.6,2022/23,€15.60m,€43.70m,2.61,3.8,2.62,2.83,3.64,2.51,2.8,3.4,2.45
N1,16/10/2022,Sparta Rotterdam,Nijmegen,H,2.37,3.4,3.0,2.4,3.3,2.9,2022/23,€33.68m,€24.00m,2.43,3.4,3.11,2.48,3.33,3.08,2.37,3.3,3.1
N1,16/10/2022,PSV Eindhoven,Utrecht,H,1.36,5.0,7.5,1.4,5.0,7.25,2022/23,€315.65m,€56.20m,1.4,5.3,7.9,1.3,6.03,9.88,1.28,5.75,9.5
N1,16/10/2022,Twente,Groningen,H,1.4,4.75,7.0,1.42,4.6,7.5,2022/23,€62.25m,€48.78m,1.41,4.94,8.31,1.41,4.95,8.23,1.4,5.0,7.5
N1,16/10/2022,AZ Alkmaar,Feyenoord,A,2.45,3.5,2.75,2.45,3.5,2.7,2022/23,€135.93m,€267.80m,2.54,3.78,2.71,2.43,3.78,2.84,2.4,3.5,2.8
N1,16/10/2022,Ajax,Excelsior,H,1.05,13.0,29.0,1.06,15.0,34.0,2022/23,€390.38m,€15.85m,1.07,14.87,29.1,1.08,14.56,27.89,1.05,13.0,26.0
N1,22/10/2022,Feyenoord,For Sittard,D,1.2,8.0,10.0,1.2,7.25,13.0,2022/23,€267.80m,€25.40m,1.23,7.4,10.94,1.21,7.64,12.17,1.22,8.0,9.0
N1,22/10/2022,Waalwijk,Ajax,A,8.5,7.0,1.25,11.0,6.5,1.25,2022/23,€13.63m,€390.38m,9.06,6.83,1.28,8.46,6.39,1.31,7,6.5,1.3
N1,22/10/2022,Vitesse,FC Emmen,H,1.8,3.5,4.75,1.8,3.75,4.2,2022/23,€43.70m,€14.73m,1.85,3.83,4.39,1.78,3.82,4.83,1.75,3.75,4.75
N1,23/10/2022,Excelsior,AZ Alkmaar,H,8.0,5.0,1.36,7.5,5.0,1.38,2022/23,€15.85m,€135.93m,7.33,5.54,1.4,6.95,5.37,1.42,7.5,5.0,1.4
N1,23/10/2022,Cambuur,Twente,A,4.5,4.0,1.72,4.33,3.8,1.77,2022/23,€15.60m,€62.25m,4.58,3.93,1.79,4.56,3.79,1.83,4.2,3.75,1.75
N1,23/10/2022,Groningen,PSV Eindhoven,H,9.5,5.0,1.36,8.75,5.5,1.33,2022/23,€48.78m,€315.65m,9.97,5.45,1.34,11.84,5.89,1.28,11,5.5,1.3
N1,23/10/2022,Nijmegen,Go Ahead Eagles,D,1.95,3.6,4.0,1.9,3.6,4.0,2022/23,€24.00m,€16.10m,2.01,3.49,4.07,2.08,3.44,3.88,2.1,3.4,3.6
N1,23/10/2022,Utrecht,Sparta Rotterdam,H,1.72,3.75,5.0,1.8,3.7,4.33,2022/23,€56.20m,€33.68m,1.76,3.94,4.81,1.96,3.65,4.08,2,3.5,3.8
N1,23/10/2022,Volendam,Heerenveen,A,3.3,3.4,2.2,3.1,3.6,2.15,2022/23,€17.43m,€51.10m,3.4,3.79,2.13,3.51,3.98,2.03,3.6,3.6,2.0
N1,29/10/2022,Heerenveen,Utrecht,A,2.25,3.5,3.1,2.3,3.4,3.0,2022/23,€51.10m,€56.20m,2.37,3.65,3.02,2.38,3.57,3.06,2.3,3.4,3.1
N1,29/10/2022,Sparta Rotterdam,For Sittard,H,1.95,3.75,3.6,1.98,3.6,3.6,2022/23,€33.68m,€25.40m,1.94,3.79,3.98,1.93,3.74,4.11,1.9,3.8,3.6
N1,29/10/2022,Go Ahead Eagles,Excelsior,H,1.72,4.0,4.5,1.77,3.9,4.2,2022/23,€16.10m,€15.85m,1.75,4.28,4.44,1.61,4.48,5.34,1.55,4.5,5.5
N1,30/10/2022,FC Emmen,Groningen,D,2.25,3.5,3.1,2.25,3.4,3.1,2022/23,€14.73m,€48.78m,2.29,3.37,3.39,2.29,3.51,3.27,2.25,3.6,3.0
N1,30/10/2022,PSV Eindhoven,Nijmegen,H,1.22,7.0,11.0,1.23,6.75,11.5,2022/23,€315.65m,€24.00m,1.24,7.16,11.22,1.21,7.38,13.07,1.2,7.0,13.0
N1,30/10/2022,Twente,Waalwijk,H,1.5,4.5,6.0,1.5,4.5,6.0,2022/23,€62.25m,€13.63m,1.49,4.86,6.43,1.42,5.08,7.16,1.4,4.75,7.5
N1,30/10/2022,AZ Alkmaar,Volendam,H,1.2,7.0,13.0,1.22,7.0,11.5,2022/23,€135.93m,€17.43m,1.22,7.12,13.1,1.21,7.44,13.05,1.22,7.0,11.0
N1,04/11/2022,Cambuur,Nijmegen,A,2.62,3.4,2.62,2.65,3.3,2.65,2022/23,€15.60m,€24.00m,2.7,3.52,2.68,2.57,3.5,2.83,2.5,3.4,2.8
N1,05/11/2022,Vitesse,Sparta Rotterdam,A,1.85,3.6,4.2,1.88,3.6,4.0,2022/23,€43.70m,€33.68m,1.93,3.63,4.26,2.12,3.5,3.7,2.05,3.4,3.6
N1,05/11/2022,For Sittard,FC Emmen,A,2.2,3.5,3.2,2.2,3.5,3.1,2022/23,€25.40m,€14.73m,2.25,3.64,3.24,2.47,3.38,3.06,2.37,3.4,3.0
N1,05/11/2022,Excelsior,Heerenveen,A,4.33,4.0,1.75,3.9,3.9,1.82,2022/23,€15.85m,€51.10m,4.07,4.24,1.83,3.58,4.01,2.0,3.4,3.8,2.0
N1,06/11/2022,Utrecht,Groningen,H,1.66,4.0,5.0,1.72,3.8,4.6,2022/23,€56.20m,€48.78m,1.71,4.21,4.82,1.55,4.48,6.11,1.5,4.5,6.5
N1,06/11/2022,Twente,Go Ahead Eagles,D,1.36,5.0,8.5,1.37,5.0,7.75,2022/23,€62.25m,€16.10m,1.4,5.19,8.14,1.47,4.84,7.03,1.45,4.75,6.0
N1,06/11/2022,Volendam,Feyenoord,A,7.5,5.5,1.36,7.0,5.5,1.38,2022/23,€17.43m,€267.80m,6.86,5.74,1.4,6.86,5.77,1.4,7,5.5,1.36
N1,06/11/2022,Ajax,PSV Eindhoven,A,1.75,4.0,4.33,1.77,4.2,4.0,2022/23,€390.38m,€315.65m,1.79,4.31,4.17,2.07,3.99,3.39,2,3.8,3.4
N1,06/11/2022,Waalwijk,AZ Alkmaar,H,4.0,4.0,1.8,4.1,4.0,1.78,2022/23,€13.63m,€135.93m,4.14,4.09,1.84,3.59,3.73,2.08,3.5,3.75,2.0
N1,09/11/2022,Ajax,Vitesse,D,1.12,10.0,15.0,1.13,9.75,18.5,2022/23,€390.38m,€43.70m,1.15,9.54,15.64,1.17,9.06,13.55,1.16,9.0,12.0
N1,10/11/2022,Feyenoord,Cambuur,H,1.2,7.0,12.0,1.21,7.0,13.0,2022/23,€267.80m,€15.60m,1.21,7.41,13.83,1.15,8.69,19.67,1.14,8.0,15.0
N1,11/11/2022,Sparta Rotterdam,Twente,D,2.9,3.5,2.37,3.0,3.4,2.3,2022/23,€33.68m,€62.25m,3.05,3.53,2.4,2.99,3.41,2.5,2.8,3.4,2.45
N1,12/11/2022,Volendam,Utrecht,A,3.8,4.0,1.85,3.7,4.1,1.85,2022/23,€17.43m,€56.20m,3.89,4.41,1.83,3.75,4.25,1.89,3.6,4.2,1.9
