Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue
G1,30/10/2021,PAOK,Apollon,4.0,1.0,H,1.0,1.0,1.2,7.0,13.0,1.2,6.5,14.5,2021/22,€76.15m,€6.80m
G1,31/10/2021,Lamia,Atromitos,2.0,2.0,D,1.0,1.0,2.37,3.1,3.25,2.3,3.1,3.2,2021/22,€7.85m,€14.05m
G1,31/10/2021,Panathinaikos,OFI Crete,0.0,0.0,D,0.0,0.0,1.61,3.6,6.5,1.68,3.5,5.25,2021/22,€34.75m,€15.25m
G1,31/10/2021,AEK,Aris,2.0,1.0,H,2.0,0.0,1.85,3.5,4.5,1.88,3.3,4.1,2021/22,€48.83m,€25.68m
G1,31/10/2021,Giannina,Asteras Tripolis,1.0,1.0,D,1.0,1.0,2.7,3.1,2.8,2.6,3.1,2.75,2021/22,€10.45m,€9.93m
G1,01/11/2021,Ionikos,Volos NFC,1.0,1.0,D,0.0,0.0,2.6,3.2,2.8,2.45,3.1,2.9,2021/22,€9.90m,€10.30m
G1,06/11/2021,Giannina,Panetolikos,3.0,0.0,H,2.0,0.0,1.83,3.4,4.75,1.83,3.6,4.0,2021/22,€10.45m,€10.25m
G1,06/11/2021,OFI Crete,Atromitos,2.0,0.0,H,2.0,0.0,2.1,3.25,3.75,2.05,3.4,3.4,2021/22,€15.25m,€14.05m
G1,06/11/2021,Apollon,AEK,2.0,2.0,D,1.0,1.0,8.0,4.2,1.44,7.25,4.2,1.44,2021/22,€6.80m,€48.83m
G1,07/11/2021,Asteras Tripolis,Lamia,0.0,1.0,A,0.0,1.0,1.8,3.4,5.0,1.77,3.5,4.4,2021/22,€9.93m,€7.85m
G1,07/11/2021,Volos NFC,Aris,1.0,2.0,A,0.0,1.0,3.4,3.2,2.25,3.1,3.25,2.25,2021/22,€10.30m,€25.68m
G1,07/11/2021,Olympiakos,Ionikos,1.0,0.0,H,1.0,0.0,1.16,8.0,15.0,1.13,8.75,17.0,2021/22,€118.68m,€9.90m
G1,07/11/2021,Panathinaikos,PAOK,1.0,3.0,A,0.0,1.0,2.9,3.25,2.5,2.75,3.3,2.45,2021/22,€34.75m,€76.15m
G1,20/11/2021,Volos NFC,OFI Crete,0.0,2.0,A,0.0,1.0,2.25,3.1,3.5,2.2,3.1,3.3,2021/22,€10.30m,€15.25m
G1,20/11/2021,Aris,Giannina,0.0,5.0,A,0.0,2.0,1.57,3.6,7.5,1.57,3.75,6.0,2021/22,€25.68m,€10.45m
G1,20/11/2021,Ionikos,Asteras Tripolis,1.0,1.0,D,1.0,1.0,3.25,3.1,2.4,3.25,3.0,2.3,2021/22,€9.90m,€9.93m
G1,21/11/2021,Panetolikos,Apollon,1.0,0.0,H,0.0,0.0,2.37,3.1,3.3,2.55,2.7,3.2,2021/22,€10.25m,€6.80m
G1,21/11/2021,AEK,Olympiakos,2.0,3.0,A,1.0,2.0,3.25,3.25,2.3,3.1,3.4,2.15,2021/22,€48.83m,€118.68m
G1,21/11/2021,Atromitos,PAOK,2.0,0.0,H,1.0,0.0,6.5,3.9,1.55,6.25,3.8,1.55,2021/22,€14.05m,€76.15m
G1,22/11/2021,Lamia,Panathinaikos,1.0,3.0,A,1.0,0.0,3.9,3.4,2.0,3.9,3.1,2.0,2021/22,€7.85m,€34.75m
G1,27/11/2021,Asteras Tripolis,Atromitos,6.0,2.0,H,3.0,1.0,1.83,3.3,5.0,1.75,3.4,4.8,2021/22,€9.93m,€14.05m
G1,27/11/2021,Apollon,Lamia,0.0,0.0,D,0.0,0.0,2.55,3.1,2.9,2.6,3.0,2.8,2021/22,€6.80m,€7.85m
G1,27/11/2021,Giannina,AEK,1.0,2.0,A,1.0,1.0,4.33,3.6,1.85,4.6,3.25,1.83,2021/22,€10.45m,€48.83m
G1,28/11/2021,OFI Crete,Ionikos,2.0,1.0,H,1.0,0.0,1.75,3.6,5.0,1.78,3.5,4.5,2021/22,€15.25m,€9.90m
G1,28/11/2021,Olympiakos,Volos NFC,2.0,1.0,H,0.0,0.0,1.2,6.5,15.0,1.2,6.5,13.5,2021/22,€118.68m,€10.30m
G1,28/11/2021,Panathinaikos,Panetolikos,2.0,0.0,H,0.0,0.0,1.44,4.33,8.0,1.46,4.1,7.0,2021/22,€34.75m,€10.25m
G1,28/11/2021,PAOK,Aris,0.0,1.0,A,0.0,1.0,1.83,3.6,4.33,1.85,3.7,3.8,2021/22,€76.15m,€25.68m
G1,04/12/2021,Atromitos,Apollon,4.0,1.0,H,2.0,1.0,1.95,3.2,4.5,2.05,3.0,3.8,2021/22,€14.05m,€6.80m
G1,04/12/2021,Volos NFC,Panetolikos,1.0,2.0,A,1.0,2.0,1.9,3.4,4.33,1.85,3.5,4.0,2021/22,€10.30m,€10.25m
G1,04/12/2021,OFI Crete,Olympiakos,1.0,3.0,A,1.0,1.0,7.5,4.33,1.45,6.5,4.2,1.49,2021/22,€15.25m,€118.68m
G1,05/12/2021,Ionikos,PAOK,3.0,2.0,H,2.0,1.0,7.5,4.0,1.5,6.5,4.0,1.5,2021/22,€9.90m,€76.15m
G1,05/12/2021,AEK,Panathinaikos,1.0,0.0,H,1.0,0.0,1.85,3.2,5.0,1.88,3.3,4.1,2021/22,€48.83m,€34.75m
G1,05/12/2021,Aris,Asteras Tripolis,1.0,0.0,H,1.0,0.0,1.7,3.4,5.75,1.7,3.6,4.8,2021/22,€25.68m,€9.93m
G1,06/12/2021,Lamia,Giannina,0.0,1.0,A,0.0,0.0,2.6,3.1,2.87,2.5,3.0,2.87,2021/22,€7.85m,€10.45m
G1,11/12/2021,Giannina,Volos NFC,3.0,2.0,H,1.0,2.0,2.2,3.3,3.4,2.25,3.2,3.1,2021/22,€10.45m,€10.30m
G1,11/12/2021,Panathinaikos,Atromitos,2.0,0.0,H,1.0,0.0,1.44,4.5,7.5,1.43,4.6,6.75,2021/22,€34.75m,€14.05m
G1,11/12/2021,Asteras Tripolis,AEK,0.0,0.0,D,0.0,0.0,3.9,3.4,2.0,3.4,3.3,2.1,2021/22,€9.93m,€48.83m
G1,11/12/2021,Panetolikos,Ionikos,2.0,2.0,D,1.0,0.0,2.3,3.4,3.1,2.2,3.1,3.4,2021/22,€10.25m,€9.90m
G1,12/12/2021,PAOK,Lamia,2.0,1.0,H,1.0,1.0,1.2,6.5,17.0,1.21,6.25,13.5,2021/22,€76.15m,€7.85m
G1,12/12/2021,Olympiakos,Aris,1.0,0.0,H,0.0,0.0,1.45,4.5,7.0,1.44,4.33,7.0,2021/22,€118.68m,€25.68m
G1,14/12/2021,Asteras Tripolis,Panetolikos,1.0,0.0,H,0.0,0.0,1.57,3.8,6.0,1.6,3.5,6.25,2021/22,€9.93m,€10.25m
G1,15/12/2021,Giannina,PAOK,0.0,4.0,A,0.0,1.0,3.8,3.6,1.95,4.33,3.4,1.85,2021/22,€10.45m,€76.15m
G1,15/12/2021,Lamia,Volos NFC,2.0,2.0,D,0.0,1.0,2.45,3.5,2.8,2.4,3.1,2.9,2021/22,€7.85m,€10.30m
G1,15/12/2021,Atromitos,Olympiakos,0.0,3.0,A,0.0,1.0,7.0,4.5,1.4,7.5,4.6,1.4,2021/22,€14.05m,€118.68m
G1,16/12/2021,OFI Crete,Aris,1.0,1.0,D,1.0,0.0,2.87,3.5,2.4,2.9,3.3,2.35,2021/22,€15.25m,€25.68m
G1,16/12/2021,Ionikos,AEK,0.0,1.0,A,0.0,1.0,6.0,4.33,1.53,6.25,3.8,1.55,2021/22,€9.90m,€48.83m
G1,18/12/2021,Panetolikos,Atromitos,2.0,1.0,H,1.0,0.0,2.5,3.25,2.9,2.55,3.0,2.8,2021/22,€10.25m,€14.05m
G1,19/12/2021,Olympiakos,Lamia,1.0,0.0,H,1.0,0.0,1.15,7.5,15.0,1.16,7.25,17.0,2021/22,€118.68m,€7.85m
G1,19/12/2021,Panathinaikos,Giannina,2.0,0.0,H,0.0,0.0,1.66,3.75,5.5,1.65,3.6,5.25,2021/22,€34.75m,€10.45m
G1,19/12/2021,PAOK,Asteras Tripolis,3.0,2.0,H,1.0,1.0,1.5,4.2,6.5,1.51,4.1,6.0,2021/22,€76.15m,€9.93m
G1,20/12/2021,AEK,OFI Crete,1.0,2.0,A,1.0,1.0,1.36,4.75,8.0,1.35,4.8,8.25,2021/22,€48.83m,€15.25m
G1,20/12/2021,Aris,Ionikos,1.0,0.0,H,0.0,0.0,1.44,4.2,7.5,1.47,4.0,7.25,2021/22,€25.68m,€9.90m
G1,04/01/2022,Asteras Tripolis,OFI Crete,1.0,0.0,H,1.0,0.0,1.85,3.3,4.75,1.83,3.1,4.75,2021/22,€9.93m,€15.25m
G1,05/01/2022,Lamia,AEK,0.0,2.0,A,0.0,1.0,7.0,3.8,1.55,5.75,3.8,1.58,2021/22,€7.85m,€48.83m
G1,05/01/2022,Apollon,Olympiakos,0.0,0.0,D,0.0,0.0,11.0,5.0,1.33,9.25,5.0,1.32,2021/22,€6.80m,€118.68m
G1,05/01/2022,Panathinaikos,Aris,2.0,0.0,H,1.0,0.0,2.05,3.25,3.8,2.15,3.1,3.4,2021/22,€34.75m,€25.68m
G1,08/01/2022,OFI Crete,Giannina,1.0,1.0,D,0.0,0.0,2.4,3.1,3.2,2.45,3.25,2.8,2021/22,€15.25m,€10.45m
G1,09/01/2022,Volos NFC,Panathinaikos,3.0,1.0,H,1.0,0.0,3.6,3.3,2.1,3.8,3.3,1.95,2021/22,€10.30m,€34.75m
G1,12/01/2022,Apollon,OFI Crete,0.0,3.0,A,0.0,2.0,2.5,3.2,2.8,2.65,3.1,2.65,2021/22,€6.80m,€15.25m
G1,12/01/2022,PAOK,Panetolikos,2.0,0.0,H,1.0,0.0,1.28,5.75,10.0,1.25,6.0,10.5,2021/22,€76.15m,€10.25m
G1,15/01/2022,Asteras Tripolis,Volos NFC,1.0,0.0,H,1.0,0.0,1.8,3.5,4.75,1.85,3.4,4.1,2021/22,€9.93m,€10.30m
G1,15/01/2022,Lamia,Ionikos,2.0,1.0,H,1.0,0.0,2.2,3.2,3.5,2.1,3.3,3.4,2021/22,€7.85m,€9.90m
G1,15/01/2022,Apollon,Aris,0.0,0.0,D,0.0,0.0,4.2,3.5,1.85,4.1,3.3,1.9,2021/22,€6.80m,€25.68m
G1,15/01/2022,PAOK,OFI Crete,3.0,0.0,H,0.0,0.0,1.4,5.0,8.0,1.38,4.5,8.25,2021/22,€76.15m,€15.25m
G1,16/01/2022,AEK,Panetolikos,1.0,2.0,A,1.0,0.0,1.33,5.25,9.0,1.3,5.75,8.25,2021/22,€48.83m,€10.25m
G1,16/01/2022,Giannina,Atromitos,1.0,1.0,D,1.0,1.0,1.95,3.3,4.2,1.98,3.2,3.9,2021/22,€10.45m,€14.05m
G1,16/01/2022,Panathinaikos,Olympiakos,0.0,0.0,D,0.0,0.0,4.33,3.3,1.95,4.1,3.3,1.9,2021/22,€34.75m,€118.68m
G1,22/01/2022,OFI Crete,Panetolikos,2.0,4.0,A,1.0,2.0,1.95,3.5,3.8,1.87,3.6,3.75,2021/22,€15.25m,€10.25m
G1,22/01/2022,Ionikos,Panathinaikos,0.0,1.0,A,0.0,1.0,4.0,3.5,1.9,4.33,3.4,1.83,2021/22,€9.90m,€34.75m
G1,23/01/2022,Aris,Lamia,0.0,0.0,D,0.0,0.0,1.61,3.6,6.0,1.55,3.9,6.0,2021/22,€25.68m,€7.85m
G1,23/01/2022,Atromitos,AEK,0.0,2.0,A,0.0,1.0,5.5,3.6,1.66,4.5,3.75,1.71,2021/22,€14.05m,€48.83m
G1,23/01/2022,Volos NFC,PAOK,0.0,4.0,A,0.0,2.0,4.5,3.6,1.8,4.6,3.6,1.73,2021/22,€10.30m,€76.15m
G1,23/01/2022,Olympiakos,Giannina,2.0,0.0,H,1.0,0.0,1.33,5.0,9.5,1.29,5.0,10.5,2021/22,€118.68m,€10.45m
G1,24/01/2022,Asteras Tripolis,Apollon,1.0,0.0,H,0.0,0.0,1.55,3.9,6.5,1.55,4.0,5.75,2021/22,€9.93m,€6.80m
G1,29/01/2022,Lamia,OFI Crete,2.0,1.0,H,0.0,1.0,2.8,3.0,2.7,2.7,3.0,2.7,2021/22,€7.85m,€15.25m
G1,29/01/2022,Panathinaikos,Asteras Tripolis,0.0,1.0,A,0.0,0.0,1.83,3.4,4.75,1.78,3.4,4.6,2021/22,€34.75m,€9.93m
G1,29/01/2022,Ionikos,Atromitos,2.0,1.0,H,2.0,0.0,2.62,3.1,2.87,2.55,3.0,2.87,2021/22,€9.90m,€14.05m
G1,30/01/2022,Giannina,Apollon,2.0,0.0,H,1.0,0.0,1.8,3.5,4.75,1.7,3.5,4.8,2021/22,€10.45m,€6.80m
G1,30/01/2022,Panetolikos,Aris,0.0,2.0,A,0.0,2.0,3.4,3.1,2.3,3.5,3.0,2.15,2021/22,€10.25m,€25.68m
G1,30/01/2022,AEK,Volos NFC,1.0,2.0,A,1.0,1.0,1.33,5.5,8.5,1.35,5.0,8.25,2021/22,€48.83m,€10.30m
G1,30/01/2022,PAOK,Olympiakos,1.0,1.0,D,1.0,1.0,2.6,3.2,2.8,2.6,3.25,2.6,2021/22,€76.15m,€118.68m
G1,02/02/2022,Asteras Tripolis,Giannina,2.0,0.0,H,2.0,0.0,1.85,3.2,5.0,1.77,3.5,4.5,2021/22,€9.93m,€10.45m
G1,02/02/2022,OFI Crete,Panathinaikos,3.0,2.0,H,1.0,2.0,3.6,3.0,2.25,3.6,2.9,2.2,2021/22,€15.25m,€34.75m
G1,02/02/2022,Olympiakos,Panetolikos,3.0,1.0,H,2.0,1.0,1.25,6.0,13.0,1.24,5.75,12.5,2021/22,€118.68m,€10.25m
G1,02/02/2022,Aris,AEK,2.0,1.0,H,1.0,0.0,2.8,3.0,2.75,2.8,3.0,2.55,2021/22,€25.68m,€48.83m
G1,02/02/2022,Volos NFC,Ionikos,1.0,1.0,D,1.0,0.0,1.8,3.4,5.0,1.78,3.5,4.5,2021/22,€10.30m,€9.90m
G1,02/02/2022,Apollon,PAOK,0.0,2.0,A,0.0,1.0,7.5,4.0,1.5,7.0,4.1,1.46,2021/22,€6.80m,€76.15m
G1,05/02/2022,Aris,Volos NFC,0.0,2.0,A,0.0,0.0,1.53,4.2,6.5,1.52,4.2,5.75,2021/22,€25.68m,€10.30m
G1,05/02/2022,Panetolikos,Giannina,0.0,1.0,A,0.0,0.0,2.8,3.0,2.8,2.65,3.1,2.65,2021/22,€10.25m,€10.45m
G1,06/02/2022,AEK,Apollon,3.0,0.0,H,0.0,0.0,1.28,5.5,11.0,1.24,6.0,11.5,2021/22,€48.83m,€6.80m
G1,06/02/2022,Ionikos,Olympiakos,0.0,3.0,A,0.0,1.0,9.0,4.75,1.36,9.0,4.6,1.36,2021/22,€9.90m,€118.68m
G1,06/02/2022,PAOK,Panathinaikos,2.0,1.0,H,0.0,1.0,1.95,3.4,4.2,1.87,3.5,4.0,2021/22,€76.15m,€34.75m
G1,10/02/2022,Atromitos,Lamia,3.0,1.0,H,0.0,1.0,2.05,3.1,4.0,2.2,2.87,3.6,2021/22,€14.05m,€7.85m
G1,12/02/2022,Apollon,Panetolikos,0.0,0.0,D,0.0,0.0,2.8,3.1,2.7,2.6,3.1,2.7,2021/22,€6.80m,€10.25m
G1,12/02/2022,Asteras Tripolis,Ionikos,2.0,3.0,A,1.0,0.0,1.61,3.6,6.5,1.68,3.4,5.5,2021/22,€9.93m,€9.90m
G1,13/02/2022,OFI Crete,Volos NFC,2.0,1.0,H,2.0,0.0,1.9,3.5,4.2,1.9,3.4,4.0,2021/22,€15.25m,€10.30m
G1,13/02/2022,Panathinaikos,Lamia,2.0,0.0,H,1.0,0.0,1.4,4.2,10.0,1.4,4.75,7.0,2021/22,€34.75m,€7.85m
G1,13/02/2022,PAOK,Atromitos,1.0,0.0,H,0.0,0.0,1.33,5.0,10.0,1.32,5.25,8.25,2021/22,€76.15m,€14.05m
G1,13/02/2022,Olympiakos,AEK,1.0,0.0,H,0.0,0.0,1.83,3.5,4.5,1.8,3.5,4.4,2021/22,€118.68m,€48.83m
G1,14/02/2022,Giannina,Aris,2.0,0.0,H,0.0,0.0,2.9,3.1,2.6,2.85,3.0,2.55,2021/22,€10.45m,€25.68m
G1,16/02/2022,Panetolikos,Lamia,1.0,0.0,H,0.0,0.0,2.15,3.1,3.6,2.2,3.0,3.6,2021/22,€10.25m,€7.85m
G1,16/02/2022,Atromitos,OFI Crete,2.0,2.0,D,2.0,0.0,2.6,3.25,2.7,2.55,3.1,2.8,2021/22,€14.05m,€15.25m
G1,16/02/2022,Apollon,Panathinaikos,0.0,3.0,A,0.0,2.0,6.0,4.0,1.53,6.25,3.75,1.55,2021/22,€6.80m,€34.75m
G1,19/02/2022,Ionikos,OFI Crete,0.0,0.0,D,0.0,0.0,2.8,3.0,2.8,2.75,3.0,2.6,2021/22,€9.90m,€15.25m
G1,19/02/2022,Atromitos,Asteras Tripolis,2.0,0.0,H,1.0,0.0,3.2,3.1,2.45,3.0,3.0,2.4,2021/22,€14.05m,€9.93m
G1,19/02/2022,Panetolikos,Panathinaikos,1.0,0.0,H,0.0,0.0,4.5,3.25,1.9,3.9,3.25,1.95,2021/22,€10.25m,€34.75m
G1,20/02/2022,Lamia,Apollon,1.0,2.0,A,0.0,1.0,2.0,3.2,4.2,2.0,3.0,4.1,2021/22,€7.85m,€6.80m
G1,20/02/2022,Volos NFC,Olympiakos,0.0,1.0,A,0.0,0.0,7.0,4.0,1.53,6.0,4.0,1.53,2021/22,€10.30m,€118.68m
G1,20/02/2022,AEK,Giannina,2.0,0.0,H,0.0,0.0,1.65,3.8,5.5,1.62,3.7,5.5,2021/22,€48.83m,€10.45m
G1,20/02/2022,Aris,PAOK,0.0,0.0,D,0.0,0.0,2.87,3.2,2.55,2.9,2.95,2.55,2021/22,€25.68m,€76.15m
G1,23/02/2022,Lamia,Asteras Tripolis,0.0,2.0,A,0.0,2.0,2.75,3.1,2.75,2.8,2.95,2.6,2021/22,€7.85m,€9.93m
G1,23/02/2022,Aris,Atromitos,3.0,0.0,H,1.0,0.0,1.5,4.2,6.5,1.46,4.33,6.5,2021/22,€25.68m,€14.05m
G1,23/02/2022,Ionikos,Apollon,4.0,0.0,H,3.0,0.0,1.95,3.25,4.2,1.98,3.1,4.1,2021/22,€9.90m,€6.80m
G1,26/02/2022,Asteras Tripolis,Aris,0.0,2.0,A,0.0,1.0,2.55,3.0,3.1,2.45,2.95,3.0,2021/22,€9.93m,€25.68m
G1,26/02/2022,Panetolikos,Volos NFC,0.0,0.0,D,0.0,0.0,2.3,3.2,3.3,2.25,3.1,3.25,2021/22,€10.25m,€10.30m
G1,27/02/2022,PAOK,Ionikos,1.0,1.0,D,1.0,0.0,1.3,4.75,12.0,1.27,5.25,11.0,2021/22,€76.15m,€9.90m
G1,27/02/2022,Olympiakos,OFI Crete,2.0,0.0,H,1.0,0.0,1.33,4.75,12.0,1.33,4.8,9.0,2021/22,€118.68m,€15.25m
G1,27/02/2022,Panathinaikos,AEK,3.0,0.0,H,3.0,0.0,2.6,3.2,2.8,2.5,3.1,2.85,2021/22,€34.75m,€48.83m
G1,28/02/2022,Apollon,Atromitos,0.0,2.0,A,0.0,0.0,2.6,3.0,3.1,2.5,3.1,2.8,2021/22,€6.80m,€14.05m
G1,28/02/2022,Giannina,Lamia,1.0,0.0,H,1.0,0.0,1.83,3.25,5.0,1.83,3.3,4.4,2021/22,€10.45m,€7.85m
G1,02/03/2022,Olympiakos,Asteras Tripolis,5.0,1.0,H,0.0,0.0,1.36,4.5,10.0,1.36,4.8,8.0,2021/22,€118.68m,€9.93m
G1,02/03/2022,AEK,PAOK,1.0,1.0,D,1.0,1.0,2.37,3.3,3.1,2.3,3.25,2.95,2021/22,€48.83m,€76.15m
G1,03/03/2022,Atromitos,Volos NFC,2.0,1.0,H,1.0,1.0,1.75,3.6,4.75,2.15,3.3,3.25,2021/22,€14.05m,€10.30m
G1,06/03/2022,AEK,Asteras Tripolis,2.0,1.0,H,1.0,0.0,1.72,3.6,5.0,1.75,3.4,4.75,2021/22,€48.83m,€9.93m
G1,06/03/2022,Aris,Olympiakos,2.0,1.0,H,0.0,1.0,3.5,2.75,2.5,3.3,2.6,2.6,2021/22,€25.68m,€118.68m
G1,06/03/2022,Atromitos,Panathinaikos,0.0,2.0,A,0.0,0.0,4.0,3.1,2.05,3.9,3.1,2.0,2021/22,€14.05m,€34.75m
G1,06/03/2022,Ionikos,Panetolikos,1.0,2.0,A,0.0,1.0,2.3,2.9,3.6,2.35,2.85,3.4,2021/22,€9.90m,€10.25m
G1,06/03/2022,Lamia,PAOK,0.0,2.0,A,0.0,1.0,5.75,3.6,1.65,5.5,3.7,1.62,2021/22,€7.85m,€76.15m
G1,06/03/2022,OFI Crete,Apollon,2.0,0.0,H,0.0,0.0,1.5,3.8,8.5,1.46,4.0,7.5,2021/22,€15.25m,€6.80m
G1,06/03/2022,Volos NFC,Giannina,0.0,0.0,D,0.0,0.0,3.4,3.4,2.15,3.3,3.4,2.05,2021/22,€10.30m,€10.45m
G1,13/03/2022,Olympiakos,Aris,2.0,1.0,H,1.0,0.0,1.61,3.7,6.0,1.55,3.8,6.0,2021/22,€118.68m,€25.68m
G1,13/03/2022,Panathinaikos,AEK,1.0,1.0,D,1.0,1.0,2.1,3.3,3.6,2.05,3.3,3.5,2021/22,€34.75m,€48.83m
G1,13/03/2022,PAOK,Giannina,1.0,0.0,H,0.0,0.0,1.36,4.2,10.0,1.38,4.6,7.75,2021/22,€76.15m,€10.45m
G1,19/03/2022,OFI Crete,Ionikos,2.0,3.0,A,1.0,3.0,2.05,3.25,4.0,2.0,3.2,3.75,2021/22,€15.25m,€9.90m
G1,19/03/2022,Atromitos,Apollon,1.0,0.0,H,0.0,0.0,1.65,3.75,5.75,1.65,3.6,5.25,2021/22,€14.05m,€6.80m
G1,19/03/2022,Volos NFC,Asteras Tripolis,0.0,2.0,A,0.0,2.0,2.8,3.2,2.62,2.7,3.1,2.6,2021/22,€10.30m,€9.93m
G1,19/03/2022,Panetolikos,Lamia,1.0,2.0,A,0.0,1.0,2.0,3.3,4.2,1.98,3.1,4.0,2021/22,€10.25m,€7.85m
G1,20/03/2022,Giannina,Olympiakos,1.0,1.0,D,0.0,1.0,5.75,3.4,1.72,4.8,3.5,1.7,2021/22,€10.45m,€118.68m
G1,20/03/2022,Aris,Panathinaikos,0.0,0.0,D,0.0,0.0,2.15,3.1,3.8,2.15,3.0,3.7,2021/22,€25.68m,€34.75m
G1,20/03/2022,AEK,PAOK,0.0,1.0,A,0.0,0.0,2.0,3.3,4.0,2.1,3.25,3.4,2021/22,€48.83m,€76.15m
G1,02/04/2022,Lamia,OFI Crete,1.0,2.0,A,0.0,1.0,2.15,3.25,3.5,2.15,3.2,3.4,2021/22,€7.85m,€15.25m
G1,02/04/2022,Asteras Tripolis,Atromitos,0.0,0.0,D,0.0,0.0,2.0,3.5,4.0,1.98,3.25,3.8,2021/22,€9.93m,€14.05m
G1,02/04/2022,Ionikos,Volos NFC,2.0,2.0,D,1.0,0.0,2.2,3.2,3.5,2.2,3.1,3.3,2021/22,€9.90m,€10.30m
G1,02/04/2022,Apollon,Panetolikos,1.0,0.0,H,1.0,0.0,2.87,3.1,2.6,2.85,3.0,2.55,2021/22,€6.80m,€10.25m
G1,03/04/2022,Aris,Giannina,0.0,0.0,D,0.0,0.0,1.57,3.8,6.5,1.55,3.75,6.25,2021/22,€25.68m,€10.45m
G1,03/04/2022,Panathinaikos,PAOK,2.0,1.0,H,1.0,0.0,2.55,3.1,3.0,2.4,3.1,3.0,2021/22,€34.75m,€76.15m
G1,03/04/2022,Olympiakos,AEK,1.0,1.0,D,1.0,1.0,1.66,4.0,5.0,1.66,3.6,5.25,2021/22,€118.68m,€48.83m
G1,09/04/2022,Volos NFC,Lamia,3.0,0.0,H,0.0,0.0,3.3,3.4,2.2,3.1,3.1,2.3,2021/22,€10.30m,€7.85m
G1,09/04/2022,OFI Crete,Apollon,1.0,2.0,A,0.0,1.0,1.83,3.5,4.5,1.77,3.5,4.5,2021/22,€15.25m,€6.80m
G1,09/04/2022,Asteras Tripolis,Ionikos,2.0,3.0,A,1.0,2.0,1.9,3.4,4.33,1.93,3.25,4.0,2021/22,€9.93m,€9.90m
G1,09/04/2022,Panetolikos,Atromitos,2.0,3.0,A,2.0,2.0,2.45,3.0,3.2,2.35,3.0,3.1,2021/22,€10.25m,€14.05m
G1,10/04/2022,Giannina,Panathinaikos,0.0,0.0,D,0.0,0.0,4.0,3.2,2.05,3.9,3.1,2.0,2021/22,€10.45m,€34.75m
G1,10/04/2022,AEK,Aris,1.0,2.0,A,1.0,1.0,1.9,3.4,4.33,1.9,3.2,4.2,2021/22,€48.83m,€25.68m
G1,16/04/2022,Apollon,Volos NFC,1.0,1.0,D,0.0,0.0,2.1,3.25,3.6,2.1,3.1,3.6,2021/22,€6.80m,€10.30m
G1,16/04/2022,Panetolikos,Asteras Tripolis,0.0,0.0,D,0.0,0.0,2.4,3.1,3.2,2.45,3.0,3.0,2021/22,€10.25m,€9.93m
G1,17/04/2022,Atromitos,OFI Crete,1.0,1.0,D,1.0,0.0,2.0,3.25,4.0,2.0,3.4,3.6,2021/22,€14.05m,€15.25m
G1,17/04/2022,Lamia,Ionikos,0.0,1.0,A,0.0,1.0,1.85,3.4,4.5,1.85,3.4,4.1,2021/22,€7.85m,€9.90m
G1,17/04/2022,Aris,PAOK,1.0,0.0,H,1.0,0.0,2.37,3.0,3.4,2.3,2.9,3.3,2021/22,€25.68m,€76.15m
G1,17/04/2022,Panathinaikos,Olympiakos,1.0,0.0,H,1.0,0.0,3.0,3.1,2.5,2.95,3.1,2.4,2021/22,€34.75m,€118.68m
G1,18/04/2022,Giannina,AEK,2.0,3.0,A,0.0,2.0,5.25,3.4,1.75,5.0,3.5,1.71,2021/22,€10.45m,€48.83m
G1,30/04/2022,OFI Crete,Panetolikos,0.0,1.0,A,0.0,0.0,2.15,3.3,3.5,2.1,3.25,3.4,2021/22,€15.25m,€10.25m
G1,30/04/2022,Volos NFC,Atromitos,1.0,1.0,D,0.0,1.0,2.37,3.25,3.1,2.35,3.25,2.95,2021/22,€10.30m,€14.05m
G1,01/05/2022,Olympiakos,Giannina,3.0,2.0,H,2.0,1.0,1.33,5.0,10.0,1.31,4.8,10.5,2021/22,€118.68m,€10.45m
G1,01/05/2022,Panathinaikos,Aris,1.0,0.0,H,1.0,0.0,2.05,2.9,4.33,2.1,2.95,3.9,2021/22,€34.75m,€25.68m
G1,01/05/2022,PAOK,AEK,1.0,1.0,D,1.0,1.0,2.25,3.1,3.5,2.3,3.2,3.0,2021/22,€76.15m,€48.83m
G1,02/05/2022,Asteras Tripolis,Lamia,0.0,2.0,A,0.0,1.0,1.9,3.1,4.75,1.9,3.2,4.2,2021/22,€9.93m,€7.85m
G1,02/05/2022,Ionikos,Apollon,5.0,1.0,H,2.0,0.0,2.75,3.1,2.7,2.7,3.3,2.5,2021/22,€9.90m,€6.80m
G1,04/05/2022,PAOK,Olympiakos,1.0,2.0,A,1.0,0.0,2.6,3.2,2.8,2.65,3.1,2.65,2021/22,€76.15m,€118.68m
G1,07/05/2022,Apollon,Lamia,0.0,0.0,D,0.0,0.0,2.75,2.8,3.0,2.7,2.8,2.9,2021/22,€6.80m,€7.85m
G1,07/05/2022,Atromitos,Ionikos,0.0,1.0,A,0.0,0.0,2.1,3.2,3.8,2.05,3.1,3.75,2021/22,€14.05m,€9.90m
G1,07/05/2022,Panetolikos,Volos NFC,0.0,0.0,D,0.0,0.0,1.95,3.4,4.2,2.0,3.4,3.5,2021/22,€10.25m,€10.30m
