Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA
F1,20/04/2022,Reims,Lille,H,3.7,3.1,2.15,3.5,3.2,2.15,2021/22,€149.40m,€306.88m,3.86,3.23,2.2,3.01,3.07,2.75,2.87,3.0,2.75
F1,20/04/2022,Troyes,Clermont,A,2.3,3.25,3.3,2.3,3.25,3.2,2021/22,€73.20m,€55.10m,2.36,3.41,3.28,2.41,3.26,3.32,2.25,3.3,3.25
F1,20/04/2022,Angers,Paris SG,A,7.5,5.5,1.36,7.75,5.0,1.39,2021/22,€89.50m,€875.15m,7.7,5.2,1.42,6.55,4.63,1.52,5.5,4.75,1.5
F1,20/04/2022,Brest,Lyon,H,4.0,4.33,1.75,4.33,4.0,1.75,2021/22,€103.15m,€397.70m,4.63,4.23,1.75,4.27,4.25,1.8,4.0,4.5,1.72
F1,20/04/2022,Lens,Montpellier,H,1.75,3.6,5.0,1.75,3.8,4.5,2021/22,€154.05m,€144.60m,1.8,3.82,4.86,1.47,4.54,7.9,1.44,4.33,8.0
F1,20/04/2022,Marseille,Nantes,H,1.61,4.0,5.5,1.62,3.9,5.5,2021/22,€284.70m,€112.65m,1.65,4.11,5.74,1.57,4.27,6.44,1.55,4.2,5.75
F1,20/04/2022,Strasbourg,Stade Rennais FC,H,2.55,3.5,2.7,2.55,3.4,2.65,2021/22,€120.05m,€305.35m,2.61,3.53,2.81,2.64,3.39,2.87,2.55,3.4,2.75
F1,23/04/2022,Lyon,Montpellier,H,1.33,5.5,8.5,1.35,5.5,8.0,2021/22,€397.70m,€144.60m,1.36,5.86,8.17,1.41,5.53,7.48,1.36,5.25,7.5
F1,23/04/2022,St Etienne,Monaco,A,4.2,3.8,1.83,4.33,3.7,1.8,2021/22,€105.65m,€396.00m,4.42,3.88,1.85,4.83,4.29,1.71,4.33,4.2,1.72
F1,23/04/2022,Paris SG,Lens,D,1.3,6.0,8.5,1.29,6.0,9.5,2021/22,€875.15m,€154.05m,1.3,6.15,10.03,1.26,6.88,10.82,1.25,7.0,9.5
F1,24/04/2022,Stade Rennais FC,Lorient,H,1.45,4.75,6.5,1.46,4.5,6.75,2021/22,€305.35m,€61.30m,1.44,4.98,7.76,1.38,5.27,9.05,1.36,5.5,8.0
F1,24/04/2022,Clermont,Angers,D,2.3,3.3,3.2,2.25,3.3,3.2,2021/22,€55.10m,€89.50m,2.3,3.29,3.53,2.19,3.28,3.84,2.05,3.4,3.75
F1,24/04/2022,Metz,Brest,A,2.87,3.2,2.55,2.95,3.3,2.4,2021/22,€91.05m,€103.15m,2.97,3.2,2.68,2.72,3.3,2.84,2.62,3.25,2.7
F1,24/04/2022,Nantes,Bordeaux,H,1.75,3.75,4.75,1.77,3.75,4.4,2021/22,€112.65m,€116.85m,1.83,3.8,4.68,2.17,3.66,3.47,2.15,3.6,3.3
F1,24/04/2022,Nice,Troyes,H,1.61,4.0,5.5,1.62,3.9,5.25,2021/22,€266.05m,€73.20m,1.64,4.09,5.91,1.5,4.45,7.52,1.45,4.75,7.0
F1,24/04/2022,Lille,Strasbourg,H,2.25,3.3,3.3,2.25,3.3,3.25,2021/22,€306.88m,€120.05m,2.37,3.38,3.3,2.77,3.18,2.89,2.7,3.2,2.7
F1,24/04/2022,Reims,Marseille,A,3.8,3.3,2.05,3.7,3.3,2.05,2021/22,€149.40m,€284.70m,4.13,3.35,2.07,4.33,3.48,1.98,4.2,3.4,1.9
F1,29/04/2022,Strasbourg,Paris SG,D,3.75,3.8,1.9,3.6,3.7,1.98,2021/22,€120.05m,€875.15m,3.78,3.95,1.98,3.58,3.76,2.09,3.3,3.75,2.05
F1,30/04/2022,Lens,Nantes,D,1.65,3.8,5.5,1.63,3.9,5.25,2021/22,€154.05m,€112.65m,1.65,4.11,5.7,1.65,4.22,5.48,1.61,4.2,5.0
F1,30/04/2022,Stade Rennais FC,St Etienne,H,1.33,5.5,8.0,1.33,5.5,8.5,2021/22,€305.35m,€105.65m,1.34,5.86,9.38,1.33,5.79,10.12,1.33,5.5,7.5
F1,01/05/2022,Troyes,Lille,H,3.6,3.25,2.15,3.25,3.2,2.25,2021/22,€73.20m,€306.88m,3.79,3.3,2.19,3.54,3.33,2.28,3.4,3.4,2.2
F1,01/05/2022,Brest,Clermont,H,2.3,3.4,3.1,2.15,3.5,3.3,2021/22,€103.15m,€55.10m,2.32,3.47,3.3,2.94,3.26,2.65,2.75,3.3,2.6
F1,01/05/2022,Lorient,Reims,A,2.25,3.2,3.4,2.25,3.2,3.3,2021/22,€61.30m,€149.40m,2.34,3.29,3.45,2.25,3.32,3.73,2.2,3.2,3.5
F1,01/05/2022,Monaco,Angers,H,1.4,4.75,8.0,1.39,5.0,7.5,2021/22,€396.00m,€89.50m,1.38,5.31,8.99,1.34,5.6,10.13,1.33,5.25,9.0
F1,01/05/2022,Montpellier,Metz,D,1.72,3.6,5.0,1.78,3.8,4.33,2021/22,€144.60m,€91.05m,1.76,4.03,4.8,1.85,3.85,4.45,1.75,4.0,4.2
F1,01/05/2022,Bordeaux,Nice,A,3.75,3.6,1.95,3.6,3.5,2.0,2021/22,€116.85m,€266.05m,3.87,3.56,2.07,3.29,3.6,2.27,3.1,3.5,2.2
F1,01/05/2022,Marseille,Lyon,A,2.25,3.5,3.0,2.3,3.4,3.0,2021/22,€284.70m,€397.70m,2.35,3.7,3.06,2.46,3.54,3.04,2.37,3.6,2.8
F1,06/05/2022,Lille,Monaco,A,3.75,3.6,1.95,3.75,3.6,1.95,2021/22,€306.88m,€396.00m,3.95,3.78,1.98,3.86,3.75,2.01,3.75,3.6,1.95
F1,07/05/2022,Brest,Strasbourg,A,5.0,3.8,1.7,4.75,3.8,1.72,2021/22,€103.15m,€120.05m,4.93,4.18,1.72,3.98,3.7,1.99,3.8,3.6,1.9
F1,08/05/2022,Metz,Lyon,H,7.0,5.0,1.4,7.0,5.0,1.41,2021/22,€91.05m,€397.70m,7.66,5.26,1.42,9.02,6.0,1.33,8.0,6.0,1.3
F1,08/05/2022,Angers,Bordeaux,H,2.1,3.5,3.4,2.1,3.5,3.4,2021/22,€89.50m,€116.85m,2.13,3.61,3.61,2.5,3.43,3.03,2.4,3.5,2.8
F1,08/05/2022,Clermont,Montpellier,H,1.9,3.8,3.8,1.9,3.75,3.8,2021/22,€55.10m,€144.60m,1.92,4.19,3.81,1.67,4.1,5.5,1.65,4.2,4.75
F1,08/05/2022,Reims,Lens,A,3.3,3.3,2.25,3.2,3.4,2.2,2021/22,€149.40m,€154.05m,3.31,3.54,2.28,3.41,3.43,2.28,3.25,3.4,2.25
F1,08/05/2022,Lorient,Marseille,A,3.8,3.8,1.85,3.9,3.75,1.87,2021/22,€61.30m,€284.70m,3.93,3.98,1.93,3.76,3.59,2.09,3.5,3.6,2.0
F1,08/05/2022,Paris SG,Troyes,D,1.16,7.0,17.0,1.17,8.0,15.0,2021/22,€875.15m,€73.20m,1.18,8.09,17.77,1.17,8.48,16.61,1.16,7.5,15.0
F1,11/05/2022,Nice,St Etienne,H,1.57,4.0,5.75,1.6,4.1,5.5,2021/22,€266.05m,€105.65m,1.56,4.18,5.67,1.56,4.33,6.87,1.53,4.33,6.0
F1,11/05/2022,Nantes,Stade Rennais FC,H,4.75,4.0,1.66,4.5,4.0,1.72,2021/22,€112.65m,€305.35m,4.92,4.15,1.64,5.82,4.58,1.57,5.5,4.5,1.53
F1,14/05/2022,Bordeaux,Lorient,D,2.4,3.6,2.8,2.35,3.6,2.8,2021/22,€116.85m,€61.30m,2.44,3.75,2.85,2.46,3.38,3.08,2.45,3.3,2.9
F1,14/05/2022,Lyon,Nantes,H,1.44,5.25,5.75,1.44,5.0,6.25,2021/22,€397.70m,€112.65m,1.45,5.35,6.52,1.52,4.99,5.8,1.5,5.25,5.25
F1,14/05/2022,Metz,Angers,H,1.9,3.8,3.75,1.95,3.6,3.7,2021/22,€91.05m,€89.50m,1.99,3.82,3.79,2.4,3.55,3.03,2.37,3.6,2.8
F1,14/05/2022,Monaco,Brest,H,1.25,6.5,10.0,1.23,6.5,11.0,2021/22,€396.00m,€103.15m,1.24,6.78,12.49,1.21,7.19,13.47,1.22,7.0,11.0
F1,14/05/2022,Montpellier,Paris SG,A,7.5,5.5,1.36,6.5,5.25,1.4,2021/22,€144.60m,€875.15m,7.16,5.87,1.38,8.38,6.71,1.3,9.0,6.5,1.28
F1,14/05/2022,Nice,Lille,A,1.72,4.0,4.5,1.72,3.8,4.6,2021/22,€266.05m,€306.88m,1.69,4.3,4.85,1.71,4.15,4.85,1.72,4.0,4.5
F1,14/05/2022,Stade Rennais FC,Marseille,H,2.0,3.6,3.6,2.0,3.6,3.5,2021/22,€305.35m,€284.70m,2.03,3.96,3.54,1.97,3.66,4.11,1.9,3.75,3.8
F1,14/05/2022,St Etienne,Reims,A,1.72,4.0,4.5,1.73,3.8,4.33,2021/22,€105.65m,€149.40m,1.75,4.13,4.61,2.05,3.54,3.89,1.95,3.5,3.8
F1,14/05/2022,Strasbourg,Clermont,H,1.45,4.75,6.5,1.46,4.5,6.75,2021/22,€120.05m,€55.10m,1.47,4.76,7.05,1.44,4.88,7.66,1.4,4.75,7.5
F1,14/05/2022,Troyes,Lens,A,3.4,3.6,2.1,3.3,3.6,2.1,2021/22,€73.20m,€154.05m,3.29,3.82,2.16,3.81,3.71,2.01,3.8,3.6,1.95
F1,21/05/2022,Angers,Montpellier,H,2.0,3.75,3.5,2.0,3.8,3.4,2021/22,€89.50m,€144.60m,2.03,3.98,3.51,2.11,3.71,3.52,2.05,3.6,3.5
F1,21/05/2022,Brest,Bordeaux,A,1.9,4.0,3.5,1.95,4.0,3.4,2021/22,€103.15m,€116.85m,1.94,4.26,3.58,1.67,4.53,4.72,1.6,4.75,4.5
F1,21/05/2022,Clermont,Lyon,A,4.0,4.0,1.8,3.8,4.0,1.83,2021/22,€55.10m,€397.70m,3.98,4.25,1.84,3.73,4.22,1.91,3.6,4.2,1.85
F1,21/05/2022,Lens,Monaco,D,3.3,4.0,2.0,3.3,3.9,2.0,2021/22,€154.05m,€396.00m,3.37,4.05,2.06,3.37,3.92,2.12,3.1,4.0,2.1
F1,21/05/2022,Lille,Stade Rennais FC,D,4.33,3.75,1.8,4.1,3.9,1.8,2021/22,€306.88m,€305.35m,4.19,4.1,1.83,3.68,3.82,2.04,3.4,3.8,1.95
F1,21/05/2022,Lorient,Troyes,D,2.15,3.5,3.4,2.15,3.5,3.2,2021/22,€61.30m,€73.20m,2.14,3.66,3.48,2.21,3.63,3.33,2.2,3.6,3.1
F1,21/05/2022,Marseille,Strasbourg,H,2.05,3.6,3.6,2.05,3.6,3.4,2021/22,€284.70m,€120.05m,2.03,3.6,3.88,2.21,3.35,3.7,2.15,3.25,3.5
F1,21/05/2022,Nantes,St Etienne,D,2.6,3.5,2.62,2.55,3.6,2.6,2021/22,€112.65m,€105.65m,2.63,3.63,2.69,2.52,3.6,2.88,2.4,3.75,2.75
F1,21/05/2022,Paris SG,Metz,H,1.2,8.5,10.0,1.2,7.5,12.0,2021/22,€875.15m,€91.05m,1.2,8.69,11.36,1.14,10.12,17.9,1.11,11.0,15.0
F1,21/05/2022,Reims,Nice,A,4.0,3.75,1.85,3.9,3.75,1.87,2021/22,€149.40m,€266.05m,4.2,3.99,1.85,4.06,3.74,1.96,3.8,3.8,1.9
F1,05/08/2022,Lyon,Ajaccio,H,1.33,5.25,8.5,1.33,5.25,8.0,2022/23,€350.95m,€27.00m,1.33,5.53,10.75,1.38,5.31,8.68,1.33,5.0,8.5
F1,06/08/2022,Strasbourg,Monaco,A,2.62,3.25,2.75,2.6,3.3,2.7,2022/23,€123.55m,€368.30m,2.64,3.4,2.86,2.42,3.35,3.26,2.3,3.2,3.2
F1,06/08/2022,Clermont,Paris SG,A,9.5,6.5,1.25,10.0,6.5,1.25,2022/23,€48.00m,€891.10m,9.88,6.81,1.28,13.32,6.77,1.24,13.0,7.0,1.2
F1,07/08/2022,Toulouse,Nice,D,2.87,3.3,2.5,2.8,3.4,2.45,2022/23,€104.80m,€310.80m,2.93,3.43,2.57,2.58,3.28,3.04,2.5,3.25,2.87
F1,07/08/2022,Angers,Nantes,D,2.7,3.25,2.7,2.65,3.2,2.7,2022/23,€71.80m,€119.28m,2.82,3.29,2.75,3.22,3.28,2.46,3.0,3.25,2.37
F1,07/08/2022,Lens,Brest,H,1.57,4.33,5.25,1.53,4.4,5.75,2022/23,€238.20m,€76.65m,1.6,4.6,5.51,1.62,4.23,5.81,1.6,4.2,5.25
F1,07/08/2022,Lille,Auxerre,H,1.7,4.0,4.5,1.73,3.9,4.5,2022/23,€247.95m,€54.80m,1.73,4.05,5.04,1.63,4.17,5.86,1.6,4.2,5.25
F1,07/08/2022,Montpellier,Troyes,H,2.2,3.5,3.3,2.2,3.1,3.3,2022/23,€142.90m,€76.30m,2.21,3.53,3.49,2.25,3.21,3.76,2.15,3.2,3.6
F1,07/08/2022,Stade Rennais FC,Lorient,A,1.36,5.25,8.5,1.33,5.25,8.75,2022/23,€387.75m,€175.45m,1.36,5.56,9.19,1.53,4.76,6.18,1.5,4.75,6.0
F1,07/08/2022,Marseille,Reims,H,1.57,4.2,5.5,1.53,4.1,6.25,2022/23,€331.55m,€159.05m,1.61,4.1,6.32,1.66,3.93,5.94,1.61,3.8,5.25
F1,12/08/2022,Nantes,Lille,D,3.0,3.4,2.4,2.95,3.3,2.37,2022/23,€119.28m,€247.95m,3.12,3.42,2.44,3.2,3.4,2.4,3.1,3.3,2.3
F1,13/08/2022,Monaco,Stade Rennais FC,D,2.15,3.5,3.25,2.2,3.4,3.1,2022/23,€368.30m,€387.75m,2.21,3.68,3.36,2.16,3.65,3.51,2.05,3.6,3.5
F1,13/08/2022,Paris SG,Montpellier,H,1.08,12.0,21.0,1.1,11.5,23.0,2022/23,€891.10m,€142.90m,1.1,11.52,25.32,1.07,16.13,33.14,1.05,17.0,23.0
F1,14/08/2022,Ajaccio,Lens,D,3.2,3.25,2.3,3.1,3.2,2.35,2022/23,€27.00m,€238.20m,3.31,3.29,2.4,3.43,3.22,2.38,3.25,3.1,2.3
F1,14/08/2022,Auxerre,Angers,D,2.2,3.25,3.5,2.2,3.3,3.3,2022/23,€54.80m,€71.80m,2.31,3.18,3.64,2.45,3.32,3.2,2.37,3.3,3.1
F1,14/08/2022,Reims,Clermont,A,2.15,3.2,3.6,2.05,3.3,3.4,2022/23,€159.05m,€48.00m,2.18,3.24,3.93,2.05,3.27,4.35,2.0,3.2,4.0
F1,14/08/2022,Troyes,Toulouse,A,2.7,3.2,2.7,2.6,3.25,2.7,2022/23,€76.30m,€104.80m,2.75,3.42,2.73,3.03,3.29,2.58,2.9,3.25,2.5
F1,14/08/2022,Nice,Strasbourg,D,2.15,3.3,3.5,2.2,3.25,3.2,2022/23,€310.80m,€123.55m,2.22,3.37,3.63,2.31,3.31,3.48,2.1,3.4,3.5
F1,14/08/2022,Brest,Marseille,D,4.2,3.8,1.83,4.0,3.7,1.71,2022/23,€76.65m,€331.55m,4.16,4.02,1.87,3.86,3.72,2.02,3.8,3.75,1.95
F1,19/08/2022,Lyon,Troyes,H,1.28,5.75,9.0,1.29,6.0,9.5,2022/23,€350.95m,€76.30m,1.3,6.19,9.6,1.3,6.49,9.31,1.28,6.5,8.5
F1,20/08/2022,Monaco,Lens,A,1.75,3.8,4.33,1.78,3.9,4.2,2022/23,€368.30m,€238.20m,1.78,4.1,4.6,1.86,4.02,4.22,1.83,4.0,4.2
F1,20/08/2022,Marseille,Nantes,H,1.6,4.2,5.5,1.58,4.1,5.5,2022/23,€331.55m,€119.28m,1.61,4.37,5.74,1.67,4.28,5.79,1.66,4.0,4.75
F1,21/08/2022,Strasbourg,Reims,D,1.75,3.5,4.75,1.78,3.6,4.6,2022/23,€123.55m,€159.05m,1.84,3.52,5.09,1.79,3.7,5.11,1.75,3.6,4.75
F1,21/08/2022,Angers,Brest,A,2.3,3.25,3.2,2.25,3.4,3.1,2022/23,€71.80m,€76.65m,2.39,3.28,3.35,2.53,3.26,3.12,2.37,3.25,3.1
F1,21/08/2022,Clermont,Nice,H,3.75,3.4,2.05,3.6,3.4,2.05,2022/23,€48.00m,€310.80m,3.65,3.6,2.12,3.82,3.4,2.14,3.6,3.3,2.1
F1,21/08/2022,Montpellier,Auxerre,A,2.1,3.4,3.5,2.1,3.5,3.3,2022/23,€142.90m,€54.80m,2.11,3.75,3.53,1.97,3.64,4.17,1.9,3.5,4.0
F1,21/08/2022,Toulouse,Lorient,D,2.05,3.5,3.6,2.0,3.5,3.6,2022/23,€104.80m,€175.45m,2.05,3.55,3.95,1.85,3.77,4.62,1.8,3.75,4.33
F1,21/08/2022,Stade Rennais FC,Ajaccio,H,1.4,4.75,8.0,1.43,4.4,7.75,2022/23,€387.75m,€27.00m,1.43,4.68,8.97,1.51,4.26,7.69,1.5,4.33,6.5
F1,21/08/2022,Lille,Paris SG,A,6.0,4.75,1.5,6.25,4.75,1.46,2022/23,€247.95m,€891.10m,6.49,4.8,1.51,7.62,5.92,1.38,7.0,5.5,1.36
F1,26/08/2022,Ajaccio,Lille,A,3.4,3.2,2.2,3.4,3.1,2.1,2022/23,€27.00m,€247.95m,3.64,3.2,2.3,3.16,3.16,2.57,3.0,3.2,2.45
F1,27/08/2022,Auxerre,Strasbourg,H,3.5,3.6,2.05,3.4,3.5,2.05,2022/23,€54.80m,€123.55m,3.79,3.5,2.11,3.61,3.52,2.16,3.5,3.4,2.1
F1,27/08/2022,Lens,Stade Rennais FC,H,2.55,3.5,2.7,2.55,3.4,2.7,2022/23,€238.20m,€387.75m,2.6,3.51,2.83,2.32,3.54,3.25,2.2,3.5,3.2
F1,28/08/2022,Nantes,Toulouse,H,2.37,3.3,3.0,2.4,3.4,2.9,2022/23,€119.28m,€104.80m,2.44,3.38,3.16,2.45,3.47,3.07,2.37,3.4,3.0
F1,28/08/2022,Brest,Montpellier,A,1.9,3.6,4.0,1.95,3.6,3.7,2022/23,€76.65m,€142.90m,1.94,3.65,4.26,1.96,3.61,4.22,1.9,3.5,4.0
F1,28/08/2022,Lorient,Clermont,H,2.05,3.4,3.8,2.05,3.4,3.6,2022/23,€175.45m,€48.00m,2.06,3.52,3.94,1.99,3.47,4.31,1.95,3.4,4.2
F1,28/08/2022,Nice,Marseille,A,2.7,3.5,2.55,2.7,3.4,2.55,2022/23,€310.80m,€331.55m,2.85,3.54,2.58,2.91,3.44,2.58,2.75,3.6,2.5
F1,28/08/2022,Troyes,Angers,H,2.45,3.3,2.9,2.5,3.25,2.87,2022/23,€76.30m,€71.80m,2.5,3.42,3.04,2.28,3.31,3.56,2.25,3.3,3.25
F1,28/08/2022,Reims,Lyon,D,4.2,4.0,1.75,4.2,4.0,1.77,2022/23,€159.05m,€350.95m,4.29,4.13,1.82,4.18,4.13,1.85,4.0,4.0,1.8
F1,28/08/2022,Paris SG,Monaco,D,1.18,8.0,13.0,1.18,8.25,13.0,2022/23,€891.10m,€368.30m,1.2,8.35,12.77,1.23,7.5,12.0,1.25,6.5,10.0
F1,31/08/2022,Angers,Reims,A,2.45,3.3,2.87,2.45,3.3,2.9,2022/23,€71.80m,€159.05m,2.66,3.3,2.92,3.29,3.33,2.4,3.0,3.3,2.3
F1,31/08/2022,Lyon,Auxerre,H,1.28,6.0,8.5,1.27,6.25,9.5,2022/23,€350.95m,€54.80m,1.3,6.4,9.32,1.3,6.51,9.39,1.28,5.75,8.0
F1,31/08/2022,Monaco,Troyes,A,1.36,5.25,8.0,1.35,5.25,8.0,2022/23,€368.30m,€76.30m,1.37,5.56,8.53,1.32,5.78,10.23,1.28,5.75,9.0
F1,31/08/2022,Montpellier,Ajaccio,H,2.1,3.3,3.6,2.1,3.3,3.6,2022/23,€142.90m,€27.00m,2.15,3.41,3.79,2.29,3.2,3.65,2.2,3.1,3.5
F1,31/08/2022,Strasbourg,Nantes,D,1.85,3.6,4.2,1.9,3.5,4.0,2022/23,€123.55m,€119.28m,1.93,3.76,4.15,2.13,3.52,3.71,2.05,3.5,3.5
F1,31/08/2022,Lens,Lorient,H,1.53,4.0,6.5,1.53,4.2,6.0,2022/23,€238.20m,€175.45m,1.56,4.47,6.2,1.76,3.82,5.14,1.72,3.6,5.0
F1,31/08/2022,Lille,Nice,A,2.0,3.5,3.75,2.05,3.5,3.6,2022/23,€247.95m,€310.80m,2.09,3.6,3.74,2.15,3.46,3.72,2.05,3.4,3.6
F1,31/08/2022,Marseille,Clermont,H,1.36,5.0,8.5,1.38,5.0,7.75,2022/23,€331.55m,€48.00m,1.4,5.25,8.38,1.39,5.36,8.26,1.36,5.0,8.0
F1,31/08/2022,Stade Rennais FC,Brest,H,1.45,4.75,6.5,1.47,4.6,6.25,2022/23,€387.75m,€76.65m,1.51,4.93,6.22,1.58,4.37,6.07,1.55,4.33,5.5
F1,31/08/2022,Toulouse,Paris SG,A,13.0,7.0,1.2,10.0,7.25,1.21,2022/23,€104.80m,€891.10m,11.03,7.21,1.25,10.29,6.9,1.27,10.0,6.5,1.25
F1,03/09/2022,Auxerre,Marseille,A,4.75,4.0,1.66,4.6,4.0,1.7,2022/23,€54.80m,€331.55m,4.88,4.14,1.73,4.5,3.83,1.85,4.2,3.75,1.83
F1,03/09/2022,Lyon,Angers,H,1.28,5.75,10.0,1.3,6.0,8.75,2022/23,€350.95m,€71.80m,1.32,6.23,9.49,1.31,6.15,9.31,1.3,5.5,10.0
F1,03/09/2022,Nantes,Paris SG,A,9.5,6.5,1.28,9.5,6.25,1.27,2022/23,€119.28m,€891.10m,9.2,6.2,1.31,12.16,7.04,1.24,11.0,7.0,1.22
F1,04/09/2022,Montpellier,Lille,A,3.25,3.75,2.1,3.1,3.6,2.15,2022/23,€142.90m,€247.95m,3.4,3.78,2.16,3.78,3.8,2.02,3.6,3.75,1.95
F1,04/09/2022,Ajaccio,Lorient,A,2.45,3.2,2.9,2.45,3.2,3.0,2022/23,€27.00m,€175.45m,2.53,3.25,3.14,2.46,3.15,3.35,2.4,3.0,3.1
F1,04/09/2022,Brest,Strasbourg,D,2.8,3.4,2.45,2.9,3.4,2.35,2022/23,€76.65m,€123.55m,2.87,3.43,2.62,2.56,3.34,3.01,2.45,3.4,2.87
F1,04/09/2022,Clermont,Toulouse,H,2.8,3.5,2.4,2.87,3.3,2.45,2022/23,€48.00m,€104.80m,3.12,3.3,2.51,3.3,3.4,2.36,3.3,3.4,2.2
F1,04/09/2022,Reims,Lens,D,3.2,3.5,2.25,3.1,3.5,2.2,2022/23,€159.05m,€238.20m,3.23,3.58,2.31,3.21,3.48,2.37,3.2,3.5,2.25
F1,04/09/2022,Troyes,Stade Rennais FC,D,4.33,4.0,1.75,4.2,3.75,1.8,2022/23,€76.30m,€387.75m,4.24,3.92,1.88,4.1,3.93,1.91,3.75,4.0,1.85
F1,04/09/2022,Nice,Monaco,A,2.7,3.6,2.37,2.85,3.5,2.37,2022/23,€310.80m,€368.30m,2.82,3.73,2.51,3.12,3.42,2.45,2.9,3.4,2.37
F1,07/09/2022,Lorient,Lyon,H,4.5,4.5,1.65,4.6,4.1,1.68,2022/23,€175.45m,€350.95m,4.64,4.42,1.72,4.35,4.13,1.81,4.2,4.0,1.8
F1,09/09/2022,Lens,Troyes,H,1.5,4.5,6.0,1.5,4.5,6.0,2022/23,€238.20m,€76.30m,1.52,4.75,6.35,1.55,4.7,5.93,1.5,4.33,6.0
F1,10/09/2022,Paris SG,Brest,H,1.07,13.0,23.0,1.08,12.5,31.0,2022/23,€891.10m,€76.65m,1.09,13.43,27.31,1.09,13.27,28.54,1.08,12.0,21.0
F1,10/09/2022,Marseille,Lille,H,1.95,3.75,3.75,1.93,3.6,3.75,2022/23,€331.55m,€247.95m,2.03,3.61,3.93,2.17,3.53,3.56,2.1,3.6,3.4
F1,11/09/2022,Strasbourg,Clermont,D,1.66,3.75,5.5,1.66,3.8,5.25,2022/23,€123.55m,€48.00m,1.7,3.75,5.85,1.75,3.76,5.41,1.66,3.8,5.25
F1,11/09/2022,Ajaccio,Nice,A,3.3,3.0,2.4,3.1,3.1,2.4,2022/23,€27.00m,€310.80m,3.4,3.06,2.49,3.53,3.08,2.42,3.4,2.9,2.37
F1,11/09/2022,Angers,Montpellier,H,2.4,3.6,2.75,2.45,3.6,2.7,2022/23,€71.80m,€142.90m,2.44,3.8,2.86,2.52,3.54,2.92,2.4,3.5,2.8
F1,11/09/2022,Lorient,Nantes,H,2.1,3.25,3.75,2.1,3.3,3.6,2022/23,€175.45m,€119.28m,2.18,3.23,3.93,2.52,3.27,3.14,2.45,3.2,3.1
F1,11/09/2022,Toulouse,Reims,H,2.2,3.5,3.2,2.2,3.5,3.1,2022/23,€104.80m,€159.05m,2.35,3.48,3.24,2.51,3.53,2.95,2.4,3.5,2.87
F1,11/09/2022,Stade Rennais FC,Auxerre,H,1.4,4.75,8.0,1.41,4.8,7.25,2022/23,€387.75m,€54.80m,1.43,5.08,7.57,1.44,5.0,7.7,1.4,4.5,8.0
F1,11/09/2022,Monaco,Lyon,H,2.5,3.5,2.7,2.55,3.6,2.55,2022/23,€368.30m,€350.95m,2.55,3.72,2.77,2.62,3.61,2.76,2.6,3.5,2.7
F1,16/09/2022,Auxerre,Lorient,A,2.7,3.3,2.6,2.65,3.3,2.6,2022/23,€54.80m,€175.45m,2.81,3.38,2.7,2.75,3.36,2.78,2.62,3.3,2.62
F1,17/09/2022,Montpellier,Strasbourg,H,2.45,3.6,2.7,2.6,3.4,2.65,2022/23,€142.90m,€123.55m,2.55,3.61,2.84,2.51,3.47,2.85,2.37,3.5,2.87
F1,17/09/2022,Lille,Toulouse,H,1.75,3.9,4.5,1.8,3.8,4.1,2022/23,€247.95m,€104.80m,1.79,4.13,4.49,1.76,4.0,4.86,1.7,4.0,4.75
F1,18/09/2022,Reims,Monaco,A,3.1,3.5,2.25,3.2,3.5,2.15,2022/23,€159.05m,€368.30m,3.21,3.66,2.29,3.23,3.63,2.28,3.1,3.6,2.2
F1,18/09/2022,Brest,Ajaccio,A,2.05,3.3,4.0,2.05,3.3,3.6,2022/23,€76.65m,€27.00m,2.13,3.22,4.13,2.15,3.11,4.23,2.05,3.3,4.0
F1,18/09/2022,Clermont,Troyes,A,2.25,3.4,3.2,2.25,3.4,3.1,2022/23,€48.00m,€76.30m,2.36,3.41,3.28,2.41,3.29,3.3,2.25,3.4,3.2
F1,18/09/2022,Marseille,Stade Rennais FC,D,2.05,3.6,3.6,2.1,3.6,3.3,2022/23,€331.55m,€387.75m,2.11,3.58,3.7,2.07,3.61,3.81,2.05,3.6,3.6
F1,18/09/2022,Nice,Angers,A,1.61,4.0,5.5,1.63,4.0,5.25,2022/23,€310.80m,€71.80m,1.67,4.09,5.52,1.66,4.13,5.55,1.61,4.0,5.5
F1,18/09/2022,Nantes,Lens,D,3.1,3.5,2.2,2.95,3.5,2.3,2022/23,€119.28m,€238.20m,3.29,3.62,2.26,3.84,3.71,2.03,3.6,3.75,1.95
F1,18/09/2022,Lyon,Paris SG,A,4.5,4.75,1.61,4.5,4.6,1.63,2022/23,€350.95m,€891.10m,4.53,4.9,1.67,5.23,5.11,1.56,5.0,5.0,1.53
F1,30/09/2022,Angers,Marseille,A,4.5,3.8,1.72,4.4,3.75,1.77,2022/23,€71.80m,€331.55m,4.64,3.97,1.79,4.42,3.89,1.85,4.2,3.8,1.8
F1,01/10/2022,Strasbourg,Stade Rennais FC,A,3.0,3.5,2.3,2.9,3.5,2.35,2022/23,€123.55m,€387.75m,3.09,3.56,2.4,3.43,3.5,2.21,3.2,3.6,2.15
