Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue
SC0,24/11/2012,Motherwell,Hearts,D,2.5,3.25,2.8,2.25,3.3,2.85,2012/13,€10.60m,€11.93m
SC0,24/11/2012,Ross County,Dundee United,A,3.1,3.3,2.3,2.75,3.3,2.3,2012/13,€8.00m,€8.13m
SC0,24/11/2012,St Mirren,Dundee,H,1.85,3.5,4.2,1.8,3.4,4.0,2012/13,€9.45m,€6.75m
SC0,27/11/2012,Aberdeen,Inverness C,A,2.0,3.4,3.75,1.9,3.3,3.7,2012/13,€9.75m,€6.65m
SC0,27/11/2012,Dundee United,Motherwell,A,2.3,3.25,3.1,2.2,3.25,2.95,2012/13,€8.13m,€10.60m
SC0,27/11/2012,Ross County,St Mirren,D,2.5,3.25,2.8,2.3,3.1,2.9,2012/13,€8.00m,€9.45m
SC0,28/11/2012,Hearts,Celtic,A,6.0,4.0,1.53,5.5,3.7,1.55,2012/13,€11.93m,€69.28m
SC0,28/11/2012,St Johnstone,Hibernian,A,2.1,3.4,3.4,2.15,3.2,3.1,2012/13,€10.25m,€11.20m
SC0,08/12/2012,Hearts,Aberdeen,H,2.4,3.2,3.0,2.4,3.25,2.65,2012/13,€11.93m,€9.75m
SC0,08/12/2012,Inverness C,Hibernian,H,2.15,3.4,3.3,2.05,3.2,3.3,2012/13,€6.65m,€11.20m
SC0,08/12/2012,Kilmarnock,Celtic,A,9.0,5.0,1.33,8.0,4.25,1.35,2012/13,€9.30m,€69.28m
SC0,08/12/2012,Motherwell,Ross County,H,2.0,3.5,3.6,1.95,3.3,3.5,2012/13,€10.60m,€8.00m
SC0,08/12/2012,St Mirren,St Johnstone,D,2.75,3.2,2.6,2.55,3.25,2.5,2012/13,€9.45m,€10.25m
SC0,09/12/2012,Dundee,Dundee United,A,4.5,3.5,1.8,4.25,3.4,1.75,2012/13,€6.75m,€8.13m
SC0,15/12/2012,Aberdeen,Kilmarnock,A,1.91,3.5,3.9,1.9,3.3,3.7,2012/13,€9.75m,€9.30m
SC0,15/12/2012,Celtic,St Mirren,H,1.2,6.0,15.0,1.18,5.75,12.5,2012/13,€69.28m,€9.45m
SC0,15/12/2012,Dundee United,Inverness C,D,2.1,3.4,3.4,2.1,3.2,3.2,2012/13,€8.13m,€6.65m
SC0,15/12/2012,Hibernian,Motherwell,A,2.75,3.3,2.5,2.55,3.2,2.55,2012/13,€11.20m,€10.60m
SC0,15/12/2012,Ross County,Dundee,D,1.91,3.5,3.9,1.8,3.3,4.1,2012/13,€8.00m,€6.75m
SC0,15/12/2012,St Johnstone,Hearts,D,2.5,3.25,2.8,2.4,3.25,2.65,2012/13,€10.25m,€11.93m
SC0,21/12/2012,St Mirren,Motherwell,H,3.2,3.25,2.25,3.0,3.2,2.2,2012/13,€9.45m,€10.60m
SC0,22/12/2012,Aberdeen,St Johnstone,H,2.25,3.25,3.25,2.0,3.25,3.4,2012/13,€9.75m,€10.25m
SC0,22/12/2012,Celtic,Ross County,H,1.17,7.0,15.0,1.15,7.25,11.0,2012/13,€69.28m,€8.00m
SC0,22/12/2012,Inverness C,Dundee,H,1.57,4.1,5.5,1.5,3.75,6.0,2012/13,€6.65m,€6.75m
SC0,23/12/2012,Hearts,Dundee United,H,2.3,3.25,3.1,2.15,3.2,3.1,2012/13,€11.93m,€8.13m
SC0,23/12/2012,Kilmarnock,Hibernian,D,2.3,3.4,3.0,2.3,3.25,2.8,2012/13,€9.30m,€11.20m
SC0,26/12/2012,Dundee,Celtic,A,13.0,6.5,1.2,10.0,6.0,1.2,2012/13,€6.75m,€69.28m
SC0,26/12/2012,Dundee United,St Johnstone,D,2.1,3.3,3.5,2.05,3.2,3.3,2012/13,€8.13m,€10.25m
SC0,26/12/2012,Hibernian,Ross County,A,1.91,3.4,4.0,1.83,3.5,3.7,2012/13,€11.20m,€8.00m
SC0,26/12/2012,Inverness C,St Mirren,D,1.85,3.4,4.33,1.85,3.4,3.75,2012/13,€6.65m,€9.45m
SC0,26/12/2012,Kilmarnock,Hearts,H,2.8,3.25,2.5,2.65,3.25,2.4,2012/13,€9.30m,€11.93m
SC0,26/12/2012,Motherwell,Aberdeen,H,2.3,3.25,3.1,2.15,3.2,3.1,2012/13,€10.60m,€9.75m
SC0,29/12/2012,Dundee,Aberdeen,A,4.33,3.5,1.83,3.75,3.4,1.85,2012/13,€6.75m,€9.75m
SC0,29/12/2012,Hibernian,Celtic,H,8.5,4.75,1.36,6.75,4.2,1.4,2012/13,€11.20m,€69.28m
SC0,29/12/2012,Motherwell,Kilmarnock,D,1.91,3.4,4.0,1.85,3.3,3.9,2012/13,€10.60m,€9.30m
SC0,29/12/2012,St Johnstone,Inverness C,D,2.5,3.4,2.7,2.4,3.2,2.7,2012/13,€10.25m,€6.65m
SC0,30/12/2012,Dundee United,St Mirren,A,1.91,3.4,4.0,1.78,3.4,4.1,2012/13,€8.13m,€9.45m
SC0,02/01/2013,Aberdeen,Dundee United,D,2.4,3.2,3.0,2.25,3.2,2.9,2012/13,€9.75m,€8.13m
SC0,02/01/2013,Celtic,Motherwell,H,1.36,4.75,8.5,1.3,4.75,8.25,2012/13,€69.28m,€10.60m
SC0,02/01/2013,St Johnstone,Dundee,H,1.53,4.0,6.0,1.5,3.75,6.0,2012/13,€10.25m,€6.75m
SC0,02/01/2013,St Mirren,Kilmarnock,D,2.6,3.25,2.7,2.5,3.2,2.6,2012/13,€9.45m,€9.30m
SC0,03/01/2013,Hearts,Hibernian,D,2.1,3.4,3.4,2.05,3.3,3.25,2012/13,€11.93m,€11.20m
SC0,19/01/2013,Celtic,Hearts,H,1.29,5.5,9.5,1.26,5.0,9.5,2012/13,€69.28m,€11.93m
SC0,19/01/2013,Hibernian,Dundee,D,1.57,4.0,5.5,1.53,3.8,5.5,2012/13,€11.20m,€6.75m
SC0,19/01/2013,Inverness C,Aberdeen,H,2.5,3.3,2.75,2.35,3.3,2.7,2012/13,€6.65m,€9.75m
SC0,19/01/2013,Kilmarnock,Dundee United,A,2.8,3.3,2.5,2.65,3.2,2.45,2012/13,€9.30m,€8.13m
SC0,19/01/2013,St Mirren,Ross County,A,2.1,3.4,3.4,2.05,3.25,3.3,2012/13,€9.45m,€8.00m
SC0,20/01/2013,Motherwell,St Johnstone,H,2.0,3.4,3.75,1.95,3.3,3.5,2012/13,€10.60m,€10.25m
SC0,22/01/2013,Celtic,Dundee United,H,1.33,5.0,9.0,1.26,5.5,8.0,2012/13,€69.28m,€8.13m
SC0,26/01/2013,Dundee United,Ross County,D,1.83,3.5,4.33,1.8,3.4,4.0,2012/13,€8.13m,€8.00m
SC0,27/01/2013,Aberdeen,Hibernian,D,2.05,3.4,3.5,2.0,3.25,3.4,2012/13,€9.75m,€11.20m
SC0,27/01/2013,Dundee,Kilmarnock,D,3.1,3.25,2.3,3.0,3.3,2.15,2012/13,€6.75m,€9.30m
SC0,30/01/2013,Celtic,Kilmarnock,H,1.2,6.0,15.0,1.2,6.25,9.5,2012/13,€69.28m,€9.30m
SC0,30/01/2013,Hearts,Dundee,H,1.62,3.75,5.5,1.55,3.75,5.25,2012/13,€11.93m,€6.75m
SC0,30/01/2013,Ross County,Hibernian,H,2.4,3.4,2.8,2.25,3.3,2.85,2012/13,€8.00m,€11.20m
SC0,30/01/2013,St Johnstone,Aberdeen,H,2.5,3.4,2.7,2.4,3.25,2.65,2012/13,€10.25m,€9.75m
SC0,30/01/2013,St Mirren,Inverness C,H,2.88,3.4,2.38,2.65,3.2,2.45,2012/13,€9.45m,€6.65m
SC0,02/02/2013,Ross County,Hearts,D,2.88,3.4,2.38,2.7,3.1,2.45,2012/13,€8.00m,€11.93m
SC0,08/02/2013,Dundee,Ross County,A,3.1,3.25,2.3,2.9,3.0,2.35,2012/13,€6.75m,€8.00m
SC0,09/02/2013,Aberdeen,St Mirren,D,2.0,3.5,3.6,1.91,3.4,3.5,2012/13,€9.75m,€9.45m
SC0,09/02/2013,Dundee United,Hearts,H,2.3,3.4,3.0,2.2,3.25,2.95,2012/13,€8.13m,€11.93m
SC0,09/02/2013,Inverness C,Celtic,A,5.5,3.75,1.62,5.5,3.75,1.53,2012/13,€6.65m,€69.28m
SC0,09/02/2013,Kilmarnock,Motherwell,H,3.1,3.5,2.2,2.9,3.2,2.25,2012/13,€9.30m,€10.60m
SC0,11/02/2013,Hibernian,St Johnstone,A,2.4,3.4,2.8,2.4,3.2,2.7,2012/13,€11.20m,€10.25m
SC0,13/02/2013,Inverness C,Kilmarnock,D,1.8,3.75,4.2,1.83,3.4,3.9,2012/13,€6.65m,€9.30m
SC0,15/02/2013,Aberdeen,Dundee,H,1.5,4.0,7.0,1.5,4.0,5.5,2012/13,€9.75m,€6.75m
SC0,16/02/2013,Celtic,Dundee United,H,1.3,5.5,9.0,1.3,4.75,8.25,2012/13,€69.28m,€8.13m
SC0,16/02/2013,Hearts,Kilmarnock,A,1.91,3.4,4.0,1.9,3.4,3.6,2012/13,€11.93m,€9.30m
SC0,16/02/2013,Motherwell,Inverness C,H,2.2,3.4,3.2,2.1,3.2,3.2,2012/13,€10.60m,€6.65m
SC0,16/02/2013,Ross County,St Johnstone,H,2.8,3.25,2.5,2.65,3.25,2.4,2012/13,€8.00m,€10.25m
SC0,16/02/2013,St Mirren,Hibernian,A,2.3,3.3,3.1,2.3,3.25,2.8,2012/13,€9.45m,€11.20m
SC0,19/02/2013,Motherwell,Dundee United,A,2.0,3.6,3.5,2.1,3.3,3.1,2012/13,€10.60m,€8.13m
SC0,19/02/2013,St Johnstone,Celtic,D,7.0,4.33,1.44,6.0,4.1,1.45,2012/13,€10.25m,€69.28m
SC0,23/02/2013,Hearts,Inverness C,A,2.3,3.3,3.1,2.2,3.2,3.0,2012/13,€11.93m,€6.65m
SC0,23/02/2013,Kilmarnock,Aberdeen,D,2.9,3.3,2.4,2.7,3.2,2.4,2012/13,€9.30m,€9.75m
SC0,23/02/2013,Ross County,Motherwell,H,3.1,3.4,2.25,2.8,3.25,2.3,2012/13,€8.00m,€10.60m
SC0,23/02/2013,St Johnstone,St Mirren,H,2.2,3.3,3.25,2.05,3.3,3.2,2012/13,€10.25m,€9.45m
SC0,24/02/2013,Celtic,Dundee,H,1.11,8.5,23.0,1.12,7.25,14.5,2012/13,€69.28m,€6.75m
SC0,24/02/2013,Dundee United,Hibernian,D,1.95,3.5,3.8,1.9,3.4,3.6,2012/13,€8.13m,€11.20m
SC0,26/02/2013,Aberdeen,Ross County,A,2.0,3.25,3.9,1.91,3.4,3.5,2012/13,€9.75m,€8.00m
SC0,27/02/2013,Dundee,St Johnstone,D,4.2,3.3,1.91,3.7,3.3,1.9,2012/13,€6.75m,€10.25m
SC0,27/02/2013,Hibernian,Kilmarnock,D,2.3,3.3,3.1,2.15,3.2,3.1,2012/13,€11.20m,€9.30m
SC0,27/02/2013,Inverness C,Dundee United,D,2.4,3.5,2.75,2.45,3.2,2.65,2012/13,€6.65m,€8.13m
SC0,27/02/2013,Motherwell,Celtic,H,6.0,4.0,1.55,5.25,3.8,1.55,2012/13,€10.60m,€69.28m
SC0,27/02/2013,St Mirren,Hearts,H,2.7,3.25,2.6,2.55,3.25,2.5,2012/13,€9.45m,€11.93m
SC0,02/03/2013,Hearts,Motherwell,A,2.5,3.3,2.8,2.45,3.25,2.6,2012/13,€11.93m,€10.60m
SC0,02/03/2013,Ross County,Inverness C,D,2.8,3.3,2.5,2.6,3.2,2.5,2012/13,€8.00m,€6.65m
SC0,05/03/2013,Hearts,St Johnstone,H,2.5,3.25,2.8,2.3,3.25,2.8,2012/13,€11.93m,€10.25m
SC0,06/03/2013,Dundee,St Mirren,H,3.4,3.4,2.1,3.3,3.1,2.1,2012/13,€6.75m,€9.45m
SC0,09/03/2013,Aberdeen,Motherwell,D,2.5,3.3,2.8,2.55,3.25,2.5,2012/13,€9.75m,€10.60m
SC0,09/03/2013,Dundee,Inverness C,D,4.2,3.5,1.85,3.5,3.4,1.91,2012/13,€6.75m,€6.65m
SC0,09/03/2013,Ross County,Celtic,H,8.0,4.5,1.4,7.25,4.5,1.35,2012/13,€8.00m,€69.28m
SC0,09/03/2013,St Johnstone,Kilmarnock,H,1.91,3.5,4.0,1.95,3.2,3.6,2012/13,€10.25m,€9.30m
SC0,09/03/2013,St Mirren,Dundee United,D,2.7,3.25,2.6,2.5,3.2,2.6,2012/13,€9.45m,€8.13m
SC0,10/03/2013,Hibernian,Hearts,D,2.7,3.25,2.6,2.4,3.25,2.65,2012/13,€11.20m,€11.93m
SC0,15/03/2013,Motherwell,Hibernian,H,2.05,3.4,3.6,1.87,3.4,3.7,2012/13,€10.60m,€11.20m
SC0,16/03/2013,Celtic,Aberdeen,H,1.29,5.5,9.5,1.25,5.0,9.75,2012/13,€69.28m,€9.75m
SC0,16/03/2013,Inverness C,Ross County,H,2.2,3.3,3.25,2.1,3.2,3.2,2012/13,€6.65m,€8.00m
SC0,17/03/2013,Dundee United,Dundee,D,1.62,3.8,5.5,1.48,4.1,5.5,2012/13,€8.13m,€6.75m
SC0,30/03/2013,Aberdeen,Hearts,H,2.4,3.25,2.9,2.2,3.25,2.95,2012/13,€9.75m,€11.93m
SC0,30/03/2013,Dundee,Motherwell,A,4.2,3.6,1.83,4.0,3.4,1.8,2012/13,€6.75m,€10.60m
SC0,30/03/2013,Hibernian,Inverness C,A,2.5,3.4,2.7,2.4,3.2,2.7,2012/13,€11.20m,€6.65m
SC0,30/03/2013,Ross County,Kilmarnock,A,2.1,3.5,3.25,2.15,3.3,3.0,2012/13,€8.00m,€9.30m
SC0,31/03/2013,St Mirren,Celtic,D,7.0,4.5,1.44,7.25,4.5,1.35,2012/13,€9.45m,€69.28m
SC0,01/04/2013,St Johnstone,Dundee United,D,2.4,3.4,2.8,2.5,3.25,2.55,2012/13,€10.25m,€8.13m
SC0,03/04/2013,Kilmarnock,St Mirren,D,2.38,3.3,2.8,2.15,3.3,3.0,2012/13,€9.30m,€9.45m
SC0,05/04/2013,Inverness C,St Johnstone,D,2.38,3.4,2.9,2.3,3.2,2.85,2012/13,€6.65m,€10.25m
SC0,06/04/2013,Celtic,Hibernian,H,1.25,5.75,11.0,1.22,5.5,10.0,2012/13,€69.28m,€11.20m
SC0,06/04/2013,Dundee United,Aberdeen,H,2.3,3.25,3.1,2.25,3.2,2.9,2012/13,€8.13m,€9.75m
SC0,06/04/2013,Hearts,Ross County,H,2.2,3.3,3.25,2.2,3.25,2.95,2012/13,€11.93m,€8.00m
SC0,06/04/2013,Kilmarnock,Dundee,A,1.67,3.75,5.0,1.6,3.6,5.0,2012/13,€9.30m,€6.75m
SC0,06/04/2013,Motherwell,St Mirren,D,1.91,3.4,4.0,1.9,3.3,3.7,2012/13,€10.60m,€9.45m
SC0,19/04/2013,Dundee United,Motherwell,A,2.63,3.4,2.55,2.45,3.25,2.6,2012/13,€8.13m,€10.60m
SC0,20/04/2013,Kilmarnock,Hearts,A,2.9,3.25,2.4,2.65,3.25,2.4,2012/13,€9.30m,€11.93m
SC0,20/04/2013,St Mirren,Dundee,A,1.73,3.5,5.0,1.72,3.4,4.5,2012/13,€9.45m,€6.75m
SC0,21/04/2013,Celtic,Inverness C,H,1.36,4.6,8.5,1.35,4.5,7.25,2012/13,€69.28m,€6.65m
SC0,21/04/2013,St Johnstone,Ross County,D,2.2,3.4,3.2,2.15,3.3,3.0,2012/13,€10.25m,€8.00m
SC0,22/04/2013,Hibernian,Aberdeen,D,2.8,3.25,2.5,2.6,3.25,2.45,2012/13,€11.20m,€9.75m
SC0,26/04/2013,Ross County,Dundee United,H,2.38,3.25,3.0,2.35,3.2,2.75,2012/13,€8.00m,€8.13m
SC0,27/04/2013,Aberdeen,Kilmarnock,H,1.91,3.3,4.2,1.9,3.3,3.7,2012/13,€9.75m,€9.30m
SC0,27/04/2013,Dundee,Hearts,H,3.5,3.25,2.1,3.3,3.25,2.05,2012/13,€6.75m,€11.93m
SC0,27/04/2013,Hibernian,St Mirren,D,2.25,3.4,3.1,2.15,3.2,3.1,2012/13,€11.20m,€9.45m
SC0,27/04/2013,St Johnstone,Inverness C,H,2.3,3.25,3.1,2.25,3.2,2.9,2012/13,€10.25m,€6.65m
SC0,28/04/2013,Motherwell,Celtic,H,4.33,3.6,1.8,4.4,3.5,1.7,2012/13,€10.60m,€69.28m
SC0,04/05/2013,Dundee United,St Johnstone,A,2.55,3.4,2.63,2.4,3.2,2.7,2012/13,€8.13m,€10.25m
SC0,04/05/2013,Hearts,St Mirren,H,2.1,3.4,3.4,2.0,3.25,3.4,2012/13,€11.93m,€9.45m
SC0,04/05/2013,Inverness C,Motherwell,H,2.88,3.3,2.4,2.7,3.2,2.4,2012/13,€6.65m,€10.60m
SC0,05/05/2013,Dundee,Aberdeen,D,3.4,3.4,2.1,3.2,3.2,2.1,2012/13,€6.75m,€9.75m
SC0,05/05/2013,Ross County,Celtic,D,5.0,3.8,1.67,4.6,3.6,1.65,2012/13,€8.00m,€69.28m
SC0,11/05/2013,Celtic,St Johnstone,H,1.44,4.33,7.0,1.48,4.1,5.5,2012/13,€69.28m,€10.25m
SC0,11/05/2013,Dundee,Kilmarnock,A,2.75,3.3,2.5,2.85,3.3,2.25,2012/13,€6.75m,€9.30m
SC0,11/05/2013,Inverness C,Dundee United,A,2.0,3.6,3.5,2.0,3.25,3.4,2012/13,€6.65m,€8.13m
SC0,11/05/2013,St Mirren,Aberdeen,D,2.8,3.25,2.5,2.5,3.25,2.55,2012/13,€9.45m,€9.75m
SC0,12/05/2013,Hearts,Hibernian,A,2.05,3.3,3.6,2.1,3.2,3.2,2012/13,€11.93m,€11.20m
SC0,12/05/2013,Motherwell,Ross County,H,1.95,3.4,3.8,1.87,3.4,3.7,2012/13,€10.60m,€8.00m
SC0,15/05/2013,Kilmarnock,Hibernian,A,2.5,3.25,2.8,2.35,3.2,2.75,2012/13,€9.30m,€11.20m
SC0,18/05/2013,Aberdeen,Hearts,D,2.1,3.3,3.5,2.1,3.2,3.2,2012/13,€9.75m,€11.93m
SC0,18/05/2013,Hibernian,Dundee,H,1.85,3.5,4.2,1.8,3.4,4.0,2012/13,€11.20m,€6.75m
SC0,18/05/2013,Kilmarnock,St Mirren,A,2.5,3.3,2.8,2.3,3.2,2.85,2012/13,€9.30m,€9.45m
SC0,19/05/2013,Dundee United,Celtic,A,5.0,4.0,1.62,4.5,3.6,1.67,2012/13,€8.13m,€69.28m
SC0,19/05/2013,Ross County,Inverness C,H,2.7,3.4,2.5,2.75,3.2,2.35,2012/13,€8.00m,€6.65m
SC0,19/05/2013,St Johnstone,Motherwell,H,2.2,3.3,3.25,2.2,3.3,2.9,2012/13,€10.25m,€10.60m
SC0,02/08/2013,Partick,Dundee United,D,2.88,3.3,2.4,2.85,3.1,2.35,2013/14,€6.63m,€10.65m
SC0,03/08/2013,Aberdeen,Kilmarnock,H,1.85,3.5,4.0,1.91,3.4,3.5,2013/14,€10.93m,€9.60m
SC0,03/08/2013,Celtic,Ross County,H,1.25,5.5,12.0,1.22,5.75,9.25,2013/14,€68.53m,€7.68m
SC0,03/08/2013,Inverness C,St Mirren,H,1.95,3.4,3.9,1.9,3.3,3.7,2013/14,€5.80m,€9.60m
SC0,04/08/2013,Hibernian,Motherwell,A,3.0,3.25,2.38,3.1,3.25,2.45,2013/14,€9.58m,€7.70m
SC0,04/08/2013,St Johnstone,Hearts,H,2.0,3.3,3.8,2.05,3.1,3.5,2013/14,€10.13m,€5.15m
SC0,10/08/2013,Dundee United,Inverness C,A,2.3,3.25,2.88,2.25,3.2,2.9,2013/14,€10.65m,€5.80m
SC0,10/08/2013,Ross County,Partick,A,2.0,3.3,3.75,1.95,3.2,3.6,2013/14,€7.68m,€6.63m
SC0,11/08/2013,Hearts,Hibernian,H,2.25,3.4,2.8,2.25,3.2,2.9,2013/14,€5.15m,€9.58m
SC0,11/08/2013,Kilmarnock,St Johnstone,D,3.2,3.25,2.25,3.0,3.2,2.2,2013/14,€9.60m,€10.13m
SC0,11/08/2013,Motherwell,Aberdeen,A,2.3,3.25,2.88,2.3,3.25,2.8,2013/14,€7.70m,€10.93m
SC0,16/08/2013,Partick,Hearts,D,2.15,3.2,3.5,2.15,3.3,3.0,2013/14,€6.63m,€5.15m
SC0,17/08/2013,Aberdeen,Celtic,A,4.2,3.3,1.91,3.75,3.4,1.85,2013/14,€10.93m,€68.53m
SC0,17/08/2013,Hibernian,Dundee United,D,2.75,3.2,2.55,2.7,3.0,2.5,2013/14,€9.58m,€10.65m
SC0,17/08/2013,Inverness C,Motherwell,H,2.38,3.25,3.0,2.4,3.25,2.65,2013/14,€5.80m,€7.70m
SC0,17/08/2013,St Johnstone,Ross County,H,1.85,3.5,4.2,1.8,3.4,4.0,2013/14,€10.13m,€7.68m
SC0,17/08/2013,St Mirren,Kilmarnock,D,2.3,3.3,3.1,2.25,3.2,2.9,2013/14,€9.60m,€9.60m
SC0,24/08/2013,Celtic,Inverness C,D,1.44,4.33,7.0,1.4,4.1,7.25,2013/14,€68.53m,€5.80m
SC0,24/08/2013,Dundee United,St Johnstone,H,2.63,3.25,2.63,2.4,3.25,2.65,2013/14,€10.65m,€10.13m
SC0,24/08/2013,Hearts,Aberdeen,H,3.25,3.5,2.1,3.1,3.2,2.15,2013/14,€5.15m,€10.93m
SC0,24/08/2013,Kilmarnock,Hibernian,A,2.3,3.25,3.1,2.3,3.2,2.85,2013/14,€9.60m,€9.58m
SC0,24/08/2013,Motherwell,Partick,H,2.1,3.4,3.4,1.87,3.3,3.8,2013/14,€7.70m,€6.63m
SC0,24/08/2013,Ross County,St Mirren,H,2.5,3.2,2.8,2.45,3.1,2.7,2013/14,€7.68m,€9.60m
SC0,31/08/2013,Aberdeen,St Johnstone,D,2.25,3.25,3.25,2.15,3.3,3.0,2013/14,€10.93m,€10.13m
SC0,31/08/2013,Dundee United,Celtic,A,6.0,4.1,1.53,5.25,3.8,1.55,2013/14,€10.65m,€68.53m
SC0,31/08/2013,Hibernian,Ross County,D,2.38,3.4,2.88,2.2,3.25,2.95,2013/14,€9.58m,€7.68m
SC0,31/08/2013,Inverness C,Hearts,H,1.75,3.6,4.75,1.78,3.5,4.0,2013/14,€5.80m,€5.15m
SC0,31/08/2013,Motherwell,Kilmarnock,H,1.91,3.5,4.0,1.91,3.3,3.6,2013/14,€7.70m,€9.60m
SC0,31/08/2013,St Mirren,Partick,A,2.5,3.3,2.8,2.35,3.25,2.7,2013/14,€9.60m,€6.63m
SC0,14/09/2013,Hearts,Celtic,A,8.5,4.75,1.36,7.25,4.4,1.36,2013/14,€5.15m,€68.53m
SC0,14/09/2013,Kilmarnock,Inverness C,A,3.8,3.5,1.95,3.2,3.5,2.0,2013/14,€9.60m,€5.80m
SC0,14/09/2013,Partick,Aberdeen,A,2.6,3.25,2.7,2.65,3.2,2.45,2013/14,€6.63m,€10.93m
SC0,14/09/2013,St Johnstone,Hibernian,A,1.83,3.5,4.33,1.83,3.4,3.9,2013/14,€10.13m,€9.58m
SC0,14/09/2013,St Mirren,Motherwell,A,3.4,3.3,2.15,3.4,3.25,2.0,2013/14,€9.60m,€7.70m
SC0,15/09/2013,Ross County,Dundee United,A,2.5,3.3,2.8,2.3,3.25,2.8,2013/14,€7.68m,€10.65m
SC0,21/09/2013,Aberdeen,Inverness C,H,2.38,3.5,2.8,2.4,3.25,2.65,2013/14,€10.93m,€5.80m
SC0,21/09/2013,Celtic,St Johnstone,H,1.4,4.75,7.0,1.36,4.33,7.5,2013/14,€68.53m,€10.13m
SC0,21/09/2013,Hibernian,St Mirren,H,2.1,3.4,3.4,1.95,3.3,3.5,2013/14,€9.58m,€9.60m
SC0,21/09/2013,Partick,Kilmarnock,D,2.05,3.4,3.5,2.0,3.3,3.4,2013/14,€6.63m,€9.60m
SC0,21/09/2013,Ross County,Hearts,H,2.05,3.5,3.4,2.0,3.3,3.4,2013/14,€7.68m,€5.15m
SC0,22/09/2013,Dundee United,Motherwell,D,2.55,3.4,2.63,2.4,3.25,2.65,2013/14,€10.65m,€7.70m
SC0,28/09/2013,Hearts,Dundee United,D,3.1,3.4,2.25,2.9,3.3,2.2,2013/14,€5.15m,€10.65m
SC0,28/09/2013,Inverness C,Hibernian,H,1.83,3.75,4.0,1.83,3.4,3.8,2013/14,€5.80m,€9.58m
SC0,28/09/2013,Kilmarnock,Celtic,A,8.0,5.25,1.33,6.75,4.75,1.35,2013/14,€9.60m,€68.53m
SC0,28/09/2013,Motherwell,Ross County,H,1.8,3.6,4.33,1.8,3.6,3.7,2013/14,€7.70m,€7.68m
SC0,28/09/2013,St Johnstone,Partick,D,2.05,3.5,3.4,1.85,3.5,3.7,2013/14,€10.13m,€6.63m
SC0,30/09/2013,St Mirren,Aberdeen,D,3.75,3.4,2.0,3.5,3.3,1.95,2013/14,€9.60m,€10.93m
SC0,05/10/2013,Celtic,Motherwell,H,1.4,4.5,8.0,1.4,4.33,6.5,2013/14,€68.53m,€7.70m
SC0,05/10/2013,Dundee United,Kilmarnock,H,1.75,3.75,4.5,1.78,3.4,4.1,2013/14,€10.65m,€9.60m
SC0,05/10/2013,Hearts,St Mirren,A,2.2,3.3,3.25,2.1,3.3,3.1,2013/14,€5.15m,€9.60m
SC0,05/10/2013,Ross County,Aberdeen,H,3.3,3.3,2.2,3.0,3.2,2.2,2013/14,€7.68m,€10.93m
SC0,05/10/2013,St Johnstone,Inverness C,H,2.6,3.4,2.6,2.55,3.25,2.5,2013/14,€10.13m,€5.80m
SC0,07/10/2013,Partick,Hibernian,A,2.3,3.4,3.0,2.35,3.25,2.7,2013/14,€6.63m,€9.58m
SC0,19/10/2013,Aberdeen,Dundee United,H,2.2,3.25,3.25,2.1,3.25,3.2,2013/14,€10.93m,€10.65m
SC0,19/10/2013,Hibernian,Celtic,D,7.5,5.0,1.36,6.5,4.33,1.4,2013/14,€9.58m,€68.53m
SC0,19/10/2013,Kilmarnock,Ross County,H,2.4,3.4,2.8,2.3,3.2,2.8,2013/14,€9.60m,€7.68m
SC0,19/10/2013,Motherwell,Hearts,H,1.7,3.5,5.25,1.7,3.6,4.33,2013/14,€7.70m,€5.15m
SC0,19/10/2013,St Mirren,St Johnstone,H,3.5,3.6,2.0,3.4,3.25,2.0,2013/14,€9.60m,€10.13m
SC0,20/10/2013,Inverness C,Partick,A,1.83,3.6,4.2,1.83,3.3,4.0,2013/14,€5.80m,€6.63m
SC0,26/10/2013,Dundee United,St Mirren,H,1.65,3.75,5.25,1.67,3.5,4.6,2013/14,€10.65m,€9.60m
SC0,26/10/2013,Hibernian,Aberdeen,A,3.0,3.4,2.3,2.9,3.2,2.25,2013/14,€9.58m,€10.93m
SC0,26/10/2013,Kilmarnock,Hearts,H,2.25,3.4,3.1,2.25,3.2,2.95,2013/14,€9.60m,€5.15m
SC0,27/10/2013,Partick,Celtic,A,7.0,5.25,1.36,7.25,4.75,1.33,2013/14,€6.63m,€68.53m
SC0,27/10/2013,St Johnstone,Motherwell,H,2.5,3.3,2.75,2.5,3.2,2.55,2013/14,€10.13m,€7.70m
SC0,02/11/2013,Celtic,Dundee United,D,1.33,4.6,10.0,1.3,5.0,7.75,2013/14,€68.53m,€10.65m
SC0,02/11/2013,Hearts,St Johnstone,A,3.2,3.3,2.1,3.1,3.25,2.15,2013/14,€5.15m,€10.13m
SC0,02/11/2013,Inverness C,Kilmarnock,H,1.7,3.75,4.75,1.72,3.4,4.4,2013/14,€5.80m,€9.60m
SC0,03/11/2013,Motherwell,Hibernian,H,1.8,3.5,4.5,1.75,3.4,4.2,2013/14,€7.70m,€9.58m
SC0,04/11/2013,Aberdeen,Partick,H,1.83,3.6,4.2,1.83,3.4,3.9,2013/14,€10.93m,€6.63m
