Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue
T1,06/03/2022,Fenerbahce,Trabzonspor,D,2.2,3.3,3.0,2.3,3.0,3.25,2021/22,€152.13m,€123.88m
T1,07/03/2022,Besiktas,Buyuksehyr,D,2.15,3.5,3.2,2.2,3.5,2.95,2021/22,€101.53m,€62.88m
T1,07/03/2022,Gaziantep,Hatayspor,D,2.2,3.4,3.0,2.35,3.5,2.75,2021/22,€30.28m,€36.18m
T1,07/03/2022,Kayserispor,Alanyaspor,A,2.5,3.25,2.7,2.6,3.25,2.6,2021/22,€40.90m,€52.28m
T1,12/03/2022,Hatayspor,Karagumruk,H,1.9,3.4,4.0,1.98,3.5,3.5,2021/22,€36.18m,€36.15m
T1,12/03/2022,Altay,Yeni Malatyaspor,H,1.9,3.3,4.0,1.85,3.4,4.1,2021/22,€14.25m,€20.38m
T1,12/03/2022,Kasimpasa,Rizespor,H,1.6,4.0,5.25,1.62,4.0,4.8,2021/22,€43.15m,€24.00m
T1,12/03/2022,Trabzonspor,Goztep,H,1.57,3.75,5.0,1.62,3.9,5.0,2021/22,€123.88m,€24.68m
T1,13/03/2022,Kayserispor,Konyaspor,A,2.7,3.2,2.62,2.8,3.25,2.45,2021/22,€40.90m,€46.90m
T1,13/03/2022,Ad. Demirspor,Sivasspor,A,1.9,3.4,4.0,1.88,3.5,3.9,2021/22,€46.00m,€30.58m
T1,13/03/2022,Alanyaspor,Fenerbahce,A,2.62,3.3,2.6,2.6,3.4,2.55,2021/22,€52.28m,€152.13m
T1,14/03/2022,Buyuksehyr,Antalyaspor,A,1.72,3.5,4.75,1.8,3.5,4.33,2021/22,€62.88m,€37.65m
T1,14/03/2022,Galatasaray,Besiktas,H,2.45,3.3,2.75,2.45,3.3,2.75,2021/22,€130.63m,€101.53m
T1,14/03/2022,Giresunspor,Gaziantep,H,2.37,3.3,2.87,2.3,3.2,3.1,2021/22,€31.70m,€30.28m
T1,18/03/2022,Karagumruk,Kayserispor,H,1.95,3.6,3.6,2.0,3.4,3.6,2021/22,€36.15m,€40.90m
T1,18/03/2022,Rizespor,Trabzonspor,H,4.2,4.0,1.7,4.4,3.8,1.72,2021/22,€24.00m,€123.88m
T1,19/03/2022,Yeni Malatyaspor,Kasimpasa,A,3.75,3.6,1.9,3.6,3.6,1.9,2021/22,€20.38m,€43.15m
T1,19/03/2022,Ad. Demirspor,Buyuksehyr,H,2.3,3.3,2.9,2.37,3.4,2.8,2021/22,€46.00m,€62.88m
T1,19/03/2022,Goztep,Alanyaspor,A,2.3,3.4,2.87,2.4,3.25,2.85,2021/22,€24.68m,€52.28m
T1,19/03/2022,Besiktas,Hatayspor,D,1.7,4.0,4.33,1.7,3.9,4.4,2021/22,€101.53m,€36.18m
T1,20/03/2022,Antalyaspor,Giresunspor,H,2.1,3.3,3.4,2.05,3.25,3.6,2021/22,€37.65m,€31.70m
T1,20/03/2022,Sivasspor,Altay,H,1.8,3.5,4.33,1.8,3.6,4.2,2021/22,€30.58m,€14.25m
T1,20/03/2022,Gaziantep,Galatasaray,H,2.7,3.4,2.45,2.7,3.4,2.45,2021/22,€30.28m,€130.63m
T1,20/03/2022,Fenerbahce,Konyaspor,H,1.95,3.5,3.6,2.0,3.4,3.5,2021/22,€152.13m,€46.90m
T1,02/04/2022,Giresunspor,Sivasspor,D,2.3,3.0,2.87,2.4,3.1,2.95,2021/22,€31.70m,€30.58m
T1,02/04/2022,Altay,Antalyaspor,A,2.7,3.1,2.37,2.75,3.2,2.5,2021/22,€14.25m,€37.65m
T1,02/04/2022,Kayserispor,Fenerbahce,A,3.5,3.5,1.85,3.6,3.5,1.95,2021/22,€40.90m,€152.13m
T1,02/04/2022,Galatasaray,Karagumruk,H,1.65,3.6,4.33,1.68,3.75,4.75,2021/22,€130.63m,€36.15m
T1,03/04/2022,Kasimpasa,Gaziantep,H,1.95,3.4,3.25,2.0,3.5,3.5,2021/22,€43.15m,€30.28m
T1,03/04/2022,Alanyaspor,Rizespor,H,1.6,3.6,5.0,1.65,4.0,4.75,2021/22,€52.28m,€24.00m
T1,03/04/2022,Konyaspor,Goztep,H,1.8,3.5,3.6,1.78,3.7,4.2,2021/22,€46.90m,€24.68m
T1,03/04/2022,Trabzonspor,Besiktas,D,2.0,3.25,3.25,2.1,3.6,3.2,2021/22,€123.88m,€101.53m
T1,04/04/2022,Buyuksehyr,Yeni Malatyaspor,H,1.33,4.5,7.5,1.34,4.8,8.5,2021/22,€62.88m,€20.38m
T1,04/04/2022,Hatayspor,Ad. Demirspor,D,2.62,3.2,2.37,2.65,3.4,2.5,2021/22,€36.18m,€46.00m
T1,09/04/2022,Karagumruk,Kasimpasa,H,2.55,3.4,2.5,2.5,3.4,2.6,2021/22,€36.15m,€43.15m
T1,09/04/2022,Goztep,Kayserispor,A,2.05,3.5,3.1,2.1,3.5,3.2,2021/22,€24.68m,€40.90m
T1,09/04/2022,Rizespor,Konyaspor,H,3.5,3.5,1.95,3.6,3.5,1.98,2021/22,€24.00m,€46.90m
T1,09/04/2022,Besiktas,Alanyaspor,H,1.8,3.6,4.0,1.83,3.7,3.9,2021/22,€101.53m,€52.28m
T1,09/04/2022,Gaziantep,Trabzonspor,D,3.1,3.25,2.1,3.2,3.3,2.2,2021/22,€30.28m,€123.88m
T1,10/04/2022,Yeni Malatyaspor,Giresunspor,A,3.4,3.4,2.0,3.5,3.3,2.05,2021/22,€20.38m,€31.70m
T1,10/04/2022,Ad. Demirspor,Altay,H,1.57,4.0,4.75,1.61,3.9,5.25,2021/22,€46.00m,€14.25m
T1,10/04/2022,Sivasspor,Buyuksehyr,A,2.62,3.25,2.5,2.65,3.25,2.55,2021/22,€30.58m,€62.88m
T1,10/04/2022,Fenerbahce,Galatasaray,H,1.85,3.5,3.75,1.9,3.6,3.7,2021/22,€152.13m,€130.63m
T1,11/04/2022,Antalyaspor,Hatayspor,H,2.1,3.3,3.2,2.15,3.3,3.25,2021/22,€37.65m,€36.18m
T1,15/04/2022,Kayserispor,Rizespor,D,2.0,3.4,3.6,2.0,3.4,3.5,2021/22,€40.90m,€24.00m
T1,15/04/2022,Trabzonspor,Karagumruk,D,1.44,4.33,6.5,1.51,4.1,6.0,2021/22,€123.88m,€36.15m
T1,16/04/2022,Hatayspor,Sivasspor,D,2.5,3.2,2.62,2.5,3.3,2.65,2021/22,€36.18m,€30.58m
T1,16/04/2022,Alanyaspor,Antalyaspor,A,2.05,3.25,3.25,2.1,3.3,3.4,2021/22,€52.28m,€37.65m
T1,16/04/2022,Altay,Buyuksehyr,D,3.6,3.3,1.95,3.7,3.3,1.98,2021/22,€14.25m,€62.88m
T1,16/04/2022,Fenerbahce,Goztep,H,1.33,4.75,8.0,1.37,4.8,8.0,2021/22,€152.13m,€24.68m
T1,17/04/2022,Konyaspor,Gaziantep,H,1.75,3.6,4.0,1.8,3.8,3.9,2021/22,€46.90m,€30.28m
T1,17/04/2022,Kasimpasa,Ad. Demirspor,H,2.3,3.3,2.9,2.3,3.3,2.9,2021/22,€43.15m,€46.00m
T1,17/04/2022,Giresunspor,Besiktas,D,2.8,3.3,2.3,2.85,3.4,2.3,2021/22,€31.70m,€101.53m
T1,18/04/2022,Galatasaray,Yeni Malatyaspor,H,1.28,5.0,10.0,1.31,4.8,11.0,2021/22,€130.63m,€20.38m
T1,22/04/2022,Rizespor,Fenerbahce,A,6.0,3.8,1.53,5.0,4.1,1.58,2021/22,€24.00m,€152.13m
T1,23/04/2022,Gaziantep,Goztep,D,1.8,3.6,4.2,1.85,3.6,3.8,2021/22,€30.28m,€24.68m
T1,23/04/2022,Karagumruk,Giresunspor,H,2.3,3.4,2.87,2.3,3.3,2.9,2021/22,€36.15m,€31.70m
T1,23/04/2022,Ad. Demirspor,Trabzonspor,A,2.3,3.4,2.9,2.3,3.4,2.9,2021/22,€46.00m,€123.88m
T1,24/04/2022,Buyuksehyr,Hatayspor,H,1.65,3.6,5.25,1.65,3.75,5.0,2021/22,€62.88m,€36.18m
T1,24/04/2022,Yeni Malatyaspor,Konyaspor,A,4.75,4.2,1.6,5.25,3.9,1.61,2021/22,€20.38m,€46.90m
T1,24/04/2022,Altay,Galatasaray,A,4.0,3.4,1.85,3.9,3.5,1.9,2021/22,€14.25m,€130.63m
T1,24/04/2022,Antalyaspor,Kayserispor,D,1.66,3.6,4.75,1.72,3.7,4.6,2021/22,€37.65m,€40.90m
T1,25/04/2022,Besiktas,Kasimpasa,A,1.72,4.0,4.0,1.75,3.9,4.0,2021/22,€101.53m,€43.15m
T1,25/04/2022,Sivasspor,Alanyaspor,H,2.25,3.3,3.1,2.3,3.4,2.9,2021/22,€30.58m,€52.28m
T1,29/04/2022,Fenerbahce,Gaziantep,H,1.33,5.0,8.0,1.36,5.0,7.5,2021/22,€152.13m,€30.28m
T1,29/04/2022,Giresunspor,Ad. Demirspor,H,2.45,3.4,2.55,2.6,3.25,2.6,2021/22,€31.70m,€46.00m
T1,30/04/2022,Kasimpasa,Buyuksehyr,A,2.7,3.2,2.5,2.75,3.4,2.4,2021/22,€43.15m,€62.88m
T1,30/04/2022,Konyaspor,Karagumruk,A,1.66,3.6,4.5,1.73,3.8,4.33,2021/22,€46.90m,€36.15m
T1,30/04/2022,Hatayspor,Altay,A,1.75,3.5,4.2,1.77,3.7,4.2,2021/22,€36.18m,€14.25m
T1,30/04/2022,Trabzonspor,Antalyaspor,D,1.75,3.5,4.33,1.78,3.5,4.33,2021/22,€123.88m,€37.65m
T1,01/05/2022,Alanyaspor,Yeni Malatyaspor,H,1.25,5.25,11.0,1.29,5.5,9.75,2021/22,€52.28m,€20.38m
T1,01/05/2022,Kayserispor,Besiktas,A,3.5,3.75,1.85,3.4,3.75,1.95,2021/22,€40.90m,€101.53m
T1,01/05/2022,Galatasaray,Sivasspor,A,1.85,3.25,4.0,1.9,3.5,3.9,2021/22,€130.63m,€30.58m
T1,01/05/2022,Goztep,Rizespor,A,2.0,3.6,3.4,2.0,3.7,3.25,2021/22,€24.68m,€24.00m
T1,06/05/2022,Gaziantep,Kayserispor,D,1.72,3.6,3.8,1.78,3.6,4.2,2021/22,€30.28m,€40.90m
T1,06/05/2022,Hatayspor,Trabzonspor,D,2.4,3.5,2.5,2.55,3.4,2.55,2021/22,€36.18m,€123.88m
T1,07/05/2022,Karagumruk,Goztep,H,1.53,3.75,5.0,1.58,4.2,5.0,2021/22,€36.15m,€24.68m
T1,07/05/2022,Sivasspor,Kasimpasa,A,2.2,3.3,2.75,2.3,3.5,2.85,2021/22,€30.58m,€43.15m
T1,07/05/2022,Ad. Demirspor,Alanyaspor,A,1.9,3.6,3.25,1.95,3.75,3.4,2021/22,€46.00m,€52.28m
T1,07/05/2022,Buyuksehyr,Galatasaray,D,1.9,3.5,3.4,1.9,3.5,3.8,2021/22,€62.88m,€130.63m
T1,08/05/2022,Altay,Giresunspor,D,2.3,3.2,2.75,2.4,3.6,2.65,2021/22,€14.25m,€31.70m
T1,08/05/2022,Yeni Malatyaspor,Rizespor,A,3.75,3.4,1.8,3.6,3.6,1.9,2021/22,€20.38m,€24.00m
T1,08/05/2022,Besiktas,Fenerbahce,D,2.4,3.3,2.45,2.55,3.5,2.5,2021/22,€101.53m,€152.13m
T1,09/05/2022,Antalyaspor,Konyaspor,H,2.7,3.25,2.62,2.65,3.4,2.45,2021/22,€37.65m,€46.90m
T1,14/05/2022,Kayserispor,Yeni Malatyaspor,H,1.44,4.5,6.5,1.46,4.75,6.0,2021/22,€40.90m,€20.38m
T1,15/05/2022,Goztep,Besiktas,A,4.2,4.5,1.65,4.4,4.33,1.63,2021/22,€24.68m,€101.53m
T1,15/05/2022,Trabzonspor,Altay,H,1.4,4.75,7.0,1.39,5.0,7.0,2021/22,€123.88m,€14.25m
T1,15/05/2022,Alanyaspor,Gaziantep,H,1.65,4.0,4.75,1.6,4.2,4.8,2021/22,€52.28m,€30.28m
T1,15/05/2022,Fenerbahce,Karagumruk,D,1.5,4.5,5.5,1.47,4.6,5.75,2021/22,€152.13m,€36.15m
T1,15/05/2022,Giresunspor,Buyuksehyr,D,4.0,3.4,1.9,3.8,3.4,1.95,2021/22,€31.70m,€62.88m
T1,15/05/2022,Kasimpasa,Antalyaspor,A,1.9,3.75,3.5,1.98,3.75,3.3,2021/22,€43.15m,€37.65m
T1,15/05/2022,Konyaspor,Hatayspor,H,1.6,4.2,5.0,1.63,4.1,4.6,2021/22,€46.90m,€36.18m
T1,16/05/2022,Galatasaray,Ad. Demirspor,H,1.9,3.75,3.5,1.9,3.7,3.6,2021/22,€130.63m,€46.00m
T1,16/05/2022,Rizespor,Sivasspor,A,2.75,3.3,2.45,2.7,3.4,2.45,2021/22,€24.00m,€30.58m
T1,20/05/2022,Antalyaspor,Galatasaray,D,2.3,3.5,3.0,2.25,3.6,2.87,2021/22,€37.65m,€130.63m
T1,20/05/2022,Gaziantep,Rizespor,H,1.8,3.8,4.0,1.83,3.8,3.75,2021/22,€30.28m,€24.00m
T1,21/05/2022,Altay,Kasimpasa,A,3.1,3.6,2.1,3.0,3.7,2.1,2021/22,€14.25m,€43.15m
T1,21/05/2022,Sivasspor,Kayserispor,H,1.8,3.6,4.33,1.75,3.7,4.33,2021/22,€30.58m,€40.90m
T1,21/05/2022,Besiktas,Konyaspor,D,1.9,3.75,3.6,1.88,3.8,3.6,2021/22,€101.53m,€46.90m
T1,21/05/2022,Yeni Malatyaspor,Fenerbahce,A,12.0,5.75,1.22,11.5,6.75,1.22,2021/22,€20.38m,€152.13m
T1,22/05/2022,Buyuksehyr,Trabzonspor,H,1.8,3.6,4.33,1.8,3.6,4.1,2021/22,€62.88m,€123.88m
T1,22/05/2022,Karagumruk,Alanyaspor,A,3.1,3.6,2.2,2.95,3.6,2.15,2021/22,€36.15m,€52.28m
T1,22/05/2022,Ad. Demirspor,Goztep,H,1.4,5.0,6.0,1.41,5.0,6.25,2021/22,€46.00m,€24.68m
T1,22/05/2022,Hatayspor,Giresunspor,H,2.1,3.4,3.4,2.1,3.5,3.25,2021/22,€36.18m,€31.70m
T1,05/08/2022,Istanbulspor,Trabzonspor,A,4.7,3.75,1.61,4.6,3.75,1.7,2022/23,€18.43m,€135.30m
T1,06/08/2022,Sivasspor,Gaziantep,D,1.95,3.5,3.3,2.0,3.5,3.5,2022/23,€28.93m,€24.10m
T1,06/08/2022,Besiktas,Kayserispor,H,1.5,4.33,5.25,1.51,4.2,5.75,2022/23,€127.70m,€31.05m
T1,07/08/2022,Giresunspor,Ad. Demirspor,A,2.87,3.4,2.2,2.8,3.4,2.35,2022/23,€18.38m,€57.65m
T1,07/08/2022,Karagumruk,Alanyaspor,A,2.55,3.5,2.4,2.6,3.3,2.55,2022/23,€40.33m,€43.28m
T1,07/08/2022,Antalyaspor,Galatasaray,A,2.37,3.6,2.6,2.45,3.4,2.65,2022/23,€41.60m,€202.65m
T1,08/08/2022,Buyuksehyr,Kasimpasa,H,1.75,3.6,4.2,1.85,3.5,4.1,2022/23,€75.10m,€39.23m
T1,08/08/2022,Ankaragucu,Konyaspor,D,2.9,3.4,2.15,3.1,3.4,2.2,2022/23,€40.48m,€48.58m
T1,08/08/2022,Fenerbahce,Umraniyespor,D,1.33,5.0,7.5,1.35,5.0,8.0,2022/23,€193.23m,€12.05m
T1,12/08/2022,Trabzonspor,Hatayspor,H,1.5,4.5,6.5,1.49,4.33,6.0,2022/23,€135.30m,€23.03m
T1,13/08/2022,Kayserispor,Istanbulspor,H,1.85,3.8,4.0,1.87,3.7,3.7,2022/23,€31.05m,€18.43m
T1,13/08/2022,Ad. Demirspor,Sivasspor,H,1.9,3.6,4.0,1.88,3.6,3.7,2022/23,€57.65m,€28.93m
T1,13/08/2022,Galatasaray,Giresunspor,A,1.44,4.33,8.0,1.44,4.4,6.5,2022/23,€202.65m,€18.38m
T1,14/08/2022,Gaziantep,Ankaragucu,H,1.95,3.6,3.6,1.98,3.5,3.5,2022/23,€24.10m,€40.48m
T1,14/08/2022,Umraniyespor,Antalyaspor,A,3.1,3.3,2.25,2.95,3.2,2.35,2022/23,€12.05m,€41.60m
T1,14/08/2022,Alanyaspor,Besiktas,D,2.75,3.6,2.45,2.75,3.6,2.35,2022/23,€43.28m,€127.70m
T1,15/08/2022,Konyaspor,Buyuksehyr,D,2.75,3.4,2.5,2.65,3.4,2.5,2022/23,€48.58m,€75.10m
T1,15/08/2022,Kasimpasa,Fenerbahce,A,3.2,3.8,2.1,3.0,3.7,2.1,2022/23,€39.23m,€193.23m
T1,19/08/2022,Umraniyespor,Galatasaray,A,4.2,3.75,1.8,4.2,3.7,1.78,2022/23,€12.05m,€202.65m
T1,20/08/2022,Giresunspor,Kasimpasa,H,2.25,3.5,3.0,2.3,3.4,2.87,2022/23,€18.38m,€39.23m
T1,20/08/2022,Hatayspor,Gaziantep,A,2.1,3.5,3.25,2.05,3.5,3.3,2022/23,€23.03m,€24.10m
T1,20/08/2022,Antalyaspor,Trabzonspor,H,2.5,3.2,2.87,2.55,3.25,2.7,2022/23,€41.60m,€135.30m
T1,21/08/2022,Buyuksehyr,Kayserispor,H,1.55,3.8,6.5,1.57,3.9,5.75,2022/23,€75.10m,€31.05m
T1,21/08/2022,Besiktas,Karagumruk,H,1.57,4.2,5.0,1.55,4.1,5.25,2022/23,€127.70m,€40.33m
T1,22/08/2022,Istanbulspor,Konyaspor,A,3.6,3.5,2.0,3.5,3.4,2.05,2022/23,€18.43m,€48.58m
T1,22/08/2022,Sivasspor,Alanyaspor,D,2.5,3.4,2.75,2.37,3.3,2.85,2022/23,€28.93m,€43.28m
T1,22/08/2022,Fenerbahce,Ad. Demirspor,H,1.7,4.0,4.5,1.71,3.9,4.33,2022/23,€193.23m,€57.65m
T1,26/08/2022,Gaziantep,Antalyaspor,H,2.5,3.3,2.8,2.45,3.2,2.8,2022/23,€24.10m,€41.60m
T1,27/08/2022,Karagumruk,Ankaragucu,H,1.9,3.6,4.0,1.87,3.6,3.8,2022/23,€40.33m,€40.48m
T1,27/08/2022,Ad. Demirspor,Umraniyespor,H,1.55,4.33,5.75,1.55,4.2,5.5,2022/23,€57.65m,€12.05m
T1,27/08/2022,Alanyaspor,Istanbulspor,A,1.5,4.75,6.0,1.49,4.4,6.0,2022/23,€43.28m,€18.43m
T1,28/08/2022,Kasimpasa,Hatayspor,H,1.95,3.5,3.75,2.0,3.5,3.4,2022/23,€39.23m,€23.03m
T1,28/08/2022,Kayserispor,Giresunspor,H,2.15,3.4,3.3,2.1,3.4,3.3,2022/23,€31.05m,€18.38m
T1,28/08/2022,Trabzonspor,Galatasaray,D,2.37,3.5,2.9,2.3,3.3,2.9,2022/23,€135.30m,€202.65m
T1,29/08/2022,Konyaspor,Fenerbahce,H,3.4,3.6,2.05,3.2,3.5,2.1,2022/23,€48.58m,€193.23m
T1,29/08/2022,Besiktas,Sivasspor,H,1.5,4.2,5.5,1.52,4.2,5.75,2022/23,€127.70m,€28.93m
T1,02/09/2022,Umraniyespor,Trabzonspor,A,3.6,3.6,1.9,3.8,3.5,1.9,2022/23,€12.05m,€135.30m
T1,03/09/2022,Buyuksehyr,Alanyaspor,H,1.9,3.5,3.8,1.93,3.4,3.7,2022/23,€75.10m,€43.28m
T1,03/09/2022,Sivasspor,Karagumruk,D,2.2,3.3,3.1,2.2,3.3,3.2,2022/23,€28.93m,€40.33m
T1,03/09/2022,Fenerbahce,Kayserispor,H,1.4,4.75,5.75,1.4,4.8,6.75,2022/23,€193.23m,€31.05m
T1,03/09/2022,Giresunspor,Konyaspor,A,2.6,3.2,2.62,2.55,3.2,2.7,2022/23,€18.38m,€48.58m
T1,04/09/2022,Hatayspor,Ad. Demirspor,D,2.9,3.3,2.25,2.95,3.4,2.25,2022/23,€23.03m,€57.65m
T1,04/09/2022,Ankaragucu,Besiktas,A,4.0,3.5,1.8,3.9,3.5,1.87,2022/23,€40.48m,€127.70m
T1,04/09/2022,Antalyaspor,Kasimpasa,A,1.7,3.6,4.5,1.73,3.6,4.5,2022/23,€41.60m,€39.23m
T1,05/09/2022,Galatasaray,Gaziantep,H,1.57,3.75,5.25,1.63,3.7,5.25,2022/23,€202.65m,€24.10m
T1,09/09/2022,Alanyaspor,Ankaragucu,H,1.72,3.8,4.5,1.7,3.75,4.6,2022/23,€43.28m,€40.48m
T1,10/09/2022,Konyaspor,Hatayspor,H,1.7,4.0,4.75,1.73,3.75,4.4,2022/23,€48.58m,€23.03m
T1,10/09/2022,Karagumruk,Giresunspor,D,1.9,3.6,4.0,1.95,3.5,3.6,2022/23,€40.33m,€18.38m
T1,11/09/2022,Sivasspor,Istanbulspor,D,1.75,3.6,4.75,1.78,3.6,4.33,2022/23,€28.93m,€18.43m
T1,11/09/2022,Gaziantep,Umraniyespor,D,1.75,3.8,4.5,1.66,3.8,4.8,2022/23,€24.10m,€12.05m
T1,11/09/2022,Kasimpasa,Galatasaray,A,3.75,3.8,1.85,3.8,3.7,1.85,2022/23,€39.23m,€202.65m
T1,11/09/2022,Kayserispor,Antalyaspor,H,2.55,3.5,2.7,2.55,3.4,2.55,2022/23,€31.05m,€41.60m
T1,12/09/2022,Besiktas,Buyuksehyr,A,1.95,3.5,4.0,1.95,3.5,3.6,2022/23,€127.70m,€75.10m
T1,12/09/2022,Ad. Demirspor,Trabzonspor,H,2.2,3.6,3.0,2.25,3.4,2.9,2022/23,€57.65m,€135.30m
T1,16/09/2022,Galatasaray,Konyaspor,H,1.7,3.8,5.0,1.68,3.7,4.75,2022/23,€202.65m,€48.58m
T1,16/09/2022,Hatayspor,Kayserispor,A,2.25,3.5,3.2,2.2,3.3,3.1,2022/23,€23.03m,€31.05m
T1,17/09/2022,Umraniyespor,Kasimpasa,A,2.25,3.6,2.9,2.3,3.5,2.87,2022/23,€12.05m,€39.23m
T1,17/09/2022,Antalyaspor,Ad. Demirspor,A,2.05,3.8,3.3,2.1,3.4,3.25,2022/23,€41.60m,€57.65m
T1,17/09/2022,Istanbulspor,Besiktas,D,5.5,4.2,1.53,5.25,4.2,1.57,2022/23,€18.43m,€127.70m
T1,18/09/2022,Buyuksehyr,Karagumruk,D,1.55,4.2,6.0,1.55,4.0,5.5,2022/23,€75.10m,€40.33m
T1,18/09/2022,Trabzonspor,Gaziantep,H,1.66,4.0,4.75,1.66,3.8,4.75,2022/23,€135.30m,€24.10m
T1,18/09/2022,Ankaragucu,Sivasspor,H,2.37,3.6,2.87,2.3,3.4,2.87,2022/23,€40.48m,€28.93m
T1,18/09/2022,Fenerbahce,Alanyaspor,H,1.45,4.5,6.5,1.47,4.6,5.75,2022/23,€193.23m,€43.28m
T1,01/10/2022,Kasimpasa,Gaziantep,H,2.2,3.5,2.87,2.2,3.6,2.9,2022/23,€39.23m,€24.10m
T1,01/10/2022,Ankaragucu,Buyuksehyr,A,3.75,3.4,1.9,3.8,3.4,1.9,2022/23,€40.48m,€75.10m
T1,01/10/2022,Kayserispor,Trabzonspor,A,3.25,3.4,2.0,3.4,3.5,2.05,2022/23,€31.05m,€135.30m
T1,01/10/2022,Ad. Demirspor,Galatasaray,D,2.55,3.3,2.5,2.6,3.4,2.5,2022/23,€57.65m,€202.65m
T1,02/10/2022,Alanyaspor,Giresunspor,D,1.85,3.5,3.6,1.93,3.5,3.7,2022/23,€43.28m,€18.38m
T1,02/10/2022,Sivasspor,Hatayspor,A,1.95,3.3,3.5,2.05,3.3,3.5,2022/23,€28.93m,€23.03m
T1,02/10/2022,Konyaspor,Umraniyespor,H,1.6,3.8,5.0,1.61,3.8,5.25,2022/23,€48.58m,€12.05m
T1,02/10/2022,Besiktas,Fenerbahce,D,2.25,3.5,2.75,2.3,3.6,2.8,2022/23,€127.70m,€193.23m
T1,03/10/2022,Karagumruk,Istanbulspor,A,1.66,3.75,4.5,1.71,3.75,4.5,2022/23,€40.33m,€18.43m
T1,07/10/2022,Gaziantep,Ad. Demirspor,D,2.8,3.5,2.25,2.9,3.4,2.3,2022/23,€24.10m,€57.65m
T1,08/10/2022,Istanbulspor,Ankaragucu,A,2.5,3.4,2.62,2.5,3.3,2.65,2022/23,€18.43m,€40.48m
T1,08/10/2022,Antalyaspor,Konyaspor,D,2.4,3.4,2.7,2.37,3.2,2.95,2022/23,€41.60m,€48.58m
T1,08/10/2022,Giresunspor,Besiktas,A,4.0,3.6,1.8,4.2,3.4,1.83,2022/23,€18.38m,€127.70m
T1,09/10/2022,Umraniyespor,Kayserispor,D,2.55,3.5,2.6,2.6,3.3,2.6,2022/23,€12.05m,€31.05m
T1,09/10/2022,Hatayspor,Alanyaspor,H,2.45,3.5,2.55,2.5,3.3,2.65,2022/23,€23.03m,€43.28m
T1,09/10/2022,Fenerbahce,Karagumruk,H,1.36,5.0,6.5,1.39,5.0,6.75,2022/23,€193.23m,€40.33m
T1,10/10/2022,Buyuksehyr,Sivasspor,A,1.53,4.0,5.5,1.55,4.0,5.75,2022/23,€75.10m,€28.93m
T1,10/10/2022,Trabzonspor,Kasimpasa,D,1.4,4.75,7.0,1.46,4.4,6.25,2022/23,€135.30m,€39.23m
T1,14/10/2022,Alanyaspor,Antalyaspor,H,2.25,3.25,3.1,2.2,3.3,3.2,2022/23,€43.28m,€41.60m
T1,15/10/2022,Karagumruk,Hatayspor,H,1.9,3.6,3.6,1.95,3.6,3.5,2022/23,€40.33m,€23.03m
T1,15/10/2022,Kasimpasa,Ad. Demirspor,A,3.0,3.5,2.2,2.95,3.4,2.25,2022/23,€39.23m,€57.65m
T1,15/10/2022,Kayserispor,Galatasaray,H,4.2,3.6,1.83,3.8,3.6,1.88,2022/23,€31.05m,€202.65m
T1,15/10/2022,Konyaspor,Gaziantep,A,1.8,3.75,4.2,1.87,3.6,3.9,2022/23,€48.58m,€24.10m
T1,16/10/2022,Buyuksehyr,Istanbulspor,H,1.44,4.75,6.5,1.42,4.4,7.25,2022/23,€75.10m,€18.43m
T1,16/10/2022,Besiktas,Trabzonspor,D,2.05,3.6,3.4,2.05,3.5,3.3,2022/23,€127.70m,€135.30m
T1,17/10/2022,Ankaragucu,Fenerbahce,A,4.75,4.0,1.65,5.0,3.9,1.62,2022/23,€40.48m,€193.23m
T1,17/10/2022,Sivasspor,Giresunspor,H,2.05,3.3,3.5,2.1,3.3,3.3,2022/23,€28.93m,€18.38m
T1,21/10/2022,Antalyaspor,Istanbulspor,H,1.72,3.6,4.5,1.72,3.7,4.6,2022/23,€41.60m,€18.43m
T1,22/10/2022,Umraniyespor,Karagumruk,A,2.45,3.4,2.7,2.4,3.4,2.7,2022/23,€12.05m,€40.33m
T1,22/10/2022,Trabzonspor,Sivasspor,H,1.6,4.2,4.75,1.62,4.0,5.0,2022/23,€135.30m,€28.93m
T1,22/10/2022,Fenerbahce,Buyuksehyr,H,1.9,3.6,3.6,1.93,3.6,3.7,2022/23,€193.23m,€75.10m
T1,23/10/2022,Kasimpasa,Kayserispor,A,2.15,3.4,3.1,2.1,3.6,3.1,2022/23,€39.23m,€31.05m
T1,23/10/2022,Ad. Demirspor,Konyaspor,D,2.15,3.4,3.2,2.15,3.5,3.1,2022/23,€57.65m,€48.58m
T1,23/10/2022,Galatasaray,Alanyaspor,D,1.53,4.2,5.25,1.55,4.2,5.25,2022/23,€202.65m,€43.28m
T1,24/10/2022,Giresunspor,Ankaragucu,D,2.2,3.25,3.1,2.2,3.3,3.1,2022/23,€18.38m,€40.48m
T1,24/10/2022,Hatayspor,Besiktas,H,4.5,3.8,1.66,4.75,3.9,1.66,2022/23,€23.03m,€127.70m
T1,28/10/2022,Karagumruk,Galatasaray,A,4.33,3.5,1.75,3.9,3.75,1.83,2022/23,€40.33m,€202.65m
