Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
P1,15/09/2019,Maritimo,Belenenses,1.0,3.0,A,0.0,2.0,A,2.0,3.3,3.75,2.1,3.2,3.5,2019/20,€16.25m,€15.08m,12.0,13.0,4.0,7.0,11.0,26.0,8.0,9.0,2.0,3.0,0.0,0.0
P1,15/09/2019,Rio Ave,Tondela,2.0,4.0,A,1.0,2.0,A,1.65,4.0,5.0,1.65,3.8,5.0,2019/20,€20.95m,€13.28m,23.0,5.0,6.0,4.0,15.0,18.0,8.0,0.0,2.0,3.0,0.0,0.0
P1,15/09/2019,Santa Clara,Moreirense,2.0,0.0,H,1.0,0.0,H,2.2,3.25,3.3,2.25,3.1,3.3,2019/20,€14.70m,€14.55m,18.0,12.0,5.0,2.0,13.0,20.0,6.0,3.0,3.0,2.0,0.0,0.0
P1,15/09/2019,Portimonense,Porto,2.0,3.0,A,0.0,2.0,A,7.0,4.5,1.4,6.75,4.75,1.4,2019/20,€23.00m,€224.45m,8.0,21.0,4.0,6.0,10.0,14.0,1.0,10.0,1.0,1.0,0.0,1.0
P1,15/09/2019,Boavista,Sp Lisbon,1.0,1.0,D,1.0,0.0,H,5.0,3.6,1.7,4.5,3.6,1.75,2019/20,€14.78m,€175.53m,11.0,13.0,4.0,3.0,22.0,17.0,5.0,8.0,2.0,6.0,0.0,1.0
P1,20/09/2019,Pacos Ferreira,AVS,2.0,1.0,H,0.0,1.0,A,1.85,3.4,4.33,1.9,3.4,4.0,2019/20,€14.35m,€14.18m,15.0,8.0,2.0,3.0,24.0,13.0,9.0,2.0,5.0,3.0,1.0,0.0
P1,21/09/2019,Belenenses,Rio Ave,0.0,2.0,A,0.0,1.0,A,3.5,3.1,2.2,3.1,3.2,2.3,2019/20,€15.08m,€20.95m,9.0,16.0,2.0,4.0,20.0,13.0,4.0,1.0,3.0,0.0,0.0,0.0
P1,21/09/2019,Moreirense,Benfica,1.0,2.0,A,0.0,0.0,D,9.0,5.0,1.33,8.25,5.0,1.34,2019/20,€14.55m,€312.70m,6.0,20.0,2.0,2.0,12.0,15.0,3.0,5.0,3.0,2.0,0.0,0.0
P1,22/09/2019,Gil Vicente,Boavista,0.0,0.0,D,0.0,0.0,D,2.25,3.1,3.4,2.2,3.2,3.25,2019/20,€12.23m,€14.78m,15.0,4.0,6.0,0.0,18.0,19.0,10.0,4.0,5.0,2.0,0.0,1.0
P1,22/09/2019,Setubal,Portimonense,0.0,0.0,D,0.0,0.0,D,2.87,3.1,2.55,2.65,3.2,2.6,2019/20,€13.75m,€23.00m,7.0,7.0,3.0,1.0,17.0,9.0,4.0,2.0,3.0,0.0,0.0,0.0
P1,22/09/2019,Tondela,Guimaraes,1.0,3.0,A,1.0,3.0,A,3.4,3.4,2.1,3.25,3.4,2.15,2019/20,€13.28m,€65.15m,5.0,20.0,3.0,6.0,9.0,21.0,5.0,5.0,2.0,4.0,0.0,0.0
P1,22/09/2019,Porto,Santa Clara,2.0,0.0,H,2.0,0.0,H,1.14,7.5,17.0,1.15,7.75,13.5,2019/20,€224.45m,€14.70m,19.0,6.0,7.0,2.0,25.0,11.0,9.0,0.0,4.0,4.0,0.0,0.0
P1,23/09/2019,Sp Braga,Maritimo,2.0,2.0,D,0.0,1.0,A,1.33,4.75,10.0,1.35,4.75,8.5,2019/20,€102.90m,€16.25m,26.0,6.0,6.0,3.0,15.0,17.0,9.0,3.0,2.0,5.0,0.0,1.0
P1,23/09/2019,Sp Lisbon,Famalicao,1.0,2.0,A,1.0,0.0,H,1.5,4.5,5.75,1.53,4.1,5.75,2019/20,€175.53m,€38.95m,20.0,13.0,5.0,7.0,16.0,14.0,6.0,6.0,3.0,2.0,0.0,0.0
P1,27/09/2019,Boavista,Tondela,0.0,0.0,D,0.0,0.0,D,2.05,3.25,3.75,2.0,3.25,3.75,2019/20,€14.78m,€13.28m,16.0,5.0,3.0,0.0,21.0,17.0,6.0,4.0,3.0,4.0,0.0,0.0
P1,28/09/2019,Maritimo,Moreirense,2.0,1.0,H,0.0,0.0,D,2.4,3.2,3.0,2.4,3.2,2.95,2019/20,€16.25m,€14.55m,12.0,12.0,4.0,4.0,13.0,21.0,6.0,2.0,4.0,6.0,0.0,0.0
P1,28/09/2019,Benfica,Setubal,1.0,0.0,H,0.0,0.0,D,1.12,8.0,21.0,1.14,7.5,16.0,2019/20,€312.70m,€13.75m,13.0,9.0,3.0,2.0,11.0,8.0,14.0,3.0,4.0,4.0,1.0,0.0
P1,28/09/2019,Famalicao,Belenenses,3.0,1.0,H,0.0,1.0,A,1.8,3.5,4.5,1.8,3.5,4.4,2019/20,€38.95m,€15.08m,16.0,9.0,6.0,3.0,15.0,10.0,6.0,2.0,2.0,2.0,0.0,0.0
P1,29/09/2019,Guimaraes,Pacos Ferreira,1.0,0.0,H,0.0,0.0,D,1.53,4.2,6.0,1.53,4.0,6.0,2019/20,€65.15m,€14.35m,14.0,5.0,4.0,1.0,16.0,23.0,10.0,3.0,1.0,6.0,0.0,1.0
P1,29/09/2019,Santa Clara,Gil Vicente,1.0,0.0,H,0.0,0.0,D,2.1,3.25,3.6,2.0,3.25,3.8,2019/20,€14.70m,€12.23m,14.0,7.0,6.0,5.0,17.0,15.0,6.0,6.0,4.0,1.0,0.0,1.0
P1,29/09/2019,Portimonense,Sp Braga,0.0,1.0,A,0.0,1.0,A,3.4,3.3,2.15,3.5,3.4,2.05,2019/20,€23.00m,€102.90m,12.0,9.0,5.0,3.0,11.0,23.0,2.0,7.0,3.0,4.0,0.0,0.0
P1,29/09/2019,Rio Ave,Porto,0.0,1.0,A,0.0,1.0,A,6.5,4.0,1.5,6.0,4.4,1.48,2019/20,€20.95m,€224.45m,8.0,13.0,1.0,5.0,15.0,15.0,0.0,6.0,3.0,3.0,0.0,0.0
P1,30/09/2019,AVS,Sp Lisbon,0.0,1.0,A,0.0,0.0,D,6.0,3.75,1.55,5.5,4.0,1.57,2019/20,€14.18m,€175.53m,7.0,15.0,2.0,3.0,12.0,19.0,3.0,7.0,3.0,2.0,0.0,0.0
P1,05/10/2019,AVS,Tondela,0.0,1.0,A,0.0,0.0,D,2.4,3.25,2.9,2.45,3.4,2.75,2019/20,€14.18m,€13.28m,12.0,11.0,1.0,2.0,12.0,14.0,6.0,8.0,1.0,1.0,0.0,0.0
P1,25/10/2019,Pacos Ferreira,Rio Ave,0.0,0.0,D,0.0,0.0,D,2.8,3.1,2.6,2.75,3.1,2.6,2019/20,€14.35m,€20.95m,16.0,4.0,3.0,0.0,19.0,15.0,2.0,4.0,0.0,1.0,0.0,0.0
P1,26/10/2019,Belenenses,AVS,3.0,2.0,H,2.0,2.0,D,2.1,3.2,3.6,2.1,3.2,3.6,2019/20,€15.08m,€14.18m,11.0,8.0,5.0,2.0,16.0,21.0,7.0,6.0,3.0,2.0,0.0,0.0
P1,26/10/2019,Gil Vicente,Portimonense,1.0,1.0,D,1.0,1.0,D,2.5,3.0,3.0,2.5,3.1,2.9,2019/20,€12.23m,€23.00m,6.0,10.0,2.0,4.0,22.0,20.0,2.0,3.0,3.0,2.0,1.0,0.0
P1,26/10/2019,Setubal,Maritimo,0.0,0.0,D,0.0,0.0,D,2.3,3.0,3.4,2.25,3.1,3.3,2019/20,€13.75m,€16.25m,11.0,10.0,2.0,3.0,14.0,20.0,5.0,5.0,0.0,1.0,0.0,0.0
P1,26/10/2019,Moreirense,Boavista,1.0,1.0,D,1.0,0.0,H,2.15,3.1,3.6,2.15,3.2,3.4,2019/20,€14.55m,€14.78m,9.0,23.0,4.0,4.0,18.0,20.0,1.0,10.0,3.0,4.0,1.0,0.0
P1,27/10/2019,Tondela,Benfica,0.0,1.0,A,0.0,1.0,A,10.0,5.25,1.28,10.0,5.25,1.28,2019/20,€13.28m,€312.70m,9.0,12.0,4.0,3.0,17.0,14.0,5.0,5.0,1.0,2.0,0.0,0.0
P1,27/10/2019,Porto,Famalicao,3.0,0.0,H,1.0,0.0,H,1.22,6.0,12.0,1.25,5.75,10.5,2019/20,€224.45m,€38.95m,19.0,5.0,9.0,2.0,14.0,12.0,4.0,3.0,0.0,3.0,0.0,0.0
P1,27/10/2019,Sp Lisbon,Guimaraes,3.0,1.0,H,2.0,0.0,H,1.72,3.75,4.75,1.75,3.75,4.33,2019/20,€175.53m,€65.15m,13.0,13.0,6.0,3.0,7.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0
P1,28/10/2019,Sp Braga,Santa Clara,2.0,0.0,H,1.0,0.0,H,1.44,4.33,7.0,1.44,4.33,6.75,2019/20,€102.90m,€14.70m,20.0,8.0,12.0,5.0,18.0,7.0,4.0,6.0,1.0,1.0,0.0,0.0
P1,30/10/2019,Rio Ave,Moreirense,1.0,1.0,D,0.0,1.0,A,1.66,4.0,4.75,1.75,3.7,4.4,2019/20,€20.95m,€14.55m,20.0,8.0,7.0,4.0,14.0,14.0,13.0,3.0,1.0,1.0,0.0,0.0
P1,30/10/2019,Maritimo,Porto,1.0,1.0,D,1.0,0.0,H,10.0,4.75,1.3,8.75,4.75,1.34,2019/20,€16.25m,€224.45m,6.0,14.0,2.0,5.0,17.0,20.0,6.0,9.0,4.0,5.0,0.0,0.0
P1,30/10/2019,Guimaraes,Belenenses,5.0,0.0,H,2.0,0.0,H,1.45,4.2,7.5,1.44,4.33,6.75,2019/20,€65.15m,€15.08m,14.0,6.0,6.0,2.0,13.0,13.0,6.0,3.0,1.0,4.0,0.0,0.0
P1,30/10/2019,Benfica,Portimonense,4.0,0.0,H,1.0,0.0,H,1.16,7.5,13.0,1.2,6.25,13.5,2019/20,€312.70m,€23.00m,17.0,8.0,6.0,2.0,14.0,9.0,5.0,1.0,1.0,1.0,0.0,0.0
P1,30/10/2019,Famalicao,Gil Vicente,2.0,1.0,H,1.0,0.0,H,1.75,3.5,4.75,1.75,3.6,4.6,2019/20,€38.95m,€12.23m,10.0,12.0,2.0,4.0,17.0,15.0,9.0,2.0,3.0,1.0,0.0,0.0
P1,31/10/2019,Pacos Ferreira,Sp Lisbon,1.0,2.0,A,0.0,1.0,A,4.0,3.5,1.9,3.9,3.4,1.91,2019/20,€14.35m,€175.53m,12.0,12.0,5.0,4.0,19.0,25.0,10.0,4.0,5.0,7.0,0.0,0.0
P1,31/10/2019,Boavista,Sp Braga,2.0,0.0,H,1.0,0.0,H,4.0,3.3,1.95,3.9,3.4,1.91,2019/20,€14.78m,€102.90m,10.0,19.0,2.0,2.0,14.0,8.0,3.0,7.0,4.0,2.0,0.0,0.0
P1,31/10/2019,Santa Clara,Setubal,1.0,1.0,D,1.0,1.0,D,2.0,3.2,4.0,2.0,3.1,4.1,2019/20,€14.70m,€13.75m,20.0,13.0,4.0,3.0,9.0,17.0,7.0,6.0,3.0,5.0,0.0,1.0
P1,02/11/2019,Benfica,Rio Ave,2.0,0.0,H,1.0,0.0,H,1.33,5.0,9.0,1.3,5.25,9.0,2019/20,€312.70m,€20.95m,20.0,3.0,4.0,0.0,11.0,14.0,10.0,2.0,1.0,3.0,0.0,0.0
P1,02/11/2019,Moreirense,Guimaraes,1.0,1.0,D,0.0,0.0,D,3.6,3.3,2.05,3.7,3.3,2.0,2019/20,€14.55m,€65.15m,7.0,15.0,1.0,6.0,21.0,11.0,8.0,9.0,5.0,3.0,0.0,0.0
P1,03/11/2019,Gil Vicente,Maritimo,2.0,0.0,H,0.0,0.0,D,1.95,3.2,4.33,1.95,3.25,4.0,2019/20,€12.23m,€16.25m,15.0,8.0,6.0,1.0,18.0,14.0,4.0,3.0,0.0,0.0,0.0,0.0
P1,03/11/2019,Tondela,Sp Lisbon,1.0,0.0,H,0.0,0.0,D,4.5,4.0,1.7,4.4,3.8,1.72,2019/20,€13.28m,€175.53m,5.0,15.0,3.0,3.0,15.0,13.0,1.0,7.0,4.0,3.0,0.0,0.0
P1,03/11/2019,Porto,AVS,1.0,0.0,H,1.0,0.0,H,1.1,9.0,21.0,1.13,7.75,18.5,2019/20,€224.45m,€14.18m,12.0,9.0,4.0,0.0,21.0,15.0,6.0,2.0,1.0,1.0,0.0,0.0
P1,03/11/2019,Sp Braga,Famalicao,2.0,2.0,D,0.0,0.0,D,1.5,4.33,6.5,1.5,4.33,5.75,2019/20,€102.90m,€38.95m,18.0,6.0,5.0,4.0,11.0,15.0,11.0,2.0,5.0,4.0,0.0,1.0
P1,04/11/2019,Belenenses,Pacos Ferreira,1.0,0.0,H,0.0,0.0,D,2.5,3.1,2.9,2.45,3.2,2.9,2019/20,€15.08m,€14.35m,8.0,16.0,2.0,5.0,22.0,23.0,1.0,9.0,1.0,4.0,0.0,0.0
P1,04/11/2019,Portimonense,Santa Clara,1.0,1.0,D,1.0,0.0,H,2.05,3.2,3.75,2.2,3.1,3.4,2019/20,€23.00m,€14.70m,14.0,15.0,4.0,4.0,11.0,15.0,4.0,8.0,4.0,2.0,0.0,0.0
P1,04/11/2019,Setubal,Boavista,1.0,0.0,H,0.0,0.0,D,2.45,2.9,3.2,2.5,2.8,3.2,2019/20,€13.75m,€14.78m,7.0,27.0,2.0,5.0,8.0,9.0,2.0,11.0,3.0,4.0,0.0,0.0
P1,08/11/2019,AVS,Gil Vicente,1.0,2.0,A,1.0,2.0,A,2.75,3.0,2.75,2.7,3.0,2.7,2019/20,€14.18m,€12.23m,5.0,5.0,4.0,4.0,19.0,26.0,7.0,4.0,2.0,3.0,0.0,0.0
P1,09/11/2019,Rio Ave,Setubal,1.0,0.0,H,1.0,0.0,H,1.57,3.75,6.0,1.55,3.9,6.0,2019/20,€20.95m,€13.75m,7.0,10.0,3.0,3.0,14.0,10.0,9.0,4.0,0.0,1.0,0.0,0.0
P1,09/11/2019,Santa Clara,Benfica,1.0,2.0,A,1.0,0.0,H,6.5,4.5,1.44,6.5,4.4,1.45,2019/20,€14.70m,€312.70m,12.0,11.0,3.0,6.0,13.0,10.0,2.0,4.0,3.0,3.0,0.0,0.0
P1,09/11/2019,Famalicao,Moreirense,3.0,3.0,D,2.0,0.0,H,1.8,3.3,5.0,1.8,3.5,4.4,2019/20,€38.95m,€14.55m,17.0,9.0,14.0,5.0,15.0,10.0,2.0,2.0,3.0,3.0,1.0,0.0
P1,10/11/2019,Maritimo,Portimonense,1.0,1.0,D,0.0,1.0,A,2.45,3.2,2.9,2.5,3.1,2.9,2019/20,€16.25m,€23.00m,15.0,10.0,4.0,2.0,25.0,21.0,3.0,1.0,4.0,6.0,0.0,0.0
P1,10/11/2019,Pacos Ferreira,Tondela,1.0,0.0,H,1.0,0.0,H,2.0,3.4,3.75,1.95,3.25,4.0,2019/20,€14.35m,€13.28m,9.0,13.0,2.0,5.0,24.0,24.0,3.0,5.0,5.0,2.0,1.0,1.0
P1,10/11/2019,Sp Lisbon,Belenenses,2.0,0.0,H,0.0,0.0,D,1.36,4.75,8.0,1.3,5.0,9.5,2019/20,€175.53m,€15.08m,19.0,9.0,5.0,3.0,15.0,18.0,6.0,5.0,4.0,3.0,0.0,0.0
P1,10/11/2019,Guimaraes,Sp Braga,0.0,2.0,A,0.0,1.0,A,2.25,3.4,3.1,2.2,3.5,3.0,2019/20,€65.15m,€102.90m,14.0,9.0,2.0,5.0,17.0,16.0,11.0,2.0,5.0,2.0,0.0,0.0
P1,10/11/2019,Boavista,Porto,0.0,1.0,A,0.0,1.0,A,7.0,4.33,1.44,8.25,3.9,1.45,2019/20,€14.78m,€224.45m,7.0,9.0,1.0,1.0,14.0,16.0,3.0,6.0,3.0,1.0,0.0,0.0
P1,29/11/2019,Santa Clara,Boavista,1.0,2.0,A,0.0,2.0,A,2.05,3.1,4.0,2.1,3.0,3.8,2019/20,€14.70m,€14.78m,15.0,17.0,2.0,7.0,17.0,19.0,10.0,2.0,2.0,2.0,0.0,0.0
P1,30/11/2019,Moreirense,AVS,3.0,2.0,H,2.0,1.0,H,1.95,3.3,4.0,1.95,3.25,4.0,2019/20,€14.55m,€14.18m,18.0,12.0,5.0,3.0,11.0,18.0,11.0,5.0,1.0,2.0,0.0,1.0
P1,30/11/2019,Benfica,Maritimo,4.0,0.0,H,3.0,0.0,H,1.16,7.5,13.0,1.15,7.5,16.0,2019/20,€312.70m,€16.25m,12.0,12.0,9.0,1.0,12.0,13.0,4.0,3.0,3.0,2.0,1.0,0.0
P1,30/11/2019,Portimonense,Famalicao,2.0,1.0,H,1.0,0.0,H,2.0,3.5,3.6,2.0,3.6,3.4,2019/20,€23.00m,€38.95m,12.0,12.0,5.0,4.0,21.0,17.0,6.0,3.0,1.0,1.0,0.0,0.0
P1,01/12/2019,Tondela,Belenenses,0.0,1.0,A,0.0,0.0,D,2.0,3.3,3.75,2.0,3.25,3.8,2019/20,€13.28m,€15.08m,15.0,11.0,3.0,3.0,14.0,16.0,8.0,7.0,2.0,3.0,0.0,0.0
P1,01/12/2019,Setubal,Guimaraes,1.0,1.0,D,0.0,0.0,D,4.33,3.5,1.83,4.1,3.3,1.91,2019/20,€13.75m,€65.15m,17.0,13.0,4.0,3.0,16.0,15.0,10.0,7.0,2.0,1.0,0.0,0.0
P1,01/12/2019,Gil Vicente,Sp Lisbon,3.0,1.0,H,1.0,1.0,D,4.0,3.4,1.9,4.1,3.4,1.87,2019/20,€12.23m,€175.53m,7.0,9.0,4.0,2.0,14.0,13.0,1.0,3.0,4.0,2.0,0.0,0.0
P1,02/12/2019,Sp Braga,Rio Ave,2.0,0.0,H,1.0,0.0,H,1.57,3.75,6.0,1.6,3.9,5.25,2019/20,€102.90m,€20.95m,12.0,9.0,4.0,2.0,20.0,12.0,7.0,3.0,2.0,2.0,0.0,0.0
P1,02/12/2019,Porto,Pacos Ferreira,2.0,0.0,H,1.0,0.0,H,1.16,7.5,13.0,1.16,7.0,15.0,2019/20,€224.45m,€14.35m,8.0,5.0,6.0,4.0,18.0,13.0,8.0,1.0,2.0,3.0,0.0,0.0
P1,06/12/2019,Boavista,Benfica,1.0,4.0,A,1.0,1.0,D,7.0,3.6,1.55,7.25,3.9,1.48,2019/20,€14.78m,€312.70m,9.0,11.0,5.0,6.0,17.0,10.0,3.0,5.0,4.0,4.0,0.0,0.0
P1,07/12/2019,Maritimo,Santa Clara,2.0,2.0,D,1.0,1.0,D,2.5,3.2,2.9,2.4,3.2,2.95,2019/20,€16.25m,€14.70m,12.0,6.0,7.0,2.0,12.0,19.0,11.0,4.0,3.0,4.0,0.0,0.0
P1,07/12/2019,Famalicao,Tondela,2.0,3.0,A,1.0,2.0,A,1.95,3.5,3.8,1.9,3.6,3.75,2019/20,€38.95m,€13.28m,27.0,8.0,10.0,5.0,16.0,18.0,9.0,3.0,2.0,7.0,0.0,0.0
P1,07/12/2019,AVS,Sp Braga,1.0,0.0,H,1.0,0.0,H,6.5,4.75,1.45,5.75,4.33,1.5,2019/20,€14.18m,€102.90m,6.0,13.0,1.0,2.0,24.0,17.0,3.0,13.0,5.0,5.0,0.0,0.0
P1,08/12/2019,Guimaraes,Portimonense,2.0,0.0,H,1.0,0.0,H,1.5,4.0,7.0,1.53,4.2,5.75,2019/20,€65.15m,€23.00m,10.0,13.0,5.0,2.0,15.0,9.0,8.0,3.0,1.0,1.0,0.0,0.0
P1,08/12/2019,Pacos Ferreira,Setubal,2.0,3.0,A,0.0,1.0,A,2.0,3.1,4.2,2.05,3.1,3.8,2019/20,€14.35m,€13.75m,21.0,9.0,4.0,4.0,24.0,16.0,8.0,5.0,4.0,5.0,0.0,0.0
P1,08/12/2019,Sp Lisbon,Moreirense,1.0,0.0,H,0.0,0.0,D,1.33,5.0,9.0,1.35,4.6,8.75,2019/20,€175.53m,€14.55m,28.0,9.0,9.0,1.0,16.0,11.0,8.0,2.0,3.0,4.0,0.0,1.0
P1,08/12/2019,Belenenses,Porto,1.0,1.0,D,1.0,1.0,D,10.0,5.25,1.28,9.75,5.25,1.28,2019/20,€15.08m,€224.45m,5.0,16.0,3.0,7.0,21.0,18.0,2.0,4.0,7.0,2.0,0.0,0.0
P1,09/12/2019,Rio Ave,Gil Vicente,1.0,0.0,H,0.0,0.0,D,1.65,4.0,4.75,1.67,3.7,5.0,2019/20,€20.95m,€12.23m,9.0,8.0,2.0,4.0,20.0,18.0,7.0,1.0,3.0,2.0,1.0,0.0
P1,13/12/2019,Portimonense,Rio Ave,1.0,1.0,D,0.0,1.0,A,2.9,3.2,2.45,2.65,3.4,2.5,2019/20,€23.00m,€20.95m,16.0,9.0,6.0,2.0,18.0,14.0,5.0,1.0,4.0,3.0,1.0,0.0
P1,14/12/2019,Maritimo,Boavista,1.0,0.0,H,1.0,0.0,H,2.87,3.1,2.55,2.65,2.95,2.85,2019/20,€16.25m,€14.78m,9.0,11.0,3.0,1.0,19.0,26.0,4.0,6.0,2.0,1.0,0.0,1.0
P1,14/12/2019,Benfica,Famalicao,4.0,0.0,H,1.0,0.0,H,1.2,7.0,12.0,1.19,7.0,11.5,2019/20,€312.70m,€38.95m,17.0,8.0,6.0,4.0,7.0,7.0,8.0,3.0,0.0,2.0,0.0,0.0
P1,14/12/2019,Setubal,AVS,1.0,0.0,H,0.0,0.0,D,2.0,3.3,3.8,2.05,3.1,3.8,2019/20,€13.75m,€14.18m,11.0,11.0,2.0,5.0,19.0,18.0,7.0,6.0,4.0,3.0,0.0,0.0
P1,15/12/2019,Moreirense,Belenenses,2.0,1.0,H,0.0,1.0,A,2.0,3.3,3.8,2.05,3.3,3.6,2019/20,€14.55m,€15.08m,13.0,8.0,7.0,2.0,18.0,15.0,8.0,3.0,1.0,5.0,0.0,1.0
P1,15/12/2019,Gil Vicente,Guimaraes,2.0,2.0,D,2.0,0.0,H,3.6,3.4,2.05,3.75,3.5,1.95,2019/20,€12.23m,€65.15m,6.0,16.0,4.0,7.0,15.0,17.0,3.0,7.0,4.0,1.0,0.0,0.0
P1,15/12/2019,Sp Braga,Pacos Ferreira,0.0,1.0,A,0.0,1.0,A,1.4,4.5,8.0,1.4,4.5,7.5,2019/20,€102.90m,€14.35m,23.0,3.0,5.0,1.0,14.0,22.0,10.0,3.0,1.0,5.0,0.0,0.0
P1,16/12/2019,Santa Clara,Sp Lisbon,0.0,4.0,A,0.0,1.0,A,3.8,3.5,1.95,4.1,3.6,1.83,2019/20,€14.70m,€175.53m,12.0,19.0,3.0,7.0,12.0,6.0,2.0,8.0,1.0,1.0,0.0,0.0
P1,16/12/2019,Porto,Tondela,3.0,0.0,H,2.0,0.0,H,1.18,7.0,13.0,1.19,6.5,13.0,2019/20,€224.45m,€13.28m,12.0,2.0,5.0,0.0,16.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0
P1,04/01/2020,AVS,Santa Clara,0.0,1.0,A,0.0,0.0,D,2.75,3.2,2.6,2.7,3.2,2.6,2019/20,€14.18m,€14.70m,10.0,3.0,4.0,3.0,16.0,10.0,7.0,9.0,4.0,2.0,0.0,0.0
P1,04/01/2020,Boavista,Portimonense,1.0,1.0,D,0.0,0.0,D,2.1,3.2,3.6,2.15,3.2,3.4,2019/20,€14.78m,€23.00m,5.0,6.0,2.0,5.0,16.0,15.0,4.0,5.0,1.0,2.0,0.0,0.0
P1,04/01/2020,Belenenses,Sp Braga,1.0,7.0,A,1.0,4.0,A,6.5,4.5,1.45,5.75,4.1,1.53,2019/20,€15.08m,€102.90m,3.0,18.0,2.0,15.0,11.0,13.0,2.0,4.0,4.0,1.0,1.0,0.0
P1,04/01/2020,Guimaraes,Benfica,0.0,1.0,A,0.0,1.0,A,4.5,4.2,1.66,4.1,3.9,1.75,2019/20,€65.15m,€312.70m,11.0,4.0,5.0,3.0,12.0,15.0,6.0,7.0,4.0,3.0,1.0,0.0
P1,05/01/2020,Pacos Ferreira,Moreirense,1.0,0.0,H,1.0,0.0,H,2.15,3.2,3.5,2.1,3.1,3.7,2019/20,€14.35m,€14.55m,6.0,5.0,3.0,1.0,20.0,16.0,2.0,5.0,4.0,4.0,0.0,0.0
P1,05/01/2020,Rio Ave,Maritimo,0.0,1.0,A,0.0,0.0,D,1.55,4.0,6.0,1.53,4.0,6.0,2019/20,€20.95m,€16.25m,6.0,6.0,3.0,3.0,11.0,25.0,3.0,2.0,1.0,5.0,0.0,0.0
P1,05/01/2020,Tondela,Gil Vicente,1.0,1.0,D,1.0,1.0,D,2.25,3.3,3.1,2.35,3.2,3.0,2019/20,€13.28m,€12.23m,7.0,10.0,1.0,9.0,19.0,21.0,3.0,5.0,2.0,2.0,0.0,0.0
P1,05/01/2020,Sp Lisbon,Porto,1.0,2.0,A,1.0,1.0,D,3.4,3.4,2.1,3.3,3.4,2.1,2019/20,€175.53m,€224.45m,11.0,9.0,2.0,7.0,21.0,16.0,4.0,3.0,5.0,5.0,0.0,0.0
P1,05/01/2020,Famalicao,Setubal,3.0,0.0,H,1.0,0.0,H,1.8,3.6,4.33,1.85,3.5,4.1,2019/20,€38.95m,€13.75m,13.0,4.0,7.0,2.0,24.0,13.0,3.0,2.0,2.0,1.0,0.0,0.0
P1,10/01/2020,Benfica,AVS,2.0,1.0,H,0.0,1.0,A,1.08,11.0,21.0,1.08,10.0,23.0,2019/20,€312.70m,€14.18m,28.0,6.0,11.0,3.0,12.0,11.0,17.0,2.0,4.0,2.0,0.0,0.0
P1,10/01/2020,Santa Clara,Rio Ave,0.0,1.0,A,0.0,0.0,D,2.87,3.2,2.5,2.9,3.2,2.4,2019/20,€14.70m,€20.95m,8.0,5.0,4.0,3.0,12.0,22.0,3.0,4.0,2.0,3.0,0.0,0.0
P1,10/01/2020,Moreirense,Porto,2.0,4.0,A,2.0,2.0,D,10.0,5.25,1.28,9.75,5.0,1.3,2019/20,€14.55m,€224.45m,8.0,14.0,5.0,6.0,11.0,11.0,4.0,7.0,2.0,4.0,0.0,1.0
P1,11/01/2020,Portimonense,Pacos Ferreira,0.0,0.0,D,0.0,0.0,D,2.1,3.25,3.6,2.2,3.2,3.3,2019/20,€23.00m,€14.35m,8.0,2.0,4.0,0.0,18.0,21.0,3.0,4.0,2.0,3.0,0.0,0.0
P1,11/01/2020,Boavista,Famalicao,0.0,1.0,A,0.0,0.0,D,2.3,3.4,3.0,2.3,3.3,3.0,2019/20,€14.78m,€38.95m,9.0,8.0,3.0,5.0,17.0,25.0,8.0,5.0,5.0,4.0,1.0,1.0
P1,11/01/2020,Setubal,Sp Lisbon,1.0,3.0,A,0.0,2.0,A,9.0,6.5,1.25,11.0,5.5,1.25,2019/20,€13.75m,€175.53m,10.0,9.0,2.0,5.0,7.0,13.0,3.0,5.0,3.0,3.0,0.0,0.0
P1,12/01/2020,Gil Vicente,Belenenses,2.0,0.0,H,0.0,0.0,D,1.75,3.4,5.0,1.8,3.4,4.5,2019/20,€12.23m,€15.08m,9.0,4.0,7.0,2.0,16.0,20.0,5.0,5.0,0.0,0.0,0.0,0.0
P1,12/01/2020,Maritimo,Guimaraes,0.0,0.0,D,0.0,0.0,D,4.75,3.6,1.72,4.2,3.6,1.8,2019/20,€16.25m,€65.15m,4.0,15.0,1.0,9.0,19.0,16.0,3.0,16.0,1.0,2.0,0.0,0.0
P1,12/01/2020,Sp Braga,Tondela,2.0,1.0,H,0.0,1.0,A,1.25,5.5,12.0,1.25,5.5,11.0,2019/20,€102.90m,€13.28m,17.0,6.0,6.0,2.0,10.0,10.0,9.0,1.0,4.0,3.0,0.0,0.0
P1,17/01/2020,Porto,Sp Braga,1.0,2.0,A,0.0,1.0,A,1.6,3.8,5.75,1.62,4.0,5.5,2019/20,€224.45m,€102.90m,7.0,2.0,3.0,1.0,21.0,14.0,10.0,5.0,5.0,6.0,0.0,0.0
